,root:Host-associated:Human:Circulatory_system,root:Host-associated:Human:Digestive_system,root:Host-associated:Human:Lympathic_system,root:Host-associated:Human:Reproductive_system,root:Host-associated:Human:Respiratory_system,root:Host-associated:Human:Skin,Unknown
SRR3094702,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR2511325,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR2163505,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR501354,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1913047,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1811303,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
DRR042783,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1311484,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1310666,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR579512,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1383166,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR441110,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR7448689,0.00033561597,0.00171708,0.000395052,0.0010850563,0.99363685,0.0028303247,0.0
ERR139258,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR3931558,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR2511593,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1383102,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR505230,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
DRR047427,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR2784723,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR6931830,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR1461078,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR1630957,0.00015790432,0.0016523484,0.0007124813,0.0006468534,0.0074335374,0.98939687,0.0
ERR695606,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR522462,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR5155798,0.00022952099,0.99592817,0.00013087846,0.00029315942,0.00017478243,0.0032435951,0.0
SRR7448920,0.00033561588,0.0017168421,0.0003950816,0.0010850263,0.99363685,0.0028305913,0.0
SRR2144030,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR6444480,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1913199,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR6443847,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR1618250,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR6028318,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR7453819,0.00033561588,0.0017168421,0.0003950816,0.0010850263,0.99363685,0.0028305913,0.0
SRR1461459,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1811214,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR498713,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR2738987,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR5165824,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR579501,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR500879,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
DRR024108,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR1631480,0.00022952099,0.99592817,0.00013087846,0.00029315942,0.00017478243,0.0032435951,0.0
ERR520729,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1315210,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR3951037,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR6265285,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1385021,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR867436,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1611394,0.0010942519,0.9269065,0.00035494566,0.0017330348,0.0021111965,0.043027878,0.024772167
ERR1382735,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1310547,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR3419411,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR997038,0.0004891195,0.0074082017,0.00047177923,0.0004038732,0.0029308272,0.98829615,0.0
ERR1313492,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR994804,0.0004891195,0.0074082017,0.00047177923,0.0004038732,0.0029308272,0.98829615,0.0
SRR6264643,0.0003281238,0.9982792,0.00014295122,0.00022206419,0.0005403026,0.00048736212,0.0
DRR029267,0.0003439555,0.998291,0.00014460243,0.0002139711,0.00062696775,0.00037935434,0.0
SRR6394153,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR995506,0.0004891195,0.0074082017,0.00047177923,0.0004038732,0.0029308272,0.98829615,0.0
SRR3419366,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR501282,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR2761294,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR3191024,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR365969,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR1461226,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR501144,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1311142,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR995901,0.00046362757,0.0069033313,0.00048123894,0.00041308024,0.0030642601,0.98867446,0.0
ERR1383928,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR500713,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR5155984,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR2042052,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1913115,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR531946,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
DRR044293,0.0003439555,0.998291,0.00014460243,0.0002139711,0.00062699756,0.0003794139,0.0
ERR368919,0.00022952099,0.99592817,0.00013087846,0.00029315942,0.00017478243,0.0032435951,0.0
SRR1461662,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR498597,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR2511214,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1111210,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR6443878,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR365880,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR387968,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR5868844,0.0004891195,0.0074082017,0.00047177923,0.0004038732,0.0029308272,0.98829615,0.0
SRR3951014,0.00034401505,0.99829096,0.00014460243,0.0002139711,0.0006270273,0.00037935434,0.0
SRR3095195,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1311616,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR6931187,0.0010942519,0.9269065,0.00035494566,0.0017330348,0.0021111965,0.043027878,0.024772167
SRR1922921,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR5468004,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1315189,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR3419454,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1311026,0.000771746,0.5340412,0.00017033053,0.0006959534,0.46186334,0.002457494,0.0
ERR501269,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR3094862,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR388111,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR209306,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR1948943,0.0003356752,0.001716901,0.0003950815,0.0010850261,0.9936367,0.0028305906,0.0
ERR2511829,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR866541,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1383880,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR2154938,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR6465742,0.00040748616,0.98995525,9.385569e-05,0.0007118462,0.008757998,7.364492e-05,0.0
ERR1398117,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR1949003,0.0003356752,0.0017168119,0.0003950518,0.0010850261,0.9936367,0.00283065,0.0
ERR501347,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1297847,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR2531918,0.0012752492,0.033877768,0.00024747467,0.0010819796,0.9628486,0.00066897157,0.0
SRR3030631,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR6411650,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR6444101,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR2010484,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR526086,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR444016,0.0003067255,0.53585964,0.0002476573,0.00063964725,0.010247409,0.3007614,0.15193748
DRR014335,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR6038464,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1383664,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR6394174,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR6411738,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR3191027,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR6264119,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR7454171,0.00034364825,0.0019587,0.00038052077,0.0010272308,0.993646,0.0026438572,0.0
SRR6931722,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR7449494,0.00033561588,0.0017168421,0.0003950816,0.0010850263,0.99363685,0.0028305913,0.0
SRR3503240,0.00034401505,0.998291,0.00014460243,0.0002139711,0.0006270273,0.00037935434,0.0
SRR6444295,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR3030586,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR3201938,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR1949243,0.00033567532,0.0017169017,0.00039502222,0.001084967,0.9936369,0.0028305026,0.0
SRR996701,0.0004891195,0.0074082017,0.00047177923,0.0004038732,0.0029308272,0.98829615,0.0
ERR1311244,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR2784677,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR3581133,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR579388,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR6414212,0.0003439556,0.9982912,0.00014460245,0.00021403069,0.0006269977,0.00037935446,0.0
ERR522510,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR441219,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR500230,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR1175848,0.0010942519,0.9269065,0.00035494566,0.0017330348,0.0021111965,0.043027878,0.024772167
SRR5699302,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
DRR043826,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
DRR047528,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR7453768,0.00033561588,0.0017168421,0.0003950816,0.0010850263,0.99363685,0.0028305913,0.0
ERR443640,0.0004891195,0.0074082017,0.00047177923,0.0004038732,0.0029308272,0.98829615,0.0
SRR3362171,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR5831886,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
DRR042901,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
DRR044328,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1385345,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR883611,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR995690,0.0004891195,0.0074082017,0.00047177923,0.0004038732,0.0029308272,0.98829615,0.0
ERR2511011,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR6408607,0.0002324862,0.99612767,0.00013130558,0.0002903547,0.00018182147,0.0030364306,0.0
SRR3094721,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR139182,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR1923883,0.0004891195,0.0074082017,0.00047177923,0.0004038732,0.0029308272,0.98829615,0.0
DRR043758,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1382441,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR408535,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR2011938,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR3214680,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1384486,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1398194,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1382438,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR6038558,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1111273,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1315457,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR2249133,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR6414363,0.0010942519,0.9269065,0.00035494566,0.0017330348,0.0021111965,0.043027878,0.024772167
SRR2143750,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR7448804,0.00033561588,0.0017168421,0.0003950816,0.0010850263,0.99363685,0.0028305913,0.0
SRR6409050,0.0003439556,0.9982912,0.00014460245,0.00021397116,0.0006269679,0.0003792949,0.0
SRR6412070,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR7449144,0.00033561588,0.0017168123,0.0003950816,0.0010849372,0.99363697,0.0028305615,0.0
DRR047962,0.00034395553,0.99829113,0.00014460244,0.00021397113,0.00062696787,0.00037929486,0.0
SRR5869330,0.0004891195,0.0074082017,0.00047177923,0.0004038732,0.0029308272,0.98829615,0.0
ERR498768,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR6931150,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR2658154,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR443783,0.0004891195,0.0074082017,0.00047177923,0.0004038732,0.0029308272,0.98829615,0.0
DRR042859,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR5971047,0.013720126,0.02000969,0.005765448,0.9093034,0.0022415195,0.048959747,0.0
ERR444405,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR996561,0.0004448335,0.006534027,0.00048867526,0.00042038786,0.0031721417,0.98894,0.0
SRR5467912,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR994540,0.000105255545,0.00096502714,0.0008228941,0.00076299725,0.010312091,0.9870318,0.0
ERR2510962,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
DRR041964,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR500915,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR2003268,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
SRR5467848,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR1310144,0.00034395553,0.99829113,0.00014460244,0.00021397113,0.0006269976,0.00037929486,0.0
ERR522303,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
ERR441715,0.00034395553,0.9982911,0.00014460244,0.00021397113,0.00062705716,0.00037929486,0.0
