,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases,root:Diseases:Digestive System Diseases:Liver Diseases:Liver Cirrhosis,root:Diseases:Hemic and Lymphatic Diseases:Hematologic Diseases:Hematologic Neoplasms,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections,Unknown
SRR6264897,0.015376508,0.0008200407,0.0003658235,0.0029469728,0.9804907
SRR5079211,0.015388399,0.0008199811,0.00036495924,0.0029459894,0.9804807
SRR5078668,0.01538831,0.00082302094,0.00036504865,0.0029291809,0.98049444
ERR719737,0.075093746,0.0022557676,0.00081533194,0.008128345,0.9137068
SRR5802289,0.01632893,0.0008626282,0.00039303303,0.00347355,0.97894186
SRR5802392,0.015312254,0.0008879602,0.00045228004,0.004196614,0.9791509
SRR5796813,0.047686458,0.00687021,0.00036224723,0.0032233894,0.9418577
SRR6330921,0.01625818,0.00093370676,0.00040319562,0.0037763715,0.9786285
SRR5610129,0.027598917,0.00069212914,0.00036516786,0.0057365894,0.96560717
SRR5803668,0.5521577,0.0018409491,0.0011057854,0.04085675,0.4040388
SRR7507515,0.020351022,0.0015379488,0.004278779,0.01715234,0.95667994
SRR6265359,0.1489959,0.001691401,0.0016374886,0.0648537,0.78282154
SRR6928812,0.015815735,0.0016454756,0.0014038086,0.056999236,0.92413574
SRR5813389,0.01586485,0.00095897913,0.00059229136,0.0046709776,0.9779129
SRR5758010,0.018722683,0.0017271936,0.0071778297,0.4968185,0.47555375
ERR719716,0.024220288,0.0014519095,0.0014238656,0.013544589,0.95935935
SRR6474209,0.020585626,0.0007864237,0.00045853853,0.004586667,0.97358274
SRR5020893,0.015400767,0.0008175075,0.00037962198,0.003080517,0.9803216
SRR1693267,0.780261,0.017149985,0.0022646785,0.0064955354,0.19382882
SRR5629093,0.020138979,0.0007607937,0.0042497218,0.05319631,0.9216542
ERR634984,0.046230733,0.00037762523,0.009637386,0.16745234,0.7763019
ERR719183,0.03822878,0.0014448762,0.0008608997,0.009680718,0.94978476
SRR5610127,0.017864496,0.0010076165,0.00047001243,0.004117161,0.9765407
SRR5218343,0.08162543,0.004741013,0.0012271404,0.003819555,0.90858686
ERR695633,0.02527672,0.0009430051,0.0005840361,0.0058636665,0.9673326
SRR5757869,0.023638202,0.0021974456,0.023563383,0.9506009,0.0
ERR719287,0.021389842,0.00160411,0.0020240247,0.008605301,0.9663767
SRR5649192,0.39412272,0.011967778,0.0011796355,0.0033245087,0.58940536
SRR5610049,0.01622209,0.00094917417,0.00074359775,0.006490797,0.97559434
SRR5648963,0.01548928,0.0008686483,0.00039801002,0.0034925342,0.9797515
SRR5078745,0.015476227,0.00082325935,0.0003646016,0.0029834807,0.9803524
SRR5020909,0.3212332,0.008096248,0.01503247,0.014953375,0.6406847
SRR5637743,0.039468646,0.00072544813,0.0004915297,0.008464843,0.95084953
ERR209710,0.6834823,0.009250075,0.0016005039,0.009026021,0.2966411
DRR092047,0.015820593,0.0008390248,0.00036612153,0.0031491816,0.9798251
ERR525831,0.033242494,0.0011243522,0.0007272959,0.0045116246,0.96039426
SRR1009033,0.94081295,0.006484121,0.002931714,0.018756062,0.031015158
ERR526081,0.8295405,0.007850127,0.0024999813,0.16010937,0.0
SRR6185171,0.021388918,0.0010275543,0.00039574504,0.0030897856,0.97409797
ERR209455,0.017674476,0.00092062354,0.00048410892,0.003959477,0.9769613
SRR6264422,0.02736786,0.0028100014,0.0004453659,0.0026217103,0.96675503
SRR1766087,0.025702357,0.0009973943,0.00041529536,0.004663646,0.9682213
SRR5548597,0.9390767,0.006687492,0.002875924,0.017838597,0.033521295
ERR321153,0.18570724,0.0011999309,0.0012455583,0.028227776,0.7836195
SRR5983430,0.8564981,0.0067000985,0.003356576,0.019245803,0.1141994
SRR6724426,0.20791788,0.78399944,0.0073440494,0.0007385797,0.0
SRR6264741,0.28678024,0.46284533,0.0034838319,0.0005090833,0.24638152
SRR7690207,0.15891439,0.0030378997,0.0026004612,0.006915897,0.8285314
SRR5648991,0.018159926,0.00075513124,0.0003799498,0.0037348866,0.9769701
SRR5903321,0.02871859,0.00090667605,0.00035059452,0.0049271286,0.965097
SRR5079024,0.017127782,0.0008973181,0.0003732443,0.003911376,0.9776903
SRR5203129,0.020845354,0.0008992255,0.00036892295,0.003945291,0.9739412
ERR719549,0.14075375,0.0024844706,0.00070363283,0.0071279705,0.8489302
SRR6264048,0.018447757,0.0013345182,0.0029222965,0.028013945,0.94928145
SRR5763476,0.004880756,0.0024222434,0.004302323,0.023495585,0.96489906
SRR5629112,0.20506272,0.0027298927,0.0018926263,0.069025576,0.72128916
ERR719505,0.028030872,0.0012383759,0.0010065436,0.0120771825,0.957647
SRR5983269,0.72380686,0.0040518045,0.002409041,0.037312686,0.23241961
SRR6264765,0.029085279,0.001889497,0.00053447485,0.0033255517,0.9651652
SRR6474317,0.029426157,0.0017908514,0.0005466938,0.0035873652,0.96464896
ERR719974,0.036016673,0.000810951,0.00057417154,0.0094358325,0.9531624
ERR011275,0.65306264,0.008772701,0.0018517375,0.005864918,0.33044803
SRR5758027,0.0734939,0.0011017025,0.00094497204,0.024396807,0.9000626
SRR5651397,0.032745898,0.0013801455,0.0005608201,0.033695012,0.9316181
SRR5203212,0.017779559,0.0010995865,0.00042784214,0.0043902397,0.97630274
ERR719758,0.038816273,0.0005572438,0.001015693,0.014360249,0.9452505
ERR1809130,0.02911213,0.0023400187,0.00041341782,0.0041519105,0.9639825
SRR5079209,0.016833276,0.0011378229,0.00039708614,0.0033132732,0.9783186
SRR5202893,0.015360624,0.0008183718,0.00036504865,0.0029323697,0.9805236
SRR6724534,0.19822958,0.74749887,0.0521894,0.0020820852,0.0
SRR6331462,0.023788422,0.000949502,0.00053048134,0.009810835,0.96492076
SRR5602312,0.021126658,0.0012544096,0.0007453263,0.0042575,0.9726161
SRR7507459,0.016659081,0.0012319088,0.001140207,0.008442581,0.9725262
SRR5091599,0.023916692,0.0009112656,0.0005438924,0.004711956,0.9699162
SRR6182409,0.029529363,0.0014652014,0.0004608035,0.002011001,0.96653366
SRR6264885,0.014441311,0.0014453828,0.0006724596,0.0206227,0.96281815
SRR6265663,0.018677086,0.0010687113,0.00056034327,0.0037316084,0.9759623
SRR5078673,0.019960433,0.0013714433,0.0003810227,0.0031718612,0.97511524
SRR6265605,0.019793302,0.0014441311,0.001056701,0.050770998,0.92693484
SRR5648906,0.021157801,0.00076135993,0.00034993887,0.0041154623,0.9736154
SRR5343144,0.015412897,0.0008289814,0.00036597252,0.0029515326,0.9804406
SRR5758081,0.03980881,0.001901418,0.0078368485,0.66162074,0.2888322
SRR5813465,0.041377693,0.0013321936,0.00051671267,0.005843401,0.95093
SRR5602002,0.01924333,0.0006968677,0.0003681481,0.0038941205,0.97579753
SRR5802399,0.06702238,0.003164649,0.00061520934,0.0013975799,0.9278002
SRR6331286,0.015527725,0.0014529228,0.022313923,0.81032634,0.15037906
SRR5078648,0.01542002,0.00082451105,0.00036495924,0.0029455721,0.9804449
SRR5079216,0.015386283,0.00082054734,0.00036504865,0.0029395223,0.9804886
ERR525854,0.020385653,0.00037154555,0.017101914,0.1750611,0.7870798
SRR5078900,0.019600213,0.0013850033,0.0003825128,0.003166765,0.97546554
ERR011350,0.013089001,0.0009535253,0.00060382485,0.004636973,0.9807167
SRR5548530,0.3268379,0.3306084,0.00321877,0.0005491972,0.33878577
ERR209177,0.0333021,0.0010780096,0.0005352497,0.0055188835,0.95956576
ERR209293,0.026903838,0.0010122955,0.0012939274,0.009487331,0.96130264
SRR5813285,0.017358392,0.00085410476,0.0005169213,0.0044456422,0.97682494
SRR5757787,0.024505734,0.0011070669,0.0021841526,0.02960959,0.94259346
SRR5983394,0.12261963,0.00068455935,0.0013214648,0.09590024,0.77947414
SRR5942087,0.015398264,0.0008299649,0.00036537647,0.002919823,0.9804866
SRR6724475,0.6600596,0.2770986,0.0044676065,0.0038218498,0.054552376
ERR011180,0.025956154,0.0011192858,0.00057405233,0.0045021772,0.9678483
SRR5757875,0.12848243,0.0019040108,0.0007888377,0.010804206,0.85802054
SRR6264104,0.021222204,0.0009647906,0.0005735755,0.010317445,0.966922
SRR7423261,0.06353092,0.006994933,0.008232325,0.0023238957,0.9189179
ERR209611,0.0225524,0.0012093186,0.0004606843,0.0044573843,0.9713202
SRR5813422,0.035684675,0.0045847595,0.00045651197,0.0024466813,0.9568274
SRR5429088,0.056277752,0.025984973,0.55689156,0.023248494,0.3375972
SRR5429242,0.0076543093,0.009806991,0.8251134,0.055178195,0.10224712
ERR525842,0.035425305,0.011167824,0.00045001507,0.0017047524,0.9512521
ERR209804,0.7894918,0.07040849,0.0054168403,0.008597344,0.12608552
ERR011344,0.0323236,0.00052571297,0.0004887879,0.008217931,0.958444
SRR7507444,0.021112353,0.0011152625,0.0010563731,0.006965667,0.96975034
SRR6264519,0.68067837,0.009950399,0.002565533,0.016314358,0.29049134
SRR5813378,0.08955103,0.00047555566,0.0005712211,0.020221412,0.8891808
SRR5343158,0.01631102,0.0008409023,0.00036856532,0.0030783117,0.97940123
SRR6182413,0.021225423,0.0008023679,0.00034955144,0.0039930344,0.9736296
SRR1766079,0.021365017,0.0011303425,0.0005557537,0.004398614,0.9725503
SRR6264938,0.016649932,0.0007546246,0.0004363358,0.0038250685,0.97833407
SRR5431552,0.028819054,0.011145443,0.00044175982,0.0016157329,0.957978
SRR5802215,0.018994898,0.00074630976,0.00041899085,0.004446864,0.97539294
SRR6265047,0.055168778,0.009170443,0.0005285442,0.0019666553,0.93316555
SRR7464879,0.8827234,0.010237157,0.0077171326,0.042247236,0.057075083
SRR5202898,0.015324235,0.00091165304,0.00041380525,0.004025936,0.97932434
SRR6450963,0.17217988,0.024497122,0.0011678338,0.002836287,0.7993189
SRR5091562,0.043302387,0.002358079,0.0005040169,0.003969699,0.9498658
SRR5548742,0.93540967,0.0073346198,0.002670318,0.016166449,0.03841901
SRR5866451,0.01911813,0.0013437271,0.00040647388,0.003513962,0.9756177
SRR6265264,0.024809808,0.0018976927,0.020290941,0.9383129,0.014688671
ERR719296,0.050216317,0.0016525388,0.00096064806,0.0039249957,0.94324553
SRR5983298,0.54875404,0.0050700605,0.0022857487,0.018178582,0.42571163
ERR209605,0.018872261,0.0009507239,0.0005161464,0.004194975,0.9754659
SRR1763591,0.91652524,0.010888815,0.003702879,0.015048534,0.053834558
SRR5078797,0.015558749,0.0008301139,0.00036618114,0.003055811,0.98018914
SRR5343106,0.016109884,0.0009138584,0.00037515163,0.0031900406,0.97941107
SRR5813295,0.027592003,0.0010899305,0.00054863095,0.004513234,0.9662562
SRR5866271,0.09276447,0.003118664,0.000713408,0.0009853244,0.90241814
SRR6264391,0.017078578,0.0012312233,0.00044727325,0.01073572,0.9705072
SRR5580417,0.033213228,0.0016026497,0.00096932054,0.03186688,0.9323479
SRR5650021,0.5867636,0.005640596,0.0013906062,0.009908557,0.39629662
SRR2918705,0.018400729,0.0011177957,0.0005042553,0.009904146,0.9700731
SRR5079088,0.0149308145,0.0009185374,0.00043302774,0.0040979087,0.97961974
SRR5343065,0.017621368,0.0010401905,0.00047150254,0.0040789843,0.9767879
SRR1929574,0.015352547,0.0008185506,0.00036504865,0.002930373,0.9805335
ERR719041,0.051224798,0.0034449399,0.0021319091,0.0137936175,0.92940474
SRR6185225,0.08111736,0.0010475516,0.00065910816,0.009068191,0.90810776
ERR209450,0.1109792,0.0038843453,0.0024424493,0.0064944923,0.8761995
SRR5549069,0.9246426,0.007627934,0.0029157102,0.018755496,0.046058238
SRR6424483,0.036065638,0.001678821,0.03076137,0.9314942,0.0
ERR209848,0.3200928,0.016937017,0.0012255311,0.00052300096,0.6612216
SRR5803742,0.016454965,0.0007967353,0.00039178133,0.0035197437,0.9788368
SRR6185208,0.47974515,0.09318051,0.0012601018,0.0006994009,0.4251148
SRR5431385,0.018979937,0.00090920925,0.0005105734,0.0045105815,0.97508967
ERR719529,0.27643782,0.0010607839,0.0012791157,0.023042113,0.6981802
SRR5761785,0.015905827,0.0008971691,0.0003938377,0.003796637,0.9790065
ERR719615,0.033206016,0.0011687577,0.0007866621,0.008438438,0.95640016
SRR5100589,0.016111016,0.00090652704,0.0003734827,0.0028904676,0.9797185
SRR5802268,0.2741502,0.0065475404,0.00077825785,0.0059992373,0.7125248
SRR5649186,0.015560776,0.0008048713,0.00036931038,0.0029922128,0.9802728
SRR5429269,0.029782116,0.004875511,0.8569797,0.08421031,0.024152398
SRR5610019,0.015261114,0.00095033646,0.0007029474,0.0057782233,0.9773074
SRR6264425,0.015369892,0.00081929564,0.00036489964,0.002937287,0.9805086
SRR3313076,0.7954379,0.0068137646,0.01155895,0.032043606,0.15414584
ERR526068,0.11899051,0.00032052398,0.0017639697,0.04886177,0.8300632
SRR5079118,0.015349001,0.00081831217,0.00036498904,0.002929777,0.9805379
ERR209330,0.06224677,0.0015511513,0.0010752678,0.00702101,0.92810583
SRR3400428,0.9164621,0.010615975,0.0019669235,0.010447532,0.060507417
ERR719362,0.04005289,0.0016806126,0.0005505681,0.0043242574,0.9533917
ERR719384,0.02243945,0.0011700988,0.00046759844,0.0041128695,0.97181
ERR525731,0.9156683,0.015039027,0.0094252825,0.022840053,0.03702736
SRR5761778,0.026960045,0.0032244027,0.0033710003,0.014158964,0.9522856
SRR5429074,0.06355232,0.06756407,0.8611366,0.006057143,0.0016898513
SRR5757792,0.017024212,0.0016847606,0.30538732,0.67590374,0.0
SRR5649194,0.015498877,0.0009281635,0.0004925132,0.0058167577,0.9772637
SRR5866548,0.04432383,0.0022764206,0.0010050237,0.0024541318,0.94994056
SRR5548407,0.16476053,0.0045380294,0.00023683906,0.013311833,0.81715274
ERR719745,0.013848364,0.0010856986,0.0009444058,0.006536722,0.97758484
ERR209144,0.76323664,0.031633526,0.0012425482,0.002701223,0.20118612
SRR6724482,0.01724425,0.0009563863,0.00042545795,0.0035468936,0.977827
SRR6182339,0.018632233,0.0011414587,0.00043559074,0.0043735504,0.97541714
SRR5343189,0.018161386,0.0010203123,0.00040265918,0.0030815005,0.97733414
SRR5203200,0.017437637,0.0008621514,0.00038427114,0.0036091506,0.9777068
SRR6264298,0.016211897,0.0008638501,0.00036343932,0.0031850636,0.9793757
SRR5548659,0.9383073,0.0084427,0.0036816597,0.022855997,0.026712358
SRR5078926,0.01771146,0.0004223287,0.018157959,0.16764876,0.7960595
ERR525894,0.13508597,0.0023898184,0.003418237,0.019104868,0.8400011
SRR961857,0.0163171,0.0010628998,0.00037243962,0.002761811,0.97948575
SRR5548092,0.94443995,0.0082730055,0.003360182,0.03428307,0.009643793
SRR6182392,0.090522945,0.021276921,0.01287806,0.004094243,0.87122786
ERR719117,0.033955723,0.00061762333,0.00077560544,0.011279762,0.9533713
SRR5947883,0.58920646,0.012743026,0.0015810132,0.007831544,0.38863802
SRR5602136,0.015682548,0.00080007315,0.0003849268,0.0031618476,0.9799706
SRR5578996,0.3506758,0.0018447936,0.0007915795,0.03007862,0.6166092
SRR5947849,0.76707613,0.0076702833,0.0029151142,0.012147397,0.21019101
ERR209839,0.060060382,0.00083196163,0.00060531497,0.008699477,0.9298029
SRR5578973,0.39614528,0.005951375,0.00068295,0.010016024,0.58720434
SRR5078736,0.34900564,7.479995e-05,0.00092446804,0.15967804,0.49031705
SRR6928785,0.021657437,0.001032114,0.0005596578,0.0051547885,0.971596
SRR5078791,0.009583712,0.015589893,0.8765293,0.015669197,0.08262789
ERR720181,0.015135199,0.0008624494,0.00044438243,0.0036617517,0.9798962
ERR719436,0.017270327,0.0008973479,0.00049474835,0.0043019652,0.97703564
SRR5203186,0.016461134,0.00084272027,0.00039479136,0.0035992563,0.97870207
SRR5548788,0.9397088,0.006567508,0.0029203594,0.01826334,0.032539964
SRR1008937,0.8092569,0.036722124,0.00071531534,0.0023727417,0.15093291
SRR5091535,0.023076355,0.0016946197,0.0007713437,0.010050267,0.96440744
SRR6474236,0.022684634,0.00096824765,0.0005643666,0.004786521,0.97099626
SRR5079179,0.017264664,0.00094372034,0.000415802,0.0050551593,0.9763206
SRR5649165,0.015331626,0.0008241534,0.000369668,0.0029831529,0.9804914
SRR5203201,0.17297834,0.0052684247,0.0009108186,0.0006299317,0.8202125
SRR5020903,0.015184045,0.00049960613,0.021134526,0.26953262,0.6936492
SRR5796726,0.18491933,0.02630645,0.0036237836,0.0014172196,0.78373325
ERR719018,0.025408,0.0011182129,0.0006220341,0.014392197,0.95845956
ERR719409,0.017984152,0.00091072917,0.00047895312,0.0044469833,0.9761792
ERR720020,0.018348694,0.00088497996,0.00071147084,0.006575048,0.9734798
SRR5580477,0.022006243,0.0011430979,0.00046434999,0.007084459,0.9693018
SRR7507601,0.029924214,0.0020658076,0.0004621148,0.004916221,0.96263164
SRR5983350,0.1286639,0.00205338,0.0012007952,0.006507218,0.8615747
SRR5578992,0.028747499,0.00060305,0.0003681779,0.006249517,0.96403176
SRR6264224,0.0178186,0.0007660091,0.00043347478,0.0043137968,0.9766681
SRR5429334,0.011965156,0.001714468,0.016218424,0.10048652,0.86961544
ERR011318,0.029157907,0.0009601414,0.0005618632,0.0060617626,0.9632583
SRR6182448,0.15355003,0.010150343,0.0008254349,0.0008624196,0.8346118
ERR209444,0.019999832,0.0012046695,0.00047582388,0.009071231,0.9692484
ERR719389,0.021826565,0.001144588,0.0004633069,0.004258573,0.97230697
SRR5651453,0.04801908,0.0007147193,0.001324743,0.013322771,0.9366187
SRR5343056,0.015357286,0.0008187294,0.00036510825,0.0029334426,0.98052543
ERR719232,0.027949989,0.00074473023,0.00097480416,0.011249185,0.9590813
