,root:Engineered,root:Environmental,root:Host-associated,Unknown
ERR309073,0.005489986,0.004759686,0.9897503,0.0
ERR309303,0.005485738,0.0047866562,0.9897276,0.0
ERR308999,0.005489986,0.0047597745,0.98975027,0.0
ERR309432,0.005488196,0.004769377,0.98974246,0.0
ERR309048,0.005488444,0.0047756624,0.9897359,0.0
ERR308781,0.0054895966,0.004762522,0.98974794,0.0
ERR309207,0.005489414,0.0047645294,0.989746,0.0
ERR309314,0.0054894798,0.0047621387,0.9897484,0.0
ERR309536,0.0054898374,0.0047604544,0.9897497,0.0
ERR308397,0.0054886723,0.004767072,0.9897443,0.0
ERR308575,0.005487623,0.004774663,0.98973775,0.0
ERR308590,0.0054898676,0.004760189,0.98974997,0.0
ERR308354,0.005489866,0.004760631,0.9897495,0.0
ERR308942,0.0054889494,0.004773298,0.9897377,0.0
ERR308790,0.0054886737,0.004766659,0.9897447,0.0
ERR308326,0.005488785,0.004768901,0.9897423,0.0
ERR308449,0.0054884744,0.0047968826,0.9897147,0.0
ERR308629,0.0054892544,0.0047691935,0.9897415,0.0
ERR309798,0.0054869093,0.0047775,0.98973554,0.0
ERR308402,0.0054895976,0.0047621382,0.9897483,0.0
ERR308325,0.005489657,0.0047617834,0.9897486,0.0
ERR308596,0.0054882253,0.0047691106,0.98974264,0.0
ERR1598805,0.0054900446,0.004759804,0.9897502,0.0
ERR1598748,0.0054899864,0.0047597457,0.9897503,0.0
ERR1599437,0.0054900446,0.004759774,0.9897502,0.0
ERR1599044,0.0054900153,0.0047597154,0.98975027,0.0
ERR1598376,0.005490016,0.0047597457,0.9897503,0.0
ERR1598997,0.0054899864,0.004759775,0.9897503,0.0
ERR1598222,0.0054899864,0.0047596567,0.9897504,0.0
ERR1598378,0.005489986,0.0047597745,0.98975027,0.0
ERR1598315,0.005489986,0.0047597745,0.98975027,0.0
ERR1599278,0.0054901973,0.0047793714,0.9897304,0.0
ERR1598168,0.005489986,0.0047597745,0.98975027,0.0
ERR1599219,0.005489986,0.0047597745,0.98975027,0.0
ERR1598319,0.005489986,0.0047597745,0.98975027,0.0
ERR1599309,0.0054900446,0.004759774,0.98975015,0.0
ERR1599627,0.005489986,0.0047597745,0.98975027,0.0
ERR1598834,0.005490074,0.004759833,0.98975015,0.0
ERR1599594,0.005489986,0.0047597745,0.98975027,0.0
ERR1599399,0.005490015,0.004759833,0.98975015,0.0
ERR1598169,0.005489986,0.0047597745,0.98975027,0.0
ERR1598649,0.005489986,0.0047597154,0.9897503,0.0
ERR1598310,0.005489986,0.0047597745,0.98975027,0.0
ERR1598469,0.005489986,0.0047597154,0.9897503,0.0
ERR1598706,0.005490189,0.004760777,0.989749,0.0
ERR1599338,0.005489984,0.004760542,0.9897495,0.0
ERR1599032,0.005489986,0.0047597745,0.98975027,0.0
ERR1599524,0.005489985,0.004759774,0.9897502,0.0
ERR1598300,0.005489986,0.004759686,0.9897503,0.0
ERR1599234,0.005489986,0.0047597745,0.98975027,0.0
ERR1599189,0.005490074,0.0047599813,0.98975,0.0
ERR1598638,0.005489986,0.0047597745,0.98975027,0.0
ERR1599115,0.005490043,0.0047603943,0.9897496,0.0
ERR1599244,0.005489986,0.0047597745,0.98975027,0.0
ERR1599210,0.005489986,0.0047597745,0.98975027,0.0
ERR1598150,0.0054901605,0.004760394,0.9897495,0.0
ERR1598211,0.005489986,0.0047597745,0.98975027,0.0
ERR1599052,0.005489986,0.0047597745,0.98975027,0.0
ERR1598102,0.005489986,0.0047597745,0.98975027,0.0
ERR1598672,0.0054901317,0.004760039,0.9897498,0.0
ERR1599245,0.005489986,0.0047597745,0.98975027,0.0
ERR1598216,0.0054900153,0.0047598043,0.9897502,0.0
ERR1598303,0.0054900446,0.0047598924,0.98975,0.0
ERR1599452,0.0054900153,0.0047598337,0.9897502,0.0
ERR1599531,0.005489986,0.0047597745,0.98975027,0.0
ERR1599159,0.0054904786,0.0047624283,0.98974705,0.0
ERR1599119,0.005490219,0.004760482,0.98974925,0.0
ERR1598859,0.00549234,0.004780983,0.98972666,0.0
ERR1598816,0.005489986,0.0047597745,0.98975027,0.0
ERR1598127,0.005490103,0.004759951,0.98974997,0.0
ERR1599285,0.0054904195,0.0047626947,0.98974687,0.0
ERR1599621,0.005489986,0.0047597745,0.98975027,0.0
ERR1598336,0.005489986,0.004759686,0.9897503,0.0
ERR1598845,0.0054899864,0.0047596567,0.9897504,0.0
ERR1598209,0.005490045,0.004759745,0.9897502,0.0
ERR1599506,0.0054901605,0.004760453,0.98974943,0.0
ERR1598106,0.005489986,0.0047597154,0.9897503,0.0
ERR1598944,0.0054900446,0.0047597447,0.9897502,0.0
ERR1598294,0.005489986,0.0047597745,0.98975027,0.0
ERR1598323,0.0054892884,0.0047676293,0.9897431,0.0
ERR1598181,0.005489986,0.0047597745,0.98975027,0.0
ERR1598237,0.005489986,0.0047597745,0.98975027,0.0
ERR1599180,0.0054960377,0.0048162034,0.9896878,0.0
ERR1598214,0.005489986,0.0047598043,0.9897502,0.0
ERR1599287,0.005489985,0.004759774,0.9897502,0.0
ERR1599440,0.005489986,0.0047597745,0.98975027,0.0
ERR1599578,0.005489986,0.004759686,0.9897503,0.0
ERR1598786,0.005489986,0.0047597745,0.98975027,0.0
ERR1598078,0.0054989774,0.0047844914,0.9897166,0.0
ERR1598822,0.005489986,0.0047597745,0.98975027,0.0
ERR1598450,0.005489986,0.0047597745,0.98975027,0.0
ERR1598077,0.005489986,0.0047597745,0.98975027,0.0
ERR1598264,0.005489986,0.0047597154,0.9897503,0.0
ERR1598796,0.005489986,0.0047597745,0.98975027,0.0
ERR1598814,0.005490016,0.0047597457,0.9897503,0.0
ERR1598905,0.0054892623,0.0047663897,0.9897443,0.0
ERR1598514,0.0054901023,0.004760098,0.9897498,0.0
ERR1599094,0.005489986,0.0047597745,0.98975027,0.0
ERR1599017,0.005489895,0.0047609266,0.98974925,0.0
ERR1598110,0.005489986,0.0047597745,0.98975027,0.0
ERR1599049,0.005490045,0.004759745,0.98975027,0.0
ERR1599222,0.005489986,0.0047597154,0.9897503,0.0
ERR1599184,0.005491563,0.0047746417,0.9897338,0.0
ERR1598342,0.005487452,0.0047725975,0.9897399,0.0
ERR1599031,0.005489986,0.0047597154,0.9897503,0.0
ERR1599365,0.005489986,0.004759686,0.9897503,0.0
ERR1598404,0.005489986,0.0047597154,0.9897503,0.0
ERR1598882,0.0054900725,0.004760158,0.9897497,0.0
ERR1599565,0.005489986,0.0047597745,0.98975027,0.0
ERR1598978,0.0054898667,0.004760129,0.98974997,0.0
ERR1598193,0.005489986,0.0047597745,0.98975027,0.0
ERR1598588,0.0054899864,0.0047596865,0.9897503,0.0
ERR1599273,0.005491268,0.0047856816,0.98972297,0.0
ERR1598375,0.00549004,0.004772318,0.9897377,0.0
ERR1598190,0.005489986,0.004759686,0.9897503,0.0
ERR1598484,0.0054898565,0.0047642915,0.9897458,0.0
ERR1598488,0.005489986,0.0047597745,0.98975027,0.0
ERR1598760,0.005489986,0.0047597745,0.98975027,0.0
ERR1599009,0.0054900446,0.00476007,0.98974997,0.0
ERR1598232,0.0054902416,0.0047740587,0.9897357,0.0
ERR1598883,0.0054889624,0.0047684573,0.9897425,0.0
ERR1598274,0.005489986,0.0047597745,0.98975027,0.0
ERR1599333,0.0054900707,0.004761132,0.98974884,0.0
ERR1599109,0.0054892036,0.0047662426,0.98974454,0.0
ERR1599006,0.005489986,0.0047597745,0.98975027,0.0
ERR1598276,0.005489986,0.0047597745,0.98975027,0.0
ERR1598659,0.00548951,0.004772646,0.98973787,0.0
ERR1598312,0.0054900446,0.004759804,0.98975015,0.0
ERR1598579,0.0054900153,0.0047598043,0.9897502,0.0
ERR1598685,0.005489986,0.0047597745,0.98975027,0.0
ERR1598623,0.005489986,0.004759745,0.9897503,0.0
ERR1598414,0.005489986,0.0047597745,0.98975027,0.0
ERR1598836,0.0054899845,0.0047601582,0.98974985,0.0
ERR1598160,0.005489986,0.0047597745,0.98975027,0.0
ERR1599585,0.005489986,0.0047597745,0.98975027,0.0
ERR1598263,0.005489895,0.0047608083,0.9897494,0.0
ERR1599073,0.005489986,0.0047597745,0.98975027,0.0
ERR1599626,0.005490045,0.0047598337,0.98975015,0.0
ERR1599329,0.005489986,0.0047597745,0.98975027,0.0
ERR1599386,0.005490361,0.004762695,0.989747,0.0
ERR1599363,0.0054899864,0.0047597457,0.9897503,0.0
ERR1598757,0.0054900446,0.0047597447,0.9897502,0.0
ERR1598140,0.005489986,0.0047597745,0.98975027,0.0
ERR1598116,0.0054901605,0.0047603347,0.9897495,0.0
ERR1598518,0.005491057,0.0047660857,0.9897429,0.0
ERR1598677,0.0054902704,0.0047631967,0.9897465,0.0
ERR1598847,0.005490043,0.004760276,0.9897497,0.0
ERR1599581,0.005489986,0.0047597745,0.98975027,0.0
ERR1598325,0.0054900153,0.0047597745,0.9897502,0.0
ERR1598187,0.005490074,0.004759922,0.98975,0.0
ERR1598844,0.005489956,0.0047598635,0.9897502,0.0
ERR1598441,0.005489986,0.004759745,0.9897503,0.0
ERR1598424,0.005489986,0.0047597745,0.98975027,0.0
ERR1598091,0.005489986,0.0047597745,0.98975027,0.0
ERR1598596,0.005489986,0.0047597745,0.98975027,0.0
ERR1598701,0.0054900725,0.004760217,0.9897497,0.0
ERR1598366,0.005490074,0.0047599813,0.98974997,0.0
ERR1599004,0.005489986,0.0047597745,0.98975027,0.0
ERR1599020,0.0054908,0.004763283,0.989746,0.0
ERR1599291,0.0054908763,0.004767828,0.9897413,0.0
ERR1598904,0.005489986,0.004759686,0.9897503,0.0
ERR1599158,0.005490015,0.004759922,0.98975015,0.0
ERR1598352,0.005490072,0.0047605713,0.9897494,0.0
ERR1599283,0.005490163,0.0047599515,0.98974997,0.0
ERR1598618,0.0054899864,0.0047597457,0.9897503,0.0
ERR1598872,0.005489986,0.0047597745,0.98975027,0.0
ERR1598419,0.005489986,0.0047597745,0.98975027,0.0
ERR1599596,0.005489956,0.0047598043,0.98975027,0.0
ERR1599495,0.005489986,0.0047597745,0.98975027,0.0
ERR1598083,0.005490363,0.0047613955,0.9897482,0.0
ERR1599514,0.005491536,0.004795568,0.98971295,0.0
ERR1599002,0.005490035,0.0047636414,0.9897463,0.0
ERR2189731,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189362,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189128,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189283,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189448,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189762,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189581,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189147,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189711,0.7985363,0.08603746,0.09500715,0.02041912
ERR2188913,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189689,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189594,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189700,0.7985363,0.08603746,0.09500715,0.02041912
ERR2188918,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189253,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189149,0.7985363,0.08603746,0.09500715,0.02041912
ERR2188953,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189387,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189221,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189087,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189292,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189372,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189189,0.7985358,0.08603752,0.09500733,0.02041936
ERR2189077,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189054,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189295,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189400,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189041,0.7985362,0.08603752,0.09500712,0.02041918
ERR2189275,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189673,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189591,0.014708796,0.030692719,0.9545985,0.0
ERR2189521,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189533,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189531,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189504,0.7985363,0.08603746,0.09500715,0.02041912
ERR2188969,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189599,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189368,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189520,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189256,0.79853475,0.086037695,0.09500778,0.020419776
ERR2189653,0.7985363,0.08603746,0.09500715,0.02041912
ERR2188904,0.7985363,0.08603746,0.09500715,0.02041912
ERR2188936,0.7985419,0.08604029,0.0950104,0.020407438
ERR2189447,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189142,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189098,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189421,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189291,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189300,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189208,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189501,0.7985363,0.08603746,0.09500715,0.02041912
ERR2188916,0.7985361,0.08603752,0.09500712,0.02041924
ERR2189406,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189235,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189707,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189392,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189073,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189734,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189701,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189200,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189483,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189196,0.7985363,0.08603746,0.09500715,0.02041912
ERR2188906,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189012,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189003,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189656,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189273,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189732,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189571,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189583,0.7984814,0.08604494,0.09503093,0.020442724
ERR2189551,0.7984955,0.086045235,0.09502837,0.020430923
ERR2189092,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189404,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189480,0.7985363,0.08603746,0.09500715,0.02041912
ERR2189478,0.79853487,0.086037606,0.09500769,0.020419836
ERR2240542,0.031148493,0.94041586,0.024814993,0.0036206245
ERR2240771,0.028056294,0.7692785,0.09036368,0.11230153
ERR2240163,0.03796939,0.94057256,0.021458065,0.0
ERR2240193,0.03212425,0.9409245,0.024283022,0.0026681423
ERR2240553,0.028180242,0.9387394,0.026617825,0.0064625144
ERR2240276,0.038066223,0.9405181,0.021415625,0.0
ERR2240458,0.019882709,0.93259007,0.033894897,0.0136322975
ERR2240484,0.033501565,0.9416111,0.023575991,0.0013113022
ERR2240366,0.032428056,0.941079,0.024122834,0.002370119
ERR2240150,0.029897928,0.9397345,0.025538474,0.004829049
ERR2240287,0.021003872,0.9335904,0.032638907,0.012766838
ERR2240783,0.035671134,0.9418082,0.022520691,0.0
ERR2240620,0.027465612,0.93830323,0.02709952,0.0071316957
ERR2240548,0.030052245,0.9398205,0.025446475,0.0046807528
ERR2240134,0.02658689,0.93774736,0.027720839,0.0079449415
ERR2240332,0.039992563,0.9394023,0.020605238,0.0
ERR2240264,0.035864428,0.9417085,0.022427091,0.0
ERR2240791,0.038047496,0.9405287,0.021423772,0.0
ERR2240279,0.0039860867,0.026400853,0.9696131,0.0
ERR2240634,0.03612536,0.94157267,0.022302061,0.0
ERR2240586,0.02619782,0.9374939,0.028006852,0.008301437
ERR2240159,0.018449455,0.34501606,0.4869313,0.14960319
ERR2240221,0.030094862,0.9398441,0.025421292,0.0046397448
ERR2240352,0.033258826,0.94149256,0.023697108,0.0015515089
ERR2240336,0.03232062,0.94102454,0.02417922,0.0024756193
ERR2240219,0.03854739,0.9402455,0.021207089,0.0
ERR2240703,0.005489986,0.0047597745,0.98975027,0.0
ERR2240688,0.039031137,0.93996733,0.021001585,0.0
ERR2240715,0.034492493,0.9420841,0.023096293,0.0003271103
ERR2240736,0.024616957,0.9364145,0.029245377,0.0097231865
ERR2240343,0.023982912,0.9359573,0.029779553,0.0102802515
ERR2240475,0.030047745,0.939818,0.025449187,0.0046850443
ERR2240682,0.038950983,0.94001377,0.021035299,0.0
ERR2240665,0.034320205,0.942003,0.02317807,0.00049865246
ERR2240239,0.039483577,0.9397033,0.020813083,0.0
ERR2240587,0.038464352,0.9402929,0.021242708,0.0
ERR2240252,0.027072936,0.9380576,0.027373016,0.0074964166
ERR2240426,0.031998485,0.94086,0.024350137,0.0027914047
ERR2240415,0.02974984,0.93965155,0.025627464,0.0049711466
ERR2240570,0.03849849,0.9399175,0.021583993,0.0
ERR2240307,0.019989818,0.9326861,0.03377092,0.013553143
ERR2240187,0.039657135,0.9396011,0.020741785,0.0
ERR2240327,0.03208092,0.9409023,0.024306118,0.0027106404
ERR2240396,0.02087769,0.9334811,0.032774746,0.012866437
ERR2240641,0.037797738,0.94066846,0.021533787,0.0
ERR2240538,0.03562364,0.9418325,0.022543808,0.0
ERR2240652,0.039888382,0.9394642,0.020647423,0.0
ERR2240321,0.029859185,0.9397129,0.02556178,0.004866123
ERR2240684,0.039166283,0.9398889,0.020944878,0.0
ERR2240417,0.036537852,0.9413549,0.022107262,0.0
ERR2240141,0.0300968,0.9398452,0.02542016,0.0046378374
ERR2240420,0.0319722,0.94084644,0.024364173,0.0028172135
ERR2240474,0.036094323,0.94158876,0.022316832,0.0
ERR2240509,0.030674964,0.9401618,0.025083244,0.0040799975
ERR2240517,0.033241928,0.94148433,0.023705572,0.0015681982
ERR2240530,0.037537884,0.9408126,0.021649577,0.0
ERR2240436,0.034856774,0.942219,0.02292422,0.0
ERR2240289,0.0342032,0.9419476,0.02323404,0.00061523914
ERR2240708,0.03860543,0.94021237,0.021182159,0.0
ERR2240733,0.036143802,0.94156295,0.0222933,0.0
ERR2240385,0.03760669,0.94077456,0.021618737,0.0
ERR2240558,0.039008256,0.93998057,0.021011204,0.0
ERR2240449,0.03645575,0.94139844,0.022145754,0.0
ERR2240210,0.019732654,0.9324509,0.034071863,0.013744593
ERR2240303,0.029408246,0.93945813,0.025835544,0.0052981377
ERR2240559,0.03809995,0.9404992,0.021400874,0.0
ERR2240248,0.021272928,0.9338207,0.03235373,0.012552619
ERR2240775,0.02994755,0.93976223,0.025508791,0.0047814846
ERR2240781,0.040618904,0.93902594,0.020355215,0.0
ERR2240607,0.034337252,0.942011,0.023169965,0.00048172474
ERR2240667,0.036612723,0.94131505,0.022072308,0.0
ERR2240263,0.020454139,0.9331083,0.033240587,0.013196945
ERR2240488,0.034945708,0.9421749,0.022879353,0.0
ERR2240137,0.021072835,0.9336498,0.032565236,0.012712121
ERR2240529,0.039051533,0.9399554,0.02099303,0.0
ERR2539821,0.005489986,0.0047597745,0.98975027,0.0
ERR2539800,0.005489986,0.0047597745,0.98975027,0.0
ERR2539728,0.005489897,0.0047600116,0.9897501,0.0
ERR2539470,0.005489957,0.004759716,0.9897504,0.0
ERR2539612,0.005489986,0.0047597745,0.98975027,0.0
ERR2539632,0.005489957,0.004759716,0.9897503,0.0
ERR2539717,0.005489927,0.0047599226,0.9897502,0.0
ERR2539861,0.005489986,0.004759745,0.9897503,0.0
ERR2539735,0.0054898667,0.004760366,0.98974985,0.0
ERR2539836,0.005489927,0.004760041,0.9897501,0.0
ERR2540001,0.005489986,0.0047597745,0.98975027,0.0
ERR2539715,0.0054883696,0.004770438,0.9897412,0.0
ERR2539866,0.005489986,0.0047597745,0.98975027,0.0
ERR2539561,0.005489986,0.0047597745,0.98975027,0.0
ERR2539526,0.005489986,0.0047597745,0.98975027,0.0
ERR2539524,0.005489986,0.0047597745,0.98975027,0.0
ERR2540023,0.005489926,0.0047600996,0.98975,0.0
ERR2539574,0.005489986,0.0047597745,0.98975027,0.0
ERR2539644,0.005489986,0.0047597745,0.98975027,0.0
ERR2539476,0.005489986,0.0047597154,0.9897503,0.0
ERR2539514,0.005489986,0.0047597745,0.98975027,0.0
ERR2540002,0.005489836,0.0047608675,0.9897494,0.0
ERR2539950,0.005489986,0.0047597745,0.98975027,0.0
ERR2539778,0.005489986,0.0047597154,0.9897503,0.0
ERR2540266,0.0054898374,0.0047604544,0.9897497,0.0
ERR2539505,0.0054899273,0.0047598938,0.98975027,0.0
ERR2539497,0.005489986,0.0047597745,0.98975027,0.0
ERR2539951,0.0054870336,0.004775168,0.9897378,0.0
ERR2539741,0.005489986,0.0047597154,0.9897503,0.0
ERR2540022,0.005489986,0.0047597745,0.98975027,0.0
ERR2539519,0.005489986,0.0047597745,0.98975027,0.0
ERR2539554,0.005489986,0.0047597745,0.98975027,0.0
ERR2539687,0.005489986,0.0047597745,0.98975027,0.0
ERR2539565,0.005489986,0.0047597745,0.98975027,0.0
ERR2539928,0.014423224,0.030613719,0.954963,0.0
ERR2539960,0.0054898057,0.0047610444,0.98974913,0.0
ERR2539967,0.005489986,0.0047597745,0.98975027,0.0
ERR2539707,0.005489986,0.0047597745,0.98975027,0.0
ERR2539463,0.005489986,0.004759686,0.9897503,0.0
ERR2539744,0.005489957,0.0047596567,0.9897504,0.0
ERR2539751,0.005488403,0.004768726,0.9897428,0.0
ERR2539462,0.005489986,0.0047597154,0.9897503,0.0
ERR2539608,0.005489986,0.0047597745,0.98975027,0.0
ERR2540017,0.005489986,0.0047597745,0.98975027,0.0
ERR2540311,0.0054898364,0.004760661,0.9897495,0.0
ERR2539506,0.005489986,0.004759745,0.9897503,0.0
ERR2539769,0.005489986,0.0047597745,0.98975027,0.0
ERR2539597,0.005489986,0.0047597745,0.98975027,0.0
ERR2539520,0.005489956,0.0047598043,0.98975027,0.0
ERR2539818,0.005490015,0.0047599813,0.98975,0.0
ERZ653377,0.005489986,0.0047597745,0.98975027,0.0
ERZ653467,0.005489986,0.0047597745,0.98975027,0.0
ERZ653215,0.005489986,0.0047597745,0.98975027,0.0
ERZ653595,0.005489986,0.0047597745,0.98975027,0.0
ERZ652861,0.005489986,0.0047597154,0.9897503,0.0
ERZ652909,0.005489986,0.004759686,0.9897503,0.0
ERZ654600,0.005489986,0.0047597745,0.98975027,0.0
ERZ1026990,0.005489986,0.004759745,0.98975027,0.0
ERZ653283,0.005489986,0.0047597745,0.98975027,0.0
ERZ653925,0.005489986,0.0047597154,0.9897503,0.0
ERZ653119,0.005489085,0.0047668926,0.98974407,0.0
ERZ653988,0.005489986,0.0047597745,0.98975027,0.0
ERZ1026988,0.005489986,0.0047597745,0.98975027,0.0
ERZ652770,0.005489986,0.0047597745,0.98975027,0.0
ERZ654235,0.005489986,0.0047597745,0.98975027,0.0
ERZ1026986,0.005489986,0.0047597745,0.98975027,0.0
ERZ653965,0.005489986,0.0047597745,0.98975027,0.0
ERZ654122,0.0054900455,0.004759716,0.9897503,0.0
ERZ652904,0.005489986,0.0047597745,0.98975027,0.0
ERZ654415,0.005489986,0.0047597745,0.98975027,0.0
ERZ1027179,0.005489986,0.0047597745,0.98975027,0.0
ERZ653728,0.005489986,0.0047597745,0.98975027,0.0
ERZ653357,0.005489986,0.0047597745,0.98975027,0.0
ERZ654164,0.005489986,0.0047597745,0.98975027,0.0
ERZ1026930,0.005489986,0.0047597745,0.98975027,0.0
ERZ654300,0.0054897447,0.0047617825,0.9897484,0.0
ERZ652751,0.005489986,0.0047597154,0.9897503,0.0
ERZ653539,0.005489986,0.004759686,0.9897503,0.0
ERZ653042,0.005489986,0.0047597154,0.9897503,0.0
ERZ1027260,0.005489986,0.0047597745,0.98975027,0.0
ERZ654253,0.005489986,0.0047597745,0.98975027,0.0
ERZ653577,0.005489986,0.0047597745,0.98975027,0.0
ERZ654169,0.005489986,0.0047597745,0.98975027,0.0
ERZ654886,0.005489986,0.0047597745,0.98975027,0.0
ERZ653404,0.0054899557,0.004760277,0.98974985,0.0
ERZ653979,0.005489986,0.0047597745,0.98975027,0.0
ERZ653702,0.005489986,0.0047597745,0.98975027,0.0
ERZ653369,0.005490045,0.004759745,0.9897502,0.0
ERZ653137,0.005489986,0.0047597745,0.98975027,0.0
ERZ653806,0.005489986,0.0047597745,0.98975027,0.0
ERZ653758,0.005489986,0.0047597154,0.9897503,0.0
ERZ654115,0.0054899864,0.004759716,0.9897504,0.0
ERZ653065,0.005489986,0.0047597745,0.98975027,0.0
ERZ653741,0.005489986,0.0047597745,0.98975027,0.0
ERZ653875,0.005489984,0.0047604535,0.98974955,0.0
ERZ1027074,0.005489986,0.004759745,0.9897503,0.0
ERZ653795,0.005489957,0.0047597457,0.9897503,0.0
ERZ1027139,0.0054898052,0.0047614286,0.9897487,0.0
ERZ653352,0.005489986,0.0047597745,0.98975027,0.0
ERZ1026938,0.005489986,0.0047597154,0.9897503,0.0
ERZ653773,0.005489986,0.0047597745,0.98975027,0.0
ERZ654188,0.005489986,0.0047597745,0.98975027,0.0
ERZ654456,0.005489986,0.0047597745,0.98975027,0.0
ERZ653524,0.005489986,0.0047597745,0.98975027,0.0
ERZ653148,0.005489986,0.0047597745,0.98975027,0.0
ERZ653300,0.005489986,0.0047597745,0.98975027,0.0
