,root:Engineered,root:Environmental,root:Host-associated,Unknown
ERR1598447,0.007001745,0.008023329,0.984975,0.0
ERR1599169,0.007001687,0.0080233,0.9849751,0.0
ERR1598384,0.007001832,0.008023534,0.9849746,0.0
ERR1599370,0.007001745,0.008023329,0.984975,0.0
ERR1598492,0.0070019383,0.008025937,0.9849722,0.0
ERR1598694,0.0070019737,0.0080245,0.9849735,0.0
ERR1598769,0.007001687,0.0080233,0.9849751,0.0
ERR1599076,0.007001773,0.008023622,0.9849746,0.0
ERR1599632,0.007001772,0.008023739,0.98497444,0.0
ERR1599095,0.007001745,0.008023329,0.984975,0.0
ERR1598993,0.007001745,0.008023329,0.984975,0.0
ERR1598602,0.007002665,0.008027046,0.9849703,0.0
ERR1598730,0.007001745,0.008023329,0.984975,0.0
ERR1599039,0.007001745,0.00802327,0.984975,0.0
ERR1598745,0.007001745,0.008023329,0.984975,0.0
ERR1598211,0.007001745,0.008023329,0.984975,0.0
ERR1599397,0.007001745,0.00802327,0.984975,0.0
ERR1599225,0.007001745,0.008023329,0.984975,0.0
ERR1598361,0.007001745,0.008023329,0.984975,0.0
ERR1598226,0.007001745,0.008023329,0.984975,0.0
ERR1598896,0.007001745,0.008023329,0.984975,0.0
ERR1598396,0.007001745,0.008023329,0.984975,0.0
ERR1598362,0.0070017446,0.008023358,0.98497486,0.0
ERR1599145,0.007001745,0.008023329,0.984975,0.0
ERR1598101,0.007001745,0.008023329,0.984975,0.0
ERR1599129,0.007001745,0.008023329,0.984975,0.0
ERR1598525,0.0070024026,0.008027019,0.9849706,0.0
ERR1598748,0.007001832,0.008023504,0.9849747,0.0
ERR1599122,0.007001745,0.008023329,0.984975,0.0
ERR1598860,0.007001745,0.008023329,0.984975,0.0
ERR1599611,0.007001745,0.008023329,0.984975,0.0
ERR1598712,0.0070018573,0.008024295,0.9849738,0.0
ERR1599015,0.007001745,0.008023329,0.984975,0.0
ERR1598626,0.007001745,0.00802327,0.984975,0.0
ERR1598324,0.007001687,0.0080233,0.9849751,0.0
ERR1599353,0.0070023225,0.008025113,0.9849725,0.0
ERR1599106,0.007001745,0.00802327,0.984975,0.0
ERR1599143,0.007001745,0.00802327,0.984975,0.0
ERR1599450,0.0070020594,0.008024998,0.98497295,0.0
ERR1598454,0.0070018023,0.008023474,0.98497474,0.0
ERR1598559,0.007001745,0.008023329,0.984975,0.0
ERR1598589,0.007001772,0.008023798,0.9849745,0.0
ERR1599574,0.007001745,0.008023329,0.984975,0.0
ERR1598175,0.007001745,0.008023329,0.984975,0.0
ERR1599334,0.007001745,0.008023329,0.984975,0.0
ERR1598767,0.007001772,0.008023592,0.9849746,0.0
ERR1598699,0.007001745,0.008023329,0.984975,0.0
ERR1598297,0.007001745,0.008023329,0.984975,0.0
ERR1599418,0.007001745,0.008023329,0.984975,0.0
ERR1598122,0.007002029,0.008025233,0.9849728,0.0
ERR1599575,0.007001745,0.008023329,0.984975,0.0
ERR1599014,0.007001745,0.008023329,0.984975,0.0
ERR1598128,0.007001745,0.008023329,0.984975,0.0
ERR1599049,0.007001745,0.00802327,0.984975,0.0
ERR1599396,0.007001745,0.008023329,0.984975,0.0
ERR1598407,0.007001745,0.008023329,0.984975,0.0
ERR1598209,0.007001745,0.008023329,0.984975,0.0
ERR1598753,0.007001745,0.008023329,0.984975,0.0
ERR1598171,0.007001745,0.008023329,0.984975,0.0
ERR1599535,0.007001745,0.00802327,0.984975,0.0
ERR1598157,0.0070017446,0.008023358,0.98497486,0.0
ERR1598620,0.007001745,0.008023329,0.984975,0.0
ERR1598527,0.007001745,0.008023329,0.984975,0.0
ERR1598956,0.007001745,0.008023329,0.984975,0.0
ERR1598269,0.0070017446,0.008023358,0.98497486,0.0
ERR1598366,0.0070017446,0.008023358,0.98497486,0.0
ERR1599286,0.0070017446,0.008023446,0.98497486,0.0
ERR1599530,0.007001745,0.008023329,0.984975,0.0
ERR1598780,0.0070018885,0.008023944,0.9849742,0.0
ERR1598874,0.007001745,0.008023329,0.984975,0.0
ERR1598828,0.007001745,0.008023329,0.984975,0.0
ERR1598953,0.007001745,0.00802327,0.984975,0.0
ERR1598507,0.007001745,0.00802327,0.984975,0.0
ERR1599292,0.007001745,0.008023329,0.984975,0.0
ERR1598415,0.007001773,0.008023651,0.9849746,0.0
ERR1599233,0.007001745,0.008023329,0.984975,0.0
ERR1599222,0.007001745,0.008023329,0.984975,0.0
ERR1598637,0.007001745,0.008023329,0.984975,0.0
ERR1598624,0.007001745,0.008023329,0.984975,0.0
ERR1598484,0.0070018875,0.008024207,0.9849739,0.0
ERR1599476,0.007001745,0.00802327,0.984975,0.0
ERR1598369,0.007001745,0.008023329,0.984975,0.0
ERR1599347,0.007001745,0.008023329,0.984975,0.0
ERR1598904,0.007001745,0.008023329,0.984975,0.0
ERR1598200,0.0070017157,0.008023359,0.984975,0.0
ERR1599610,0.007001745,0.008023329,0.984975,0.0
ERR1598184,0.007001745,0.008023329,0.984975,0.0
ERR1598910,0.007001745,0.008023299,0.984975,0.0
ERR1599153,0.007001745,0.008023329,0.984975,0.0
ERR1598811,0.007001745,0.008023329,0.984975,0.0
ERR1598087,0.007001745,0.008023329,0.984975,0.0
ERR1598591,0.0070020603,0.008024675,0.9849732,0.0
ERR1599062,0.007001745,0.008023329,0.984975,0.0
ERR1598423,0.007001745,0.008023329,0.984975,0.0
ERR1599482,0.007001745,0.008023299,0.984975,0.0
ERR1598183,0.0070018033,0.008023535,0.98497474,0.0
ERR1598219,0.007001745,0.008023329,0.984975,0.0
ERR1598093,0.007001745,0.008023329,0.984975,0.0
ERR1598479,0.007001745,0.008023329,0.984975,0.0
ERR1599426,0.007001745,0.008023329,0.984975,0.0
ERR1599508,0.007001745,0.00802327,0.984975,0.0
ERR1598682,0.007001745,0.008023388,0.9849749,0.0
ERR1598358,0.007002233,0.008025407,0.98497236,0.0
ERR1598166,0.007001745,0.00802327,0.984975,0.0
ERR1598728,0.007001745,0.008023329,0.984975,0.0
ERR1599103,0.007001745,0.00802327,0.984975,0.0
ERR1598885,0.007001745,0.008023329,0.984975,0.0
ERR1599427,0.007001745,0.008023329,0.984975,0.0
ERR1599067,0.007001745,0.008023329,0.984975,0.0
ERR1599375,0.007001745,0.008023329,0.984975,0.0
ERR1599179,0.007001745,0.008023299,0.984975,0.0
ERR1598954,0.007001774,0.008023328,0.98497486,0.0
ERR1598195,0.0070020324,0.008024323,0.9849736,0.0
ERR1598831,0.007001745,0.008023329,0.984975,0.0
ERR1598802,0.007001745,0.00802327,0.984975,0.0
ERR1599472,0.007001745,0.00802327,0.984975,0.0
ERR1598496,0.007001745,0.008023329,0.984975,0.0
ERR1598393,0.007001745,0.008023329,0.984975,0.0
ERR1598835,0.0070018303,0.008023915,0.98497427,0.0
ERR1599243,0.007001745,0.008023329,0.984975,0.0
ERR1598387,0.007001745,0.008023329,0.984975,0.0
ERR2189732,0.7374047,0.15472096,0.10787426,0.0
ERR2189181,0.7374047,0.15472096,0.10787426,0.0
ERR2189474,0.7374047,0.15472096,0.10787426,0.0
ERR2189611,0.7374047,0.15472096,0.10787426,0.0
ERR2189586,0.7374067,0.15471642,0.10787696,0.0
ERR2189619,0.7374047,0.15472096,0.10787426,0.0
ERR2189390,0.7374047,0.15472096,0.10787426,0.0
ERR2189192,0.7374047,0.15472096,0.10787426,0.0
ERR2189036,0.7374047,0.15472096,0.10787426,0.0
ERR2189666,0.7374048,0.15472096,0.10787427,0.0
ERR2189525,0.7374047,0.15472096,0.10787426,0.0
ERR2188941,0.7374047,0.15472096,0.10787426,0.0
ERR2189039,0.73740476,0.15472098,0.10787428,0.0
ERR2189602,0.7374047,0.15472096,0.10787426,0.0
ERR2189055,0.7374047,0.15472096,0.10787426,0.0
ERR2189301,0.7374047,0.15472096,0.10787426,0.0
ERR2189282,0.7374047,0.15472096,0.10787426,0.0
ERR2189361,0.7374047,0.15472096,0.10787426,0.0
ERR2189539,0.7374047,0.15472096,0.10787426,0.0
ERR2189015,0.7374047,0.15472096,0.10787426,0.0
ERR2188961,0.7374047,0.15472096,0.10787426,0.0
ERR2189285,0.7374047,0.15472096,0.10787426,0.0
ERR2189724,0.7374047,0.15472096,0.10787426,0.0
ERR2188935,0.73740476,0.15472098,0.10787428,0.0
ERR2188907,0.7374047,0.15472096,0.10787426,0.0
ERR2189251,0.7374047,0.15472096,0.10787426,0.0
ERR2189690,0.7374047,0.15472096,0.10787426,0.0
ERR2189116,0.7374047,0.15472096,0.10787426,0.0
ERR2188931,0.7374047,0.15472096,0.10787426,0.0
ERR2189706,0.7374047,0.15472096,0.10787426,0.0
ERR2189421,0.7374047,0.15472096,0.10787426,0.0
ERR2189729,0.7374047,0.15472096,0.10787426,0.0
ERR2189593,0.7374047,0.15472096,0.10787426,0.0
ERR2189634,0.7374047,0.15472096,0.10787426,0.0
ERR2189103,0.7374047,0.15472096,0.10787426,0.0
ERR2189108,0.7374047,0.15472096,0.10787426,0.0
ERR2189401,0.7374048,0.15472096,0.1078743,0.0
ERR2189057,0.7374047,0.15472096,0.10787426,0.0
ERR2189089,0.7374047,0.15472096,0.10787426,0.0
ERR2189581,0.7374047,0.15472096,0.10787426,0.0
ERR2188924,0.7374047,0.15472096,0.10787426,0.0
ERR2189161,0.7374047,0.15472096,0.10787426,0.0
ERR2189195,0.7374047,0.15472096,0.10787426,0.0
ERR2189467,0.7374047,0.15472096,0.10787426,0.0
ERR2189063,0.7374047,0.15472096,0.10787426,0.0
ERR2189727,0.7374047,0.15472096,0.10787426,0.0
ERR2189082,0.73177904,0.15294197,0.115278915,0.0
ERR2189125,0.7374047,0.15472096,0.10787426,0.0
ERR2189515,0.7374047,0.15472096,0.10787426,0.0
ERR2188952,0.7374047,0.15472096,0.10787426,0.0
ERR2189558,0.7373808,0.15470839,0.10791081,0.0
ERR2189481,0.7374047,0.15472096,0.10787426,0.0
ERR2189286,0.7374047,0.15472096,0.10787426,0.0
ERR2189203,0.7374047,0.15472096,0.10787426,0.0
ERR2189694,0.7374047,0.15472096,0.10787426,0.0
ERR2189075,0.7374047,0.15472096,0.10787426,0.0
ERR2189473,0.7374047,0.15472096,0.10787426,0.0
ERR2189383,0.7374047,0.15472096,0.10787426,0.0
ERR2188960,0.7374047,0.15472096,0.10787426,0.0
ERR2189511,0.7374047,0.15472096,0.10787426,0.0
ERR2189330,0.7374047,0.15472096,0.10787426,0.0
ERR2189679,0.7374047,0.15472096,0.10787426,0.0
ERR2188933,0.7374047,0.15472096,0.10787426,0.0
ERR2189492,0.7374047,0.15472096,0.10787426,0.0
ERR2189145,0.7374047,0.15472096,0.10787426,0.0
ERR2189137,0.7374047,0.15472096,0.10787426,0.0
ERR2189719,0.7374047,0.15472096,0.10787426,0.0
ERR2189173,0.7374047,0.15472096,0.10787426,0.0
ERR2189028,0.7374047,0.15472096,0.10787426,0.0
ERR2189384,0.7374047,0.15472096,0.10787426,0.0
ERR2189702,0.7374047,0.15472096,0.10787426,0.0
ERR2189550,0.31901166,0.120561495,0.5604269,0.0
ERR2189668,0.7374047,0.15472096,0.10787426,0.0
ERR2189686,0.7374047,0.15472096,0.10787426,0.0
ERR2189745,0.7374047,0.15472096,0.10787426,0.0
ERR2189691,0.7374047,0.15472096,0.10787426,0.0
ERR2189516,0.7374047,0.15472096,0.10787426,0.0
ERR2189434,0.7374047,0.15472096,0.10787426,0.0
ERR2189189,0.7374047,0.15472096,0.10787426,0.0
ERR2189188,0.7374047,0.15472096,0.10787426,0.0
ERR2188949,0.7374047,0.15472096,0.10787426,0.0
ERR2189378,0.7374047,0.15472096,0.10787426,0.0
ERR2189652,0.7374047,0.15472096,0.10787426,0.0
ERR2189174,0.7374047,0.15472096,0.10787426,0.0
ERR2189733,0.7374047,0.15472096,0.10787426,0.0
ERR2189739,0.7374047,0.15472096,0.10787426,0.0
ERR2189212,0.7374047,0.15472096,0.10787426,0.0
ERR2189420,0.7374047,0.15472096,0.10787426,0.0
ERR2189441,0.7374047,0.15472096,0.10787426,0.0
ERR2189522,0.7374047,0.15472096,0.10787426,0.0
ERR2240214,0.027646065,0.9049754,0.055274308,0.012104213
ERR2240292,0.029354662,0.9064113,0.0530335,0.011200547
ERR2240788,0.030118346,0.8083453,0.096360564,0.06517577
ERR2240491,0.027597576,0.9049324,0.05534154,0.012128532
ERR2240784,0.02759841,0.90493315,0.05534038,0.0121279955
ERR2240298,0.027846545,0.9051521,0.054998577,0.012002766
ERR2240639,0.027597576,0.9049325,0.05534154,0.012128413
ERR2240335,0.029561222,0.90656376,0.05278358,0.011091471
ERR2240790,0.027754337,0.905071,0.05512497,0.012049675
ERR2240595,0.027612716,0.90494585,0.05532053,0.012120962
ERR2240361,0.027597576,0.9049324,0.05534154,0.012128532
ERR2240786,0.027728409,0.90504813,0.05516073,0.012062669
ERR2240458,0.027598113,0.9049159,0.055348992,0.012136936
ERR2240457,0.02763158,0.9049626,0.055294424,0.012111425
ERR2240647,0.027638644,0.90496886,0.05528462,0.012107849
ERR2240530,0.02767086,0.90499735,0.055240035,0.012091756
ERR2240671,0.027660817,0.9049884,0.055253953,0.012096763
ERR2240568,0.029781044,0.9067495,0.0525091,0.0109603405
ERR2240670,0.027636081,0.9049667,0.055288106,0.01210916
ERR2240316,0.027597576,0.9049324,0.05534154,0.012128532
ERR2240612,0.02761051,0.90494394,0.05532354,0.012121975
ERR2240187,0.02787295,0.9051751,0.054962516,0.011989474
ERR2240165,0.027982026,0.90527016,0.05481425,0.011933565
ERR2240793,0.028038353,0.9053197,0.054737747,0.01190418
ERR2240498,0.027609438,0.9049429,0.05532512,0.012122512
ERR2240661,0.027597576,0.9049324,0.05534154,0.012128532
ERR2240206,0.027606964,0.9049408,0.05532849,0.012123764
ERR2240345,0.027598143,0.904933,0.055340737,0.012128115
ERR2240392,0.028495044,0.90571004,0.05412975,0.011665225
ERR2240662,0.027597576,0.9049324,0.05534154,0.012128532
ERR2240794,0.027657062,0.9049852,0.05525917,0.01209861
ERR2240164,0.027597576,0.9049325,0.05534154,0.012128413
ERR2240224,0.007001649,0.008025295,0.9849731,0.0
ERR2240775,0.027597606,0.9049325,0.055341482,0.012128413
ERR2240740,0.027597547,0.9049325,0.05534157,0.012128353
ERR2240133,0.027599156,0.9049338,0.055339396,0.012127638
ERR2240704,0.02772513,0.9050453,0.0551652,0.012064457
ERR2240548,0.027597576,0.9049325,0.05534157,0.012128353
ERR2240490,0.027620673,0.9049529,0.055309564,0.012116909
ERR2240400,0.034078926,0.90938294,0.048039705,0.00849843
ERR2240356,0.027720511,0.9050293,0.05517727,0.012072921
ERR2240447,0.027614981,0.9049479,0.05531743,0.01211977
ERR2240286,0.027597576,0.9049324,0.05534154,0.012128532
ERR2240700,0.007001745,0.008023329,0.984975,0.0
ERR2240416,0.027599573,0.9049343,0.05533868,0.012127459
ERR2240721,0.027597576,0.9049325,0.05534157,0.012128353
ERR2240336,0.027599216,0.9049339,0.055339217,0.012127638
ERR2240199,0.027644396,0.9049525,0.055286914,0.012116194
ERR2240565,0.02773863,0.9050572,0.055146694,0.012057483
ERR2240624,0.01348536,0.0415059,0.9450087,0.0
ERR2240702,0.027597576,0.9049324,0.05534154,0.012128532
ERR2240313,0.027600288,0.9049349,0.055337697,0.012127161
ERR2240213,0.027626336,0.90495795,0.055301666,0.012114048
ERR2240781,0.03133425,0.9079547,0.05068803,0.010022998
ERR2240270,0.028444707,0.9055099,0.054270595,0.011774778
ERR2240378,0.02959469,0.90660477,0.052735597,0.011065006
ERR2240607,0.027808666,0.9051189,0.055050462,0.012022018
ERR2240268,0.027597576,0.9049324,0.05534154,0.012128532
ERR2240644,0.027600467,0.904935,0.055337578,0.012126923
ERR2240317,0.0080817705,0.06861106,0.9233071,0.0
ERR2240609,0.02761817,0.90429795,0.055626392,0.01245749
ERR2240140,0.007001745,0.008023329,0.984975,0.0
ERR2240137,0.027653277,0.9049818,0.055264294,0.012100637
ERR2240529,0.027689904,0.90501416,0.05521381,0.0120821
ERR2240247,0.027602166,0.90493655,0.055335104,0.012126148
ERR2240412,0.027713627,0.90503514,0.055181026,0.012070179
ERR2539781,0.007001745,0.008023329,0.984975,0.0
ERR2539937,0.007001745,0.008023329,0.984975,0.0
ERR2540023,0.007001745,0.008023329,0.984975,0.0
ERR2539945,0.007001745,0.008023329,0.984975,0.0
ERR2539702,0.007001745,0.008023329,0.984975,0.0
ERR2539936,0.007001745,0.008023329,0.984975,0.0
ERR2539638,0.007001745,0.008023329,0.984975,0.0
ERR2539977,0.007001774,0.008023564,0.98497474,0.0
ERR2539598,0.007001745,0.008023329,0.984975,0.0
ERR2540016,0.0070018303,0.008023974,0.9849742,0.0
ERR2539914,0.007001745,0.008023329,0.984975,0.0
ERR2540025,0.007001745,0.008023329,0.984975,0.0
ERR2539949,0.007001745,0.008023329,0.984975,0.0
ERR2539968,0.007001745,0.008023329,0.984975,0.0
ERR2539904,0.007001745,0.008023329,0.984975,0.0
ERR2539969,0.007001772,0.008023857,0.98497444,0.0
ERR2539711,0.007001745,0.008023329,0.984975,0.0
ERR2539707,0.007001745,0.008023329,0.984975,0.0
ERR2539700,0.007001745,0.008023329,0.984975,0.0
ERR2539735,0.0070018023,0.008023622,0.9849746,0.0
ERR2540315,0.0070026824,0.008029713,0.9849676,0.0
ERR2539515,0.007001745,0.008023329,0.984975,0.0
ERR2539527,0.007001745,0.008023329,0.984975,0.0
ERR2539930,0.007001745,0.008023329,0.984975,0.0
ERR2540034,0.0070017446,0.008023358,0.98497486,0.0
ERR2539466,0.0070016864,0.008023359,0.984975,0.0
ERR2540320,0.0070019644,0.008026788,0.9849712,0.0
ERR2539955,0.007001745,0.008023329,0.984975,0.0
ERR2539766,0.007001745,0.00802327,0.984975,0.0
ERR2540003,0.007001745,0.008023299,0.984975,0.0
ERR2540265,0.007001745,0.008023329,0.984975,0.0
ERR2539839,0.007001745,0.008023329,0.984975,0.0
ERR2539714,0.0070017446,0.008023594,0.98497474,0.0
ERR2539548,0.007001745,0.008023329,0.984975,0.0
ERR2539862,0.007001802,0.008023592,0.98497456,0.0
ERR2539883,0.007001745,0.008023329,0.984975,0.0
ERR2539958,0.007001745,0.008023329,0.984975,0.0
ERR2539884,0.007001687,0.0080233,0.9849751,0.0
ERR2539469,0.007001687,0.0080233,0.9849751,0.0
ERR2539492,0.007001745,0.008023329,0.984975,0.0
ERR2540296,0.007001745,0.008023329,0.984975,0.0
ERR2539957,0.007001774,0.008023652,0.9849746,0.0
ERR2539706,0.007001745,0.008023329,0.984975,0.0
ERR2539794,0.007001745,0.008023329,0.984975,0.0
ERR2539624,0.007001745,0.008023329,0.984975,0.0
ERR2539942,0.007001745,0.008023329,0.984975,0.0
ERR2540313,0.0070022796,0.008028192,0.9849695,0.0
ERR2539992,0.007001774,0.008023535,0.98497474,0.0
ERR2539464,0.007001745,0.008023329,0.984975,0.0
ERR2539739,0.0070020244,0.008026465,0.9849716,0.0
ERR2539961,0.007001745,0.008023329,0.984975,0.0
ERR2539681,0.007001745,0.008023329,0.984975,0.0
ERR2539907,0.0070016864,0.008023447,0.9849749,0.0
ERR2539508,0.007001745,0.008023329,0.984975,0.0
ERR2539789,0.007001745,0.008023329,0.984975,0.0
ERR2540267,0.007002363,0.008029454,0.98496825,0.0
ERR2539953,0.0070018023,0.008023622,0.9849746,0.0
ERR2540312,0.007002079,0.008027197,0.98497075,0.0
ERR2540268,0.007002556,0.008032092,0.9849654,0.0
ERR2539503,0.007001745,0.008023329,0.984975,0.0
ERR2540032,0.0070016854,0.008023417,0.98497486,0.0
ERZ654300,0.007001918,0.008023944,0.9849742,0.0
ERZ654557,0.007001745,0.008023329,0.984975,0.0
ERZ653107,0.007001831,0.0080236215,0.9849745,0.0
ERZ653914,0.007001745,0.008023329,0.984975,0.0
ERZ653291,0.007001745,0.008023329,0.984975,0.0
ERZ653428,0.007001745,0.008023329,0.984975,0.0
ERZ1027139,0.007001715,0.008023446,0.98497486,0.0
ERZ654112,0.0070057805,0.008037077,0.9849571,0.0
ERZ654427,0.007001918,0.008023944,0.9849742,0.0
ERZ654905,0.007001745,0.008023329,0.984975,0.0
ERZ1027241,0.007001745,0.008023329,0.984975,0.0
ERZ652917,0.007001745,0.008023329,0.984975,0.0
ERZ653994,0.007001745,0.008023329,0.984975,0.0
ERZ654177,0.007001745,0.008023329,0.984975,0.0
ERZ653335,0.007001745,0.008023329,0.984975,0.0
ERZ652859,0.007001745,0.008023329,0.984975,0.0
ERZ652869,0.007001745,0.008023329,0.984975,0.0
ERZ653855,0.007001745,0.008023329,0.984975,0.0
ERZ653493,0.007001745,0.008023329,0.984975,0.0
ERZ653826,0.007001745,0.008023329,0.984975,0.0
ERZ653577,0.007001745,0.008023329,0.984975,0.0
ERZ653010,0.027597576,0.9049324,0.05534154,0.012128532
ERZ652730,0.007001745,0.008023329,0.984975,0.0
ERZ653941,0.007001745,0.008023329,0.984975,0.0
ERZ653939,0.007001745,0.008023329,0.984975,0.0
ERZ1027226,0.007001745,0.008023329,0.984975,0.0
ERZ653998,0.007001745,0.008023329,0.984975,0.0
ERZ1027204,0.007001745,0.008023329,0.984975,0.0
ERZ654499,0.007001745,0.008023329,0.984975,0.0
ERZ1027197,0.007001745,0.008023329,0.984975,0.0
ERZ653387,0.007001745,0.008023329,0.984975,0.0
ERZ653175,0.007001745,0.008023329,0.984975,0.0
ERZ652825,0.007001745,0.008023329,0.984975,0.0
ERZ654107,0.007001745,0.008023329,0.984975,0.0
ERZ653989,0.007001745,0.008023329,0.984975,0.0
ERZ654377,0.007001745,0.008023329,0.984975,0.0
ERZ653798,0.007001745,0.008023329,0.984975,0.0
ERZ1027273,0.007001745,0.008023329,0.984975,0.0
ERZ653300,0.007001745,0.008023329,0.984975,0.0
ERZ654468,0.007001745,0.008023329,0.984975,0.0
ERZ653481,0.007001745,0.008023329,0.984975,0.0
ERZ653722,0.007001745,0.008023329,0.984975,0.0
ERZ653833,0.007001745,0.008023329,0.984975,0.0
ERZ654163,0.007001745,0.008023329,0.984975,0.0
ERZ653193,0.007001745,0.008023329,0.984975,0.0
ERZ652979,0.01348536,0.0415059,0.9450087,0.0
ERZ653823,0.007001745,0.008023329,0.984975,0.0
ERZ653993,0.007001745,0.008023299,0.984975,0.0
ERZ654340,0.007001745,0.008023329,0.984975,0.0
ERZ653936,0.007001745,0.008023329,0.984975,0.0
ERZ654553,0.007001745,0.008023329,0.984975,0.0
ERZ1027121,0.0070017446,0.008023387,0.98497486,0.0
ERZ1027055,0.007001745,0.008023329,0.984975,0.0
ERZ652890,0.007001745,0.008023329,0.984975,0.0
ERZ652770,0.007001745,0.00802327,0.984975,0.0
ERZ653334,0.007001745,0.008023329,0.984975,0.0
ERZ653529,0.007001745,0.008023329,0.984975,0.0
ERZ654480,0.007001745,0.008023329,0.984975,0.0
ERZ654122,0.007001745,0.00802327,0.984975,0.0
ERZ1027097,0.007001745,0.008023329,0.984975,0.0
ERZ654218,0.007001745,0.008023329,0.984975,0.0
ERZ1027269,0.007001745,0.008023329,0.984975,0.0
ERZ652947,0.007001745,0.008023329,0.984975,0.0
ERZ654417,0.0070016864,0.008023329,0.984975,0.0
ERZ1026917,0.007001745,0.008023329,0.984975,0.0
ERZ654460,0.007001745,0.008023329,0.984975,0.0
ERZ654146,0.007001745,0.008023329,0.984975,0.0
ERZ653041,0.0070017446,0.008023387,0.98497486,0.0
ERZ654309,0.007001745,0.008023329,0.984975,0.0
ERZ654361,0.01348536,0.0415059,0.9450087,0.0
ERZ1027275,0.007001745,0.008023329,0.984975,0.0
ERZ654387,0.007001745,0.008023329,0.984975,0.0
ERZ653005,0.007001745,0.008023329,0.984975,0.0
ERZ653996,0.007001745,0.008023329,0.984975,0.0
ERZ653026,0.007001745,0.008023329,0.984975,0.0
