,root:Host-associated:Human:Circulatory_system:Blood,root:Host-associated:Human:Digestive_system:Intestine,root:Host-associated:Human:Digestive_system:Large_intestine,root:Host-associated:Human:Digestive_system:Oral,root:Host-associated:Human:Lympathic_system:Lymph_nodes,root:Host-associated:Human:Reproductive_system:Female,root:Host-associated:Human:Reproductive_system:Vagina,root:Host-associated:Human:Respiratory_system:Nasopharyngeal,root:Host-associated:Human:Respiratory_system:Pulmonary_system,Unknown
ERR498473,0.0008068085,0.0012560189,0.99434805,0.0010988414,0.00046631694,0.00034981966,0.00037875772,0.00067439675,0.0003925562,0.000228405
ERR1913230,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR1617820,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR2511886,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
DRR044305,0.0010735393,0.0018193126,0.0023773909,0.9878416,0.0010824502,0.0005655587,0.0005257726,0.0016301274,0.0029877424,9.6559525e-05
SRR7449004,0.00026252866,0.002373904,0.0055357814,0.005314201,0.0008660257,0.0018578172,0.0011834502,0.9553443,0.0012767911,0.025985181
DRR041937,0.0010743737,0.0018214285,0.0023756623,0.98786473,0.0010830164,0.00056549907,0.00052616,0.0016294122,0.002988845,7.092953e-05
ERR1331807,0.00080642104,0.0012656152,0.99438787,0.0010885,0.0004594326,0.00034818053,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR6264412,0.00080642104,0.0012655556,0.99438775,0.0010885298,0.0004594326,0.00034818053,0.0003720224,0.00066152215,0.0003913343,0.00021922588
ERR1913060,0.0007985839,0.010835314,0.97971636,6.7248206e-05,0.0018484078,0.0012058088,0.0030778372,0.0016733182,0.00077710254,0.0
SRR6411976,0.001072973,0.0018219352,0.0023718476,0.9878846,0.0010798872,0.0005634725,0.0005250871,0.0016227365,0.0029887557,6.8724155e-05
SRR6414056,0.001072973,0.001821965,0.0023720264,0.98788416,0.0010798573,0.0005634725,0.0005251169,0.0016227365,0.002988845,6.890297e-05
SRR2658740,0.00080636144,0.0012656152,0.9943878,0.0010885,0.0004594028,0.00034824014,0.0003720224,0.00066152215,0.0003913939,0.00021922588
SRR6265647,0.00080636144,0.0012656152,0.9943878,0.0010885,0.0004594028,0.00034824014,0.0003720224,0.00066152215,0.0003913939,0.00021922588
SRR2143696,0.0013583302,0.0018436909,0.83209556,0.012334883,0.00058206916,0.0005557835,0.00070634484,0.0004734099,0.00037819147,0.14967173
ERR501236,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR388066,0.00084236264,0.0015784502,0.10183382,0.10348898,0.0004581511,0.000372231,0.00023317337,0.007971138,0.00019440055,0.7830273
DRR030610,0.001072973,0.0018219352,0.0023718476,0.9878846,0.0010798872,0.0005634725,0.0005250871,0.0016227365,0.0029887557,6.8724155e-05
ERR2511832,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR2924477,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR209821,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR1313747,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR995596,0.00027999285,0.0020723047,0.010462941,0.008398802,0.0004551709,0.00043037537,0.00044304135,0.011546285,0.00030294064,0.9656082
SRR6038325,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
DRR043906,0.0010729134,0.0018218756,0.002371937,0.98788285,0.0010799468,0.0005634725,0.0005251467,0.0016230047,0.002988547,7.021427e-05
SRR6414045,0.001072973,0.0018219352,0.0023718476,0.9878846,0.0010798872,0.0005634725,0.0005250871,0.0016227365,0.0029887557,6.8724155e-05
ERR2002381,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR1701245,0.00027999285,0.0020723047,0.010462941,0.008398802,0.0004551709,0.00043037537,0.00044304135,0.011546285,0.00030294064,0.9656082
ERR2002243,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR1960823,0.00027999285,0.0020723047,0.010462941,0.008398802,0.0004551709,0.00043037537,0.00044304135,0.011546285,0.00030294064,0.9656082
DRR030599,0.001072973,0.0018219352,0.0023718476,0.9878846,0.0010798872,0.0005634725,0.0005250871,0.0016227365,0.0029887557,6.8724155e-05
SRR996975,0.00026252866,0.002373904,0.0055357814,0.005314201,0.0008660257,0.0018578172,0.0011834502,0.9553443,0.0012767911,0.025985181
ERR532081,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR1384923,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR441446,0.001072973,0.0018219352,0.0023718476,0.9878846,0.0010798872,0.0005634725,0.0005250871,0.0016227365,0.0029887557,6.8724155e-05
SRR3094817,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
DRR047731,0.0010753572,0.001824081,0.0023792386,0.98785555,0.0010828078,0.00056552887,0.0005259812,0.001631707,0.002987653,7.212162e-05
SRR920607,0.00027999285,0.0020723047,0.010462941,0.008398802,0.0004551709,0.00043037537,0.00044304135,0.011546285,0.00030294064,0.9656082
ERR1109652,0.0010730028,0.0018219948,0.0023719966,0.9878839,0.0010799766,0.0005635023,0.0005250871,0.0016227365,0.0029890835,6.866455e-05
ERR1611389,0.001072973,0.0018219352,0.0023718476,0.9878846,0.0010798872,0.0005634725,0.0005250871,0.0016227365,0.0029887557,6.8724155e-05
SRR2658011,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR823317,0.001072973,0.001821965,0.0023719072,0.98788404,0.001079917,0.0005635023,0.0005251467,0.0016228855,0.0029887855,6.878376e-05
SRR6931490,0.00027999285,0.0020723047,0.010462941,0.008398802,0.0004551709,0.00043037537,0.00044304135,0.011546285,0.00030294064,0.9656082
DRR024059,0.0014247298,0.0039865077,0.12159267,0.002963066,0.00182724,0.001518935,0.0036376119,0.011933655,0.0010086596,0.85010695
SRR7448670,0.00026252866,0.0023739934,0.005535811,0.005314201,0.0008660257,0.0018577576,0.0011834502,0.9553443,0.0012767911,0.025985062
ERR139112,0.00080636144,0.0012656152,0.9943878,0.0010885,0.0004594028,0.00034824014,0.0003720224,0.00066152215,0.0003913939,0.00021922588
ERR1383816,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR6417493,0.001074791,0.001813978,0.0023857057,0.9878143,0.0010804832,0.00056397915,0.0005263984,0.0016229153,0.0029971004,0.00012034178
ERR1885249,0.0039538145,0.0005749166,0.099295646,0.4689291,0.0013290644,0.00101614,0.0012735724,0.016631901,0.0038158596,0.40318
ERR1020510,0.011817715,0.047907896,0.056409847,0.028556926,0.04722704,0.03150491,0.7385848,0.010795896,0.027194906,0.0
ERR499930,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR2155019,0.001072973,0.0018219352,0.0023718476,0.9878846,0.0010798872,0.0005634725,0.0005250871,0.0016227365,0.0029887557,6.8724155e-05
SRR1145277,0.0010745227,0.0018185377,0.0023857951,0.9878018,0.00108096,0.00056517124,0.00052556396,0.0016320646,0.0029874742,0.00012803078
ERR1811120,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR365884,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR6028495,0.00080642104,0.0012655258,0.9943878,0.0010885298,0.0004594028,0.00034818053,0.0003719628,0.00066149235,0.0003913939,0.00021922588
SRR6444654,0.00080642104,0.0012655258,0.99438775,0.0010885298,0.0004594028,0.00034818053,0.0003720224,0.00066152215,0.0003913939,0.00021922588
SRR6054673,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR441979,0.00027999285,0.0020723047,0.010462941,0.008398802,0.0004551709,0.00043037537,0.00044304135,0.011546285,0.00030294064,0.9656082
SRR1618302,0.00080645084,0.0012656748,0.994388,0.0010884404,0.0004594326,0.00034818053,0.0003720224,0.00066155195,0.0003913939,0.00021886826
ERR500292,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR996007,0.00027999285,0.0020723047,0.010462941,0.008398802,0.0004551709,0.00043037537,0.00044304135,0.011546285,0.00030294064,0.9656082
SRR5688044,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR6931721,0.00027999285,0.0020723047,0.010462941,0.008398802,0.0004551709,0.00043037537,0.00044304135,0.011546285,0.00030294064,0.9656082
ERR883455,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR7448824,0.00026252866,0.002373904,0.0055357814,0.005314201,0.0008660257,0.0018577576,0.0011834502,0.9553443,0.0012767613,0.025985241
SRR7449426,0.00026252866,0.002373904,0.0055357814,0.005314201,0.0008660257,0.0018578172,0.0011834502,0.9553443,0.0012767911,0.025985181
ERR2511070,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR2198076,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR2730369,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR6054702,0.000644207,0.010596722,0.9655473,9.580554e-05,0.0017785132,0.0011385679,0.0028008223,0.001988113,0.0006374121,0.014772534
SRR6264920,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR1678092,0.0010700524,0.0017893016,0.0024274886,0.9874885,0.0010818839,0.0005694926,0.0005246997,0.001655221,0.00297454,0.00041878223
SRR5983377,0.006707465,0.81950164,0.12594315,0.005513682,0.009790247,0.008760571,0.016162116,0.0014797695,0.0061413986,0.0
ERR1885029,0.00080645084,0.0012654364,0.9943876,0.0010885596,0.0004594326,0.00034818053,0.0003719628,0.00066155195,0.0003913939,0.0002194643
DRR047648,0.0010730326,0.001821816,0.002372086,0.9878835,0.0010800362,0.0005635321,0.0005251765,0.0016227663,0.0029891133,6.8962574e-05
SRR5644010,0.0010284781,0.0025147498,0.9774959,0.0021044016,0.0004736185,0.00042548776,0.0003541112,0.0038800538,0.00018498302,0.011538148
ERR443167,0.00028002265,0.002072275,0.010463,0.008398862,0.0004552007,0.00043037537,0.00044307116,0.0115463445,0.00030294064,0.96560794
ERR1311268,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR501253,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR6408700,0.001072973,0.0018219352,0.0023718476,0.9878846,0.0010798872,0.0005634725,0.0005250871,0.0016227365,0.0029887557,6.8724155e-05
ERR1384718,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR6038426,0.00080642104,0.0012656152,0.99438775,0.0010885298,0.0004594326,0.00034818053,0.0003720224,0.00066152215,0.0003913343,0.00021910667
SRR2154948,0.001072973,0.0018219352,0.0023718476,0.9878846,0.0010798872,0.0005634725,0.0005250871,0.0016227365,0.0029887557,6.8724155e-05
ERR139306,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR1617887,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR6309282,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
DRR047550,0.0010729432,0.001821816,0.0023721457,0.9878818,0.001079917,0.0005635917,0.0005250871,0.0016232431,0.002988398,7.110834e-05
ERR2738745,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR7448680,0.00026252866,0.002373904,0.0055357814,0.005314201,0.0008660257,0.0018578172,0.0011834502,0.9553443,0.0012767911,0.025985181
ERR500097,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR501346,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR1923906,0.00027999285,0.0020723047,0.010462941,0.008398802,0.0004551709,0.00043037537,0.00044304135,0.011546285,0.00030294064,0.9656082
ERR1111279,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR1384994,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR6408571,0.001072973,0.0018219352,0.0023718476,0.9878846,0.0010798872,0.0005634725,0.0005250871,0.0016227365,0.0029887557,6.8724155e-05
SRR3361563,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR7797559,0.011675074,0.04804806,0.056634672,0.028115038,0.047336195,0.031632807,0.73840517,0.010704618,0.02744828,0.0
ERR1310621,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR387969,0.0015152097,0.0021787882,0.0055359006,0.96639776,0.0011765063,0.00079372525,0.00052919984,0.005396664,0.0021413565,0.014334857
SRR920902,0.00027999285,0.0020723047,0.010462941,0.008398802,0.0004551709,0.00043037537,0.00044304135,0.011546285,0.00030294064,0.9656082
ERR500996,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR3094832,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR443600,0.00027999285,0.0020723047,0.010462941,0.008398802,0.0004551709,0.00043037537,0.00044304135,0.011546285,0.00030294064,0.9656082
SRR5467781,0.0010737181,0.0018147528,0.002382189,0.9878242,0.0010807216,0.0005646944,0.00052571297,0.0016245842,0.0029941201,0.00011533499
SRR6394045,0.0010730922,0.0018216074,0.0023723543,0.98788273,0.001079917,0.0005634725,0.0005251765,0.0016227067,0.0029892325,6.9737434e-05
ERR1313504,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR498745,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR498725,0.00080636144,0.0012656152,0.9943878,0.0010885,0.0004594028,0.00034824014,0.0003720224,0.00066152215,0.0003913939,0.00021922588
ERR499076,0.00080636144,0.0012656152,0.9943878,0.0010885,0.0004594028,0.00034824014,0.0003720224,0.00066152215,0.0003913939,0.00021922588
ERR2738771,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR6054631,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR499690,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR1314079,0.00080642104,0.0012655258,0.99438775,0.0010885,0.0004594624,0.00034824014,0.00037190318,0.00066158175,0.0003913939,0.00021922588
ERR1111270,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
DRR042935,0.001072973,0.0018219352,0.0023725927,0.9878788,0.001079917,0.0005635321,0.0005249977,0.0016236305,0.0029881597,7.343292e-05
SRR6932486,0.00027999285,0.0020723047,0.010462941,0.008398802,0.0004551709,0.00043037537,0.00044304135,0.011546285,0.00030294064,0.9656082
DRR029205,0.0010730028,0.001821965,0.0023718178,0.9878844,0.0010798872,0.0005634427,0.0005250871,0.0016227663,0.0029887557,6.8843365e-05
SRR5687877,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR6444663,0.0008750203,0.0034949854,0.9903954,0.0009673366,0.0014586337,0.00071426656,0.0011607091,0.00042303756,0.0005104655,0.0
SRR7448859,0.00026252866,0.002373904,0.0055357814,0.005314201,0.0008660257,0.0018578172,0.0011834502,0.9553443,0.0012767911,0.025985181
ERR500566,0.0010542572,0.0025898814,0.9755652,0.0022523701,0.00047409534,0.0004338324,0.00036007166,0.003463298,0.00018942356,0.013617635
SRR2145486,0.00027999285,0.0020723047,0.010462941,0.008398802,0.0004551709,0.00043037537,0.00044304135,0.011546285,0.00030294064,0.9656082
ERR1311130,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR2738952,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR3732494,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR522361,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR531722,0.00080636144,0.0012655854,0.99438787,0.0010885,0.0004594326,0.00034818053,0.0003719628,0.00066155195,0.0003913939,0.00021922588
SRR6443864,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR6394120,0.001072973,0.0018219352,0.0023718476,0.9878846,0.0010798872,0.0005634725,0.0005250871,0.0016227365,0.0029887557,6.8724155e-05
SRR6264578,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
DRR043929,0.0010729432,0.0018219054,0.0023720264,0.9878833,0.0010798872,0.0005634725,0.0005251169,0.0016229153,0.002988577,6.9856644e-05
ERR2511120,0.00080642104,0.0012655854,0.9943879,0.0010885,0.0004594028,0.00034812093,0.0003720224,0.00066152215,0.0003913939,0.00021910667
SRR5724721,0.001072973,0.0018219352,0.0023718476,0.9878845,0.0010798872,0.0005635023,0.0005251467,0.0016227961,0.0029887855,6.854534e-05
ERR1383010,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR3095109,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR6054438,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR520714,0.00080642104,0.0012655556,0.99438775,0.0010885298,0.0004594624,0.00034818053,0.0003720224,0.00066152215,0.0003913343,0.00021922588
SRR1922958,0.0010727644,0.001807481,0.0023974478,0.9877168,0.0010810196,0.0005661249,0.00052544475,0.0016355813,0.0029862523,0.00021117926
ERR209251,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR6411661,0.001072973,0.0018219054,0.0023718178,0.9878845,0.0010798573,0.0005634427,0.0005251169,0.0016227961,0.002988696,6.8843365e-05
SRR3053536,0.00080636144,0.0012656152,0.9943878,0.0010885,0.0004594028,0.00034824014,0.0003720224,0.00066152215,0.0003913939,0.00021922588
SRR5196283,0.001072973,0.0018219054,0.0023718774,0.987884,0.0010798573,0.0005634427,0.0005251169,0.0016228259,0.0029888153,6.914139e-05
DRR030467,0.001072973,0.0018219352,0.0023718476,0.9878846,0.0010798872,0.0005634725,0.0005250871,0.0016227365,0.0029887557,6.8724155e-05
SRR3419462,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR579604,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR2761301,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR2155039,0.0010730028,0.0018219948,0.0023719966,0.9878835,0.0010798573,0.0005634427,0.0005251467,0.0016229153,0.0029886365,6.9499016e-05
ERR522099,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
ERR1314821,0.001072973,0.0018220544,0.0023718774,0.98788476,0.001079917,0.0005634427,0.0005251467,0.0016227961,0.002988845,6.818771e-05
ERR1383824,0.00080636144,0.0012656748,0.99438787,0.0010885,0.0004594624,0.00034818053,0.0003720224,0.00066155195,0.0003913939,0.00021898746
ERR1678088,0.001072973,0.0018219352,0.0023718476,0.9878846,0.0010798872,0.0005634725,0.0005250871,0.0016227365,0.0029887557,6.8724155e-05
SRR3503358,0.0010730028,0.0018219948,0.0023718476,0.9878846,0.0010798872,0.0005634725,0.0005251467,0.0016228557,0.0029886663,6.854534e-05
SRR3992167,0.0010729432,0.0018219054,0.0023719072,0.9878838,0.0010798573,0.0005634725,0.0005251169,0.0016228259,0.0029886067,6.9618225e-05
SRR6931654,0.009251419,0.8360634,0.07577349,0.002939181,0.008093756,0.0153946085,0.03200667,0.0072010807,0.013276282,0.0
SRR1660214,0.0010727048,0.0018213987,0.0023724735,0.987877,0.0010797977,0.0005635917,0.0005250275,0.0016235113,0.0029877424,7.671118e-05
SRR7453819,0.00026252866,0.002373904,0.0055357814,0.005314201,0.0008660257,0.0018578172,0.0011834502,0.9553443,0.0012767911,0.025985181
SRR3094891,0.00080642104,0.0012656152,0.9943878,0.0010885298,0.0004594326,0.00034812093,0.0003719628,0.00066152215,0.0003913939,0.00021910667
SRR6365002,0.001072973,0.0018219352,0.0023718476,0.9878846,0.0010798872,0.0005634725,0.0005250871,0.0016227365,0.0029887557,6.8724155e-05
SRR5699357,0.0018357432,0.0030555488,0.98665726,0.005911146,0.00047996102,0.00022272332,0.0006844907,0.00019023045,0.0009628057,0.0
ERR441051,0.001072973,0.0018219352,0.0023718476,0.9878846,0.0010798872,0.0005634725,0.0005250871,0.0016227365,0.0029887557,6.8724155e-05
SRR7453925,0.00026252866,0.002373904,0.0055357814,0.005314201,0.0008660257,0.0018578172,0.0011834502,0.9553443,0.0012767911,0.025985181
