,root:Host-associated:Human:Circulatory_system,root:Host-associated:Human:Digestive_system,root:Host-associated:Human:Lympathic_system,root:Host-associated:Human:Reproductive_system,root:Host-associated:Human:Respiratory_system,root:Host-associated:Human:Skin,Unknown
SRR1617820,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR2511886,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
DRR044305,0.0014330958,0.99224544,0.0014223418,0.0010365963,0.002103464,0.0017589816,0.0
SRR7449004,0.0062026246,0.031781163,0.017357565,0.009558788,0.8813975,0.053702373,0.0
DRR041937,0.0014514319,0.9924707,0.0014205371,0.0010137951,0.0019696327,0.0016737854,0.0
ERR1331807,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6264412,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1913060,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6411976,0.0014533902,0.99249554,0.0014203864,0.0010112388,0.001954925,0.0016644549,0.0
SRR6414056,0.0014533905,0.9924956,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR2658740,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6265647,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR2143696,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR501236,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR388066,0.0022585094,0.7106401,0.0032554567,0.020647168,0.0016543567,0.11466792,0.14687645
DRR030610,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR2511832,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR2924477,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR209821,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1313747,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR995596,0.008886069,0.022488678,0.006983164,0.0052344846,0.017200004,0.9392076,0.0
SRR6038325,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
DRR043906,0.0014534498,0.99249554,0.0014203568,0.0010112389,0.001955044,0.0016644254,0.0
SRR6414045,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR2002381,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1701245,0.008886069,0.022488678,0.006983164,0.0052344846,0.017200004,0.9392076,0.0
ERR2002243,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1960823,0.0023496747,0.29482293,0.0019050539,0.013499439,0.010942668,0.43395606,0.24252415
DRR030599,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR996975,0.0062026246,0.031781163,0.017357565,0.009558788,0.8813975,0.053702373,0.0
ERR532081,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1384923,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR441446,0.0015154735,0.9742744,0.0008324058,0.0006580886,0.012930917,0.00978877,0.0
SRR3094817,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
DRR047731,0.001453242,0.99249256,0.0014202975,0.0010115361,0.0019567078,0.0016655842,0.0
SRR920607,0.0067369454,0.117237635,0.001990965,0.009136972,0.0053249556,0.8595725,0.0
ERR1109652,0.0014533905,0.9924956,0.0014203865,0.0010112092,0.0019549252,0.001664366,0.0
ERR1611389,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR2658011,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR823317,0.0014531236,0.9924921,0.0014203574,0.0010116255,0.0019570945,0.001665733,0.0
SRR6931490,0.0023496747,0.29482293,0.0019050539,0.013499439,0.010942668,0.43395606,0.24252415
DRR024059,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR7448670,0.0062026246,0.031781163,0.017357565,0.009558788,0.8813975,0.053702373,0.0
ERR139112,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1383816,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6417493,0.0014534498,0.99249566,0.0014203568,0.0010112389,0.0019549846,0.0016644254,0.0
ERR1885249,0.0014601108,0.99180114,0.00133894,0.00096437434,0.0024102526,0.002025109,0.0
ERR1020510,0.02476585,0.042417884,0.042556196,0.61318254,0.07758045,0.039263457,0.16023362
ERR499930,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR2155019,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR1145277,0.00145342,0.9924948,0.0014202972,0.001011328,0.0019553707,0.0016646925,0.0
ERR1811120,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR365884,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6028495,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6444654,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6054673,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR441979,0.008886069,0.022488678,0.006983164,0.0052344846,0.017200004,0.9392076,0.0
SRR1618302,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR500292,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR996007,0.008886069,0.022488678,0.006983164,0.0052344846,0.017200004,0.9392076,0.0
SRR5688044,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6931721,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR883455,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR7448824,0.0062026926,0.031778704,0.017358575,0.009559263,0.8813929,0.05370789,0.0
SRR7449426,0.0062026246,0.031781163,0.017357565,0.009558788,0.8813975,0.053702373,0.0
ERR2511070,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR2198076,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR2730369,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6054702,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6264920,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1678092,0.0014323548,0.99223745,0.001422284,0.00103737,0.0021085166,0.0017621326,0.0
SRR5983377,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1885029,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
DRR047648,0.0014522929,0.99248254,0.001420388,0.0010125767,0.0019627996,0.0016693585,0.0
SRR5644010,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR443167,0.003804803,0.053652704,0.0074371397,0.009879857,0.04687652,0.7258005,0.15254843
ERR1311268,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR501253,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6408700,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1384718,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6038426,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR2154948,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR139306,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR1617887,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6309282,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
DRR047550,0.0014534498,0.99249554,0.0014202974,0.0010112984,0.0019549846,0.0016644254,0.0
ERR2738745,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR7448680,0.0062026246,0.031781163,0.017357565,0.009558788,0.8813975,0.053702373,0.0
ERR500097,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR501346,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR1923906,0.008886069,0.022488678,0.006983164,0.0052344846,0.017200004,0.9392076,0.0
ERR1111279,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1384994,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6408571,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR3361563,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR7797559,0.024759471,0.042432576,0.042551637,0.6130709,0.07758021,0.039265424,0.16033983
ERR1310621,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR387969,0.0014533604,0.99249333,0.0014204456,0.0010114466,0.0019561427,0.0016652271,0.0
SRR920902,0.008886069,0.022488678,0.006983164,0.0052344846,0.017200004,0.9392076,0.0
ERR500996,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR3094832,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR443600,0.008886069,0.022488678,0.006983164,0.0052344846,0.017200004,0.9392076,0.0
SRR5467781,0.0014783876,0.99241,0.0014421497,0.0010255921,0.0019611537,0.0016826862,0.0
SRR6394045,0.0014533905,0.9924956,0.0014203568,0.0010112092,0.0019549846,0.0016644254,0.0
ERR1313504,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR498745,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR498725,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR499076,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR2738771,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6054631,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR499690,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1314079,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1111270,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
DRR042935,0.0014533905,0.99249554,0.0014203865,0.0010112389,0.0019549846,0.001664366,0.0
SRR6932486,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
DRR029205,0.0014535093,0.99249566,0.0014202974,0.0010112092,0.0019549252,0.0016644254,0.0
SRR5687877,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6444663,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR7448859,0.0062026246,0.031781163,0.017357565,0.009558788,0.8813975,0.053702373,0.0
ERR500566,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR2145486,0.008886069,0.022488678,0.006983164,0.0052344846,0.017200004,0.9392076,0.0
ERR1311130,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR2738952,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR3732494,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR522361,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR531722,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6443864,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6394120,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6264578,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
DRR043929,0.0014533905,0.9924956,0.0014203865,0.0010112092,0.0019549252,0.001664366,0.0
ERR2511120,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR5724721,0.0014534497,0.99249554,0.0014203864,0.0010112388,0.001954925,0.0016644252,0.0
ERR1383010,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR3095109,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6054438,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR520714,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR1922958,0.0014539219,0.99249333,0.0014208289,0.0010115633,0.0019553665,0.0016649563,0.0
ERR209251,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6411661,0.0014534494,0.9924953,0.001420386,0.0010112385,0.001954984,0.0016644545,0.0
SRR3053536,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR5196283,0.0014535683,0.9924954,0.0014202971,0.001011298,0.0019549248,0.001664425,0.0
DRR030467,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR3419462,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR579604,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR2761301,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR2155039,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR522099,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1314821,0.007978976,0.59675753,0.004068494,0.036535263,0.0013207197,0.12824765,0.22509134
ERR1383824,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1678088,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR3503358,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR3992167,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6931654,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR1660214,0.0014534498,0.99249566,0.0014202974,0.0010112092,0.0019549252,0.001664366,0.0
SRR7453819,0.0062026246,0.031781163,0.017357565,0.009558788,0.8813975,0.053702373,0.0
SRR3094891,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6365002,0.0064931214,0.4389603,0.003410846,0.01404345,0.0008032322,0.5129796,0.02330941
SRR5699357,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR441051,0.0014534497,0.99249554,0.0014203864,0.0010112388,0.001954925,0.0016644549,0.0
SRR7453925,0.0062026246,0.031781163,0.017357565,0.009558788,0.8813975,0.053702373,0.0
SRR2924496,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1383542,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
DRR041986,0.0014534498,0.9924953,0.0014203568,0.0010112686,0.0019550738,0.0016645145,0.0
ERR498729,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR5467894,0.001450344,0.9923988,0.0014244105,0.0010220405,0.002005374,0.0016990143,0.0
DRR018769,0.0014525887,0.9924833,0.0014205651,0.0010125462,0.001962085,0.0016689412,0.0
SRR2046627,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR3201957,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6038259,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR2011844,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR866498,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR920696,0.008886069,0.022488678,0.006983164,0.0052344846,0.017200004,0.9392076,0.0
SRR3647845,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR501354,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR499515,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR883443,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR3095092,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR2849489,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
DRR048234,0.0014525005,0.9924839,0.0014204471,0.001012428,0.0019619078,0.0016688531,0.0
SRR5467602,0.0014556631,0.99248797,0.0014222733,0.0010125358,0.0019555294,0.0016660127,0.0
SRR6038425,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR5467545,0.001455516,0.9924887,0.0014221262,0.001012418,0.0019554421,0.0016659251,0.0
ERR2738834,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
DRR018728,0.0014530631,0.9924893,0.0014205346,0.0010119515,0.001958519,0.0016667419,0.0
SRR1461299,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR2739065,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
DRR030573,0.0014534497,0.99249554,0.001420416,0.0010111794,0.001954925,0.0016643658,0.0
SRR1949016,0.0062026246,0.031781163,0.017357565,0.009558788,0.8813975,0.053702373,0.0
ERR2042075,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR2738896,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR5467533,0.0014537747,0.9924946,0.0014205927,0.0010113565,0.0019550414,0.0016646015,0.0
ERR2001878,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1811244,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR995278,0.008886069,0.022488678,0.006983164,0.0052344846,0.017200004,0.9392076,0.0
ERR2011881,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR719151,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR2163546,0.0014540108,0.9924938,0.0014208287,0.0010115335,0.0019550691,0.0016647185,0.0
ERR867087,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6038195,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR995586,0.008886069,0.022488678,0.006983164,0.0052344846,0.017200004,0.9392076,0.0
SRR996260,0.008886069,0.022488678,0.006983164,0.0052344846,0.017200004,0.9392076,0.0
ERR498819,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR994452,0.008886069,0.022488678,0.006983164,0.0052344846,0.017200004,0.9392076,0.0
SRR3732532,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR5467722,0.0014546299,0.9924912,0.0014214778,0.0010119759,0.00195536,0.0016653964,0.0
ERR1310888,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR209701,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1314299,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
DRR042021,0.0014522929,0.9924819,0.0014204475,0.0010126065,0.0019630967,0.0016695962,0.0
SRR028710,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6394138,0.0014533905,0.9924956,0.0014203568,0.0010112092,0.0019549846,0.0016644254,0.0
ERR2784838,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1384416,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR1617913,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR7448687,0.0062026246,0.031781163,0.017357565,0.009558788,0.8813975,0.053702373,0.0
ERR526011,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR2046659,0.0014534498,0.99249566,0.0014202974,0.0010112092,0.0019549252,0.001664366,0.0
SRR6408842,0.0014534497,0.99249554,0.0014203864,0.0010112388,0.001954925,0.0016644252,0.0
SRR3037320,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR2046688,0.0014533905,0.99249566,0.0014202974,0.0010112092,0.0019549846,0.001664366,0.0
SRR1617970,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR2511589,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1382323,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR2738693,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR441197,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR866549,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1315500,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR996705,0.008886069,0.022488678,0.006983164,0.0052344846,0.017200004,0.9392076,0.0
SRR5644014,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
DRR050812,0.0014534497,0.99249554,0.0014203567,0.0010112091,0.001954925,0.0016644846,0.0
DRR050934,0.0014534495,0.9924954,0.0014202971,0.001011298,0.0019549248,0.0016644844,0.0
DRR060315,0.0014536862,0.9924948,0.0014205338,0.0010113865,0.0019549828,0.0016645427,0.0
ERR1310083,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR1556841,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
DRR043827,0.0014534204,0.9924953,0.0014202975,0.0010112985,0.0019551334,0.0016645445,0.0
SRR6038527,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR1617924,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR7448622,0.0062026246,0.031781163,0.017357565,0.009558788,0.8813975,0.053702373,0.0
ERR719622,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1314530,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1309610,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR3362112,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR7449405,0.0062019043,0.03178274,0.017358229,0.009558039,0.881386,0.053713135,0.0
SRR6436908,0.001453509,0.9924954,0.0014203268,0.001011298,0.0019549842,0.001664425,0.0
ERR1913252,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1315353,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
SRR6264752,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR2738851,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
ERR1681532,0.0014534498,0.99249566,0.0014203865,0.0010112092,0.0019549252,0.0016644254,0.0
