,root:Host-associated:Human:Digestive_system:Large_intestine:Fecal,root:Host-associated:Human:Digestive_system:Oral:Periodontal_pockets,root:Host-associated:Human:Digestive_system:Oral:Saliva,root:Host-associated:Human:Digestive_system:Oral:Subgingival_plaque,root:Host-associated:Human:Digestive_system:Oral:Supragingival_plaque,root:Host-associated:Human:Digestive_system:Oral:Throat,root:Host-associated:Human:Digestive_system:Oral:buccal_mucosa,root:Host-associated:Human:Digestive_system:Oral:tongue_dorsum,root:Host-associated:Human:Reproductive_system:Vagina:posterior_fornix,root:Host-associated:Human:Respiratory_system:Nasopharyngeal:Nasal_cavity,root:Host-associated:Human:Respiratory_system:Nasopharyngeal:Pharynx,root:Host-associated:Human:Respiratory_system:Pulmonary_system:Sputum,Unknown
ERR866498,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
SRR6038411,0.957721,2.5392188e-05,0.0011088252,0.00033175945,0.000117504256,1.0194581e-05,2.3741752e-05,0.0001924634,6.2965235e-05,0.00020119548,3.4992263e-05,1.3090638e-05,0.0401569
SRR2010438,0.0033769275,0.0044653034,0.011059297,0.023688173,9.5177296e-05,0.00037617167,0.94440156,4.9718685e-05,0.0035450305,0.001261916,0.00033233126,0.0073484476,0.0
ERR1384795,0.9988362,6.4831685e-05,0.0002756935,0.00036740265,5.0241535e-05,1.1122928e-05,9.607846e-05,0.00011983516,5.834137e-05,7.08657e-05,2.5425888e-05,2.3918465e-05,0.0
ERR2003145,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
ERR561605,0.9901411,4.2752683e-05,0.0005669296,0.00012746453,0.00011079709,1.5501562e-05,0.00029730797,0.00026378036,8.768199e-05,0.00018548965,3.065352e-05,1.676771e-05,0.008113742
SRR6931188,0.0054205656,1.6158847e-05,0.0004989505,0.00032767653,0.0001822412,6.1335195e-05,0.0015000403,0.00022095442,0.00041934848,0.00020042062,0.00022774935,0.00014552474,0.99077904
ERR1311514,0.99883574,6.483239e-05,0.00027578275,0.00036749183,5.0269013e-05,1.1126381e-05,9.620832e-05,0.000119873155,5.839299e-05,7.089162e-05,2.543053e-05,2.3926983e-05,0.0
ERR499479,0.9988362,6.483187e-05,0.0002756935,0.00036740265,5.0243692e-05,1.1123183e-05,9.6082214e-05,0.00011983539,5.8342426e-05,7.086787e-05,2.5426907e-05,2.3919354e-05,0.0
SRR6148439,9.35829e-05,0.00020590425,0.18419334,0.003516078,0.0003684461,0.0005351305,0.028139293,6.444141e-06,0.0008929968,0.001562357,0.00034198165,0.0010957718,0.7790487
SRR6414359,0.0006218851,3.3703636e-05,0.00035411122,0.0005345643,0.00020319225,2.9113233e-05,0.00011584349,0.00024622682,8.50817e-05,0.00019577147,0.00030189755,6.612976e-05,0.9972125
SRR2154918,0.00040602684,0.011157304,0.004487604,0.95498013,0.009791702,0.00024244189,0.0035996735,1.2696379e-05,0.00072202086,0.00052931905,0.000880301,0.0010983348,0.012092471
SRR5178146,0.00050740707,0.0059780856,0.008266276,0.93226576,0.027677916,0.000344313,0.017321011,1.9267714e-05,0.0033565168,0.00096225203,0.0012103547,0.0020907477,0.0
ERR719606,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
SRR5869641,0.01747939,2.0540288e-05,0.0004594028,0.0048191845,0.0008752048,2.6942264e-05,1.995964e-05,2.7560172e-05,7.813785e-05,6.765447e-05,9.745013e-05,3.472654e-05,0.9759939
ERR499054,0.9988362,6.483151e-05,0.00027569354,0.00036740268,5.0241444e-05,1.1122919e-05,9.60782e-05,0.000119835175,5.834121e-05,7.086558e-05,2.5425868e-05,2.39184e-05,0.0
ERR1311293,0.99635684,5.0728057e-05,0.00042456388,0.0001989007,8.100038e-05,1.3619017e-05,0.00019475818,0.00019180775,7.6216566e-05,0.00012555718,2.8475135e-05,1.9640489e-05,0.0022378564
ERR560673,0.99655235,5.1456438e-05,0.00041159987,0.00020352006,7.804148e-05,1.3389691e-05,0.00018084049,0.0001860857,7.323758e-05,0.000121093726,2.8213663e-05,1.9634646e-05,0.0020806193
DRR030526,0.0003640656,0.0022644163,0.015416921,0.038970906,0.9344048,0.0010399796,0.00021374524,0.0030952136,0.0002911156,0.0017036594,0.00165033,0.0005848264,0.0
ERR1960791,0.0054205656,1.6158847e-05,0.0004989505,0.00032767653,0.0001822412,6.1335195e-05,0.0015000403,0.00022095442,0.00041934848,0.00020042062,0.00022774935,0.00014552474,0.99077904
SRR6264187,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
SRR7448846,0.0004107356,0.0001243949,0.0012209117,0.0019226968,6.396155e-05,6.928541e-05,0.00016394258,3.8028105e-05,0.0002734363,0.00048145652,0.0007995367,0.000103868166,0.9943277
SRR5467646,0.00017371774,0.0010541677,0.01375255,0.016444921,0.7420747,0.0008544326,0.00030723214,0.0040491223,0.00026106834,0.0009199679,0.000859946,0.0007419884,0.21850622
ERR1960774,0.0008695424,2.7225376e-05,0.00066602236,0.0006769002,0.00047603252,4.3761444e-05,0.0011632146,0.00040593746,0.0003819764,0.00034910443,0.00037366155,0.00010626828,0.9944604
ERR2739291,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
SRR1950725,0.865451,5.8352398e-05,0.008143395,0.0006785393,0.0005931854,2.0058524e-05,4.2300562e-05,2.029338e-05,0.00033640862,0.0005992949,7.221823e-05,4.293397e-05,0.12394208
SRR3095146,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
SRR7453416,0.00033900142,0.000107511194,0.0011103153,0.0016964674,5.3009855e-05,6.558966e-05,0.00013899803,3.1715575e-05,0.00023049116,0.00038027763,0.0006913543,9.803888e-05,0.9950572
SRR5467650,0.0001488626,9.592704e-05,0.0017019808,0.0019199848,0.0018378198,4.709096e-05,0.0009096265,4.4832293e-05,5.840139e-05,0.00019180775,9.25138e-05,0.00020211935,0.99274904
ERR1314225,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
ERR531657,0.99883634,6.4831394e-05,0.00027569357,0.00036734316,5.0242503e-05,1.11230365e-05,9.6083706e-05,0.000119836564,5.83435e-05,7.086667e-05,2.542604e-05,2.3918721e-05,0.0
ERR2531901,3.10576e-05,0.010253948,0.02589007,0.039274562,0.0129468795,0.03257045,0.007424919,0.0016899994,0.0051365136,0.019438865,0.036882263,0.8084605,0.0
ERR1328379,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
SRR3030578,0.9927325,4.5128836e-05,0.00051671267,0.00014579296,0.000100212885,1.4875924e-05,0.0002591908,0.00023880601,8.340289e-05,0.00016406178,2.9928813e-05,1.7563345e-05,0.0056518316
ERR451075,0.0008692444,2.7229453e-05,0.00066575414,0.0006768406,0.0004758239,4.3748758e-05,0.001161337,0.00040578845,0.00038152936,0.00034898522,0.00037366155,0.00010623261,0.99446386
DRR018392,0.00027627102,0.00021593632,0.9965955,0.001754114,0.00015098568,0.00023002236,0.0001221048,0.00021236269,5.317354e-05,0.00012564272,2.835484e-05,0.0002355317,0.0
SRR6394064,0.00038847327,2.175933e-05,0.00692752,0.0001668632,4.2409865e-05,0.00033855438,3.8037535e-05,0.003615588,0.00013899803,0.00021898746,0.00017386675,0.0005991161,0.98732984
ERR2198023,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
DRR060277,0.00035673438,0.002298186,0.015699944,0.04038284,0.9331606,0.00095934555,0.00021716877,0.0028569917,0.0002926846,0.0016539997,0.001550748,0.00057075784,0.0
ERR525729,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607801e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
SRR2980297,0.2675439,1.534114e-05,0.011403024,0.00077053905,0.00026980042,1.5232036e-05,1.998909e-05,4.7247777e-05,0.000106333966,0.00012525916,7.658174e-05,4.307904e-05,0.71956366
SRR6028658,0.9988361,6.4831926e-05,0.00027575306,0.0003674622,5.0243685e-05,1.1123192e-05,9.608284e-05,0.00011983549,5.83427e-05,7.086786e-05,2.5426856e-05,2.3919374e-05,0.0
SRR1461279,0.9901812,4.280927e-05,0.0005659461,0.00012728572,0.00011075737,1.551517e-05,0.0002989471,0.00026386976,8.773996e-05,0.00018537045,3.0641826e-05,1.6778811e-05,0.008073151
SRR7453331,0.00033926967,0.000107685744,0.0011121036,0.0016988517,5.2906627e-05,6.571765e-05,0.00013890864,3.1646992e-05,0.00023093821,0.0003808141,0.0006925464,9.822381e-05,0.99505043
SRR1949352,0.0003566444,0.000106304564,0.0011046827,0.001667887,5.1606083e-05,6.643582e-05,0.0001398325,3.118432e-05,0.00023180246,0.0003760159,0.00068488717,9.9332836e-05,0.9950834
SRR5724719,0.0025375187,4.9158225e-05,0.0014680326,0.0010263026,6.6290704e-05,0.00012219371,0.0017896593,3.6984653e-05,0.0009949505,0.00038310885,0.00048786402,0.00020551682,0.99083245
ERR2784739,0.004416734,2.3415525e-05,0.00035566092,0.00039353967,8.1795195e-05,4.147919e-05,0.00012904406,9.242729e-05,0.0001090288,0.00012394786,0.0001873374,8.2428625e-05,0.9939632
ERR2261911,0.9988361,6.477801e-05,0.00027605225,0.00036659976,5.0321014e-05,1.1130362e-05,9.629673e-05,0.00012002496,5.8389043e-05,7.100225e-05,2.5435433e-05,2.3901533e-05,0.0
SRR6932347,0.007597834,6.781027e-05,0.0022263825,0.0012457371,5.4077966e-05,0.0003285408,0.0016584396,5.0460607e-05,0.001946032,0.0007800162,0.0011618137,0.0007917583,0.98209107
ERR2739282,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
SRR6931668,0.002854228,5.9767357e-05,0.0029620528,0.00016361475,0.001465708,6.260269e-05,0.00019803643,0.011817664,0.0002528429,0.00021004677,0.00012214012,7.665474e-05,0.9797546
ERR2738957,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
ERR441671,0.0023836268,0.00032179905,0.003312547,0.00032179905,0.0020855553,0.00074343727,0.0009744869,0.98567873,0.0006268353,0.001226549,0.000568431,0.0017561422,0.0
ERR1309986,0.99883634,6.483164e-05,0.00027569357,0.00036734316,5.0242314e-05,1.1123016e-05,9.6082695e-05,0.00011983633,5.8343056e-05,7.086647e-05,2.5425992e-05,2.3918721e-05,0.0
SRR6932526,0.0054205656,1.6158847e-05,0.0004989505,0.00032767653,0.0001822412,6.1335195e-05,0.0015000403,0.00022095442,0.00041934848,0.00020042062,0.00022774935,0.00014552474,0.99077904
SRR995149,0.000618279,3.3760378e-05,0.00035440922,0.00053584576,0.00020378828,2.908154e-05,0.00011574796,0.00024667382,8.505606e-05,0.00019618869,0.00030240417,6.606255e-05,0.9972127
ERR981214,0.9988362,6.483089e-05,0.00027569354,0.00036740268,5.0244176e-05,1.1123206e-05,9.6091666e-05,0.00011983861,5.834661e-05,7.0868286e-05,2.5426281e-05,2.3919174e-05,0.0
ERR365898,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
ERR1382899,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
SRR1633177,0.00094279647,4.6833353e-05,0.0009211004,0.00044041872,0.0008075237,5.7713067e-05,0.00020575523,0.0006798804,0.00025212765,0.00058695674,0.000307858,0.00012333685,0.9946277
DRR047923,0.00027627096,0.00021599582,0.99659526,0.0017541137,0.00015101543,0.00023002231,0.00012210477,0.00021233286,5.3173528e-05,0.00012564269,2.8354778e-05,0.00023568055,0.0
ERR441185,0.0023835972,0.00032179905,0.0033125174,0.00032179905,0.0020855553,0.0007434668,0.0009745459,0.98567873,0.0006268648,0.00122649,0.0005684605,0.0017561422,0.0
ERR1384654,0.9988361,6.483205e-05,0.00027581266,0.0003674622,5.0253893e-05,1.1124284e-05,9.611198e-05,0.00011985355,5.835839e-05,7.087874e-05,2.5426953e-05,2.3921519e-05,0.0
ERR441989,0.00037831068,0.00013324618,0.0011888146,0.0015686452,7.624514e-05,6.7621186e-05,0.00015932322,4.8025566e-05,0.00036898255,0.0006957352,0.0017021596,0.00016644597,0.99344647
ERR1111195,0.9988362,6.48317e-05,0.00027569354,0.00036740268,5.0241444e-05,1.1122919e-05,9.607838e-05,0.00011983495,5.834132e-05,7.0865644e-05,2.5425845e-05,2.3918445e-05,0.0
ERR1109478,0.0003682673,9.762063e-05,0.0011969805,0.0016759038,6.8203044e-05,6.806925e-05,0.0002156794,3.8420523e-05,0.00028684735,0.00040829182,0.00067844987,0.00010601036,0.99479127
SRR3053338,0.99883634,6.483171e-05,0.000275634,0.00036740274,5.02414e-05,1.1122909e-05,9.607793e-05,0.000119834964,5.834122e-05,7.086565e-05,2.5425847e-05,2.3918425e-05,0.0
DRR030554,0.00039348664,0.002519524,0.023533188,0.10091007,0.870105,0.00023600897,0.00015635113,0.000615325,0.0002284197,0.0007586024,0.00033867185,0.00020538502,0.0
SRR6416487,0.00040093067,7.8326164e-05,0.00081744796,0.0012349786,7.628726e-05,5.2904812e-05,0.00013232233,5.5865723e-05,0.00017613174,0.000317812,0.00055152184,8.858478e-05,0.9960169
SRR7704492,0.9988254,6.460496e-05,0.00027920867,0.00036656752,5.1062052e-05,1.1218632e-05,9.958346e-05,0.000121153134,5.966162e-05,7.1869494e-05,2.5550868e-05,2.4044217e-05,0.0
SRR3094757,0.9988362,6.48317e-05,0.00027569354,0.00036740268,5.0241444e-05,1.112293e-05,9.607838e-05,0.000119835175,5.834138e-05,7.0865644e-05,2.5425892e-05,2.3918445e-05,0.0
ERR1971248,0.99883616,6.483064e-05,0.00027575312,0.00036740265,5.024455e-05,1.1123247e-05,9.609431e-05,0.000119839504,5.8347603e-05,7.086868e-05,2.5426278e-05,2.391924e-05,0.0
DRR030591,0.0001885593,0.0015370846,0.001880616,0.0101315975,0.63756776,0.003160566,0.0013400912,0.00035896897,0.0004490912,0.00484401,0.008504063,0.006020248,0.32401735
ERR1311651,0.99883604,6.482864e-05,0.00027575303,0.00036743237,5.0256716e-05,1.11246545e-05,9.615396e-05,0.00011985616,5.8371406e-05,7.088029e-05,2.5428064e-05,2.3922725e-05,0.0
ERR525869,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
SRR7453265,0.00023597479,7.873875e-05,0.0062553883,0.00056257844,1.417213e-05,0.00035199523,5.553653e-05,0.00040215254,0.00026798248,0.00033035874,0.00033080578,0.00093981624,0.9901745
SRR3581190,0.99883634,6.4831635e-05,0.00027563397,0.0003673431,5.0241877e-05,1.1122961e-05,9.6080395e-05,0.00011983563,5.8342157e-05,7.086605e-05,2.5425941e-05,2.3918557e-05,0.0
SRR996914,0.00061661005,3.3928958e-05,0.00035616755,0.00053846836,0.0002027154,2.918342e-05,0.00011583862,0.00024455786,8.542146e-05,0.00019675493,0.00030338764,6.61748e-05,0.9972108
ERR1398108,0.99883634,6.483176e-05,0.00027569354,0.0003673431,5.024173e-05,1.1122951e-05,9.6078285e-05,0.00011983495,5.834121e-05,7.0865986e-05,2.5426038e-05,2.3918581e-05,0.0
ERR365858,0.9988362,6.483151e-05,0.00027569354,0.00036740268,5.0241444e-05,1.1122919e-05,9.6078285e-05,0.00011983529,5.8341266e-05,7.086558e-05,2.5425868e-05,2.39184e-05,0.0
ERR1383429,0.9988362,6.483137e-05,0.0002757829,0.00036734305,5.024187e-05,1.112297e-05,9.608056e-05,0.00011983585,5.834215e-05,7.086598e-05,2.5425914e-05,2.3918534e-05,0.0
SRR6264466,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
SRR6264450,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
SRR1744103,7.0732975e-05,0.00014901161,0.12146014,0.00028839707,0.0001552105,0.005030811,0.00086802244,0.0003478229,0.0003119707,0.0017942488,0.0009673536,0.017270863,0.8512854
ERR1310904,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.0241397e-05,1.1122908e-05,9.60781e-05,0.00011983495,5.8341266e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
SRR7448664,0.000338763,0.00010764579,0.0011114776,0.0016984344,5.2927164e-05,6.56391e-05,0.00013890862,3.1645148e-05,0.00023066998,0.00038054585,0.0006919205,9.80689e-05,0.99505335
SRR6054589,0.99883527,6.484799e-05,0.00027587192,0.00036758094,5.029353e-05,1.113031e-05,9.631631e-05,0.00011991103,5.843662e-05,7.091367e-05,2.5435314e-05,2.3936118e-05,0.0
SRR2145340,0.79448307,1.6660895e-05,0.0026637912,0.0009319782,0.00016796589,9.071002e-06,3.3621094e-05,0.001061827,5.1148454e-05,0.00015798211,6.785452e-05,1.2630162e-05,0.20034242
SRR5467874,0.00052294135,2.9185452e-05,0.0008008182,0.0003221929,0.000110896566,6.362159e-05,7.585704e-05,0.0007928312,9.156548e-05,0.00018459558,0.00021615624,0.00018638372,0.99660295
ERR500898,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
SRR2923791,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
ERR209190,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607801e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
ERR1398240,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
SRR5467521,0.00037851933,2.1249116e-05,0.009466977,0.00015404822,3.8973492e-05,0.00038436058,4.189324e-05,0.0035379531,0.00014322998,0.00024014713,0.00017905237,0.0006509722,0.98476267
ERR365876,0.9988362,6.48317e-05,0.00027569354,0.00036740268,5.0241444e-05,1.1122919e-05,9.6078475e-05,0.000119835175,5.834138e-05,7.086571e-05,2.5425845e-05,2.3918445e-05,0.0
SRR1618048,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
SRR1632984,0.00061818963,3.3760447e-05,0.00035434964,0.000535816,0.0002038479,2.9081571e-05,0.000115747964,0.00024670365,8.505615e-05,0.0001961291,0.0003024042,6.6062625e-05,0.9972129
ERR365853,0.9988361,6.483101e-05,0.0002758127,0.00036740265,5.0243547e-05,1.112314e-05,9.608936e-05,0.0001198379,5.834571e-05,7.086767e-05,2.5426132e-05,2.3919014e-05,0.0
SRR5155910,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
ERR719509,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
SRR6436906,5.2448566e-05,0.00019541383,0.4819709,0.0005739629,0.00012803078,0.0068635046,0.001229167,0.00020894408,0.00033169985,0.0016108453,0.00062945485,0.010278761,0.49592686
SRR6028202,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
ERR1314116,0.9988357,6.4837994e-05,0.00027572305,0.00036770024,5.029398e-05,1.1129252e-05,9.615591e-05,0.00011983482,5.8360234e-05,7.091905e-05,2.5451824e-05,2.3941013e-05,0.0
ERR1811219,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
ERR561187,0.99883634,6.483158e-05,0.000275634,0.00036740274,5.0241593e-05,1.1122931e-05,9.607875e-05,0.00011983542,5.834144e-05,7.086592e-05,2.5425894e-05,2.3918425e-05,0.0
SRR7448892,0.00017592311,0.00019744039,0.005132973,0.018404663,0.016079187,0.00046038628,0.0002001524,5.245652e-05,0.0001133251,0.00030970573,0.00032800436,0.00086194277,0.95768386
SRR5467537,0.0002169311,0.00088977814,0.0022050738,0.018600196,0.33701283,0.0011404753,0.0007148683,0.00016015768,0.00030589104,0.0017964542,0.0020126998,0.0026138425,0.6323308
SRR6931904,0.0025833845,6.83753e-05,0.00090673566,0.00086295605,2.064894e-05,0.000111597954,0.00017648935,1.9218754e-05,0.00028690696,0.0002552867,0.0005046129,0.0001784265,0.99402535
ERR1328375,0.9988362,6.48317e-05,0.00027563397,0.0003674623,5.024135e-05,1.1122908e-05,9.607792e-05,0.00011983495,5.834121e-05,7.086558e-05,2.5425845e-05,2.3918421e-05,0.0
ERR2511553,0.9988362,6.483181e-05,0.0002756935,0.00036740265,5.0241724e-05,1.1122949e-05,9.607827e-05,0.000119834935,5.8341204e-05,7.086598e-05,2.5426083e-05,2.391858e-05,0.0
SRR7449247,0.00033888224,0.0001076572,0.0011116565,0.0016986133,5.2911422e-05,6.564924e-05,0.00013893844,3.1633866e-05,0.0002307892,0.0003806651,0.0006919206,9.807798e-05,0.99505264
ERR2198037,0.9988274,6.4993255e-05,0.00027631444,0.000372223,5.1077266e-05,1.1225238e-05,9.678851e-05,0.00011963954,5.840427e-05,7.172128e-05,2.5890404e-05,2.429985e-05,0.0
ERR1384753,0.9988357,6.482589e-05,0.0002758423,0.00036749177,5.0273946e-05,1.1126571e-05,9.62084e-05,0.00011986662,5.8390866e-05,7.089763e-05,2.5433728e-05,2.3928738e-05,0.0
SRR7449258,0.0006034374,3.3526896e-05,0.00048422813,0.00046244264,0.00018322468,3.1184918e-05,0.00016072392,0.00023764372,8.648155e-05,0.00022345781,0.00030109286,8.6558124e-05,0.997106
