,root:Engineered,root:Environmental,root:Host-associated,Unknown
ERR1144139,0.003572613,0.9923752,0.00405215,0.0
ERR2729909,0.9000117,0.05535645,0.044631813,0.0
ERR1513341,0.001592838,0.0020889537,0.9963182,0.0
ERR2234488,0.0015668804,0.0021081301,0.99632496,0.0
SRR8605503,0.001565104,0.002048426,0.99638647,0.0
ERR1548679,0.001565104,0.0020485749,0.99638635,0.0
SRR6264465,0.0015658613,0.0020733178,0.99636084,0.0
SRR5915125,0.003572613,0.9923752,0.00405215,0.0
ERR1583097,0.003572613,0.9923752,0.00405215,0.0
SRR5468181,0.001565104,0.002048426,0.99638647,0.0
ERR1582920,0.003572613,0.9923752,0.00405215,0.0
SRR5178888,0.003572613,0.9923752,0.00405215,0.0
SRR6412168,0.0015650445,0.0020485152,0.99638647,0.0
SRR1460627,0.003572613,0.9923752,0.00405215,0.0
SRR3737421,0.003572613,0.9923752,0.00405215,0.0
SRR3938013,0.001565104,0.002048426,0.99638647,0.0
ERR3344344,0.003572613,0.9923752,0.00405215,0.0
ERR1960817,0.001565104,0.002048426,0.99638647,0.0
ERR538764,0.003572613,0.9923752,0.00405215,0.0
SRR980677,0.003572613,0.9923752,0.00405215,0.0
SRR500387,0.003572613,0.9923752,0.00405215,0.0
SRR5942088,0.0015652212,0.0020506238,0.9963841,0.0
ERR1811257,0.001565104,0.002048426,0.99638647,0.0
SRR6508128,0.003572613,0.9923752,0.00405215,0.0
SRR6414235,0.0015651038,0.0020486042,0.99638635,0.0
SRR6457489,0.003572613,0.9923752,0.00405215,0.0
SRR7584091,0.0015683312,0.0020630052,0.9963687,0.0
ERR765935,0.0015651912,0.0020518422,0.996383,0.0
DRR018685,0.0015652212,0.0020506536,0.9963841,0.0
SRR2761248,0.0015651042,0.002048367,0.9963866,0.0
SRR6931861,0.0015661231,0.002082377,0.9963514,0.0
ERR1256168,0.001565104,0.002048426,0.99638647,0.0
ERR308756,0.0015940754,0.0020597263,0.9963461,0.0
SRR6145486,0.003572613,0.9923752,0.00405215,0.0
SRR7406723,0.003572613,0.9923752,0.00405215,0.0
SRR5683509,0.003572613,0.9923752,0.00405215,0.0
ERR2806323,0.0015651038,0.002048634,0.9963863,0.0
SRR6054460,0.0015652798,0.0020524063,0.9963823,0.0
SRR8609363,0.0015650726,0.002051367,0.99638355,0.0
ERR1311478,0.0015654836,0.0020586436,0.99637586,0.0
SRR5431258,0.0013601999,0.1717084,0.8269314,0.0
SRR3223660,0.003572613,0.9923752,0.00405215,0.0
ERR139521,0.0015650447,0.0020484263,0.9963865,0.0
ERR1428307,0.001565104,0.002048426,0.99638647,0.0
SRR3951155,0.001565816,0.002049524,0.9963847,0.0
SRR3416645,0.0035725832,0.992375,0.0040523587,0.0
ERR2211045,0.001565104,0.002048426,0.99638647,0.0
ERR1297978,0.0015651042,0.002048367,0.9963866,0.0
ERR418308,0.0015664977,0.002051216,0.9963823,0.0
SRR3581189,0.0015651038,0.0020487825,0.9963862,0.0
ERR576314,0.0015660144,0.0020641675,0.99636984,0.0
SRR6414361,0.0015654888,0.0020504454,0.9963841,0.0
SRR5178540,0.003572613,0.9923752,0.00405215,0.0
SRR6054604,0.0015650445,0.0020484857,0.99638647,0.0
SRR3741929,0.003572613,0.9923752,0.00405215,0.0
SRR2006432,0.001565104,0.002048426,0.99638647,0.0
SRR5868599,0.001565104,0.002048426,0.99638647,0.0
SRR2010312,0.0015651042,0.002048367,0.9963866,0.0
SRR5180330,0.003572613,0.9923752,0.00405215,0.0
SRR5915851,0.003572613,0.9923752,0.00405218,0.0
DRR018722,0.00156531,0.0020511288,0.9963835,0.0
ERR1311310,0.0015738168,0.0021166946,0.9963094,0.0
SRR7453615,0.0015653662,0.0020570403,0.9963776,0.0
SRR1949131,0.0015650445,0.0020485152,0.99638647,0.0
SRR5699164,0.0015664434,0.0020934269,0.99634016,0.0
SRR2981514,0.0015659204,0.0020724253,0.9963617,0.0
SRR5179818,0.003572613,0.9923752,0.00405215,0.0
SRR1718850,0.001565104,0.002048426,0.99638647,0.0
SRR6511700,0.003572613,0.9923752,0.00405215,0.0
SRR5985531,0.0014259517,0.5030167,0.45820433,0.03735298
ERR3506615,0.001571224,0.0020883656,0.99634045,0.0
ERR525949,0.001565104,0.002048426,0.99638647,0.0
SRR5165914,0.0015650444,0.0020488123,0.9963861,0.0
ERR1297976,0.001565104,0.002048426,0.99638647,0.0
SRR1145285,0.0015654598,0.0020491087,0.9963854,0.0
DRR032947,0.003572613,0.9923752,0.00405215,0.0
SRR3732542,0.0015650444,0.0020484854,0.99638647,0.0
ERR499033,0.0015650445,0.0020484857,0.99638647,0.0
SRR575359,0.003572613,0.9923752,0.00405215,0.0
DRR043959,0.0015653104,0.0020505942,0.9963841,0.0
ERR1466877,0.0015651038,0.0020485448,0.99638635,0.0
ERR1297823,0.0015650445,0.0020486044,0.99638635,0.0
SRR7349789,0.0036112964,0.99160504,0.00473997,4.36306e-05
ERR1263392,0.0015657434,0.0020706435,0.9963636,0.0
SRR7126064,0.003572613,0.9923752,0.00405215,0.0
SRR1747760,0.003572613,0.9923752,0.00405215,0.0
ERR309406,0.0015768025,0.0020491506,0.996374,0.0
SRR8610986,0.0015654245,0.0020590306,0.99637556,0.0
SRR6409041,0.001565104,0.002048426,0.99638647,0.0
ERR1523443,0.0014852285,0.52824056,0.42897168,0.04130256
DRR068167,0.0015650737,0.0020494065,0.9963855,0.0
ERR2511527,0.0015651328,0.0020501788,0.99638474,0.0
SRR3201974,0.001565104,0.002048426,0.99638647,0.0
DRR050882,0.0015651033,0.002049882,0.99638504,0.0
SRR6757623,0.001565104,0.002048426,0.99638647,0.0
ERR2570325,0.9000117,0.05535645,0.044631813,0.0
ERR543496,0.003572613,0.9923752,0.00405215,0.0
SRR943619,0.0035726428,0.9923751,0.0040522395,0.0
SRR3110003,0.003572613,0.9923752,0.00405215,0.0
SRR1016793,0.003572613,0.9923752,0.00405215,0.0
ERR498905,0.0015651921,0.0020499707,0.99638486,0.0
ERR1311220,0.0015657422,0.0020729608,0.99636126,0.0
SRR1119126,0.0035725841,0.9923752,0.00405233,0.0
SRR5588341,0.0014259517,0.5030167,0.45820433,0.03735298
SRR1175899,0.001565104,0.002048426,0.99638647,0.0
SRR1778466,0.0035726726,0.9923752,0.00405218,0.0
ERR441143,0.0015650447,0.0020484263,0.9963866,0.0
ERR2495505,0.001565104,0.002048426,0.99638647,0.0
SRR6412063,0.0015651038,0.0020488421,0.9963861,0.0
ERR007042,0.0015651042,0.002048367,0.9963866,0.0
ERR1583191,0.003572613,0.9923752,0.00405215,0.0
SRR2984268,0.003572613,0.9923752,0.00405215,0.0
ERR1428348,0.001565191,0.0020521095,0.99638265,0.0
SRR8605395,0.0015651034,0.0020493767,0.9963855,0.0
SRR7453416,0.0015653067,0.00205707,0.9963776,0.0
ERR1311549,0.0015653368,0.0020561786,0.9963785,0.0
SRR1617761,0.0015653673,0.0020548122,0.9963798,0.0
ERR1690099,0.001565104,0.002048426,0.99638647,0.0
ERR695297,0.0015663207,0.0020497313,0.99638397,0.0
SRR640714,0.003572613,0.9923752,0.00405215,0.0
ERR1384690,0.0015651038,0.0020486042,0.99638623,0.0
SRR3951014,0.0015679484,0.00205757,0.9963745,0.0
SRR5180741,0.003572613,0.9923752,0.00405215,0.0
ERR1897263,0.003572613,0.9923752,0.00405215,0.0
SRR5687988,0.001565104,0.002048426,0.99638647,0.0
ERR2211011,0.001565104,0.002048426,0.99638647,0.0
ERR499259,0.0015650447,0.0020484263,0.9963866,0.0
ERR1310804,0.0015650444,0.0020484258,0.99638647,0.0
DRR043942,0.0015651332,0.0020489604,0.9963859,0.0
ERR487845,0.0015756176,0.0020885658,0.9963358,0.0
SRR8605604,0.001565104,0.0020484857,0.9963864,0.0
ERR1522798,0.0014305115,0.5047237,0.45614564,0.037700117
SRR3737424,0.003572613,0.9923752,0.00405215,0.0
ERR1512337,0.003572613,0.9923752,0.00405215,0.0
ERR1201979,0.9000117,0.05535645,0.044631813,0.0
SRR5687911,0.0015680951,0.002105479,0.9963264,0.0
ERR537676,0.0015658906,0.0020723958,0.99636173,0.0
ERR1905869,0.001565104,0.002048426,0.99638647,0.0
ERR2738581,0.001565104,0.002048426,0.99638647,0.0
ERR996114,0.001565104,0.002048426,0.99638647,0.0
ERR1855541,0.0015790247,0.0020977957,0.9963232,0.0
ERR499789,0.001565104,0.002048426,0.99638647,0.0
ERR1677371,0.001565104,0.002048426,0.99638647,0.0
SRR6414282,0.0015650445,0.0020484857,0.99638647,0.0
SRR6413921,0.001565104,0.002048426,0.99638647,0.0
SRR5997343,0.0035674982,0.9923593,0.0040732226,0.0
ERR1725585,0.0014259517,0.5030167,0.45820433,0.03735298
SRR996833,0.001565104,0.002048426,0.99638647,0.0
ERR579681,0.0015651042,0.002048367,0.9963866,0.0
SRR6823542,0.003572613,0.9923752,0.00405215,0.0
SRR1060346,0.0035726726,0.9923752,0.00405215,0.0
SRR5181170,0.003572613,0.9923752,0.00405215,0.0
SRR3037213,0.0015656281,0.0020647028,0.9963696,0.0
SRR7449397,0.0015652789,0.00205404,0.9963806,0.0
ERR2001791,0.0015663762,0.002055196,0.9963784,0.0
SRR935332,0.001565104,0.002048426,0.99638647,0.0
SRR1923877,0.001565104,0.002048426,0.99638647,0.0
SRR5179742,0.003572613,0.9923752,0.00405215,0.0
SRR1632382,0.001565104,0.002048426,0.99638647,0.0
SRR5178918,0.003572613,0.9923752,0.00405215,0.0
ERR501224,0.001565104,0.002048426,0.99638647,0.0
ERR500538,0.0015650445,0.0020485152,0.9963864,0.0
ERR1384604,0.0015651038,0.0020487825,0.9963861,0.0
SRR6264685,0.0015699595,0.0020693284,0.9963607,0.0
SRR5178102,0.001565104,0.002048426,0.99638647,0.0
ERR532105,0.001565104,0.002048426,0.99638647,0.0
ERR1971290,0.0015653088,0.0020533567,0.9963813,0.0
SRR3310333,0.003572613,0.9923752,0.00405215,0.0
SRR5947878,0.0015650442,0.002048961,0.996386,0.0
ERR501338,0.001565104,0.002048426,0.99638647,0.0
SRR2046604,0.0015772093,0.002061505,0.9963613,0.0
SRR6745380,0.003572613,0.9923752,0.00405215,0.0
ERR579565,0.001565104,0.002048426,0.99638647,0.0
SRR6408722,0.0015650445,0.0020485152,0.99638647,0.0
ERR719881,0.0015654565,0.0020547824,0.99637973,0.0
ERR2730158,0.0015650445,0.0020485152,0.99638647,0.0
ERR923846,0.001565104,0.002048426,0.99638647,0.0
ERR1716674,0.003572613,0.9923752,0.00405215,0.0
ERR1524010,0.003572613,0.9923752,0.00405215,0.0
SRR1771026,0.00357211,0.9923744,0.004053494,0.0
DRR041949,0.0015656081,0.0020490487,0.9963853,0.0
ERR2836110,0.0016060729,0.0021397164,0.99625415,0.0
ERR1689017,0.001565104,0.002048426,0.99638647,0.0
ERR209791,0.0015658322,0.0020711187,0.99636304,0.0
ERR209515,0.0015661003,0.0020693059,0.9963646,0.0
ERR380935,0.0015651042,0.002048367,0.9963866,0.0
ERR444307,0.001565104,0.002048426,0.99638647,0.0
ERR1725949,0.90001124,0.05535648,0.044632226,0.0
SRR7902197,0.001565104,0.002048426,0.99638647,0.0
SRR7081364,0.003572613,0.9923752,0.00405215,0.0
SRR4414433,0.003572613,0.9923752,0.00405215,0.0
SRR6054452,0.0015650444,0.0020489907,0.996386,0.0
DRR042767,0.0015699669,0.0020581903,0.99637187,0.0
SRR1948815,0.001565104,0.002048426,0.99638647,0.0
ERR675278,0.001565104,0.002048426,0.99638647,0.0
SRR8610072,0.001565104,0.002048426,0.99638647,0.0
SRR6054690,0.0015650444,0.0020489907,0.996386,0.0
ERR1315014,0.0015650447,0.0020484263,0.9963866,0.0
SRR1125647,0.003572613,0.9923752,0.00405215,0.0
SRR7448585,0.001565104,0.002048426,0.99638647,0.0
SRR6292219,0.00223843,0.013920394,0.9838412,0.0
SRR6670806,0.0015651042,0.0020484263,0.9963865,0.0
SRR6931237,0.001565104,0.002048426,0.99638647,0.0
ERR1328371,0.0015652502,0.00205202,0.9963827,0.0
ERR1678198,0.001574774,0.0023783757,0.9960469,0.0
SRR2153707,0.003572613,0.9923752,0.00405215,0.0
ERR719525,0.001565104,0.0020484857,0.9963864,0.0
ERR1689083,0.0015650447,0.0020484263,0.9963866,0.0
SRR1602713,0.0035726135,0.9923752,0.00405224,0.0
ERR2260431,0.9000117,0.05535645,0.044631813,0.0
ERR1466986,0.0015651042,0.002048367,0.9963866,0.0
SRR3741953,0.003572613,0.9923752,0.00405215,0.0
ERR2511616,0.0015650447,0.0020485155,0.99638647,0.0
ERR500868,0.001565104,0.002048426,0.99638647,0.0
SRR5467699,0.0015656623,0.0020576036,0.9963767,0.0
SRR6931189,0.001565104,0.002048426,0.99638647,0.0
SRR1461398,0.0015656938,0.0020549898,0.9963794,0.0
ERR380902,0.001565104,0.002048426,0.99638647,0.0
SRR1747687,0.003572613,0.9923752,0.00405215,0.0
ERR1811261,0.001565428,0.0020527327,0.9963818,0.0
ERR2495282,0.001565104,0.002048426,0.99638647,0.0
SRR1715644,0.001565104,0.002048426,0.99638647,0.0
ERR1533300,0.0015680506,0.002083084,0.99634886,0.0
ERR923799,0.001565104,0.002048426,0.99638647,0.0
ERR2592270,0.9000117,0.05535645,0.044631813,0.0
SRR5210787,0.0015653088,0.0020531784,0.99638146,0.0
SRR8609405,0.001565104,0.002048426,0.99638647,0.0
ERR986420,0.0015651042,0.002048367,0.9963866,0.0
ERR1896867,0.0014531016,0.5088552,0.45237884,0.037312865
ERR2570171,0.9000117,0.05535645,0.044631813,0.0
ERR1582690,0.003572613,0.9923752,0.00405215,0.0
ERR532115,0.0015651034,0.0020494957,0.9963854,0.0
ERR1583423,0.003572613,0.9923752,0.00405215,0.0
ERR209108,0.001565104,0.002048426,0.99638647,0.0
SRR996244,0.001565104,0.002048426,0.99638647,0.0
ERR1522665,0.001361097,0.17122239,0.8274165,0.0
ERR488132,0.0015669086,0.0021105062,0.9963226,0.0
SRR6038374,0.0015650445,0.0020484559,0.99638647,0.0
SRR5915741,0.0035726428,0.9923751,0.0040522097,0.0
SRR5196294,0.001566673,0.002105307,0.99632806,0.0
ERR2002379,0.0015651921,0.0020501786,0.9963846,0.0
ERR1512193,0.001565104,0.002048426,0.99638647,0.0
ERR765958,0.0015654821,0.0020620902,0.9963724,0.0
SRR6057211,0.003572613,0.9923752,0.00405215,0.0
ERR1110191,0.003572613,0.9923752,0.00405215,0.0
SRR1805162,0.003572613,0.9923752,0.00405215,0.0
ERR2511471,0.001566129,0.0020704938,0.99636334,0.0
SRR3094932,0.0015651623,0.00205003,0.9963848,0.0
SRR2053296,0.003572613,0.9923752,0.00405215,0.0
SRR3098318,0.003572613,0.9923752,0.00405215,0.0
ERR1811267,0.0015653687,0.0020528224,0.9963818,0.0
SRR5870075,0.001565104,0.002048426,0.99638647,0.0
ERR1398205,0.0015651038,0.0020487232,0.99638623,0.0
ERR1971264,0.0015651038,0.0020490205,0.9963859,0.0
SRR5586602,0.0015651042,0.002048367,0.9963866,0.0
SRR976700,0.001565104,0.002048426,0.99638647,0.0
SRR6764651,0.001565104,0.002048426,0.99638647,0.0
SRR6412146,0.001565104,0.002048426,0.99638647,0.0
ERR2738628,0.0015651038,0.002048634,0.99638623,0.0
ERR1263420,0.0015652792,0.002053119,0.9963816,0.0
SRR5155162,0.0015652194,0.002054278,0.9963805,0.0
ERR2738980,0.0015651915,0.002051159,0.99638367,0.0
SRR5176166,0.003572613,0.9923752,0.00405215,0.0
SRR5001953,0.0035726423,0.9923751,0.004052239,0.0
ERR525933,0.001565104,0.002048426,0.99638647,0.0
ERR498569,0.001565104,0.002048426,0.99638647,0.0
ERR1109554,0.0015650445,0.0020484857,0.99638647,0.0
ERR1263746,0.001579709,0.0021396717,0.9962806,0.0
SRR2761342,0.0015651629,0.0020491686,0.99638563,0.0
ERR1522047,0.0015793499,0.0025726072,0.99584806,0.0
SRR1044984,0.0035726428,0.9923751,0.0040522097,0.0
SRR8608668,0.001565104,0.002048426,0.99638647,0.0
SRR8605666,0.0015652779,0.0020558226,0.9963789,0.0
ERR368898,0.001565104,0.002048426,0.99638647,0.0
SRR6457437,0.003572613,0.9923752,0.00405215,0.0
SRR6028389,0.0015650447,0.0020484263,0.9963866,0.0
ERR1583452,0.003572613,0.9923752,0.00405215,0.0
ERR2696423,0.001565104,0.002048426,0.99638647,0.0
SRR632444,0.003572613,0.9923752,0.00405215,0.0
ERR1689070,0.001565104,0.002048426,0.99638647,0.0
SRR3183733,0.003572235,0.9923731,0.0040546916,0.0
ERR532112,0.0015656614,0.002059178,0.9963752,0.0
SRR1145364,0.0015654584,0.0020515742,0.9963829,0.0
SRR6028337,0.0015651324,0.002050238,0.99638456,0.0
DRR044305,0.0015719576,0.0020541458,0.99637395,0.0
SRR5002195,0.0035726726,0.9923752,0.00405218,0.0
SRR6028494,0.0015651038,0.0020487825,0.9963861,0.0
ERR1384239,0.0015652807,0.0020506238,0.9963841,0.0
ERR1384804,0.0015658076,0.0020626232,0.99637157,0.0
ERR1713398,0.9000117,0.05535645,0.044631813,0.0
SRR1923881,0.001565104,0.002048426,0.99638647,0.0
SRR1704514,0.001567024,0.0021503253,0.9962826,0.0
SRR8605081,0.001565104,0.002048426,0.99638647,0.0
SRR5031317,0.0015650445,0.0020484857,0.99638647,0.0
SRR6477236,0.0035726135,0.9923752,0.00405224,0.0
SRR3884176,0.0035726726,0.9923752,0.00405215,0.0
SRR6443894,0.0015652206,0.0020518124,0.99638295,0.0
SRR6436914,0.0015681576,0.0020552229,0.99637663,0.0
ERR833382,0.00093281496,0.92196333,0.0771039,0.0
SRR3183719,0.003572613,0.9923752,0.00405215,0.0
ERR1725418,0.0015651034,0.0020493174,0.9963855,0.0
SRR3624318,0.0014259517,0.5030167,0.45820433,0.03735298
SRR995708,0.001565104,0.002048426,0.99638647,0.0
SRR6078463,0.003572613,0.9923752,0.00405215,0.0
SRR7449495,0.0015650445,0.0020487234,0.99638623,0.0
ERR501363,0.001565104,0.002048426,0.99638647,0.0
ERR139469,0.0015667058,0.0021018626,0.9963314,0.0
ERR579827,0.001565104,0.002048426,0.99638647,0.0
ERR1297957,0.001565104,0.002048426,0.99638647,0.0
SRR2558639,0.003572613,0.9923752,0.00405215,0.0
SRR3180901,0.003572613,0.9923752,0.00405215,0.0
ERR498568,0.001565104,0.002048426,0.99638647,0.0
SRR2549692,0.003572613,0.9923752,0.00405215,0.0
SRR6764618,0.001565104,0.002048426,0.99638647,0.0
SRR5595877,0.0035726726,0.9923752,0.00405218,0.0
ERR1583366,0.003572613,0.9923752,0.00405215,0.0
SRR6005064,0.003572613,0.9923752,0.00405215,0.0
SRR2923751,0.0015679606,0.0020842424,0.9963478,0.0
SRR2168190,0.003572613,0.9923752,0.00405215,0.0
DRR044114,0.0015660473,0.002059118,0.99637485,0.0
SRR3094876,0.001565104,0.002048426,0.99638647,0.0
DRR050905,0.0015650445,0.0020486342,0.99638635,0.0
ERR579575,0.001565104,0.002048426,0.99638647,0.0
ERR923731,0.001565104,0.0020485152,0.99638635,0.0
SRR5002034,0.003572613,0.9923752,0.00405215,0.0
ERR719451,0.0015650447,0.0020484263,0.9963866,0.0
SRR5156053,0.0015660757,0.0020611377,0.9963728,0.0
ERR719447,0.0015650447,0.002048486,0.9963865,0.0
ERR1690356,0.001565104,0.002048426,0.99638647,0.0
ERR579723,0.001565104,0.002048426,0.99638647,0.0
ERR924443,0.001565104,0.002048426,0.99638647,0.0
SRR5181078,0.003572673,0.99237496,0.004052389,0.0
SRR500338,0.003572613,0.9923752,0.00405215,0.0
SRR5002011,0.003572613,0.9923752,0.00405215,0.0
SRR2126825,0.003572613,0.9923752,0.00405215,0.0
SRR3624480,0.0014259517,0.5030167,0.45820433,0.03735298
ERR487211,0.0015726851,0.00207874,0.9963486,0.0
SRR1328259,0.003572613,0.9923752,0.00405215,0.0
ERR1263911,0.0015674445,0.002056591,0.996376,0.0
ERR209546,0.0015651042,0.002048367,0.9963866,0.0
ERR1310723,0.0015650444,0.0020489015,0.99638605,0.0
SRR6932403,0.001565104,0.002048426,0.99638647,0.0
SRR6511251,0.003572613,0.9923752,0.00405215,0.0
SRR5156021,0.0015651033,0.0020497034,0.99638516,0.0
SRR2761338,0.0015652785,0.0020546343,0.9963801,0.0
SRR2135747,0.003572613,0.9923752,0.00405215,0.0
ERR1582791,0.003572613,0.9923752,0.00405215,0.0
ERR2511769,0.0015658687,0.0020598609,0.9963743,0.0
ERR2666925,0.0016504326,0.002250998,0.9960986,0.0
ERR986279,0.0015650445,0.0020484559,0.99638647,0.0
SRR6444881,0.0015653097,0.0020518417,0.9963828,0.0
ERR1548715,0.001565104,0.002048426,0.99638647,0.0
SRR1948933,0.0015651333,0.0020489905,0.9963859,0.0
ERR451045,0.001565104,0.002048426,0.99638647,0.0
ERR1691415,0.001565104,0.002048426,0.99638647,0.0
SRR2046594,0.0015988994,0.0021206292,0.9962805,0.0
ERR1263612,0.0015729825,0.0022092385,0.99621785,0.0
SRR1200788,0.003572613,0.9923752,0.00405215,0.0
ERR996129,0.001565104,0.002048426,0.99638647,0.0
ERR2198040,0.0015650445,0.0020484857,0.99638647,0.0
SRR2155010,0.001565104,0.002048426,0.99638647,0.0
ERR498758,0.001565104,0.002048426,0.99638647,0.0
SRR3503321,0.001565104,0.002048426,0.99638647,0.0
SRR7454056,0.001565104,0.002048426,0.99638647,0.0
ERR1533856,0.0015683742,0.0020875686,0.9963441,0.0
ERR2511621,0.001565307,0.0020559705,0.9963787,0.0
SRR7303117,0.0015653407,0.002049703,0.996385,0.0
SRR2010396,0.001565541,0.0020617326,0.9963727,0.0
ERR1110255,0.0015650741,0.0020487825,0.9963862,0.0
ERR2168929,0.003572613,0.9923752,0.00405215,0.0
DRR043120,0.0015667597,0.0020590867,0.99637413,0.0
DRR043231,0.0015650447,0.0020484263,0.9963866,0.0
ERR996119,0.001565104,0.002048426,0.99638647,0.0
SRR5180373,0.003572613,0.9923752,0.00405215,0.0
ERR2739326,0.001565104,0.002048426,0.99638647,0.0
SRR3419437,0.0015651922,0.0020499113,0.9963849,0.0
SRR3191001,0.0015650445,0.0020485152,0.99638647,0.0
SRR943295,0.003572613,0.9923752,0.00405215,0.0
ERR500348,0.001565104,0.002048426,0.99638647,0.0
SRR6457365,0.003572613,0.9923752,0.00405215,0.0
DRR043180,0.0015654289,0.0020511288,0.9963835,0.0
ERR579709,0.0015650445,0.0020484559,0.99638647,0.0
DRR041916,0.0015661704,0.002052583,0.9963813,0.0
ERR1310040,0.001565104,0.002048426,0.99638647,0.0
SRR559236,0.0035750475,0.99236476,0.004060097,0.0
SRR3098351,0.0035722319,0.9923739,0.004053944,0.0
ERR1593319,0.003572613,0.9923752,0.00405215,0.0
SRR996780,0.001565104,0.002048426,0.99638647,0.0
SRR6411828,0.0015651042,0.002048367,0.9963866,0.0
ERR996174,0.001565104,0.002048426,0.99638647,0.0
ERR924054,0.0015650445,0.0020486342,0.99638635,0.0
SRR6931478,0.001565104,0.002048426,0.99638647,0.0
SRR5181221,0.003572613,0.9923752,0.00405215,0.0
DRR044121,0.0015656066,0.0020519006,0.99638253,0.0
SRR6028517,0.0015650445,0.0020486044,0.99638635,0.0
ERR2538403,0.001565104,0.002048426,0.99638647,0.0
SRR5869647,0.0015651324,0.0020503567,0.99638444,0.0
SRR6457202,0.003572613,0.9923752,0.00405215,0.0
ERR1263328,0.0015956924,0.0021251224,0.9962792,0.0
SRR5947928,0.001565104,0.002048426,0.99638647,0.0
ERR1428756,0.001565104,0.002048426,0.99638647,0.0
ERR1583031,0.003572613,0.9923752,0.00405215,0.0
ERR498459,0.001565104,0.002048426,0.99638647,0.0
SRR994501,0.001565104,0.002048426,0.99638647,0.0
SRR1630976,0.001565104,0.002048426,0.99638647,0.0
SRR2849323,0.003572613,0.9923752,0.00405215,0.0
ERR1896790,0.0015088534,0.09396901,0.9045221,0.0
DRR044065,0.0015651042,0.0020484263,0.9963865,0.0
