,root:Engineered,root:Environmental,root:Host-associated,Unknown
ERR1913038,0.0025198893,0.004642711,0.99283737,0.0
SRR5915041,0.005563712,0.98723173,0.0072045424,0.0
ERR923463,0.002520539,0.0046434775,0.99283594,0.0
ERR522693,0.0025198893,0.004642711,0.99283737,0.0
SRR7448533,0.0025683297,0.005609387,0.9918223,0.0
ERR756913,0.0025197985,0.0046439827,0.9928362,0.0
SRR1614664,0.005563833,0.98723096,0.007205199,0.0
ERR2738888,0.0025212122,0.004650666,0.99282813,0.0
ERR1855546,0.0025143842,0.004721286,0.9927643,0.0
SRR8611340,0.002529991,0.004782051,0.99268794,0.0
SRR5915071,0.002588803,0.00559877,0.9918124,0.0
SRR8605172,0.0025231699,0.0046462202,0.99283063,0.0
SRR3062953,0.0055637127,0.98723173,0.0072045433,0.0
ERR532253,0.0025230574,0.004685733,0.9927912,0.0
SRR8609534,0.0025198301,0.0046427115,0.9928375,0.0
SRR1119237,0.007087469,0.954581,0.02638489,0.011946619
ERR1522552,0.0025279368,0.004713372,0.9927587,0.0
SRR1719028,0.0025198893,0.004642711,0.99283737,0.0
SRR8610160,0.0025198893,0.004642711,0.99283737,0.0
SRR6670503,0.0025198592,0.0046427995,0.9928373,0.0
SRR6764823,0.0025198893,0.004642711,0.99283737,0.0
SRR2155002,0.0025198893,0.004642711,0.99283737,0.0
SRR5175898,0.005565529,0.9872178,0.007216714,0.0
SRR3624403,0.0044305325,0.6140965,0.36107272,0.020400226
SRR6419740,0.0055638016,0.98723173,0.0072045135,0.0
ERR494353,0.0025052652,0.0049617356,0.99253297,0.0
ERR2738651,0.0025199773,0.00464354,0.99283653,0.0
ERR3006019,0.0025198893,0.004642711,0.99283737,0.0
ERR1428672,0.0038794042,0.0053285533,0.99079204,0.0
ERR1678279,0.002519978,0.0046427697,0.9928372,0.0
ERR1523993,0.0055637127,0.98723173,0.0072045433,0.0
SRR823287,0.0025198893,0.004642711,0.99283737,0.0
ERR1135693,0.002516713,0.004688136,0.99279517,0.0
ERR1583482,0.0055637127,0.98723173,0.0072045433,0.0
SRR640763,0.65630037,0.32814166,0.01555801,0.0
ERR501085,0.0025198893,0.004642711,0.99283737,0.0
SRR5467715,0.0025191908,0.0046547186,0.99282616,0.0
ERR1298502,0.0025194627,0.0046506957,0.9928298,0.0
ERR2211163,0.0025198893,0.004642711,0.99283737,0.0
ERR567243,0.0025169184,0.004711528,0.9927715,0.0
SRR2154980,0.0025198297,0.0046428884,0.99283725,0.0
ERR1690131,0.0025198301,0.0046427115,0.9928375,0.0
SRR3201979,0.0025198893,0.004642711,0.99283737,0.0
ERR2286333,0.002520769,0.0046485933,0.9928306,0.0
SRR8608428,0.0025198893,0.004642711,0.99283737,0.0
ERR2011920,0.0025198893,0.004642711,0.99283737,0.0
SRR4414425,0.0055638016,0.98723155,0.0072047217,0.0
ERR883614,0.002519771,0.004642771,0.9928375,0.0
SRR4415398,0.0055637127,0.98723173,0.0072045433,0.0
DRR047546,0.00251865,0.0046599237,0.9928215,0.0
ERR543498,0.0055637425,0.9872315,0.0072047813,0.0
ERR1582941,0.0055637723,0.9872316,0.007204692,0.0
SRR5178084,0.0025139006,0.004728236,0.9927579,0.0
ERR2528840,0.0024664209,0.0056403913,0.9918932,0.0
ERR720189,0.0025134406,0.0047386433,0.99274784,0.0
SRR1614671,0.0055638016,0.98723173,0.0072045135,0.0
ERR1759904,0.0025198893,0.004642711,0.99283737,0.0
SRR6757652,0.0025198893,0.004642711,0.99283737,0.0
ERR923520,0.0025198893,0.004642711,0.99283737,0.0
SRR7453569,0.0025168648,0.0046856813,0.99279743,0.0
SRR5570747,0.005567832,0.98719966,0.0072324653,0.0
SRR2922937,0.002589068,0.0047556125,0.99265534,0.0
ERR1331832,0.002518421,0.0046763984,0.9928051,0.0
ERR1689331,0.0025198893,0.004642711,0.99283737,0.0
ERR500150,0.0025059776,0.004918959,0.992575,0.0
ERR209875,0.0025177682,0.0046755965,0.9928067,0.0
SRR1740169,0.002523908,0.0047090533,0.99276704,0.0
ERR2260446,0.8557203,0.067317374,0.076962434,0.0
ERR1896949,0.006926149,0.9788965,0.01306501,0.0011123419
SRR5156010,0.0025247072,0.0046702325,0.9928051,0.0
ERR1384900,0.0025186273,0.0046747653,0.99280655,0.0
SRR3503370,0.0025037415,0.0049125,0.99258375,0.0
SRR7091536,0.0055637127,0.98723173,0.0072045433,0.0
ERR982918,0.8557203,0.067317374,0.076962434,0.0
SRR5590606,0.0055637127,0.98723173,0.0072045433,0.0
ERR1689169,0.0025198893,0.004642711,0.99283737,0.0
SRR4415694,0.0055638016,0.98723173,0.0072045433,0.0
SRR6414064,0.002519524,0.0046498687,0.99283063,0.0
DRR024035,0.0024945862,0.0050378167,0.9924676,0.0
ERR1691436,0.0025198301,0.0046427115,0.9928375,0.0
SRR3951162,0.0025198876,0.0046433904,0.99283665,0.0
ERR1315320,0.0025194322,0.004651554,0.99282897,0.0
ERR1519455,0.002521273,0.0046523586,0.9928263,0.0
DRR114144,0.0025198893,0.004642711,0.99283737,0.0
SRR2658228,0.0025198283,0.0046440717,0.99283606,0.0
ERR2043180,0.005563804,0.98723125,0.007204962,0.0
ERR1314995,0.0025318973,0.0047948062,0.99267334,0.0
SRR5827497,0.0055641355,0.9872288,0.0072070784,0.0
ERR466718,0.0025195396,0.0046803267,0.9928002,0.0
SRR3094992,0.0025113574,0.004766293,0.9927224,0.0
SRR3034398,0.002520777,0.004964064,0.9925152,0.0
SRR5180154,0.0055637127,0.98723173,0.0072045433,0.0
SRR5180933,0.0055691926,0.9871898,0.0072409674,0.0
SRR1600325,0.0055638007,0.98723155,0.007204601,0.0
ERR499510,0.0025198893,0.004642711,0.99283737,0.0
ERR1677137,0.0025198893,0.004642711,0.99283737,0.0
ERR1548750,0.00251983,0.004642741,0.9928374,0.0
ERR1760055,0.002519889,0.0046429476,0.99283713,0.0
DRR030482,0.0025198301,0.0046427413,0.9928375,0.0
ERR441247,0.0025198893,0.004642711,0.9928374,0.0
ERR1103199,0.0056173964,0.9868292,0.007553345,0.0
SRR1503482,0.0055637127,0.98723173,0.0072045433,0.0
SRR2913581,0.0055638957,0.9872303,0.007205887,0.0
ERR560947,0.0025213964,0.004693292,0.9927854,0.0
SRR1644877,0.002519889,0.0046427404,0.9928373,0.0
SRR6264673,0.0025030205,0.0049396073,0.9925574,0.0
SRR1581186,0.00251983,0.0046428,0.99283737,0.0
SRR5259161,0.0055637723,0.98723173,0.007204573,0.0
SRR5467602,0.0025194113,0.0046690674,0.9928115,0.0
SRR1048913,0.0055637127,0.98723173,0.0072045433,0.0
ERR501276,0.0025198893,0.004642711,0.99283737,0.0
SRR8605779,0.0025198893,0.004642711,0.99283737,0.0
ERR2210982,0.0025199472,0.004643391,0.99283665,0.0
ERR1315035,0.0025197081,0.004645136,0.9928351,0.0
SRR1359871,0.0055637127,0.98723173,0.0072045433,0.0
ERR1315314,0.0025196485,0.004645462,0.99283487,0.0
SRR062165,0.005568861,0.9871919,0.0072392668,0.0
DRR043010,0.0025197077,0.0046452545,0.992835,0.0
SRR6408541,0.002519771,0.004642771,0.9928375,0.0
SRR6054560,0.002526763,0.004734897,0.99273837,0.0
SRR5031328,0.0055637127,0.98723173,0.0072045433,0.0
SRR6931369,0.0025198893,0.004642711,0.99283737,0.0
ERR923802,0.0025198893,0.004642711,0.99283737,0.0
SRR2897107,0.002518892,0.0046563745,0.9928247,0.0
DRR060302,0.0025198592,0.0046428586,0.99283725,0.0
ERR1512172,0.0025198893,0.004642711,0.99283737,0.0
SRR2002297,0.005563712,0.98723173,0.0072045424,0.0
ERR1583376,0.0055637127,0.98723173,0.0072045433,0.0
ERR499436,0.0025522492,0.004872729,0.992575,0.0
SRR6413972,0.0025198893,0.004642711,0.99283737,0.0
SRR6148042,0.0055637723,0.9872316,0.0072046327,0.0
SRR6975888,0.0055637127,0.98723173,0.0072045433,0.0
SRR5180010,0.0055637127,0.98723173,0.0072045433,0.0
ERR2211051,0.0025198893,0.004642741,0.99283737,0.0
ERR1428259,0.0025198893,0.004642711,0.99283737,0.0
SRR5827435,0.0055638324,0.987231,0.007205139,0.0
ERR1297855,0.0025198893,0.004642711,0.99283737,0.0
SRR4826673,0.005564166,0.9872285,0.0072073173,0.0
SRR2145606,0.0025205275,0.0046519656,0.99282753,0.0
ERR2762989,0.0025198893,0.004642741,0.99283737,0.0
ERR2002044,0.0025198301,0.0046427115,0.9928375,0.0
SRR7663418,0.0055637723,0.9872316,0.007204603,0.0
ERR1385221,0.0025154308,0.0047142757,0.9927703,0.0
ERR1512251,0.0025198893,0.004642711,0.99283737,0.0
ERR2001845,0.0025198893,0.004642711,0.99283737,0.0
SRR8610177,0.002521839,0.004645544,0.9928326,0.0
ERR2442798,0.0025873801,0.0056749973,0.99173766,0.0
SRR5175897,0.0055644405,0.98722583,0.0072097345,0.0
SRR8605796,0.0025198893,0.004642711,0.99283737,0.0
SRR995148,0.0025198893,0.004642711,0.99283737,0.0
ERR1690674,0.0025198893,0.004642711,0.99283737,0.0
SRR5180972,0.005564529,0.9872256,0.0072098225,0.0
SRR1573978,0.005563833,0.9872313,0.0072049317,0.0
SRR2168150,0.0055638338,0.9872311,0.00720517,0.0
ERR531475,0.0025198886,0.004642977,0.99283713,0.0
SRR1618308,0.0025195281,0.0046466743,0.99283385,0.0
SRR822561,0.0025159728,0.0048235017,0.9926605,0.0
SRR1747617,0.0055637127,0.98723173,0.0072045433,0.0
SRR1461211,0.0025319185,0.004708238,0.9927598,0.0
ERR1249596,0.0025198893,0.004642711,0.99283737,0.0
ERR2836146,0.0025792415,0.006697931,0.9907228,0.0
ERR1383086,0.0025193514,0.0046655675,0.9928151,0.0
SRR6412084,0.0025198893,0.004642711,0.99283737,0.0
ERR2495355,0.0025198893,0.004642711,0.99283737,0.0
ERR2599246,0.0025198893,0.004642711,0.99283737,0.0
SRR6931566,0.0025198893,0.004642711,0.99283737,0.0
ERR2495212,0.0025198893,0.004642711,0.99283737,0.0
SRR3944284,0.0055637127,0.98723173,0.0072045433,0.0
ERR1385364,0.0025171966,0.004681541,0.9928013,0.0
ERR443002,0.0025198893,0.004642711,0.99283737,0.0
ERR487138,0.0025198301,0.0046427115,0.9928375,0.0
ERR695413,0.002515926,0.004699906,0.9927842,0.0
ERR1385211,0.0025168648,0.004685711,0.9927974,0.0
ERR1428572,0.0025198893,0.004642711,0.99283737,0.0
ERR1311450,0.002519557,0.0046470584,0.9928334,0.0
ERR924337,0.002519978,0.0046428884,0.99283713,0.0
ERR1328413,0.0025198557,0.0046453723,0.99283475,0.0
SRR3503406,0.0025198893,0.004642711,0.99283737,0.0
SRR6457161,0.0055637127,0.98723173,0.0072045433,0.0
ERR866834,0.0025199417,0.0046478277,0.9928323,0.0
ERR2249176,0.0025193726,0.0046516717,0.99282897,0.0
SRR1231562,0.0055637127,0.98723173,0.0072045433,0.0
ERR2739353,0.0025198893,0.004642711,0.99283737,0.0
ERR1383394,0.0025181957,0.0046666954,0.99281514,0.0
SRR618533,0.0073321164,0.9360787,0.0363791,0.020210028
ERR1382902,0.0025190741,0.0046534766,0.9928275,0.0
SRR6309293,0.0025409353,0.0047165165,0.9927426,0.0
SRR1618329,0.0025198893,0.004642711,0.99283737,0.0
SRR4414885,0.005563893,0.98723066,0.0072054677,0.0
ERR1467124,0.002519859,0.004643036,0.99283713,0.0
ERR1382809,0.0025157752,0.0047017387,0.9927825,0.0
ERR765721,0.0025198597,0.004642711,0.9928374,0.0
ERR1547055,0.0055637723,0.98723143,0.0072047515,0.0
SRR5570713,0.005567497,0.98720306,0.007229453,0.0
ERR1428548,0.0025198893,0.004642711,0.99283737,0.0
SRR6264703,0.0025198893,0.004642711,0.99283737,0.0
SRR3586861,0.0055637127,0.98723173,0.0072045433,0.0
SRR5720319,0.0055637127,0.98723173,0.0072045433,0.0
SRR1426485,0.0025198893,0.004642711,0.99283737,0.0
SRR2168002,0.0055637127,0.98723173,0.0072045433,0.0
ERR538738,0.0055637127,0.98723173,0.0072045433,0.0
SRR8605192,0.002578934,0.0047078803,0.99271315,0.0
ERR1297735,0.0025162988,0.0047080647,0.9927756,0.0
SRR994797,0.0025198893,0.004642711,0.99283737,0.0
ERR2187939,0.0025198893,0.004642711,0.99283737,0.0
SRR3647796,0.0025209687,0.0046542715,0.9928248,0.0
SRR6319590,0.0023194253,0.14092255,0.7725562,0.08420181
