,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases,root:Diseases:Digestive System Diseases:Liver Diseases:Liver Cirrhosis,root:Diseases:Hemic and Lymphatic Diseases:Hematologic Diseases:Hematologic Neoplasms,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections,Unknown
SRR5648884,0.01127401,0.0069656074,0.0042446554,0.004048556,0.9734672
SRR5580439,0.01364857,0.0031803846,0.003262639,0.00866437,0.97124404
SRR5610083,0.012305915,0.0049028397,0.0033825934,0.005076766,0.97433186
SRR5757910,0.04175347,0.00061649084,0.031630993,0.6432854,0.28271365
SRR5983318,0.3240133,0.0012850165,0.0013361275,0.06580469,0.6075609
SRR3313078,0.02455008,0.002011329,0.0011205375,0.0061849356,0.9661331
ERR209746,0.65084016,0.0047942996,0.0005605519,0.013181716,0.33062327
ERR719789,0.021226704,0.001006037,0.0005168617,0.006263107,0.9709873
SRR6185283,0.011422455,0.0066876113,0.004060179,0.0040857494,0.97374403
ERR720058,0.012356013,0.004635006,0.0034340322,0.0054327548,0.9741422
SRR5203235,0.009016067,0.005183816,0.01216951,0.012873679,0.9607569
SRR5578936,0.015608817,0.001519084,0.049759626,0.32097134,0.61214113
SRR5629107,0.27475864,0.0026931763,0.00046262145,0.009781092,0.7123045
SRR5548343,0.13126385,0.00029543042,0.00028407574,0.061510533,0.8066461
SRR5803608,0.046788096,0.014084578,0.0038376749,0.0028250813,0.9324646
ERR525964,0.020184338,0.001655668,0.00085642934,0.0056450963,0.97165847
SRR5429078,0.004453112,0.010355043,0.89932835,0.08586352,0.0
SRR5396533,0.27803272,0.00096705556,0.0018548369,0.12002605,0.5991193
ERR720073,0.012801498,0.0042942762,0.003047794,0.0053696334,0.9744868
SRR3313067,0.6150485,0.016990751,0.0007636249,0.002011031,0.36518598
SRR5203259,0.01675111,0.0018281639,0.0012344718,0.0066538155,0.97353244
SRR5648905,0.01891911,0.0028991997,0.0016157925,0.005395025,0.9711709
SRR6424731,0.06588471,0.00027036667,0.029779017,0.8776847,0.026381195
ERR209156,0.7361952,0.0072747767,0.0005592406,0.010897011,0.2450738
SRR6724570,0.14637065,0.0066253245,0.000997901,0.004109293,0.84189683
ERR719654,0.032093585,0.00069478154,0.0004005432,0.009864539,0.95694655
SRR5602135,0.2943285,0.00079765916,0.0003592372,0.031130731,0.67338383
ERR209163,0.01247102,0.0049470365,0.0031418502,0.0046516955,0.9747884
SRR5399516,0.022109061,0.0008775592,0.00044485927,0.006431788,0.97013676
SRR5803705,0.012123555,0.0053525567,0.0034025311,0.0045449436,0.9745764
SRR2175772,0.021842688,0.0011038482,0.0006017387,0.0066802204,0.9697715
SRR6265605,0.011550695,0.0033758879,0.008009136,0.01796019,0.95910406
SRR5078635,0.024388999,0.00064751506,0.0003193617,0.006875485,0.96776867
SRR5203389,0.012374401,0.009206444,0.0058839917,0.0046647787,0.96787035
SRR5761653,0.021900445,0.0030978918,0.0016183555,0.0052645504,0.9681188
SRR5983344,0.6446824,0.0054713786,0.0006778836,0.01546818,0.33370018
SRR1693214,0.9170975,0.01160416,0.0007163584,0.014999688,0.055582345
SRR6876220,0.28154713,0.0041461587,0.0006994307,0.010358751,0.7032485
SRR7507312,0.012343258,0.005251467,0.003147781,0.004353285,0.9749042
SRR5813328,0.021658868,0.0016595125,0.0013934076,0.009986639,0.9653016
SRR064875,0.90848994,0.009548545,0.0006583929,0.013344973,0.06795812
SRR5079196,0.023921043,0.0006876886,0.00034093857,0.0067844093,0.9682659
ERR525759,0.020185232,0.0011645257,0.00060486794,0.00603503,0.9720104
SRR5548694,0.9408763,0.02203253,0.0010086,0.023957849,0.012124658
SRR5651462,0.5538064,0.004951209,0.00054621696,0.012511402,0.42818475
ERR209711,0.8703052,0.010424495,0.000677526,0.010619909,0.10797286
SRR6251470,0.03449574,0.00057318807,0.00031077862,0.010051876,0.9545684
SRR5649162,0.012141883,0.0049912035,0.0035208166,0.0050462484,0.97429985
SRR5758028,0.19307014,0.001894597,0.031804916,0.7732303,0.0
ERR321232,0.09929937,0.0024851859,0.0006079674,0.0033754706,0.89423203
SRR5399239,0.008242071,0.0031003654,0.021001816,0.034154117,0.9335016
ERR1637181,0.009121746,0.0040290058,0.014615655,0.022780895,0.9494527
SRR5757841,0.8758605,0.015489221,0.0020748377,0.022266328,0.0843091
ERR719085,0.02281782,0.002512008,0.00329417,0.0143713355,0.95700467
SRR5650046,0.06125039,0.006006062,0.0024071634,0.0050188005,0.9253176
SRR5649041,0.032288373,0.000785619,0.00035107136,0.0058404207,0.9607345
SRR5757977,0.1305793,0.00055524707,0.01260823,0.59391564,0.26234162
SRR5203169,0.011700749,0.006177664,0.0037965775,0.004228145,0.9740969
SRR7507712,0.0107911825,0.0062411726,0.0055013597,0.005652547,0.97181374
SRR5202937,0.011169434,0.0071639717,0.004386306,0.004032582,0.9732477
SRR5578917,0.008879751,0.0011741817,0.021223277,0.11112729,0.8575955
SRR5078638,0.023995131,0.0006811023,0.0003373921,0.0067988634,0.9681875
ERR720092,0.012025952,0.0041984916,0.0058992505,0.009852052,0.96802425
SRR5429245,0.004434588,0.010197852,0.90008944,0.08527813,0.0
SRR5079134,0.11291045,0.00031125546,0.00027111173,0.049151957,0.83735526
SRR5203165,0.011105299,0.007164508,0.0045205355,0.0041178465,0.97309184
SRR5757891,0.0742985,0.0006355643,0.006127268,0.27981746,0.6391212
ERR695602,0.032199204,0.0013500154,0.0005711019,0.00579378,0.96008587
SRR5813458,0.02380225,0.00067713857,0.0003774464,0.007879704,0.96726346
SRR5548684,0.024388492,0.00064757466,0.0003193617,0.006875664,0.9677689
SRR2918676,0.89869916,0.008065999,0.0010999441,0.023806274,0.06832862
ERR719644,0.018155754,0.0016295612,0.000872612,0.0056108236,0.9737313
SRR1927149,0.011159748,0.0071786046,0.0043865144,0.004021466,0.97325367
SRR5813333,0.017117023,0.0020216107,0.0012065172,0.005876094,0.9737787
ERR719062,0.022903562,0.0025354326,0.003037423,0.013512105,0.9580115
SRR5802402,0.024413139,0.00064849854,0.00031998754,0.0068820715,0.9677363
SRR6265249,0.01880303,0.0016272664,0.0009239316,0.0060657263,0.9725801
SRR5203109,0.011161,0.007173896,0.0043857396,0.00402382,0.9732555
SRR5078927,0.024577528,0.00065106153,0.00032022595,0.006844461,0.9676067
SRR6182462,0.011412084,0.006668389,0.00408262,0.004117459,0.9737195
SRR5078637,0.02427876,0.0006566942,0.00032421947,0.0068542957,0.96788603
SRR5079071,0.02465552,0.00065228343,0.00032052398,0.006832242,0.9675394
SRR5637788,0.022471488,0.0006542504,0.00075545907,0.016406417,0.9597124
SRR5578989,0.012819916,0.0047312975,0.0028013587,0.004440218,0.9752072
SRR5813292,0.016284078,0.002284646,0.0012684464,0.005233228,0.9749296
SRR089497,0.9316182,0.025381237,0.0010861158,0.022324413,0.01959002
SRR6264720,0.012664646,0.004879713,0.0028795898,0.0043846965,0.97519135
SRR5602043,0.07170507,0.017895699,0.0029086769,0.0023767352,0.9051138
SRR5651458,0.45129412,0.0019386709,0.00047305226,0.02654928,0.5197449
SRR961827,0.024400145,0.0006477535,0.0003194213,0.0068737566,0.9677589
SRR5079242,0.015412658,0.00267303,0.0014946163,0.005015224,0.9754045
SRR5983347,0.885607,0.0100361705,0.0006841123,0.012871504,0.09080124
SRR5396464,0.027273893,0.0019684434,0.016673684,0.11664465,0.8374393
SRR5548275,0.93503666,0.018379033,0.00090643764,0.020773351,0.02490455
SRR090275,0.8797972,0.010221809,0.00065150857,0.010097325,0.09923214
SRR3313038,0.23346412,0.001028657,0.0004376769,0.014986962,0.7500826
ERR209398,0.011712879,0.006908238,0.0041679144,0.004017085,0.9731939
ERR719948,0.042408466,0.00084242225,0.0004670918,0.010689408,0.94559264
SRR5610018,0.0242984,0.0006686449,0.00033146143,0.006877333,0.96782416
SRR6330976,0.011434436,0.0066661835,0.0040460825,0.00408867,0.97376466
ERR525865,0.54029363,0.023534894,0.00081044436,0.0010262728,0.43433475
SRR6264412,0.014601201,0.0031504333,0.001791954,0.0048452914,0.9756111
SRR5629131,0.031328797,0.0006246269,0.00032559037,0.008735508,0.95898545
ERR209340,0.8268304,0.010092348,0.0011169612,0.014169544,0.14779067
SRR1693228,0.9166745,0.011515111,0.00071412325,0.0149155855,0.056180656
SRR5429339,0.0054200217,0.016638998,0.87521595,0.10272495,0.0
ERR719798,0.020656556,0.0010906756,0.00056418777,0.006143838,0.97154474
ERR209784,0.6149481,0.009450674,0.00065380335,0.0058992505,0.36904818
SRR5078790,0.011155546,0.007187158,0.0043921173,0.0040202737,0.9732449
SRR5602099,0.8753377,0.00823009,0.0006069243,0.014748484,0.10107684
ERR719869,0.012134135,0.005517781,0.003332734,0.004309714,0.97470564
SRR5602049,0.011400253,0.0072858036,0.004433453,0.0040264726,0.972854
SRR5866281,0.24742019,0.0031211376,0.0005635917,0.009302735,0.7395923
ERR719184,0.0344868,0.0017105341,0.0009961426,0.008037984,0.95476854
SRR064895,0.9147179,0.010940701,0.00069367886,0.014392972,0.059254766
SRR5399486,0.5234161,0.023090988,0.00081539154,0.0009756088,0.45170188
SRR5548237,0.90758824,0.009489,0.00064486265,0.013172656,0.06910527
ERR525754,0.90622365,0.009483337,0.0006439984,0.013076961,0.07057208
SRR5650187,0.01839593,0.001634866,0.0008840859,0.005692482,0.9733926
SRR7507379,0.010315806,0.0073334575,0.0064903796,0.0056822,0.9701781
SRR5649003,0.022029042,0.0008921921,0.00045278668,0.0064092577,0.97021675
SRR1766029,0.050415963,0.0016316772,0.00080293417,0.011040479,0.93610895
ERR209742,0.27992916,0.004317969,0.0005553663,0.0068838,0.7083137
SRR5431541,0.024388582,0.00064760447,0.0003193617,0.006875664,0.9677688
ERR720038,0.015907645,0.0025505722,0.0014536083,0.005211562,0.97487664
SRR5548981,0.92976856,0.019411653,0.0010001063,0.019976944,0.029842734
SRR5578987,0.01173833,0.005078435,0.0041280687,0.0056981146,0.9733571
SRR5802221,0.021162897,0.0009967685,0.0005170107,0.0063094497,0.9710139
SRR5218371,0.11743656,0.0270828,0.0039536655,0.0021522343,0.8493748
SRR5548899,0.8791535,0.007486671,0.00082567334,0.021307617,0.09122658
DRR092047,0.024060667,0.00067538023,0.00033429265,0.006811708,0.96811795
SRR961850,0.030474335,0.002459526,0.0011815131,0.005721718,0.9601629
SRR5578963,0.033708334,0.0011167824,0.0006015897,0.008971095,0.95560217
SRR6928762,0.011404306,0.006276995,0.0043201447,0.004543394,0.9734552
ERR209511,0.02574873,0.0016930103,0.00087699294,0.0059173703,0.9657639
ERR321378,0.15557256,0.0017265081,0.0004529655,0.0065862536,0.8356617
SRR5648932,0.011404514,0.0067195,0.0040813684,0.004081428,0.97371316
SRR051713,0.017241955,0.0021039248,0.018304616,0.09166783,0.87068164
SRR5602047,0.019726187,0.0025684536,0.001331985,0.004795909,0.97157747
SRR5758019,0.18608207,0.001811266,0.0008638799,0.022491485,0.7887513
SRR935777,0.44195747,0.0017890036,0.0002786219,0.05421537,0.5017595
SRR5548025,0.90804076,0.009829164,0.0006746948,0.013427019,0.06802833
SRR5343089,0.011560619,0.0064521134,0.0039027333,0.004120499,0.97396404
ERR1398126,0.030650944,0.001278013,0.00068345666,0.007650554,0.95973706
SRR5202882,0.057476312,0.000810802,0.00038182735,0.010753334,0.93057775
SRR5078733,0.011155456,0.0071869195,0.0043922067,0.0040205717,0.97324485
SRR5602242,0.011284143,0.0060697496,0.0046489835,0.005128354,0.9728688
SRR5637783,0.012192577,0.005153924,0.007215649,0.010380387,0.9650575
SRR7690166,0.91164863,0.011612803,0.0007133186,0.014003634,0.062021613
SRR5649118,0.010282695,0.0062147975,0.0065372586,0.006453246,0.97051203
SRR7507490,0.0134700835,0.0046583414,0.0027264655,0.004465729,0.97467935
ERR525972,0.01889041,0.002126515,0.0018967092,0.009319037,0.96776736
SRR5202950,0.012049735,0.003548026,0.008554727,0.01835069,0.9574968
SRR5428920,0.0042132735,0.009161741,0.7884892,0.13109559,0.067040145
SRR5202912,0.8979202,0.009830922,0.0006930828,0.013280451,0.07827538
ERR719766,0.06605327,0.00085788965,0.00036108494,0.01003921,0.92268854
SRR6265018,0.011182904,0.0071356297,0.004357636,0.0040266514,0.9732972
ERR719432,0.017542213,0.002016306,0.0010879338,0.00529781,0.97405577
SRR5343174,0.011071116,0.0072987974,0.0043391883,0.0041402876,0.9731506
SRR5629152,0.23083666,0.00054481626,0.00030621886,0.07056433,0.69774795
SRR6264094,0.015680611,0.0025351048,0.0014107525,0.005074978,0.9752985
SRR5637735,0.90859616,0.009562373,0.00064733624,0.013085663,0.0681085
SRR5866289,0.02561602,0.0037898421,0.0040019155,0.011607587,0.95498466
SRR6683576,0.023230702,0.0007531345,0.00037640333,0.006648779,0.968991
SRR6942382,0.87258554,0.011586696,0.0009127557,0.012821943,0.1020931
SRR5078687,0.011300802,0.00690943,0.004207313,0.004055977,0.9735265
SRR1687098,0.89105046,0.010555297,0.00069880486,0.011403561,0.08629191
SRR2914158,0.027404815,0.0006171167,0.000315845,0.007884234,0.963778
ERR209277,0.014201164,0.0050584376,0.0029682815,0.004528165,0.97324395
SRR5637736,0.011178076,0.007143885,0.004368633,0.0040299892,0.9732794
SRR6265693,0.02179563,0.0009191036,0.00046741962,0.006359756,0.9704581
SRR7507664,0.009493113,0.0069029927,0.0098640025,0.008579463,0.9651604
ERR525936,0.016761571,0.002811104,0.003209412,0.0110783875,0.96613955
ERR1823591,0.81870437,0.0137447715,0.0009365082,0.009986311,0.15662801
SRR5983298,0.1690304,0.001414895,0.0006481707,0.018899381,0.81000715
SRR5429336,0.052376866,0.05067894,0.45036742,0.03329146,0.41328532
SRR5548374,0.896647,0.009669334,0.00074476004,0.014235318,0.07870364
SRR6264664,0.012373418,0.0039392114,0.005340308,0.010700375,0.9676467
ERR719444,0.021861464,0.0011477172,0.0005836189,0.0059981644,0.97040904
SRR961814,0.021769017,0.0013435185,0.0007350743,0.006428331,0.96972406
SRR6265650,0.011155516,0.007187158,0.004392028,0.0040203333,0.97324497
SRR5078926,0.011155516,0.007187158,0.004392028,0.0040203333,0.97324497
SRR5202936,0.0108213425,0.007812798,0.004331708,0.004476875,0.9725573
SRR5947867,0.099211514,0.0003502369,0.00029698014,0.0409244,0.85921687
SRR961762,0.19749534,0.0037878454,0.0039036572,0.02657196,0.76824117
SRR5757793,0.015340805,0.0023269355,0.001627773,0.006312877,0.9743916
SRR5650080,0.889394,0.01217258,0.0008198023,0.010983765,0.08662987
SRR5803622,0.011162072,0.0071758926,0.004384488,0.004021764,0.97325575
ERR719306,0.039743066,0.0012055039,0.0005850494,0.00789243,0.9505739
SRR5813288,0.015201211,0.001164943,0.0020671487,0.023906857,0.95765984
SRR5610102,0.012702525,0.004238814,0.0030915737,0.0054851174,0.97448194
SRR6424631,0.81547284,0.0059949756,0.0016336441,0.048054636,0.1288439
SRR5431514,0.024388582,0.00064760447,0.0003193617,0.006875664,0.9677688
SRR5548495,0.8279822,0.007921904,0.00085267425,0.016474694,0.14676845
SRR5399195,0.008667201,0.014161408,0.5711748,0.07167271,0.33432388
SRR5399517,0.024140716,0.0006683767,0.00033056736,0.006827861,0.9680325
SRR5813357,0.024383813,0.0006479025,0.0003196001,0.006875515,0.9677732
SRR5758029,0.006062418,0.0048535466,0.2501207,0.3144477,0.4245156
ERR209220,0.20267919,0.0034742057,0.00052574277,0.008092046,0.78522885
SRR5399241,0.06487858,0.0006406903,0.00039350986,0.01843357,0.91565365
SRR5078830,0.022375047,0.0008460283,0.0004272461,0.006478995,0.9698727
SRR1693360,0.22983564,0.7399561,0.023077417,0.0071308822,0.0
SRR5580598,0.011309236,0.0042757094,0.0058845878,0.009480089,0.9690504
SRR5761698,0.018524945,0.0015696287,0.00083482265,0.0056369603,0.9734336
SRR5757771,0.0087200105,0.005039811,0.01606384,0.021531016,0.94864535
SRR6264265,0.012353361,0.0052674115,0.0031297803,0.0043102503,0.9749392
SRR7690065,0.011872113,0.0058279335,0.0036265254,0.004347861,0.97432554
SRR1687047,0.6465792,0.011929184,0.0011540949,0.009390801,0.33094668
SRR5802328,0.011759073,0.006119728,0.0036864579,0.0041686,0.9742662
SRR6330953,0.013634175,0.004216075,0.0024404228,0.004517734,0.9751916
SRR6264257,0.018464893,0.0019708276,0.0011528432,0.006071061,0.97234035
SRR5813296,0.5667557,0.006171882,0.0007648468,0.01061365,0.41569388
ERR719846,0.01741144,0.0024803877,0.0016493499,0.006343931,0.9721149
SRR6265330,0.013188273,0.0043100715,0.002521485,0.0045181513,0.975462
SRR5649089,0.03423795,0.00059214234,0.0006697476,0.021447122,0.943053
ERR526054,0.011159092,0.007180214,0.0043875277,0.0040211678,0.973252
SRR6264491,0.025239378,0.0030868948,0.0013774037,0.004986465,0.96530986
SRR6724492,0.1436884,0.7695545,0.071003415,0.015753742,0.0
SRR5602114,0.011230588,0.0070411265,0.0042954087,0.0040393174,0.97339356
SRR6724575,0.8905958,0.010282993,0.0007483065,0.012572765,0.08580017
SRR5803764,0.93797284,0.03106985,0.0011825556,0.0297747,0.0
SRR1687427,0.9020622,0.012785196,0.0007622838,0.013539106,0.07085121
SRR5079179,0.024374247,0.0006491542,0.00032025576,0.006872803,0.9677836
SRR5431516,0.009441167,0.0049752593,0.4528765,0.013087779,0.5196193
SRR6724425,0.006939113,0.22032544,0.013445973,0.031642467,0.727647
SRR5203089,0.023362726,0.000842005,0.00043460727,0.0068689287,0.96849173
ERR011348,0.024348944,0.00065103173,0.00032132864,0.0068700016,0.9678087
ERR1809148,0.013642281,0.004125148,0.0024600923,0.004683763,0.9750887
SRR6331086,0.013241261,0.0042556524,0.0024834275,0.0045253634,0.97549427
SRR5091546,0.015651613,0.0028403997,0.0016352236,0.0051278174,0.9747449
SRR5803695,0.0243541,0.0006504357,0.0003209412,0.006869316,0.9678052
ERR321301,0.01339522,0.007599801,0.0045680404,0.003924489,0.97051245
SRR5079052,0.02438891,0.00064757466,0.00031930208,0.0068756044,0.9677686
SRR5758124,0.06639761,0.00026848912,0.029980898,0.87996817,0.02338481
ERR209382,0.011252612,0.0067169964,0.0043818355,0.004339993,0.97330856
SRR5803621,0.011226982,0.006730199,0.004366696,0.0042998493,0.9733763
SRR6251517,0.012799263,0.0062648356,0.020037234,0.024030149,0.93686855
SRR5548494,0.050181866,0.0010969937,0.0005919039,0.012260765,0.9358685
SRR6185292,0.011276275,0.007395476,0.0044513643,0.004054159,0.9728227
SRR6182292,0.02463466,0.00065886974,0.00032764673,0.0069841146,0.9673947
SRR5813192,0.02291876,0.0022000968,0.0011664629,0.0055460036,0.9681687
ERR719340,0.027072638,0.00089636445,0.0004994273,0.008074522,0.96345705
SRR5601957,0.012827247,0.0068609416,0.0040242076,0.003910482,0.9723771
SRR5803734,0.024340391,0.0006495118,0.00032544136,0.0069740117,0.9677106
SRR5091515,0.027872145,0.0036284924,0.0035982728,0.011441529,0.95345956
SRR5757766,0.88735676,0.0076466203,0.001116842,0.02629304,0.07758677
SRR5548412,0.07646409,0.0011279881,0.074620456,0.70523965,0.14254785
SRR5761734,0.011124879,0.006514013,0.0045895875,0.0046350956,0.9731364
SRR6264063,0.84166634,0.03841117,0.001630187,0.010625303,0.10766703
SRR6942396,0.018658161,0.001771301,0.0009601712,0.0056467354,0.97296363
SRR5602284,0.026622951,0.0006493628,0.0003338158,0.007731706,0.9646622
SRR5580573,0.011595219,0.003051728,0.00692448,0.017018586,0.96141
SRR5649138,0.33315566,0.0036664605,0.0008943677,0.015407592,0.6468759
SRR5429301,0.0046310504,0.00919258,0.8983483,0.08782802,0.0
SRR7507361,0.15764555,0.008423895,0.0011824667,0.0042723417,0.8284757
ERR719603,0.018688112,0.0023083389,0.0014951527,0.0064638853,0.97104454
ERR720046,0.046508282,0.0009649396,0.00046685338,0.009171367,0.94288856
SRR5610113,0.022455424,0.0008377135,0.00042274594,0.0064973235,0.96978676
SRR5429254,0.0047396,0.008934283,0.89634323,0.0899829,0.0
SRR5078901,0.024382472,0.0006480515,0.0003196895,0.0068744123,0.96777534
SRR5761671,0.011155784,0.0071865916,0.0043918192,0.004020393,0.9732454
SRR5079228,0.024573982,0.00065100193,0.00032016635,0.0068452656,0.9676096
SRR5580491,0.09289682,0.0023965538,0.0014896095,0.013446271,0.88977075
ERR209210,0.84765905,0.0066984,0.00054743886,0.017013222,0.12808192
SRR5866510,0.50454915,0.4662875,0.004006195,0.025157206,0.0
SRR5761624,0.0135398805,0.0040186644,0.002329111,0.0045768023,0.9755355
SRR5649095,0.04484576,0.001447618,0.0005209148,0.0070860386,0.94609964
SRR5291033,0.011634976,0.0063219965,0.0038188398,0.0041377246,0.97408646
SRR5601936,0.016452432,0.0025544167,0.002491057,0.009542674,0.96895945
SRR5020879,0.059290856,0.020343333,0.007932723,0.001847297,0.91058576
SRR5758106,0.06654364,0.00026857853,0.029511899,0.87820256,0.025473356
SRR5399177,0.011155516,0.007187158,0.004392028,0.0040203333,0.97324497
SRR5580476,0.01496312,0.0020616055,0.0032490492,0.014000565,0.96572566
SRR3400425,0.9459833,0.026213247,0.0010899955,0.026713349,0.0
SRR6182415,0.117251605,0.005592525,0.0010488629,0.0044276714,0.8716793
SRR5079034,0.015594929,0.00261873,0.0015242398,0.0052708983,0.9749912
SRR6724500,0.17791061,0.7503307,0.05546918,0.016289487,0.0
SRR5429124,0.0052790465,0.010181576,0.8933001,0.09123928,0.0
SRR6264203,0.011155993,0.0071844757,0.0043917596,0.0040216744,0.9732461
ERR526048,0.06557658,0.0012875795,0.00045019388,0.003798902,0.9288868
SRR5343085,0.011295646,0.0070877075,0.004294932,0.00409773,0.973224
SRR5203026,0.011155784,0.0071885884,0.0043933988,0.004021257,0.973241
ERR209287,0.01250571,0.0059131086,0.0038721263,0.0046059787,0.97310305
SRR5813399,0.021075785,0.002978295,0.0014900267,0.004805535,0.9696504
SRR5580557,0.012101859,0.0056129694,0.0033899844,0.0042895675,0.9746056
SRR6424558,0.06639734,0.00026854873,0.029981315,0.8799692,0.023383617
SRR5343118,0.0111685395,0.0071629286,0.004376501,0.004024029,0.97326803
ERR719078,0.019919902,0.0020813048,0.0021528304,0.011340737,0.9645052
SRR051683,0.023915887,0.0013352334,0.0006442964,0.0061735213,0.96793103
SRR5429223,0.004434721,0.010199527,0.90008163,0.08528409,0.0
ERR209837,0.35255206,0.008367956,0.0013790429,0.0044555664,0.63324535
ERR719122,0.027224183,0.0008879304,0.000438869,0.006753713,0.96469533
SRR6424737,0.06639734,0.00026854873,0.029981315,0.8799692,0.023383617
SRR6024846,0.011894882,0.005746186,0.0035868883,0.0043699443,0.97440207
SRR5866330,0.27048114,0.002472937,0.00030258298,0.022415876,0.70432746
SRR5429264,0.0044347346,0.010198819,0.9000849,0.085281506,0.0
SRR5431391,0.011609644,0.005545646,0.004199147,0.005248815,0.9733968
SRR6024844,0.011443973,0.0065609813,0.004058212,0.004171312,0.9737655
SRR7464963,0.15882844,0.00018692017,0.0005532503,0.20087829,0.63955307
ERR209719,0.50589854,0.015003473,0.0010959506,0.003647387,0.47435462
SRR5648770,0.015534818,0.007743448,0.0051394403,0.0043884814,0.96719384
SRR6264161,0.011219233,0.006559372,0.004416287,0.004463196,0.97334194
SRR5602308,0.011297911,0.0065962374,0.004298091,0.0043546557,0.9734531
SRR5650115,0.5582857,0.02236545,0.00079908967,0.0011526048,0.41739714
SRR5650188,0.8920764,0.011098117,0.0007095635,0.010891527,0.08522439
SRR6474312,0.0260728,0.0010052621,0.0004811585,0.0063780844,0.96606266
ERR321302,0.012464732,0.007382989,0.0045675635,0.0040438175,0.9715409
SRR5866416,0.61371297,0.0011904538,0.00050866604,0.023461372,0.36112654
