,root:Diseases,root:Health,root:Infections,Unknown
SRR961724,0.03097117,0.95142895,0.010849118,0.0067507625
ERR1809149,0.022830278,0.9555142,0.015623838,0.0060317516
ERR209203,0.051800717,0.9391922,0.009007116,0.0
SRR5866388,0.3054792,0.6872891,0.0072317957,0.0
SRR5802190,0.015208855,0.9777208,0.0070702927,0.0
ERR209599,0.89533275,0.08566357,0.019003706,0.0
ERR011143,0.015432766,0.97757584,0.006991462,0.0
SRR5203131,0.014628108,0.9785591,0.006812766,0.0
SRR5813346,0.01830858,0.9742619,0.0073717237,5.7816505e-05
SRR5078585,0.014610386,0.9785839,0.006805799,0.0
SRR6182552,0.01461065,0.9785836,0.006805767,0.0
SRR5648884,0.014627664,0.9785598,0.0068125296,0.0
SRR5580439,0.01600656,0.9765124,0.0074811475,0.0
SRR5610083,0.014840856,0.97825766,0.0069014756,0.0
SRR5757910,0.060498092,0.41179594,0.52770597,0.0
SRR5983318,0.09094295,0.60081923,0.19559807,0.112639725
SRR3313078,0.020928115,0.9682422,0.009306967,0.0015227199
ERR209746,0.45373458,0.53579575,0.010469732,0.0
ERR719789,0.014623676,0.9785398,0.00683651,0.0
SRR6185283,0.014611523,0.97858226,0.0068062176,0.0
ERR720058,0.0148091605,0.97834444,0.006846409,0.0
SRR5203235,0.014610207,0.9785841,0.0068057687,0.0
SRR5578936,0.017971128,0.96724904,0.012048304,0.002731502
SRR5629107,0.03241977,0.9548545,0.007607162,0.005118549
SRR5548343,0.049319595,0.8922962,0.032797843,0.025586367
SRR5803608,0.016080068,0.97659403,0.0073259766,0.0
ERR525964,0.015655998,0.9774301,0.0069139176,0.0
SRR5429078,0.9362946,0.03668528,0.027020074,0.0
SRR5396533,0.029688729,0.6147564,0.35555488,0.0
ERR720073,0.014873498,0.9782699,0.006856673,0.0
SRR3313067,0.81484044,0.17426024,0.010899317,0.0
SRR5203259,0.01461068,0.9785835,0.0068058264,0.0
SRR5648905,0.018233078,0.97449183,0.0072751376,0.0
SRR6424731,0.020590104,0.38813645,0.5912734,0.0
ERR209156,0.18938495,0.7991447,0.011470315,0.0
SRR6724570,0.02516791,0.9671988,0.007633232,0.0
ERR719654,0.02055785,0.9702532,0.008528978,0.0006599426
SRR5602135,0.039393753,0.9438118,0.009856075,0.0069383383
ERR209163,0.014739093,0.9784158,0.006845144,0.0
SRR5399516,0.014610209,0.9785842,0.0068056798,0.0
SRR5803705,0.014776585,0.97837335,0.0068500508,0.0
SRR2175772,0.017783761,0.97457254,0.0076138675,2.9802322e-05
SRR6265605,0.016507268,0.9746963,0.008417249,0.00037920475
SRR5078635,0.014611344,0.9785824,0.006806158,0.0
SRR5203389,0.015197069,0.97792727,0.006875635,0.0
SRR5761653,0.03208156,0.9590485,0.008869938,0.0
SRR5983344,0.77150536,0.21120584,0.017288834,0.0
SRR1693214,0.9325437,0.04007735,0.027378965,0.0
SRR6876220,0.39340883,0.5901387,0.016452506,0.0
SRR7507312,0.014653136,0.97852314,0.0068237158,0.0
SRR5813328,0.015058004,0.97812843,0.006813593,0.0
SRR064875,0.90051734,0.063778095,0.035704587,0.0
SRR5079196,0.014610207,0.9785841,0.0068057687,0.0
ERR525759,0.014709239,0.97816247,0.0071283,0.0
SRR5548694,0.93330216,0.03572029,0.030977571,0.0
SRR5651462,0.78374004,0.2003176,0.015942473,0.0
ERR209711,0.8790096,0.10520139,0.015789052,0.0
SRR6251470,0.13309059,0.73949736,0.039326847,0.088085234
SRR5649162,0.014713243,0.97845894,0.0068277074,0.0
SRR5758028,0.5032677,0.04957454,0.4471577,0.0
ERR321232,0.01829195,0.97420865,0.007100284,0.0003991127
SRR5399239,0.014610207,0.9785841,0.0068057687,0.0
ERR1637181,0.01674509,0.9735388,0.008831531,0.0008845329
SRR5757841,0.7686666,0.040573105,0.19076031,0.0
ERR719085,0.015700493,0.9771544,0.007145098,0.0
SRR5650046,0.024622321,0.96436757,0.008551449,0.0024586916
SRR5649041,0.0147062605,0.9784491,0.0068446817,0.0
SRR5757977,0.12979878,0.28913274,0.5810685,0.0
SRR5203169,0.014689159,0.9784861,0.006824726,0.0
SRR7507712,0.015101696,0.97791666,0.0069816243,0.0
SRR5202937,0.014631519,0.978558,0.0068104765,0.0
SRR5578917,0.014674789,0.97849315,0.006832078,0.0
SRR5078638,0.014621522,0.97856945,0.0068089725,0.0
ERR720092,0.0155270435,0.9773816,0.007091254,0.0
SRR5429245,0.9014947,0.069649674,0.028855601,0.0
SRR5079134,0.054991096,0.8785112,0.03219828,0.034299374
SRR5203165,0.014628183,0.9785619,0.006809938,0.0
SRR5757891,0.04028237,0.8074075,0.13262641,0.019683719
ERR695602,0.022899844,0.9696671,0.0074331,0.0
SRR5813458,0.014662764,0.97851,0.006827259,0.0
SRR5548684,0.014610565,0.9785835,0.006805918,0.0
SRR2918676,0.90111184,0.08156802,0.01732012,0.0
ERR719644,0.014639186,0.97854215,0.0068187104,0.0
SRR1927149,0.014611267,0.9785828,0.0068059713,0.0
SRR5813333,0.014862992,0.97832286,0.0068141185,0.0
ERR719062,0.020323396,0.9666598,0.0108683705,0.0021484494
SRR5802402,0.0146525595,0.97852486,0.00682265,0.0
SRR6265249,0.014873867,0.97819966,0.0069264546,0.0
SRR5203109,0.014615729,0.97857726,0.006807057,0.0
SRR5078927,0.014610209,0.97858405,0.0068057394,0.0
SRR6182462,0.01461362,0.9785793,0.0068070875,0.0
SRR5078637,0.014611664,0.9785821,0.006806274,0.0
SRR5079071,0.014613318,0.9785796,0.006807026,0.0
SRR5637788,0.069179714,0.7863914,0.093387455,0.051041484
SRR5578989,0.01538738,0.9776554,0.006957224,0.0
SRR5813292,0.015359041,0.977714,0.006926955,0.0
SRR089497,0.9069754,0.06815384,0.024870705,0.0
SRR6264720,0.014617265,0.97857547,0.0068072453,0.0
SRR5602043,0.016240627,0.97653854,0.007196158,2.4676323e-05
SRR5651458,0.7039638,0.2782491,0.017787065,0.0
SRR961827,0.014610268,0.9785841,0.0068056798,0.0
SRR5079242,0.014610384,0.9785839,0.0068057976,0.0
SRR5983347,0.8797445,0.104525596,0.015729818,0.0
SRR5396464,0.07242399,0.9134938,0.014082142,0.0
SRR5548275,0.89996904,0.083607584,0.01642333,0.0
SRR090275,0.87963766,0.105824016,0.014538376,0.0
SRR3313038,0.41486105,0.56163675,0.009618968,0.013883233
ERR209398,0.014675574,0.9785073,0.006817063,0.0
ERR719948,0.018574119,0.9730656,0.007647276,0.00071299076
SRR5610018,0.014636069,0.97854763,0.0068163485,0.0
SRR6330976,0.014610207,0.9785841,0.0068057687,0.0
ERR525865,0.8828831,0.10300452,0.014112496,0.0
SRR6264412,0.014612189,0.9785815,0.0068063578,0.0
SRR5629131,0.015937798,0.97658205,0.0074801724,0.0
ERR209340,0.82913804,0.16041978,0.010442171,0.0
SRR1693228,0.90092844,0.08158273,0.017488817,0.0
SRR5429339,0.8041287,0.043956097,0.15191512,0.0
ERR719798,0.014621605,0.9785471,0.006831351,0.0
ERR209784,0.45257148,0.54044294,0.0069856034,0.0
SRR5078790,0.014610207,0.9785841,0.0068057687,0.0
SRR5602099,0.86745375,0.11437135,0.018174822,0.0
ERR719869,0.014713117,0.97844785,0.006839097,0.0
SRR5602049,0.015824396,0.97735596,0.0068196943,0.0
SRR5866281,0.35611516,0.634879,0.00900588,0.0
ERR719184,0.019787371,0.9718778,0.007645607,0.0006892085
SRR064895,0.9013292,0.08158927,0.01708157,0.0
SRR5399486,0.014661354,0.9785026,0.0068360614,0.0
SRR5548237,0.8827285,0.10610425,0.011167294,0.0
ERR525754,0.8806946,0.10725574,0.01204966,0.0
SRR5650187,0.0148374615,0.9783125,0.0068499744,0.0
SRR7507379,0.0146844145,0.97849363,0.0068220254,0.0
SRR5649003,0.014628203,0.9785604,0.006811339,0.0
SRR1766029,0.019718004,0.972037,0.008245018,0.0
ERR209742,0.363506,0.62583834,0.010655556,0.0
SRR5431541,0.07474054,0.3719898,0.5532697,0.0
ERR720038,0.015142724,0.9780017,0.006855589,0.0
SRR5548981,0.9344296,0.03637956,0.02919087,0.0
SRR5578987,0.01551387,0.9776007,0.0068854336,0.0
SRR5802221,0.014669817,0.9784998,0.0068303375,0.0
SRR5218371,0.044552624,0.9364406,0.009234905,0.0097718835
SRR5548899,0.92495143,0.031675566,0.043372933,0.0
DRR092047,0.0146224415,0.9785668,0.0068107075,0.0
SRR961850,0.019885987,0.972252,0.006662339,0.0011996031
SRR5578963,0.016711216,0.9758866,0.007402227,0.0
SRR6928762,0.014948016,0.97816914,0.0068827844,0.0
ERR209511,0.015789954,0.9771714,0.0070385966,0.0
ERR321378,0.22092405,0.7698011,0.006630689,0.0026441813
SRR5648932,0.014625107,0.97856206,0.0068127853,0.0
SRR051713,0.016734092,0.97538143,0.007884489,0.0
SRR5602047,0.015483741,0.9774412,0.007075045,0.0
SRR5758019,0.052907348,0.90674716,0.021337569,0.019007921
SRR935777,0.3984399,0.60027486,0.0012852798,0.0
SRR5548025,0.8991747,0.08445178,0.016373577,0.0
SRR5343089,0.014628938,0.97856146,0.006809647,0.0
ERR1398126,0.025382668,0.9638934,0.008781254,0.0019426942
SRR5202882,0.01786828,0.9746661,0.007403791,6.181002e-05
SRR5078733,0.014610207,0.9785841,0.0068057687,0.0
SRR5602242,0.014848334,0.9782834,0.006868305,0.0
SRR5637783,0.015832039,0.97722536,0.0069426387,0.0
SRR7690166,0.8999419,0.08337109,0.016687073,0.0
SRR5649118,0.014615213,0.9785775,0.0068072886,0.0
SRR7507490,0.015013718,0.9781175,0.006868701,0.0
ERR525972,0.022860765,0.96617234,0.009103268,0.0018635988
SRR5202950,0.016521633,0.9716175,0.009660602,0.0022002459
SRR5428920,0.9357148,0.036450565,0.027834633,0.0
SRR5202912,0.8935716,0.08408426,0.022344165,0.0
ERR719766,0.019224167,0.97312313,0.0070343316,0.0006183386
SRR6265018,0.014831929,0.9782781,0.0068899207,0.0
ERR719432,0.015396079,0.9774917,0.007112189,0.0
SRR5343174,0.014643601,0.97854334,0.006813023,0.0
SRR5629152,0.18815863,0.65031004,0.056607246,0.10492408
SRR6264094,0.014615582,0.9785765,0.006807965,0.0
SRR5637735,0.8999674,0.0836096,0.01642308,0.0
SRR5866289,0.01882124,0.9726327,0.0076103806,0.0009356737
SRR6683576,0.014610207,0.9785841,0.0068057687,0.0
SRR6942382,0.9116756,0.06340068,0.024923746,0.0
SRR5078687,0.014610207,0.9785841,0.0068057687,0.0
SRR1687098,0.9000176,0.08268859,0.017293846,0.0
SRR2914158,0.014610207,0.9785841,0.0068057687,0.0
ERR209277,0.015055071,0.978047,0.006897901,0.0
SRR5637736,0.014636045,0.97849715,0.0068668667,0.0
SRR6265693,0.014610149,0.9785841,0.006805769,0.0
SRR7507664,0.014901912,0.9782122,0.006885873,0.0
ERR525936,0.025418311,0.96633035,0.007406205,0.00084507465
ERR1823591,0.89068896,0.09345968,0.015851315,0.0
SRR5983298,0.05978006,0.9196744,0.010332912,0.01021266
SRR5429336,0.89939916,0.0844618,0.016138945,0.0
SRR5548374,0.899058,0.0849477,0.01599428,0.0
SRR6264664,0.017826766,0.97250676,0.008980662,0.00068581104
ERR719444,0.015859496,0.976882,0.0072584604,0.0
SRR961814,0.0190494,0.9737763,0.0071743163,0.0
SRR6265650,0.014610207,0.9785841,0.0068057687,0.0
SRR5078926,0.014610207,0.9785841,0.0068057687,0.0
SRR5202936,0.014690145,0.9784907,0.0068191234,0.0
SRR5947867,0.099250615,0.7838359,0.045800835,0.07111263
SRR961762,0.062431395,0.89210016,0.020035207,0.025433242
SRR5757793,0.014948337,0.9781718,0.0068798126,0.0
SRR5650080,0.8936821,0.09147693,0.014840969,0.0
SRR5803622,0.014610976,0.97858304,0.006805915,0.0
ERR719306,0.021125317,0.9707283,0.007547915,0.00059849024
SRR5813288,0.014676135,0.9784911,0.0068328255,0.0
SRR5610102,0.015835242,0.97684187,0.007322949,0.0
SRR6424631,0.21399444,0.2493343,0.47923124,0.057440042
SRR5431514,0.014610207,0.9785841,0.0068057687,0.0
SRR5548495,0.24384359,0.640095,0.027939081,0.08812237
SRR5399195,0.01589343,0.9716998,0.011328012,0.0010788441
SRR5399517,0.014610207,0.9785841,0.0068057687,0.0
SRR5813357,0.014610179,0.9785842,0.00680562,0.0
SRR5758029,0.015216351,0.9607799,0.011615515,0.012388229
ERR209220,0.09735597,0.8929276,0.009716431,0.0
SRR5399241,0.0146250175,0.9785554,0.006819561,0.0
SRR5078830,0.014610473,0.9785837,0.0068057976,0.0
SRR1693360,0.9047276,0.07575053,0.01952198,0.0
SRR5580598,0.015028355,0.9779003,0.007071273,0.0
SRR5761698,0.014702574,0.9784796,0.006817831,0.0
SRR5757771,0.92904717,0.039031707,0.031921193,0.0
SRR6264265,0.014617125,0.9785757,0.0068072197,0.0
SRR7690065,0.015216766,0.9777892,0.0069939336,0.0
SRR1687047,0.78989756,0.19137362,0.018728804,0.0
SRR5802328,0.014610473,0.9785838,0.0068057976,0.0
SRR6330953,0.015164986,0.97792554,0.006909503,0.0
SRR6264257,0.015401229,0.9776567,0.00694203,0.0
SRR5813296,0.3249833,0.66643196,0.008584803,0.0
ERR719846,0.01585291,0.9771116,0.0070355623,0.0
SRR6265330,0.018640727,0.97209907,0.008312315,0.00094783306
SRR5649089,0.062022775,0.8975724,0.021124363,0.019280434
ERR526054,0.014610207,0.9785841,0.0068057687,0.0
SRR6264491,0.025716988,0.9664151,0.007867877,0.0
SRR6724492,0.92567754,0.045059413,0.029263,0.0
SRR5602114,0.014612709,0.97858113,0.0068061715,0.0
SRR6724575,0.032728553,0.9543611,0.011036873,0.0018734932
SRR5803764,0.92336136,0.048268583,0.028370138,0.0
SRR1687427,0.8781299,0.10638181,0.01548829,0.0
SRR5079179,0.01463626,0.9785474,0.0068163644,0.0
SRR5431516,0.014610207,0.9785841,0.0068057687,0.0
SRR6724425,0.020838106,0.9712726,0.007889263,0.0
SRR5203089,0.01651138,0.97609365,0.007259488,0.00013548136
ERR011348,0.014610416,0.97858375,0.006805799,0.0
ERR1809148,0.015519228,0.97743183,0.007048943,0.0
SRR6331086,0.014616322,0.9785767,0.006807012,0.0
SRR5091546,0.01604897,0.9768287,0.007122287,0.0
SRR5803695,0.014610207,0.9785841,0.0068057687,0.0
ERR321301,0.014688104,0.9784856,0.006826226,0.0
SRR5079052,0.014610149,0.9785841,0.006805769,0.0
SRR5758124,0.085675344,0.20618904,0.7081356,0.0
ERR209382,0.015092277,0.977917,0.0069906856,0.0
SRR5803621,0.015013863,0.9780356,0.006950534,0.0
SRR6251517,0.016732663,0.9757904,0.0072689652,0.0002079606
SRR5548494,0.820761,0.16882111,0.010417847,0.0
SRR6185292,0.015133494,0.9780416,0.0068249325,0.0
SRR6182292,0.015604954,0.9772093,0.0071857246,0.0
SRR5813192,0.01680592,0.97567576,0.007518283,0.0
ERR719340,0.016250513,0.97654915,0.0072003794,0.0
SRR5601957,0.017061353,0.97544503,0.0071254075,0.0003682375
SRR5803734,0.014625285,0.97855,0.006824666,0.0
SRR5091515,0.058628023,0.9180915,0.010329068,0.012951434
SRR5757766,0.9271371,0.03327907,0.039583895,0.0
SRR5548412,0.1009466,0.4207045,0.47834885,0.0
SRR5761734,0.01461059,0.97858363,0.006805767,0.0
SRR6264063,0.0367285,0.93968225,0.012526691,0.0110625625
SRR6942396,0.01581458,0.9772232,0.0069622044,0.0
SRR5602284,0.014676169,0.9784922,0.006831606,0.0
SRR5580573,0.015623957,0.9764463,0.007839739,9.006262e-05
SRR5649138,0.34284618,0.6401466,0.017007146,0.0
SRR5429301,0.9363734,0.036504205,0.027122363,0.0
SRR7507361,0.027992398,0.96094203,0.008834004,0.002231598
ERR719603,0.015693003,0.97724515,0.0070618843,0.0
ERR720046,0.015138937,0.97800523,0.006855777,0.0
SRR5610113,0.014618803,0.9785728,0.0068083266,0.0
SRR5429254,0.9080448,0.0713455,0.020609668,0.0
SRR5078901,0.014610207,0.9785841,0.0068057687,0.0
SRR5761671,0.014610207,0.9785841,0.0068057687,0.0
SRR5079228,0.01892379,0.97159016,0.008550078,0.00093603134
SRR5580491,0.02536279,0.95070684,0.016804695,0.0071256757
ERR209210,0.88255316,0.101301424,0.016145427,0.0
SRR5866510,0.9005752,0.082757406,0.01666744,0.0
SRR5761624,0.014672762,0.97850347,0.0068237777,0.0
SRR5649095,0.016563384,0.97648895,0.006947636,0.0
SRR5291033,0.014642214,0.97853804,0.0068197423,0.0
SRR5601936,0.019755304,0.96161467,0.014530927,0.0040991306
SRR5020879,0.88222146,0.099732906,0.018045567,0.0
SRR5758106,0.076832384,0.17704971,0.7461179,0.0
SRR5399177,0.014610207,0.9785841,0.0068057687,0.0
SRR5580476,0.017339498,0.96867836,0.011518598,0.0024635792
SRR3400425,0.8999674,0.08360963,0.01642308,0.0
SRR6182415,0.026452757,0.965864,0.007683255,0.0
SRR5079034,0.014764211,0.9783407,0.006895035,0.0
SRR6724500,0.90108913,0.06896761,0.029943174,0.0
SRR5429124,0.7865845,0.041829724,0.17158575,0.0
SRR6264203,0.014610738,0.9785835,0.006805766,0.0
ERR526048,0.014612323,0.97858125,0.006806484,0.0
SRR5343085,0.014659838,0.97852236,0.0068178293,0.0
SRR5203026,0.014610384,0.9785838,0.0068057976,0.0
ERR209287,0.014648786,0.97853684,0.0068143154,0.0
SRR5813399,0.016320696,0.9765518,0.007127555,0.0
SRR5580557,0.014701024,0.97847474,0.0068243193,0.0
SRR6424558,0.07808695,0.17448252,0.74743056,0.0
SRR5343118,0.014624321,0.97856706,0.0068086917,0.0
ERR719078,0.015022774,0.97806036,0.0069168936,0.0
SRR051683,0.015382963,0.97722787,0.0073891687,0.0
SRR5429223,0.90134645,0.07063866,0.0280149,0.0
ERR209837,0.7055655,0.2844265,0.010007977,0.0
ERR719122,0.016194053,0.97692585,0.006880153,0.0
SRR6424737,0.07808695,0.17448252,0.74743056,0.0
SRR6024846,0.014671517,0.9785095,0.0068190712,0.0
SRR5866330,0.014610329,0.97858393,0.0068057403,0.0
SRR5429264,0.9365142,0.036532123,0.026953734,0.0
SRR5431391,0.015036972,0.97795725,0.0070058634,0.0
SRR6024844,0.014642965,0.9785441,0.0068128807,0.0
SRR7464963,0.07477146,0.3722766,0.55295193,0.0
ERR209719,0.36339742,0.62143487,0.015167772,0.0
SRR5648770,0.016184516,0.9767801,0.007035397,0.0
SRR6264161,0.014711526,0.97841054,0.0068779476,0.0
SRR5602308,0.014702894,0.97846884,0.0068282452,0.0
SRR5650115,0.87561864,0.108605795,0.015775569,0.0
SRR5650188,0.8896503,0.095575124,0.014774602,0.0
SRR6474312,0.04567202,0.94559324,0.008734724,0.0
ERR321302,0.01466196,0.97851723,0.0068208566,0.0
SRR5866416,0.01497878,0.97824323,0.006778006,0.0
ERR209585,0.015032933,0.978037,0.006930105,0.0
ERR525888,0.8999674,0.0836096,0.01642308,0.0
SRR6331166,0.014614505,0.9785788,0.006806698,0.0
ERR209842,0.017350465,0.9752855,0.00718531,0.00017869473
SRR5203156,0.014622317,0.97856903,0.006808626,0.0
SRR5580481,0.014654545,0.9785293,0.00681619,0.0
ERR719059,0.0197469,0.9700701,0.009313405,0.00086957216
ERR525999,0.46872854,0.52515876,0.0061127204,0.0
ERR719329,0.016144112,0.9766948,0.0071610836,0.0
SRR5803675,0.014665533,0.97851175,0.0068227393,0.0
SRR5758177,0.07800511,0.17464846,0.7473464,0.0
SRR5020898,0.040807277,0.8224193,0.13617638,0.00059711933
SRR5580475,0.016438633,0.9745059,0.008543879,0.00051164627
SRR5813474,0.0153194005,0.97773707,0.0069435313,0.0
SRR7082883,0.41008353,0.5067086,0.015441477,0.06776637
SRR5343126,0.014611557,0.9785823,0.0068060276,0.0
SRR5757840,0.06783983,0.4018902,0.53027,0.0
SRR6182447,0.014637248,0.9785462,0.006816455,0.0
SRR5343106,0.014664806,0.9785181,0.006817067,0.0
SRR5399500,0.015989393,0.9556242,0.010101408,0.018284917
SRR6264295,0.016903117,0.97607106,0.007025886,0.0
SRR6724510,0.93036336,0.039446644,0.030190032,0.0
SRR961771,0.02020502,0.9719472,0.006746292,0.0011014938
SRR5802375,0.014757325,0.9783802,0.0068625524,0.0
ERR719128,0.014740374,0.9784283,0.0068313414,0.0
SRR5866419,0.014900849,0.97825587,0.006843313,0.0
SRR6264169,0.04763931,0.6992504,0.2531103,0.0
ERR719380,0.015139273,0.9779158,0.0069449525,0.0
SRR7690052,0.11401246,0.8796569,0.006330683,0.0
SRR961739,0.018158108,0.97353834,0.008012146,0.0002913475
SRR5079265,0.014638285,0.9785439,0.0068177497,0.0
SRR5580601,0.022610724,0.9437285,0.025351524,0.008309245
SRR2914250,0.026842088,0.9425225,0.020541668,0.010093689
SRR5802253,0.014613678,0.97857916,0.006807146,0.0
SRR5548617,0.6173969,0.1270771,0.165753,0.089773
SRR5343156,0.014610797,0.9785834,0.006805885,0.0
SRR6264793,0.014613827,0.9785778,0.0068083373,0.0
SRR5757888,0.15056261,0.28793472,0.53047466,0.031028032
SRR5079247,0.014610207,0.9785841,0.0068057687,0.0
ERR720152,0.016122308,0.97673553,0.00714211,0.0
SRR5602000,0.88214374,0.10666424,0.011192027,0.0
SRR5649167,0.014610207,0.9785841,0.0068057687,0.0
ERR719053,0.017724633,0.973721,0.008407265,0.00014710426
ERR525954,0.014610179,0.9785841,0.0068056798,0.0
SRR5020843,0.3385803,0.19686496,0.3259278,0.13862693
SRR5903753,0.0263713,0.9571563,0.011312544,0.005159855
SRR6265264,0.12163028,0.761775,0.04732606,0.069268584
SRR6265563,0.04363618,0.69074804,0.2656158,0.0
SRR5343152,0.014610825,0.97858334,0.006805884,0.0
ERR209473,0.015064955,0.9780282,0.0069067907,0.0
ERR526075,0.07380539,0.85279685,0.033275753,0.040122032
SRR5079213,0.014610207,0.9785841,0.0068057687,0.0
SRR5637755,0.7546502,0.23342943,0.011920432,0.0
SRR5757922,0.0716664,0.30231544,0.62601817,0.0
SRR5757744,0.015443245,0.97759587,0.0069608423,0.0
ERR321530,0.05532999,0.9363475,0.00832245,0.0
SRR7507350,0.014610209,0.9785841,0.0068056798,0.0
SRR5548762,0.89608175,0.07657596,0.027342374,0.0
SRR7507473,0.014684036,0.978493,0.006822982,0.0
SRR5577158,0.75624704,0.22365788,0.020095104,0.0
ERR719844,0.01572324,0.9772628,0.007014021,0.0
SRR068121,0.014610207,0.9785841,0.0068057687,0.0
SRR5947832,0.19889262,0.63868916,0.05166021,0.110758066
SRR5218347,0.046758134,0.9414607,0.011781205,0.0
SRR6330921,0.01462344,0.978568,0.006808519,0.0
SRR961748,0.018000364,0.9739146,0.007727802,0.00035721064
SRR7507613,0.022442162,0.96451056,0.010252297,0.002794981
ERR209822,0.7924481,0.10155329,0.055950344,0.05004829
SRR7507391,0.014626486,0.97856414,0.0068093822,0.0
SRR5649144,0.3985827,0.6001313,0.0012860142,0.0
ERR525832,0.41818377,0.45096838,0.032970756,0.097877026
SRR5637812,0.014610207,0.9785841,0.0068057687,0.0
ERR209527,0.023274273,0.96722364,0.00847733,0.001024723
ERR719814,0.018520474,0.96929574,0.010488808,0.0016949773
SRR5651408,0.1267057,0.8243116,0.018120259,0.03086245
SRR6264633,0.8999367,0.083653726,0.016409537,0.0
ERR209867,0.859285,0.12637687,0.0143381925,0.0
SRR6264905,0.017307257,0.9757629,0.006929873,0.0
SRR5429320,0.93512344,0.036153547,0.028723022,0.0
SRR5079281,0.014610207,0.9785841,0.0068057687,0.0
ERR209328,0.015631653,0.9773123,0.0070559126,0.0
ERR209583,0.8578604,0.1304353,0.011704292,0.0
SRR5758128,0.013120163,0.45221198,0.53466785,0.0
ERR525839,0.014610207,0.9785841,0.0068057687,0.0
SRR5580587,0.015412578,0.97745764,0.0071298033,0.0
SRR5650038,0.9208122,0.04404186,0.035145942,0.0
SRR5429358,0.9271268,0.049445733,0.023427434,0.0
SRR5078688,0.014610209,0.97858405,0.0068057394,0.0
SRR5648802,0.014637778,0.97856075,0.006801557,0.0
SRR5803610,0.027267218,0.92737126,0.03274551,0.012616038
SRR5796739,0.93626016,0.036955472,0.026784373,0.0
SRR5202910,0.020164102,0.9684132,0.009567827,0.0018548965
ERR321205,0.015356269,0.9776084,0.007035305,0.0
SRR6901800,0.0163593,0.9745065,0.008637488,0.0004966855
SRR6265028,0.027706534,0.90862465,0.04052192,0.023146927
SRR6264808,0.014620316,0.97856975,0.0068099285,0.0
SRR5580411,0.014850062,0.97825825,0.0068916553,0.0
SRR7690064,0.018502444,0.9724747,0.0081294775,0.0008933544
SRR2914209,0.0146164745,0.9785747,0.0068088286,0.0
ERR011118,0.014637459,0.97855085,0.0068116416,0.0
ERR695623,0.73133427,0.2419291,0.026736623,0.0
SRR5020867,0.0146312965,0.97855353,0.0068152235,0.0
SRR6724564,0.91834515,0.055143617,0.026511332,0.0
SRR961711,0.15404814,0.29780596,0.496829,0.051316857
SRR6265268,0.014610179,0.9785842,0.00680562,0.0
SRR5761757,0.014616544,0.9785757,0.0068077473,0.0
ERR719168,0.018748552,0.9710933,0.00911966,0.0010385513
SRR5577143,0.8732645,0.116451636,0.010283892,0.0
SRR7423262,0.8311188,0.15776472,0.011116485,0.0
SRR6264509,0.014610207,0.9785841,0.0068057687,0.0
ERR526063,0.50831246,0.4794207,0.012266813,0.0
SRR6330987,0.014610476,0.97858375,0.006805829,0.0
SRR5020882,0.014932968,0.9781187,0.006948288,0.0
SRR5802377,0.014610298,0.9785839,0.006805799,0.0
SRR7507338,0.015154889,0.9778237,0.007021404,0.0
