,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic diseases:Irritable Bowel Syndrome,"root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases:Colitis, Ulcerative",root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases:Crohn Disease,Unknown
ERR209203,0.004765719,0.01745978,0.02985841,0.9479161
SRR5866388,0.025817126,0.082710564,0.004781127,0.8866912
SRR5802190,0.0014237761,0.011779398,0.006120205,0.98067665
ERR209599,0.06280556,0.19878656,0.0032904148,0.73511744
ERR011143,0.0017534792,0.012252212,0.008226037,0.9777683
SRR5203131,0.0014938712,0.0109984875,0.007883847,0.9796238
SRR5813346,0.004847288,0.01833719,0.021861881,0.9549537
SRR5078585,0.0013803244,0.011060774,0.00622648,0.9813324
SRR6182552,0.0013743043,0.010939121,0.006258428,0.98142815
SRR5648884,0.0013872385,0.011097401,0.006249875,0.9812655
SRR5580439,0.0031562746,0.013193846,0.029398084,0.95425177
SRR5610083,0.0022273362,0.011888981,0.016934931,0.9689487
SRR5757910,0.0066030324,0.026491255,0.03186047,0.93504524
SRR5983318,0.0065716803,0.05293414,0.17261383,0.7678803
SRR3313078,0.009796798,0.02344954,0.0171915,0.9495622
ERR209746,0.013991833,0.04082501,0.04211223,0.9030709
ERR719789,0.0014182627,0.010978103,0.00653702,0.9810666
SRR6185283,0.001380235,0.011056006,0.0062278807,0.9813359
ERR720058,0.0025460124,0.012017399,0.023729712,0.9617069
SRR5203235,0.0013732612,0.010941863,0.006245166,0.9814397
SRR5578936,0.0014348626,0.01118499,0.006619543,0.9807606
SRR5629107,0.45417064,0.09381905,0.031852156,0.42015815
SRR5548343,0.0022642612,0.016586035,0.020982802,0.96016693
SRR5803608,0.0017564297,0.014377266,0.006437987,0.9774283
ERR525964,0.0039261878,0.019037545,0.0451532,0.9318831
SRR5429078,0.0013733208,0.01094228,0.0062455237,0.9814389
SRR5396533,0.0031093657,0.022419184,0.04019031,0.9342811
ERR720073,0.0027103424,0.012352228,0.025619566,0.95931786
SRR3313067,0.014103413,0.062015533,0.0057728887,0.91810817
SRR5203259,0.0041712523,0.029938549,0.005172968,0.9607172
SRR5648905,0.0029266477,0.017399013,0.008689553,0.9709848
SRR6424731,0.0013738275,0.010951012,0.0062440336,0.9814311
ERR209156,0.020150214,0.07862121,0.006911099,0.8943175
SRR6724570,0.0031446517,0.014967501,0.016923666,0.96496415
ERR719654,0.002836734,0.015431732,0.029998213,0.95173335
SRR5602135,0.0032874644,0.015798181,0.008991599,0.97192276
ERR209163,0.0017692447,0.011387467,0.010523915,0.9763194
SRR5399516,0.0013736784,0.010940462,0.0062512457,0.9814346
SRR5803705,0.001969099,0.011839926,0.012162566,0.9740284
SRR2175772,0.0039277375,0.015839309,0.023695022,0.95653796
SRR6265605,0.0023564696,0.012134284,0.018758267,0.966751
SRR5078635,0.0013740957,0.010956049,0.006242931,0.98142695
SRR5203389,0.001955837,0.014017075,0.007502347,0.9765247
SRR5761653,0.003888756,0.019488484,0.010331869,0.9662909
SRR5983344,0.020944089,0.13598216,0.04092738,0.8021464
SRR1693214,0.76141983,0.215161,0.023419157,0.0
SRR6876220,0.021455288,0.03592986,0.028703094,0.91391176
SRR7507312,0.0013923049,0.011047065,0.006337136,0.98122346
SRR5813328,0.002277702,0.01564014,0.019402206,0.96268
SRR064875,0.00926885,0.93476856,0.02897492,0.026987672
SRR5079196,0.0013733506,0.010944009,0.006244868,0.9814378
ERR525759,0.0013766289,0.010983527,0.006245464,0.9813944
SRR5548694,0.04659775,0.73208344,0.011964768,0.20935404
SRR5651462,0.0070307255,0.031430453,0.00917238,0.9523665
ERR209711,0.019513309,0.7034239,0.15419868,0.12286413
SRR6251470,0.0013793707,0.0110370815,0.0062327385,0.9813508
SRR5649162,0.0020504892,0.012260377,0.011940986,0.97374815
SRR5758028,0.001431942,0.0109166205,0.0069881976,0.98066324
ERR321232,0.0014120042,0.011315465,0.0062938035,0.9809787
SRR5399239,0.0013739765,0.010953516,0.0062433183,0.9814292
ERR1637181,0.0018583536,0.011226833,0.01251176,0.974403
SRR5757841,0.015732646,0.076506555,0.5646272,0.34313363
ERR719085,0.002678007,0.012476802,0.023948729,0.9608965
SRR5650046,0.0028016567,0.023331165,0.005652219,0.968215
SRR5649041,0.0018309951,0.01898244,0.0053567886,0.97382975
SRR5757977,0.006977409,0.029542983,0.043423235,0.92005634
SRR5203169,0.0015588105,0.011297494,0.00781545,0.9793283
SRR7507712,0.0032174885,0.01519689,0.017904997,0.9636806
SRR5202937,0.0014559627,0.010910898,0.0072253644,0.9804078
SRR5578917,0.0013746619,0.010938346,0.0062633157,0.9814237
SRR5078638,0.0015172064,0.013309002,0.0059179366,0.97925586
ERR720092,0.0016747713,0.011207014,0.009616226,0.977502
SRR5429245,0.001373291,0.010941744,0.0062450767,0.9814399
SRR5079134,0.001501888,0.012748748,0.006047964,0.9797014
SRR5203165,0.0014499128,0.0111968815,0.0067516565,0.98060155
SRR5757891,0.0038637817,0.01702243,0.025203317,0.95391047
ERR695602,0.004018277,0.016711593,0.021292567,0.95797753
SRR5813458,0.001404196,0.011464834,0.00616464,0.9809663
SRR5548684,0.001373291,0.010941744,0.0062450767,0.9814399
SRR2918676,0.0075392425,0.9309665,0.025404096,0.036090136
ERR719644,0.0019185543,0.012076139,0.008895189,0.97711015
SRR1927149,0.0013816953,0.010939181,0.006338209,0.9813409
SRR5813333,0.001788348,0.012160391,0.012007624,0.9740436
ERR719062,0.0031295419,0.013763517,0.028293133,0.95481384
SRR5802402,0.0014267862,0.011835635,0.006111145,0.98062646
SRR6265249,0.0019179881,0.01121372,0.013510555,0.97335774
SRR5203109,0.0013855696,0.011018127,0.0062981844,0.9812981
SRR5078927,0.0014294684,0.011900723,0.006101012,0.98056877
SRR6182462,0.0013767183,0.010962427,0.006254047,0.9814068
SRR5078637,0.0017020702,0.01645571,0.005575627,0.9762666
SRR5079071,0.0013921559,0.011259854,0.006195605,0.9811524
SRR5637788,0.0014572144,0.012117386,0.006115049,0.9803103
SRR5578989,0.0017396212,0.012403429,0.0078703165,0.97798663
SRR5813292,0.0017970204,0.0118073225,0.009746999,0.9766487
SRR089497,0.75869954,0.22008781,0.021212628,0.0
SRR6264720,0.001377672,0.010967523,0.0062675476,0.98138726
SRR5602043,0.0014286935,0.011446893,0.0063417256,0.9807827
SRR5651458,0.011238426,0.04873383,0.1228255,0.8172022
SRR961827,0.0013871789,0.011176288,0.0062084794,0.98122805
SRR5079242,0.0013879836,0.01091063,0.0064347684,0.9812666
SRR5983347,0.01771751,0.6070106,0.12551856,0.24975336
SRR5396464,0.0023732781,0.012616396,0.017296731,0.9677136
SRR5548275,0.008314937,0.9362049,0.030451655,0.025028467
SRR090275,0.0014493465,0.012245506,0.0060528815,0.98025227
SRR3313038,0.01690948,0.09516731,0.003459096,0.88446414
ERR209398,0.001412183,0.011106998,0.0064709485,0.98100984
ERR719948,0.003829807,0.015336901,0.029491514,0.95134175
SRR5610018,0.0019893646,0.01748848,0.005622536,0.97489965
SRR6330976,0.001373291,0.010941744,0.0062450767,0.9814399
ERR525865,0.004838735,0.046148777,0.004181534,0.94483095
SRR6264412,0.0013733208,0.010941893,0.006245911,0.9814389
SRR5629131,0.028897017,0.09941006,0.00374341,0.8679495
ERR209340,0.0117926,0.7524335,0.012573302,0.22320062
SRR1693228,0.7109863,0.27432525,0.0146884015,0.0
SRR5429339,0.0017994642,0.010709584,0.012510836,0.9749801
ERR719798,0.0014179349,0.01097706,0.0065321624,0.98107284
ERR209784,0.016112715,0.14972219,0.19220954,0.64195555
SRR5078790,0.0013733506,0.010941535,0.006246537,0.9814386
SRR5602099,0.014307231,0.17751896,0.5391276,0.2690462
ERR719869,0.0015548766,0.011995882,0.0068024397,0.9796468
SRR5602049,0.0015815496,0.01125896,0.008183122,0.97897637
SRR5866281,0.0030916035,0.023399562,0.0067587793,0.96675
ERR719184,0.004051417,0.01647392,0.022513658,0.95696104
SRR064895,0.0077090263,0.93128407,0.025370032,0.0356369
SRR5399486,0.0013739169,0.010950685,0.0062446,0.98143077
SRR5548237,0.002342075,0.51008636,0.056583732,0.43098783
ERR525754,0.0014031827,0.011347443,0.006218493,0.9810309
SRR5650187,0.0018418133,0.01139918,0.011602312,0.97515666
SRR7507379,0.001419872,0.011571258,0.0061870515,0.98082185
SRR5649003,0.002054125,0.010929793,0.016703993,0.9703121
SRR1766029,0.003878057,0.015948117,0.024846405,0.9553274
ERR209742,0.00915274,0.050455093,0.08880314,0.851589
SRR5431541,0.001373291,0.010941744,0.0062450767,0.9814399
ERR720038,0.0029978454,0.016234785,0.02844587,0.9523215
SRR5548981,0.015249645,0.89799887,0.086751565,0.0
SRR5578987,0.0020059347,0.011939555,0.012422442,0.9736321
SRR5802221,0.0013736188,0.010941207,0.0062496364,0.98143554
SRR5218371,0.0022185147,0.016157597,0.0073387325,0.9742851
SRR5548899,0.009595215,0.088199556,0.3801522,0.522053
DRR092047,0.0013738275,0.010950983,0.0062437057,0.9814315
SRR961850,0.001719892,0.012486011,0.007612616,0.9781815
SRR5578963,0.0028002262,0.016456127,0.008525133,0.9722185
SRR6928762,0.0015744865,0.017629117,0.009039581,0.9717568
ERR209511,0.004550606,0.021154493,0.044611484,0.92968345
ERR321378,0.0017527938,0.015792012,0.005799204,0.97665596
SRR5648932,0.0016463995,0.015205324,0.0057092905,0.977439
SRR051713,0.0016952753,0.011038601,0.010505438,0.9767607
SRR5602047,0.0017652214,0.012787819,0.0071858168,0.9782611
SRR5758019,0.27802378,0.11974037,0.022631645,0.5796042
SRR935777,0.001614809,0.015349448,0.005683452,0.97735226
SRR5548025,0.009065241,0.9357663,0.034802258,0.020366251
SRR5343089,0.00139907,0.011137217,0.006317377,0.98114634
ERR1398126,0.005033314,0.017491698,0.04271972,0.93475527
SRR5202882,0.033917636,0.031786233,0.01909393,0.9152022
SRR5078733,0.0013733208,0.010941744,0.0062455833,0.98143935
SRR5602242,0.0017895103,0.011449009,0.010601759,0.9761597
SRR5637783,0.001948595,0.017823577,0.0056326687,0.9745952
SRR7690166,0.73848367,0.24450026,0.017016044,0.0
SRR5649118,0.0013739169,0.010952532,0.0062435865,0.98142993
SRR7507490,0.0019189417,0.013239384,0.008175552,0.9766661
ERR525972,0.005422294,0.02323988,0.07416794,0.8971699
SRR5202950,0.003689468,0.018136054,0.0118094385,0.96636504
SRR5428920,0.0013732612,0.010941774,0.0062452555,0.9814397
SRR5202912,0.23817426,0.58944863,0.038458318,0.13391876
ERR719766,0.0031668842,0.014298052,0.023789734,0.95874536
SRR6265018,0.0013736486,0.0109478235,0.006244451,0.9814341
ERR719432,0.0021876693,0.018041313,0.0059866905,0.9737843
SRR5343174,0.001395762,0.010949373,0.0064808726,0.981174
SRR5629152,0.07377496,0.12450287,0.005276829,0.79644537
SRR6264094,0.0013778508,0.011016905,0.0062337816,0.98137146
SRR5637735,0.001373291,0.010941744,0.0062450767,0.9814399
SRR5866289,0.0016394854,0.01479435,0.005955577,0.9776106
SRR6683576,0.0013732612,0.010941833,0.0062453747,0.98143953
SRR6942382,0.0075297654,0.29962057,0.054246664,0.638603
SRR5078687,0.001373291,0.010941744,0.0062450767,0.9814399
SRR1687098,0.72910285,0.1501542,0.056102693,0.064640224
SRR2914158,0.0013732612,0.010941744,0.0062451363,0.9814398
ERR209277,0.0017214715,0.019486308,0.012214065,0.9665781
SRR5637736,0.0014025569,0.011219829,0.006281674,0.9810959
SRR6265693,0.003571242,0.03750822,0.004433036,0.9544875
SRR7507664,0.0014848113,0.011454016,0.006780416,0.98028076
ERR525936,0.0018253922,0.011894345,0.0100801885,0.9762001
ERR1823591,0.0058300793,0.37089583,0.0520688,0.57120526
SRR5983298,0.007002741,0.024330914,0.08670539,0.881961
SRR5429336,0.0014050901,0.011107922,0.006399691,0.9810873
SRR5548374,0.006721705,0.9030641,0.02265963,0.06755459
SRR6264664,0.0033882558,0.013308853,0.041231066,0.9420718
ERR719444,0.0020638704,0.014471084,0.00764212,0.9758229
SRR961814,0.0040698647,0.01593393,0.028288186,0.951708
SRR6265650,0.001373291,0.010941744,0.0062450767,0.9814399
SRR5078926,0.0013732612,0.010941833,0.0062452257,0.9814397
SRR5202936,0.0018321574,0.011612147,0.010747045,0.9758086
SRR5947867,0.001855284,0.011608869,0.011800259,0.9747356
SRR961762,0.0013513267,0.01971227,0.011360943,0.96757543
SRR5757793,0.0016280711,0.010912687,0.009857118,0.9776021
SRR5650080,0.003546536,0.118799925,0.009891838,0.86776173
SRR5803622,0.0013772845,0.010964483,0.0062666535,0.98139155
ERR719306,0.0030740201,0.013958991,0.02426207,0.95870495
SRR5813288,0.0013736188,0.010948867,0.0062440634,0.98143345
SRR5610102,0.0028970838,0.014012694,0.017754376,0.96533585
SRR6424631,0.010149807,0.6409857,0.047059774,0.30180466
SRR5431514,0.001373291,0.010941744,0.0062450767,0.9814399
SRR5548495,0.012691945,0.42497152,0.06485289,0.4974836
SRR5399195,0.002435416,0.0137449205,0.024928212,0.95889145
SRR5399517,0.001373291,0.010941744,0.0062450767,0.9814399
SRR5813357,0.0013968647,0.011340439,0.006183356,0.98107934
SRR5758029,0.0013750792,0.0109396875,0.006268084,0.9814172
ERR209220,0.005846113,0.025087357,0.06488809,0.90417844
SRR5399241,0.0013754666,0.01097402,0.006241858,0.98140866
SRR5078830,0.0014060438,0.011493415,0.006160587,0.98094
SRR1693360,0.46038717,0.17213506,0.013415992,0.35406178
SRR5580598,0.0021118522,0.013127804,0.010246754,0.9745136
SRR5761698,0.002919227,0.018003225,0.00756824,0.97150934
SRR5757771,0.0014356971,0.011364341,0.00645864,0.9807413
SRR6264265,0.0013786852,0.011028886,0.0062325895,0.98135984
SRR7690065,0.0024470985,0.014509469,0.010454148,0.97258925
SRR1687047,0.7818384,0.13765925,0.049575478,0.030926824
SRR5802328,0.0013749897,0.010964811,0.006244093,0.9814161
SRR6330953,0.0020822883,0.011674672,0.014884442,0.9713586
SRR6264257,0.0015542209,0.013339698,0.006008506,0.9790976
SRR5813296,0.009673268,0.122029155,0.061233193,0.8070644
ERR719846,0.0026160479,0.013527095,0.015693039,0.96816385
SRR6265330,0.0014956295,0.010935575,0.007710755,0.97985804
SRR5649089,0.0021143556,0.013599664,0.008084476,0.97620153
ERR526054,0.001373291,0.010941744,0.0062450767,0.9814399
SRR6264491,0.0028958023,0.015333205,0.012333661,0.96943736
SRR6724492,0.0033223927,0.017128646,0.011125952,0.968423
SRR5602114,0.0013881624,0.010991603,0.0063508153,0.9812694
SRR6724575,0.0018915236,0.02718854,0.018378884,0.95254105
SRR5803764,0.024403067,0.33030996,0.645287,0.0
SRR1687427,0.6781294,0.23198241,0.029458731,0.060429454
SRR5079179,0.0013763309,0.010993421,0.00623703,0.9813932
SRR5431516,0.001373291,0.010941744,0.0062450767,0.9814399
SRR6724425,0.0015356541,0.012215257,0.0064840317,0.97976506
SRR5203089,0.017924538,0.3282106,0.6538649,0.0
ERR011348,0.0018526316,0.020321071,0.0052542984,0.97257197
ERR1809148,0.0014857352,0.012067199,0.0062972307,0.98014987
SRR6331086,0.001401633,0.011331648,0.006208062,0.98105866
SRR5091546,0.0029821396,0.014714509,0.015278339,0.96702504
SRR5803695,0.0013749897,0.010970801,0.0062405765,0.9814136
ERR321301,0.0014288425,0.011707276,0.0061680675,0.98069584
SRR5079052,0.0013785958,0.011031121,0.00623098,0.9813593
SRR5758124,0.0013732016,0.010941774,0.0062452555,0.98143977
ERR209382,0.0015910864,0.0108368695,0.009126931,0.9784451
SRR5803621,0.0016728044,0.012000829,0.007272333,0.97905403
SRR6251517,0.002572149,0.01925385,0.0063826144,0.9717914
SRR5548494,0.0014793575,0.011887401,0.006345898,0.9802873
SRR6185292,0.0013819337,0.010988146,0.006290555,0.98133934
SRR6182292,0.01315403,0.08240816,0.0035554469,0.90088236
SRR5813192,0.0056853592,0.018625885,0.07556242,0.90012634
ERR719340,0.0028974712,0.013109148,0.026082367,0.957911
SRR5601957,0.0013951361,0.010942668,0.006482899,0.9811793
SRR5803734,0.0013740063,0.010955155,0.00624305,0.9814278
SRR5091515,0.0014948249,0.011362284,0.007066548,0.9800763
SRR5757766,0.019102449,0.55003726,0.43086025,0.0
SRR5548412,0.0027283132,0.016808331,0.014660746,0.9658026
SRR5761734,0.0014536083,0.010824531,0.007298231,0.9804236
SRR6264063,0.06197533,0.33381534,0.15939978,0.44480956
SRR6942396,0.004804492,0.026082993,0.055708528,0.913404
SRR5602284,0.0014284551,0.0118763745,0.0061046183,0.9805906
SRR5580573,0.0030164719,0.013873935,0.024781913,0.95832765
SRR5649138,0.18943244,0.100577086,0.026783526,0.6832069
SRR5429301,0.0014517009,0.012184411,0.006072879,0.980291
SRR7507361,0.0068804324,0.09747699,0.01385951,0.88178307
ERR719603,0.0026819408,0.014157712,0.012963474,0.97019684
ERR720046,0.0024110675,0.01308921,0.023507625,0.9609921
SRR5610113,0.0014970601,0.012848049,0.005994439,0.97966045
SRR5429254,0.002358526,0.023739457,0.0050542653,0.96884775
SRR5078901,0.0013758838,0.0109864175,0.0062381327,0.98139954
SRR5761671,0.0013732612,0.010941863,0.006245166,0.9814397
SRR5079228,0.0013791323,0.011038899,0.0062299073,0.9813521
SRR5580491,0.006494254,0.020761311,0.033028513,0.9397159
ERR209210,0.0018687546,0.02286461,0.005376667,0.96989
SRR5866510,0.012771368,0.036462247,0.01331085,0.93745553
SRR5761624,0.0016620457,0.011318833,0.007969916,0.9790492
SRR5649095,0.005610764,0.018439382,0.03018722,0.94576263
SRR5291033,0.0013750792,0.010968775,0.006242007,0.98141414
SRR5601936,0.0034329891,0.015796572,0.021209687,0.95956075
SRR5020879,0.8129466,0.15359484,0.033458605,0.0
SRR5758106,0.0013732612,0.010941774,0.006245315,0.98143965
SRR5399177,0.001373291,0.010941744,0.0062450767,0.9814399
SRR5580476,0.0021033287,0.0147039,0.007758945,0.9754338
SRR3400425,0.0013732612,0.010941744,0.0062451363,0.9814398
SRR6182415,0.012215078,0.04038322,0.007261753,0.94013995
SRR5079034,0.0017788112,0.01069057,0.012196213,0.9753344
SRR6724500,0.0046676695,0.09831199,0.020378083,0.8766422
SRR5429124,0.0028488636,0.011991292,0.03143558,0.95372427
SRR6264203,0.0013755262,0.0109395385,0.0062714815,0.9814135
ERR526048,0.0013760626,0.010988653,0.0062378943,0.9813974
SRR5343085,0.0015743673,0.0112326145,0.008125693,0.9790673
SRR5203026,0.0013791621,0.010980338,0.006270528,0.98137
ERR209287,0.0019562542,0.014564127,0.016545653,0.96693397
SRR5813399,0.0023577213,0.012430429,0.017854512,0.96735734
SRR5580557,0.0030140579,0.013643354,0.024134964,0.95920765
SRR6424558,0.001373291,0.010941744,0.0062450767,0.9814399
SRR5343118,0.0014056563,0.010942578,0.0065992177,0.9810525
ERR719078,0.002387315,0.012335569,0.01807201,0.9672051
SRR051683,0.0015032291,0.011556715,0.006836921,0.98010314
SRR5429223,0.0013732016,0.010941774,0.006245166,0.9814398
ERR209837,0.064166695,0.20037755,0.0033110678,0.7321447
ERR719122,0.0019417107,0.012888551,0.008924544,0.97624516
SRR6424737,0.001373291,0.010941744,0.0062450767,0.9814399
SRR6024846,0.0014309883,0.011321217,0.006369531,0.98087823
SRR5866330,0.055166066,0.22370064,0.0026417673,0.71849155
SRR5429264,0.001373291,0.010941744,0.0062450767,0.9814399
SRR5431391,0.0021601021,0.011609256,0.0165838,0.9696468
SRR6024844,0.0014694929,0.011168838,0.0070010424,0.9803606
SRR7464963,0.0015968978,0.0123230815,0.008398086,0.97768193
ERR209719,0.010735691,0.026439339,0.028784573,0.9340404
SRR5648770,0.003698498,0.021487325,0.0077275336,0.9670867
SRR6264161,0.0014078021,0.011137307,0.0063991547,0.98105574
SRR5602308,0.0017178059,0.011215657,0.010139167,0.9769274
SRR5650115,0.002456814,0.019215196,0.007001102,0.9713269
SRR5650188,0.0027970672,0.025240004,0.0057061315,0.9662568
SRR6474312,0.0023455322,0.013463885,0.012455583,0.971735
ERR321302,0.0014081597,0.011426419,0.006196171,0.98096925
SRR5866416,0.0057590306,0.057145417,0.0039353073,0.93316025
ERR209585,0.026579946,0.15119082,0.0029466748,0.81928253
ERR525888,0.001373291,0.010941744,0.0062450767,0.9814399
SRR6331166,0.0014041364,0.010957003,0.0065641105,0.98107475
ERR209842,0.0016940236,0.012855917,0.0070281923,0.97842187
SRR5203156,0.0014830232,0.010956377,0.0074860156,0.9800746
SRR5580481,0.0017323792,0.011170715,0.010482371,0.97661453
ERR719059,0.0037982464,0.014916092,0.04105729,0.94022834
ERR525999,0.12949634,0.14670002,0.007108599,0.7166951
ERR719329,0.0028021038,0.012866169,0.024388433,0.9599433
SRR5803675,0.0014158785,0.011464804,0.0062095523,0.98090976
SRR5758177,0.0013732612,0.010941774,0.0062452555,0.9814397
SRR5020898,0.0067707896,0.040839404,0.004813373,0.9475764
SRR5580475,0.0029127598,0.013323218,0.022820592,0.96094346
SRR5813474,0.0025509298,0.012855887,0.017903894,0.9666893
SRR7082883,0.0026521087,0.019610465,0.036123306,0.94161415
SRR5343126,0.0013734996,0.0109426975,0.006246954,0.98143685
SRR5757840,0.0022638142,0.012597084,0.018032044,0.96710706
SRR6182447,0.0014026761,0.011435777,0.0061691403,0.98099244
SRR5343106,0.0015141666,0.01096651,0.007858247,0.9796611
SRR5399500,0.0013758838,0.0109350085,0.0062785447,0.98141056
SRR6264295,0.005370468,0.019304216,0.02018243,0.95514286
SRR6724510,0.0023236573,0.027725399,0.0072904527,0.9626605
SRR961771,0.001457274,0.011870295,0.0062322915,0.98044014
SRR5802375,0.0014278293,0.011663079,0.0061828494,0.98072624
ERR719128,0.0017717183,0.011087865,0.011332095,0.9758083
SRR5866419,0.0015275776,0.0113450885,0.0073797107,0.97974765
SRR6264169,0.0041321814,0.23872563,0.14394966,0.61319256
ERR719380,0.002628237,0.012429804,0.02421087,0.9607311
SRR7690052,0.059303552,0.0672909,0.011547834,0.8618577
SRR961739,0.003194183,0.015678912,0.0361495,0.9449774
SRR5079265,0.0016919076,0.015404165,0.005694717,0.9772092
SRR5580601,0.005209446,0.020778775,0.025165617,0.94884616
SRR2914250,0.0033916235,0.0137548745,0.01530242,0.9675511
SRR5802253,0.0014120936,0.011594266,0.006145686,0.98084795
SRR5548617,0.01209569,0.39902818,0.33170334,0.25717282
SRR5343156,0.0013756454,0.010957599,0.006256193,0.98141056
SRR6264793,0.0013799965,0.010930806,0.0063282847,0.9813609
SRR5757888,0.016967744,0.044293076,0.021263123,0.91747606
SRR5079247,0.001373291,0.010941476,0.006246358,0.9814389
ERR720152,0.002046734,0.014763594,0.007337898,0.9758518
SRR5602000,0.002352506,0.011777252,0.020880282,0.96498996
SRR5649167,0.0013734102,0.010941505,0.006246716,0.9814384
ERR719053,0.0029809475,0.01336056,0.026717603,0.9569409
ERR525954,0.001373291,0.010941744,0.0062450767,0.9814399
SRR5020843,0.0015739202,0.014783114,0.011706859,0.9719361
SRR5903753,0.0019097924,0.013843298,0.007112533,0.97713435
SRR6265264,0.001373291,0.010941744,0.0062450767,0.9814399
SRR6265563,0.003182739,0.029545456,0.02103272,0.9462391
SRR5343152,0.0013736486,0.010940671,0.0062509775,0.9814347
ERR209473,0.002161175,0.013611138,0.009809554,0.97441816
ERR526075,0.0014278591,0.011870503,0.006105423,0.9805962
SRR5079213,0.001373291,0.010941744,0.0062450767,0.9814399
SRR5637755,0.016296893,0.018831313,0.01995036,0.94492143
SRR5757922,0.0037100315,0.017903298,0.03797075,0.9404159
SRR5757744,0.002164185,0.01190424,0.015704483,0.9702271
ERR321530,0.003915578,0.0375112,0.045291334,0.9132819
SRR7507350,0.0013749003,0.010945439,0.006259054,0.98142064
SRR5548762,0.027796222,0.71522975,0.25697404,0.0
SRR7507473,0.0017568469,0.011683792,0.009495407,0.97706395
SRR5577158,0.025704801,0.17880055,0.019612461,0.7758822
ERR719844,0.0025062263,0.013156414,0.015685886,0.9686515
SRR068121,0.001373291,0.010941744,0.0062450767,0.9814399
SRR5947832,0.0045654476,0.032264948,0.028022408,0.93514717
SRR5218347,0.0013886094,0.010922641,0.006432146,0.9812566
SRR6330921,0.0014119744,0.010921627,0.0066948533,0.9809716
SRR961748,0.0024427176,0.021762788,0.0055639744,0.9702305
SRR7507613,0.013397276,0.029065996,0.020912766,0.93662393
ERR209822,0.01765415,0.87628937,0.024487078,0.08156937
SRR7507391,0.0018149912,0.012640983,0.013022453,0.97252154
SRR5649144,0.0014458597,0.0121848285,0.006061107,0.9803082
ERR525832,0.01792872,0.3021,0.3416677,0.33830357
SRR5637812,0.001373291,0.010941744,0.0062450767,0.9814399
ERR209527,0.002620697,0.014862597,0.011716545,0.97080016
ERR719814,0.0042519867,0.015249461,0.05932182,0.92117673
