,root:Host-associated:Human:Circulatory_system:Blood,root:Host-associated:Human:Digestive_system:Intestine,root:Host-associated:Human:Digestive_system:Large_intestine,root:Host-associated:Human:Digestive_system:Oral,root:Host-associated:Human:Lympathic_system:Lymph_nodes,root:Host-associated:Human:Reproductive_system:Female,root:Host-associated:Human:Reproductive_system:Vagina,root:Host-associated:Human:Respiratory_system:Nasopharyngeal,root:Host-associated:Human:Respiratory_system:Pulmonary_system,Unknown
ERR1760006,1.1437627e-05,0.00026887655,0.0052424967,0.0020560622,0.0009792447,0.0010453761,0.0011457801,0.0012421012,0.0011037588,0.98690486
SRR921129,1.1437627e-05,0.00026887655,0.0052424967,0.0020560622,0.0009792447,0.0010453761,0.0011457801,0.0012421012,0.0011037588,0.98690486
ERR1313771,6.765279e-05,0.00016734004,0.9987016,0.00012057585,7.656082e-06,1.7390737e-05,6.5869484e-05,0.00010787435,4.4173175e-06,0.00073969364
SRR994919,1.1437627e-05,0.00026887655,0.0052424967,0.0020560622,0.0009792447,0.0010453761,0.0011457801,0.0012421012,0.0011037588,0.98690486
ERR719898,6.764847e-05,0.00016742945,0.9987017,0.000120571254,7.655417e-06,1.7390059e-05,6.5865905e-05,0.000107873115,4.417216e-06,0.0007395148
DRR043174,0.00016453862,8.619789e-05,0.00072553754,0.99671173,5.2736006e-05,0.00018191338,0.00021237135,0.00023084879,3.252012e-05,0.0016015768
ERR1255782,6.0718226e-05,8.941554e-05,0.0008530617,0.9908259,1.1009596e-05,3.9644015e-05,2.4641484e-05,0.00017493963,8.294497e-05,0.007837713
ERR1398118,6.764563e-05,0.00016734004,0.9987016,0.00012056815,7.6549795e-06,1.738961e-05,6.586364e-05,0.00010787229,4.4171575e-06,0.00073969364
ERR106963,0.00016453862,8.619789e-05,0.00072553754,0.99671173,5.2736006e-05,0.00018191338,0.00021237135,0.00023084879,3.252012e-05,0.0016015768
SRR5156133,0.00027043355,0.00020274322,0.99880403,0.0002772562,5.0305865e-05,4.0349412e-05,0.00020989361,0.00013782368,7.0978e-06,0.0
SRR5196357,0.00016453862,8.619789e-05,0.00072553754,0.99671173,5.2736006e-05,0.00018191338,0.00021237135,0.00023084879,3.252012e-05,0.0016015768
SRR3503172,0.00020447373,0.00012017486,0.0012329817,0.99598753,5.7183883e-05,0.00018301606,0.000272125,0.00016322732,2.5668825e-05,0.0017536283
ERR1971163,7.403773e-05,0.00017881393,0.99824214,0.00014230609,7.61205e-06,1.8297804e-05,6.825562e-05,0.0001270175,3.9781285e-06,0.0011375546
ERR1315463,6.764563e-05,0.00016734004,0.9987016,0.00012056815,7.6549795e-06,1.738961e-05,6.586358e-05,0.00010787229,4.4171575e-06,0.00073969364
ERR579701,6.764563e-05,0.00016734004,0.9987016,0.00012056815,7.6549795e-06,1.738961e-05,6.586358e-05,0.00010787229,4.4171575e-06,0.00073969364
SRR3419454,6.764563e-05,0.00016734004,0.9987016,0.00012056815,7.6549795e-06,1.738961e-05,6.586358e-05,0.00010787229,4.4171575e-06,0.00073969364
ERR443377,1.1437627e-05,0.00026887655,0.0052424967,0.0020560622,0.0009792447,0.0010453761,0.0011457801,0.0012421012,0.0011037588,0.98690486
SRR5644020,0.0012471378,0.7060727,0.11787054,0.0018544197,0.00043335557,0.00031915307,0.0002593994,0.0008739829,0.00021922588,0.17085016
ERR209756,6.764563e-05,0.00016734004,0.9987016,0.00012056815,7.6549795e-06,1.738961e-05,6.586358e-05,0.00010787229,4.4171575e-06,0.00073969364
ERR443171,1.1437627e-05,0.00026887655,0.0052424967,0.0020560622,0.0009792447,0.0010453761,0.0011457801,0.0012421012,0.0011037588,0.98690486
ERR525877,6.7646404e-05,0.00016739964,0.9987016,0.00012056907,7.655096e-06,1.7389742e-05,6.586427e-05,0.0001078725,4.4171743e-06,0.00073963404
SRR7449304,1.5453083e-05,0.00012459845,0.0015354953,0.00090991653,7.180579e-05,7.6111864e-05,0.00022351019,0.99680257,0.00024048601,0.0
ERR1315067,6.766925e-05,0.00016742945,0.99870193,0.000120590346,7.656958e-06,1.7395017e-05,6.587602e-05,0.00010789164,4.418497e-06,0.0007391572
ERR1384684,6.780698e-05,0.00016763806,0.9986912,0.00012109638,7.653899e-06,1.7413025e-05,6.592579e-05,0.00010833726,4.4049957e-06,0.0007485151
ERR1328419,6.764782e-05,0.00016739964,0.9987016,0.00012057091,7.655308e-06,1.7389992e-05,6.58654e-05,0.00010787343,4.417195e-06,0.00073963404
SRR3095221,6.764563e-05,0.00016734004,0.9987016,0.00012056815,7.6549795e-06,1.738961e-05,6.586358e-05,0.00010787229,4.4171575e-06,0.00073969364
SRR6411993,0.00016453862,8.619789e-05,0.00072553754,0.99671173,5.2736006e-05,0.00018191338,0.00021237135,0.00023084879,3.252012e-05,0.0016015768
ERR883478,6.764647e-05,0.00016739964,0.9987016,0.00012056907,7.6551105e-06,1.7389742e-05,6.586433e-05,0.000107872605,4.4171743e-06,0.00073963404
SRR7448878,1.536912e-05,0.0001241235,0.0015396664,0.00091268675,7.144098e-05,7.586765e-05,0.00022327364,0.9967982,0.00023941713,0.0
SRR5165686,0.00027064185,0.00020277282,0.9988036,0.00027728573,5.0358136e-05,4.0365772e-05,0.00021001259,0.00013779376,7.10046e-06,0.0
ERR2511288,6.786352e-05,0.00016742945,0.99870265,0.00012080191,7.688444e-06,1.742359e-05,6.6040884e-05,0.00010793435,4.421996e-06,0.0007377267
SRR5687872,6.764563e-05,0.00016734004,0.9987016,0.00012056815,7.6549795e-06,1.738961e-05,6.586358e-05,0.00010787229,4.4171575e-06,0.00073969364
SRR3732549,6.764563e-05,0.00016734004,0.9987016,0.00012056815,7.6549795e-06,1.738961e-05,6.586358e-05,0.00010787229,4.4171575e-06,0.00073969364
ERR499583,9.9209006e-05,0.00022175908,0.9953139,0.00024354458,7.474515e-06,2.1580385e-05,7.662177e-05,0.0002155304,2.8334853e-06,0.0037974715
ERR441074,6.086345e-05,8.947969e-05,0.00085249543,0.99085253,1.104411e-05,3.9763403e-05,2.4740099e-05,0.00017493963,8.282569e-05,0.007811308
ERR444013,9.563511e-05,0.00021103024,0.99660426,0.00020927191,8.080498e-06,2.1328802e-05,7.732575e-05,0.0001822114,3.2391838e-06,0.002587676
ERR1309789,0.000122973,0.0002605617,0.99059325,0.00035467744,7.441179e-06,2.4488389e-05,8.3566745e-05,0.0003132224,2.2443378e-06,0.008237541
SRR1658899,0.00016453862,8.6198306e-05,0.00072556734,0.99671185,5.2736108e-05,0.00018191338,0.00021237135,0.00023087859,3.2519998e-05,0.001601398
ERR499867,6.765047e-05,0.00016734004,0.9987017,0.00012057333,7.655724e-06,1.7390374e-05,6.5867534e-05,0.00010787373,4.4172666e-06,0.00073957443
ERR500603,6.764563e-05,0.00016734004,0.9987016,0.00012056815,7.6549795e-06,1.738961e-05,6.586358e-05,0.00010787229,4.4171575e-06,0.00073969364
ERR1310399,6.76666e-05,0.00016739964,0.9987017,0.00012059069,7.658206e-06,1.7392895e-05,6.588073e-05,0.00010787826,4.417629e-06,0.0007394552
ERR499752,6.764563e-05,0.00016734004,0.9987016,0.00012056815,7.6549795e-06,1.738961e-05,6.586358e-05,0.00010787229,4.4171575e-06,0.00073969364
ERR2511921,6.774841e-05,0.00016739964,0.99870205,0.000120681114,7.670582e-06,1.7405639e-05,6.59468e-05,0.000107904605,4.419323e-06,0.0007387996
SRR3094943,6.76457e-05,0.00016734004,0.99870163,0.000120568264,7.654994e-06,1.7389626e-05,6.586371e-05,0.000107872394,4.4171575e-06,0.00073963404
SRR6265622,6.76457e-05,0.00016734004,0.99870163,0.000120568264,7.654987e-06,1.7389626e-05,6.586371e-05,0.000107872394,4.4171575e-06,0.00073963404
DRR043808,6.073774e-05,8.9483445e-05,0.00085282326,0.9908329,1.10085675e-05,3.9639064e-05,2.4631028e-05,0.00017476082,8.29839e-05,0.007831037
ERR209170,6.764789e-05,0.00016734004,0.99870163,0.00012057137,7.655264e-06,1.7389959e-05,6.586521e-05,0.000107873944,4.4171743e-06,0.00073963404
ERR2002146,6.767428e-05,0.00016731024,0.9987018,0.00012059885,7.659382e-06,1.7394088e-05,6.5886954e-05,0.00010788042,4.4177978e-06,0.0007393956
SRR2658763,6.764563e-05,0.00016734004,0.9987016,0.000120568264,7.6549795e-06,1.738961e-05,6.586364e-05,0.00010787229,4.4171575e-06,0.00073969364
ERR500783,0.00038176775,0.00030207634,0.9933349,0.0006933212,3.5152072e-05,4.866806e-05,0.00021669269,0.00037553906,3.3519973e-06,0.004608512
ERR1331828,6.785323e-05,0.00016775727,0.99868816,0.00012124835,7.653534e-06,1.7419687e-05,6.5943466e-05,0.00010847114,4.401498e-06,0.0007510781
SRR3037306,6.905308e-05,0.0001693666,0.9986348,0.0001243949,7.70205e-06,1.759679e-05,6.6554596e-05,0.00011101349,4.3469754e-06,0.00079512596
ERR1313498,0.0026797652,0.0015783906,0.9843027,0.0003593862,0.00019389391,0.0003786683,0.0008544028,0.000195086,1.1236424e-05,0.009446442
SRR1622894,9.028179e-06,0.00044658783,0.0046018367,0.0021671953,0.00016126038,0.00056052214,0.00017836691,0.0017512442,8.3525716e-05,0.9900405
ERR1701281,1.1437627e-05,0.00026887655,0.0052424967,0.0020560622,0.0009792447,0.0010453761,0.0011457801,0.0012421012,0.0011037588,0.98690486
ERR500502,6.7650275e-05,0.00016739964,0.9987017,0.00012057355,7.6556e-06,1.7390406e-05,6.586716e-05,0.00010787477,4.4172543e-06,0.0007395148
ERR1384659,6.764563e-05,0.00016734004,0.9987016,0.00012056815,7.654987e-06,1.7389626e-05,6.586364e-05,0.0001078725,4.417153e-06,0.00073969364
ERR2511196,6.8733636e-05,0.00016775727,0.9987072,0.00012172986,7.822713e-06,1.7558956e-05,6.674853e-05,0.00010817692,4.441361e-06,0.0007298589
ERR2730224,7.378503e-05,0.0001693964,0.9987316,0.0001270175,8.613236e-06,1.8331757e-05,7.082606e-05,0.000109549306,4.5502247e-06,0.0006864071
ERR441991,9.02817e-06,0.00044658783,0.0046018367,0.002167255,0.00016126038,0.00056052214,0.00017836691,0.0017512442,8.3525716e-05,0.9900404
ERR2003219,6.764563e-05,0.00016734004,0.9987016,0.00012056815,7.6549795e-06,1.738961e-05,6.586358e-05,0.00010787229,4.4171575e-06,0.00073969364
SRR3419366,6.764595e-05,0.00016731024,0.9987016,0.00012056838,7.655001e-06,1.7389677e-05,6.586371e-05,0.000107872605,4.4171743e-06,0.00073975325
SRR2145450,0.00020726369,0.00019543282,0.9989858,0.00023628955,3.5038778e-05,3.432756e-05,0.0001680162,0.00013145077,6.4812507e-06,0.0
SRR995069,1.1437627e-05,0.00026887655,0.0052424967,0.0020560622,0.0009792447,0.0010453761,0.0011457801,0.0012421012,0.0011037588,0.98690486
ERR1383045,6.764563e-05,0.00016734004,0.9987016,0.00012056815,7.6549795e-06,1.738961e-05,6.586358e-05,0.00010787229,4.4171575e-06,0.00073969364
SRR2658693,0.00022947788,0.00023949146,0.99004096,0.00055634975,9.3741855e-06,3.2129054e-05,8.0556114e-05,0.00029030442,2.651944e-06,0.008518696
ERR501348,6.764563e-05,0.00016734004,0.9987016,0.00012056815,7.6549795e-06,1.738961e-05,6.586358e-05,0.00010787229,4.4171575e-06,0.00073969364
SRR2658751,6.76457e-05,0.00016734004,0.99870163,0.000120568264,7.654994e-06,1.7389626e-05,6.586371e-05,0.000107872394,4.4171575e-06,0.00073963404
ERR1311303,6.767022e-05,0.00016742945,0.99870175,0.000120594486,7.658762e-06,1.7393459e-05,6.588362e-05,0.00010787929,4.417705e-06,0.000739336
ERR1314271,6.7646215e-05,0.00016734004,0.9987016,0.00012056884,7.655067e-06,1.738971e-05,6.5864086e-05,0.0001078725,4.4171657e-06,0.00073969364
ERR107007,6.0747705e-05,8.925954e-05,0.0008535087,0.9908217,1.103272e-05,3.9728115e-05,2.4729035e-05,0.00017520785,8.276458e-05,0.007841229
SRR5525240,0.00016447902,8.619855e-05,0.00072556734,0.99671173,5.2732437e-05,0.00018194318,0.00021234155,0.00023087859,3.252133e-05,0.0016015172
ERR2002376,6.768196e-05,0.00016739964,0.9987018,0.00012060714,7.660567e-06,1.73953e-05,6.589323e-05,0.00010788258,4.417966e-06,0.0007392168
SRR1950790,0.00026538968,0.00022536516,0.010293245,0.088038266,0.00012588501,0.0013462603,0.0001031337,0.007194042,0.0014998913,0.89090854
SRR994712,1.1437627e-05,0.00026887655,0.0052424967,0.0020560622,0.0009792447,0.0010453761,0.0011457801,0.0012421012,0.0011037588,0.98690486
ERR1313365,0.00023664656,0.00020514733,0.9988826,0.00026552335,3.972218e-05,3.7293194e-05,0.00018455512,0.00014214886,6.446307e-06,0.0
SRR7454122,1.5454247e-05,0.00012462818,0.0015354358,0.0009098571,7.1810864e-05,7.611527e-05,0.00022351019,0.9968026,0.00024045628,0.0
ERR209322,6.7645764e-05,0.00016734004,0.9987016,0.00012056861,7.654987e-06,1.7389644e-05,6.5863765e-05,0.000107872605,4.417149e-06,0.00073969364
SRR3647845,0.00015318394,0.0001874268,0.99895924,0.00019705296,2.3237957e-05,2.8570259e-05,0.00013047457,0.00012463331,5.844042e-06,0.00019031763
DRR014351,6.7645764e-05,0.00016734004,0.99870163,0.00012056838,7.655001e-06,1.7389644e-05,6.586371e-05,0.000107872394,4.4171575e-06,0.00073963404
SRR935517,0.00016453862,8.619789e-05,0.00072553754,0.99671173,5.2736006e-05,0.00018191338,0.00021237135,0.00023084879,3.252012e-05,0.0016015768
SRR5155894,0.0034606159,0.0020140707,0.9820726,0.0003171265,0.00023889542,0.0005045533,0.0010186732,0.00017499924,1.3353437e-05,0.0101851225
SRR2658226,0.0002531997,0.00020093888,0.99885267,0.00026657773,4.5991048e-05,3.8766742e-05,0.00019867445,0.0001362237,6.938884e-06,0.0
SRR7448805,3.810505e-06,3.9734176e-05,0.0031339228,0.0019668937,1.9313324e-05,3.324065e-05,0.00016158819,0.97815037,8.004845e-05,0.016411126
ERR522386,6.7729095e-05,0.00016739964,0.99870205,0.00012065764,7.667817e-06,1.740265e-05,6.593158e-05,0.00010789586,4.4190197e-06,0.0007388592
ERR2531906,0.00016447902,8.536706e-05,0.00074082613,0.9966632,5.2253505e-05,0.00018116832,0.0002117753,0.00023832917,3.2572327e-05,0.0016300678
ERR720173,6.764583e-05,0.00016734004,0.99870163,0.00012056838,7.655009e-06,1.7389644e-05,6.5863765e-05,0.000107872394,4.4171575e-06,0.00073963404
SRR3095050,6.764563e-05,0.00016734004,0.9987016,0.00012056815,7.654987e-06,1.7389626e-05,6.586364e-05,0.0001078725,4.417153e-06,0.00073969364
DRR018766,0.00016447902,8.621368e-05,0.00072571635,0.996711,5.2725947e-05,0.00018185377,0.00021231174,0.00023081899,3.252096e-05,0.0016023517
ERR531836,0.00014356332,0.00037940883,0.9989831,0.00017815796,1.28125375e-05,3.463898e-05,9.678105e-05,0.00016275277,8.813523e-06,0.0
ERR209323,6.7646986e-05,0.00016739964,0.9987015,0.00012057229,7.655009e-06,1.7389826e-05,6.586427e-05,0.00010787569,4.417073e-06,0.00073969364
ERR1111292,6.764563e-05,0.00016734004,0.9987016,0.00012056815,7.6549795e-06,1.738961e-05,6.586358e-05,0.00010787229,4.4171575e-06,0.00073969364
SRR1949031,3.899548e-06,4.0470015e-05,0.0030884445,0.0019474924,1.9758942e-05,3.373817e-05,0.00016281009,0.97930485,8.155474e-05,0.015317023
SRR1461259,0.00077337027,0.028120428,0.95228934,0.00010694732,0.00046229362,0.0005352199,0.0002399087,0.002537489,8.1426435e-05,0.014853597
ERR1315293,9.684006e-05,0.0001758635,0.99882174,0.00014960766,1.246245e-05,2.1623502e-05,8.891385e-05,0.00011493299,4.9946043e-06,0.0005129576
SRR3501980,0.0001225028,0.0002630949,0.99031997,0.00035604835,7.5426274e-06,2.4615038e-05,8.2960396e-05,0.00032630563,2.2623933e-06,0.008494675
SRR5156053,0.0034611523,0.0020197928,0.98208547,0.00031757355,0.00023913383,0.0005044639,0.0010189414,0.00017505884,1.3361793e-05,0.010165036
SRR6367312,0.00016453862,8.619789e-05,0.00072553754,0.99671173,5.2736006e-05,0.00018191338,0.00021237135,0.00023084879,3.252012e-05,0.0016015768
ERR2784794,0.0011906754,0.9104579,0.07773687,0.0027091054,0.0028469989,0.0018894334,0.0017090054,0.00089765165,0.00056237937,0.0
ERR1960830,4.7715355e-05,0.0032859445,0.027051747,0.0010138154,0.00022807717,0.0006712377,0.00012096342,0.0014953911,7.724924e-05,0.9660078
DRR047556,0.00016453862,8.619789e-05,0.00072553754,0.99671173,5.2736006e-05,0.00018191338,0.00021237135,0.00023084879,3.252012e-05,0.0016015768
ERR1384662,6.774667e-05,0.00016739964,0.99870175,0.00012068825,7.66966e-06,1.7405338e-05,6.594365e-05,0.00010791469,4.4188932e-06,0.0007390976
SRR6414195,0.00016453862,8.619789e-05,0.00072553754,0.99671173,5.2736006e-05,0.00018191338,0.00021237135,0.00023084879,3.252012e-05,0.0016015768
ERR441912,0.0005296767,0.00082838535,0.00011005193,0.9289731,0.0020307302,0.001981169,0.0006143153,0.0010960102,0.035200417,0.028636217
SRR5165729,6.779818e-05,0.00016739964,0.9987023,0.00012073476,7.678208e-06,1.7413407e-05,6.598719e-05,0.00010791911,4.420419e-06,0.00073838234
ERR2511618,0.00022474045,0.0001976238,0.9989344,0.0002481025,3.9127157e-05,3.6063473e-05,0.00017980428,0.00013337818,6.6636762e-06,0.0
ERR2738989,0.00027004798,0.00020289351,0.99880433,0.00027767514,5.0068273e-05,4.0307565e-05,0.00020944809,0.0001382119,7.074667e-06,0.0
ERR2511831,6.842311e-05,0.00016760826,0.9987056,0.000121399105,7.774742e-06,1.7510729e-05,6.649617e-05,0.000108090404,4.4344793e-06,0.0007326603
SRR028696,0.00013411045,0.00014004111,0.0015916824,0.40973747,0.00017228723,0.0007454157,0.00010030037,0.031762064,0.00056934357,0.5550473
ERR1310385,0.00036129355,0.0002501011,0.99768573,0.00046885014,4.9779585e-05,4.75267e-05,0.00023594499,0.00023064017,5.1149304e-06,0.0006649494
SRR1948987,1.5453861e-05,0.00012465789,0.0015355248,0.000909857,7.180914e-05,7.611418e-05,0.00022351016,0.99680245,0.00024051571,0.0
SRR3361636,0.00022932855,0.00019878517,0.9989187,0.0002526309,3.9914667e-05,3.6492926e-05,0.00018242585,0.000134957,6.6593693e-06,0.0
ERR499547,6.764563e-05,0.00016734004,0.9987016,0.00012056815,7.6549795e-06,1.738961e-05,6.586358e-05,0.00010787229,4.4171575e-06,0.00073969364
SRR5643962,2.5403233e-05,5.194575e-05,0.0006377101,0.8482716,9.9017314e-05,0.00015616417,4.8353835e-05,0.006751895,0.00019964576,0.14375818
ERR2784826,0.0011965634,0.9095589,0.0789389,0.0026807329,0.0027304247,0.0018010063,0.0016390918,0.0008963765,0.00055807526,0.0
ERR2738878,0.00025543213,0.00020111592,0.9988466,0.0002679162,4.6543206e-05,3.8970615e-05,0.0002001327,0.00013640129,6.9609086e-06,0.0
ERR1681526,0.009210587,0.05599937,0.25370967,0.10403171,0.00023639202,0.0012951493,9.475017e-05,0.00022855401,0.0012856424,0.5739082
SRR3030555,6.944735e-05,0.0001705885,0.9985818,0.00012660027,7.642455e-06,1.7649261e-05,6.655117e-05,0.000113121016,4.2845722e-06,0.00084227324
SRR3095184,6.766331e-05,0.00016734004,0.9987017,0.00012058712,7.657688e-06,1.7392364e-05,6.587797e-05,0.000107877335,4.417553e-06,0.0007395148
ERR209622,0.0001222949,0.00025868416,0.9905799,0.00035762787,7.3777323e-06,2.4282113e-05,8.322404e-05,0.0003145337,2.2232075e-06,0.008249879
SRR2046603,0.00016447902,8.619798e-05,0.00072553754,0.9967118,5.2735908e-05,0.00018185377,0.00021249056,0.00023087859,3.252015e-05,0.0016015172
ERR2011923,6.7648216e-05,0.00016739964,0.9987017,0.00012057091,7.6553515e-06,1.739004e-05,6.586565e-05,0.00010787322,4.4172248e-06,0.0007395148
SRR2761320,6.7647954e-05,0.00016739964,0.9987016,0.00012057056,7.655161e-06,1.7390157e-05,6.5864835e-05,0.00010787445,4.4172834e-06,0.00073963404
ERR443771,1.1437627e-05,0.00026887655,0.0052424967,0.0020560622,0.0009792447,0.0010453761,0.0011457801,0.0012421012,0.0011037588,0.98690486
ERR520861,6.7646535e-05,0.00016734004,0.9987016,0.00012056919,7.655125e-06,1.7389759e-05,6.58644e-05,0.000107872605,4.4171743e-06,0.00073969364
SRR994484,4.0772647e-05,0.00059369206,0.002115935,0.068401664,0.00015130639,0.0008812845,0.00018882751,0.0008568764,0.0010844171,0.9256852
SRR3037206,6.764712e-05,0.00016739964,0.99870163,0.00012056987,7.655191e-06,1.7389842e-05,6.586471e-05,0.00010787291,4.4171825e-06,0.00073957443
DRR042789,0.00016453862,8.619789e-05,0.00072553754,0.99671173,5.2735555e-05,0.00018185377,0.00021237135,0.0002309382,3.252028e-05,0.0016015768
SRR6409224,0.00016453862,8.619789e-05,0.00072553754,0.99671173,5.2736006e-05,0.00018191338,0.00021237135,0.00023084879,3.252012e-05,0.0016015768
