,root:Host-associated:Human:Circulatory_system,root:Host-associated:Human:Digestive_system,root:Host-associated:Human:Lympathic_system,root:Host-associated:Human:Reproductive_system,root:Host-associated:Human:Respiratory_system,root:Host-associated:Human:Skin,Unknown
ERR443171,0.010310869,0.009546107,0.009204991,0.008491351,0.030518625,0.93192804,0.0
ERR525877,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR7449304,0.001949767,0.065417536,0.019733042,0.009111297,0.8098271,0.09396127,0.0
ERR1315067,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1384684,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1328419,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR3095221,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR6411993,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR883478,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR7448878,0.001949767,0.065417536,0.019733042,0.009111297,0.8098271,0.09396127,0.0
SRR5165686,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR2511288,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR5687872,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR3732549,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR499583,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR441074,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR444013,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1309789,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR1658899,0.0015324756,0.9905674,0.0017141174,0.0010715018,0.0036260244,0.0014884629,0.0
ERR499867,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR500603,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1310399,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR499752,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR2511921,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR3094943,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR6265622,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
DRR043808,0.0015311773,0.9905721,0.0017129094,0.0010707952,0.003625305,0.0014877889,0.0
ERR209170,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR2002146,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR2658763,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR500783,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1331828,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR3037306,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1313498,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR1622894,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1701281,0.010310869,0.009546107,0.009204991,0.008491351,0.030518625,0.93192804,0.0
ERR500502,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1384659,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR2511196,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR2730224,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR441991,0.010310869,0.009546107,0.009204991,0.008491351,0.030518625,0.93192804,0.0
ERR2003219,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR3419366,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR2145450,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR995069,0.010310869,0.009546107,0.009204991,0.008491351,0.030518625,0.93192804,0.0
ERR1383045,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR2658693,0.0015307057,0.99057406,0.0017124383,0.0010705007,0.0036249284,0.0014874658,0.0
ERR501348,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR2658751,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1311303,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1314271,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR107007,0.0015459276,0.9905183,0.0017269916,0.0010789497,0.003633828,0.0014960599,0.0
SRR5525240,0.0015307051,0.9905737,0.0017124377,0.00107053,0.003625046,0.0014875247,0.0
ERR2002376,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR1950790,0.010310869,0.009546107,0.009204991,0.008491351,0.030518625,0.93192804,0.0
SRR994712,0.010310869,0.009546107,0.009204991,0.008491351,0.030518625,0.93192804,0.0
ERR1313365,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR7454122,0.001949767,0.065417536,0.019733042,0.009111297,0.8098271,0.09396127,0.0
ERR209322,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR3647845,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
DRR014351,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR935517,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR5155894,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR2658226,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR7448805,0.001949767,0.065417536,0.019733042,0.009111297,0.8098271,0.09396127,0.0
ERR522386,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR2531906,0.0015488483,0.99050766,0.0017297609,0.001080569,0.0036355278,0.0014976433,0.0
ERR720173,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR3095050,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
DRR018766,0.0015315014,0.99057066,0.0017133224,0.001071031,0.0036255058,0.0014880237,0.0
ERR531836,0.0015307646,0.9905737,0.0017123782,0.0010705895,0.0036249866,0.0014875247,0.0
ERR209323,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1111292,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR1949031,0.0019515726,0.065436974,0.019731019,0.00911464,0.8097885,0.093977205,0.0
SRR1461259,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1315293,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR3501980,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR5156053,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR6367312,0.0015349829,0.9905582,0.0017166223,0.0010729744,0.003627463,0.0014899002,0.0
ERR2784794,0.001530735,0.9905738,0.0017124974,0.0010705896,0.0036250763,0.0014874655,0.0
ERR1960830,0.006672442,0.43000442,0.0037806332,0.0066597164,0.00044456124,0.5459412,0.0064970255
DRR047556,0.0015310299,0.99057263,0.0017127028,0.0010706771,0.0036251892,0.0014876414,0.0
ERR1384662,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR6414195,0.0015307054,0.9905738,0.001712438,0.0010705896,0.0036249275,0.001487525,0.0
ERR441912,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR5165729,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR2511618,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR2738989,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR2511831,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR028696,0.008314222,0.21252528,0.016973138,0.022886366,0.0015393794,0.6241301,0.11363155
ERR1310385,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR1948987,0.001949767,0.065417536,0.019733042,0.009111297,0.8098271,0.09396127,0.0
SRR3361636,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR499547,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR5643962,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR2784826,0.0015307054,0.9905738,0.001712438,0.0010705302,0.0036249869,0.001487525,0.0
ERR2738878,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1681526,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR3030555,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR3095184,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR209622,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR2046603,0.0015369894,0.99055094,0.0017184187,0.0010740637,0.003628645,0.0014910448,0.0
ERR2011923,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR2761320,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR443771,0.010310869,0.009546107,0.009204991,0.008491351,0.030518625,0.93192804,0.0
ERR520861,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR994484,0.010310869,0.009546107,0.009204991,0.008491351,0.030518625,0.93192804,0.0
SRR3037206,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
DRR042789,0.0015324457,0.9905674,0.0017141469,0.0010715313,0.0036260833,0.0014884627,0.0
SRR6409224,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR579357,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1310075,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR1922967,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR2511096,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
DRR044040,0.0015310299,0.9905727,0.001712792,0.0010707366,0.0036251892,0.0014877009,0.0
ERR441428,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1315618,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR1145294,0.0015306462,0.99057406,0.0017124383,0.0010705007,0.0036249284,0.0014874658,0.0
SRR1923893,0.010310869,0.009546107,0.009204991,0.008491351,0.030518625,0.93192804,0.0
SRR6413861,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR1060336,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1624711,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR6239874,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR883449,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR498796,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1310244,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR500832,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR5165940,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR525926,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR7453376,0.001949767,0.065417536,0.019733042,0.009111297,0.8098271,0.09396127,0.0
SRR6414356,0.0015320029,0.9905688,0.0017137639,0.0010713255,0.0036258234,0.0014882578,0.0
SRR1617854,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR5467971,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR719567,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1313534,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR209894,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR8356198,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR5687812,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR6054653,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
DRR042933,0.0015325341,0.990567,0.001714265,0.0010715607,0.0036261412,0.0014885215,0.0
SRR6028326,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
DRR030581,0.001530794,0.9905736,0.0017125265,0.0010705596,0.0036250155,0.0014875244,0.0
SRR505195,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR500012,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1382480,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
DRR048223,0.001544571,0.99052334,0.0017256362,0.0010781843,0.0036330216,0.0014952382,0.0
SRR1461398,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
DRR042781,0.0015307346,0.9905736,0.0017125265,0.0010705893,0.0036250155,0.0014875244,0.0
ERR1311555,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
DRR044043,0.0015399393,0.99054015,0.0017212469,0.0010756529,0.0036303138,0.0014926869,0.0
SRR6394112,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR531570,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1309939,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR7449262,0.001949767,0.065417536,0.019733042,0.009111297,0.8098271,0.09396127,0.0
ERR1384896,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR6411719,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR1715606,0.0015309412,0.99057287,0.0017127034,0.0010706775,0.0036251012,0.0014876121,0.0
SRR6038208,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR994874,0.010310869,0.009546107,0.009204991,0.008491351,0.030518625,0.93192804,0.0
SRR6411792,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1383301,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR2002116,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR6038495,0.0015306459,0.9905738,0.001712438,0.0010705302,0.0036250465,0.001487525,0.0
SRR6444707,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR498481,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR5467783,0.0015587592,0.99047154,0.0017391867,0.0010861034,0.0036411984,0.0015032453,0.0
ERR1311052,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR560932,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR522290,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1313348,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR2657979,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR6264091,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1315585,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR5467799,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR5644003,0.0015307645,0.99057364,0.001712497,0.0010705597,0.0036250455,0.0014875246,0.0
ERR1315077,0.0015316508,0.9905703,0.0017130852,0.0010712991,0.003626043,0.0014876974,0.0
SRR2154898,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR719361,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR6309210,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR028695,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1311178,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR501174,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR6436941,0.0015307646,0.9905734,0.0017124377,0.0010705598,0.0036252243,0.0014875247,0.0
SRR6931348,0.008279855,0.7833399,0.0029326812,0.002843583,3.2997385e-05,0.20257084,0.0
SRR3201920,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1611380,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR498963,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR209116,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR2510975,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR531879,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR6412140,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR2003147,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR3094989,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR6414076,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR2286253,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR3501968,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR1949033,0.0019497655,0.065417565,0.019733027,0.009111317,0.8098268,0.09396154,0.0
SRR1556864,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR6931999,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR365975,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
SRR7453350,0.001949767,0.065417536,0.019733042,0.009111297,0.8098271,0.09396127,0.0
SRR996768,0.010310869,0.009546107,0.009204991,0.008491351,0.030518625,0.93192804,0.0
ERR499114,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1624729,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1328356,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
ERR1311151,0.0015320342,0.99056864,0.0017134387,0.0010716538,0.003626541,0.001487724,0.0
SRR1949215,0.001949767,0.065417536,0.019733042,0.009111297,0.8098271,0.09396127,0.0
ERR1971282,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
DRR060275,0.0015306462,0.99057406,0.0017124383,0.0010705007,0.0036250474,0.0014874658,0.0
ERR719158,0.0015307646,0.9905737,0.0017124377,0.0010705895,0.0036249866,0.0014875247,0.0
DRR047430,0.001557815,0.9904749,0.0017383919,0.0010855732,0.0036405313,0.0015027468,0.0
SRR6409095,0.0015307051,0.9905737,0.0017124377,0.0010705895,0.003625046,0.0014875247,0.0
