,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic diseases:Irritable Bowel Syndrome,"root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases:Colitis, Ulcerative",root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases:Crohn Disease,Unknown
SRR5629121,0.047985733,0.39539164,0.10390341,0.4527192
SRR6182354,0.030263454,0.017299086,0.009608954,0.94282854
SRR5079071,0.030263454,0.017299086,0.009608954,0.94282854
ERR011350,0.030284613,0.01941213,0.0103293955,0.93997383
ERR209152,0.030069172,0.01778683,0.0098210275,0.94232297
SRR5757771,0.03024605,0.017410874,0.009651989,0.9426911
SRR5548755,0.052301913,0.606435,0.15211359,0.1891495
SRR5761761,0.029986769,0.018009633,0.009925485,0.9420781
ERR719135,0.03020817,0.017399669,0.009650797,0.9427414
SRR5202882,0.030209541,0.017401755,0.009651989,0.94273674
ERR209358,0.02782008,0.045465738,0.016884685,0.9098295
SRR6474280,0.06513798,0.5910092,0.19036031,0.15349251
SRR6264521,0.030252635,0.017994255,0.009871423,0.94188166
SRR6185241,0.021452367,0.059633255,0.022232413,0.89668196
SRR7507341,0.05520922,0.60425466,0.16948047,0.17105567
SRR5711561,0.034894675,0.01926136,0.010690272,0.9351537
SRR5549008,0.05826032,0.6377141,0.16612446,0.13790113
SRR064903,0.026750505,0.2816079,0.039893925,0.6517477
SRR5548429,0.05130613,0.59647465,0.15112528,0.20109391
SRR5078591,0.5550348,0.29567498,0.06219992,0.087090254
SRR5761766,0.030263454,0.017299086,0.009608954,0.94282854
SRR5020909,0.29034612,0.04373151,0.023426175,0.6424962
SRR5802394,0.029947877,0.019052118,0.010452539,0.94054747
SRR6185178,0.030262291,0.017300993,0.009609729,0.942827
ERR209367,0.03489119,0.057287812,0.019706607,0.8881144
SRR6901829,0.030263126,0.017299742,0.009609252,0.9428279
ERR720215,0.031503946,0.022183925,0.011242837,0.9350693
SRR1693217,0.48897585,0.15486145,0.03543842,0.32072425
SRR5399496,0.030263454,0.017299086,0.009608954,0.94282854
SRR7507674,0.03058216,0.018335104,0.010037243,0.9410455
SRR5020895,0.030262887,0.017300189,0.009609431,0.94282746
ERR720031,0.029985309,0.018001318,0.0099211335,0.94209224
SRR1930138,0.030256689,0.01731062,0.009613723,0.942819
SRR6474214,0.030247599,0.018811017,0.01028648,0.9406549
SRR7507396,0.030243486,0.017337412,0.00962469,0.94279444
SRR6330896,0.030261606,0.017302066,0.009610146,0.94282615
SRR5610114,0.030238003,0.017342448,0.009626806,0.9427928
SRR5580641,0.03025484,0.01731342,0.009614825,0.9428169
SRR5202958,0.030262977,0.01729992,0.009609282,0.9428278
SRR7690087,0.030232996,0.017378658,0.009641081,0.94274724
SRR5020875,0.030263454,0.017299086,0.009608954,0.94282854
SRR5637737,0.030263454,0.017299086,0.009608954,0.94282854
SRR2918740,0.09036437,0.13677824,0.028082758,0.74477464
ERR209402,0.030013919,0.018175691,0.010002553,0.94180787
SRR2914201,0.030260086,0.017304748,0.009611309,0.9428239
ERR525689,0.033205807,0.13917798,0.034155637,0.7934606
ERR525791,0.027263016,0.16529325,0.03789571,0.76954806
ERR719654,0.030647337,0.019663453,0.010676235,0.939013
SRR5399199,0.030263454,0.017299086,0.009608954,0.94282854
SRR5429200,0.030263394,0.017299205,0.009608984,0.9428284
ERR525917,0.025135428,0.24097392,0.038383335,0.6955073
ERR011287,0.030243695,0.20399824,0.048746496,0.7170116
SRR5637786,0.030263364,0.017299354,0.009609044,0.94282824
SRR1763576,0.55281246,0.21107319,0.10945025,0.12666416
SRR7507406,0.03025046,0.017320573,0.009617776,0.9428112
SRR7507594,0.046483845,0.026140809,0.015719444,0.9116559
SRR6724467,0.02919972,0.020755082,0.01159808,0.9384471
SRR5196129,0.03041476,0.017777026,0.009786397,0.94202185
SRR1763600,0.38903788,0.16492534,0.04151547,0.40452135
SRR5343152,0.030263424,0.017299145,0.009609044,0.9428284
SRR5078696,0.030262977,0.01730001,0.009609342,0.9428277
SRR5761750,0.030263513,0.017299116,0.009609014,0.94282836
SRR5078853,0.030263454,0.017299086,0.009608954,0.94282854
ERR718996,0.030141145,0.017547548,0.009714305,0.94259703
SRR5343106,0.030263454,0.017299086,0.009608984,0.9428285
SRR5548709,0.059566468,0.64164174,0.16876903,0.13002276
ERR719681,0.028710335,0.03272909,0.014004618,0.92455596
SRR5580523,0.030125469,0.017571926,0.009724915,0.9425777
SRR5343156,0.030263454,0.017299086,0.009608954,0.94282854
SRR5549035,0.052959144,0.6210413,0.15536615,0.17063344
ERR209892,0.0302912,0.019024014,0.010392755,0.940292
ERR321536,0.03046617,0.019430876,0.010374606,0.9397284
SRR5763478,0.030223608,0.017394155,0.009647965,0.94273424
ERR209423,0.030174881,0.019016296,0.0104082525,0.9404006
SRR5796735,0.44601396,0.104363084,0.044210434,0.40541255
SRR5934942,0.06862566,0.033884227,0.014451176,0.88303894
SRR5796725,0.44946295,0.13715559,0.053084552,0.3602969
SRR5802290,0.030263513,0.017299116,0.009609014,0.94282836
SRR1008941,0.064457536,0.6549968,0.17864037,0.10190529
ERR209568,0.03454441,0.027130812,0.013022453,0.9253023
SRR6424708,0.030263454,0.017299086,0.009608954,0.94282854
ERR209813,0.030976504,0.019636631,0.010552913,0.93883395
SRR5429307,0.03275451,0.024624348,0.013780445,0.9288407
SRR5866418,0.030104935,0.017638326,0.0097543,0.94250244
SRR6182291,0.030253828,0.017315358,0.00961566,0.9428152
SRR5803678,0.030045569,0.017795742,0.009825289,0.9423334
SRR1999160,0.030252725,0.017316967,0.009616315,0.942814
ERR720131,0.030138612,0.01756236,0.009720802,0.9425782
SRR5343216,0.030263275,0.017299414,0.009609073,0.94282824
SRR6264904,0.03021735,0.018352062,0.010058761,0.9413718
ERR525763,0.028365701,0.095713824,0.02588898,0.8500315
SRR6264412,0.030263454,0.017299086,0.009608954,0.94282854
SRR5078762,0.03023228,0.018947572,0.01036194,0.9404582
SRR5761679,0.030263454,0.017299086,0.009608954,0.94282854
ERR209473,0.030076802,0.017848343,0.009848237,0.94222665
SRR6331460,0.0302262,0.01736489,0.009636223,0.9427727
SRR5549047,0.09861786,0.6566537,0.24472842,0.0
SRR5651473,0.043908566,0.525133,0.10886875,0.32208967
SRR5758048,0.02613151,0.07596102,0.025478482,0.872429
SRR5580465,0.03004077,0.017787397,0.009821713,0.94235015
ERR719245,0.03014192,0.017910391,0.0098697245,0.942078
ERR1823599,0.061288923,0.5833549,0.17740655,0.17794967
ERR720206,0.03415352,0.030588359,0.013323009,0.9219351
SRR5429175,0.029860318,0.018075913,0.00995177,0.94211197
SRR5934933,0.047807038,0.05639407,0.017093748,0.87870514
ERR209613,0.030716687,0.29833713,0.053593457,0.6173527
SRR5079006,0.030263454,0.017299086,0.009608954,0.94282854
SRR064890,0.05640468,0.6321068,0.16241938,0.14906913
SRR961705,0.030263454,0.017299086,0.009608954,0.94282854
SRR5609947,0.030240119,0.017338783,0.009625256,0.9427959
SRR6264457,0.030263454,0.017299175,0.009609014,0.94282836
SRR5429194,0.02992338,0.018000573,0.009913772,0.9421623
SRR6331112,0.030036122,0.017927438,0.009885818,0.9421506
SRR5203139,0.030253261,0.017315894,0.0096158385,0.942815
SRR1687458,0.39834967,0.09210554,0.06021315,0.44933164
SRR5091562,0.030243486,0.017926395,0.009858966,0.9419712
SRR6264171,0.030263454,0.017299086,0.009608954,0.94282854
SRR5758129,0.04658413,0.4340507,0.10548377,0.41388142
SRR3400435,0.030263454,0.017299086,0.009608954,0.94282854
SRR5757983,0.030263454,0.017299086,0.009608954,0.94282854
SRR5757782,0.030263454,0.017299086,0.009608954,0.94282854
SRR5813233,0.029993087,0.01810041,0.009967804,0.9419387
SRR7507543,0.10099128,0.2680924,0.092677295,0.538239
SRR961733,0.030126363,0.017639428,0.00975436,0.94247985
SRR5983436,0.03000766,0.024439245,0.012001008,0.9335521
SRR5079173,0.030263066,0.017299712,0.009609252,0.94282794
SRR5202875,0.030263156,0.017299652,0.009609163,0.94282806
SRR5983378,0.025347829,0.049062848,0.018324018,0.9072653
SRR5602199,0.030504376,0.018853664,0.010198891,0.94044304
SRR5203231,0.030542672,0.021772772,0.012316942,0.9353676
SRR1763575,0.5309182,0.12021431,0.121592104,0.22727543
SRR6330923,0.030248046,0.017324448,0.009619385,0.94280815
SRR961701,0.030263454,0.017299086,0.009608954,0.94282854
SRR6264409,0.030133814,0.017573744,0.009725809,0.94256663
SRR6182300,0.030106276,0.01788944,0.009867102,0.9421372
ERR209140,0.029972762,0.018318355,0.010073274,0.9416356
SRR5580538,0.03245774,0.020188421,0.010634452,0.9367194
SRR6264206,0.030263454,0.017299086,0.009609014,0.9428284
SRR6724380,0.030213147,0.017382294,0.0096434355,0.9427611
SRR1690153,0.23039114,0.06888279,0.028102964,0.6726231
SRR1765915,0.02990225,0.01907739,0.010467976,0.94055235
SRR6264229,0.030093461,0.018021137,0.009923339,0.94196206
SRR6424744,0.030263454,0.017299086,0.009608954,0.94282854
ERR209529,0.03255692,0.02290368,0.011589795,0.9329496
SRR5758132,0.030263454,0.017299086,0.009608954,0.94282854
SRR5650124,0.12675428,0.060712636,0.01848045,0.7940526
SRR6724447,0.029399425,0.019958735,0.011013746,0.9396281
SRR6265608,0.03025937,0.01730588,0.009611726,0.94282305
SRR2142222,0.06636426,0.6598209,0.18200481,0.09180999
SRR5602166,0.030155748,0.019266218,0.010547757,0.9400303
SRR6264257,0.030126601,0.01764062,0.009754837,0.94247794
SRR5761788,0.030263335,0.017299265,0.009609103,0.9428283
SRR5202859,0.030263245,0.017299443,0.009609073,0.94282824
SRR064851,0.026380807,0.27580312,0.038758725,0.6590574
SRR5020859,0.030263454,0.017299086,0.009608954,0.94282854
SRR5649000,0.03026259,0.017300546,0.00960961,0.9428272
ERR719169,0.030399293,0.018830776,0.010265529,0.94050443
SRR2142183,0.029067189,0.024697095,0.011924267,0.93431145
ERR525848,0.030170083,0.017522782,0.0097031295,0.942604
SRR6264535,0.030241638,0.017337143,0.00962472,0.94279647
SRR5610055,0.031565398,0.021610886,0.011733025,0.93509066
SRR7423286,0.043545067,0.02351743,0.012108475,0.92082906
SRR5431383,0.030263454,0.017299086,0.009608954,0.94282854
SRR5078669,0.030263454,0.017299086,0.009608954,0.94282854
SRR5396504,0.030243635,0.017333657,0.00962314,0.94279957
SRR5429191,0.030255586,0.017312229,0.009614319,0.94281787
SRR5396459,0.045737237,0.5329828,0.11731517,0.30396473
SRR6724528,0.03008169,0.017836332,0.009842634,0.94223934
SRR5429149,0.030261725,0.017301947,0.009610176,0.94282615
SRR6331089,0.03024131,0.017336875,0.009624541,0.9427973
SRR5203177,0.030263454,0.017299086,0.009608954,0.94282854
SRR6424592,0.02997157,0.01782298,0.00983575,0.9423697
ERR209534,0.069506586,0.6609777,0.18611369,0.08340204
SRR7507659,0.030056357,0.019124985,0.010545462,0.94027317
ERR209196,0.030467838,0.019116014,0.0104037225,0.94001245
ERR719870,0.030142874,0.017550915,0.009715736,0.9425905
SRR5610059,0.030217826,0.01738441,0.00964433,0.94275343
SRR1687098,0.55461097,0.22146389,0.11311525,0.11080986
SRR5648873,0.03004101,0.017734855,0.009798437,0.9424257
ERR011266,0.030174673,0.017465264,0.009678721,0.9426813
SRR5758155,0.03024596,0.017329752,0.00962165,0.94280267
SRR6185216,0.030263245,0.017299414,0.009609073,0.9428283
ERR718994,0.03010577,0.017645895,0.009757638,0.9424907
SRR5580530,0.036241442,0.04425496,0.015150338,0.90435326
SRR6182460,0.03019476,0.017507344,0.009698093,0.9425998
SRR5429223,0.030262649,0.017300487,0.00960952,0.94282734
ERR719422,0.030163437,0.01778543,0.009812713,0.94223845
ERR1809146,0.030262917,0.01729995,0.009609401,0.9428277
SRR5079065,0.030263454,0.017299086,0.009608954,0.94282854
SRR6265466,0.030100048,0.017773986,0.009814024,0.94231194
ERR719082,0.030238777,0.01734668,0.0096285045,0.94278604
SRR961777,0.030110687,0.017632872,0.009751856,0.9425046
SRR6265528,0.029738873,0.018939823,0.010399193,0.94092214
ERR720221,0.03170958,0.023005664,0.011482537,0.93380225
SRR5203187,0.030214518,0.017380267,0.009642541,0.9427627
SRR5649165,0.030263454,0.017299086,0.009608984,0.9428285
SRR5947856,0.057578146,0.4282682,0.11936599,0.39478767
SRR5802220,0.030244976,0.017330348,0.009621859,0.9428028
SRR5399197,0.030263454,0.017299086,0.009608954,0.94282854
SRR5602180,0.030263454,0.017299175,0.009608984,0.9428284
ERR719995,0.029999286,0.017988592,0.009914994,0.9420971
SRR5548202,0.07411763,0.6507934,0.21086031,0.06422871
ERR719532,0.030502558,0.019025058,0.010344893,0.9401275
SRR5649028,0.031024665,0.02118498,0.011740029,0.9360503
SRR6264019,0.030263335,0.017299265,0.009609103,0.9428283
SRR1687446,0.46239546,0.13727409,0.056435198,0.3438952
SRR5399635,0.030071378,0.017721504,0.009791583,0.94241554
SRR5203165,0.030249476,0.017322093,0.009618372,0.94281006
SRR5602301,0.030262768,0.017300218,0.009609431,0.9428276
ERR719991,0.029997736,0.01799506,0.009918034,0.9420892
SRR6928784,0.030263454,0.017299086,0.009608954,0.94282854
SRR6264911,0.030163676,0.018297523,0.010043472,0.9414953
SRR5343071,0.030263454,0.017299086,0.009608954,0.94282854
ERR525737,0.030032963,0.017937392,0.009890467,0.94213915
SRR051676,0.030015469,0.017720312,0.009786099,0.9424781
SRR6264011,0.03020385,0.017414719,0.009657204,0.9427242
ERR719735,0.028255135,0.1113455,0.029773504,0.8306259
SRR3400417,0.030263454,0.017299086,0.009608954,0.94282854
ERR1809149,0.030199468,0.017417371,0.009658307,0.9427248
SRR5078907,0.021892518,0.17166424,0.035419613,0.77102363
SRR5610042,0.030261248,0.017302781,0.009610474,0.9428255
SRR1262585,0.030263454,0.017299086,0.009608954,0.94282854
SRR5429305,0.030263454,0.017299086,0.009608954,0.94282854
SRR5343094,0.030263513,0.017299116,0.009609014,0.94282836
ERR525811,0.030263454,0.017299086,0.009608954,0.94282854
SRR5431400,0.030216604,0.017379135,0.009642094,0.94276214
SRR5580644,0.030235976,0.017347574,0.009628981,0.94278747
ERR209711,0.044742912,0.4109297,0.09724951,0.44707787
SRR5078966,0.03020528,0.017555207,0.009711653,0.9425279
SRR6182290,0.030261487,0.017302275,0.009610295,0.9428259
SRR5650137,0.037047356,0.34440386,0.06579226,0.55275655
ERR719346,0.030064076,0.01837781,0.010095596,0.9414625
SRR5648863,0.07507089,0.039759725,0.016776115,0.8683933
SRR6265188,0.030263454,0.017299086,0.009608954,0.94282854
SRR5758069,0.03578797,0.31527555,0.071142256,0.5777942
SRR6724432,0.029341072,0.019122899,0.010512441,0.9410236
SRR5637778,0.030263096,0.01729983,0.009609252,0.9428278
SRR5866442,0.030263454,0.017299086,0.009608954,0.94282854
SRR5548052,0.055534363,0.6293887,0.16065022,0.1544267
SRR5548776,0.05280009,0.62051076,0.15503672,0.17165244
SRR5813262,0.0299716,0.018046856,0.009942859,0.94203866
SRR5758110,0.030332178,0.020545334,0.01067549,0.938447
SRR064859,0.08783221,0.6847997,0.21515301,0.0122151375
SRR5763459,0.029277712,0.123408675,0.029699892,0.8176137
ERR209311,0.031709343,0.023812175,0.01166442,0.93281406
ERR719911,0.030243248,0.017333657,0.00962314,0.9427999
SRR5548944,0.052919418,0.62090975,0.1552844,0.1708864
SRR5343116,0.030175865,0.017454982,0.009674281,0.9426949
SRR5637740,0.030263454,0.017299086,0.009608954,0.94282854
SRR5761779,0.029651165,0.019854546,0.010960072,0.9395342
SRR5648995,0.030282855,0.02030614,0.011160046,0.93825096
SRR6264619,0.040839612,0.035820544,0.013987064,0.9093528
SRR5343182,0.030258805,0.017306685,0.009612054,0.94282246
SRR6264432,0.030263454,0.017299086,0.009608954,0.94282854
ERR634973,0.033577383,0.03690359,0.014863491,0.91465557
SRR6474304,0.030472875,0.1239523,0.03046146,0.81511337
SRR6024850,0.030263305,0.017299384,0.009609073,0.94282824
ERR719278,0.030194521,0.017440438,0.009668022,0.94269705
SRR5429275,0.030263454,0.017299086,0.009608954,0.94282854
SRR5343069,0.0302549,0.01731348,0.009614885,0.94281673
ERR011198,0.03039506,0.019422233,0.010342717,0.93983996
SRR064898,0.06747827,0.6631255,0.18411395,0.08528221
ERR209619,0.045960814,0.53211033,0.12164801,0.30028087
SRR2726138,0.029933393,0.018421352,0.010015219,0.94163
ERR209510,0.030109704,0.019301921,0.010574371,0.940014
ERR209280,0.030052096,0.017826438,0.009839296,0.9422822
SRR5428922,0.03112951,0.02483821,0.011431456,0.93260086
SRR5803758,0.030244708,0.019284517,0.010544956,0.9399258
ERR695630,0.03585717,0.07236913,0.019469738,0.87230396
SRR5078616,0.030263454,0.017299086,0.009608954,0.94282854
SRR6265075,0.030263454,0.017299086,0.009608954,0.94282854
SRR6474290,0.030330062,0.018908381,0.010320514,0.940441
ERR719118,0.030771405,0.019450575,0.010510057,0.939268
SRR5548733,0.05276972,0.62029856,0.1549122,0.17201948
SRR7507665,0.030290693,0.020470977,0.011256993,0.93798137
ERR209754,0.043771148,0.47460544,0.0967572,0.38486624
SRR6264255,0.030236721,0.017345697,0.009628147,0.94278944
SRR5761756,0.02994895,0.018135399,0.009985536,0.9419301
SRR6330910,0.030184776,0.017431587,0.009664118,0.9427195
SRR6265368,0.14832625,0.05603701,0.021303892,0.7743329
SRR5548571,0.05110219,0.58490956,0.14862779,0.21536052
SRR5602292,0.030203432,0.0175834,0.009734899,0.9424783
SRR6331482,0.030263454,0.017299086,0.009608954,0.94282854
SRR6724374,0.031027198,0.023228109,0.014456868,0.9312878
SRR2914165,0.030263394,0.017299265,0.009608984,0.94282836
SRR1687055,0.08745852,0.026493639,0.015051603,0.87099624
SRR5203311,0.030214876,0.017388403,0.009646118,0.9427506
SRR5648856,0.030263513,0.017299622,0.009609163,0.9428277
SRR064891,0.05278769,0.6204692,0.15501091,0.17173219
