,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases,root:Diseases:Digestive System Diseases:Liver Diseases:Liver Cirrhosis,root:Diseases:Hemic and Lymphatic Diseases:Hematologic Diseases:Hematologic Neoplasms,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections,Unknown
ERR209447,0.07590091,0.00199309,0.0005710125,0.009231329,0.9123037
SRR5629123,0.087877035,0.0015163422,0.0009049177,0.027434707,0.882267
SRR1693254,0.061162025,0.002336651,0.00065895915,0.0064451396,0.9293972
ERR525790,0.013745517,0.0010973513,0.0003425479,0.005254388,0.9795602
SRR5548968,0.9450995,0.007776201,0.0017504394,0.023101777,0.02227211
SRR5602351,0.10976753,0.0020752847,0.00041982532,0.011254132,0.8764832
SRR5078823,0.013730675,0.0010482967,0.00033417344,0.0047511756,0.9801357
SRR5648923,0.098959774,0.0017944276,0.00080904365,0.02666229,0.87177444
SRR1687041,0.10489446,0.0022992194,0.00072711706,0.011199087,0.8808801
SRR5399292,0.020805359,0.00064677,0.0010301471,0.012355298,0.9651624
SRR5548520,0.8923035,0.0057708197,0.02132518,0.08060046,0.0
SRR5818477,0.02302596,0.0015124977,0.00060525537,0.008527726,0.96632856
SRR5399195,0.016575903,0.0012871623,0.0020789504,0.00640741,0.9736506
SRR5947812,0.01981318,0.0011831522,0.00037422776,0.0055197477,0.9731097
SRR7507717,0.07080743,0.0023487508,0.00090903044,0.008032471,0.91790235
SRR5429352,0.0056560836,0.013042303,0.9425174,0.03878421,0.0
SRR5399205,0.008292466,0.0026253164,0.00045582652,0.29223022,0.6963962
SRR5757780,0.055639803,0.0008366406,0.0049174726,0.91663456,0.021971524
ERR719544,0.06221825,0.0017432272,0.00050368905,0.015969336,0.9195655
SRR5078728,0.0132671,0.0010484457,0.0003309548,0.004584968,0.98076856
SRR6357131,0.013268232,0.0010484457,0.0003310442,0.0045852065,0.9807671
SRR6264088,0.019518882,0.0012637079,0.0004388988,0.0063257217,0.97245276
SRR5580474,0.022092879,0.0012794137,0.0003838539,0.0074798763,0.96876395
SRR5983349,0.030769825,0.0006327927,0.0043078363,0.85746217,0.10682738
ERR209901,0.028213501,0.0018824041,0.00086313486,0.0071095824,0.96193135
ERR719264,0.031814903,0.0015471876,0.0004054904,0.0060451925,0.9601872
SRR6424505,0.04457733,0.00068306923,0.004070759,0.91008335,0.040585518
SRR5203217,0.014024764,0.001069516,0.00033456087,0.0047498047,0.9798213
ERR209816,0.9136036,0.01358515,0.00123173,0.00979349,0.061786056
SRR5758043,0.019346178,0.001303941,0.00040209293,0.005332917,0.9736149
SRR1693228,0.9418309,0.014811516,0.0010387003,0.011853695,0.030465245
SRR5399187,0.013565809,0.001054436,0.00033143163,0.004662931,0.9803854
ERR209625,0.86616194,0.015767753,0.0007843971,0.004524708,0.1127612
SRR6264798,0.01603812,0.0011265576,0.00036361814,0.005219251,0.9772525
SRR6928774,0.01326713,0.0010484159,0.0003309548,0.0045849383,0.98076856
SRR5579064,0.07876903,0.00226143,0.0005827248,0.007937431,0.9104494
SRR7507335,0.01579523,0.0008621216,0.00055140257,0.007048428,0.9757428
SRR6928750,0.022135288,0.0011044741,0.0012521446,0.009915173,0.9655929
SRR5648871,0.014236391,0.0010620356,0.00033718348,0.004866183,0.9794982
SRR064872,0.82985526,0.005517215,0.023469813,0.14115776,0.0
ERR525706,0.019284636,0.0011030734,0.0014052689,0.0057138205,0.9724932
SRR5866321,0.013799787,0.001198262,0.00040638447,0.0052183867,0.97937715
SRR5763465,0.024693668,0.0012961328,0.000333488,0.0046920776,0.9689846
SRR1693218,0.778769,0.008611798,0.00088095665,0.008901477,0.20283675
SRR7507591,0.034847677,0.0016038716,0.00051793456,0.0076642036,0.9553663
SRR6263976,0.03373137,0.001430124,0.0006727874,0.013693422,0.9504723
SRR1693350,0.03804189,0.0020458698,0.00043547153,0.004494846,0.9549819
SRR6331166,0.013946623,0.001036942,0.00033855438,0.0048777163,0.97980016
ERR719730,0.0667603,0.0019528866,0.0005711317,0.013644218,0.91707146
SRR5431399,0.039480865,0.0015478134,0.00042143464,0.011661649,0.9468882
SRR053019,0.79336727,0.0067503154,0.0013481975,0.009841025,0.18869317
ERR209709,0.15824103,0.003019452,0.00050109625,0.0076366663,0.83060175
SRR5610051,0.016631901,0.00117746,0.00035521388,0.0047575533,0.97707784
SRR5548601,0.93288004,0.007075084,0.0040700794,0.055974882,0.0
ERR719754,0.018865496,0.0013177991,0.00042033195,0.006718993,0.97267735
ERR011143,0.0144945085,0.0010896921,0.0003387332,0.0047760606,0.979301
SRR6265143,0.050894737,0.0003195405,0.0045482814,0.08064973,0.86358774
ERR720213,0.026042849,0.00133726,0.00038579106,0.007551521,0.9646826
ERR719575,0.030831695,0.0015371442,0.00046250224,0.008671582,0.95849705
SRR5079123,0.013491571,0.0010578036,0.00033256412,0.004586458,0.9805316
SRR5934960,0.037491024,0.0019231737,0.0008069277,0.010347635,0.94943124
SRR6424655,0.044788003,0.0006765425,0.004133135,0.91136384,0.03903848
SRR5813189,0.01758781,0.0011815429,0.00035876036,0.0054276586,0.9754442
SRR7507622,0.017784953,0.0012058914,0.00039881468,0.005627364,0.974983
SRR1687065,0.93127644,0.010147452,0.001648277,0.020607412,0.03632039
SRR5803614,0.44578838,0.006142199,0.00077322125,0.0071673095,0.5401289
SRR5549076,0.9218308,0.010039598,0.0032751858,0.02872464,0.036129832
SRR5866547,0.12765965,0.0028268695,0.00042027235,0.004333377,0.8647598
ERR719905,0.020722926,0.0012964904,0.00042942166,0.008445561,0.9691056
SRR5203403,0.014053464,0.0010696948,0.00033524632,0.0049448013,0.9795968
ERR525841,0.013267279,0.0010484457,0.0003310144,0.0045849383,0.9807683
SRR5610071,0.021094829,0.0013591647,0.00042164326,0.0058042705,0.9713201
SRR6182446,0.014121234,0.0010865331,0.0003427565,0.004742056,0.9797074
SRR7423288,0.016639054,0.0031808019,0.00074481964,0.0050911903,0.97434413
SRR5629121,0.6596291,0.007018447,0.00069493055,0.011776894,0.32088065
SRR6182354,0.013272643,0.0010478497,0.00033134222,0.0045898557,0.9807583
SRR5079071,0.014116645,0.0010851026,0.00033944845,0.004644096,0.9798147
ERR011350,0.023050874,0.0010461211,0.0005758703,0.008146703,0.96718043
ERR209152,0.022380948,0.0013626814,0.00044372678,0.006482452,0.9693302
SRR5757771,0.021055967,0.0010267794,0.0043841004,0.00795868,0.9655745
SRR5548755,0.9435791,0.01593262,0.00081300735,0.010532051,0.029143214
SRR5761761,0.04392147,0.0019195676,0.0011731386,0.2115229,0.74146295
ERR719135,0.017771602,0.0011813939,0.0003488958,0.007103324,0.9735948
SRR5202882,0.18710825,0.002865553,0.00064241886,0.029740363,0.7796434
ERR209358,0.057439238,0.0017699003,0.00041738153,0.0060925186,0.934281
SRR6474280,0.8016496,0.0059330165,0.0015214682,0.05078116,0.14011478
SRR6264521,0.092891276,0.002090454,0.0005323589,0.015912563,0.88857335
SRR6185241,0.16139379,0.0038733482,0.00050112605,0.0026885867,0.83154315
SRR7507341,0.012554556,0.0017499328,0.00047951937,0.0049620867,0.98025393
SRR5711561,0.02575308,0.0045772493,0.0018715858,0.007597536,0.96020055
SRR5549008,0.94790566,0.0114041865,0.0016275346,0.01914081,0.01992178
SRR064903,0.0953469,0.0026158392,0.0006195903,0.012037784,0.88937986
SRR5548429,0.021181941,0.0011310279,0.0012059808,0.010243535,0.96623755
SRR5078591,0.9056215,0.0032549659,0.011697896,0.07942557,0.0
SRR5761766,0.013675958,0.0010673106,0.00033718348,0.004669845,0.9802497
SRR5020909,0.014860064,0.0035274029,0.0016202331,0.0075683296,0.972424
SRR5802394,0.01688093,0.001190722,0.00038519502,0.0053009987,0.9762422
SRR6185178,0.019076973,0.0012864172,0.0003888905,0.005063057,0.97418463
ERR209367,0.04825172,0.00207448,0.0006259978,0.0076799095,0.94136786
SRR6901829,0.51349276,0.008836597,0.00059369206,0.0015328825,0.4755441
ERR720215,0.025727391,0.0013290942,0.00038287044,0.0074135065,0.96514714
SRR1693217,0.9161452,0.0045484398,0.006978384,0.07232788,0.0
SRR5399496,0.013361365,0.0010536313,0.00033265352,0.0046126246,0.9806397
SRR7507674,0.025665343,0.0021632016,0.00069227815,0.006067604,0.96541154
SRR5020895,0.3375662,0.002538532,0.00153175,0.17985895,0.47850454
ERR720031,0.019940048,0.0012575984,0.0005607903,0.005974829,0.97226673
SRR1930138,0.015988708,0.0010690093,0.00036928058,0.005625427,0.97694755
SRR6474214,0.027565032,0.0015389919,0.00049188733,0.0069598556,0.96344423
SRR7507396,0.045571387,0.002064705,0.00057020783,0.008021176,0.94377255
SRR6330896,0.0112454295,0.0021555424,0.00052529573,0.0048752427,0.9811985
SRR5610114,0.01727128,0.0012224913,0.00038558245,0.005317956,0.97580266
SRR5580641,0.01735276,0.001237154,0.00037062168,0.007907063,0.9731324
SRR5202958,0.014704734,0.0010639727,0.00032758713,0.004994929,0.9789088
SRR7690087,0.06511879,0.002288282,0.00042900443,0.0036284626,0.92853546
SRR5020875,0.019563746,0.0011438108,0.11169807,0.8675944,0.0
SRR5637737,0.01326713,0.0010484159,0.0003309548,0.0045849383,0.98076856
SRR2918740,0.11911473,0.0022315085,0.00034308434,0.0057199895,0.87259066
ERR209402,0.016449392,0.0011417866,0.00034728646,0.0048681796,0.97719336
SRR2914201,0.014971197,0.0011069179,0.00033211708,0.00441882,0.9791709
ERR525689,0.13437948,0.0025840104,0.0004813671,0.0108684,0.8516867
ERR525791,0.04959649,0.0029104054,0.005130321,0.012957871,0.9294049
ERR719654,0.027118534,0.0013435185,0.00047156215,0.009469092,0.9615973
SRR5399199,0.019727293,0.0011411827,0.10926192,0.8698696,0.0
SRR5429200,0.016294837,0.001192689,0.00037899613,0.005275011,0.9768585
ERR525917,0.88162714,0.003970325,0.0034130514,0.106897056,0.0040923953
ERR011287,0.78276086,0.0041752458,0.0039493144,0.098881364,0.11023319
SRR5637786,0.014166355,0.0010824203,0.00033783913,0.0046842694,0.9797291
SRR1763576,0.8933052,0.015852094,0.0011991262,0.008717477,0.08092612
SRR7507406,0.0057083666,0.032945007,0.0026022792,0.005407274,0.9533371
SRR7507594,0.032067895,0.015509665,0.0016180575,0.004536122,0.94626826
SRR6724467,0.011434168,0.0030243993,0.00075781345,0.005055517,0.9797281
SRR5196129,0.12538159,0.0033496618,0.00051262975,0.0034000576,0.86735606
SRR1763600,0.8136945,0.008221537,0.0013365448,0.013665497,0.16308194
SRR5343152,0.0132792,0.0010485351,0.0003309846,0.004588276,0.980753
SRR5078696,0.015198052,0.0010964274,0.00033283234,0.004807532,0.97856516
SRR5761750,0.013386995,0.0010522306,0.00033155084,0.0046005845,0.9806286
SRR5078853,0.013286114,0.0010491312,0.0003310144,0.004584223,0.9807495
ERR718996,0.016014636,0.0011540353,0.00035846233,0.005330831,0.97714204
SRR5343106,0.014662087,0.0010836422,0.0003361702,0.004917741,0.97900033
SRR5548709,0.5122167,0.00600183,0.0006866753,0.017711401,0.46338344
ERR719681,0.016100615,0.0011397004,0.00033727288,0.004560977,0.9778614
SRR5580523,0.023500144,0.0013957322,0.00046756864,0.008805335,0.9658312
SRR5343156,0.014023721,0.001075834,0.00033855438,0.0047590435,0.97980285
SRR5549035,0.9392921,0.015791148,0.0008004308,0.010363817,0.0337525
ERR209892,0.016863525,0.001428932,0.0003913939,0.004707068,0.9766091
ERR321536,0.020208508,0.001077205,0.00045320392,0.0071943104,0.9710668
SRR5763478,0.029036313,0.0014507473,0.00034826994,0.004511237,0.96465343
ERR209423,0.01951775,0.001294136,0.00044760108,0.005970508,0.97277
SRR5796735,0.5332092,0.0064631402,0.0007185638,0.0067649186,0.45284414
SRR5934942,0.19096968,0.0030825436,0.00093126297,0.010067761,0.79494876
SRR5796725,0.7770469,0.004767865,0.0057973564,0.056098044,0.15628976
SRR5802290,0.013568908,0.0010597408,0.00033175945,0.0045602918,0.9804793
SRR1008941,0.9497669,0.010110348,0.001475364,0.019609064,0.01903832
ERR209568,0.05465409,0.0020650923,0.0004569888,0.0052441955,0.93757963
SRR6424708,0.022117615,0.0030627549,0.00042068958,0.47532073,0.4990782
ERR209813,0.022117496,0.0013071299,0.00036096573,0.0049645305,0.9712499
SRR5429307,0.018411085,0.0017859332,0.4883292,0.4914738,0.0
SRR5866418,0.014377266,0.0010842085,0.0003375411,0.004728973,0.97947204
SRR6182291,0.014995903,0.0011226237,0.00037908554,0.004860252,0.9786421
SRR5803678,0.02381754,0.0014716983,0.00072950125,0.006154597,0.96782666
SRR1999160,0.018355608,0.0011961758,0.00035366416,0.0067202747,0.97337425
ERR720131,0.01667881,0.0012104213,0.00041881204,0.005903989,0.975788
SRR5343216,0.01746574,0.0010885894,0.00031811,0.005733639,0.9753939
SRR6264904,0.0513494,0.0018203855,0.0011300147,0.013030291,0.9326699
ERR525763,0.025695026,0.001288265,0.00037562847,0.006986797,0.96565425
SRR6264412,0.013414323,0.0010547042,0.00033274293,0.00460881,0.9805894
SRR5078762,0.030267835,0.00053936243,0.004078865,0.60962945,0.3554845
SRR5761679,0.01331985,0.0010509491,0.00033181906,0.0045960844,0.9807013
ERR209473,0.033095896,0.0014941096,0.00042763352,0.0073501766,0.9576322
SRR6331460,0.0305821,0.00037109852,0.0030284822,0.03416717,0.93185115
SRR5549047,0.94202006,0.013537139,0.0009236634,0.012749761,0.030769348
SRR5651473,0.8998107,0.00744161,0.0009381771,0.018064648,0.07374489
SRR5758048,0.8357434,0.0079981685,0.0013155341,0.026567519,0.12837535
SRR5580465,0.0524455,0.0015636384,0.002490878,0.49790186,0.44559813
ERR719245,0.02168414,0.0013213754,0.0003796816,0.0052827597,0.9713321
ERR1823599,0.027069896,0.0015467703,0.0004952848,0.008029789,0.96285826
ERR720206,0.045359194,0.0015890002,0.0004505515,0.010161281,0.94244
SRR5429175,0.027245581,0.0007338524,0.36881495,0.04277575,0.5604299
SRR5934933,0.06954801,0.0020279884,0.00049078465,0.0069870353,0.9209462
ERR209613,0.085638374,0.002218157,0.000428468,0.0051596463,0.90655535
SRR5079006,0.0132935345,0.001049459,0.0003311634,0.004583448,0.9807424
SRR064890,0.9463514,0.0074631684,0.0031447625,0.043040633,0.0
SRR961705,0.014700443,0.0011014938,0.0003323555,0.0043807626,0.9794849
SRR5609947,0.02813065,0.0015656054,0.0004287064,0.0048947036,0.96498036
SRR6264457,0.013714254,0.0010665655,0.00033599138,0.004665166,0.98021805
SRR5429194,0.025993556,0.00037044287,0.13778126,0.032669395,0.80318534
SRR6331112,0.012985498,0.0014319718,0.00042670965,0.004947871,0.9802079
SRR5203139,0.013628066,0.0010626614,0.00034928322,0.004663825,0.98029613
SRR1687458,0.88133013,0.06898993,0.005741596,0.014234602,0.029703736
SRR5091562,0.03251633,0.0013928413,0.00039035082,0.00926891,0.95643157
SRR6264171,0.013270944,0.0010485649,0.000331074,0.004585743,0.9807637
SRR5758129,0.73922616,0.0044047534,0.008547932,0.22651061,0.021310568
SRR3400435,0.9516208,0.018704474,0.0006943047,0.01029408,0.018686295
SRR5757983,0.04745102,0.00068336725,0.0042674243,0.9055225,0.042075634
SRR5757782,0.04496512,0.00067827106,0.004143834,0.91156137,0.038651407
SRR5813233,0.019922405,0.0012384355,0.00066798925,0.006225735,0.9719454
SRR7507543,0.81939846,0.008116692,0.0027353466,0.016535282,0.15321422
SRR961733,0.031202763,0.0015872121,0.00038281083,0.004285753,0.96254146
SRR5983436,0.2648975,0.0021077394,0.001804024,0.10707557,0.62411517
SRR5079173,0.018030047,0.0012115836,0.00038582087,0.0057730973,0.9745995
SRR5202875,0.013223946,0.0010822415,0.00033962727,0.004604101,0.9807501
SRR5983378,0.17626423,0.0019474924,0.0014870465,0.017537653,0.8027636
SRR5602199,0.005780399,0.041077673,0.0023884475,0.0055900216,0.9451635
SRR5203231,0.022270769,0.0012879372,0.00040873885,0.0063483417,0.96968424
SRR1763575,0.9072668,0.012927234,0.0010724962,0.011046141,0.06768727
SRR6330923,0.01469323,0.0010970533,0.00036475062,0.0058105886,0.9780344
SRR961701,0.0153494775,0.0011250079,0.00033345819,0.00431028,0.9788818
SRR6264409,0.024202347,0.0012763441,0.00036853552,0.007101029,0.96705174
SRR6182300,0.019981593,0.0012071431,0.00032809377,0.0048512816,0.97363186
ERR209140,0.024302572,0.0017643273,0.00053730607,0.0061405897,0.96725523
SRR5580538,0.6884696,0.004526347,0.003926605,0.06878254,0.23429489
SRR6264206,0.0135346055,0.0010580719,0.00033134222,0.0045538545,0.98052216
SRR6724380,0.11431426,0.8500036,0.03302744,0.0026546745,0.0
SRR1690153,0.7011795,0.006521493,0.0013893545,0.016477466,0.27443218
SRR1765915,0.46234268,0.005361408,0.0007365048,0.012602299,0.51895714
SRR6264229,0.04607731,0.001088351,0.025782138,0.8350276,0.092024624
SRR6424744,0.044788003,0.0006765425,0.004133135,0.91136384,0.03903848
ERR209529,0.027972847,0.0016281307,0.00049844384,0.006151587,0.963749
SRR5758132,0.030224413,0.0012649894,0.0015339255,0.77032936,0.19664729
SRR5650124,0.30277288,0.0032216907,0.000728935,0.01496464,0.6783118
SRR6724447,0.12971973,0.8323031,0.033850044,0.0041270815,0.0
SRR6265608,0.015066832,0.0010937154,0.00034946203,0.0050619245,0.97842807
SRR2142222,0.93302995,0.012651175,0.00093594193,0.0113838315,0.04199916
SRR5602166,0.008460462,0.008593231,0.0013202131,0.0054117143,0.9762144
SRR6264257,0.021389961,0.0012328923,0.0004248619,0.005154431,0.9717978
SRR5761788,0.014366627,0.0010787547,0.00033691525,0.0048469007,0.97937083
SRR5202859,0.013277978,0.0010485947,0.0003310442,0.0045879483,0.98075444
SRR064851,0.08557777,0.0009884556,0.006214225,0.9072195,0.0
SRR5020859,0.014420927,0.0011223853,0.0003530383,0.0051423013,0.97896135
SRR5649000,0.017997742,0.0016186833,0.00046432018,0.015435427,0.96448386
ERR719169,0.03863278,0.0014743507,0.00046259165,0.0156492,0.9437811
SRR2142183,0.024321735,0.00077036023,0.0010794997,0.011160761,0.96266764
ERR525848,0.0221439,0.0014353096,0.0005313456,0.007384211,0.96850526
SRR6264535,0.03208375,0.0015458763,0.0005943775,0.0072141886,0.9585618
SRR5610055,0.050483793,0.0024354756,0.0014815629,0.008387595,0.9372116
SRR7423286,0.028668523,0.0021816194,0.00041091442,0.004311532,0.9644274
SRR5431383,0.011862785,0.0011507869,0.0003491938,0.007179022,0.9794582
SRR5078669,0.01327911,0.0010487139,0.0003310144,0.004587561,0.9807536
SRR5396504,0.015634656,0.0011359751,0.0003477633,0.0047953427,0.97808623
SRR5429191,0.003253013,0.6624248,0.0028411746,0.007097155,0.32438385
SRR5396459,0.04554081,0.0019426942,0.0005183816,0.006189257,0.9458089
SRR6724528,0.22167894,0.74600786,0.029304238,0.0030089738,0.0
SRR5429149,0.0060931314,0.014392313,0.9440076,0.03550705,0.0
SRR6331089,0.01477012,0.0010211766,0.00035503507,0.005293697,0.97856
SRR5203177,0.013274908,0.0010485947,0.0003310144,0.0045871437,0.9807583
SRR6424592,0.017847866,0.0011811554,0.00035515428,0.0055983663,0.9750174
ERR209534,0.029060572,0.0015960634,0.00039169192,0.0050067604,0.9639449
SRR7507659,0.02401182,0.0013537705,0.00040787458,0.006256938,0.9679696
ERR209196,0.01997006,0.0012941957,0.0004426241,0.005828321,0.9724648
ERR719870,0.018912733,0.0012535453,0.0003924966,0.0060427785,0.97339845
SRR5610059,0.014303446,0.001057893,0.0003452003,0.004871458,0.979422
SRR1687098,0.9131469,0.0136089325,0.0008496344,0.009302616,0.063091874
SRR5648873,0.023562402,0.0013568997,0.00047442317,0.0083375275,0.9662688
ERR011266,0.02411127,0.0013335943,0.00036665797,0.005532503,0.96865594
SRR5758155,0.033194035,0.0007081628,0.0040361285,0.879797,0.08226466
SRR6185216,0.02386713,0.0014493465,0.00041532516,0.005085677,0.9691825
ERR718994,0.016012162,0.0011200905,0.00034192204,0.0053914785,0.97713435
SRR5580530,0.20697102,0.002338767,0.000721544,0.0275293,0.76243937
SRR6182460,0.058588505,0.0011210442,0.00069227815,0.014794022,0.92480415
SRR5429223,0.0053560967,0.012870361,0.9437633,0.038010247,0.0
ERR719422,0.01849553,0.001198858,0.000359416,0.005708903,0.9742373
ERR1809146,0.01802802,0.00088882446,0.0011092722,0.0124260485,0.96754783
SRR5079065,0.013299555,0.0010495186,0.0003310144,0.004583001,0.9807369
SRR6265466,0.026047409,0.0011779368,0.00038746,0.010075718,0.9623115
ERR719082,0.021722615,0.0015782118,0.00055268407,0.014784902,0.9613616
SRR961777,0.014706522,0.000986278,0.000407964,0.0055237412,0.9783755
SRR6265528,0.058599293,0.010623664,0.0016483963,0.006311536,0.9228171
ERR720221,0.044324696,0.0016366541,0.00048664212,0.010990143,0.94256186
SRR5203187,0.016421795,0.0010966957,0.000331074,0.005375743,0.9767747
SRR5649165,0.013358384,0.0010479391,0.00033286214,0.0046213865,0.98063946
SRR5947856,0.88469195,0.010026604,0.0017833412,0.017749012,0.08574909
SRR5802220,0.07657358,0.0024057627,0.00049346685,0.004891336,0.9156358
SRR5399197,0.022331357,0.0014462471,0.00046536326,0.0063948035,0.96936226
SRR5602180,0.017867029,0.0011563003,0.00049364567,0.01745078,0.96303225
ERR719995,0.017778605,0.0012142956,0.00037282705,0.0051757395,0.9754585
