,root:Diseases,root:Health,root:Infections,Unknown
ERR720215,0.02906484,0.9646272,0.006307979,0.0
SRR1693217,0.93021977,0.05499877,0.014781514,0.0
SRR5399496,0.011959932,0.9835155,0.0045244833,0.0
SRR7507674,0.020550443,0.9743946,0.0050549363,0.0
SRR5020895,0.921433,0.011694998,0.066458106,0.00041389465
ERR720031,0.011988811,0.9834865,0.004524598,0.0
SRR1930138,0.0056156036,0.9152681,0.07911633,0.0
SRR6474214,0.02016141,0.97456765,0.0052709966,0.0
SRR7507396,0.3331299,0.6610068,0.005863284,0.0
SRR6330896,0.011956302,0.9835076,0.0045360634,0.0
SRR5610114,0.012011608,0.9834471,0.0045412146,0.0
SRR5580641,0.011619836,0.9827959,0.0055843075,0.0
SRR5202958,0.011907132,0.9834864,0.0046065925,0.0
SRR7690087,0.012675883,0.98263955,0.0046845335,0.0
SRR5020875,0.31854665,0.008559233,0.6728942,0.0
SRR5637737,0.011959932,0.9835155,0.0045244833,0.0
SRR2918740,0.10795109,0.8877313,0.0043176813,0.0
ERR209402,0.012612561,0.9827615,0.0046258927,0.0
SRR2914201,0.013628783,0.9817678,0.004603435,0.0
ERR525689,0.03336111,0.959721,0.006917937,0.0
ERR525791,0.07951051,0.9072483,0.008738548,0.004502654
ERR719654,0.012535542,0.9828365,0.0046280003,0.0
SRR5399199,0.27929497,0.010229147,0.7104759,0.0
SRR5429200,0.01618349,0.9791417,0.0046747453,0.0
ERR525917,0.92701185,0.04199612,0.03099204,0.0
ERR011287,0.5980148,0.08820364,0.20311958,0.11066204
SRR5637786,0.011992659,0.98345065,0.0045567625,0.0
SRR1763576,0.91396713,0.07065285,0.015380023,0.0
SRR7507406,0.011963254,0.9835116,0.0045251953,0.0
SRR7507594,0.10128508,0.89281315,0.0059017665,0.0
SRR6724467,0.033451676,0.96041673,0.00613159,0.0
SRR5196129,0.14019221,0.8495067,0.0103011755,0.0
SRR1763600,0.76054335,0.22233392,0.017122649,0.0
SRR5343152,0.011959822,0.9835158,0.0045244866,0.0
SRR5078696,0.011960082,0.9835155,0.0045244247,0.0
SRR5761750,0.011958621,0.9835151,0.0045263427,0.0
SRR5078853,0.011959932,0.9835155,0.0045244833,0.0
ERR718996,0.011970269,0.9835029,0.0045267725,0.0
SRR5343106,0.011959117,0.98351496,0.0045258948,0.0
SRR5548709,0.9018847,0.08374779,0.014367588,0.0
ERR719681,0.012022122,0.98344064,0.004537186,0.0
SRR5580523,0.012602063,0.9822392,0.0051587857,0.0
SRR5343156,0.01195357,0.9835112,0.0045352755,0.0
SRR5549035,0.94280374,0.038673583,0.018522693,0.0
ERR209892,0.013952743,0.98170346,0.0043438156,0.0
ERR321536,0.0137057565,0.9812566,0.0050376225,0.0
SRR5763478,0.019846391,0.97611517,0.0040383334,0.0
ERR209423,0.015087783,0.9801986,0.0047135386,0.0
SRR5796735,0.054395482,0.9430091,0.002595422,0.0
SRR5934942,0.093755424,0.8774931,0.010577887,0.018173575
SRR5796725,0.90540075,0.053459734,0.041139487,0.0
SRR5802290,0.011960705,0.9835147,0.0045245434,0.0
SRR1008941,0.92506063,0.015215367,0.041984767,0.017739177
ERR209568,0.04367179,0.95109385,0.005234289,0.0
SRR6424708,0.12792623,0.76542056,0.1066532,0.0
ERR209813,0.013781364,0.9816546,0.004564,0.0
SRR5429307,0.545381,0.27067596,0.043018192,0.14092481
SRR5866418,0.012069919,0.9833843,0.004545722,0.0
SRR6182291,0.01196035,0.983515,0.0045247218,0.0
SRR5803678,0.8221747,0.15930445,0.018520772,0.0
SRR1999160,0.011975232,0.98349726,0.004527536,0.0
ERR720131,0.012447786,0.98284715,0.0047049862,0.0
SRR5343216,0.011958711,0.9835147,0.00452661,0.0
SRR6264904,0.027493477,0.93120635,0.025369912,0.015930295
ERR525763,0.0149641195,0.980499,0.0045368443,0.0
SRR6264412,0.011912079,0.98349607,0.004591865,0.0
SRR5078762,0.034778308,0.2840627,0.681159,0.0
SRR5761679,0.011959932,0.9835155,0.0045244833,0.0
ERR209473,0.014156568,0.9812926,0.0045507923,0.0
SRR6331460,0.015425961,0.97843146,0.006142535,0.0
SRR5549047,0.9335011,0.047127776,0.019371115,0.0
SRR5651473,0.9253996,0.04200783,0.032592576,0.0
SRR5758048,0.70687735,0.26083535,0.021403432,0.010883868
SRR5580465,0.026015311,0.9079625,0.04168296,0.024339199
ERR719245,0.012274421,0.9832321,0.004493454,0.0
ERR1823599,0.023667244,0.97218555,0.00414724,0.0
ERR720206,0.08481622,0.89582413,0.011238515,0.008121133
SRR5429175,0.0707004,0.926672,0.0026276237,0.0
SRR5934933,0.0728729,0.9187756,0.008351435,0.0
ERR209613,0.1356453,0.8498278,0.0075684786,0.0069583654
SRR5079006,0.011959932,0.9835155,0.0045244833,0.0
SRR064890,0.92287517,0.012663901,0.03889528,0.025565624
SRR961705,0.011959932,0.9835155,0.0045244833,0.0
SRR5609947,0.012058867,0.983401,0.004540217,0.0
SRR6264457,0.01196033,0.98351234,0.004527251,0.0
SRR5429194,0.060949296,0.9286331,0.01041759,0.0
SRR6331112,0.012374623,0.98286617,0.004759258,0.0
SRR5203139,0.01193274,0.9834953,0.0045720185,0.0
SRR1687458,0.91421896,0.07288476,0.01289627,0.0
SRR5091562,0.02104507,0.9729155,0.006039513,0.0
SRR6264171,0.011959932,0.9835155,0.0045244833,0.0
SRR5758129,0.73851013,0.049910218,0.19188482,0.019694865
SRR3400435,0.23144473,0.7662125,0.002342772,0.0
SRR5757983,0.039637048,0.1479487,0.8124143,0.0
SRR5757782,0.041294206,0.19289011,0.76581573,0.0
SRR5813233,0.011967292,0.98350596,0.004526691,0.0
SRR7507543,0.723472,0.26508084,0.011447088,0.0
SRR961733,0.020993639,0.9740609,0.00494543,0.0
SRR5983436,0.17224714,0.5848857,0.09160596,0.15126115
SRR5079173,0.0119653065,0.9835089,0.0045257905,0.0
SRR5202875,0.011964861,0.9835095,0.0045255832,0.0
SRR5983378,0.30386117,0.68752444,0.008614433,0.0
SRR5602199,0.012085655,0.98336494,0.004549413,0.0
SRR5203231,0.014407108,0.9806289,0.004963997,0.0
SRR1763575,0.9310321,0.04456472,0.024403095,0.0
SRR6330923,0.012013251,0.9832513,0.0047354135,0.0
SRR961701,0.011959932,0.9835155,0.0045244833,0.0
SRR6264409,0.0122753745,0.983137,0.004587611,0.0
SRR6182300,0.015308991,0.9797176,0.0049734637,0.0
ERR209140,0.016529303,0.978913,0.004557697,0.0
SRR5580538,0.72278655,0.17782423,0.03219804,0.067191124
SRR6264206,0.011959935,0.9835157,0.0045243953,0.0
SRR6724380,0.92936516,0.05746467,0.013170125,0.0
SRR1690153,0.46850362,0.5263648,0.005131537,0.0
SRR1765915,0.071448706,0.9248568,0.003694478,0.0
SRR6264229,0.047806572,0.32205063,0.6301428,0.0
SRR6424744,0.039548364,0.12339793,0.83705366,0.0
ERR209529,0.01334087,0.9821035,0.004555633,0.0
SRR5758132,0.1356649,0.75231045,0.1120247,0.0
SRR5650124,0.91369146,0.068114884,0.018193666,0.0
SRR6724447,0.9333564,0.050277248,0.01636629,0.0
SRR6265608,0.011416006,0.9825117,0.0060722968,0.0
SRR2142222,0.90413845,0.034575686,0.061285898,0.0
SRR5602166,0.020123811,0.9742625,0.005613755,0.0
SRR6264257,0.013145607,0.9820898,0.0047645764,0.0
SRR5761788,0.011993919,0.98348075,0.004525371,0.0
SRR5202859,0.0119599635,0.98351556,0.0045244545,0.0
SRR064851,0.90516675,0.03478406,0.060049232,0.0
SRR5020859,0.0024703012,0.5523591,0.44517058,0.0
SRR5649000,0.013767391,0.9579272,0.013755828,0.014549613
ERR719169,0.02199358,0.9708644,0.007142061,0.0
SRR2142183,0.020377427,0.9737244,0.0058981013,0.0
ERR525848,0.011294009,0.9767842,0.011921766,0.0
SRR6264535,0.012115722,0.98276716,0.0051170695,0.0
SRR5610055,0.026067315,0.96804476,0.005887937,0.0
SRR7423286,0.023184393,0.9721524,0.00466324,0.0
SRR5431383,0.011959648,0.9835155,0.0045248144,0.0
SRR5078669,0.0119599635,0.9835156,0.0045244545,0.0
SRR5396504,0.011929216,0.98315626,0.004914523,0.0
SRR5429191,0.5209793,0.47410446,0.0049163383,0.0
SRR5396459,0.01603253,0.9782382,0.0057293056,0.0
SRR6724528,0.93661886,0.02051033,0.04287081,0.0
SRR5429149,0.92164457,0.042505827,0.03584963,0.0
SRR6331089,0.01188228,0.9834427,0.004674949,0.0
SRR5203177,0.011957431,0.9835151,0.00452748,0.0
SRR6424592,0.029072797,0.9647603,0.0061669433,0.0
ERR209534,0.11642012,0.6709491,0.12770501,0.08492577
SRR7507659,0.02567068,0.97030455,0.0040247594,0.0
ERR209196,0.01519415,0.9803966,0.0044092224,0.0
ERR719870,0.012963795,0.9824051,0.0046310876,0.0
SRR5610059,0.011998349,0.98346734,0.00453437,0.0
SRR1687098,0.9259216,0.060145047,0.013933281,0.0
SRR5648873,0.013239839,0.9820883,0.0046718447,0.0
ERR011266,0.07938119,0.90750474,0.013114015,0.0
SRR5758155,0.087966144,0.13272914,0.7793047,0.0
SRR6185216,0.013122123,0.98207414,0.0048037455,0.0
ERR718994,0.011988035,0.98348254,0.004529442,0.0
SRR5580530,0.08954793,0.8638383,0.014891297,0.031722426
SRR6182460,0.01218437,0.982946,0.0048696315,0.0
SRR5429223,0.9239625,0.012798041,0.03614846,0.027091026
ERR719422,0.012036957,0.9834295,0.004533617,0.0
ERR1809146,0.015887389,0.9779997,0.0061128833,0.0
SRR5079065,0.011959932,0.9835155,0.0045244833,0.0
SRR6265466,0.015412055,0.978066,0.0065219323,0.0
ERR719082,0.012443079,0.98272306,0.0048339018,0.0
SRR961777,0.011984449,0.9834874,0.0045280675,0.0
SRR6265528,0.014859118,0.9798895,0.005251411,0.0
ERR720221,0.034401406,0.95794713,0.007651513,0.0
SRR5203187,0.01198551,0.9834699,0.004544551,0.0
SRR5649165,0.011959997,0.9835156,0.004524426,0.0
SRR5947856,0.887454,0.09826698,0.0142791215,0.0
SRR5802220,0.012437769,0.98267245,0.0048897844,0.0
SRR5399197,0.011958788,0.98350745,0.0045338315,0.0
SRR5602180,0.012312042,0.98309547,0.0045924415,0.0
ERR719995,0.011983698,0.98348796,0.0045283423,0.0
SRR5548202,0.777495,0.016271241,0.20623377,0.0
ERR719532,0.028773364,0.9641923,0.0070343963,0.0
SRR5649028,0.014125741,0.9815703,0.004303946,0.0
SRR6264019,0.0119599635,0.9835156,0.0045244545,0.0
SRR1687446,0.86572576,0.12276915,0.011505115,0.0
SRR5399635,0.41556066,0.5747373,0.009702077,0.0
SRR5203165,0.011961892,0.9835014,0.0045366874,0.0
SRR5602301,0.011883476,0.98338574,0.0047307294,0.0
ERR719991,0.011977414,0.9834949,0.0045276913,0.0
SRR6928784,0.011959932,0.9835155,0.0045244833,0.0
SRR6264911,0.027121607,0.92855406,0.04432434,0.0
SRR5343071,0.011959932,0.9835155,0.0045244833,0.0
ERR525737,0.017852819,0.97555393,0.0065932674,0.0
SRR051676,0.878854,0.077435076,0.04371089,0.0
SRR6264011,0.01209952,0.9830632,0.004837221,0.0
ERR719735,0.053747624,0.9302503,0.009196013,0.006806016
SRR3400417,0.9238773,0.012770861,0.03628108,0.02707076
ERR1809149,0.013605437,0.9800318,0.0063628717,0.0
SRR5078907,0.01204553,0.9834139,0.0045405175,0.0
SRR5610042,0.01194837,0.98351055,0.004541028,0.0
SRR1262585,0.012846715,0.98246473,0.0046885605,0.0
SRR5429305,0.92864335,0.05184833,0.019508272,0.0
SRR5343094,0.011959593,0.9835155,0.0045248754,0.0
ERR525811,0.011959964,0.9835156,0.004524425,0.0
SRR5431400,0.012019713,0.98343503,0.0045452225,0.0
SRR5580644,0.011853645,0.9830921,0.0050543034,0.0
ERR209711,0.8564889,0.13077539,0.012735704,0.0
SRR5078966,0.012305913,0.9823353,0.0053586722,0.0
SRR6182290,0.012160045,0.9832784,0.0045616706,0.0
SRR5650137,0.8412873,0.14723423,0.011478467,0.0
ERR719346,0.015379005,0.9795485,0.005072418,0.0
SRR5648863,0.08267373,0.826365,0.030063987,0.06089729
SRR6265188,0.011959932,0.9835155,0.0045244833,0.0
SRR5758069,0.44736218,0.037421476,0.5152163,0.0
SRR6724432,0.9103801,0.06586252,0.023757322,0.0
SRR5637778,0.011952782,0.98344654,0.004600752,0.0
SRR5866442,0.011959932,0.9835155,0.0045244833,0.0
SRR5548052,0.9297436,0.057101138,0.013155285,0.0
SRR5548776,0.5378214,0.0057276813,0.4564509,0.0
SRR5813262,0.012042073,0.98339653,0.0045613614,0.0
SRR5758110,0.02344793,0.9034358,0.04757139,0.025544882
SRR064859,0.9282399,0.058128066,0.013632115,0.0
SRR5763459,0.022590956,0.9731138,0.0042952197,0.0
ERR209311,0.01711225,0.978089,0.0047987597,0.0
ERR719911,0.011979918,0.9834937,0.004526261,0.0
SRR5548944,0.93281364,0.019422442,0.027697772,0.020066142
SRR5343116,0.012735749,0.98273593,0.0045283805,0.0
SRR5637740,0.011959846,0.9835156,0.0045245737,0.0
SRR5761779,0.014974789,0.9803124,0.0047127777,0.0
SRR5648995,0.0154032335,0.979287,0.0053097033,0.0
SRR6264619,0.013866484,0.94322884,0.02953294,0.013371706
SRR5343182,0.011931609,0.9834876,0.0045808363,0.0
SRR6264432,0.0119599635,0.9835156,0.0045244545,0.0
ERR634973,0.028662,0.96710634,0.0042316434,0.0
SRR6474304,0.102824524,0.88689935,0.010276103,0.0
SRR6024850,0.011960264,0.98351514,0.004524545,0.0
ERR719278,0.0120108705,0.9834552,0.0045339605,0.0
SRR5429275,0.92437017,0.061775256,0.0138544785,0.0
SRR5343069,0.011966404,0.9835078,0.004525909,0.0
ERR011198,0.011993954,0.983433,0.0045730635,0.0
SRR064898,0.9136096,0.012498081,0.06520465,0.008687615
ERR209619,0.2569028,0.71091527,0.01092115,0.021260738
SRR2726138,0.013785922,0.9813264,0.004887774,0.0
ERR209510,0.03802336,0.95838374,0.003592903,0.0
ERR209280,0.01194612,0.9834696,0.004584245,0.0
SRR5428922,0.9221926,0.043339677,0.034467805,0.0
SRR5803758,0.013473483,0.9816146,0.0049119038,0.0
ERR695630,0.82816076,0.16271232,0.009126902,0.0
SRR5078616,0.011959932,0.9835155,0.0045244833,0.0
SRR6265075,0.01195109,0.9835143,0.004534684,0.0
SRR6474290,0.013797251,0.9814493,0.004753516,0.0
ERR719118,0.012478184,0.9829523,0.004569418,0.0
SRR5548733,0.11782545,0.8404969,0.012792468,0.028885186
SRR7507665,0.03454142,0.95999306,0.005465553,0.0
ERR209754,0.19088736,0.803509,0.0056036282,0.0
SRR6264255,0.018261373,0.9676466,0.010224432,0.0038676262
SRR5761756,0.015520766,0.9792502,0.005229036,0.0
SRR6330910,0.011960785,0.9834798,0.0045594573,0.0
SRR6265368,0.04050274,0.95109475,0.008402508,0.0
SRR5548571,0.20705529,0.7883495,0.004595281,0.0
SRR5602292,0.011961846,0.9835004,0.0045376886,0.0
SRR6331482,0.010921444,0.9809453,0.00813326,0.0
SRR6724374,0.8864434,0.10265838,0.010898308,0.0
SRR2914165,0.006001603,0.94512475,0.048873678,0.0
SRR1687055,0.93130815,0.037220728,0.031471133,0.0
SRR5203311,0.011961276,0.9835138,0.004524872,0.0
SRR5648856,0.012025972,0.98343456,0.004539534,0.0
SRR064891,0.9287047,0.047237296,0.024057975,0.0
SRR6901785,0.012499062,0.9828721,0.0046288967,0.0
SRR6331076,0.011959932,0.9835155,0.0045244833,0.0
SRR5602267,0.022113051,0.96954346,0.008343498,0.0
SRR5203119,0.012079725,0.98334765,0.0045726146,0.0
SRR5548509,0.9320739,0.03132338,0.03660274,0.0
ERR719929,0.012172261,0.98327136,0.004556378,0.0
SRR6264367,0.5034131,0.40486628,0.040918887,0.050801754
SRR5580460,0.0121151935,0.9833254,0.0045593297,0.0
SRR6281228,0.017571535,0.9772598,0.0051686666,0.0
SRR5399228,0.011959932,0.9835155,0.0045244833,0.0
ERR209204,0.013964657,0.98140526,0.004630091,0.0
SRR5079021,0.011959932,0.9835155,0.0045244833,0.0
SRR6182304,0.0025004686,0.555337,0.44216254,0.0
SRR5610138,0.012009717,0.9834457,0.0045444947,0.0
SRR5078585,0.011959932,0.9835155,0.0045244833,0.0
SRR6265125,0.012551926,0.9795778,0.007870261,0.0
SRR7507326,0.011971054,0.9835025,0.0045264107,0.0
SRR7507560,0.13907133,0.84502333,0.01590537,0.0
SRR7507538,0.011958465,0.9835147,0.0045267846,0.0
SRR5903331,0.010409833,0.9812356,0.008354508,0.0
SRR5763472,0.011959932,0.9835155,0.0045244833,0.0
SRR6265083,0.011920361,0.983387,0.004692591,0.0
SRR1693355,0.19129798,0.8009701,0.0077319224,0.0
SRR5203226,0.011960998,0.98351353,0.004525473,0.0
SRR5648947,0.77794343,0.027480578,0.19457604,0.0
SRR5757772,0.011951176,0.9835127,0.0045360657,0.0
SRR6182488,0.03211345,0.9617338,0.006152746,0.0
SRR5610136,0.047274787,0.94704676,0.0056784255,0.0
ERR525809,0.017378936,0.9775468,0.0050743367,0.0
SRR5648842,0.012227955,0.9831291,0.0046429066,0.0
SRR5429289,0.9303375,0.05643896,0.013223518,0.0
SRR6330962,0.011928993,0.9834989,0.0045722155,0.0
SRR5803787,0.3050325,0.65099776,0.025721133,0.018248618
