,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic diseases:Irritable Bowel Syndrome,"root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases:Colitis, Ulcerative",root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases:Crohn Disease,Unknown
SRR5610071,0.0077878833,0.018125087,0.0036275387,0.97045946
SRR6182446,0.0024590492,0.008704156,0.0049319863,0.98390484
SRR7423288,0.012578577,0.006858617,0.008880734,0.9716821
SRR5629121,0.0056354105,0.15095916,0.17233148,0.6710739
SRR6182354,0.0024716556,0.008496195,0.0048820376,0.9841501
SRR5079071,0.0021758676,0.011654943,0.007003993,0.9791652
ERR011350,0.0025784075,0.012752056,0.005945742,0.97872376
ERR209152,0.005705774,0.018273562,0.0222677,0.953753
SRR5757771,0.0023823977,0.049153954,0.013921261,0.9345424
SRR5548755,0.006309867,0.9028565,0.053768486,0.03706515
SRR5761761,0.015275836,0.009940952,0.06962201,0.9051612
ERR719135,0.005255252,0.006693572,0.01091826,0.9771329
SRR5202882,0.14645556,0.0030041635,0.030282587,0.82025766
ERR209358,0.0059423745,0.014801383,0.01592198,0.96333426
SRR6474280,0.0070955753,0.8574903,0.061864346,0.07354975
SRR6264521,0.00392586,0.14617726,0.10793808,0.7419588
SRR6185241,0.0010649562,0.22330344,0.037134945,0.73849666
SRR7507341,0.0125955045,0.008646637,0.0048795342,0.9738783
SRR5711561,0.0061068833,0.007949084,0.0054433346,0.9805007
SRR5549008,0.0045648217,0.9574952,0.022090316,0.01584965
SRR064903,0.00071904063,0.39278537,0.04071057,0.56578505
SRR5548429,0.0048518777,0.17057914,0.08962047,0.7349485
SRR5078591,0.83927584,0.04288885,0.009525508,0.108309746
SRR5761766,0.002470106,0.008513927,0.004887253,0.9841287
SRR5020909,0.013754994,0.013399422,0.02096957,0.95187604
SRR5802394,0.0054695904,0.010080427,0.010680735,0.97376925
SRR6185178,0.0023387074,0.011404663,0.005273342,0.98098326
ERR209367,0.0043776333,0.022445679,0.031930894,0.9412458
SRR6901829,0.0023961663,0.018533945,0.018028587,0.96104133
ERR720215,0.017117292,0.007961631,0.06227383,0.91264725
SRR1693217,0.9299211,0.024568139,0.045510717,0.0
SRR5399496,0.00248909,0.008545816,0.004949957,0.9840151
SRR7507674,0.05589533,0.0072235763,0.007501304,0.9293798
SRR5020895,0.005995661,0.9198705,0.009202033,0.06493187
ERR720031,0.0031155944,0.009086698,0.0071740746,0.9806236
SRR1930138,0.0025295913,0.008634806,0.005168766,0.98366684
SRR6474214,0.011732787,0.01240018,0.06519419,0.91067284
SRR7507396,0.0030032396,0.03866294,0.03341949,0.92491436
SRR6330896,0.002481699,0.008484125,0.0049009025,0.98413324
SRR5610114,0.0024887025,0.008657455,0.0050274134,0.9838264
SRR5580641,0.0060893,0.0069917142,0.013819873,0.9730991
SRR5202958,0.0024365485,0.008909166,0.005118251,0.983536
SRR7690087,0.002627194,0.010169655,0.004784435,0.9824187
SRR5020875,0.002471596,0.0084962845,0.004881829,0.9841503
SRR5637737,0.002471596,0.0084962845,0.004881829,0.9841503
SRR2918740,0.006708026,0.032030314,0.004390657,0.95687103
ERR209402,0.0037527084,0.0077899694,0.008102655,0.98035467
SRR2914201,0.0025149286,0.008672625,0.0051934123,0.98361903
ERR525689,0.0041207075,0.017213345,0.009734929,0.968931
ERR525791,0.0035642982,0.048002213,0.018015504,0.930418
ERR719654,0.0054782033,0.009389073,0.019485772,0.965647
SRR5399199,0.002471596,0.0084962845,0.004881829,0.9841503
SRR5429200,0.0024750829,0.008492231,0.0048879087,0.9841448
ERR525917,0.0013295114,0.06311679,0.022718936,0.91283476
ERR011287,0.022011638,0.34153086,0.15617922,0.48027825
SRR5637786,0.0024702847,0.008527756,0.004897535,0.9841044
SRR1763576,0.91675085,0.026933964,0.056315113,0.0
SRR7507406,0.0042069554,0.007738769,0.004360378,0.9836939
SRR7507594,0.042513996,0.005181074,0.021360308,0.9309446
SRR6724467,0.0030320883,0.008475304,0.006355107,0.9821375
SRR5196129,0.0023621619,0.014015019,0.0062849224,0.9773379
SRR1763600,0.32060957,0.10185847,0.013487399,0.5640446
SRR5343152,0.0024712384,0.008504242,0.0048821867,0.9841423
SRR5078696,0.0024080276,0.0103960335,0.006680846,0.9805151
SRR5761750,0.002491355,0.008857369,0.00527218,0.9833791
SRR5078853,0.002407372,0.009218365,0.005450517,0.98292375
ERR718996,0.0032628179,0.007642418,0.006394714,0.98270005
SRR5343106,0.0025186539,0.008569837,0.0050953925,0.98381615
SRR5548709,0.004414767,0.9601167,0.022888243,0.012580335
ERR719681,0.0020499527,0.013512373,0.008633286,0.9758044
SRR5580523,0.0055062473,0.009875238,0.017963827,0.96665466
SRR5343156,0.0056795776,0.006023109,0.010475457,0.9778218
SRR5549035,0.0044331253,0.95872295,0.022309124,0.014534771
ERR209892,0.0086375475,0.006423801,0.01539284,0.96954584
ERR321536,0.0030384064,0.009407043,0.006544411,0.98101014
SRR5763478,0.0016721189,0.22735521,0.0075573027,0.76341534
ERR209423,0.0050531626,0.01819843,0.035406232,0.9413422
SRR5796735,0.18858749,0.013888657,0.118992925,0.67853093
SRR5934942,0.41015327,0.0296292,0.0075981915,0.55261934
SRR5796725,0.757384,0.055461347,0.008304238,0.17885041
SRR5802290,0.002470106,0.00850904,0.0048903525,0.9841305
SRR1008941,0.004521787,0.95906055,0.023027718,0.013389945
ERR209568,0.006913364,0.033565313,0.052607447,0.9069139
SRR6424708,0.0024715662,0.00849691,0.004882306,0.9841492
ERR209813,0.04240626,0.01819694,0.050405413,0.88899136
SRR5429307,0.006759405,0.014700651,0.0055775046,0.97296244
SRR5866418,0.21687087,0.003542602,0.014181048,0.7654055
SRR6182291,0.005777389,0.007579237,0.0042259693,0.9824174
SRR5803678,0.053184897,0.005712986,0.01766318,0.9234389
SRR1999160,0.23175326,0.005012274,0.010632306,0.75260216
ERR720131,0.0031927228,0.009293467,0.0075187385,0.9799951
SRR5343216,0.002455473,0.008949786,0.0050666034,0.98352814
SRR6264904,0.004157841,0.08545959,0.07497722,0.83540535
ERR525763,0.004371822,0.020727009,0.010226458,0.9646747
SRR6264412,0.0025060475,0.008494556,0.0049888194,0.9840106
SRR5078762,0.020179123,0.016866505,0.059851944,0.9031024
SRR5761679,0.002471596,0.0084962845,0.004881829,0.9841503
ERR209473,0.00472486,0.04444769,0.008172959,0.9426545
SRR6331460,0.0026488006,0.008259177,0.005205035,0.98388696
SRR5549047,0.004989475,0.6438426,0.21886057,0.13230735
SRR5651473,0.0034602582,0.030709296,0.06645447,0.899376
SRR5758048,0.003757,0.28343332,0.06449127,0.6483184
SRR5580465,0.0086658895,0.00941056,0.008643299,0.97328025
ERR719245,0.0027227104,0.016532212,0.0077126324,0.9730325
ERR1823599,0.006363094,0.1696671,0.038337857,0.78563195
ERR720206,0.010101318,0.025392532,0.09881717,0.865689
SRR5429175,0.0025436878,0.008457273,0.004989773,0.98400927
SRR5934933,0.05029109,0.100803286,0.020285785,0.82861984
ERR209613,0.00257802,0.13111496,0.010543466,0.85576355
SRR5079006,0.0022601485,0.010541856,0.0063569546,0.98084104
SRR064890,0.10931517,0.6483927,0.24229223,0.0
SRR961705,0.0016644299,0.022763938,0.016450763,0.95912087
SRR5609947,0.0017791092,0.04116714,0.0062691867,0.95078456
SRR6264457,0.0023379922,0.010045826,0.0057505965,0.9818656
SRR5429194,0.0033139884,0.007534355,0.006392449,0.98275924
SRR6331112,0.0025278926,0.008914381,0.0051936805,0.98336405
SRR5203139,0.0025204122,0.00852868,0.00501588,0.983935
SRR1687458,0.6521827,0.017927408,0.007876664,0.32201326
SRR5091562,0.0057893395,0.061683267,0.09395215,0.83857524
SRR6264171,0.002471596,0.0084962845,0.004881829,0.9841503
SRR5758129,0.004368484,0.11088702,0.03940162,0.8453429
SRR3400435,0.002471596,0.0084962845,0.004881829,0.9841503
SRR5757983,0.0024716258,0.008496404,0.004881829,0.9841502
SRR5757782,0.016541034,0.0038526356,0.027776748,0.95182955
SRR5813233,0.005497843,0.007326573,0.012747258,0.9744283
SRR7507543,0.008121014,0.2010063,0.045083553,0.7457892
SRR961733,0.0022663474,0.014878035,0.007115066,0.97574055
SRR5983436,0.009529293,0.02684784,0.12355921,0.8400637
SRR5079173,0.0031790137,0.007956296,0.0063952208,0.98246944
SRR5202875,0.002478063,0.008492589,0.004897535,0.9841318
SRR5983378,0.0038905442,0.10458249,0.00723508,0.8842919
SRR5602199,0.0026957393,0.010111749,0.00484699,0.9823455
SRR5203231,0.018027127,0.012633979,0.012890786,0.9564481
SRR1763575,0.43512714,0.037487864,0.0030917525,0.52429324
SRR6330923,0.002636522,0.008347273,0.005222887,0.9837933
SRR961701,0.0023085773,0.010014325,0.0059466064,0.98173046
SRR6264409,0.0056289434,0.030346096,0.041784823,0.92224014
SRR6182300,0.019939244,0.005404711,0.00598523,0.96867085
ERR209140,0.007310301,0.01021564,0.028054804,0.95441926
SRR5580538,0.003886044,0.118746966,0.017773837,0.85959315
SRR6264206,0.002464652,0.008631557,0.0050056577,0.98389816
SRR6724380,0.005025536,0.044038802,0.004278749,0.94665694
SRR1690153,0.009710163,0.036575377,0.006379664,0.94733477
SRR1765915,0.529578,0.034089625,0.0075517297,0.42878067
SRR6264229,0.0033035278,0.017184943,0.017978907,0.9615326
SRR6424744,0.002471596,0.0084962845,0.004881829,0.9841503
ERR209529,0.0026684403,0.010226339,0.00634259,0.9807626
SRR5758132,0.0024710894,0.008500904,0.004885137,0.9841429
SRR5650124,0.0032006502,0.03265032,0.01492545,0.9492236
SRR6724447,0.111855954,0.018000424,0.005039394,0.8651042
SRR6265608,0.002420187,0.027170777,0.016013205,0.95439583
SRR2142222,0.004560381,0.94330007,0.016751409,0.035388112
SRR5602166,0.0026290417,0.008425236,0.0049895644,0.98395616
SRR6264257,0.0026172996,0.013283819,0.006039232,0.97805965
SRR5761788,0.002508074,0.008499324,0.0049946606,0.98399794
SRR5202859,0.0024884641,0.008476168,0.0049146116,0.9841207
SRR064851,0.002411753,0.0094872415,0.0049615204,0.9831395
SRR5020859,0.0024715662,0.008496463,0.004881859,0.9841501
SRR5649000,0.0024740696,0.008647412,0.004919052,0.98395944
ERR719169,0.015556812,0.009362251,0.058338314,0.9167426
SRR2142183,0.0024937987,0.020932525,0.0064336658,0.97014
ERR525848,0.0043234825,0.011366755,0.013613313,0.97069645
SRR6264535,0.0060605705,0.0263727,0.010409594,0.95715714
SRR5610055,0.006650269,0.067073554,0.00937891,0.9168973
SRR7423286,0.18383944,0.0049711466,0.009488821,0.8017006
SRR5431383,0.002471894,0.008496672,0.004882902,0.9841485
SRR5078669,0.0024722219,0.008496523,0.0048838854,0.98414737
SRR5396504,0.0024916828,0.008468747,0.004918903,0.98412067
SRR5429191,0.0024719834,0.008495986,0.004882127,0.98414993
SRR5396459,0.0021510124,0.04311657,0.015864313,0.9388681
SRR6724528,0.0025096536,0.1380074,0.044597775,0.81488514
SRR5429149,0.014405698,0.030296922,0.08515319,0.8701442
SRR6331089,0.0026075244,0.008510798,0.00533396,0.9835477
SRR5203177,0.0024914145,0.008470714,0.0049191713,0.9841187
SRR6424592,0.0025641024,0.0086761415,0.005128145,0.9836316
ERR209534,0.002371937,0.021110266,0.005853921,0.9706639
SRR7507659,0.15503493,0.0074507296,0.0067575574,0.8307568
ERR209196,0.0030813813,0.020187944,0.013098389,0.9636323
ERR719870,0.0025891066,0.010998398,0.0058869123,0.9805256
SRR5610059,0.0027005374,0.008556455,0.0053187907,0.9834242
SRR1687098,0.9193856,0.026837165,0.053777166,0.0
SRR5648873,0.019970238,0.0060786307,0.008747816,0.9652033
ERR011266,0.002742976,0.016038716,0.004799545,0.97641873
SRR5758155,0.004518032,0.047653258,0.13479283,0.81303585
SRR6185216,0.0020397902,0.014915794,0.0078412,0.9752032
ERR718994,0.0042468607,0.0070026815,0.008452296,0.98029816
SRR5580530,0.014538586,0.061366796,0.071614206,0.8524804
SRR6182460,0.0043825507,0.0073124766,0.008746624,0.97955835
SRR5429223,0.002471596,0.0084962845,0.004881829,0.9841503
ERR719422,0.0030669272,0.008383542,0.0061735213,0.982376
ERR1809146,0.0024352372,0.008953273,0.0051208735,0.9834906
SRR5079065,0.002436608,0.0088121295,0.0050981343,0.9836531
SRR6265466,0.004367918,0.033679515,0.012362093,0.94959044
ERR719082,0.0048624575,0.009095669,0.013503909,0.972538
SRR961777,0.027547985,0.0037784576,0.019384593,0.94928896
SRR6265528,0.0026158392,0.008623391,0.005292386,0.9834684
ERR720221,0.006815076,0.020928532,0.061962813,0.9102936
SRR5203187,0.0039379597,0.0071683824,0.0076660216,0.98122764
SRR5649165,0.0029426515,0.007912159,0.005737543,0.9834076
SRR5947856,0.022464901,0.16720748,0.05277121,0.75755644
SRR5802220,0.0020523071,0.08821568,0.0074521005,0.9022799
SRR5399197,0.0024716854,0.008496463,0.004882157,0.9841497
SRR5602180,0.0024628937,0.0087454915,0.0050699413,0.9837217
ERR719995,0.0031660497,0.010173768,0.008475989,0.9781842
SRR5548202,0.019662619,0.7850956,0.07399905,0.12124276
ERR719532,0.011406779,0.008451641,0.045846045,0.93429554
SRR5649028,0.06970233,0.004797131,0.019538581,0.905962
SRR6264019,0.0024336278,0.009079009,0.005251646,0.9832357
SRR1687446,0.87720096,0.021868646,0.039206713,0.06172371
SRR5399635,0.0019239783,0.073726356,0.0061734617,0.9181762
SRR5203165,0.010563165,0.0058681667,0.020992994,0.9625757
SRR5602301,0.009163618,0.005840391,0.009085119,0.9759109
ERR719991,0.0033318996,0.009491831,0.0083417,0.97883457
SRR6928784,0.0024717152,0.008496195,0.0048818886,0.9841502
SRR6264911,0.0023819804,0.013793379,0.011091322,0.9727333
SRR5343071,0.0024710596,0.00850451,0.0048835278,0.9841409
ERR525737,0.004312098,0.027907431,0.00897491,0.95880556
SRR051676,0.002471596,0.008496642,0.004881829,0.98414993
SRR6264011,0.0028805733,0.008748889,0.006003171,0.9823674
ERR719735,0.022744238,0.009926438,0.0778175,0.8895118
SRR3400417,0.002471596,0.0084962845,0.004881829,0.9841503
ERR1809149,0.0066683292,0.017821431,0.034856766,0.94065344
SRR5078907,0.0024715662,0.008497775,0.0048818886,0.98414874
SRR5610042,0.003989756,0.0069882274,0.00759542,0.9814266
SRR1262585,0.002471596,0.0084962845,0.004881829,0.9841503
SRR5429305,0.0033347905,0.010910392,0.008783549,0.97697127
SRR5343094,0.002472043,0.008623451,0.0049212873,0.9839832
ERR525811,0.0022796988,0.010418594,0.0062111616,0.98109055
SRR5431400,0.005152285,0.007148683,0.0071656406,0.98053336
SRR5580644,0.007355809,0.008469909,0.02405119,0.96012306
ERR209711,0.0052613914,0.07957524,0.05723408,0.8579293
SRR5078966,0.002811432,0.081362665,0.030988246,0.8848376
SRR6182290,0.0024823248,0.008911878,0.0048875213,0.9837183
SRR5650137,0.005185157,0.5193119,0.015913844,0.45958912
ERR719346,0.0072229505,0.013234675,0.037420034,0.94212234
SRR5648863,0.017072111,0.07958564,0.02946052,0.8738817
SRR6265188,0.0024714172,0.008497775,0.0048827827,0.984148
SRR5758069,0.0068602264,0.88527095,0.017891347,0.08997744
SRR6724432,0.0055656433,0.025931448,0.009655327,0.9588476
SRR5637778,0.009197533,0.005521685,0.014901131,0.97037965
SRR5866442,0.08076322,0.0044668615,0.002218455,0.91255146
SRR5548052,0.004372388,0.9607941,0.023156792,0.011676788
SRR5548776,0.00434497,0.9611652,0.023317873,0.011171997
SRR5813262,0.0065413415,0.006403595,0.014035642,0.9730194
SRR5758110,0.001437664,0.06406984,0.0141201615,0.92037237
SRR064859,0.010012925,0.9038054,0.04955232,0.03662938
SRR5763459,0.002949357,0.02738899,0.010220408,0.95944124
ERR209311,0.0072524548,0.20281762,0.004741937,0.78518796
ERR719911,0.0036598146,0.00844723,0.00862059,0.97927237
SRR5548944,0.004345417,0.96115494,0.023309946,0.011189699
SRR5343116,0.004498154,0.006658137,0.008500695,0.980343
SRR5637740,0.0024076104,0.009073108,0.0052489936,0.9832703
SRR5761779,0.005723536,0.0106241405,0.008627236,0.97502506
SRR5648995,0.007234901,0.030124515,0.015051901,0.9475887
SRR6264619,0.032247126,0.0064293444,0.026042491,0.93528104
SRR5343182,0.002588123,0.008354187,0.0051104724,0.9839472
SRR6264432,0.0024803877,0.008506507,0.0049205422,0.9840926
ERR634973,0.0037715137,0.057642937,0.007169813,0.93141574
SRR6474304,0.016173065,0.0613662,0.03554225,0.8869185
SRR6024850,0.0024798214,0.008506596,0.004904628,0.9841089
ERR719278,0.002664715,0.011385113,0.00807336,0.9778768
SRR5429275,0.0027305186,0.008879602,0.0060729384,0.982317
SRR5343069,0.002435267,0.009143591,0.005121857,0.98329926
ERR011198,0.0027667284,0.008370101,0.0055571496,0.98330605
SRR064898,0.0044059455,0.9603207,0.022996336,0.012277007
ERR209619,0.004317522,0.30542225,0.042184055,0.6480762
SRR2726138,0.0024061203,0.010652572,0.006533146,0.9804082
ERR209510,0.008749843,0.009616345,0.025361598,0.95627224
ERR209280,0.0026946962,0.009376764,0.0062946975,0.98163384
SRR5428922,0.002257049,0.66889524,0.059085518,0.26976216
SRR5803758,0.0028697848,0.028175384,0.011420518,0.9575343
ERR695630,0.006190002,0.37456495,0.0069150627,0.61232996
SRR5078616,0.0024618208,0.008580387,0.0049420893,0.9840157
SRR6265075,0.00252679,0.008431584,0.0049898326,0.9840518
SRR6474290,0.0030600727,0.008445829,0.0068353713,0.9816587
ERR719118,0.005387783,0.008499801,0.01627326,0.96983916
SRR5548733,0.002471596,0.0084962845,0.004881829,0.9841503
SRR7507665,0.004048407,0.0115074515,0.009150773,0.9752934
ERR209754,0.004592359,0.6156949,0.013181716,0.366531
SRR6264255,0.004465878,0.009749949,0.01334554,0.97243863
SRR5761756,0.06866777,0.004174024,0.15276971,0.7743885
