,root:Host-associated:Human:Circulatory_system:Blood,root:Host-associated:Human:Digestive_system:Intestine,root:Host-associated:Human:Digestive_system:Large_intestine,root:Host-associated:Human:Digestive_system:Oral,root:Host-associated:Human:Lympathic_system:Lymph_nodes,root:Host-associated:Human:Reproductive_system:Female,root:Host-associated:Human:Reproductive_system:Vagina,root:Host-associated:Human:Respiratory_system:Nasopharyngeal,root:Host-associated:Human:Respiratory_system:Pulmonary_system,Unknown
ERR365884,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
SRR6028495,0.0005806524,0.0016339252,0.9970619,0.00029315267,0.00010672309,6.3750675e-05,8.351689e-05,0.00012457428,5.173007e-05,0.0
SRR6444654,8.726181e-05,0.00023341179,0.9973832,0.00016075373,3.4467732e-05,3.4559962e-05,2.2120737e-05,5.6676465e-05,6.8087e-06,0.0019807816
SRR6054673,0.00054267497,0.0014218584,0.9973471,0.0002878534,0.000103407,6.0559716e-05,8.061167e-05,0.000105839434,5.013003e-05,0.0
ERR441979,6.7317133e-06,0.00013518333,0.0037216544,0.0014826357,9.4659576e-05,6.4343316e-05,2.8097209e-05,0.0034302175,4.1745076e-05,0.99099475
SRR1618302,8.4890664e-05,0.0002271533,0.99735177,0.00015938282,3.39015e-05,3.4268553e-05,2.169373e-05,5.6144738e-05,6.606933e-06,0.0020241737
ERR500292,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
SRR996007,6.7288056e-06,0.00013524294,0.0037215054,0.0014823973,9.4620584e-05,6.432527e-05,2.8084887e-05,0.003430307,4.1743602e-05,0.99099505
SRR5688044,0.0005449599,0.0014278824,0.99733746,0.00028814757,0.00010366941,6.0637994e-05,8.085285e-05,0.00010599111,5.0361545e-05,0.0
SRR6931721,0.00075927377,0.0014707446,0.63688064,0.005265057,0.00084877014,0.000120500445,0.00037673116,0.00021359324,4.5412053e-05,0.35401934
ERR883455,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
SRR7448824,7.08122e-05,0.0008611039,0.0016523805,0.00077497266,0.00036085854,0.00039406147,0.000524255,0.99476683,0.00059470703,0.0
SRR7449426,7.080677e-05,0.0008609555,0.001652292,0.0007750028,0.00036079923,0.0003940914,0.0005242552,0.9947671,0.0005947073,0.0
ERR2511070,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
ERR2198076,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
ERR2730369,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
SRR6054702,0.00037223878,0.000979789,0.998068,0.0002554171,8.2455466e-05,5.3963926e-05,6.174993e-05,9.30883e-05,3.3205935e-05,0.0
SRR6264920,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
ERR1678092,0.0001624674,0.001177101,0.0013322565,0.99413717,0.00027285964,0.00018095528,0.00025395563,0.0015266467,0.0009566435,0.0
SRR5983377,0.001542151,0.8611064,0.11139983,0.00040337443,0.0029980242,0.0022917688,0.00088360906,0.0028372407,0.00264588,0.013891697
ERR1885029,0.00049482787,0.0012978814,0.9975476,0.00027947177,9.7830394e-05,5.8874753e-05,7.551749e-05,0.00010256313,4.531937e-05,0.0
DRR047648,0.00016371688,0.0012689469,0.0009798931,0.9940217,0.0003220528,0.00021490997,0.00029312662,0.0017491276,0.000986493,0.0
SRR5644010,8.501089e-05,0.00022751093,0.9973533,0.00015941262,3.393035e-05,3.4283396e-05,2.1715445e-05,5.6172103e-05,6.617167e-06,0.002022028
ERR443167,6.7287997e-06,0.00013524295,0.0037215354,0.0014823974,9.462059e-05,6.432528e-05,2.8084862e-05,0.0034303071,4.1743646e-05,0.99099505
ERR1311268,8.600058e-05,0.00023007393,0.99736667,0.00016006827,3.4167326e-05,3.4405664e-05,2.1894048e-05,5.6394805e-05,6.7013198e-06,0.0020036697
ERR501253,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
SRR6408700,0.0018898249,0.00056788325,0.110599816,0.5048785,0.00014954805,0.0002875924,0.00042176247,0.00072577596,0.000313133,0.38016617
ERR1384718,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
SRR6038426,0.0006670952,0.000518471,0.8835496,0.004547119,0.0002040863,4.082358e-05,0.00014778972,0.0016184151,6.730632e-05,0.1086393
SRR2154948,5.7900783e-05,0.00041913986,0.0007803142,0.99628514,0.00013881922,0.00012928247,0.000113585316,0.0009623468,0.00026467443,0.00084877014
ERR139306,0.00012229898,0.000325948,0.9977398,0.00017911196,4.2223863e-05,3.83385e-05,2.8088423e-05,6.3615465e-05,9.843306e-06,0.001450777
SRR1617887,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
SRR6309282,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
DRR047550,2.8433833e-05,0.0002066493,0.000562042,0.99550813,9.029482e-05,0.000103681115,6.880519e-05,0.0007452965,0.000120889265,0.0025658011
ERR2738745,0.0005450194,0.0014278229,0.99733746,0.00028814757,0.00010366941,6.0637994e-05,8.085285e-05,0.00010599111,5.0361592e-05,0.0
SRR7448680,7.08067e-05,0.0008609853,0.001652292,0.0007750028,0.00036079923,0.0003940914,0.00052422547,0.9947671,0.0005947073,0.0
ERR500097,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
ERR501346,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
SRR1923906,0.0002617836,0.0006932616,0.22665629,0.12743291,5.1367402e-05,3.0706826e-05,9.522884e-05,0.0004811287,0.000115996816,0.6441813
ERR1111279,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
ERR1384994,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
SRR6408571,2.8429387e-05,0.00020670891,0.0005618632,0.99550843,9.030111e-05,0.00010368359,6.880197e-05,0.0007453561,0.00012090183,0.0025655031
SRR3361563,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
SRR7797559,0.02036139,0.0043605836,0.04494014,0.020672953,0.008077965,0.052494466,0.8256141,0.014357323,0.009121193,0.0
ERR1310621,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
SRR387969,3.6698304e-05,0.0001874268,0.0009101629,0.9949301,8.11976e-05,9.928709e-05,7.449867e-05,0.0006465912,0.000100488214,0.0029335618
SRR920902,6.7288056e-06,0.00013524294,0.0037215054,0.0014823973,9.4620584e-05,6.432527e-05,2.8084887e-05,0.003430307,4.1743602e-05,0.99099505
ERR500996,8.528747e-05,0.00022819638,0.99735713,0.00015965104,3.3996686e-05,3.431771e-05,2.1765432e-05,5.623444e-05,6.6406587e-06,0.0020168424
SRR3094832,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
ERR443600,6.7288056e-06,0.00013524294,0.0037215054,0.0014823973,9.4620584e-05,6.432527e-05,2.8084887e-05,0.003430307,4.1743602e-05,0.99099505
SRR5467781,2.9005841e-05,0.00020512938,0.00058463216,0.9954698,8.948481e-05,0.000103350605,6.922009e-05,0.00073745847,0.00011927639,0.0025926828
SRR6394045,2.8430011e-05,0.00020673871,0.000561893,0.9955085,9.030025e-05,0.000103683196,6.880237e-05,0.0007453859,0.00012089999,0.0025654435
ERR1313504,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
ERR498745,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
ERR498725,8.4890504e-05,0.0002272129,0.99735177,0.00015938282,3.3901466e-05,3.4268487e-05,2.169371e-05,5.6144738e-05,6.6069265e-06,0.0020241141
ERR499076,8.4890504e-05,0.0002272129,0.99735177,0.00015938282,3.3901466e-05,3.4268487e-05,2.169371e-05,5.6144738e-05,6.6069265e-06,0.0020241141
ERR2738771,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
SRR6054631,0.0001976788,0.004483521,0.9850902,0.00092095137,3.71927e-05,2.035321e-05,6.863015e-05,0.00022801757,2.2710847e-05,0.008930802
ERR499690,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
ERR1314079,0.0002568066,0.0006787479,0.9983623,0.00022691488,6.596906e-05,4.8161695e-05,4.748615e-05,8.2004204e-05,2.2134094e-05,0.00020951033
ERR1111270,8.861553e-05,0.00023701787,0.99740064,0.00016152859,3.478826e-05,3.472389e-05,2.2363012e-05,5.697583e-05,6.924118e-06,0.0019564629
DRR042935,2.8680439e-05,0.00020620227,0.000569433,0.9954932,9.0098445e-05,0.000103796774,6.904294e-05,0.00074246526,0.00012056539,0.00257653
SRR6932486,4.3288168e-05,0.0008512736,0.008324982,0.002682388,0.0002897382,0.000113994436,0.00010483118,0.006465644,0.00031867626,0.9808052
DRR029205,2.8446282e-05,0.0002066791,0.00056257844,0.99550724,9.027666e-05,0.00010367331,6.881418e-05,0.00074517727,0.00012085261,0.0025662184
SRR5687877,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
SRR6444663,0.0004372482,0.0011486363,0.9977907,0.00026881014,9.08263e-05,5.668932e-05,6.9192756e-05,9.833167e-05,3.9590057e-05,0.0
SRR7448859,7.080102e-05,0.0008609264,0.0016523527,0.00077500334,0.0003607995,0.0003940322,0.00052425556,0.99476725,0.00059464824,0.0
ERR500566,0.00051130116,0.0009785247,0.9976711,0.00039303597,0.00010302778,5.2200583e-05,6.300599e-05,0.00016558914,6.214356e-05,0.0
SRR2145486,0.0069229263,7.974685e-05,0.8408899,0.1464185,0.00018722819,0.00041351552,0.00034869157,0.0034685933,0.0012708565,0.0
ERR1311130,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
ERR2738952,8.4891144e-05,0.0002271235,0.99735177,0.00015935302,3.390163e-05,3.4268618e-05,2.1693813e-05,5.6144843e-05,6.6069706e-06,0.0020242333
SRR3732494,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
ERR522361,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
ERR531722,8.489163e-05,0.0002272129,0.99735177,0.00015938282,3.3901757e-05,3.4268684e-05,2.1693917e-05,5.614495e-05,6.607021e-06,0.0020241141
SRR6443864,0.0005450194,0.0014278229,0.99733746,0.00028814757,0.00010366941,6.0637994e-05,8.085285e-05,0.00010599111,5.0361592e-05,0.0
SRR6394120,3.194759e-05,0.0001976788,0.00070768595,0.9952781,8.564528e-05,0.000101756355,7.126361e-05,0.0007003248,0.00011172584,0.002713859
SRR6264578,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
DRR043929,2.8431068e-05,0.00020679832,0.0005619526,0.9955083,9.02987e-05,0.0001036826,6.880316e-05,0.0007453561,0.00012089699,0.0025655031
ERR2511120,0.0005450194,0.0014278229,0.99733746,0.00028814757,0.00010366941,6.0637994e-05,8.085285e-05,0.00010599111,5.0361592e-05,0.0
SRR5724721,2.8429387e-05,0.00020670891,0.000561893,0.99550843,9.030111e-05,0.00010368359,6.8801906e-05,0.0007453561,0.00012090183,0.0025655031
ERR1383010,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
SRR3095109,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
SRR6054438,0.0005450194,0.0014278229,0.99733746,0.00028814757,0.00010366941,6.0637994e-05,8.085285e-05,0.00010599111,5.0361592e-05,0.0
ERR520714,0.00035571354,0.00093579973,0.9981402,0.0002517788,8.0229445e-05,5.3216176e-05,5.976857e-05,9.170838e-05,3.1605134e-05,0.0
SRR1922958,2.8908773e-05,0.0002053678,0.00058081746,0.9954762,8.961855e-05,0.000103405124,6.914949e-05,0.00073873997,0.00011954172,0.002588272
ERR209251,8.549929e-05,0.00022879243,0.99736,0.00015977025,3.4047465e-05,3.4343902e-05,2.180368e-05,5.628219e-05,6.6586754e-06,0.0020127892
SRR6411661,2.843058e-05,0.00020670891,0.0005619228,0.99550843,9.0299305e-05,0.0001036827,6.880296e-05,0.0007452965,0.00012089814,0.0025655031
SRR3053536,8.410931e-05,0.00021517277,0.9972201,0.00016659498,3.3867473e-05,3.3535787e-05,2.0929476e-05,5.9849834e-05,6.8085446e-06,0.002159059
SRR5196283,2.8434837e-05,0.0002066791,0.0005620718,0.9955081,9.029328e-05,0.00010368043,6.880591e-05,0.0007452965,0.00012088615,0.0025658011
DRR030467,2.8429387e-05,0.00020670891,0.0005618632,0.99550843,9.030111e-05,0.00010368359,6.8801906e-05,0.0007453561,0.00012090183,0.0025655031
SRR3419462,0.00053849065,0.0014110567,0.9973645,0.00028711566,0.000102924176,6.0415765e-05,8.0168895e-05,0.00010555826,4.970471e-05,0.0
ERR579604,8.4890504e-05,0.0002272129,0.99735165,0.00015938282,3.3901466e-05,3.426852e-05,2.169371e-05,5.6144738e-05,6.60692e-06,0.0020242333
SRR2761301,6.3968866e-05,4.291997e-05,0.9883505,0.0006209016,3.2892916e-05,1.767242e-05,7.223121e-06,0.00039818883,1.6616434e-05,0.010449111
SRR2155039,2.845787e-05,0.0002066791,0.0005629957,0.9955065,9.0260044e-05,0.000103666884,6.8822716e-05,0.00074496865,0.00012081988,0.0025668144
ERR522099,0.0020416048,0.00026563322,0.99525476,0.00085662096,0.00018056387,0.00017427899,8.418364e-05,0.0005914941,0.0005508658,0.0
