,root:Host-associated:Human:Digestive_system:Large_intestine:Fecal,root:Host-associated:Human:Digestive_system:Oral:Periodontal_pockets,root:Host-associated:Human:Digestive_system:Oral:Saliva,root:Host-associated:Human:Digestive_system:Oral:Subgingival_plaque,root:Host-associated:Human:Digestive_system:Oral:Supragingival_plaque,root:Host-associated:Human:Digestive_system:Oral:Throat,root:Host-associated:Human:Digestive_system:Oral:buccal_mucosa,root:Host-associated:Human:Digestive_system:Oral:tongue_dorsum,root:Host-associated:Human:Reproductive_system:Vagina:posterior_fornix,root:Host-associated:Human:Respiratory_system:Nasopharyngeal:Nasal_cavity,root:Host-associated:Human:Respiratory_system:Nasopharyngeal:Pharynx,root:Host-associated:Human:Respiratory_system:Pulmonary_system:Sputum,Unknown
SRR6265647,0.9994352,1.2085541e-05,0.00011993075,8.178941e-05,2.2079888e-05,3.3878874e-05,5.823076e-05,6.1051454e-05,5.0012266e-05,3.78332e-05,7.897134e-05,8.819561e-06,0.0
SRR2143696,0.9994338,1.2075674e-05,0.00012161538,8.306422e-05,2.2123128e-05,3.3781067e-05,5.831487e-05,5.9137634e-05,5.0302257e-05,3.7825896e-05,7.9198166e-05,8.806907e-06,0.0
ERR501236,0.9994352,1.2085541e-05,0.00011993087,8.178941e-05,2.2079928e-05,3.3878776e-05,5.8230704e-05,6.1051454e-05,5.0012222e-05,3.7833164e-05,7.897164e-05,8.819553e-06,0.0
SRR388066,0.58080083,4.2560914e-05,0.0006734133,0.002248466,0.0008712411,5.1229463e-06,4.840154e-05,0.0014081895,2.899077e-05,5.0380782e-05,1.2532782e-05,9.4882635e-05,0.41371495
DRR030610,0.013319761,0.00042173266,0.0038161874,0.010678351,0.9623086,0.00018498302,0.0026764274,0.0006069243,0.000690043,0.0005503595,7.546207e-05,0.0014372468,0.0032339096
ERR2511832,0.9994352,1.2085541e-05,0.00011993087,8.178941e-05,2.2079928e-05,3.3878776e-05,5.8230704e-05,6.1051454e-05,5.0012222e-05,3.7833164e-05,7.897164e-05,8.819553e-06,0.0
SRR2924477,0.9994295,1.2051356e-05,0.000125832,8.627723e-05,2.2231208e-05,3.3539134e-05,5.85204e-05,5.4724376e-05,5.101126e-05,3.7812377e-05,7.976288e-05,8.7763565e-06,0.0
ERR209821,0.9994352,1.2085507e-05,0.00011993075,8.1788945e-05,2.2080014e-05,3.387884e-05,5.823037e-05,6.105192e-05,5.0012222e-05,3.783331e-05,7.8972094e-05,8.8196375e-06,0.0
ERR1313747,0.9973494,1.1108143e-05,0.00032758713,0.0002757609,2.8140734e-05,2.415856e-05,6.2967214e-05,9.41698e-06,6.3646905e-05,4.2216816e-05,0.00010760792,8.298093e-06,0.0016897321
SRR995596,0.0036031306,3.367364e-06,0.0004885793,0.00013044477,4.0091287e-05,6.3345404e-05,0.00030520558,3.193827e-05,0.00016179681,0.00057578087,0.00037252903,0.00015056133,0.9940732
SRR6038325,0.9994352,1.208552e-05,0.00011993546,8.179293e-05,2.2080018e-05,3.387852e-05,5.8230933e-05,6.10461e-05,5.0013037e-05,3.783313e-05,7.8972254e-05,8.81952e-06,0.0
DRR043906,0.0006020069,8.1615275e-05,0.9965353,0.00060531497,0.00014901161,0.00018033385,0.00031617284,0.0001591742,0.00017860532,0.0003335476,6.521897e-05,0.0002745092,0.00051921606
SRR6414045,0.0045219064,5.549542e-06,0.0007664561,0.00018933415,0.00027120113,3.5493176e-05,0.00018376112,0.00024864078,6.8975416e-05,0.00018841028,9.232184e-05,0.00016528368,0.99326265
ERR2002381,0.9992149,1.1740932e-05,0.00018784404,0.0001360476,2.378159e-05,3.0425414e-05,6.083699e-05,2.2993438e-05,5.9065977e-05,3.812633e-05,8.759783e-05,8.461565e-06,0.00011819601
ERR1701245,0.00070264935,1.2170809e-05,0.0018963218,0.0004862249,0.00016102195,2.7252418e-05,0.00012297393,0.00030642748,9.000055e-05,0.00013500452,8.4625935e-05,0.00023850799,0.99573684
ERR2002243,0.999428,1.20428085e-05,0.00012711399,8.730689e-05,2.2273482e-05,3.3448192e-05,5.8576352e-05,5.355803e-05,5.1188694e-05,3.782825e-05,7.996868e-05,8.768769e-06,0.0
ERR1960823,0.00070264935,1.2170809e-05,0.0018963218,0.0004862249,0.00016102195,2.7252418e-05,0.00012297393,0.00030642748,9.000055e-05,0.00013500452,8.4625935e-05,0.00023850799,0.99573684
DRR030599,0.00026154518,0.002094388,0.860923,0.017388374,0.0018573701,0.0025387704,0.0032761693,0.003352791,0.000918746,0.0024245381,0.00029429793,0.028026372,0.076643646
SRR996975,0.0007841289,0.00013127923,0.0041087866,0.00754568,0.0005185604,8.071275e-05,0.00023546815,0.0014202595,0.00028681755,0.00040867925,0.00018697977,0.0003642738,0.9839284
ERR532081,0.99848735,1.14956065e-05,0.0002847016,0.00021272898,2.4838657e-05,2.8432152e-05,6.372725e-05,8.353554e-06,7.197037e-05,3.723032e-05,9.399793e-05,8.0555765e-06,0.0006670952
ERR1384923,0.99939376,1.1894718e-05,0.00015090923,0.00010665565,2.304842e-05,3.1866937e-05,5.9483235e-05,3.781381e-05,5.4002485e-05,3.8212074e-05,8.3691266e-05,8.652609e-06,0.0
ERR441446,0.01768522,0.00011799334,0.0012098664,0.0005631704,0.0004688174,9.3390634e-05,0.00033944318,0.97492385,0.00023221987,0.0009901667,0.0006151769,0.0027606352,0.0
SRR3094817,0.9994352,1.2085541e-05,0.00011993087,8.178941e-05,2.2079928e-05,3.3878776e-05,5.8230704e-05,6.1051454e-05,5.0012222e-05,3.7833164e-05,7.897164e-05,8.819553e-06,0.0
DRR047731,0.0006020069,8.1621576e-05,0.9965351,0.0006053448,0.00014907122,0.00018033385,0.00031626225,0.00015923381,0.00017860532,0.0003336072,6.522034e-05,0.0002745092,0.00051909685
SRR920607,0.0017519296,4.7672715e-06,0.00025162104,0.0002844334,5.9255326e-05,0.0002691746,0.00041174892,0.00024658444,0.00030049685,0.0018965901,0.0022846463,0.00081357366,0.9914252
ERR1109652,0.0013649762,3.5337984e-05,0.010328919,0.00045216084,0.00015181303,0.00028300285,0.00035616755,0.00012513995,0.0002206862,0.00079649687,0.00038293004,0.004393935,0.9811084
ERR1611389,0.00070264935,1.2170809e-05,0.0018963218,0.0004862249,0.00016102195,2.7252418e-05,0.00012297393,0.00030642748,9.000055e-05,0.00013500452,8.4625935e-05,0.00023850799,0.99573684
SRR2658011,0.9994352,1.2085541e-05,0.00011993087,8.178941e-05,2.2079928e-05,3.3878776e-05,5.8230704e-05,6.1051454e-05,5.0012222e-05,3.7833164e-05,7.897164e-05,8.819553e-06,0.0
SRR823317,0.0006020367,8.1644466e-05,0.9965348,0.00060522556,0.00014910102,0.00018036366,0.00031644106,0.000159204,0.00017860532,0.0003335476,6.5225686e-05,0.000274539,0.00051921606
SRR6931490,0.00070264935,1.2170809e-05,0.0018963218,0.0004862249,0.00016102195,2.7252418e-05,0.00012297393,0.00030642748,9.000055e-05,0.00013500452,8.4625935e-05,0.00023850799,0.99573684
DRR024059,0.7819835,1.3032354e-05,0.00024867058,0.001742214,0.0016773343,0.00019109249,0.0017402172,0.0020945966,0.00039187074,0.0010667145,0.0004993975,0.00016996264,0.20818138
SRR7448670,0.0036646128,3.3625086e-06,0.0004917383,0.00013014674,4.0077604e-05,6.474569e-05,0.00030696392,3.2089305e-05,0.00016480684,0.0005816817,0.0003798306,0.00015106797,0.9939889
ERR139112,0.019245863,1.2030334e-05,0.013395339,0.00030869246,0.0013177991,0.0019189119,0.00054496527,8.69755e-05,0.0030882657,0.002595842,0.0009024441,0.0013310015,0.9552519
ERR1383816,0.99943507,1.2083045e-05,0.00012002392,8.191738e-05,2.209765e-05,3.384339e-05,5.8225887e-05,6.112085e-05,4.9968847e-05,3.786472e-05,7.903955e-05,8.821406e-06,0.0
SRR6417493,0.019742787,0.00041538477,0.033297658,0.0022910833,1.3121936e-05,0.08186585,0.0022583604,3.526486e-05,0.0048550963,0.0068534613,0.045237094,0.012349308,0.79078555
ERR1885249,0.9313531,1.950451e-05,0.04423806,0.00062051415,0.00020223856,0.00027152896,0.00026667118,0.00498271,0.0005491078,0.0007428825,7.594723e-05,0.00020429492,0.016473472
ERR1020510,0.000634104,7.296937e-05,0.0012506843,0.0012610555,7.8416066e-05,0.00024670362,0.0008997619,0.00032407045,0.000500679,0.00029188395,0.00068950653,0.00022095442,0.9935292
ERR499930,0.99342006,4.0000605e-06,0.0003093183,5.794934e-05,8.42813e-05,4.579835e-05,3.622091e-05,1.5571111e-05,7.471347e-05,6.911125e-05,0.00010683814,2.6759431e-05,0.0057494044
SRR2155019,0.0055523515,0.012435645,0.0032573938,0.92414343,0.0056073368,0.0014050603,0.00590539,0.00025224686,0.0015486181,0.002137661,0.001778096,0.0028564334,0.033120394
SRR1145277,0.00052049756,7.175832e-05,0.98977315,0.0003233254,6.11118e-05,0.00012871623,0.00017854571,0.000119534314,9.7926466e-05,0.00018975139,5.0026487e-05,0.00020241737,0.008283198
ERR1811120,0.9994352,1.2084892e-05,0.000120027966,8.1865386e-05,2.2083103e-05,3.3871784e-05,5.823518e-05,6.0946426e-05,5.0026418e-05,3.7834125e-05,7.8987054e-05,8.818935e-06,0.0
ERR365884,0.9994352,1.208552e-05,0.0001199318,8.179067e-05,2.2080101e-05,3.3878456e-05,5.823071e-05,6.105193e-05,5.0011895e-05,3.783342e-05,7.8972254e-05,8.819571e-06,0.0
SRR6028495,0.9926933,9.65558e-06,0.0004043281,0.00037878752,3.640473e-05,1.8162735e-05,5.569411e-05,1.4353511e-05,4.6460562e-05,5.380111e-05,0.00014081597,9.1608235e-06,0.00613904
SRR6444654,0.9994347,1.2064158e-05,0.00012076367,8.22365e-05,2.2106819e-05,3.3843065e-05,5.817143e-05,6.0127415e-05,5.011201e-05,3.7821657e-05,7.910643e-05,8.81772e-06,0.0
SRR6054673,0.9943639,4.3535347e-06,0.00037318468,7.64415e-05,5.0288138e-05,3.4741577e-05,2.6949716e-05,1.0326168e-05,5.2075506e-05,4.8513146e-05,0.00012382865,1.609017e-05,0.004819274
ERR441979,0.003574133,3.3888423e-06,0.00049191713,0.00013121963,4.0368097e-05,6.3081534e-05,0.00030374527,3.229768e-05,0.00016131997,0.00057169795,0.00036978722,0.00015088916,0.9941062
SRR1618302,0.9994352,1.2085541e-05,0.00011993087,8.178941e-05,2.2079928e-05,3.3878776e-05,5.8230704e-05,6.1051454e-05,5.0012222e-05,3.7833164e-05,7.897164e-05,8.819553e-06,0.0
ERR500292,0.9994352,1.2085541e-05,0.00011993087,8.178941e-05,2.2079928e-05,3.3878776e-05,5.8230704e-05,6.1051454e-05,5.0012222e-05,3.7833164e-05,7.897164e-05,8.819553e-06,0.0
SRR996007,0.0036248267,3.3644621e-06,0.00048550963,0.00012999773,3.9782026e-05,6.3870844e-05,0.0003078282,3.1656407e-05,0.0001629293,0.0005800426,0.00037658215,0.0001501143,0.99404347
SRR5688044,0.9994341,1.2029144e-05,0.000122010926,8.288909e-05,2.2151902e-05,3.378419e-05,5.8063866e-05,5.883291e-05,5.0237006e-05,3.7811897e-05,7.932598e-05,8.816427e-06,0.0
SRR6931721,0.9383227,1.4455275e-05,0.0003886819,0.00072312355,0.00033128262,4.793131e-05,0.00014936924,0.00039833784,0.00016963482,0.00031846762,0.00015097857,9.0699425e-05,0.058894277
ERR883455,0.9994352,1.2085541e-05,0.00011993087,8.178941e-05,2.2079928e-05,3.3878776e-05,5.8230704e-05,6.1051454e-05,5.0012222e-05,3.7833164e-05,7.897164e-05,8.819553e-06,0.0
SRR7448824,0.0031435192,1.5761167e-05,0.000328511,0.00028681755,1.702426e-05,0.0003991723,0.0019321442,3.1646327e-05,0.0008119643,0.0010720193,0.0022679567,9.8014854e-05,0.9895955
SRR7449426,0.003657341,3.36013e-06,0.00049060583,0.00013002753,4.002474e-05,6.448257e-05,0.0003066957,3.198503e-05,0.0001643002,0.0005810559,0.0003786981,0.00015088916,0.99400055
ERR2511070,0.9994352,1.2085541e-05,0.00011993087,8.178941e-05,2.2079928e-05,3.3878776e-05,5.8230704e-05,6.1051454e-05,5.0012222e-05,3.7833164e-05,7.897164e-05,8.819553e-06,0.0
ERR2198076,0.9811914,3.2380071e-06,0.0005842447,0.000106960986,4.8526657e-05,2.1102198e-05,1.4832929e-05,1.1686763e-05,2.5073849e-05,4.8181817e-05,0.00019928813,1.3231236e-05,0.017732203
ERR2730369,0.9994352,1.2085541e-05,0.00011993087,8.178941e-05,2.2079928e-05,3.3878776e-05,5.8230704e-05,6.1051454e-05,5.0012222e-05,3.7833164e-05,7.897164e-05,8.819553e-06,0.0
SRR6054702,0.9967865,3.641815e-06,0.0003619492,4.6445453e-05,3.4018904e-05,3.5689874e-05,1.5892314e-05,8.99727e-06,3.724264e-05,3.3642104e-05,0.00012943149,1.24818025e-05,0.0024940968
SRR6264920,0.9994366,1.1992777e-05,0.000120208955,8.100667e-05,2.2119415e-05,3.39292e-05,5.768783e-05,6.09388e-05,4.9810707e-05,3.779272e-05,7.914124e-05,8.842355e-06,0.0
ERR1678092,0.00070154667,1.2331221e-05,0.0020055175,0.00047835708,0.00015929341,2.7345646e-05,0.00012283996,0.00029951334,9.029095e-05,0.00013825297,8.4630294e-05,0.00024944544,0.9956306
SRR5983377,0.2018156,1.4444712e-06,0.00020864606,0.00028595328,0.0011284947,3.8944025e-05,0.0001149968,5.3210886e-05,7.4602256e-05,0.00028383732,0.00011267044,7.8436264e-05,0.7958032
ERR1885029,0.9728857,1.3723346e-05,0.00020989776,0.00060653687,0.0002835095,2.9386458e-05,0.00039827824,0.00013366342,0.00018399954,0.00030758977,9.1870046e-05,5.139347e-05,0.024804413
DRR047648,0.00060230494,8.177733e-05,0.99653506,0.00060525537,0.00014957786,0.00018063188,0.00031745434,0.00015932322,0.00017881393,0.0003337562,6.525456e-05,0.00027483702,0.0005159974
SRR5644010,0.99843585,1.0139643e-05,0.00026232004,0.0001681149,2.6343358e-05,2.8093995e-05,5.3720414e-05,1.2952399e-05,5.9322607e-05,3.8840433e-05,9.9534154e-05,8.66353e-06,0.00079613924
ERR443167,0.003137976,1.5945372e-05,0.00032773614,0.00028854609,1.6905538e-05,0.00040468574,0.001958549,3.163133e-05,0.00082200766,0.0010771155,0.0022991598,9.7715165e-05,0.98952204
ERR1311268,0.99921715,6.8477584e-06,0.00017893314,5.2989286e-05,2.5918229e-05,3.596043e-05,3.0406009e-05,3.1243202e-05,4.1260068e-05,3.487795e-05,9.658541e-05,1.0363223e-05,0.0002374649
ERR501253,0.9994352,1.2085541e-05,0.00011993087,8.178941e-05,2.2079928e-05,3.3878776e-05,5.8230704e-05,6.1051454e-05,5.0012222e-05,3.7833164e-05,7.897164e-05,8.819553e-06,0.0
SRR6408700,0.000916332,0.0001630187,0.001770705,0.0069161355,7.7377095e-05,0.00010551472,0.0010027289,0.0013514161,0.0005378723,0.00025752187,0.00027930737,0.00019022822,0.98643184
ERR1384718,0.9994352,1.2085532e-05,0.00011993191,8.179067e-05,2.208006e-05,3.387852e-05,5.823071e-05,6.1051345e-05,5.0012037e-05,3.783335e-05,7.89721e-05,8.819562e-06,0.0
SRR6038426,0.9841747,3.240945e-06,0.0005467236,9.4396884e-05,4.9757327e-05,2.3341949e-05,1.5566762e-05,1.1367369e-05,2.7906804e-05,4.8146998e-05,0.00018554926,1.4023031e-05,0.014805257
SRR2154948,0.0055523515,0.012435675,0.0032573938,0.92414343,0.0056073368,0.0014051199,0.0059054196,0.00025224686,0.0015486777,0.002137661,0.001778096,0.0028564334,0.033120155
ERR139306,0.007510543,4.450125e-06,0.0010418892,0.00016626716,5.8979684e-05,0.0002502799,0.00040069222,8.619814e-05,0.00052180886,0.00085288286,0.0010095537,0.00022155046,0.9878749
SRR1617887,0.9994352,1.2085541e-05,0.00011993087,8.178941e-05,2.2079928e-05,3.3878776e-05,5.8230704e-05,6.1051454e-05,5.0012222e-05,3.7833164e-05,7.897164e-05,8.819553e-06,0.0
SRR6309282,0.9994352,1.2085541e-05,0.00011993087,8.178949e-05,2.2079928e-05,3.3878776e-05,5.8230704e-05,6.1051454e-05,5.0012222e-05,3.7833164e-05,7.897164e-05,8.819553e-06,0.0
DRR047550,0.0006020069,8.1615195e-05,0.9965353,0.00060531497,0.00014901161,0.00018033385,0.00031623244,0.0001591742,0.00017860532,0.0003335476,6.521897e-05,0.0002745688,0.00051903725
ERR2738745,0.99941784,1.1998786e-05,0.0001358493,9.389271e-05,2.2460916e-05,3.3030337e-05,5.8994177e-05,4.5842386e-05,5.270205e-05,3.775105e-05,8.099124e-05,8.705667e-06,0.0
SRR7448680,0.0036267936,3.3505783e-06,0.00048607588,0.0001296699,3.9869345e-05,6.3557374e-05,0.00030624866,3.1653177e-05,0.00016224384,0.0005790293,0.000374645,0.00015032291,0.99404657
ERR500097,0.9994352,1.2085541e-05,0.00011993087,8.178941e-05,2.2079928e-05,3.3878776e-05,5.8230704e-05,6.1051454e-05,5.0012222e-05,3.7833164e-05,7.897164e-05,8.819553e-06,0.0
ERR501346,0.9994352,1.2085541e-05,0.00011993087,8.178941e-05,2.2079928e-05,3.3878776e-05,5.8230704e-05,6.1051454e-05,5.0012222e-05,3.7833164e-05,7.897164e-05,8.819553e-06,0.0
SRR1923906,0.005101025,8.9567286e-05,0.0024271905,0.0040931106,0.003097564,6.926434e-05,0.00024101138,0.004760623,0.00012516975,0.00025853515,7.794397e-05,0.00027674437,0.9793823
ERR1111279,0.9994352,1.20854975e-05,0.00011993946,8.179589e-05,2.2080143e-05,3.3878296e-05,5.8231155e-05,6.104144e-05,5.0013707e-05,3.7833095e-05,7.8972706e-05,8.819495e-06,0.0
ERR1384994,0.9994352,1.2085226e-05,0.00012000897,8.185673e-05,2.2083397e-05,3.387437e-05,5.823507e-05,6.097247e-05,5.0025323e-05,3.7836977e-05,7.8993384e-05,8.819961e-06,0.0
SRR6408571,0.00070267916,1.2170263e-05,0.0018962324,0.0004862547,0.00016102195,2.7253223e-05,0.00012297793,0.00030636787,9.000243e-05,0.00013509393,8.4630294e-05,0.00023850799,0.99573684
SRR3361563,0.9994352,1.2085541e-05,0.00011993087,8.178941e-05,2.2079928e-05,3.3878776e-05,5.8230704e-05,6.1051454e-05,5.0012222e-05,3.7833164e-05,7.897164e-05,8.819553e-06,0.0
SRR7797559,0.013147593,9.030585e-05,0.0025145411,0.00054982305,0.00027635694,0.010179669,0.007547319,0.000179708,0.023761958,0.0051392913,0.011094928,0.0003876388,0.92513084
ERR1310621,0.9994352,1.2085541e-05,0.00011993087,8.178941e-05,2.2079928e-05,3.3878776e-05,5.8230704e-05,6.1051454e-05,5.0012222e-05,3.7833164e-05,7.897164e-05,8.819553e-06,0.0
SRR387969,0.000864774,2.2686276e-05,0.14606938,0.00028926134,8.3678155e-05,0.0001412034,0.00022748113,0.00012817979,0.0001667738,0.00039446354,5.7711197e-05,0.004379958,0.84717447
SRR920902,0.0027029812,4.222336e-06,0.00062048435,0.00016435981,5.1212395e-05,5.460241e-05,0.00025999546,4.7559573e-05,0.00014600158,0.00044605136,0.00028693676,0.00016331673,0.9950523
ERR500996,0.9994352,1.2085541e-05,0.000119930985,8.178949e-05,2.2079928e-05,3.3878776e-05,5.8230704e-05,6.105134e-05,5.0012222e-05,3.7833164e-05,7.897164e-05,8.819553e-06,0.0
SRR3094832,0.9994352,1.2085541e-05,0.00011993087,8.178941e-05,2.2079928e-05,3.3878776e-05,5.8230704e-05,6.1051454e-05,5.0012222e-05,3.7833164e-05,7.897164e-05,8.819553e-06,0.0
ERR443600,0.0036211908,3.3541526e-06,0.00048664212,0.00012984872,3.9921164e-05,6.3509025e-05,0.00030595064,3.1718115e-05,0.00016215444,0.00057837367,0.00037422776,0.00015041232,0.9940527
SRR5467781,0.00070142746,1.27589865e-05,0.0019931793,0.000500679,0.00016820431,2.8011167e-05,0.00012418628,0.00030326843,9.177565e-05,0.00014078617,8.616494e-05,0.00024616718,0.9956034
SRR6394045,0.0009976029,9.242311e-06,0.0014184713,0.00036674738,0.00011954127,3.26493e-05,0.00014933944,0.00018873811,0.00010205929,0.00018426776,0.000116257404,0.00021615624,0.99609894
ERR1313504,0.9994352,1.2085541e-05,0.00011993087,8.178941e-05,2.2079928e-05,3.3878776e-05,5.8230704e-05,6.1051454e-05,5.0012222e-05,3.7833164e-05,7.897164e-05,8.819553e-06,0.0
