,root:Diseases,root:Health,root:Infections,Unknown
ERR719085,0.028352588,0.95165277,0.014248133,0.005746484
SRR5650046,0.029928476,0.94998145,0.01419577,0.0058943033
SRR5649041,0.028057098,0.95222306,0.014173657,0.005546212
SRR5757977,0.13498822,0.4094803,0.4555315,0.0
SRR5203169,0.02813986,0.95205,0.014236331,0.0055738688
SRR7507712,0.02870971,0.95108175,0.014567405,0.005641103
SRR5202937,0.0280492,0.95223063,0.014173597,0.00554657
SRR5578917,0.037188947,0.9350523,0.018807232,0.008951545
SRR5078638,0.028049141,0.9522309,0.014173508,0.0055464506
ERR720092,0.02904275,0.9505497,0.014552087,0.005855441
SRR5429245,0.8017193,0.14473946,0.053541165,0.0
SRR5079134,0.029617608,0.94925714,0.015029609,0.006095648
SRR5203165,0.028051198,0.9522275,0.014174551,0.0055468082
SRR5757891,0.14908043,0.30970094,0.5412187,0.0
ERR695602,0.22639944,0.7628616,0.010738938,0.0
SRR5813458,0.028054327,0.9522258,0.014173657,0.005546212
SRR5548684,0.02804923,0.9522307,0.014173508,0.00554657
SRR2918676,0.8017193,0.14473946,0.053541165,0.0
ERR719644,0.028440624,0.9516128,0.014297277,0.005649328
SRR1927149,0.028049082,0.95223093,0.014173567,0.005546391
SRR5813333,0.028185517,0.9519837,0.014246315,0.0055844784
ERR719062,0.045432657,0.9285953,0.014684856,0.011287153
SRR5802402,0.02807653,0.952204,0.0141739845,0.005545497
SRR6265249,0.028074741,0.9521924,0.014178067,0.0055547953
SRR5203109,0.028049767,0.9522292,0.014174193,0.0055468082
SRR5078927,0.028049082,0.9522309,0.014173508,0.00554657
SRR6182462,0.02805999,0.9522066,0.014183074,0.0055503845
SRR5078637,0.02804932,0.9522306,0.014173508,0.00554657
SRR5079071,0.028049022,0.95223093,0.014173508,0.00554657
SRR5637788,0.028049022,0.95223093,0.014173508,0.00554657
SRR5578989,0.028171897,0.9520616,0.014196515,0.0055699944
SRR5813292,0.028661907,0.95113236,0.0144712925,0.0057344437
SRR089497,0.8019065,0.14352456,0.05456889,0.0
SRR6264720,0.028049022,0.95223093,0.014173508,0.00554657
SRR5602043,0.029134482,0.95032334,0.014885753,0.0056563616
SRR5651458,0.13427538,0.84726083,0.012119621,0.006344199
SRR961827,0.028049022,0.95223093,0.014173508,0.00554657
SRR5079242,0.028049022,0.95223093,0.014173508,0.00554657
SRR5983347,0.7741108,0.17328626,0.052602887,0.0
SRR5396464,0.7009459,0.22899781,0.07005629,0.0
SRR5548275,0.8017193,0.14473946,0.053541165,0.0
SRR090275,0.6396646,0.33928686,0.021048544,0.0
SRR3313038,0.08948466,0.8964585,0.01405692,0.0
ERR209398,0.028374672,0.95158714,0.014390498,0.0056476593
ERR719948,0.035197943,0.9436924,0.01411286,0.00699687
SRR5610018,0.028095543,0.95218277,0.014174134,0.0055475235
SRR6330976,0.028049022,0.95223093,0.014173508,0.00554657
ERR525865,0.17621565,0.8114884,0.012295932,0.0
SRR6264412,0.028049022,0.95223093,0.014173508,0.00554657
SRR5629131,0.039998114,0.9409804,0.014045358,0.0049761534
ERR209340,0.8014491,0.14363302,0.054917865,0.0
SRR1693228,0.79792106,0.14537852,0.05670047,0.0
SRR5429339,0.8017169,0.14470866,0.053574435,0.0
ERR719798,0.028077811,0.9521916,0.014176458,0.00555408
ERR209784,0.075040966,0.9008589,0.013268024,0.0108321905
SRR5078790,0.028049022,0.95223093,0.014173508,0.00554657
SRR5602099,0.030474514,0.9491705,0.0142608285,0.0060941577
ERR719869,0.028073072,0.95217943,0.014194101,0.0055533648
SRR5602049,0.02805692,0.9522183,0.014180154,0.0055446625
SRR5866281,0.40790883,0.5697151,0.022376103,0.0
ERR719184,0.03333327,0.94533694,0.014373571,0.0069562197
SRR064895,0.8017193,0.14473946,0.053541165,0.0
SRR5399486,0.028049022,0.95223093,0.014173508,0.00554657
SRR5548237,0.5473133,0.21453622,0.038232952,0.19991755
ERR525754,0.029081672,0.9511033,0.014188826,0.005626142
SRR5650187,0.028146893,0.95203036,0.014247805,0.0055749416
SRR7507379,0.028086275,0.9521758,0.014180124,0.005557835
SRR5649003,0.028049141,0.9522308,0.014173567,0.00554651
SRR1766029,0.031668276,0.94733715,0.014415413,0.0065791607
ERR209742,0.13020344,0.85730344,0.012493013,0.0
SRR5431541,0.028049022,0.95223093,0.014173508,0.00554657
ERR720038,0.028527647,0.95127785,0.0144988,0.0056957006
SRR5548981,0.80171293,0.14445236,0.053834703,0.0
SRR5578987,0.029006302,0.9506055,0.015124053,0.005264163
SRR5802221,0.028049022,0.95223093,0.014173508,0.00554657
SRR5218371,0.38907433,0.56872636,0.042199254,0.0
SRR5548899,0.80173004,0.14469689,0.05357307,0.0
DRR092047,0.028049022,0.95223093,0.014173508,0.00554657
SRR961850,0.028216273,0.951947,0.01423949,0.0055972934
SRR5578963,0.089972615,0.8588375,0.03526348,0.01592642
SRR6928762,0.028049141,0.9522307,0.014173627,0.00554657
ERR209511,0.02932638,0.95003855,0.01467827,0.005956769
ERR321378,0.028678924,0.95156777,0.014163494,0.005589843
SRR5648932,0.028049022,0.95223093,0.014173508,0.00554657
SRR051713,0.028496802,0.9514256,0.01440075,0.0056768656
SRR5602047,0.028286397,0.9517493,0.0143434405,0.005620837
SRR5758019,0.0588291,0.91231483,0.015199482,0.013656557
SRR935777,0.028049022,0.95223093,0.014173508,0.00554657
SRR5548025,0.80187625,0.14396928,0.05415445,0.0
SRR5343089,0.028049082,0.95223093,0.014173508,0.0055464506
ERR1398126,0.037298918,0.9415989,0.01398322,0.0071189404
SRR5202882,0.02812773,0.9520613,0.014238715,0.0055722594
SRR5078733,0.028049022,0.95223093,0.014173508,0.00554657
SRR5602242,0.028053522,0.9522217,0.014176905,0.005547881
SRR5637783,0.028381646,0.95159173,0.014373928,0.005652666
SRR7690166,0.78598046,0.15212232,0.06189721,0.0
SRR5649118,0.028520316,0.9521082,0.014956415,0.004415095
SRR7507490,0.028213263,0.9519129,0.014281303,0.0055925846
ERR525972,0.029164553,0.95054495,0.014425695,0.005864799
SRR5202950,0.03609979,0.92241585,0.020340085,0.02114427
SRR5428920,0.8017193,0.14473946,0.053541165,0.0
SRR5202912,0.7825297,0.15641436,0.061055858,0.0
ERR719766,0.053548425,0.92289877,0.013686031,0.0098667145
SRR6265018,0.028049022,0.95223093,0.014173508,0.00554657
ERR719432,0.028415114,0.95181334,0.014180124,0.005591452
SRR5343174,0.02804944,0.95223004,0.014173806,0.0055467486
SRR5629152,0.028410345,0.9517907,0.014190674,0.0056083202
SRR6264094,0.028049022,0.95223093,0.014173508,0.00554657
SRR5637735,0.8017193,0.14473946,0.053541165,0.0
SRR5866289,0.03153214,0.9483028,0.014108747,0.0060563087
SRR6683576,0.028049022,0.95223093,0.014173508,0.00554657
SRR6942382,0.63723594,0.33754128,0.025222668,0.0
SRR5078687,0.028049022,0.95223093,0.014173508,0.00554657
SRR1687098,0.79854816,0.14429471,0.057157174,0.0
SRR2914158,0.028049022,0.95223093,0.014173508,0.00554657
ERR209277,0.028713256,0.95130837,0.014276266,0.005702138
SRR5637736,0.028065622,0.95220345,0.014180243,0.0055506825
SRR6265693,0.028049022,0.95223093,0.014173508,0.00554657
SRR7507664,0.028133392,0.95208627,0.014235616,0.005544722
ERR525936,0.03512773,0.9425478,0.014613658,0.0077108145
ERR1823591,0.10680619,0.87601113,0.012822837,0.0043598413
SRR5983298,0.5713304,0.40474516,0.023924451,0.0
SRR5429336,0.801771,0.14453474,0.053694226,0.0
SRR5548374,0.8017757,0.14369953,0.054524835,0.0
SRR6264664,0.06376183,0.79940385,0.055417836,0.08141649
ERR719444,0.028797746,0.951398,0.014169902,0.005634308
SRR961814,0.030870318,0.94802207,0.014662236,0.006445408
SRR6265650,0.028049022,0.95223093,0.014173508,0.00554657
SRR5078926,0.02929753,0.9510169,0.014197737,0.0054877996
SRR5202936,0.028053105,0.95222336,0.0141759515,0.005547583
SRR5947867,0.037673354,0.9414139,0.01393348,0.0069792867
SRR961762,0.050381243,0.9228859,0.0155700445,0.0111628175
SRR5757793,0.030540824,0.94581497,0.015602112,0.008042097
SRR5650080,0.801868,0.14342995,0.05470212,0.0
SRR5803622,0.028049916,0.95222914,0.014173925,0.005546987
ERR719306,0.031912,0.946409,0.014836043,0.006842971
SRR5813288,0.028049022,0.95223093,0.014173508,0.00554657
SRR5610102,0.028158307,0.9520291,0.014261484,0.0055511
SRR6424631,0.16926649,0.4227484,0.40798512,0.0
SRR5431514,0.028049022,0.95223093,0.014173508,0.00554657
SRR5548495,0.7109828,0.24952623,0.03949095,0.0
SRR5399195,0.33560416,0.6531276,0.011268253,0.0
SRR5399517,0.028049022,0.95223093,0.014173508,0.00554657
SRR5813357,0.028049022,0.95223093,0.014173508,0.00554657
SRR5758029,0.14916101,0.30884677,0.54199225,0.0
ERR209220,0.033875346,0.94407845,0.014668107,0.0073781013
SRR5399241,0.8017193,0.14473946,0.053541165,0.0
SRR5078830,0.028049022,0.95223093,0.014173508,0.00554657
SRR1693360,0.79771173,0.14519921,0.057089057,0.0
SRR5580598,0.028079927,0.9521748,0.014197171,0.0055481195
SRR5761698,0.028887898,0.9505722,0.014735609,0.0058043003
SRR5757771,0.14916101,0.30884677,0.54199225,0.0
SRR6264265,0.028049022,0.95223093,0.014173508,0.00554657
SRR7690065,0.02823776,0.95186865,0.014290243,0.0056033134
SRR1687047,0.794924,0.1479168,0.05715919,0.0
SRR5802328,0.029053956,0.95144665,0.015488446,0.0040109754
SRR6330953,0.028676808,0.95101017,0.014570445,0.00574255
SRR6264257,0.028370202,0.95185983,0.014182538,0.0055874586
SRR5813296,0.030458897,0.9484731,0.014733255,0.006334722
ERR719846,0.02900365,0.95043707,0.014710933,0.0058484077
SRR6265330,0.028049767,0.95222956,0.014173776,0.0055469275
SRR5649089,0.029274344,0.94974875,0.015222073,0.0057548285
ERR526054,0.028049022,0.95223093,0.014173508,0.00554657
SRR6264491,0.02996406,0.9492582,0.014626026,0.006151676
SRR6724492,0.80172026,0.14473385,0.05354583,0.0
SRR5602114,0.028049022,0.95223093,0.014173508,0.00554657
SRR6724575,0.15465668,0.46021926,0.3851241,0.0
SRR5803764,0.034671277,0.9444384,0.014090031,0.006800294
SRR1687427,0.79133433,0.14883818,0.05982744,0.0
SRR5079179,0.028049022,0.95223093,0.014173508,0.00554657
SRR5431516,0.6514786,0.32784238,0.020678956,0.0
SRR6724425,0.79766244,0.14572674,0.0566108,0.0
SRR5203089,0.028049082,0.95223093,0.014173508,0.0055464506
ERR011348,0.028049022,0.95223093,0.014173508,0.00554657
ERR1809148,0.028952539,0.950523,0.014692932,0.00583148
SRR6331086,0.028049469,0.95223,0.0141738355,0.005546689
SRR5091546,0.032379657,0.94635606,0.014475405,0.0067889094
SRR5803695,0.028049022,0.95223093,0.014173508,0.00554657
ERR321301,0.02819845,0.9519618,0.01425162,0.005588174
SRR5079052,0.028049022,0.95223093,0.014173508,0.00554657
SRR5758124,0.14916101,0.30884677,0.54199225,0.0
ERR209382,0.028077126,0.95217335,0.01419729,0.0055522323
SRR5803621,0.028186798,0.95197195,0.014290929,0.005550325
SRR6251517,0.6924189,0.2340105,0.073570706,0.0
SRR5548494,0.80172205,0.14462912,0.053648822,0.0
SRR6185292,0.028483719,0.9516851,0.01420781,0.0056233406
SRR6182292,0.028083682,0.95216143,0.014200538,0.0055543184
SRR5813192,0.030834466,0.9485856,0.014299184,0.00628078
ERR719340,0.029541552,0.95011306,0.014392316,0.0059530735
SRR5601957,0.02829367,0.95185834,0.014242083,0.005605936
SRR5803734,0.028049529,0.95222986,0.014173657,0.0055469275
SRR5091515,0.14498611,0.84317464,0.011839234,0.0
SRR5757766,0.6109244,0.091094844,0.29798076,0.0
SRR5548412,0.19554558,0.38537702,0.41907737,0.0
SRR5761734,0.02804926,0.95223045,0.014173657,0.005546689
SRR6264063,0.086628035,0.38132587,0.53204614,0.0
SRR6942396,0.029212356,0.9500078,0.014869511,0.005910337
SRR5602284,0.028053492,0.9522259,0.0141738355,0.005546689
SRR5580573,0.028056562,0.9522183,0.014177531,0.0055476427
SRR5649138,0.029253602,0.9503422,0.014496237,0.0059080124
SRR5429301,0.8017193,0.14473946,0.053541165,0.0
SRR7507361,0.035822302,0.942634,0.014197707,0.007346034
ERR719603,0.028697222,0.9509669,0.014587045,0.005748868
ERR720046,0.028195232,0.95205534,0.014183819,0.0055655837
SRR5610113,0.028049111,0.9522308,0.014173567,0.00554651
SRR5429254,0.8017194,0.14473942,0.053541172,0.0
SRR5078901,0.028049022,0.95223093,0.014173508,0.00554657
SRR5761671,0.028049022,0.95223093,0.014173508,0.00554657
SRR5079228,0.028049171,0.9522308,0.014173508,0.00554651
SRR5580491,0.21017665,0.70341957,0.017250687,0.06915307
ERR209210,0.7823597,0.16045946,0.057180773,0.0
SRR5866510,0.8017193,0.14473937,0.053541247,0.0
SRR5761624,0.028346896,0.9516184,0.0143945515,0.005640149
SRR5649095,0.029994488,0.9486384,0.015196919,0.006170213
SRR5291033,0.028049022,0.95223093,0.014173508,0.00554657
SRR5601936,0.02935186,0.94953644,0.01455307,0.0065586567
SRR5020879,0.14916101,0.30884677,0.54199225,0.0
SRR5758106,0.14916101,0.30884677,0.54199225,0.0
SRR5399177,0.028049022,0.95223093,0.014173508,0.00554657
SRR5580476,0.02818939,0.9519932,0.014280111,0.0055372715
SRR3400425,0.80171937,0.14473942,0.053541258,0.0
SRR6182415,0.032568097,0.94487244,0.01535514,0.007204294
SRR5079034,0.028050005,0.9522295,0.014173716,0.0055468082
SRR6724500,0.7928275,0.1458645,0.061307978,0.0
SRR5429124,0.7907697,0.14574529,0.0634851,0.0
SRR6264203,0.028049022,0.95223093,0.014173508,0.00554657
ERR526048,0.02804944,0.95223045,0.014173508,0.00554657
SRR5343085,0.02856037,0.9512354,0.014498293,0.005705893
SRR5203026,0.028049082,0.95223093,0.014173508,0.0055464506
ERR209287,0.028074771,0.95220333,0.014174163,0.0055477023
SRR5813399,0.02959326,0.9498157,0.014566898,0.0060241222
SRR5580557,0.028054565,0.9522188,0.014178336,0.0055482984
SRR6424558,0.14916101,0.30884677,0.54199225,0.0
SRR5343118,0.02804935,0.95223033,0.014173716,0.00554657
ERR719078,0.028343499,0.9516797,0.0142425895,0.0057342052
SRR051683,0.02845028,0.95144045,0.0144455135,0.0056637526
SRR5429223,0.8017193,0.14473946,0.053541165,0.0
ERR209837,0.801865,0.14364377,0.054491222,0.0
ERR719122,0.029902786,0.9498507,0.014274925,0.005971551
SRR6424737,0.14916101,0.30884677,0.54199225,0.0
SRR6024846,0.028049022,0.95223093,0.014173508,0.00554657
SRR5866330,0.651091,0.32820857,0.020700498,0.0
SRR5429264,0.8017193,0.14473946,0.053541165,0.0
SRR5431391,0.02835694,0.95174164,0.014242351,0.005659044
SRR6024844,0.02805835,0.9522121,0.0141815245,0.0055480003
SRR7464963,0.42676213,0.25400528,0.29622242,0.023010135
ERR209719,0.70194316,0.26451665,0.033540122,0.0
SRR5648770,0.030220509,0.9481674,0.015392035,0.0062201023
SRR6264161,0.028049022,0.95223093,0.014173508,0.00554657
SRR5602308,0.028051257,0.9522271,0.014174908,0.005546689
SRR5650115,0.80171984,0.14473549,0.05354468,0.0
SRR5650188,0.7921745,0.15473478,0.053090684,0.0
SRR6474312,0.028925747,0.950733,0.014524192,0.0058170557
ERR321302,0.028161377,0.9520154,0.014243782,0.005579412
SRR5866416,0.038807094,0.941169,0.015061736,0.0049621463
ERR209585,0.028059274,0.9522207,0.014173567,0.00554651
ERR525888,0.028049022,0.95223093,0.014173508,0.00554657
SRR6331166,0.028077722,0.95216763,0.014198482,0.005556166
ERR209842,0.03101033,0.9486133,0.014212996,0.0061633587
SRR5203156,0.02805093,0.952227,0.014174998,0.0055471063
SRR5580481,0.028050452,0.9522281,0.014174461,0.0055469275
ERR719059,0.04127559,0.93525505,0.014290124,0.0091792345
ERR525999,0.035073042,0.9432925,0.01430285,0.0073316097
ERR719329,0.029444605,0.9502229,0.014401197,0.005931258
SRR5803675,0.028059632,0.95221275,0.014178425,0.0055491924
SRR5758177,0.14916101,0.30884677,0.54199225,0.0
SRR5020898,0.14712407,0.31071797,0.542158,0.0
SRR5580475,0.03455609,0.94036865,0.015324533,0.009750724
SRR5813474,0.028450161,0.9513906,0.01448831,0.005670905
SRR7082883,0.02805227,0.95222473,0.014175624,0.0055474043
SRR5343126,0.028049082,0.9522308,0.014173567,0.00554651
SRR5757840,0.07024974,0.8352957,0.03903404,0.055420518
SRR6182447,0.76244515,0.20402998,0.033524945,0.0
SRR5343106,0.028050542,0.9522275,0.014174849,0.005547166
SRR5399500,0.028049022,0.95223093,0.014173508,0.00554657
SRR6264295,0.028915107,0.9505589,0.014708877,0.0058171153
SRR6724510,0.801705,0.14469741,0.053597514,0.0
SRR961771,0.028446496,0.9515683,0.014327794,0.0056574345
SRR5802375,0.028077185,0.95221215,0.014214814,0.0054958463
ERR719128,0.028337002,0.95162,0.014405787,0.0056372285
SRR5866419,0.028343737,0.9516252,0.01439175,0.0056393147
SRR6264169,0.028214097,0.9519241,0.014213175,0.005648613
ERR719380,0.028266996,0.95175797,0.014359355,0.005615711
SRR7690052,0.2715219,0.6841581,0.044320032,0.0
SRR961739,0.028083563,0.9521707,0.014189869,0.005555868
SRR5079265,0.028055817,0.95222425,0.014173657,0.0055463314
SRR5580601,0.03899607,0.9303567,0.016450763,0.014196515
SRR2914250,0.028214306,0.95194423,0.014208257,0.0056331754
SRR5802253,0.028049022,0.95223093,0.014173508,0.00554657
SRR5548617,0.5333474,0.18159075,0.2850618,0.0
SRR5343156,0.02804923,0.9522305,0.014173657,0.00554657
SRR6264793,0.028049022,0.95223093,0.014173508,0.00554657
SRR5757888,0.14313947,0.31986228,0.5369983,0.0
SRR5079247,0.028049022,0.95223093,0.014173508,0.00554657
ERR720152,0.028968722,0.9510635,0.014234543,0.0057332516
SRR5602000,0.44899926,0.54534674,0.005653926,0.0
SRR5649167,0.028049022,0.95223093,0.014173508,0.00554657
ERR719053,0.03499195,0.94282854,0.014410168,0.0077693462
ERR525954,0.028049022,0.95223093,0.014173508,0.00554657
SRR5020843,0.14916101,0.30884677,0.54199225,0.0
SRR5903753,0.028049022,0.95223093,0.0141735375,0.00554657
SRR6265264,0.06665167,0.77251095,0.03300473,0.12783265
SRR6265563,0.04613024,0.8909316,0.025194883,0.03774327
SRR5343152,0.028050452,0.952229,0.0141738355,0.005546689
ERR209473,0.028599352,0.951311,0.014383912,0.005705714
ERR526075,0.80162233,0.14485526,0.05352241,0.0
SRR5079213,0.14916101,0.30884677,0.54199225,0.0
SRR5637755,0.33179832,0.60500306,0.06319859,0.0
SRR5757922,0.14511144,0.31950185,0.5353867,0.0
SRR5757744,0.028315127,0.95169616,0.014380872,0.0056078434
ERR321530,0.102834165,0.87332606,0.013163775,0.010676026
SRR7507350,0.028049022,0.95223093,0.014173508,0.00554657
SRR5548762,0.80121344,0.1427717,0.056014873,0.0
SRR7507473,0.028132647,0.95211554,0.014254093,0.005497694
SRR5577158,0.46182233,0.43066916,0.10750844,0.0
ERR719844,0.02895242,0.9505051,0.014712274,0.0058302283
SRR068121,0.028049022,0.95223093,0.014173508,0.00554657
SRR5947832,0.33257246,0.6572648,0.010162696,0.0
SRR5218347,0.74060756,0.19575633,0.06363614,0.0
SRR6330921,0.02804935,0.9522302,0.014173776,0.005546689
SRR961748,0.028308332,0.9518356,0.014224023,0.005632043
SRR7507613,0.029750437,0.9493109,0.0148102045,0.0061284304
ERR209822,0.7508076,0.21326244,0.035930023,0.0
SRR7507391,0.028079182,0.95217925,0.014185727,0.0055558085
SRR5649144,0.028049022,0.95223093,0.014173508,0.00554657
ERR525832,0.7948353,0.14222775,0.06293702,0.0
SRR5637812,0.028049022,0.95223093,0.014173508,0.00554657
ERR209527,0.029457062,0.9500649,0.014508307,0.005969703
ERR719814,0.030302852,0.9464536,0.015213817,0.008029699
SRR5651408,0.7887879,0.1488982,0.062313806,0.0
SRR6264633,0.028049141,0.9522307,0.014173567,0.0055466294
ERR209867,0.64145696,0.33106375,0.027479261,0.0
SRR6264905,0.029990673,0.9491451,0.014690191,0.0061740875
SRR5429320,0.8017197,0.14473827,0.053541996,0.0
SRR5079281,0.028049022,0.95223093,0.014173508,0.00554657
ERR209328,0.02930352,0.95015657,0.014598519,0.005941391
ERR209583,0.8007539,0.14522173,0.05402433,0.0
SRR5758128,0.14916101,0.30884677,0.54199225,0.0
ERR525839,0.028049022,0.95223093,0.014173508,0.00554657
SRR5580587,0.028136998,0.9520609,0.014239877,0.0055621862
SRR5650038,0.8007159,0.1412488,0.058035165,0.0
SRR5429358,0.80172837,0.14470725,0.053564455,0.0
SRR5078688,0.028049022,0.95223093,0.014173508,0.00554657
SRR5648802,0.028049022,0.95223093,0.014173508,0.00554657
SRR5803610,0.21804863,0.7141775,0.0171521,0.050621748
SRR5796739,0.8017193,0.14473946,0.053541165,0.0
SRR5202910,0.029504776,0.9501468,0.014503539,0.005844891
ERR321205,0.028268397,0.9518086,0.014310151,0.00561285
SRR6901800,0.02805677,0.95222026,0.01417461,0.005548358
SRR6265028,0.0676595,0.83522505,0.048140615,0.04897487
SRR6264808,0.028050184,0.9522298,0.014173567,0.0055464506
SRR5580411,0.028097391,0.9521364,0.014217347,0.005548835
SRR7690064,0.028394222,0.9515375,0.014502078,0.0055662394
SRR2914209,0.028049141,0.9522308,0.014173508,0.00554657
ERR011118,0.028414607,0.95180535,0.014184505,0.005595565
ERR695623,0.67016244,0.3034569,0.026380654,0.0
SRR5020867,0.80171883,0.14473751,0.053543568,0.0
