,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic diseases:Irritable Bowel Syndrome,"root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases:Colitis, Ulcerative",root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases:Crohn Disease,Unknown
SRR3313078,0.034067184,0.055472046,0.022765279,0.8876955
ERR209746,0.030618757,0.05777347,0.042226434,0.8693813
ERR719789,0.03807828,0.018345535,0.009294242,0.93428195
SRR6185283,0.038070142,0.01826173,0.00916788,0.9345002
ERR720058,0.038075924,0.01826489,0.009171575,0.9344876
SRR5203235,0.038070172,0.018261164,0.009167016,0.93450165
SRR5578936,0.038149238,0.01830563,0.009181738,0.93436337
SRR5629107,0.2549582,0.094376266,0.017039806,0.63362575
SRR5548343,0.020803511,0.07652518,0.033741087,0.8689302
SRR5803608,0.03845331,0.018538117,0.009238064,0.93377054
ERR525964,0.038278222,0.020466447,0.011514902,0.9297404
SRR5429078,0.038070172,0.018261164,0.009167016,0.93450165
SRR5396533,0.038256317,0.018349677,0.009199172,0.9341948
ERR720073,0.038085103,0.018274486,0.009184271,0.9344561
SRR3313067,0.044698685,0.66270494,0.10971245,0.18288386
SRR5203259,0.038070172,0.018261164,0.009167016,0.93450165
SRR5648905,0.038674057,0.018689066,0.00922069,0.9334162
SRR6424731,0.038070172,0.018261164,0.009167016,0.93450165
ERR209156,0.027207702,0.062211305,0.026928335,0.8836527
SRR6724570,0.24688357,0.090651155,0.01771748,0.6447478
ERR719654,0.038373113,0.019958943,0.01060909,0.9310589
SRR5602135,0.15236807,0.0494951,0.012704939,0.78543186
ERR209163,0.038075447,0.018268347,0.009177804,0.9344784
SRR5399516,0.038070172,0.018261164,0.009167016,0.93450165
SRR5803705,0.038072467,0.018265516,0.00917533,0.9344867
SRR2175772,0.038194984,0.018393278,0.009317398,0.9340943
SRR6265605,0.027327389,0.05740741,0.03950146,0.8757638
SRR5078635,0.037404537,0.019064277,0.009524882,0.93400633
SRR5203389,0.038143486,0.018355727,0.00926286,0.93423796
SRR5761653,0.044395983,0.022073328,0.009656787,0.9238739
SRR5983344,0.046111763,0.24882677,0.3152715,0.38978994
SRR1693214,0.5368683,0.20681691,0.04476875,0.21154606
SRR6876220,0.035476953,0.04005575,0.027306914,0.8971604
SRR7507312,0.038068354,0.018270731,0.009173036,0.9344879
SRR5813328,0.038060755,0.018546015,0.009413898,0.93397933
SRR064875,0.0528228,0.7352073,0.15805271,0.05391717
SRR5079196,0.038070172,0.018261164,0.009167016,0.93450165
ERR525759,0.038070172,0.018261164,0.009167016,0.93450165
SRR5548694,0.05295965,0.7357861,0.15931588,0.051938355
SRR5651462,0.04835561,0.2533853,0.35603267,0.3422264
ERR209711,0.052125365,0.20597091,0.44778425,0.29411948
SRR6251470,0.025328726,0.19404018,0.08131358,0.6993175
SRR5649162,0.038071483,0.018263012,0.009170055,0.93449545
SRR5758028,0.038071036,0.018261313,0.009167016,0.93450063
ERR321232,0.038063467,0.01828146,0.009179592,0.9344755
SRR5399239,0.038070172,0.018261164,0.009167016,0.93450165
ERR1637181,0.03840086,0.018455178,0.009290338,0.9338536
SRR5757841,0.037819237,0.021282136,0.011478305,0.92942035
ERR719085,0.03800851,0.018406928,0.009270757,0.9343138
SRR5650046,0.029483795,0.037046313,0.01698041,0.9164895
SRR5649041,0.037456512,0.018999815,0.009496212,0.93404746
SRR5757977,0.02850619,0.05712524,0.033735037,0.88063353
SRR5203169,0.038077086,0.018268794,0.009175479,0.93447864
SRR7507712,0.038239032,0.018359482,0.009239525,0.93416196
SRR5202937,0.038070142,0.018261164,0.009167105,0.9345016
SRR5578917,0.03807047,0.018261343,0.009167552,0.93450063
SRR5078638,0.038070023,0.018261194,0.009167016,0.93450177
ERR720092,0.038275003,0.018379748,0.009238303,0.93410695
SRR5429245,0.038070172,0.018261164,0.009167016,0.93450165
SRR5079134,0.0380798,0.018271893,0.009195,0.9344533
SRR5203165,0.03807035,0.018261433,0.009167492,0.9345007
SRR5757891,0.038442165,0.01969871,0.010109872,0.9317492
ERR695602,0.03270966,0.034846604,0.023481041,0.9089627
SRR5813458,0.038070172,0.018261164,0.009167016,0.93450165
SRR5548684,0.036890596,0.019718051,0.009815067,0.9335763
SRR2918676,0.052989066,0.73635,0.15914458,0.051516354
ERR719644,0.037189662,0.020691901,0.011272997,0.93084544
SRR1927149,0.038070142,0.018261254,0.009167224,0.9345014
SRR5813333,0.038102984,0.018309593,0.009215444,0.93437195
ERR719062,0.03608638,0.029032588,0.017182738,0.91769826
SRR5802402,0.038069427,0.018262058,0.009167373,0.9345012
SRR6265249,0.038074195,0.018266201,0.009171426,0.9344882
SRR5203109,0.038070172,0.018261135,0.009167016,0.93450165
SRR5078927,0.037743986,0.018648773,0.009339869,0.9342674
SRR6182462,0.038070172,0.018261164,0.009167016,0.93450165
SRR5078637,0.038068533,0.018263012,0.00916779,0.9345007
SRR5079071,0.038070112,0.018261194,0.009167075,0.93450165
SRR5637788,0.038070172,0.018261164,0.009167016,0.93450165
SRR5578989,0.0380764,0.018286347,0.009180576,0.9344567
SRR5813292,0.0381262,0.018482804,0.009383172,0.9340078
SRR089497,0.04865995,0.6949885,0.13575739,0.1205942
SRR6264720,0.038070172,0.018261164,0.009167016,0.93450165
SRR5602043,0.03876695,0.019836396,0.009712666,0.931684
SRR5651458,0.03262502,0.10646191,0.11561054,0.74530256
SRR961827,0.037986904,0.018358946,0.009210646,0.9344435
SRR5079242,0.038070172,0.018261164,0.009167016,0.93450165
SRR5983347,0.046665043,0.3674668,0.28071025,0.3051579
SRR5396464,0.055103302,0.044121087,0.017358452,0.8834171
SRR5548275,0.052929282,0.7359396,0.15875137,0.052379727
SRR090275,0.018195659,0.18825623,0.02606842,0.76747966
SRR3313038,0.023216486,0.10605389,0.02760914,0.84312046
ERR209398,0.038112104,0.018297285,0.009210914,0.9343797
ERR719948,0.03720382,0.024048477,0.012581229,0.9261665
SRR5610018,0.038069993,0.01826188,0.009167373,0.93450075
SRR6330976,0.038070172,0.018261164,0.009167016,0.93450165
ERR525865,0.020753473,0.07655358,0.033384353,0.8693086
SRR6264412,0.038070172,0.018261164,0.009167016,0.93450165
SRR5629131,0.037534297,0.02249989,0.010298133,0.9296677
ERR209340,0.04802251,0.6945627,0.13063332,0.12678146
SRR1693228,0.53662777,0.20706117,0.044891298,0.21141976
SRR5429339,0.03807193,0.018262684,0.009169191,0.93449616
ERR719798,0.038080603,0.01828444,0.0092102885,0.93442464
ERR209784,0.030078948,0.06990421,0.0734666,0.82655025
SRR5078790,0.038070172,0.018261164,0.009167016,0.93450165
SRR5602099,0.036685586,0.022467494,0.012343556,0.9285034
ERR719869,0.03807041,0.018261373,0.009167373,0.9345008
SRR5602049,0.03807205,0.018267214,0.0091763735,0.93448436
SRR5866281,0.02877292,0.05823627,0.025215775,0.88777506
ERR719184,0.038560063,0.021103084,0.01137656,0.9289603
SRR064895,0.05298555,0.7363256,0.15912104,0.051567793
SRR5399486,0.038070172,0.018261164,0.009167016,0.93450165
SRR5548237,0.024967581,0.18253726,0.09585649,0.6966387
ERR525754,0.03702396,0.019616425,0.0097872615,0.93357235
SRR5650187,0.038072705,0.018262446,0.009168446,0.9344964
SRR7507379,0.038064152,0.018280149,0.009178728,0.934477
SRR5649003,0.038070172,0.018261164,0.009167016,0.93450165
SRR1766029,0.04281503,0.021684349,0.009697288,0.9258033
ERR209742,0.029373407,0.077745706,0.056175977,0.8367049
SRR5431541,0.038070172,0.018261164,0.009167016,0.93450165
ERR720038,0.03810507,0.018292129,0.009205371,0.93439746
SRR5548981,0.051984906,0.72914594,0.15277857,0.066090584
SRR5578987,0.03810543,0.018313617,0.009241253,0.9343397
SRR5802221,0.038070172,0.018261164,0.009167016,0.93450165
SRR5218371,0.062963724,0.029527217,0.01047045,0.8970386
SRR5548899,0.052836478,0.7348312,0.15861043,0.053721905
DRR092047,0.038070172,0.018261164,0.009167016,0.93450165
SRR961850,0.038024604,0.01843825,0.009266615,0.9342705
SRR5578963,0.06470978,0.029619426,0.010563076,0.89510775
SRR6928762,0.038070202,0.018261492,0.009167641,0.9345007
ERR209511,0.03836614,0.018610269,0.00959307,0.93343055
ERR321378,0.03505522,0.022763431,0.011126876,0.9310545
SRR5648932,0.038070172,0.018261164,0.009167016,0.93450165
SRR051713,0.038140595,0.018413395,0.009393871,0.9340521
SRR5602047,0.038075715,0.018264115,0.009167939,0.93449223
SRR5758019,0.039391935,0.021574527,0.010671258,0.92836225
SRR935777,0.038070172,0.018261164,0.009167016,0.93450165
SRR5548025,0.05003032,0.7051866,0.14557332,0.099209726
SRR5343089,0.038070172,0.018261164,0.009167016,0.93450165
ERR1398126,0.037186205,0.023691446,0.012860298,0.926262
SRR5202882,0.038079083,0.01826942,0.00916779,0.9344837
SRR5078733,0.038070172,0.018261164,0.009167016,0.93450165
SRR5602242,0.03807035,0.018261641,0.00916779,0.9345002
SRR5637783,0.03808853,0.018340409,0.0092460215,0.93432504
SRR7690166,0.47621065,0.17738333,0.03667772,0.30972826
SRR5649118,0.038071275,0.018264681,0.009173602,0.93449044
SRR7507490,0.038083434,0.01827538,0.009186447,0.93445474
ERR525972,0.03823176,0.018688828,0.009593427,0.933486
SRR5202950,0.038047463,0.018434197,0.009335905,0.9341824
SRR5428920,0.038070172,0.018261164,0.009167016,0.93450165
SRR5202912,0.04027906,0.32174647,0.08550066,0.5524738
ERR719766,0.03392735,0.037239075,0.026844084,0.90198946
SRR6265018,0.038070172,0.018261164,0.009167016,0.93450165
ERR719432,0.03816122,0.018377632,0.009221703,0.93423945
SRR5343174,0.038070172,0.018261135,0.009167016,0.93450165
SRR5629152,0.0380722,0.018262386,0.009168655,0.93449676
SRR6264094,0.038070172,0.018261164,0.009167016,0.93450165
SRR5637735,0.5361517,0.20398754,0.043822885,0.21603787
SRR5866289,0.025623947,0.0611417,0.023668677,0.8895657
SRR6683576,0.038070172,0.018261164,0.009167016,0.93450165
SRR6942382,0.038513273,0.16118932,0.19121909,0.6090783
SRR5078687,0.038070172,0.018261164,0.009167016,0.93450165
SRR1687098,0.5369219,0.2123316,0.047020197,0.20372629
SRR2914158,0.038070172,0.018261164,0.009167016,0.93450165
ERR209277,0.037018865,0.02047664,0.010433614,0.93207085
SRR5637736,0.03807044,0.018261254,0.009167105,0.9345012
SRR6265693,0.038070172,0.018261164,0.009167016,0.93450165
SRR7507664,0.038077533,0.018316984,0.009239703,0.93436575
ERR525936,0.038868636,0.021284431,0.012499064,0.9273479
ERR1823591,0.03074193,0.10638657,0.10604781,0.75682366
SRR5983298,0.04821551,0.18099678,0.38109905,0.38968867
SRR5429336,0.03807059,0.018261492,0.009167582,0.93450034
SRR5548374,0.049699187,0.710951,0.13898316,0.10036671
SRR6264664,0.038227946,0.01890853,0.009768277,0.9330952
ERR719444,0.03814435,0.018401206,0.009272307,0.93418217
SRR961814,0.037787586,0.020998538,0.011291176,0.9299227
SRR6265650,0.038070172,0.018261164,0.009167016,0.93450165
SRR5078926,0.038070172,0.018261164,0.009167016,0.93450165
SRR5202936,0.038070798,0.018261999,0.009168357,0.93449885
SRR5947867,0.03739834,0.020669758,0.010992229,0.9309397
SRR961762,0.021319836,0.111986905,0.033756733,0.8329365
SRR5757793,0.037751764,0.019293815,0.010116041,0.9328384
SRR5650080,0.048874587,0.3313106,0.31215012,0.3076647
SRR5803622,0.038070202,0.01826173,0.00916788,0.9345002
ERR719306,0.037472904,0.023828179,0.012962192,0.9257367
SRR5813288,0.038070172,0.018261164,0.009167016,0.93450165
SRR5610102,0.038076222,0.01826939,0.009179413,0.93447495
SRR6424631,0.027887523,0.049431503,0.024804264,0.89787674
SRR5431514,0.038070172,0.018261164,0.009167016,0.93450165
SRR5548495,0.043587595,0.48321488,0.1759327,0.2972648
SRR5399195,0.03807029,0.018261343,0.009167284,0.93450105
SRR5399517,0.038070172,0.018261164,0.009167016,0.93450165
SRR5813357,0.038070172,0.018261164,0.009167016,0.93450165
SRR5758029,0.038070172,0.018261164,0.009167016,0.93450165
ERR209220,0.037735164,0.02368924,0.013204068,0.9253715
SRR5399241,0.06095442,0.3343982,0.4233552,0.18129218
SRR5078830,0.038070172,0.018261164,0.009167016,0.93450165
SRR1693360,0.53325015,0.20274031,0.043516994,0.22049254
SRR5580598,0.038073033,0.018264472,0.009171903,0.93449056
SRR5761698,0.03813657,0.018317819,0.009175777,0.9343698
SRR5757771,0.03807175,0.018261492,0.009167105,0.9344996
SRR6264265,0.038070172,0.018261164,0.009167016,0.93450165
SRR7690065,0.038081467,0.018272847,0.009178638,0.9344671
SRR1687047,0.53178036,0.20468134,0.044656217,0.21888208
SRR5802328,0.038070172,0.018261164,0.009167016,0.93450165
SRR6330953,0.038154215,0.018336594,0.009256601,0.9342526
SRR6264257,0.038058072,0.018318295,0.009196073,0.93442756
SRR5813296,0.038517237,0.019399911,0.010363609,0.93171924
ERR719846,0.038258642,0.018460035,0.009386927,0.9338944
SRR6265330,0.038070202,0.018261284,0.009167194,0.9345013
SRR5649089,0.038440228,0.018529952,0.00919798,0.9338318
ERR526054,0.038070172,0.018261164,0.009167016,0.93450165
SRR6264491,0.03852132,0.01868257,0.009615749,0.93318033
SRR6724492,0.038070858,0.018261403,0.009167045,0.9345007
SRR5602114,0.038070172,0.018261164,0.009167016,0.93450165
SRR6724575,0.03810832,0.018283725,0.009191513,0.9344164
SRR5803764,0.03488186,0.027709484,0.016088784,0.92131984
SRR1687427,0.530473,0.22194716,0.05187598,0.19570386
SRR5079179,0.038070172,0.018261164,0.009167016,0.93450165
SRR5431516,0.038070172,0.018261164,0.009167016,0.93450165
SRR6724425,0.038071156,0.018261552,0.009167284,0.9345
SRR5203089,0.038070172,0.018261164,0.009167016,0.93450165
ERR011348,0.038069367,0.01826197,0.009167314,0.93450135
ERR1809148,0.038198292,0.01856795,0.009399712,0.9338341
SRR6331086,0.038070172,0.018261164,0.009167016,0.93450165
SRR5091546,0.037875086,0.02165386,0.011503309,0.9289677
SRR5803695,0.038070172,0.018261164,0.009167016,0.93450165
ERR321301,0.038081646,0.018324167,0.009197861,0.9343963
SRR5079052,0.03806898,0.018262446,0.009167641,0.93450093
SRR5758124,0.038070172,0.018261164,0.009167016,0.93450165
ERR209382,0.03807208,0.018263668,0.009169728,0.9344945
SRR5803621,0.03808129,0.018306881,0.009237826,0.934374
SRR6251517,0.22779682,0.08811018,0.014944166,0.6691488
SRR5548494,0.053412825,0.39089766,0.115885735,0.43980378
SRR6185292,0.03808832,0.01861474,0.009310305,0.93398666
SRR6182292,0.038070887,0.018261552,0.009167105,0.93450046
SRR5813192,0.034959227,0.027182162,0.016351014,0.9215076
ERR719340,0.037636936,0.019953817,0.0103853345,0.9320239
SRR5601957,0.0376828,0.018913984,0.009491414,0.9339118
SRR5803734,0.038070053,0.018261343,0.009167165,0.9345014
SRR5091515,0.026031077,0.052318722,0.02598539,0.8956648
SRR5757766,0.03886777,0.14091066,0.24236056,0.577861
SRR5548412,0.030446708,0.07021576,0.059584558,0.839753
SRR5761734,0.038070053,0.018261373,0.009167343,0.93450123
SRR6264063,0.03816679,0.018329293,0.009249508,0.9342544
SRR6942396,0.03818792,0.018329173,0.009221345,0.93426156
SRR5602284,0.03802815,0.018315315,0.009190738,0.93446577
SRR5580573,0.03807044,0.01826492,0.009172082,0.9344926
SRR5649138,0.041115284,0.01986003,0.009372324,0.92965233
SRR5429301,0.038070142,0.018261164,0.009167045,0.93450165
SRR7507361,0.04188317,0.021346033,0.009606272,0.92716455
ERR719603,0.038173944,0.018398762,0.009305656,0.9341216
ERR720046,0.03808129,0.01830408,0.009202063,0.9344126
SRR5610113,0.038070172,0.018261164,0.009167016,0.93450165
SRR5429254,0.038070172,0.018261164,0.009166956,0.9345017
SRR5078901,0.038070172,0.018261135,0.009166956,0.93450177
SRR5761671,0.038070172,0.018261164,0.009167016,0.93450165
SRR5079228,0.038069516,0.01826188,0.009167314,0.9345013
SRR5580491,0.029571474,0.06598261,0.05973506,0.8447108
ERR209210,0.05154255,0.71999633,0.15522861,0.07323253
SRR5866510,0.038151145,0.018314779,0.009173214,0.93436086
SRR5761624,0.038085878,0.018268555,0.009172291,0.9344733
SRR5649095,0.038423926,0.018480182,0.009267539,0.93382835
SRR5291033,0.038070172,0.018261164,0.009167016,0.93450165
SRR5601936,0.03815019,0.018541276,0.009527624,0.9337809
SRR5020879,0.038070172,0.018261164,0.009167016,0.93450165
SRR5758106,0.038070172,0.018261164,0.009167016,0.93450165
SRR5399177,0.038070172,0.018261164,0.009167016,0.93450165
SRR5580476,0.038086325,0.018285513,0.009201348,0.9344268
SRR3400425,0.038070172,0.018261135,0.009167016,0.93450165
SRR6182415,0.050062954,0.02439773,0.009929478,0.91560984
SRR5079034,0.038070142,0.018261194,0.009167045,0.93450165
SRR6724500,0.038304836,0.018406063,0.009224951,0.93406415
SRR5429124,0.038125485,0.018458575,0.009452254,0.93396366
SRR6264203,0.038070172,0.018261164,0.009167016,0.93450165
ERR526048,0.037903547,0.01845774,0.009254754,0.934384
SRR5343085,0.037951916,0.018788844,0.009479731,0.9337795
SRR5203026,0.038070172,0.018261164,0.009167016,0.93450165
ERR209287,0.03796211,0.018417805,0.009256184,0.9343639
SRR5813399,0.03822586,0.01896745,0.009766996,0.93303967
SRR5580557,0.038070172,0.018261164,0.009167016,0.93450165
SRR6424558,0.038070172,0.018261164,0.009167016,0.93450165
SRR5343118,0.038070142,0.018261164,0.009167075,0.93450165
ERR719078,0.03799215,0.018414646,0.009269834,0.9343234
SRR051683,0.0378837,0.018755674,0.009540111,0.9338205
SRR5429223,0.038070172,0.018261164,0.009167016,0.93450165
ERR209837,0.043341637,0.6515355,0.101588815,0.203534
ERR719122,0.03780213,0.020018369,0.010398805,0.9317807
SRR6424737,0.038070172,0.018261164,0.009167016,0.93450165
SRR6024846,0.038070172,0.018261164,0.009167016,0.93450165
SRR5866330,0.21960905,0.08015782,0.014396638,0.6858365
SRR5429264,0.038070172,0.018261164,0.009167016,0.93450165
SRR5431391,0.038129717,0.018328607,0.009254426,0.93428725
SRR6024844,0.038070917,0.018262476,0.009169787,0.9344968
SRR7464963,0.02075538,0.07655227,0.033399373,0.869293
ERR209719,0.041485608,0.1981071,0.20350593,0.55690134
SRR5648770,0.038642943,0.01874724,0.009257615,0.93335223
SRR6264161,0.038070142,0.018261164,0.009166956,0.93450177
SRR5602308,0.03807035,0.018261433,0.009167552,0.9345007
SRR5650115,0.07057898,0.4312305,0.4981905,0.0
SRR5650188,0.030652434,0.037035942,0.018920809,0.9133908
SRR6474312,0.038200587,0.01861018,0.009518743,0.9336705
ERR321302,0.038080245,0.01829961,0.009185314,0.93443483
SRR5866416,0.022872508,0.070023715,0.028849185,0.8782546
ERR209585,0.03498286,0.02249962,0.0110268,0.9314907
ERR525888,0.038070172,0.018261164,0.009167016,0.93450165
SRR6331166,0.038070202,0.018261164,0.009167016,0.93450165
ERR209842,0.037269443,0.020956218,0.01120612,0.9305682
SRR5203156,0.03807038,0.018261433,0.009167701,0.93450046
SRR5580481,0.038070202,0.018261224,0.009167045,0.9345015
ERR719059,0.036444217,0.028228432,0.016967207,0.9183601
ERR525999,0.03847444,0.028712332,0.012398392,0.9204148
ERR719329,0.037714362,0.01976642,0.010272831,0.9322464
SRR5803675,0.038070768,0.018262714,0.009169638,0.9344969
SRR5758177,0.038070172,0.018261164,0.009167016,0.93450165
SRR5020898,0.03807026,0.018261164,0.009167016,0.9345015
SRR5580475,0.037230134,0.021188825,0.011383951,0.9301971
SRR5813474,0.038086057,0.018272787,0.009180903,0.9344603
SRR7082883,0.03807023,0.018261194,0.009166956,0.93450165
SRR5343126,0.038070053,0.018261194,0.009167075,0.93450165
SRR5757840,0.03908989,0.018982202,0.009683073,0.93224484
SRR6182447,0.023051947,0.0605537,0.027208924,0.8891854
SRR5343106,0.038070172,0.018261164,0.009167016,0.93450165
SRR5399500,0.038070172,0.018261164,0.009167016,0.93450165
SRR6264295,0.03816232,0.018316865,0.00921759,0.9343032
SRR6724510,0.038073033,0.018262535,0.009167433,0.934497
SRR961771,0.038110614,0.018286437,0.009192824,0.9344101
SRR5802375,0.03807226,0.018264472,0.009174228,0.934489
ERR719128,0.038080752,0.018268108,0.009175152,0.934476
SRR5866419,0.03808579,0.018271714,0.009179145,0.9344634
SRR6264169,0.038083375,0.01829639,0.009210825,0.9344094
ERR719380,0.03807673,0.01826635,0.009173691,0.93448323
SRR7690052,0.2124778,0.080102324,0.014692783,0.6927271
SRR961739,0.03807363,0.01826635,0.009175181,0.93448484
SRR5079265,0.03802982,0.01830846,0.009188116,0.93447363
SRR5580601,0.03631255,0.022672623,0.012167603,0.9288472
SRR2914250,0.038092166,0.01832208,0.00922063,0.93436515
SRR5802253,0.038070172,0.018261164,0.009167016,0.93450165
SRR5548617,0.0411911,0.55600107,0.11908832,0.28371954
SRR5343156,0.038070172,0.018261254,0.009167135,0.9345014
SRR6264793,0.038070172,0.018261164,0.009167016,0.93450165
SRR5757888,0.03799069,0.019180685,0.0097409785,0.93308765
SRR5079247,0.038070172,0.018261164,0.009167016,0.93450165
ERR720152,0.038010508,0.018777817,0.009449333,0.9337623
SRR5602000,0.03152156,0.086089045,0.2095353,0.67285407
SRR5649167,0.038070172,0.018261164,0.009167016,0.93450165
ERR719053,0.037758768,0.022830158,0.01268059,0.9267305
ERR525954,0.038070172,0.018261164,0.009167016,0.93450165
SRR5020843,0.038070142,0.018261164,0.009167016,0.93450165
SRR5903753,0.038070172,0.018261164,0.009167016,0.93450165
SRR6265264,0.038070172,0.018261164,0.009166956,0.9345017
SRR6265563,0.03784004,0.020098627,0.010480702,0.93158066
SRR5343152,0.038063318,0.018270135,0.009171635,0.9344949
ERR209473,0.03810942,0.018504798,0.0093593,0.9340265
ERR526075,0.038280457,0.45592764,0.16584784,0.33994406
SRR5079213,0.038070172,0.018261164,0.009167016,0.93450165
SRR5637755,0.053816915,0.025732458,0.010104358,0.91034627
SRR5757922,0.032735616,0.034790546,0.018549263,0.9139246
SRR5757744,0.03807351,0.018262714,0.009167522,0.9344963
ERR321530,0.031471223,0.0676865,0.04468292,0.8561593
SRR7507350,0.038070172,0.018261135,0.009167016,0.93450165
SRR5548762,0.053305507,0.7103692,0.17834386,0.057981372
SRR7507473,0.038085878,0.018288493,0.009208769,0.9344169
SRR5577158,0.2238943,0.08680278,0.014666408,0.6746365
ERR719844,0.038241208,0.0184232,0.00935176,0.9339838
SRR068121,0.038070172,0.018261164,0.009167016,0.93450165
SRR5947832,0.03108716,0.11395472,0.11618793,0.7387702
SRR5218347,0.18233359,0.045957506,0.012898296,0.75881064
SRR6330921,0.03807032,0.018261492,0.009167671,0.9345005
SRR961748,0.03809786,0.01834619,0.00922069,0.93433523
SRR7507613,0.042345434,0.020667523,0.009479433,0.92750764
ERR209822,0.04318124,0.64999485,0.103848815,0.2029751
SRR7507391,0.038077354,0.018272698,0.009185016,0.93446493
SRR5649144,0.038070172,0.018261164,0.009167016,0.93450165
ERR525832,0.05332151,0.5735122,0.21829775,0.1548686
SRR5637812,0.038070172,0.018261164,0.009167016,0.93450165
ERR209527,0.03786239,0.019372165,0.009876311,0.9328891
ERR719814,0.037704527,0.019435018,0.010142177,0.9327183
SRR5651408,0.046260685,0.48190087,0.18540692,0.28643155
SRR6264633,0.03806138,0.01827234,0.009172738,0.93449354
ERR209867,0.028284252,0.35131145,0.04600355,0.5744008
SRR6264905,0.03857872,0.018777132,0.009719521,0.9329246
SRR5429320,0.038072795,0.018265516,0.009176284,0.93448544
SRR5079281,0.038070172,0.018261164,0.009167016,0.93450165
ERR209328,0.038216382,0.019091785,0.00979504,0.9328968
ERR209583,0.04620096,0.6818086,0.11826423,0.15372622
SRR5758128,0.038070172,0.018261164,0.009167016,0.93450165
ERR525839,0.038070172,0.018261164,0.009167016,0.93450165
SRR5580587,0.03807491,0.018266559,0.009175003,0.9344835
SRR5650038,0.045060396,0.6323672,0.11473906,0.20783335
