,root:Host-associated:Human:Circulatory_system,root:Host-associated:Human:Digestive_system,root:Host-associated:Human:Lympathic_system,root:Host-associated:Human:Reproductive_system,root:Host-associated:Human:Respiratory_system,root:Host-associated:Human:Skin,Unknown
ERR2511886,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
DRR044305,0.0001915649,0.99866444,6.264549e-05,7.803789e-05,0.0005313929,0.00047193866,0.0
SRR7449004,0.0017078322,0.004374899,0.00039236151,0.0007486571,0.9912673,0.0015088612,0.0
DRR041937,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1331807,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6264412,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1913060,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6411976,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6414056,0.00019153512,0.99866456,6.2645624e-05,7.803797e-05,0.0005313632,0.00047187912,0.0
SRR2658740,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6265647,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR2143696,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR501236,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR388066,0.0009380877,0.9404969,8.41134e-05,0.00016960502,0.036338,0.0024769008,0.01949644
DRR030610,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR2511832,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR2924477,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR209821,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1313747,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR995596,0.0003817366,0.00766369,0.0005327324,0.00093647686,0.0029330428,0.9875523,0.0
SRR6038325,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
DRR043906,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6414045,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR2002381,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1701245,0.0003817366,0.00766369,0.0005327324,0.00093647686,0.0029330428,0.9875523,0.0
ERR2002243,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1960823,0.0003817366,0.00766369,0.0005327324,0.00093647686,0.0029330428,0.9875523,0.0
DRR030599,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR996975,0.0003817366,0.00766369,0.0005327324,0.00093647686,0.0029330428,0.9875523,0.0
ERR532081,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1384923,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR441446,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR3094817,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
DRR047731,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR920607,0.0003817366,0.00766369,0.0005327324,0.00093647686,0.0029330428,0.9875523,0.0
ERR1109652,0.0001915351,0.99866444,6.264549e-05,7.803796e-05,0.0005313929,0.00047193866,0.0
ERR1611389,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR2658011,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR823317,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6931490,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
DRR024059,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR7448670,0.0017078322,0.004374899,0.00039236151,0.0007486571,0.9912673,0.0015088612,0.0
ERR139112,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1383816,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6417493,0.0001915352,0.99866384,6.264995e-05,7.805237e-05,0.00053187006,0.00047205816,0.0
ERR1885249,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1020510,0.01794838,0.0085665025,0.007970522,0.900034,0.03818764,0.027292963,0.0
ERR499930,0.00077985215,0.992591,0.00036219176,0.0006479844,0.00023699443,0.005382003,0.0
SRR2155019,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR1145277,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1811120,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR365884,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6028495,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6444654,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6054673,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR441979,0.0003817366,0.00766369,0.0005327324,0.00093647686,0.0029330428,0.9875523,0.0
SRR1618302,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR500292,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR996007,0.00038194485,0.007666607,0.00053279224,0.00093677465,0.0029331937,0.9875487,0.0
SRR5688044,0.00021819174,0.9985281,7.373352e-05,9.498492e-05,0.0004932707,0.00059169834,0.0
SRR6931721,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR883455,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR7448824,0.0017077733,0.0043749,0.0003923616,0.0007485979,0.99126756,0.0015089209,0.0
SRR7449426,0.0017078322,0.004374899,0.00039236151,0.0007486571,0.9912673,0.0015088612,0.0
ERR2511070,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR2198076,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR2730369,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6054702,0.0001915649,0.99866444,6.264549e-05,7.803789e-05,0.0005313631,0.00047193866,0.0
SRR6264920,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1678092,0.0009019077,0.94563866,8.3502615e-05,0.00016632676,0.032821774,0.0023774803,0.018010259
SRR5983377,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1885029,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
DRR047648,0.00019147551,0.9986645,6.2645624e-05,7.803804e-05,0.0005314228,0.00047193872,0.0
SRR5644010,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR443167,0.0013459355,0.00091629213,0.00082650373,0.0016291068,0.19613403,0.7991481,0.0
ERR1311268,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR501253,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6408700,0.0037647784,0.90797126,0.00048458576,0.0013954043,0.0159581,0.026936501,0.043489337
ERR1384718,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6038426,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR2154948,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR139306,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR1617887,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6309282,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
DRR047550,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR2738745,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR7448680,0.0017078322,0.004374899,0.00039236151,0.0007486571,0.9912673,0.0015088612,0.0
ERR500097,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR501346,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR1923906,0.0003817366,0.00766369,0.0005327324,0.00093647686,0.0029330428,0.9875523,0.0
ERR1111279,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1384994,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6408571,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR3361563,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR7797559,0.01795023,0.008572734,0.007970052,0.9000394,0.038172357,0.02729528,0.0
ERR1310621,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR387969,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR920902,0.0003817366,0.00766369,0.0005327324,0.00093647686,0.0029330428,0.9875523,0.0
ERR500996,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR3094832,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR443600,0.0003817366,0.00766369,0.0005327324,0.00093647686,0.0029330428,0.9875523,0.0
SRR5467781,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6394045,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1313504,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR498745,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR498725,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR499076,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR2738771,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6054631,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR499690,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1314079,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1111270,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
DRR042935,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6932486,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
DRR029205,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR5687877,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6444663,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR7448859,0.0017078322,0.004374899,0.00039236151,0.0007486571,0.9912673,0.0015088612,0.0
ERR500566,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR2145486,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1311130,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR2738952,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR3732494,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR522361,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR531722,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6443864,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6394120,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6264578,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
DRR043929,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR2511120,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR5724721,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1383010,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR3095109,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6054438,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR520714,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR1922958,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR209251,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6411661,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR3053536,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR5196283,0.00019153515,0.9986646,6.264551e-05,7.803791e-05,0.00053133344,0.00047190898,0.0
DRR030467,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR3419462,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR579604,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR2761301,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR2155039,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR522099,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1314821,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1383824,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1678088,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR3503358,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR3992167,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6931654,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR1660214,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR7453819,0.0017078322,0.004374899,0.00039236151,0.0007486571,0.9912673,0.0015088612,0.0
SRR3094891,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6365002,0.0008077007,0.99217707,0.00037858653,0.0006835895,0.00023174535,0.005721176,0.0
SRR5699357,0.00019949106,0.9986689,6.4351974e-05,8.1245016e-05,0.00052295625,0.0004630851,0.0
ERR441051,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR7453925,0.0017078322,0.004374899,0.00039236151,0.0007486571,0.9912673,0.0015088612,0.0
SRR2924496,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1383542,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
DRR041986,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR498729,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR5467894,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
DRR018769,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR2046627,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR3201957,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6038259,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR2011844,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR866498,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR920696,0.0003817366,0.00766369,0.0005327324,0.00093647686,0.0029330428,0.9875523,0.0
SRR3647845,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR501354,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR499515,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR883443,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR3095092,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR2849489,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
DRR048234,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR5467602,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6038425,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR5467545,0.0001915649,0.9986644,6.264549e-05,7.803789e-05,0.00053142273,0.00047193866,0.0
ERR2738834,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
DRR018728,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR1461299,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR2739065,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
DRR030573,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR1949016,0.0017078322,0.004374899,0.00039236151,0.0007486571,0.9912673,0.0015088612,0.0
ERR2042075,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR2738896,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR5467533,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR2001878,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1811244,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR995278,0.0003817366,0.00766369,0.0005327324,0.00093647686,0.0029330428,0.9875523,0.0
ERR2011881,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR719151,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR2163546,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR867087,0.00019153512,0.99866456,6.2645624e-05,7.803797e-05,0.0005313632,0.00047187912,0.0
SRR6038195,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR995586,0.0003817366,0.00766369,0.0005327324,0.00093647686,0.0029330428,0.9875523,0.0
SRR996260,0.0003817366,0.00766369,0.0005327324,0.00093647686,0.0029330428,0.9875523,0.0
ERR498819,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR994452,0.0003817366,0.00766369,0.0005327324,0.00093647686,0.0029330428,0.9875523,0.0
SRR3732532,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR5467722,0.00019615889,0.9986079,6.2928615e-05,7.896728e-05,0.0005669892,0.0004839599,3.0994415e-06
ERR1310888,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR209701,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1314299,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
DRR042021,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR028710,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6394138,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR2784838,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1384416,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR1617913,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR7448687,0.0017078322,0.004374899,0.00039236151,0.0007486571,0.9912673,0.0015088612,0.0
ERR526011,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR2046659,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6408842,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR3037320,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR2046688,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR1617970,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR2511589,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1382323,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR2738693,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR441197,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR866549,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1315500,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR996705,0.0003817366,0.00766369,0.0005327324,0.00093647686,0.0029330428,0.9875523,0.0
SRR5644014,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
DRR050812,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
DRR050934,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
DRR060315,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
ERR1310083,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR1556841,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
DRR043827,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR6038527,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR1617924,0.0001915649,0.99866444,6.264549e-05,7.803782e-05,0.0005313631,0.00047193866,0.0
SRR7448622,0.0017078322,0.004374899,0.00039236151,0.0007486571,0.9912673,0.0015088612,0.0
