,root:Engineered,root:Environmental,root:Host-associated,Unknown
ERR1701212,0.002687584,0.0044336477,0.9928788,0.0
ERR1523439,0.004835218,0.5816807,0.38899863,0.024485469
SRR5786481,0.0060756174,0.9858278,0.0080965925,0.0
ERR1582489,0.0060756174,0.9858278,0.0080965925,0.0
SRR1288244,0.002687584,0.0044336477,0.9928788,0.0
SRR5002065,0.0060756174,0.9858278,0.0080965925,0.0
DRR029257,0.002684343,0.0044797556,0.99283594,0.0
ERR924086,0.0026725063,0.004627267,0.99270016,0.0
SRR6264110,0.0026870705,0.0044401847,0.9928728,0.0
ERR1331840,0.0026870403,0.00444048,0.99287254,0.0
SRR3725780,0.0026796255,0.0045425706,0.9927778,0.0
ERR1263633,0.002688171,0.0044380557,0.9928738,0.0
SRR5467515,0.002687584,0.0044336477,0.9928788,0.0
SRR5699198,0.002687584,0.0044336477,0.9928788,0.0
ERR520754,0.0026768479,0.0045947605,0.9927285,0.0
ERR1428516,0.0026864961,0.0044476376,0.9928659,0.0
ERR2969983,0.006075679,0.98582685,0.008097398,0.0
SRR5902540,0.0060756174,0.9858278,0.0080965925,0.0
SRR4414223,0.0060757096,0.98582673,0.008097547,0.0
SRR7448642,0.0026875834,0.0044337064,0.9928787,0.0
ERR539236,0.0060756174,0.9858278,0.0080965925,0.0
ERR531883,0.002681747,0.004511549,0.99280673,0.0
SRR3218782,0.0060756174,0.9858278,0.0080965925,0.0
SRR1602655,0.0060756174,0.9858278,0.0080965925,0.0
SRR2897110,0.0026877902,0.0044346834,0.99287754,0.0
ERR866614,0.002687584,0.004433677,0.9928788,0.0
ERR1297871,0.002687584,0.0044336477,0.9928788,0.0
ERR500920,0.002687584,0.0044336477,0.9928788,0.0
SRR5177293,0.0060756174,0.9858278,0.0080965925,0.0
ERR543779,0.0060755885,0.98582774,0.008096683,0.0
ERR1226400,0.00267958,0.00453456,0.9927858,0.0
