,root:Host-associated:Human:Circulatory_system,root:Host-associated:Human:Digestive_system,root:Host-associated:Human:Lympathic_system,root:Host-associated:Human:Reproductive_system,root:Host-associated:Human:Respiratory_system,root:Host-associated:Human:Skin,Unknown
ERR522497,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR525938,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR3361746,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
DRR044038,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR532251,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
DRR050920,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR3095055,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR6038250,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR2531956,0.00028547645,0.96745384,0.00010033816,0.000921607,0.026748091,0.00016352534,0.004327059
SRR6393958,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR6028595,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR7453642,0.000454253,0.013078165,0.00021372265,0.00054487307,0.980656,0.005053029,0.0
SRR2086915,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR451415,0.0008058583,0.0030927649,0.0010845901,0.0014507112,0.004049744,0.9895164,0.0
SRR3053239,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR3647834,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR522508,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
DRR030449,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR6418324,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR2662936,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR1582757,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR1383372,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR1315220,0.000227418,0.99835134,3.7066373e-05,0.00022628569,0.00074238627,0.00041547292,0.0
ERR1384194,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR996761,0.0008058583,0.0030927649,0.0010845901,0.0014507112,0.004049744,0.9895164,0.0
SRR8356229,0.000227418,0.99835134,3.7066584e-05,0.00022628569,0.0007424459,0.00041547292,0.0
SRR6411994,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR1618175,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR2511247,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR1461571,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR6414028,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR1631270,0.0008058583,0.0030927649,0.0010845901,0.0014507112,0.004049744,0.9895164,0.0
ERR500469,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
DRR044042,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR1617880,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR6932249,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR1383933,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR6931965,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR866584,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR579579,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR6757684,0.005791247,0.14288023,0.006926954,0.043046713,0.0016124547,0.5072018,0.2925406
ERR106991,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR5699349,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR1385103,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR5699506,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR719306,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR1311477,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR368878,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR522568,0.0007856937,0.9941664,0.00019759944,0.00019444356,0.00022162577,0.004434153,0.0
ERR441352,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR441052,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR1315503,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR1385121,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR1383789,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR6444217,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR2086759,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR1960689,0.0008058583,0.0030927649,0.0010845901,0.0014507112,0.004049744,0.9895164,0.0
ERR441931,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR499969,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR5155760,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR981214,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR1949350,0.00045075247,0.013170206,0.00021151558,0.00054499914,0.980641,0.0049815658,0.0
ERR2095564,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR1297753,0.000227418,0.99835134,3.7066373e-05,0.00022628569,0.00074238627,0.00041547292,0.0
ERR1624693,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR500614,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR500719,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
DRR044209,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR6028576,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR499067,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR5983302,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
SRR2658234,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR719198,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR1971251,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR561592,0.00093758106,0.05069959,0.00062069297,0.0044270456,0.003129363,0.8375586,0.1026271
SRR6411510,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
DRR047813,0.00022735844,0.9983514,3.7066588e-05,0.0002263155,0.0007423864,0.00041547295,0.0
SRR6038463,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
ERR531837,0.00022813394,0.99835026,3.7224778e-05,0.00022619707,0.000740154,0.0004179476,0.0
ERR2261897,0.00022732861,0.99835134,3.70663e-05,0.00022628569,0.0007424757,0.0004155027,0.0
