,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases,root:Diseases:Digestive System Diseases:Liver Diseases:Liver Cirrhosis,root:Diseases:Hemic and Lymphatic Diseases:Hematologic Diseases:Hematologic Neoplasms,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections,Unknown
ERR720068,0.04044223,0.016497582,0.006069541,0.0059006214,0.93109
SRR5649116,0.040470928,0.016489387,0.0060641766,0.0058927834,0.9310827
ERR525972,0.3689489,0.030589491,0.009239256,0.0110324025,0.58018994
SRR5649083,0.045648664,0.01643464,0.007361412,0.007992178,0.9225631
SRR5078708,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR6182381,0.039949834,0.016672254,0.0061849356,0.0060632825,0.9311297
ERR695632,0.040031254,0.016646266,0.0062163174,0.006135106,0.930971
SRR7507337,0.040471613,0.016489238,0.0060640275,0.005892575,0.93108255
SRR5548693,0.79124874,0.025609255,0.027210474,0.043327183,0.11260438
SRR051686,0.76189256,0.026224613,0.023816586,0.03766918,0.15039706
SRR5343090,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
ERR719243,0.041535467,0.016664356,0.006089896,0.005902946,0.9298073
SRR5548032,0.79140913,0.025614262,0.027220428,0.043337703,0.11241847
SRR6424580,0.07565096,0.037724078,0.09096968,0.76607835,0.029576898
SRR5429353,0.017558217,0.113399774,0.5698672,0.22284526,0.07632953
ERR719216,0.04046282,0.0166983,0.006305188,0.00628677,0.93024695
SRR6265091,0.048013806,0.024218202,0.0738464,0.4150068,0.43891478
ERR209223,0.041653484,0.016774058,0.0063406825,0.006306231,0.9289255
ERR209474,0.040072113,0.016602248,0.0061458945,0.0060259104,0.93115383
SRR6876227,0.04318905,0.023478389,0.00960052,0.0059076548,0.9178244
SRR5648946,0.039738685,0.016692638,0.0062033534,0.00611037,0.931255
SRR5548411,0.7914092,0.025614232,0.027220398,0.043337703,0.11241853
SRR6185220,0.040472686,0.016489059,0.006063938,0.005892545,0.9310818
ERR321078,0.04009798,0.016588628,0.0061380863,0.00600788,0.9311674
SRR7507318,0.0403682,0.016520083,0.0060836673,0.0059186816,0.93110937
ERR719217,0.040199578,0.01671505,0.0062814653,0.006239921,0.930564
ERR720195,0.040471166,0.016489327,0.0060640574,0.0058927536,0.9310827
SRR6265651,0.040472,0.016489148,0.0060639083,0.0058924854,0.9310825
SRR961835,0.14873445,0.022236645,0.07893786,0.7407861,0.009305
SRR5637774,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5813186,0.041443646,0.016464055,0.006141335,0.00602594,0.929925
ERR719255,0.04097277,0.016485244,0.0061282516,0.006000787,0.93041295
SRR6928744,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR6265426,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
ERR209479,0.081899285,0.02115801,0.006804645,0.0064572096,0.8836808
SRR6331145,0.014917016,0.03603965,0.02127251,0.121171236,0.8065996
SRR5813259,0.040757835,0.016557842,0.0061780214,0.00605762,0.93044865
SRR6182467,0.030988157,0.020729035,0.008999109,0.009964764,0.9293189
SRR5602234,0.13376823,0.017981261,0.057667226,0.38896838,0.4016149
SRR5803696,0.040212482,0.01655534,0.0061073005,0.0059633553,0.9311615
SRR5399530,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5649073,0.040466815,0.0164904,0.006065011,0.0058942437,0.93108356
SRR6264189,0.13999906,0.02508124,0.08014999,0.7547696,0.0
SRR5203248,0.040469706,0.016489714,0.006064296,0.005893141,0.93108314
SRR6182431,0.04047218,0.016489089,0.006063938,0.0058924854,0.9310823
SRR5651464,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5609991,0.040374994,0.016517967,0.006088406,0.005931169,0.9310875
SRR6357161,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5428889,0.017558217,0.113399774,0.5698672,0.22284526,0.07632953
SRR5079029,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5078832,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5761664,0.28756434,0.01041463,0.01103279,0.034746647,0.6562416
SRR5548733,0.20820293,0.060525566,0.0079889,0.0031018853,0.72018075
SRR1766010,0.0403153,0.016528308,0.0060896277,0.005933374,0.9311334
SRR5602264,0.04045528,0.01649338,0.0060667098,0.0058968663,0.93108773
ERR719855,0.040400654,0.016507655,0.0060763955,0.005912274,0.931103
SRR6264354,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR6424694,0.09576055,0.035004094,0.08842608,0.7808093,0.0
SRR5947824,0.6471095,0.024463892,0.01832512,0.0296866,0.28041494
ERR719866,0.040385872,0.01651159,0.0060790777,0.0059167147,0.93110675
ERR526019,0.040510267,0.016486138,0.006063819,0.005896479,0.93104327
ERR321443,0.069055885,0.017694473,0.0068149865,0.0075910985,0.8988435
SRR5578987,0.040249944,0.016545951,0.0061015785,0.005954176,0.93114835
SRR6265150,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5079119,0.040273905,0.016543388,0.0061092675,0.005962223,0.9311112
ERR209172,0.040555775,0.016493976,0.0061045587,0.0059518814,0.9308938
SRR6901799,0.03455499,0.034031123,0.018642843,0.0072265565,0.9055445
SRR2914210,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5431392,0.04044211,0.01649642,0.0060687363,0.0058999956,0.93109274
SRR5649169,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5577153,0.28083733,0.58910775,0.12133037,0.008724558,0.0
SRR5866418,0.040372312,0.016513884,0.006080091,0.0059176087,0.9311161
SRR6724406,0.26244608,0.5776771,0.14498699,0.014889895,0.0
ERR719857,0.040325254,0.016528398,0.0060905814,0.0059356093,0.93112016
SRR5548541,0.79140335,0.025618613,0.02722615,0.043340445,0.11241144
SRR5431255,0.04047063,0.016489506,0.0060641468,0.0058929026,0.93108284
SRR5758165,0.04015231,0.016572803,0.006125182,0.005989492,0.9311602
ERR720074,0.040433258,0.01650387,0.0060739815,0.0059055686,0.9310833
SRR6264072,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR6424677,0.12355196,0.030622857,0.08213134,0.76369387,0.0
ERR209728,0.05131349,0.016515493,0.0063815713,0.0068047047,0.9189848
SRR6264781,0.040459126,0.016492277,0.006066054,0.0058958232,0.9310867
SRR5802234,0.25790972,0.01762247,0.006965369,0.015521973,0.7019805
SRR6724378,0.22073819,0.585688,0.16755715,0.026016682,0.0
SRR5078766,0.04047233,0.016489059,0.006063938,0.005892515,0.9310821
SRR2142209,0.7070086,0.021709204,0.026203424,0.04551837,0.1995604
SRR5796802,0.1555576,0.016208678,0.06396812,0.47169983,0.29256576
SRR6724552,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR6724557,0.2248056,0.585217,0.16530228,0.024675159,0.0
SRR6182348,0.040186435,0.016743839,0.0062217414,0.0059352815,0.93091273
SRR6264897,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5079211,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5078668,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
ERR719737,0.063834906,0.017656267,0.006537527,0.007075578,0.9048957
SRR5802289,0.040445834,0.016495615,0.006068319,0.005899191,0.93109107
SRR5802392,0.04047188,0.016489148,0.0060640275,0.0058926046,0.93108237
SRR5796813,0.7914092,0.025614262,0.027220368,0.043337643,0.11241853
SRR6330921,0.040471464,0.016489267,0.0060639977,0.005892694,0.9310826
SRR5610129,0.04040277,0.016506076,0.006074935,0.0059098303,0.9311064
SRR5803668,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR7507515,0.03991154,0.017184615,0.006452441,0.006042987,0.9304084
SRR6265359,0.38634387,0.009346068,0.021288365,0.06597653,0.51704514
SRR6928812,0.0393627,0.016889662,0.0064797997,0.006576687,0.9306911
SRR5813389,0.040470928,0.016489387,0.0060641766,0.0058927834,0.9310827
SRR5758010,0.096858956,0.034824893,0.08824806,0.78006804,0.0
ERR719716,0.06186551,0.018782616,0.0063920915,0.0063541234,0.90660566
SRR6474209,0.041136205,0.016471624,0.0061208606,0.005981922,0.9302894
SRR5020893,0.020794839,0.024393737,0.012158543,0.01784432,0.92480856
SRR1693267,0.78246695,0.026148528,0.028119147,0.043678373,0.119587064
SRR5629093,0.7891557,0.025722861,0.027214289,0.043127894,0.114779234
ERR634984,0.051403195,0.017239302,0.060147762,0.24044809,0.6307616
ERR719183,0.039989024,0.016740441,0.006289363,0.006247252,0.9307339
SRR5610127,0.040184975,0.01656571,0.0061142147,0.0059657693,0.93116933
SRR5218343,0.7905239,0.025675774,0.027071953,0.04305592,0.113672495
ERR695633,0.04014638,0.016625017,0.0062137544,0.0061295033,0.9308853
SRR5757869,0.23582205,0.020403836,0.06554579,0.6782283,0.0
ERR719287,0.040482104,0.01649803,0.006066233,0.0058935583,0.9310601
SRR5649192,0.048916906,0.018230915,0.006287247,0.005799681,0.9207653
SRR5610049,0.04044208,0.01649651,0.0060687065,0.005900055,0.9310926
SRR5648963,0.04047215,0.016489148,0.006063968,0.005892545,0.9310822
SRR5078745,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5020909,0.04034844,0.016572684,0.006114006,0.0059241056,0.93104076
SRR5637743,0.04046899,0.01649037,0.006068319,0.0058990717,0.93107325
ERR209710,0.68698704,0.027815372,0.01748228,0.027283609,0.24043173
DRR092047,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
ERR525831,0.054137796,0.016840726,0.0064783692,0.006869316,0.9156738
SRR1009033,0.7914092,0.025614262,0.027220368,0.043337643,0.11241853
ERR526081,0.5935121,0.016100496,0.022955984,0.050748795,0.31668258
SRR6185171,0.04047233,0.016489089,0.006063968,0.005892515,0.9310821
ERR209455,0.040251046,0.016548902,0.0061053634,0.005961418,0.9311333
SRR6264422,0.040376663,0.016514063,0.0060835183,0.005923748,0.93110204
SRR1766087,0.040471435,0.01649028,0.006069094,0.005901277,0.93106794
SRR5548597,0.7914092,0.025614262,0.027220368,0.043337643,0.11241853
ERR321153,0.039575398,0.016790688,0.0063250363,0.006315559,0.9309933
SRR5983430,0.6416466,0.015548021,0.022982836,0.052357078,0.26746547
SRR6724426,0.2222827,0.58505696,0.16696739,0.025693009,0.0
SRR6264741,0.04047042,0.016489953,0.0060645044,0.0058929324,0.9310822
SRR7690207,0.04051262,0.016560942,0.006152272,0.005993217,0.93078095
SRR5648991,0.040482283,0.016489983,0.006064594,0.005893171,0.93106997
SRR5903321,0.04045099,0.016494274,0.006067246,0.00589779,0.9310897
SRR5079024,0.04047218,0.016489089,0.0060638785,0.005892515,0.93108237
SRR5203129,0.0404101,0.016504645,0.006074041,0.0059088767,0.93110234
ERR719549,0.040892243,0.016522527,0.0061707795,0.0060848296,0.9303296
SRR6264048,0.04046589,0.016490966,0.006065786,0.0058956444,0.9310817
SRR5763476,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5629112,0.64136267,0.017875075,0.026640952,0.05577272,0.25834858
ERR719505,0.048814297,0.017724395,0.0063033104,0.0060018003,0.92115617
SRR5983269,0.4894123,0.014844745,0.015580416,0.037854373,0.44230813
SRR6264765,0.04029432,0.016538411,0.0061012506,0.0059509575,0.93111503
SRR6474317,0.040562093,0.016511798,0.0060687363,0.0058944225,0.9309629
ERR719974,0.040297,0.016631484,0.006251782,0.006194085,0.9306257
ERR011275,0.20852104,0.018590182,0.007110685,0.0128260255,0.7529521
SRR5758027,0.06889671,0.021249324,0.072516054,0.46620703,0.37113088
SRR5651397,0.040593266,0.016505212,0.0060690045,0.0058962703,0.9309362
SRR5203212,0.040453732,0.016493648,0.0060669184,0.005897224,0.93108845
ERR719758,0.045146078,0.016871959,0.0062449574,0.0061637163,0.9255733
ERR1809130,0.040472716,0.016489,0.006063938,0.0058924556,0.9310819
SRR5079209,0.04047218,0.016489118,0.006063938,0.005892515,0.93108225
SRR5202893,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR6724534,0.25089526,0.5881386,0.14697224,0.013993976,0.0
SRR6331462,0.040467143,0.01649034,0.006064683,0.0058937967,0.93108404
SRR5602312,0.040066212,0.016599476,0.0061445534,0.0060293674,0.9311604
SRR7507459,0.040064305,0.016620576,0.0061463118,0.005997002,0.9311718
SRR5091599,0.040121347,0.016625255,0.006202519,0.006120056,0.93093085
SRR6182409,0.08138117,0.02737692,0.006760359,0.0046911538,0.8797904
SRR6264885,0.019082695,0.027311832,0.014764458,0.03337601,0.905465
SRR6265663,0.040430337,0.016501248,0.006071806,0.0059024096,0.93109417
SRR5078673,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR6265605,0.04030645,0.016535461,0.00609833,0.0059452057,0.93111455
SRR5648906,0.04047191,0.016489208,0.006063968,0.0058926046,0.9310823
SRR5343144,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5758081,0.11069427,0.03322919,0.087900676,0.7681758,0.0
SRR5813465,0.05345434,0.016746163,0.0066052973,0.0070160627,0.9161781
SRR5602002,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5802399,0.04047209,0.016489118,0.006063968,0.005892575,0.93108225
SRR6331286,0.04047191,0.016489089,0.006063968,0.0058926344,0.93108237
SRR5078648,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5079216,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
ERR525854,0.040488333,0.01648724,0.006064534,0.0058946013,0.9310653
SRR5078900,0.04047236,0.016489089,0.006063938,0.005892426,0.9310822
ERR011350,0.040434152,0.016498446,0.006072074,0.005904764,0.9310906
SRR5548530,0.12594014,0.041790903,0.0073723197,0.0036088824,0.82128775
ERR209177,0.04122427,0.016520828,0.0061666965,0.0060441494,0.93004405
ERR209293,0.040159583,0.016593486,0.0061564147,0.006032884,0.93105763
SRR5813285,0.040392935,0.016521871,0.00609684,0.005943626,0.9310447
SRR5757787,0.07959783,0.03743407,0.091028124,0.7705196,0.02142036
SRR5983394,0.11841315,0.015178412,0.06147626,0.4074003,0.39753187
SRR5942087,0.10381042,0.033575322,0.08641184,0.77620244,0.0
SRR6724475,0.25263432,0.5715772,0.1559323,0.01985616,0.0
ERR011180,0.048514128,0.01763463,0.0065384507,0.006411284,0.92090154
SRR5757875,0.11509816,0.03669002,0.106094055,0.74211776,0.0
SRR6264104,0.018655986,0.028145462,0.02768159,0.09344572,0.83207124
SRR7423261,0.05943218,0.20737699,0.08046359,0.015285134,0.6374421
ERR209611,0.0943363,0.02137217,0.006668687,0.006832391,0.8707905
SRR5813422,0.041213214,0.016433805,0.006062627,0.0059702694,0.9303201
SRR5429088,0.018686026,0.10909161,0.55097985,0.20542416,0.11581838
SRR5429242,0.017817408,0.11023769,0.55873215,0.21895167,0.09426105
ERR525842,0.040865034,0.016458124,0.0060641766,0.005934626,0.930678
ERR209804,0.7910856,0.025628984,0.027189791,0.04327166,0.11282396
ERR011344,0.040470213,0.016489565,0.006064266,0.005893022,0.93108296
SRR7507444,0.040129423,0.016583234,0.006125182,0.0059842765,0.93117785
SRR6264519,0.67106134,0.02327466,0.021068096,0.034847677,0.24974823
SRR5813378,0.041472822,0.016553938,0.0060894787,0.005948454,0.92993534
SRR5343158,0.040430605,0.016499192,0.0060710907,0.005903423,0.9310957
SRR6182413,0.040471166,0.016489327,0.0060640574,0.0058927536,0.9310827
SRR1766079,0.040168613,0.016589373,0.006236255,0.006171912,0.9308338
SRR6264938,0.0404945,0.016491115,0.0060665905,0.005896181,0.9310516
SRR5431552,0.02818501,0.03972128,0.028286517,0.006920725,0.89688647
SRR5802215,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR6265047,0.04047799,0.01648742,0.006065637,0.005894363,0.9310746
SRR7464879,0.7894214,0.025505751,0.02714613,0.043349624,0.114577174
SRR5202898,0.04047218,0.016489089,0.006063938,0.0058924854,0.9310823
SRR6450963,0.7659993,0.027332246,0.028380513,0.040805012,0.13748288
SRR5091562,0.040490597,0.016502857,0.0060732365,0.0059054494,0.9310279
SRR5548742,0.7914092,0.025614262,0.027220368,0.043337643,0.11241853
SRR5866451,0.040460408,0.016492099,0.006065905,0.0058954656,0.9310861
SRR6265264,0.03969717,0.01668024,0.0061891675,0.00608775,0.9313457
ERR719296,0.04249993,0.016906857,0.0064116716,0.0064033866,0.9277781
SRR5983298,0.67361295,0.026818544,0.018087,0.028096765,0.2533847
ERR209605,0.0553616,0.017675132,0.006403625,0.0065014064,0.9140582
SRR1763591,0.79102236,0.025651753,0.027228475,0.043274194,0.11282325
SRR5078797,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5343106,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5813295,0.039825648,0.016687691,0.0062543154,0.00620535,0.931027
SRR5866271,0.04071656,0.016471326,0.0060635805,0.0059179366,0.9308306
SRR6264391,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5580417,0.040180326,0.016572207,0.0061226487,0.0059837103,0.93114114
SRR5650021,0.6041312,0.023162305,0.015717387,0.028282374,0.32870674
SRR2918705,0.062050104,0.03851995,0.09073877,0.7329713,0.07571983
SRR5079088,0.04047218,0.016489089,0.0060639083,0.0058924854,0.93108237
SRR5343065,0.040450066,0.016494572,0.006067544,0.005898148,0.93108964
SRR1929574,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
ERR719041,0.040773988,0.016794175,0.006339431,0.0063055456,0.92978686
SRR6185225,0.7909011,0.02578175,0.027439892,0.043409824,0.11246741
ERR209450,0.085749656,0.021084815,0.006811261,0.0066612065,0.87969303
SRR5549069,0.42683887,0.020383298,0.010687411,0.020891935,0.5211985
SRR6424483,0.11197442,0.03227384,0.084551364,0.77120036,0.0
ERR209848,0.7911179,0.02563262,0.027184278,0.043254316,0.11281091
SRR5803742,0.04046914,0.016489863,0.006064385,0.0058932304,0.9310834
SRR6185208,0.79140866,0.025614291,0.02722022,0.043337405,0.11241943
SRR5431385,0.040343583,0.016521096,0.0060851574,0.0059258044,0.9311243
ERR719529,0.2515917,0.019068092,0.008656234,0.014810145,0.70587385
SRR5761785,0.040471166,0.016489357,0.006064087,0.0058927834,0.9310826
ERR719615,0.04000154,0.016634762,0.0061736703,0.006063938,0.9311261
SRR5100589,0.040469915,0.016489685,0.006064385,0.0058930516,0.93108296
SRR5802268,0.04344639,0.016634464,0.0060865283,0.006048262,0.9277843
SRR5649186,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5429269,0.03625807,0.07658848,0.3823552,0.07862091,0.42617732
SRR5610019,0.04046175,0.016491681,0.0060655773,0.005895108,0.9310859
SRR6264425,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR3313076,0.057050347,0.017099172,0.0062370896,0.00676018,0.91285324
ERR526068,0.18019941,0.012575626,0.006192237,0.018088013,0.7829447
SRR5079118,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
ERR209330,0.040875375,0.016627312,0.00626415,0.006202042,0.9300311
SRR3400428,0.7914092,0.025614262,0.027220368,0.043337643,0.11241853
ERR719362,0.042586714,0.016443193,0.0060994625,0.0061272085,0.9287434
ERR719384,0.04045537,0.016493827,0.006067127,0.0058973134,0.93108636
ERR525731,0.79140866,0.0256145,0.027220786,0.043337762,0.112418294
SRR5761778,0.043321818,0.03610584,0.014280409,0.006648481,0.8996434
SRR5429074,0.022515923,0.09937993,0.50542796,0.15940899,0.2132672
SRR5757792,0.098464236,0.03450616,0.08772737,0.77930224,0.0
SRR5649194,0.04047224,0.016489089,0.006063938,0.005892515,0.93108225
SRR5866548,0.040444165,0.016498417,0.006073743,0.0059062243,0.9310775
SRR5548407,0.040472507,0.016489148,0.006063938,0.0058924556,0.93108195
ERR719745,0.04036379,0.016521603,0.006085187,0.005924344,0.9311051
ERR209144,0.7911999,0.025623411,0.027190238,0.043284148,0.11270225
SRR6724482,0.27906278,0.5704957,0.13783848,0.012603071,0.0
SRR6182339,0.036802888,0.03588599,0.018689722,0.0077672303,0.9008542
SRR5343189,0.040465534,0.016490728,0.006065041,0.005894065,0.93108463
SRR5203200,0.040455908,0.016493082,0.006066501,0.005896628,0.93108785
SRR6264298,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5548659,0.79140896,0.02561444,0.027220726,0.04333785,0.112418056
SRR5078926,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
ERR525894,0.043932796,0.016843438,0.006163478,0.0060753226,0.92698497
SRR961857,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5548092,0.7913781,0.025616705,0.027216047,0.043328077,0.11246109
SRR6182392,0.028726071,0.0379681,0.026132613,0.006863117,0.9003101
ERR719117,0.040769905,0.01649049,0.00609231,0.0059397817,0.9307075
SRR5947883,0.105137974,0.019391626,0.0069797933,0.008287579,0.860203
SRR5602136,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5578996,0.4894907,0.040841848,0.007597506,0.009334117,0.45273578
SRR5947849,0.75219524,0.024938822,0.024672657,0.040534973,0.15765834
ERR209839,0.28925592,0.017083079,0.008333057,0.018185318,0.6671426
SRR5578973,0.03798324,0.017654717,0.007142514,0.0074798465,0.9297397
SRR5078736,0.7914092,0.025614262,0.027220368,0.043337643,0.11241853
SRR6928785,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5078791,0.017558217,0.113399774,0.5698672,0.22284526,0.07632953
ERR720181,0.04040408,0.016507566,0.0060762465,0.0059122145,0.9310999
ERR719436,0.041579694,0.016751617,0.0060999393,0.0058703423,0.9296984
SRR5203186,0.040471315,0.016489297,0.006064087,0.005892724,0.9310826
SRR5548788,0.7914092,0.025614262,0.027220368,0.043337643,0.11241853
SRR1008937,0.7914092,0.025614262,0.027220368,0.043337643,0.11241853
SRR5091535,0.04017055,0.016603768,0.0061544776,0.006028861,0.9310423
SRR6474236,0.041191608,0.0165416,0.0062259734,0.006162256,0.9298786
SRR5079179,0.04047206,0.016489118,0.006063968,0.005892575,0.93108225
SRR5649165,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5203201,0.040460408,0.01649192,0.006065786,0.005895406,0.9310865
SRR5020903,0.062592536,0.039113343,0.09124148,0.73953795,0.06751466
SRR5796726,0.778107,0.026501864,0.02506584,0.039330333,0.13099504
ERR719018,0.040220797,0.016555518,0.0061092675,0.005964607,0.93114984
ERR719409,0.041442126,0.016743243,0.006096959,0.005864024,0.9298537
ERR720020,0.0403834,0.01651311,0.0060811937,0.0059197247,0.9311026
SRR5580477,0.040444404,0.016498625,0.00606969,0.005899936,0.9310874
SRR7507601,0.040156096,0.016587615,0.006129831,0.0059896708,0.9311368
SRR5983350,0.04182893,0.016710311,0.0063669384,0.006377995,0.9287158
SRR5578992,0.040471613,0.016489267,0.006064117,0.005892724,0.93108225
SRR6264224,0.040464908,0.016490996,0.0060656965,0.005895287,0.9310831
SRR5429334,0.021155238,0.052199513,0.27615705,0.17041025,0.48007798
ERR011318,0.040176272,0.016568005,0.0061258376,0.005989939,0.93113995
SRR6182448,0.017873108,0.027433485,0.01779744,0.037632644,0.8992633
ERR209444,0.04056084,0.016505212,0.0060704052,0.005896002,0.93096757
ERR719389,0.040456235,0.016493559,0.006067008,0.0058971047,0.93108606
SRR5651453,0.6225384,0.018278837,0.019453526,0.04013577,0.29959345
SRR5343056,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
ERR719232,0.041194737,0.01661706,0.006084591,0.0058981776,0.93020546
SRR1185481,0.12876691,0.029962352,0.08119979,0.7600709,0.0
SRR5548586,0.7913661,0.025617957,0.027215868,0.04332593,0.1124742
SRR5079139,0.040640324,0.016476184,0.0060635507,0.0059102774,0.93090963
ERR209675,0.7876347,0.025794208,0.026766628,0.04242295,0.11738151
SRR5203163,0.040471107,0.016489357,0.0060641468,0.0058927834,0.9310826
SRR5803647,0.04028949,0.016553044,0.0061160624,0.005971521,0.93106985
SRR5431376,0.04047066,0.016489506,0.0060641468,0.0058929026,0.9310828
SRR5601983,0.040326208,0.016528219,0.0060891807,0.005929649,0.9311267
SRR5649133,0.04044187,0.01649648,0.0060687065,0.005900115,0.93109286
SRR5078691,0.04047227,0.016489089,0.006063938,0.005892515,0.9310822
SRR5761684,0.040470064,0.016489595,0.006064266,0.005893022,0.9310831
SRR6265130,0.04047218,0.016489118,0.006063938,0.005892515,0.93108225
SRR6724564,0.23815766,0.58581793,0.15604384,0.019980542,0.0
