,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic diseases:Irritable Bowel Syndrome,"root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases:Colitis, Ulcerative",root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases:Crohn Disease,Unknown
SRR5548693,0.086823136,0.6772091,0.14750496,0.08846283
SRR051686,0.21897322,0.10019994,0.01186645,0.6689604
SRR5343090,0.02691248,0.018642575,0.0076206923,0.94682425
ERR719243,0.027611583,0.022510886,0.010259926,0.93961763
SRR5548032,0.05040744,0.6583933,0.1418384,0.14936078
SRR6424580,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5429353,0.02691248,0.018642575,0.0076206923,0.94682425
ERR719216,0.027598202,0.019652754,0.008293331,0.94445574
SRR6265091,0.027459443,0.019112974,0.00787136,0.9455562
ERR209223,0.02852133,0.019386262,0.007896781,0.9441956
ERR209474,0.027850807,0.018840969,0.007686913,0.9456213
SRR6876227,0.027619094,0.01977259,0.0076859295,0.9449224
SRR5648946,0.027092308,0.018663734,0.007632464,0.9466115
SRR5548411,0.050420493,0.6584481,0.1419386,0.14919281
SRR6185220,0.02691245,0.018642664,0.0076208413,0.9468241
ERR321078,0.027281165,0.01870212,0.007641107,0.9463756
SRR7507318,0.026939034,0.018645614,0.007622063,0.9467933
ERR719217,0.027592152,0.019405544,0.008107334,0.94489497
ERR720195,0.026912868,0.018642664,0.007620752,0.9468237
SRR6265651,0.026914299,0.018642813,0.0076207817,0.9468221
SRR961835,0.028987497,0.060205042,0.027025342,0.88378215
SRR5637774,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5813186,0.027022243,0.019011766,0.0077904165,0.9461756
ERR719255,0.027499557,0.019924402,0.008577973,0.9439981
SRR6928744,0.02691248,0.018642575,0.0076206923,0.94682425
SRR6265426,0.02691248,0.018642575,0.0076206923,0.94682425
ERR209479,0.028919816,0.088784575,0.026678115,0.8556175
SRR6331145,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5813259,0.027552366,0.019241273,0.007988423,0.94521797
SRR6182467,0.027230054,0.018686444,0.007638991,0.9464445
SRR5602234,0.02906987,0.023477465,0.010209382,0.9372433
SRR5803696,0.026953846,0.018647134,0.007623881,0.94677514
SRR5399530,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5649073,0.026916713,0.018643051,0.0076209307,0.9468193
SRR6264189,0.027586788,0.023367077,0.009999305,0.93904686
SRR5203248,0.026913196,0.018642664,0.007620722,0.9468234
SRR6182431,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5651464,0.026912421,0.018642575,0.0076206923,0.9468243
SRR5609991,0.027113289,0.018668354,0.0076316893,0.94658667
SRR6357161,0.026912421,0.018642575,0.0076206923,0.9468243
SRR5428889,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5079029,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5078832,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5761664,0.03436932,0.020985156,0.007951379,0.93669415
SRR5548733,0.045767248,0.07638398,0.009203285,0.8686455
SRR1766010,0.026933253,0.01864481,0.007622659,0.9467993
SRR5602264,0.026925683,0.018644035,0.0076215565,0.9468087
ERR719855,0.027018666,0.01865542,0.0076261163,0.9466998
SRR6264354,0.02691248,0.018642575,0.0076206923,0.94682425
SRR6424694,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5947824,0.046715677,0.39393306,0.31206813,0.2472831
ERR719866,0.027034342,0.018657595,0.007626921,0.94668114
ERR526019,0.026912272,0.018643022,0.0076208115,0.9468239
ERR321443,0.02960214,0.041811287,0.02091059,0.907676
SRR5578987,0.026959628,0.018647581,0.0076260567,0.94676673
SRR6265150,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5079119,0.02779439,0.018790603,0.007685691,0.9457293
ERR209172,0.026997447,0.018816382,0.007648617,0.94653755
SRR6901799,0.026924223,0.018643916,0.0076212287,0.9468106
SRR2914210,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5431392,0.026916921,0.018643081,0.0076210797,0.94681895
SRR5649169,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5577153,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5866418,0.026951015,0.018647254,0.007622421,0.9467793
SRR6724406,0.026984572,0.018654972,0.0076240003,0.94673645
ERR719857,0.027084053,0.01866448,0.0076298416,0.94662166
SRR5548541,0.050440967,0.65843415,0.13840318,0.1527217
SRR5431255,0.02691254,0.018642604,0.0076206923,0.9468242
SRR5758165,0.02702859,0.018657088,0.007626474,0.9466878
ERR720074,0.027250797,0.018689126,0.0076408386,0.94641924
SRR6264072,0.02691248,0.018642575,0.0076206923,0.94682425
SRR6424677,0.02691248,0.018642575,0.0076206923,0.94682425
ERR209728,0.027572572,0.020641059,0.008223146,0.9435632
SRR6264781,0.026923776,0.018643856,0.007621199,0.9468112
SRR5802234,0.022747248,0.12762335,0.04262519,0.8070042
SRR6724378,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5078766,0.026912361,0.018642694,0.007620722,0.9468242
SRR2142209,0.04369405,0.4129428,0.1074675,0.43589568
SRR5796802,0.036087006,0.09654766,0.0232898,0.84407556
SRR6724552,0.02691248,0.018642575,0.0076206923,0.94682425
SRR6724557,0.027248323,0.018681377,0.007669121,0.9464012
SRR6182348,0.026962519,0.018648505,0.0076230466,0.9467659
SRR6264897,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5079211,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5078668,0.02691248,0.018642575,0.0076206923,0.94682425
ERR719737,0.029642284,0.03820014,0.021139592,0.911018
SRR5802289,0.026923597,0.018643826,0.0076212883,0.9468113
SRR5802392,0.026912421,0.018642575,0.0076206923,0.9468243
SRR5796813,0.2192451,0.10023925,0.011854798,0.6686609
SRR6330921,0.026912898,0.018642634,0.007620752,0.9468237
SRR5610129,0.026912868,0.018642634,0.0076206923,0.94682384
SRR5803668,0.02691248,0.018642575,0.0076206923,0.94682425
SRR7507515,0.026979744,0.018675297,0.0076251924,0.94671977
SRR6265359,0.03575164,0.23683369,0.115371495,0.61204314
SRR6928812,0.029630005,0.019310564,0.00790453,0.94315493
SRR5813389,0.026921332,0.018643588,0.007621169,0.94681394
SRR5758010,0.026990026,0.018651158,0.0076269507,0.94673187
ERR719716,0.027336687,0.01993674,0.008579433,0.9441471
SRR6474209,0.02745995,0.019003004,0.007784277,0.94575274
SRR5020893,0.02691248,0.018642575,0.0076206923,0.94682425
SRR1693267,0.21882299,0.1008797,0.0119461715,0.6683512
SRR5629093,0.06306216,0.62224823,0.15458503,0.16010463
ERR634984,0.025811821,0.030169994,0.011027932,0.93299025
ERR719183,0.027860403,0.019339502,0.008019,0.94478106
SRR5610127,0.026994467,0.018652737,0.0076245964,0.9467282
SRR5218343,0.2161046,0.108676255,0.012794435,0.6624247
ERR695633,0.028282195,0.018946618,0.0077236593,0.9450475
SRR5757869,0.0269095,0.01865092,0.007623434,0.94681615
ERR719287,0.026955992,0.01865846,0.007629484,0.94675606
SRR5649192,0.027106464,0.01869461,0.0076302886,0.9465686
SRR5610049,0.026921213,0.018643558,0.0076211095,0.9468141
SRR5648963,0.02691251,0.018642575,0.0076206923,0.9468242
SRR5078745,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5020909,0.026953787,0.018648416,0.00762251,0.9467753
SRR5637743,0.026938647,0.018653274,0.0076251626,0.94678295
ERR209710,0.033297718,0.26438868,0.1000382,0.6022754
DRR092047,0.02691248,0.018642575,0.0076206923,0.94682425
ERR525831,0.028614938,0.025399774,0.012233794,0.93375146
SRR1009033,0.05018705,0.65880966,0.13912213,0.15188116
ERR526081,0.025643706,0.06566119,0.025416493,0.8832786
SRR6185171,0.02691269,0.018642664,0.007620752,0.9468239
ERR209455,0.027075052,0.018663794,0.0076291263,0.946632
SRR6264422,0.02698198,0.018650591,0.007624328,0.94674313
SRR1766087,0.026915282,0.018643022,0.007620901,0.9468208
SRR5548597,0.050065726,0.65887654,0.13775223,0.15330547
ERR321153,0.02807045,0.018894106,0.00770241,0.945333
SRR5983430,0.030733317,0.28840852,0.12655446,0.5543037
SRR6724426,0.02691248,0.018642575,0.0076206923,0.94682425
SRR6264741,0.026913106,0.018642634,0.007620752,0.9468235
SRR7690207,0.028090596,0.018841743,0.0077224374,0.9453452
SRR5648991,0.02692163,0.018643826,0.007621169,0.94681334
SRR5903321,0.026916027,0.018642992,0.007620901,0.9468201
SRR5079024,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5203129,0.026921958,0.018643647,0.0076212883,0.9468131
ERR719549,0.027351588,0.019438863,0.008199781,0.94500977
SRR6264048,0.02693203,0.018644959,0.0076215565,0.9468014
SRR5763476,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5629112,0.04115984,0.34275132,0.09127545,0.5248134
ERR719505,0.028237194,0.024442941,0.011628836,0.935691
SRR5983269,0.04381439,0.34136266,0.32315773,0.2916652
SRR6264765,0.027283907,0.018691212,0.0076452494,0.94637966
SRR6474317,0.027166009,0.019611806,0.0083369315,0.94488525
ERR719974,0.02757886,0.019185036,0.007917434,0.9453187
ERR011275,0.035744548,0.059343666,0.0113067925,0.893605
SRR5758027,0.027792186,0.020512253,0.008612424,0.94308317
SRR5651397,0.026919514,0.0187082,0.0076428056,0.9467295
SRR5203212,0.026915818,0.018642962,0.0076209307,0.94682026
ERR719758,0.0278413,0.02084741,0.009146363,0.9421649
ERR1809130,0.02691245,0.018642604,0.007620722,0.9468242
SRR5079209,0.026916176,0.018643051,0.007620901,0.9468199
SRR5202893,0.02691248,0.018642575,0.0076206923,0.94682425
SRR6724534,0.027211666,0.01868257,0.0076366067,0.9464692
SRR6331462,0.026917577,0.01864314,0.0076209605,0.94681835
SRR5602312,0.027013123,0.018653989,0.007627487,0.9467054
SRR7507459,0.026927024,0.018644273,0.007621318,0.9468074
SRR5091599,0.027948022,0.018944949,0.0077296495,0.94537735
SRR6182409,0.026901841,0.018740982,0.007660061,0.9466971
SRR6264885,0.02693528,0.018645346,0.007621646,0.9467977
SRR6265663,0.026918858,0.01864329,0.0076209605,0.9468169
SRR5078673,0.02691248,0.018642575,0.0076206923,0.94682425
SRR6265605,0.027392864,0.01871708,0.007649988,0.94624007
SRR5648906,0.02691245,0.018642575,0.0076206923,0.9468243
SRR5343144,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5758081,0.027996898,0.019573957,0.008023888,0.94440526
SRR5813465,0.027468115,0.021055818,0.008404374,0.9430717
SRR5602002,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5802399,0.02691263,0.018642634,0.007620752,0.94682395
SRR6331286,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5078648,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5079216,0.02691248,0.018642575,0.0076206923,0.94682425
ERR525854,0.02691245,0.018642634,0.0076206923,0.9468242
SRR5078900,0.02691254,0.018642753,0.007620871,0.94682384
ERR011350,0.026920319,0.018651426,0.0076237917,0.94680446
SRR5548530,0.028397918,0.021561772,0.007771194,0.9422691
ERR209177,0.027097195,0.01893261,0.007781327,0.94618887
ERR209293,0.02750647,0.01877746,0.007654339,0.94606173
SRR5813285,0.027245909,0.018721193,0.007646948,0.946386
SRR5757787,0.027187198,0.01867646,0.007635325,0.946501
SRR5983394,0.027530313,0.030539364,0.013023227,0.9289071
SRR5942087,0.02691248,0.018642575,0.0076206923,0.94682425
SRR6724475,0.026967824,0.018648922,0.0076235533,0.9467597
ERR011180,0.02766627,0.019714206,0.007994622,0.9446249
SRR5757875,0.028832316,0.01933664,0.007735163,0.94409585
SRR6264104,0.02691245,0.018642575,0.0076206923,0.9468243
SRR7423261,0.027111799,0.018670619,0.0076309144,0.94658667
ERR209611,0.027072579,0.1344682,0.044607162,0.7938521
SRR5813422,0.02687329,0.018773645,0.0076673627,0.9466857
SRR5429088,0.027192563,0.018677562,0.007638991,0.9464909
SRR5429242,0.027166218,0.018672377,0.007641703,0.94651973
ERR525842,0.02691412,0.018653423,0.0076292753,0.9468032
ERR209804,0.06347166,0.51094157,0.42558682,0.0
ERR011344,0.026920915,0.018644094,0.0076211095,0.9468139
SRR7507444,0.02699089,0.018651545,0.0076251924,0.9467324
SRR6264519,0.05234781,0.10539022,0.01545012,0.82681185
SRR5813378,0.026995242,0.018951952,0.00770998,0.9463428
SRR5343158,0.026921958,0.018643707,0.0076211095,0.9468132
SRR6182413,0.02691248,0.018642575,0.0076206923,0.94682425
SRR1766079,0.027075142,0.018663883,0.0076290667,0.9466319
SRR6264938,0.027030438,0.018685073,0.0076357424,0.9466487
SRR5431552,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5802215,0.02691248,0.018642575,0.0076206923,0.94682425
SRR6265047,0.026913851,0.018642724,0.007620752,0.94682264
SRR7464879,0.067064695,0.43475938,0.49817583,0.0
SRR5202898,0.026912421,0.018642575,0.0076206923,0.9468243
SRR6450963,0.21620011,0.09868491,0.011831611,0.67328334
SRR5091562,0.027256697,0.018890947,0.00779745,0.94605494
SRR5548742,0.050704002,0.6593546,0.13798001,0.15196133
SRR5866451,0.026923418,0.018643796,0.007621348,0.94681144
SRR6265264,0.02691248,0.018642575,0.0076206923,0.94682425
ERR719296,0.028223932,0.020540982,0.008650124,0.942585
SRR5983298,0.048968285,0.32177374,0.4388522,0.19040579
ERR209605,0.028333873,0.023305923,0.008369148,0.93999106
SRR1763591,0.21919635,0.10046205,0.011879593,0.66846204
SRR5078797,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5343106,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5813295,0.027747273,0.01881224,0.007674277,0.9457662
SRR5866271,0.026920676,0.01865837,0.0076217055,0.9467993
SRR6264391,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5580417,0.027139813,0.01867187,0.007633567,0.9465548
SRR5650021,0.032025576,0.07077178,0.016045868,0.8811568
SRR2918705,0.0269171,0.01864314,0.007620871,0.9468189
SRR5079088,0.026912421,0.018642575,0.0076206923,0.9468243
SRR5343065,0.026935011,0.018645078,0.007622093,0.94679785
SRR1929574,0.02691248,0.018642575,0.0076206923,0.94682425
ERR719041,0.027839184,0.020406663,0.008821487,0.94293267
SRR6185225,0.040818006,0.44305348,0.062867016,0.4532615
ERR209450,0.029515266,0.034787685,0.010310113,0.9253869
SRR5549069,0.027081162,0.018961877,0.0076411664,0.94631577
SRR6424483,0.02691248,0.018642575,0.0076206923,0.94682425
ERR209848,0.050547093,0.65658236,0.136877,0.15599352
SRR5803742,0.026912719,0.018642604,0.007620752,0.94682395
SRR6185208,0.030202836,0.31305522,0.12378335,0.5329586
SRR5431385,0.026934057,0.018644929,0.0076224804,0.94679856
ERR719529,0.032827973,0.119166106,0.052649647,0.7953563
SRR5761785,0.026913524,0.018642664,0.007620752,0.94682306
ERR719615,0.02793932,0.018824577,0.007698685,0.94553745
SRR5100589,0.026928216,0.018644392,0.0076213777,0.946806
SRR5802268,0.02691096,0.018656492,0.0076262057,0.9468063
SRR5649186,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5429269,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5610019,0.026918888,0.01864329,0.0076209605,0.94681686
SRR6264425,0.02691248,0.018642575,0.0076206923,0.94682425
SRR3313076,0.026635945,0.020474255,0.0083215535,0.9445683
ERR526068,0.02690968,0.018659592,0.007627785,0.946803
SRR5079118,0.02691248,0.018642575,0.0076206923,0.94682425
ERR209330,0.027549744,0.019228458,0.00789243,0.94532937
SRR3400428,0.02691248,0.018642575,0.0076206923,0.94682425
ERR719362,0.027232021,0.0194062,0.008205175,0.9451566
ERR719384,0.026987404,0.018651396,0.007624477,0.9467367
ERR525731,0.050029606,0.6544994,0.14081821,0.15465271
SRR5761778,0.027745485,0.019154817,0.007829547,0.9452702
SRR5429074,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5757792,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5649194,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5866548,0.026927292,0.018678904,0.0076298416,0.946764
SRR5548407,0.02691248,0.018642575,0.0076206923,0.94682425
ERR719745,0.027140707,0.018671304,0.0076340735,0.94655395
ERR209144,0.13542742,0.5501846,0.092240065,0.22214794
SRR6724482,0.02697289,0.018651664,0.0076233745,0.9467521
SRR6182339,0.026928276,0.018644512,0.007621318,0.9468059
SRR5343189,0.026913285,0.018642664,0.007620722,0.94682336
SRR5203200,0.02691704,0.018643081,0.00762102,0.9468188
SRR6264298,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5548659,0.050071687,0.65886104,0.13778412,0.15328312
SRR5078926,0.02691248,0.018642575,0.0076206923,0.94682425
ERR525894,0.028603852,0.024443507,0.010740757,0.9362119
SRR961857,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5548092,0.052470565,0.6597715,0.14347225,0.14428568
SRR6182392,0.02691248,0.018642575,0.0076206923,0.94682425
ERR719117,0.027222455,0.018985242,0.007845432,0.9459469
SRR5947883,0.037899643,0.20500281,0.22340369,0.53369385
SRR5602136,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5578996,0.022880614,0.037246674,0.013408989,0.9264637
SRR5947849,0.050608426,0.52185124,0.21175313,0.21578717
ERR209839,0.033637524,0.1201238,0.020662576,0.82557607
SRR5578973,0.027363926,0.01871571,0.0076467097,0.9462737
SRR5078736,0.050065666,0.65887654,0.137752,0.15330583
SRR6928785,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5078791,0.02691248,0.018642575,0.0076206923,0.94682425
ERR720181,0.026959151,0.01864791,0.007623285,0.94676965
ERR719436,0.027289242,0.018830776,0.0076452494,0.9462347
SRR5203186,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5548788,0.050065666,0.65887654,0.137752,0.15330583
SRR1008937,0.050065964,0.6588764,0.13775513,0.15330243
SRR5091535,0.028609037,0.018972069,0.007780373,0.9446385
SRR6474236,0.027254462,0.018978179,0.007772267,0.9459951
SRR5079179,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5649165,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5203201,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5020903,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5796726,0.2133593,0.096392125,0.011765391,0.6784832
ERR719018,0.027065307,0.018660814,0.0076295733,0.9466443
ERR719409,0.027388096,0.018805832,0.0076464415,0.9461596
ERR720020,0.02714485,0.018672466,0.0076339245,0.94654876
SRR5580477,0.027025878,0.018655807,0.00762707,0.9466913
SRR7507601,0.027179271,0.018676698,0.007636726,0.94650733
SRR5983350,0.029431462,0.019287229,0.007862687,0.9434186
SRR5578992,0.02692175,0.018643618,0.0076211095,0.9468135
SRR6264224,0.026922375,0.018643707,0.0076211095,0.9468128
SRR5429334,0.026959807,0.018648028,0.0076228976,0.94676924
ERR011318,0.027226716,0.01869309,0.0076375306,0.94644266
SRR6182448,0.026912719,0.018642932,0.00762102,0.94682336
ERR209444,0.02725619,0.019609988,0.008357346,0.9447765
ERR719389,0.026977897,0.018650204,0.0076239407,0.94674796
SRR5651453,0.041431755,0.5151754,0.11629048,0.32710242
SRR5343056,0.02691254,0.018642604,0.0076206923,0.9468242
ERR719232,0.027522057,0.020928204,0.009256095,0.94229364
SRR1185481,0.02691257,0.018642604,0.007620752,0.9468241
SRR5548586,0.049137592,0.6452395,0.13462278,0.17100012
SRR5079139,0.028904617,0.29635543,0.11324048,0.5614995
ERR209675,0.047893703,0.62571466,0.1277841,0.19860756
SRR5203163,0.026913077,0.018642634,0.007620752,0.94682354
SRR5803647,0.027784884,0.018781394,0.007688105,0.9457456
SRR5431376,0.02691254,0.018642575,0.007620752,0.94682413
SRR5601983,0.026965678,0.018648356,0.007625401,0.94676054
SRR5649133,0.026914269,0.018642724,0.0076208115,0.94682217
SRR5078691,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5761684,0.026912987,0.018642634,0.0076206923,0.9468237
SRR6265130,0.02691248,0.018642575,0.0076206923,0.94682425
SRR6724564,0.026925951,0.018644124,0.007621348,0.9468086
ERR011153,0.040808976,0.28868824,0.37044793,0.30005485
ERR719663,0.028103143,0.019119263,0.007810235,0.9449674
SRR5078819,0.02691248,0.018642575,0.0076206923,0.94682425
ERR209743,0.027991354,0.021959156,0.008980483,0.941069
ERR525772,0.037430108,0.024542809,0.008300185,0.9297269
SRR5983396,0.03615445,0.2510505,0.07512945,0.6376656
SRR5761739,0.18024024,0.11970049,0.014439702,0.6856196
SRR6251516,0.027314931,0.022273332,0.008592874,0.94181883
ERR505091,0.030537814,0.03026858,0.009620279,0.9295733
SRR5203256,0.02691248,0.018642575,0.0076206923,0.94682425
SRR935737,0.21409369,0.10000828,0.011851102,0.67404693
SRR6331150,0.02696383,0.018683702,0.0076422095,0.9467102
SRR5983474,0.031338632,0.09476033,0.06622368,0.8076774
SRR5078767,0.02691248,0.018642575,0.0076206923,0.94682425
SRR6265343,0.027305067,0.019334495,0.0081370175,0.94522345
SRR5803703,0.026928723,0.018644392,0.0076215267,0.94680536
ERR321493,0.026917666,0.018649131,0.0076245368,0.9468087
SRR6265375,0.02691254,0.018642575,0.007620752,0.94682413
ERR209288,0.026910782,0.018663943,0.007629484,0.9467958
ERR209090,0.026913196,0.018642694,0.007620752,0.94682336
SRR5866299,0.027011633,0.02026096,0.008010656,0.94471675
SRR5866423,0.026952088,0.018653959,0.0076237023,0.94677025
SRR6182422,0.026919931,0.018643469,0.00762102,0.9468156
ERR209640,0.02712354,0.025666505,0.010297239,0.9369127
SRR5983365,0.030326009,0.08899084,0.036469996,0.8442131
ERR695623,0.027611792,0.08312762,0.045276076,0.8439845
SRR5580541,0.026917458,0.018643111,0.0076210797,0.94681835
SRR6724483,0.027404666,0.018715441,0.007694781,0.9461851
SRR5813372,0.027977347,0.024953932,0.0100185275,0.9370502
SRR5548552,0.05314207,0.6541687,0.17706892,0.115620255
SRR5431556,0.050065666,0.65887654,0.137752,0.15330583
SRR5548453,0.050519645,0.63606,0.15404573,0.1593746
ERR720027,0.027160168,0.018674105,0.007635355,0.94653034
SRR6264934,0.026831001,0.02435854,0.010300189,0.9385103
ERR209351,0.02804166,0.01976344,0.008359224,0.9438357
SRR6265138,0.026912391,0.018642664,0.007620752,0.9468242
ERR209329,0.027494758,0.019313067,0.007958323,0.9452338
SRR2918686,0.026923329,0.018663615,0.0076219738,0.94679105
ERR719271,0.028232843,0.024323285,0.011550814,0.93589306
SRR6330998,0.026934177,0.018645018,0.007621765,0.94679904
SRR6424589,0.027250677,0.018705338,0.0076355934,0.9464084
SRR961833,0.026912808,0.018643111,0.0076213777,0.9468227
SRR5431546,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5866292,0.02691245,0.018642545,0.0076206923,0.9468243
SRR7507426,0.026912719,0.018642902,0.0076208413,0.94682354
SRR6265634,0.02691248,0.018642575,0.0076206923,0.94682425
SRR6724385,0.026913285,0.018642694,0.007620752,0.94682324
DRR092051,0.04361117,0.09502795,0.011497468,0.8498634
SRR6264941,0.027724087,0.019924104,0.008250207,0.9441016
SRR5548724,0.050097972,0.65881526,0.13808587,0.15300095
ERR1809140,0.026922017,0.0186494,0.00762257,0.946806
SRR5218356,0.028337747,0.019069612,0.007717192,0.9448755
SRR7464887,0.027245075,0.021643788,0.009450406,0.94166076
SRR2914126,0.02691248,0.018642575,0.0076206923,0.94682425
SRR1766042,0.02691248,0.018642575,0.0076206923,0.94682425
SRR5650140,0.049117,0.6456375,0.13567379,0.16957176
ERR209183,0.027858585,0.018821687,0.0076867044,0.94563305
ERR719014,0.027039438,0.018657446,0.007628113,0.946675
ERR719831,0.028127223,0.018866807,0.007718265,0.9452877
SRR6264753,0.027049392,0.018659115,0.0076282322,0.94666326
SRR5580646,0.026995212,0.018652111,0.0076251924,0.9467275
ERR209217,0.026953787,0.018678963,0.0076336265,0.9467336
SRR5983362,0.030582756,0.102093935,0.026467144,0.8408562
SRR5983468,0.057660043,0.41948748,0.4480317,0.07482076
ERR321613,0.027062029,0.018665403,0.007627964,0.9466446
SRR5079254,0.02690965,0.018648982,0.007622868,0.9468185
SRR6265349,0.026926696,0.018644184,0.0076213777,0.94680774
SRR5202967,0.026916236,0.018643051,0.0076209307,0.9468198
ERR526001,0.02650705,0.01952374,0.007899314,0.9460699
