,root:Diseases,root:Health,root:Infections,Unknown
SRR5803668,0.02233836,0.95535797,0.014102042,0.008201659
SRR7507515,0.022539139,0.95495176,0.014175177,0.008333921
SRR6265359,0.30054444,0.4392934,0.07110757,0.18905455
SRR6928812,0.023706317,0.9528959,0.014298677,0.009099126
SRR5813389,0.022348225,0.9553342,0.014109224,0.008208394
SRR5758010,0.11360202,0.34851062,0.53788733,0.0
ERR719716,0.033152938,0.94131607,0.01499784,0.010533154
SRR6474209,0.02292788,0.9542824,0.014196247,0.00859344
SRR5020893,0.069125,0.8701061,0.04015225,0.02061665
SRR1693267,0.84452134,0.107482046,0.04799668,0.0
SRR5629093,0.84152794,0.10915401,0.049318,0.0
ERR634984,0.11261937,0.5683626,0.12696144,0.19205654
ERR719183,0.02349186,0.9532559,0.014267772,0.0089844465
SRR5610127,0.022595763,0.95477957,0.014280707,0.008343935
SRR5218343,0.84517986,0.10751697,0.047303278,0.0
ERR695633,0.023481697,0.95302474,0.014508724,0.008984804
SRR5757869,0.29913273,0.22561274,0.4752546,0.0
ERR719287,0.022371918,0.95529866,0.014107645,0.008221805
SRR5649192,0.025778681,0.9501934,0.014561236,0.009466708
SRR5610049,0.02242282,0.95516235,0.01416415,0.008250654
SRR5648963,0.022339344,0.9553555,0.014102817,0.008202314
SRR5078745,0.022338301,0.95535815,0.014102042,0.0082015395
SRR5020909,0.022930175,0.95411617,0.014359266,0.008594394
SRR5637743,0.022373706,0.9552773,0.014124334,0.008224666
ERR209710,0.74648637,0.22168985,0.031823825,0.0
DRR092047,0.022338301,0.95535815,0.014102042,0.0082015395
ERR525831,0.029442787,0.9442835,0.014681578,0.01159215
SRR1009033,0.84649193,0.106697775,0.046810407,0.0
ERR526081,0.7537853,0.20942304,0.03679167,0.0
SRR6185171,0.022340298,0.9553536,0.014103264,0.008202791
ERR209455,0.022484958,0.9550486,0.014169037,0.008297384
SRR6264422,0.02244243,0.955119,0.014171898,0.008266628
SRR1766087,0.022392571,0.955232,0.014138877,0.008236527
SRR5548597,0.84649193,0.106697775,0.046810407,0.0
ERR321153,0.023208201,0.9536071,0.014386207,0.00879848
SRR5983430,0.5940613,0.39460295,0.011335729,0.0
SRR6724426,0.84649193,0.106697775,0.046810407,0.0
SRR6264741,0.022338867,0.9553568,0.01410237,0.008201957
SRR7690207,0.02378872,0.9522838,0.014852136,0.009075284
SRR5648991,0.022400767,0.9552174,0.014139891,0.008241892
SRR5903321,0.022352278,0.95532465,0.014111966,0.008211136
SRR5079024,0.02233842,0.95535785,0.014102101,0.008201599
SRR5203129,0.022464365,0.95507556,0.014198065,0.008262038
ERR719549,0.023276746,0.95373225,0.014180273,0.008810759
SRR6264048,0.022375703,0.9552696,0.014128774,0.008225918
SRR5763476,0.022338301,0.95535815,0.014102042,0.0082015395
SRR5629112,0.4519969,0.32163322,0.11715448,0.10921538
ERR719505,0.028033048,0.94532996,0.015774608,0.01086235
SRR5983269,0.50507325,0.48263946,0.012287347,0.0
SRR6264765,0.022594184,0.9548129,0.014224023,0.00836885
SRR6474317,0.026109457,0.95026547,0.014463872,0.009161234
ERR719974,0.023418933,0.953447,0.014215827,0.008918285
ERR011275,0.12578383,0.84490514,0.021390706,0.007920384
SRR5758027,0.12928541,0.3587611,0.5119535,0.0
SRR5651397,0.022901922,0.95459,0.014079541,0.008428454
SRR5203212,0.022378981,0.955263,0.0141326785,0.008225322
ERR719758,0.02908507,0.94493705,0.0148408115,0.011137009
ERR1809130,0.022338718,0.9553573,0.014102131,0.008201838
SRR5079209,0.022338629,0.95535743,0.014102221,0.008201718
SRR5202893,0.022338301,0.955358,0.014102042,0.008201659
SRR6724534,0.8457598,0.10651212,0.04772815,0.0
SRR6331462,0.022347122,0.9553369,0.01410833,0.008207679
SRR5602312,0.022609234,0.9547609,0.01425764,0.008372188
SRR7507459,0.02263382,0.9547265,0.014330238,0.008309364
SRR5091599,0.023090124,0.95388615,0.014306515,0.008717179
SRR6182409,0.3873362,0.53776324,0.07490058,0.0
SRR6264885,0.06386787,0.85964584,0.04375395,0.032732368
SRR6265663,0.02235794,0.95531213,0.014115274,0.008214653
SRR5078673,0.022338301,0.95535815,0.014102042,0.0082015395
SRR6265605,0.022460312,0.9551291,0.01413095,0.008279681
SRR5648906,0.022344798,0.9553426,0.014106929,0.008205712
SRR5343144,0.022338301,0.95535815,0.014102042,0.0082015395
SRR5758081,0.12715639,0.34447756,0.5283661,0.0
SRR5813465,0.032615364,0.940565,0.014828503,0.011991143
SRR5602002,0.022338301,0.95535815,0.014102042,0.0082015395
SRR5802399,0.02233836,0.95535797,0.014102042,0.008201659
SRR6331286,0.02233836,0.95535797,0.0141020715,0.008201599
SRR5078648,0.022338301,0.95535815,0.014102042,0.0082015395
SRR5079216,0.022338301,0.95535815,0.014102042,0.0082015395
ERR525854,0.022364885,0.95532596,0.014104605,0.008204579
SRR5078900,0.02233845,0.95535785,0.014102042,0.008201659
ERR011350,0.022372842,0.9552835,0.014119744,0.008223891
SRR5548530,0.13679406,0.8435731,0.019632882,0.0
ERR209177,0.023022383,0.95400876,0.014299542,0.008669376
ERR209293,0.022701532,0.95464736,0.014206231,0.008444846
SRR5813285,0.022521466,0.9550072,0.014150351,0.008320928
SRR5757787,0.10894526,0.3546239,0.53643084,0.0
SRR5983394,0.13362595,0.47856164,0.3517472,0.03606516
SRR5942087,0.1097527,0.3518165,0.5384308,0.0
SRR6724475,0.84643996,0.10669753,0.046862457,0.0
ERR011180,0.025452435,0.94963133,0.014811069,0.010105133
SRR5757875,0.21554343,0.27697718,0.50747937,0.0
SRR6264104,0.07110429,0.85809267,0.044257432,0.026545644
SRR7423261,0.17559588,0.77802837,0.030147493,0.016228259
ERR209611,0.056708604,0.9152119,0.01616618,0.0119133
SRR5813422,0.022440344,0.9552331,0.014109701,0.008216858
SRR5429088,0.8462852,0.10669893,0.047015876,0.0
SRR5429242,0.84502715,0.10739854,0.047574297,0.0
ERR525842,0.022347718,0.95534533,0.014101684,0.008205235
ERR209804,0.845079,0.10759778,0.047323167,0.0
ERR011344,0.02234134,0.95535135,0.01410377,0.0082035065
SRR7507444,0.023059487,0.9538406,0.014629304,0.008470595
SRR6264519,0.6395821,0.33427328,0.02614454,0.0
SRR5813378,0.022794068,0.95463324,0.01415202,0.008420706
SRR5343158,0.022378474,0.9552648,0.01413247,0.008224249
SRR6182413,0.02233836,0.9553579,0.014102101,0.008201599
SRR1766079,0.02293232,0.9540593,0.0144812465,0.0085271
SRR6264938,0.022452354,0.9551472,0.014126569,0.00827384
SRR5431552,0.022338301,0.95535815,0.014102042,0.0082015395
SRR5802215,0.02233836,0.9553579,0.014102101,0.008201599
SRR6265047,0.022339761,0.95535445,0.014103115,0.008202672
SRR7464879,0.8284264,0.12789264,0.04368099,0.0
SRR5202898,0.02233857,0.95535743,0.014102191,0.008201838
SRR6450963,0.8436655,0.10791583,0.04841871,0.0
SRR5091562,0.022524595,0.9550273,0.014129192,0.008318901
SRR5548742,0.84649193,0.106697775,0.046810407,0.0
SRR5866451,0.02236706,0.9552903,0.01412195,0.008220673
SRR6265264,0.022344917,0.95534945,0.014101833,0.008203745
ERR719296,0.025308847,0.9496609,0.0147100985,0.010320187
SRR5983298,0.72710264,0.22908798,0.043809418,0.0
ERR209605,0.060559988,0.90799344,0.016861498,0.014585078
SRR1763591,0.84626824,0.10669402,0.047037758,0.0
SRR5078797,0.022338301,0.95535815,0.014102042,0.0082015395
SRR5343106,0.02233836,0.9553579,0.014102101,0.008201599
SRR5813295,0.02292481,0.954208,0.01426658,0.008600593
SRR5866271,0.022429407,0.95523113,0.014116973,0.008222461
SRR6264391,0.022338301,0.95535815,0.014102042,0.0082015395
SRR5580417,0.022666305,0.95470107,0.014232576,0.008400023
SRR5650021,0.68004656,0.28573117,0.034222282,0.0
SRR2918705,0.08516847,0.40543973,0.5093918,0.0
SRR5079088,0.02233836,0.95535797,0.0141020715,0.008201599
SRR5343065,0.022355646,0.9553187,0.014112771,0.008212864
SRR1929574,0.022338301,0.95535815,0.014102042,0.0082015395
ERR719041,0.024936497,0.95094365,0.014231592,0.009888291
SRR6185225,0.8461147,0.10695912,0.046926178,0.0
ERR209450,0.059255183,0.89527047,0.024338484,0.021135867
SRR5549069,0.1706695,0.81403416,0.01529635,0.0
SRR6424483,0.10975312,0.35181612,0.5384308,0.0
ERR209848,0.8464344,0.106718384,0.04684718,0.0
SRR5803742,0.022363633,0.9553,0.014121681,0.008214712
SRR6185208,0.8464914,0.1066981,0.046810545,0.0
SRR5431385,0.022430837,0.9551444,0.014165372,0.008259416
ERR719529,0.20053941,0.7783945,0.018716633,0.0023494363
SRR5761785,0.022352874,0.95532364,0.014113039,0.008210421
ERR719615,0.022661507,0.9547043,0.01421684,0.008417368
SRR5100589,0.02234283,0.95534766,0.014105022,0.00820452
SRR5802268,0.06019658,0.91070807,0.019164622,0.00993073
SRR5649186,0.022338301,0.95535815,0.014102042,0.0082015395
SRR5429269,0.84649193,0.106697775,0.046810407,0.0
SRR5610019,0.02240768,0.9551971,0.01415357,0.008241653
SRR6264425,0.022338301,0.95535815,0.014102042,0.0082015395
SRR3313076,0.07463962,0.8869041,0.023287117,0.015169144
ERR526068,0.21456885,0.73882353,0.041450262,0.0051573515
SRR5079118,0.022338301,0.95535815,0.014102042,0.0082015395
ERR209330,0.023725271,0.9527515,0.014359832,0.00916338
SRR3400428,0.84649193,0.106697775,0.046810407,0.0
ERR719362,0.02396655,0.9528636,0.0140686035,0.009101272
ERR719384,0.022374183,0.95527637,0.014124453,0.008225024
ERR525731,0.8464907,0.106697485,0.046811882,0.0
SRR5761778,0.046410233,0.9220067,0.014473289,0.017109752
SRR5429074,0.84649193,0.106697775,0.046810407,0.0
SRR5757792,0.1097527,0.3518165,0.5384308,0.0
SRR5649194,0.02233836,0.95535797,0.014102042,0.008201659
SRR5866548,0.0224002,0.9552145,0.014144033,0.008241296
SRR5548407,0.022338301,0.955358,0.014102042,0.008201659
ERR719745,0.022463262,0.9550884,0.01416561,0.008282781
ERR209144,0.8449966,0.10799071,0.047012668,0.0
SRR6724482,0.8464515,0.106692955,0.046855524,0.0
SRR6182339,0.022475272,0.9550457,0.014202297,0.008276761
SRR5343189,0.022360474,0.95530593,0.014118791,0.008214831
SRR5203200,0.02237001,0.9552829,0.014124721,0.008222342
SRR6264298,0.022338301,0.95535815,0.014102042,0.0082015395
SRR5548659,0.8464919,0.1066978,0.046810407,0.0
SRR5078926,0.022338301,0.95535815,0.014102042,0.0082015395
ERR525894,0.026465863,0.94927,0.013967574,0.010296524
SRR961857,0.022338301,0.95535815,0.014102042,0.0082015395
SRR5548092,0.8460369,0.106584884,0.0473782,0.0
SRR6182392,0.022338301,0.955358,0.014102042,0.008201659
ERR719117,0.022809982,0.9545233,0.014159739,0.008506954
SRR5947883,0.19624995,0.7911198,0.0126302615,0.0
SRR5602136,0.02233836,0.9553578,0.014102101,0.008201718
SRR5578996,0.80825764,0.13602759,0.055714846,0.0
SRR5947849,0.7822907,0.17957263,0.03813667,0.0
ERR209839,0.27036595,0.70583224,0.023801764,0.0
SRR5578973,0.025548935,0.9485024,0.015941143,0.010007501
SRR5078736,0.83199257,0.12912281,0.038884636,0.0
SRR6928785,0.02233836,0.955358,0.014102012,0.008201599
SRR5078791,0.84649193,0.106697775,0.046810407,0.0
ERR720181,0.022428125,0.95515454,0.014158219,0.008259058
ERR719436,0.022505462,0.95507944,0.014126778,0.008288324
SRR5203186,0.022339165,0.955356,0.014102668,0.008202195
SRR5548788,0.84649193,0.106697775,0.046810407,0.0
SRR1008937,0.84649193,0.106697775,0.046810407,0.0
SRR5091535,0.022769481,0.95449317,0.014245212,0.008492172
SRR6474236,0.023499578,0.9530748,0.014416695,0.009008884
SRR5079179,0.022338778,0.95535696,0.01410237,0.008201957
SRR5649165,0.022338301,0.955358,0.014102042,0.008201659
SRR5203201,0.022338837,0.955357,0.014102399,0.008201778
SRR5020903,0.1097527,0.3518165,0.5384308,0.0
SRR5796726,0.8378708,0.11315575,0.048973523,0.0
ERR719018,0.02250886,0.9549888,0.014190197,0.008312166
ERR719409,0.022454768,0.9551598,0.014119267,0.008266211
ERR720020,0.022435129,0.955147,0.0141536,0.008264244
SRR5580477,0.022378147,0.95527303,0.014121503,0.008227348
SRR7507601,0.022891968,0.9541446,0.014457762,0.008505642
SRR5983350,0.024088115,0.9517673,0.014748365,0.009396195
SRR5578992,0.022364318,0.9552962,0.014120698,0.008218765
SRR6264224,0.022360295,0.9553058,0.014117777,0.008216083
SRR5429334,0.31193784,0.5471419,0.04412493,0.09679532
ERR011318,0.02255088,0.9549379,0.014169425,0.008341789
SRR6182448,0.024527848,0.95109963,0.015383571,0.0089889765
ERR209444,0.025261134,0.9510362,0.014537692,0.009164929
ERR719389,0.022371292,0.9552826,0.014122874,0.008223176
SRR5651453,0.47015032,0.5149047,0.014945004,0.0
SRR5343056,0.022338301,0.95535815,0.014102042,0.0082015395
ERR719232,0.023014575,0.9542742,0.014117509,0.008593798
SRR1185481,0.10975692,0.3518128,0.5384302,0.0
SRR5548586,0.8463906,0.10673179,0.04687771,0.0
SRR5079139,0.022500575,0.95516217,0.01411733,0.008219957
ERR209675,0.8432903,0.10991273,0.046796944,0.0
SRR5203163,0.02233982,0.95535445,0.014103144,0.008202553
SRR5803647,0.022656053,0.95474166,0.014189184,0.008413136
SRR5431376,0.022339553,0.9553549,0.014102995,0.008202493
SRR5601983,0.02253154,0.95491946,0.014235944,0.00831306
SRR5649133,0.022372335,0.9552774,0.014126837,0.008223474
SRR5078691,0.022338301,0.95535815,0.014102042,0.0082015395
SRR5761684,0.022351146,0.9553273,0.0141117275,0.008209825
SRR6265130,0.022338301,0.955358,0.014102042,0.008201659
SRR6724564,0.8464836,0.10669556,0.046820804,0.0
ERR011153,0.68164927,0.25321484,0.06513586,0.0
ERR719663,0.023171276,0.95381385,0.01424858,0.0087662935
SRR5078819,0.022338301,0.95535815,0.014102042,0.0082015395
ERR209743,0.06810272,0.9026358,0.017297983,0.011963487
ERR525772,0.041478008,0.92814255,0.014119118,0.016260266
SRR5983396,0.4215572,0.4768675,0.029088885,0.0724864
SRR5761739,0.81710744,0.14073043,0.042162143,0.0
SRR6251516,0.02897811,0.94608426,0.014793903,0.010143757
ERR505091,0.097166896,0.8469869,0.02813983,0.027706385
SRR5203256,0.02233836,0.9553579,0.0141020715,0.008201599
SRR935737,0.8463145,0.106744476,0.04694094,0.0
SRR6331150,0.022524953,0.9549428,0.014212817,0.008319378
SRR5983474,0.11817038,0.8439963,0.021291822,0.016541481
SRR5078767,0.022338301,0.95535815,0.014102042,0.0082015395
SRR6265343,0.023705393,0.95323503,0.01408416,0.008975446
SRR5803703,0.022459686,0.9550873,0.014195234,0.008257747
ERR321493,0.022357374,0.95531577,0.014112979,0.008213878
SRR6265375,0.022339493,0.9553549,0.014102936,0.008202672
ERR209288,0.02236554,0.95532286,0.014102608,0.00820899
ERR209090,0.022342086,0.95534897,0.014104784,0.008204162
SRR5866299,0.14375207,0.82924515,0.024284571,0.0027182102
SRR5866423,0.022399962,0.95523393,0.0141249,0.008241177
SRR6182422,0.022346139,0.9553404,0.01410687,0.008206606
ERR209640,0.02734825,0.9478007,0.014714807,0.010136247
SRR5983365,0.09975451,0.8659942,0.015819997,0.018431306
ERR695623,0.78755957,0.1535374,0.058903016,0.0
SRR5580541,0.022381753,0.9552556,0.01413402,0.00822854
SRR6724483,0.84617686,0.10661832,0.047204882,0.0
SRR5813372,0.03248778,0.9381335,0.01531446,0.014064312
SRR5548552,0.8464681,0.106691755,0.046840128,0.0
SRR5431556,0.84649193,0.106697775,0.046810407,0.0
SRR5548453,0.84603184,0.1068101,0.04715806,0.0
ERR720027,0.022489756,0.9550179,0.014195234,0.008297086
SRR6264934,0.11740309,0.53629136,0.25335208,0.09295344
ERR209351,0.023369193,0.9534334,0.014294028,0.008903384
SRR6265138,0.02233836,0.955358,0.014102042,0.0082015395
ERR209329,0.02380392,0.95263684,0.01434508,0.009214163
SRR2918686,0.022339553,0.9553561,0.01410228,0.008202016
ERR719271,0.026311874,0.94882953,0.014954507,0.009904087
SRR6330998,0.022383422,0.9552529,0.014132887,0.008230805
SRR6424589,0.8464919,0.106697686,0.046810433,0.0
SRR961833,0.022338867,0.95535696,0.014102161,0.008202016
SRR5431546,0.022338301,0.95535815,0.014102042,0.0082015395
SRR5866292,0.022342533,0.9553479,0.014105111,0.00820446
SRR7507426,0.022343487,0.95534635,0.01410526,0.008204877
SRR6265634,0.022338301,0.95535815,0.014102042,0.0082015395
SRR6724385,0.84649175,0.106697634,0.046810627,0.0
DRR092051,0.8461726,0.10690354,0.046923853,0.0
SRR6264941,0.13875896,0.33305147,0.5281896,0.0
SRR5548724,0.84649163,0.10669768,0.046810705,0.0
ERR1809140,0.022389531,0.9552412,0.014134526,0.008234739
SRR5218356,0.030602187,0.94072473,0.016205817,0.012467265
SRR7464887,0.029733837,0.944803,0.0142118335,0.01125133
SRR2914126,0.022338301,0.95535815,0.014102042,0.0082015395
SRR1766042,0.02233851,0.95535755,0.014102191,0.008201718
SRR5650140,0.8460687,0.106949605,0.046981756,0.0
ERR209183,0.02308929,0.9537685,0.014450043,0.008692145
ERR719014,0.022482723,0.9550422,0.014180183,0.00829494
ERR719831,0.022820026,0.9543632,0.014292389,0.008524418
SRR6264753,0.022556514,0.95486665,0.0142433345,0.008333445
SRR5580646,0.024728179,0.950615,0.015533924,0.009122908
ERR209217,0.022451937,0.9551187,0.014153719,0.008275628
SRR5983362,0.15173784,0.82210493,0.016789168,0.009368062
SRR5983468,0.8287285,0.12382377,0.0474478,0.0
ERR321613,0.022413045,0.9551935,0.014143527,0.0082499385
SRR5079254,0.02233836,0.955358,0.014102042,0.0082015395
SRR6265349,0.84648985,0.1066971,0.04681307,0.0
SRR5202967,0.022344917,0.9553424,0.014106631,0.00820601
ERR526001,0.02234903,0.95534515,0.014103025,0.008202791
SRR5610147,0.022373319,0.9552882,0.014131755,0.008206725
ERR011325,0.02233851,0.9553578,0.014102042,0.008201659
SRR5813415,0.08258444,0.90036774,0.01704785,0.0
SRR5803781,0.025170207,0.9500372,0.016223907,0.008568704
SRR1763578,0.84125644,0.10789852,0.050845083,0.0
SRR6251514,0.024043113,0.9518082,0.014821589,0.009327114
SRR6264819,0.022338301,0.95535815,0.014102042,0.0082015395
SRR5637716,0.023111343,0.9536896,0.014609486,0.008589625
ERR719097,0.022691756,0.9547218,0.014155626,0.008430839
SRR6265067,0.84649175,0.1066978,0.046810433,0.0
SRR5866361,0.036827236,0.93732953,0.015335262,0.010508001
SRR5549080,0.8317176,0.11401898,0.054263383,0.0
SRR6264556,0.025086135,0.95050454,0.014405966,0.010003328
ERR209647,0.66788894,0.30974323,0.02236786,0.0
SRR5650185,0.64732176,0.28726014,0.06541815,0.0
ERR719522,0.02597949,0.94821775,0.0151106715,0.01069206
SRR3400440,0.84649193,0.106697775,0.046810407,0.0
SRR5813354,0.022351027,0.9553423,0.014102727,0.008203983
SRR6182326,0.022752374,0.9545654,0.014449596,0.008232594
SRR5866324,0.02235496,0.95531887,0.014113486,0.008212686
SRR6265157,0.022684813,0.9546659,0.0143252015,0.008324087
ERR719460,0.022452146,0.95511025,0.014162362,0.008275211
SRR5548051,0.8454654,0.107311815,0.047222797,0.0
SRR5758135,0.1097527,0.3518165,0.5384308,0.0
