,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases,root:Diseases:Digestive System Diseases:Liver Diseases:Liver Cirrhosis,root:Diseases:Hemic and Lymphatic Diseases:Hematologic Diseases:Hematologic Neoplasms,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections,Unknown
SRR6265456,0.053141594,0.025971025,0.0087197125,0.010056406,0.9021113
SRR5757816,0.16487622,0.03210327,0.068069,0.7349515,0.0
ERR209465,0.0529114,0.026013047,0.008725107,0.010007054,0.9023434
SRR5601964,0.054944932,0.025889158,0.008983135,0.010366678,0.8998161
SRR5602016,0.05280611,0.026052535,0.00865975,0.009942383,0.90253925
SRR5761756,0.05116713,0.026563078,0.00885877,0.010489106,0.9029219
ERR1637219,0.641412,0.06279224,0.012616187,0.025388777,0.25779074
ERR526023,0.6350386,0.06194541,0.012278348,0.02502346,0.26571417
SRR5429096,0.05233574,0.07802343,0.6475519,0.07545555,0.14663339
SRR5757991,0.10345712,0.021074086,0.05868709,0.4973063,0.3194754
SRR5580504,0.08410326,0.019817442,0.01473105,0.025736004,0.8556123
SRR5580641,0.052786827,0.02605912,0.008662939,0.009951621,0.9025395
SRR6182428,0.067581296,0.03194633,0.013974875,0.009034812,0.8774627
SRR5091537,0.42211437,0.037501186,0.010861188,0.027874768,0.5016485
SRR5218366,0.65240806,0.051659405,0.02140221,0.04691571,0.22761458
ERR209323,0.3503979,0.03281474,0.010102242,0.0268569,0.5798282
SRR5078767,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR7423252,0.053622484,0.025854468,0.008793592,0.010229468,0.9015
SRR7507450,0.61354244,0.057409853,0.013988763,0.028749555,0.28630936
SRR5983472,0.64102376,0.06322095,0.012383729,0.02484268,0.2585289
SRR5758174,0.17597403,0.03000846,0.06603895,0.7279786,0.0
SRR5650061,0.6431049,0.06096998,0.013835549,0.028190464,0.2538991
SRR5903353,0.0542486,0.025731266,0.008822799,0.010385811,0.90081155
SRR5602062,0.052817732,0.02605325,0.00866133,0.009950817,0.90251684
SRR5580419,0.08730686,0.019787222,0.013886273,0.025283694,0.8537359
SRR1763600,0.59404606,0.052508384,0.013715327,0.030438393,0.30929184
ERR525882,0.052820683,0.026050389,0.00865978,0.009944618,0.90252453
SRR5947832,0.1594013,0.018386602,0.010157585,0.032108247,0.77994627
ERR719722,0.10834846,0.020315707,0.010592669,0.023166507,0.8375766
SRR7690157,0.6408834,0.06325802,0.012363553,0.02478984,0.25870526
SRR6264100,0.05280599,0.026052564,0.00865975,0.009942383,0.9025393
SRR5078581,0.053568035,0.02579993,0.008853018,0.010285348,0.90149367
SRR5079151,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR6474243,0.29936808,0.022170722,0.009715468,0.03765142,0.63109434
SRR1999202,0.05229202,0.026204884,0.008718014,0.0100981,0.90268695
ERR719996,0.052853227,0.025994033,0.008745998,0.010059357,0.9023474
SRR5580652,0.054222763,0.02580145,0.009363115,0.011792064,0.89882064
SRR6265001,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR7464971,0.326128,0.019785196,0.010166347,0.047364563,0.5965559
SRR6182450,0.053703338,0.025769621,0.009541631,0.010391951,0.90059346
SRR5813434,0.055670887,0.025726229,0.008655667,0.010397822,0.89954937
SRR5429198,0.05243826,0.0780929,0.64800113,0.075968504,0.14549923
SRR5803631,0.052806407,0.026052386,0.008659631,0.009942174,0.9025394
ERR634980,0.55691814,0.04720834,0.011769682,0.0291031,0.3550008
SRR5757800,0.17745955,0.030148054,0.065864034,0.7265284,0.0
SRR6264057,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR5343126,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
ERR720185,0.051812828,0.026349664,0.008774906,0.01025182,0.9028108
SRR6331045,0.052801013,0.026054144,0.0086604655,0.009944409,0.90253997
SRR6264744,0.05280906,0.026052058,0.008659661,0.009942561,0.90253663
SRR6265386,0.053186476,0.026001185,0.008667439,0.010011792,0.9021331
SRR5983413,0.5536204,0.050491333,0.011841238,0.026640981,0.35740602
ERR011150,0.055892825,0.02479446,0.010340452,0.011764646,0.8972076
SRR5649002,0.023902208,0.041560233,0.01485607,0.034639567,0.88504195
SRR5203213,0.050818443,0.026654601,0.00889048,0.01056686,0.9030696
ERR525959,0.05280751,0.026051551,0.0086607635,0.00994423,0.9025359
SRR5079031,0.052808136,0.026052296,0.00865972,0.009942383,0.90253747
SRR5651465,0.06019005,0.024617672,0.009463459,0.012071013,0.8936578
SRR5343081,0.05280423,0.0260531,0.008659929,0.009942919,0.90253985
SRR5202929,0.048669934,0.027347714,0.00915727,0.011316091,0.903509
ERR719703,0.062378585,0.025456011,0.008764595,0.011306316,0.8920945
SRR5803694,0.058216244,0.025395006,0.008647025,0.0108267665,0.89691496
SRR961719,0.6315076,0.060206234,0.012820661,0.026495576,0.26896995
SRR6424689,0.17715928,0.030192086,0.06591377,0.72673494,0.0
ERR719023,0.15321276,0.019405723,0.009616733,0.028333515,0.7894313
DRR092045,0.100256115,0.02561143,0.0088875,0.014847785,0.85039717
SRR5202983,0.052532196,0.026133418,0.008690625,0.010024786,0.902619
ERR720001,0.05282381,0.026012927,0.008724391,0.010034442,0.9024044
SRR7507701,0.055633366,0.025290728,0.011609048,0.011770874,0.895696
SRR5648811,0.20734003,0.015985698,0.013158262,0.052893013,0.710623
SRR7690164,0.06774175,0.023712367,0.009344488,0.013511151,0.8856902
SRR5757922,0.1303243,0.023600042,0.06366879,0.6311124,0.15129447
ERR209320,0.067724764,0.025162399,0.008703798,0.011970133,0.8864389
SRR6264427,0.05287841,0.026035696,0.0086713135,0.009973913,0.90244067
SRR5711562,0.36504528,0.080378175,0.02997619,0.020842224,0.50375813
SRR6185241,0.6277683,0.063819885,0.012349546,0.02378562,0.27227664
SRR5651437,0.052863777,0.026041746,0.008663654,0.009955674,0.9024751
ERR719886,0.054850966,0.02574268,0.008828044,0.010393739,0.9001846
SRR5078932,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR5758074,0.49240217,0.03672251,0.012143612,0.03556183,0.42316985
SRR5578979,0.052805573,0.026052684,0.00865984,0.00994271,0.9025392
SRR5548670,0.6423606,0.06178218,0.013211876,0.026783675,0.25586164
SRR5947824,0.5498743,0.047430694,0.01199773,0.028855503,0.36184174
ERR209294,0.052795917,0.026066303,0.008692145,0.010019511,0.9024261
SRR5983304,0.17915171,0.02100408,0.009549618,0.028192818,0.76210177
SRR5802321,0.05286199,0.026088089,0.008668929,0.0099543035,0.9024267
SRR5580468,0.08654165,0.019403577,0.015127569,0.027314037,0.85161316
SRR5602255,0.053875,0.025825322,0.009069562,0.010671288,0.9005588
SRR5078943,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR5637780,0.052805096,0.026052803,0.00865984,0.009942561,0.90253973
SRR5802241,0.05258161,0.026119143,0.008686185,0.010012627,0.9026004
SRR5399444,0.017469734,0.04933691,0.018146574,0.054051876,0.86099494
SRR1687460,0.06080985,0.0783743,0.64895964,0.08141747,0.1304388
ERR720217,0.05682376,0.025231034,0.009091467,0.011075407,0.89777833
SRR6185219,0.051512867,0.026443243,0.008809,0.0103443265,0.90289056
SRR5629132,0.052925408,0.02600053,0.008715391,0.010039806,0.90231884
SRR5548556,0.6006562,0.055166036,0.011880577,0.026349306,0.30594784
SRR5610049,0.04241684,0.029678106,0.01006341,0.01408419,0.90375745
SRR6474227,0.108210534,0.022095561,0.00917241,0.019030333,0.84149116
SRR5813469,0.22181526,0.02417335,0.009269118,0.026735574,0.71800673
SRR5651413,0.4672201,0.12002697,0.25016516,0.16258769,0.0
SRR935742,0.64698416,0.057062984,0.0165385,0.03472972,0.24468464
ERR209418,0.051959902,0.026304513,0.008756518,0.010201544,0.90277755
ERR209118,0.052809775,0.026046246,0.008669257,0.00995782,0.9025169
ERR209544,0.23403516,0.024589747,0.009347677,0.0272654,0.704762
SRR5757787,0.0386976,0.03787595,0.03562349,0.20916295,0.67864
SRR5758060,0.0460622,0.028286695,0.009530038,0.012416989,0.90370405
SRR5549038,0.640988,0.06326038,0.01236254,0.024792999,0.25859606
ERR209083,0.11039665,0.024318248,0.0088810325,0.016741067,0.839663
SRR6264545,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR5548902,0.26407593,0.010525107,0.028544456,0.15790343,0.53895104
ERR719262,0.053385884,0.0259161,0.008739233,0.010129929,0.9018289
ERR719878,0.052499145,0.026142865,0.008695453,0.010037065,0.90262544
ERR720160,0.053220868,0.025958776,0.008705884,0.010061026,0.9020535
SRR5602284,0.052808017,0.026051432,0.008660853,0.009943187,0.9025365
SRR1765941,0.22751752,0.047751695,0.010925859,0.013044804,0.7007601
SRR1008914,0.6409739,0.06327596,0.012354195,0.024773479,0.25862247
SRR7507333,0.6392675,0.06306735,0.012458891,0.024925947,0.26028025
SRR5763466,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR5803781,0.053053796,0.02607289,0.009046078,0.010773748,0.9010535
SRR2914255,0.052820325,0.026050568,0.00865972,0.009944499,0.9025249
SRR5343178,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
ERR719827,0.055506945,0.025763184,0.008967549,0.010528952,0.89923334
SRR5218387,0.6252394,0.06391534,0.012348205,0.023605794,0.27489126
SRR5091535,0.05301574,0.025933564,0.008794516,0.010141194,0.902115
SRR6265530,0.05868894,0.025706708,0.00916791,0.0109445155,0.89549196
SRR5548387,0.3068781,0.01944241,0.008850992,0.04233694,0.6224916
SRR7507527,0.051065296,0.026590884,0.008864582,0.010499746,0.9029795
ERR525765,0.052807063,0.026052296,0.008659601,0.009942204,0.90253884
SRR5757906,0.17675667,0.030251348,0.06598109,0.72701085,0.0
ERR011219,0.052720398,0.026079893,0.008684367,0.010004789,0.9025105
SRR961774,0.05280596,0.026052594,0.0086613,0.00994578,0.90253437
ERR525767,0.15350887,0.034942508,0.010057539,0.014059961,0.7874311
SRR5813192,0.05384341,0.02586025,0.008778423,0.010214835,0.90130305
SRR5091500,0.052832127,0.02604714,0.008661509,0.009948701,0.9025105
SRR6185191,0.05196181,0.026310861,0.008762419,0.010217547,0.9027474
SRR6724457,0.3940996,0.24577841,0.028912991,0.013618618,0.31759036
SRR5602263,0.27559483,0.030002356,0.010209322,0.025298059,0.65889543
SRR5637771,0.054345578,0.025826067,0.008963108,0.010324627,0.9005406
ERR719398,0.05286005,0.026029319,0.008677781,0.0099749565,0.9024579
SRR5078900,0.05280733,0.026052296,0.008659601,0.009942263,0.90253854
ERR209194,0.05396411,0.025702268,0.009049356,0.010525167,0.9007591
ERR209533,0.052116513,0.026262611,0.008739769,0.010155708,0.9027254
SRR5079252,0.11086905,0.021090448,0.04438573,0.4245128,0.39914197
SRR5601908,0.17399976,0.014925092,0.017902493,0.06281823,0.7303544
ERR719389,0.052852422,0.0260337,0.008674026,0.009968996,0.9024708
SRR1765911,0.052730024,0.026074529,0.008670658,0.009970307,0.9025545
SRR5602020,0.05280912,0.026052654,0.008660823,0.009945989,0.9025314
SRR6024861,0.04702574,0.027910233,0.009374678,0.011947811,0.90374154
ERR719783,0.052856475,0.026044935,0.008660972,0.0099517405,0.90248585
SRR5757923,0.15426971,0.034093075,0.0710462,0.740591,0.0
SRR5601938,0.076111466,0.021050036,0.013017178,0.020754129,0.8690672
SRR5757945,0.17625158,0.030326031,0.06606574,0.7273566,0.0
SRR2918849,0.15245518,0.034277588,0.07044733,0.7428199,0.0
SRR7507625,0.05015281,0.02686891,0.008972287,0.010794818,0.9032112
ERR011222,0.6376504,0.062431037,0.012430251,0.02511996,0.26236838
SRR5579004,0.5857021,0.0632267,0.068256706,0.10783142,0.17498308
SRR5495964,0.052806497,0.026052415,0.008659631,0.009942174,0.90253925
ERR719776,0.052921325,0.026036203,0.0086630285,0.00996387,0.9024156
SRR5758053,0.64868534,0.052072227,0.020499676,0.04484442,0.2338984
SRR5758104,0.21413481,0.012948155,0.033160895,0.23699722,0.5027589
SRR6331488,0.052504003,0.02615413,0.008709639,0.010076761,0.90255547
SRR5650099,0.63876563,0.06276214,0.012438923,0.02502343,0.2610098
ERR209616,0.055851668,0.025568485,0.008972377,0.010684818,0.8989227
SRR6901788,0.05385977,0.026580691,0.008734256,0.009927452,0.90089786
ERR720082,0.05355972,0.025777966,0.008943081,0.010326326,0.90139294
SRR5609957,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR961785,0.05329445,0.025916696,0.008759171,0.010141462,0.90188825
ERR525776,0.64088595,0.0591833,0.016690165,0.03393203,0.24930853
ERR719914,0.053035468,0.025889158,0.008918166,0.010173142,0.9019841
SRR5431365,0.114649355,0.019905746,0.058779716,0.54636306,0.26030213
SRR1262585,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR5637797,0.058363587,0.025752783,0.008911759,0.012078553,0.8948933
SRR7507679,0.054491192,0.026810437,0.008732468,0.009819388,0.9001465
ERR719429,0.053248942,0.025990158,0.008675128,0.010024726,0.90206105
SRR5609988,0.05280292,0.026053607,0.008660197,0.009943455,0.90253985
ERR209404,0.053012133,0.025967628,0.008754969,0.010081887,0.9021834
SRR5079205,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR5866497,0.052539974,0.026128173,0.008719653,0.010082364,0.90252984
SRR5343110,0.05280578,0.026052684,0.00865975,0.009942383,0.9025394
SRR5396489,0.32019138,0.021507591,0.014771938,0.058315456,0.58521366
SRR1008713,0.64098644,0.063262105,0.012361616,0.024790913,0.25859892
SRR5431545,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
ERR719186,0.055324942,0.02545324,0.009413123,0.010827184,0.8989815
ERR209698,0.635817,0.06267628,0.012499988,0.024988413,0.26401836
ERR719318,0.056820244,0.025129944,0.0094356835,0.011279285,0.8973348
SRR6265676,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR5100596,0.08467069,0.027842522,0.015969694,0.02758655,0.84393054
SRR1930179,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR5934934,0.09270635,0.022102386,0.009688526,0.017992377,0.8575103
SRR6264783,0.05283305,0.026048452,0.008660197,0.009947151,0.9025111
ERR011102,0.05275762,0.026066184,0.008692473,0.010017514,0.9024662
SRR7507546,0.052753568,0.026067942,0.008665681,0.009957969,0.90255487
SRR1763576,0.6395952,0.06262249,0.012840629,0.02573967,0.259202
ERR525846,0.05280921,0.026051998,0.008659691,0.009942591,0.9025365
ERR718994,0.052951813,0.026023418,0.008689612,0.01002422,0.90231097
SRR5343122,0.052806526,0.026052356,0.008659661,0.009942174,0.90253925
SRR6265516,0.54416305,0.046481878,0.013284475,0.031351924,0.36471868
ERR321091,0.052806556,0.026052386,0.008659661,0.009942174,0.90253925
SRR6265069,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
ERR526068,0.4653216,0.036361605,0.010518551,0.031034201,0.45676398
SRR6182496,0.052753985,0.026066273,0.008668929,0.009963542,0.90254724
SRR5399504,0.052806675,0.026052356,0.008659601,0.009942174,0.9025392
SRR7507526,0.051984966,0.026296943,0.0087533295,0.01019302,0.9027717
SRR6901821,0.052806556,0.026052356,0.008659631,0.009942174,0.90253925
SRR2142230,0.58709735,0.05604261,0.01190573,0.025122255,0.3198321
SRR6264906,0.052908927,0.02603677,0.008661956,0.009961873,0.9024305
SRR6265180,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR6264161,0.052694917,0.026085198,0.008672327,0.009975642,0.9025719
SRR6474282,0.05328968,0.025868922,0.0088457465,0.010213643,0.90178204
ERR209790,0.18812546,0.03350967,0.009800345,0.016563624,0.7520009
SRR5079087,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
ERR209720,0.62621754,0.060236424,0.012578279,0.025854409,0.2751134
SRR1693360,0.64140546,0.0632993,0.012895286,0.025776297,0.25662363
ERR719756,0.052237153,0.026233584,0.00875929,0.010214448,0.9025555
SRR6331281,0.052645862,0.026124567,0.008763343,0.01019308,0.9022732
SRR6264582,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR5078718,0.054543853,0.025624543,0.008990556,0.010519147,0.9003219
ERR209733,0.62202376,0.06187266,0.01225552,0.024320662,0.27952737
ERR719632,0.053167045,0.026005149,0.008664757,0.010010213,0.90215284
ERR525909,0.052871346,0.026043683,0.008659959,0.00995329,0.9024717
SRR5203130,0.058348805,0.026198596,0.009893924,0.010820746,0.89473796
ERR209782,0.64102423,0.06322029,0.012383997,0.024843395,0.2585281
SRR6185171,0.05287814,0.026043892,0.008659601,0.009954035,0.90246433
SRR5650062,0.6430599,0.0610196,0.013738602,0.027995706,0.25418615
SRR5580471,0.052866638,0.026044637,0.008663148,0.009960592,0.902465
ERR719143,0.052184463,0.026240319,0.008735329,0.010147303,0.90269256
ERR720033,0.052833796,0.025982648,0.008783519,0.010084569,0.9023155
SRR5203280,0.05216095,0.026244134,0.008733094,0.010138482,0.9027233
SRR5399643,0.060280383,0.024171054,0.010550439,0.013037175,0.891961
ERR1809145,0.05279985,0.026054323,0.008660346,0.009944141,0.90254134
ERR209815,0.54610115,0.06853536,0.012507826,0.018413007,0.35444266
ERR526034,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
ERR719780,0.05283782,0.026047915,0.008660436,0.009948015,0.9025058
SRR5803727,0.04549843,0.0284594,0.009587526,0.01258412,0.9038705
SRR7507316,0.05280423,0.026053041,0.008659929,0.0099428,0.90253997
SRR1009033,0.6409764,0.06327316,0.012355655,0.024776995,0.2586177
SRR5757986,0.17836371,0.030015955,0.06571357,0.7259067,0.0
SRR1765923,0.07635388,0.024624765,0.008784413,0.013240159,0.87699676
SRR5947840,0.64110917,0.063126266,0.012434512,0.02496183,0.25836825
SRR6264093,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR5649063,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
ERR321585,0.2728541,0.0143457055,0.011834174,0.067201525,0.6337645
DRR092046,0.11007023,0.05709985,0.39606664,0.10452396,0.33223933
SRR5078683,0.09898779,0.015339732,0.024707198,0.056599796,0.8043655
ERR719927,0.053119868,0.025833607,0.008993119,0.010243565,0.9018098
SRR1008907,0.6411203,0.06311396,0.0124411285,0.024977386,0.2583472
ERR719709,0.053584576,0.025850594,0.008851588,0.010208368,0.9015049
ERR209719,0.619149,0.05943373,0.012480199,0.025765747,0.2831713
ERR209298,0.052931637,0.026034027,0.008695722,0.010035425,0.9023032
SRR5548402,0.4420177,0.02087295,0.028470278,0.111463845,0.3971752
SRR5399515,0.052805036,0.026052862,0.00865984,0.009942651,0.9025396
SRR5429113,0.08368868,0.042641252,0.18795076,0.28813303,0.3975863
ERR719036,0.06354207,0.023829997,0.0104928315,0.013619572,0.88851553
ERR719345,0.054006755,0.025751263,0.008949637,0.010356605,0.90093577
SRR6331358,0.052303106,0.026201576,0.008716792,0.010094732,0.9026838
SRR5601923,0.052832454,0.026085228,0.008681446,0.010012925,0.902388
SRR1929574,0.052801043,0.026054025,0.008660287,0.0099437535,0.9025409
SRR6330896,0.0517534,0.026366979,0.008780152,0.010265559,0.90283394
SRR6264016,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR5601933,0.049153805,0.027500868,0.009544432,0.012198567,0.9016023
SRR5813386,0.05313325,0.025863498,0.009070218,0.010251462,0.90168154
SRR5203180,0.050711155,0.026688516,0.008903533,0.010602981,0.9030938
SRR5813285,0.05308321,0.025987148,0.008712739,0.01006788,0.902149
SRR2914165,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR6724492,0.3940202,0.24570048,0.028909177,0.013613224,0.3177569
ERR525805,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR5202840,0.053032905,0.026023299,0.008659303,0.009979427,0.90230507
SRR1930255,0.0532369,0.02597019,0.00869149,0.010052234,0.9020492
SRR6182469,0.048377424,0.027473092,0.009201914,0.011453241,0.90349436
SRR5431396,0.081406385,0.031493753,0.009228796,0.01041159,0.8674595
SRR6264601,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR5602240,0.049236387,0.027162611,0.009086937,0.0111165345,0.90339756
SRR5580494,0.08628738,0.023560792,0.009255648,0.019684583,0.8612116
ERR209425,0.053251833,0.025882155,0.008854926,0.010208309,0.9018028
ERR719604,0.053334773,0.02591598,0.008747071,0.010126889,0.90187526
SRR7507439,0.23440102,0.021021605,0.0104902685,0.035698593,0.6983885
ERR720150,0.0531891,0.025969416,0.008697718,0.010047317,0.90209645
ERR525761,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR6264613,0.053402334,0.025941133,0.008710563,0.01009199,0.901854
SRR6724520,0.39401573,0.24570876,0.028908312,0.0136169195,0.31775028
SRR5610172,0.051123857,0.02656427,0.008856356,0.010474265,0.9029813
SRR5078701,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
ERR209301,0.053251117,0.025966495,0.008716404,0.010066003,0.90199995
SRR6182356,0.052818805,0.026051521,0.008660436,0.0099440515,0.9025252
SRR6265296,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR5549114,0.6418403,0.06234613,0.012884915,0.02601266,0.256916
SRR5399367,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
ERR505100,0.5312675,0.042815983,0.011893779,0.031406015,0.38261664
SRR5548601,0.643012,0.061710805,0.013877213,0.028065324,0.2533347
ERR011162,0.086003155,0.022352934,0.009551764,0.016851962,0.8652402
ERR011279,0.055594623,0.025846958,0.008664548,0.010335922,0.89955795
SRR5813221,0.06365234,0.024576962,0.009236872,0.012321264,0.89021254
SRR5983306,0.18125516,0.01767996,0.011179149,0.038781285,0.7511045
SRR6281237,0.05308047,0.026014477,0.00866279,0.009991407,0.9022509
SRR5202997,0.0519841,0.026297241,0.008753419,0.010193288,0.90277195
ERR719517,0.06728798,0.0238204,0.009620935,0.013563842,0.88570684
SRR5763451,0.053064644,0.026015341,0.008683652,0.010024637,0.9022117
SRR5580571,0.05305624,0.02599749,0.008687347,0.010014683,0.9022442
SRR5648960,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR6901810,0.052806556,0.026052415,0.008659601,0.009942174,0.90253925
SRR6182420,0.052806407,0.026052386,0.00865972,0.009942174,0.9025393
ERR720054,0.053352624,0.026010394,0.008667111,0.010024071,0.9019458
SRR6264289,0.042726576,0.029581666,0.010035425,0.014033318,0.903623
SRR3313074,0.6340742,0.06245312,0.0123921335,0.024860442,0.26622003
SRR5429177,0.052336395,0.07802385,0.6475543,0.07545829,0.14662719
SRR1930140,0.071561396,0.024091035,0.009067476,0.013387412,0.8818927
SRR5649050,0.052806556,0.026052386,0.008659601,0.009942174,0.90253925
SRR6331180,0.05264917,0.026098788,0.008677363,0.009989381,0.90258527
SRR7507691,0.05345732,0.025748044,0.009156406,0.010364622,0.9012736
SRR5983303,0.46123135,0.037496537,0.0118435025,0.03200966,0.45741898
ERR1809140,0.056533277,0.025756598,0.008666933,0.010480911,0.8985623
SRR5983294,0.64349174,0.06059602,0.013969749,0.028565347,0.25337714
SRR5648911,0.052806556,0.026052296,0.00865975,0.009942204,0.9025392
SRR5548542,0.6410008,0.06324628,0.01237008,0.024810761,0.25857198
SRR3400451,0.6409739,0.06327596,0.012354195,0.024773479,0.25862247
SRR5548918,0.64102775,0.059745222,0.014423728,0.029637188,0.25516605
SRR5803678,0.050517887,0.026751637,0.008936942,0.010693759,0.9030998
SRR5399484,0.05279714,0.026055127,0.0086607635,0.009944856,0.9025421
SRR5650118,0.05414304,0.025876254,0.0086735785,0.010177314,0.90112984
ERR720032,0.052833945,0.025980115,0.008786529,0.010088593,0.90231085
