,root:Diseases,root:Health,root:Infections,Unknown
SRR5429096,0.8044757,0.14626811,0.049256187,0.0
SRR5757991,0.09561053,0.46127746,0.29417056,0.14894146
SRR5580504,0.0457367,0.88404477,0.036315262,0.0339033
SRR5580641,0.030137926,0.95065,0.013757557,0.0054545403
SRR6182428,0.20294663,0.7149566,0.053140104,0.028956711
SRR5091537,0.3977297,0.59289956,0.0093707405,0.0
SRR5218366,0.7760403,0.14441302,0.079546645,0.0
ERR209323,0.44599947,0.52586234,0.028138215,0.0
SRR5078767,0.030151606,0.95069516,0.01374191,0.005411327
SRR7423252,0.030190647,0.9500922,0.013934672,0.005782485
SRR7507450,0.6420591,0.32934192,0.028599013,0.0
SRR5983472,0.8044773,0.14626135,0.04926146,0.0
SRR5758174,0.08574026,0.34412676,0.57013303,0.0
SRR5650061,0.80420053,0.14526843,0.050531097,0.0
SRR5903353,0.03154856,0.9481902,0.013768762,0.0064924955
SRR5602062,0.03015104,0.9506656,0.013751954,0.0054314137
SRR5580419,0.044413924,0.8977052,0.031450957,0.026429892
SRR1763600,0.67149746,0.29291397,0.035588555,0.0
ERR525882,0.030151606,0.95069516,0.01374191,0.005411327
SRR5947832,0.15326664,0.8251661,0.021567209,0.0
ERR719722,0.05864477,0.9139284,0.018763214,0.008663654
SRR7690157,0.8040162,0.1434968,0.052487053,0.0
SRR6264100,0.030155927,0.95067835,0.01374799,0.005417764
SRR5078581,0.030064404,0.9497998,0.013941437,0.006194353
SRR5079151,0.030151606,0.95069516,0.01374191,0.005411327
SRR6474243,0.39830595,0.5873905,0.014303549,0.0
SRR1999202,0.03013146,0.9506383,0.013755709,0.0054745674
ERR719996,0.030233473,0.9500524,0.013851672,0.0058624744
SRR5580652,0.021757811,0.93544006,0.01910618,0.023695946
SRR6265001,0.030151606,0.95069516,0.01374191,0.005411327
SRR7464971,0.7591407,0.18371288,0.057146396,0.0
SRR6182450,0.03821078,0.927956,0.021647453,0.012185812
SRR5813434,0.04553476,0.9388852,0.013244033,0.0023360252
SRR5429198,0.80453664,0.1460362,0.049427267,0.0
SRR5803631,0.030152112,0.9506935,0.013742536,0.0054118633
ERR634980,0.5729223,0.39441213,0.03266553,0.0
SRR5757800,0.23344956,0.17352061,0.59302986,0.0
SRR6264057,0.030151606,0.95069516,0.01374191,0.005411327
SRR5343126,0.030151606,0.95069516,0.01374191,0.005411327
ERR720185,0.030142337,0.9503975,0.013847083,0.0056130886
SRR6331045,0.030150414,0.9506916,0.013742864,0.0054151416
SRR6264744,0.030151606,0.95069516,0.01374191,0.005411327
SRR6265386,0.030161798,0.9506347,0.013763666,0.005439818
SRR5983413,0.5519911,0.4336578,0.014351016,0.0
ERR011150,0.03927225,0.9407829,0.013186812,0.006758034
SRR5649002,0.026826262,0.94534993,0.015594721,0.012229085
SRR5203213,0.03015104,0.95069396,0.013742268,0.0054127574
ERR525959,0.030155212,0.9505961,0.013776183,0.005472541
SRR5079031,0.030151576,0.95069504,0.01374194,0.0054113865
SRR5651465,0.049177527,0.9344058,0.012757242,0.0036594272
SRR5343081,0.030151665,0.95069486,0.013742,0.0054115057
SRR5202929,0.030145496,0.95063734,0.013759732,0.0054574013
ERR719703,0.03387308,0.9467786,0.013525993,0.005822301
SRR5803694,0.030163348,0.9506582,0.013755292,0.005423188
SRR961719,0.65122926,0.3203059,0.028464768,0.0
SRR6424689,0.08293594,0.34656188,0.57050216,0.0
ERR719023,0.13829511,0.8194114,0.030481994,0.011811495
DRR092045,0.105454504,0.86366,0.024518788,0.0063667297
SRR5202983,0.03015259,0.9506881,0.013744473,0.0054148436
ERR720001,0.030183434,0.95018166,0.01384902,0.0057858825
SRR7507701,0.032608986,0.939376,0.016391605,0.011623383
SRR5648811,0.11078942,0.8220415,0.03907472,0.028094351
SRR7690164,0.22812596,0.7179315,0.04920098,0.0047415495
SRR5757922,0.14916927,0.26235104,0.58847964,0.0
ERR209320,0.10180047,0.8862573,0.011942238,0.0
SRR6264427,0.03018406,0.95046663,0.013822436,0.0055269003
SRR5711562,0.7900739,0.14276873,0.0671574,0.0
SRR6185241,0.7725805,0.17268994,0.054729607,0.0
SRR5651437,0.030238628,0.9506075,0.013739377,0.005414486
ERR719886,0.030257106,0.9503703,0.013765991,0.0056065917
SRR5078932,0.030151606,0.95069516,0.01374191,0.005411327
SRR5758074,0.78881085,0.15214436,0.059044786,0.0
SRR5578979,0.030150414,0.95068854,0.013744056,0.0054169893
SRR5548670,0.80445427,0.14605922,0.04948648,0.0
SRR5947824,0.5880793,0.39128307,0.020637615,0.0
ERR209294,0.030151993,0.95032984,0.013838768,0.005679369
SRR5983304,0.23846348,0.7440597,0.017476736,0.0
SRR5802321,0.030151606,0.95069504,0.01374194,0.0054113865
SRR5580468,0.050403327,0.875105,0.039123863,0.035367727
SRR5602255,0.023470879,0.9361521,0.018683463,0.021693587
SRR5078943,0.030151606,0.95069516,0.01374191,0.005411327
SRR5637780,0.030151993,0.9506939,0.013742387,0.0054116845
SRR5802241,0.030189067,0.950511,0.013808072,0.0054919124
SRR5399444,0.030151606,0.95069516,0.01374191,0.005411327
SRR1687460,0.8046495,0.14534734,0.050003164,0.0
ERR720217,0.03031537,0.9503176,0.013757557,0.005609393
SRR6185219,0.030227005,0.9504283,0.013838649,0.0055060387
SRR5629132,0.03018257,0.95017934,0.01385054,0.005787492
SRR5548556,0.38860607,0.56651014,0.044883866,0.0
SRR5610049,0.030425578,0.9493374,0.014224887,0.006012082
SRR6474227,0.18158546,0.8087843,0.009630197,0.0
SRR5813469,0.14350195,0.84173226,0.014765736,0.0
SRR5651413,0.8044725,0.14626668,0.049260784,0.0
SRR935742,0.80452657,0.14606677,0.049406737,0.0
ERR209418,0.03014639,0.95061505,0.013767064,0.0054715276
ERR209118,0.030150414,0.9505333,0.013793677,0.0055226088
ERR209544,0.23585667,0.7334062,0.030737178,0.0
SRR5757787,0.050776586,0.6530676,0.2961558,0.0
SRR5758060,0.03020209,0.9491993,0.014253706,0.0063449144
SRR5549038,0.80447567,0.14626811,0.04925624,0.0
ERR209083,0.1451034,0.8420111,0.012885568,0.0
SRR6264545,0.030151606,0.95069516,0.01374191,0.005411327
SRR5548902,0.4604141,0.4294405,0.11014535,0.0
ERR719262,0.030219585,0.9500812,0.013852239,0.0058469772
ERR719878,0.030194819,0.9504558,0.013827205,0.0055221915
ERR720160,0.03015694,0.9505242,0.013773382,0.0055454373
SRR5602284,0.030150324,0.95069087,0.013743222,0.0054156184
SRR1765941,0.19115424,0.7279255,0.03892669,0.041993618
SRR1008914,0.8044757,0.14626811,0.049256187,0.0
SRR7507333,0.7940844,0.15268114,0.05323434,0.0
SRR5763466,0.030151606,0.95069516,0.01374191,0.005411327
SRR5803781,0.026031286,0.9426198,0.016414791,0.014934182
SRR2914255,0.030151486,0.9506948,0.01374197,0.005411744
SRR5343178,0.030152053,0.95069385,0.013742328,0.005411744
ERR719827,0.02908197,0.9492441,0.014231831,0.0074421167
SRR5218387,0.80086523,0.14931631,0.04981837,0.0
SRR5091535,0.030126125,0.9501898,0.013890028,0.0057940483
SRR6265530,0.03171605,0.9467329,0.014031142,0.0075199604
SRR5548387,0.5998963,0.3780059,0.022097863,0.0
SRR7507527,0.030147702,0.9505962,0.013762504,0.005493641
ERR525765,0.030151695,0.9506947,0.0137420595,0.0054115057
SRR5757906,0.22506624,0.17871334,0.59622043,0.0
ERR011219,0.03017059,0.95023036,0.013887316,0.005711794
SRR961774,0.030149281,0.9506479,0.013757467,0.005445361
ERR525767,0.47581735,0.5130215,0.01116123,0.0
SRR5813192,0.030506462,0.9499862,0.013758868,0.005748391
SRR5091500,0.030151665,0.9506951,0.01374191,0.005411327
SRR6185191,0.030430734,0.9495299,0.014162153,0.0058772564
SRR6724457,0.8045826,0.14550619,0.049911242,0.0
SRR5602263,0.17965655,0.8109972,0.009346287,0.0
SRR5637771,0.030281901,0.9500386,0.013828903,0.0058505535
ERR719398,0.030109286,0.95055044,0.013789654,0.005550623
SRR5078900,0.030151755,0.950695,0.01374191,0.005411327
ERR209194,0.031282544,0.9482385,0.013846368,0.0066325665
ERR209533,0.030317128,0.950053,0.013974935,0.005654931
SRR5079252,0.11840844,0.42283788,0.26091653,0.19783717
SRR5601908,0.10752627,0.75448906,0.07728085,0.060703754
ERR719389,0.030119658,0.9505619,0.013787001,0.0055314302
SRR1765911,0.03014797,0.9505663,0.01378271,0.0055030584
SRR5602020,0.030153483,0.95066065,0.013746917,0.0054389834
SRR6024861,0.03014487,0.9506422,0.013755083,0.0054578185
ERR719783,0.030153096,0.9506912,0.013742119,0.0054135323
SRR5757923,0.094855964,0.2808073,0.6243367,0.0
SRR5601938,0.03549224,0.9230677,0.022766769,0.0186733
SRR5757945,0.16147557,0.2219471,0.6165774,0.0
SRR2918849,0.06871751,0.30979633,0.6214862,0.0
SRR7507625,0.030155659,0.95066726,0.013751864,0.005425215
ERR011222,0.796015,0.15441947,0.049565446,0.0
SRR5579004,0.800622,0.1351537,0.06422435,0.0
SRR5495964,0.030151606,0.95069516,0.01374191,0.005411327
ERR719776,0.030143708,0.9506817,0.013745815,0.005428791
SRR5758053,0.7064135,0.11320875,0.18037772,0.0
SRR5758104,0.2825094,0.29742074,0.22606313,0.19400674
SRR6331488,0.030228108,0.9500249,0.0138631165,0.005883932
SRR5650099,0.7667693,0.19069971,0.042531006,0.0
ERR209616,0.032173067,0.94800174,0.0137752,0.0060499907
SRR6901788,0.030148327,0.9504411,0.013802886,0.0056076646
ERR720082,0.030209512,0.9501693,0.013833672,0.005787492
SRR5609957,0.030151606,0.95069516,0.01374191,0.005411327
SRR961785,0.030218959,0.9500985,0.013840228,0.005842328
ERR525776,0.7930651,0.15188374,0.055051185,0.0
ERR719914,0.030361384,0.9499999,0.01380381,0.005834818
SRR5431365,0.31188142,0.25653166,0.22177064,0.20981628
SRR1262585,0.030151606,0.95069516,0.01374191,0.005411327
SRR5637797,0.025197893,0.9435929,0.016223997,0.014985204
SRR7507679,0.030152082,0.9506784,0.013744384,0.0054250956
ERR719429,0.030256003,0.9505004,0.013744593,0.0054990053
SRR5609988,0.030158162,0.9506687,0.013751417,0.0054217577
ERR209404,0.03029126,0.9499315,0.013849825,0.0059274435
SRR5079205,0.030151606,0.95069504,0.01374191,0.005411446
SRR5866497,0.030162007,0.95020664,0.013880521,0.0057508945
SRR5343110,0.030153096,0.9506899,0.013743788,0.0054131746
SRR5396489,0.45901954,0.42653203,0.11349678,0.00095164776
SRR1008713,0.80447555,0.146268,0.049256433,0.0
SRR5431545,0.030151606,0.95069516,0.01374191,0.005411327
ERR719186,0.032063305,0.9480214,0.01365903,0.0062562227
ERR209698,0.7715143,0.18432081,0.044164877,0.0
ERR719318,0.031139553,0.9491803,0.01378122,0.0058989525
SRR6265676,0.030151606,0.95069504,0.01374191,0.005411446
SRR5100596,0.117397964,0.46788973,0.38802695,0.026685357
SRR1930179,0.030151606,0.95069516,0.01374191,0.005411327
SRR5934934,0.040810913,0.93912774,0.013782918,0.0062784553
SRR6264783,0.030156791,0.9506695,0.01375109,0.005422592
ERR011102,0.030178547,0.95011497,0.013920128,0.0057863593
SRR7507546,0.030153483,0.9506887,0.013744235,0.0054135323
SRR1763576,0.80316347,0.14462167,0.052214812,0.0
ERR525846,0.030151576,0.95069504,0.01374191,0.005411446
ERR718994,0.030162066,0.9503035,0.013863087,0.005671382
SRR5343122,0.030151397,0.9506946,0.0137420595,0.0054118633
SRR6265516,0.6975557,0.22886933,0.07357495,0.0
ERR321091,0.030151606,0.95069516,0.01374191,0.005411327
SRR6265069,0.030151606,0.95069516,0.01374191,0.005411327
ERR526068,0.2256146,0.71928453,0.049302667,0.0057982206
SRR6182496,0.030329317,0.9500971,0.013959289,0.0056142807
SRR5399504,0.030107975,0.9506412,0.013760418,0.0054904222
SRR7507526,0.030151576,0.9506948,0.01374197,0.005411625
SRR6901821,0.030151606,0.95069504,0.01374194,0.0054113865
SRR2142230,0.46060863,0.50792384,0.03146747,0.0
SRR6264906,0.030160844,0.9506853,0.013741285,0.0054125786
SRR6265180,0.030151606,0.95069516,0.01374191,0.005411327
SRR6264161,0.030151308,0.9506946,0.0137420595,0.0054119825
SRR6474282,0.030543417,0.94936824,0.013875991,0.0062123537
ERR209790,0.17342137,0.8046216,0.02195702,0.0
SRR5079087,0.030151606,0.95069516,0.01374191,0.005411327
ERR209720,0.65084636,0.32551336,0.02364035,0.0
SRR1693360,0.8042206,0.14283898,0.052940387,0.0
ERR719756,0.030190557,0.9501306,0.013924867,0.005753994
SRR6331281,0.030269325,0.94970834,0.013933241,0.0060890913
SRR6264582,0.030151606,0.95069516,0.01374191,0.005411327
SRR5078718,0.03021434,0.9505765,0.013749421,0.005459726
ERR209733,0.51311654,0.45828536,0.028598117,0.0
ERR719632,0.030600399,0.9500315,0.013727725,0.005640328
ERR525909,0.030143261,0.95068383,0.013745725,0.0054271817
SRR5203130,0.050812155,0.86587906,0.05113265,0.032176137
ERR209782,0.8044904,0.14619555,0.049314007,0.0
SRR6185171,0.030151635,0.9506935,0.013742417,0.0054124594
SRR5650062,0.80436903,0.14522307,0.05040794,0.0
SRR5580471,0.030185193,0.9504539,0.013828635,0.0055322647
ERR719143,0.030151606,0.9504199,0.013838023,0.005590439
ERR720033,0.030200481,0.9500557,0.013874829,0.0058689713
SRR5203280,0.030152231,0.9506806,0.013747007,0.005420208
SRR5399643,0.033438295,0.9463326,0.013780713,0.006448388
ERR1809145,0.030152917,0.95069027,0.013743639,0.0054131746
ERR209815,0.76120377,0.18512215,0.053674083,0.0
ERR526034,0.030151606,0.95069516,0.01374191,0.005411327
ERR719780,0.030151576,0.9506922,0.013742387,0.0054138303
SRR5803727,0.030153096,0.95068485,0.013743341,0.005418718
SRR7507316,0.03015095,0.9506914,0.013743162,0.005414486
SRR1009033,0.8044248,0.14626598,0.04930914,0.0
SRR5757986,0.08311019,0.34685728,0.57003254,0.0
SRR1765923,0.04233408,0.9392596,0.013041317,0.005365014
SRR5947840,0.8044751,0.1462363,0.04928862,0.0
SRR6264093,0.030151606,0.95069516,0.01374191,0.005411327
SRR5649063,0.030151606,0.95069516,0.01374191,0.005411327
ERR321585,0.22914103,0.7172894,0.04916355,0.0044059753
DRR092046,0.722868,0.17542446,0.09567067,0.0060368776
SRR5078683,0.079688996,0.71403825,0.104587376,0.101685345
ERR719927,0.030450523,0.94986683,0.013799071,0.0058835745
SRR1008907,0.8044757,0.14626786,0.04925639,0.0
ERR719709,0.030154705,0.9506321,0.013751656,0.0054615736
ERR209719,0.6417018,0.3354757,0.02282236,0.0
ERR209298,0.030186445,0.9502214,0.013834417,0.005757749
SRR5548402,0.632021,0.27335742,0.094621606,0.0
SRR5399515,0.030151516,0.95069504,0.013741881,0.005411625
SRR5429113,0.6644076,0.17434743,0.11242175,0.048823237
ERR719036,0.03361848,0.9466443,0.013738543,0.0059987307
ERR719345,0.030740947,0.94964516,0.013749808,0.005864024
SRR6331358,0.030151606,0.950695,0.01374194,0.0054115057
SRR5601923,0.030101508,0.9503747,0.013851434,0.0056723356
SRR1929574,0.030151904,0.9506934,0.013742477,0.005412221
SRR6330896,0.030151188,0.9506824,0.013743997,0.0054224133
SRR6264016,0.030151606,0.95069516,0.01374191,0.005411327
SRR5601933,0.03128007,0.9438227,0.015719235,0.009177983
SRR5813386,0.030189455,0.9500078,0.0139045715,0.0058981776
SRR5203180,0.030145377,0.95064604,0.013756514,0.005452037
SRR5813285,0.030235112,0.9501715,0.013818681,0.0057747364
SRR2914165,0.030151606,0.95069504,0.01374191,0.005411446
SRR6724492,0.8043139,0.14598393,0.049702216,0.0
ERR525805,0.030151606,0.95069516,0.01374191,0.005411327
SRR5202840,0.030153185,0.9506532,0.013748348,0.0054453015
SRR1930255,0.030176312,0.95047045,0.013775855,0.005577445
SRR6182469,0.030201912,0.95051944,0.013805658,0.0054730177
SRR5431396,0.6831835,0.2765316,0.040284827,0.0
SRR6264601,0.030151606,0.95069516,0.01374191,0.005411327
SRR5602240,0.02999419,0.94979054,0.014062434,0.0061528683
SRR5580494,0.06845674,0.8228528,0.069481105,0.039209366
ERR209425,0.030042231,0.94928515,0.014016777,0.0066558123
ERR719604,0.030146658,0.950418,0.0138165355,0.0056188107
SRR7507439,0.16568458,0.7921473,0.029880673,0.0122874975
ERR720150,0.030153632,0.9505457,0.0137702525,0.0055303574
ERR525761,0.030151606,0.95069516,0.01374191,0.005411327
SRR6264613,0.03034529,0.95012534,0.013931781,0.0055975914
SRR6724520,0.8043712,0.14468013,0.050948717,0.0
SRR5610172,0.030554324,0.94927615,0.014258355,0.005911112
SRR5078701,0.030151606,0.95069516,0.01374191,0.005411327
ERR209301,0.03023395,0.9502518,0.013799727,0.005714476
SRR6182356,0.030151665,0.950695,0.01374191,0.005411446
SRR6265296,0.030151606,0.95069516,0.01374191,0.005411327
SRR5549114,0.80452937,0.14602855,0.049442075,0.0
SRR5399367,0.030151606,0.95069516,0.01374191,0.005411327
ERR505100,0.6657393,0.30542812,0.02883255,0.0
SRR5548601,0.8035606,0.14606304,0.050376303,0.0
ERR011162,0.06502106,0.92229956,0.012679419,0.0
ERR011279,0.032913506,0.94733965,0.014149576,0.005597234
SRR5813221,0.051225454,0.93092567,0.012575865,0.0052729845
SRR5983306,0.13253698,0.8023994,0.03958088,0.025482714
SRR6281237,0.030153185,0.9506258,0.013753414,0.0054676533
SRR5202997,0.030146837,0.9506886,0.013744056,0.005420506
ERR719517,0.03199953,0.9452757,0.015007794,0.0077169538
SRR5763451,0.030472219,0.95018137,0.013754129,0.0055922866
SRR5580571,0.030132294,0.9505758,0.013770223,0.005521655
SRR5648960,0.030151606,0.95069516,0.01374191,0.005411327
SRR6901810,0.07716095,0.9089413,0.013897751,0.0
SRR6182420,0.030151755,0.95069367,0.0137420595,0.0054124594
ERR720054,0.030670047,0.95021355,0.013715386,0.0054010153
SRR6264289,0.026518643,0.94568586,0.015482426,0.012313068
SRR3313074,0.76420844,0.19579992,0.0399917,0.0
SRR5429177,0.8044711,0.14626308,0.049265824,0.0
SRR1930140,0.05799684,0.9192823,0.01617819,0.006542623
SRR5649050,0.030151606,0.95069516,0.01374191,0.005411327
SRR6331180,0.030151874,0.9506946,0.01374191,0.0054115653
SRR7507691,0.030509472,0.9494549,0.013869554,0.0061661005
SRR5983303,0.5327562,0.4507109,0.016533025,0.0
ERR1809140,0.033639967,0.9475135,0.013548911,0.005297601
SRR5983294,0.8044928,0.14606237,0.04944489,0.0
SRR5648911,0.030151457,0.9506948,0.013742,0.005411744
SRR5548542,0.80445284,0.14626321,0.049283925,0.0
SRR3400451,0.8044757,0.14626811,0.049256187,0.0
SRR5548918,0.8018755,0.14768998,0.050434586,0.0
SRR5803678,0.029923648,0.94883764,0.014402002,0.0068366528
SRR5399484,0.030151606,0.95069516,0.01374191,0.005411327
SRR5650118,0.039731055,0.9431193,0.013348311,0.0038013458
ERR720032,0.030187637,0.95005596,0.013888091,0.0058683157
SRR5079220,0.030151606,0.95069516,0.01374191,0.005411327
SRR5218348,0.8045694,0.14588134,0.049549285,0.0
SRR7082899,0.80444217,0.14412288,0.05143492,0.0
ERR011126,0.033177197,0.9482308,0.013618231,0.004973769
SRR5078917,0.030151606,0.95069516,0.01374191,0.005411327
ERR719228,0.030619383,0.9497702,0.013766289,0.005844116
ERR719123,0.08197969,0.90592223,0.012098142,0.0
ERR719151,0.03163773,0.9485153,0.01388824,0.005958736
SRR5202875,0.030151576,0.9506942,0.01374203,0.0054121614
SRR5602108,0.03700587,0.9427136,0.01340729,0.0068731904
SRR5078671,0.030151606,0.95069516,0.01374191,0.005411327
SRR5602033,0.030151606,0.95069516,0.01374191,0.005411327
SRR5078950,0.030151606,0.95069516,0.01374191,0.005411327
SRR5648931,0.042174846,0.93636745,0.014823347,0.0066343546
ERR720116,0.039435893,0.9415362,0.013983905,0.005044043
SRR5802318,0.030151606,0.95069516,0.01374191,0.005411327
SRR6331212,0.030170858,0.9502275,0.013902813,0.0056988
SRR7008044,0.030149162,0.9506859,0.013744473,0.0054204464
SRR7507407,0.030151665,0.95069504,0.01374191,0.0054113865
ERR209761,0.3731558,0.5932579,0.03358623,0.0
SRR5602320,0.029271811,0.94913113,0.014281869,0.007315159
SRR5983431,0.7144642,0.25411254,0.03142329,0.0
SRR5548713,0.03470239,0.9456717,0.014214277,0.005411625
ERR209556,0.8043485,0.14635742,0.049294002,0.0
SRR6182401,0.030153096,0.9506899,0.013743848,0.0054131746
SRR1766016,0.4052052,0.55075103,0.04120493,0.00283885
SRR5548189,0.49711245,0.47668055,0.026207108,0.0
SRR5218341,0.50089324,0.45313555,0.045971148,0.0
SRR5813441,0.030102938,0.9504657,0.013816386,0.005614996
SRR7507706,0.030008137,0.9470105,0.014664412,0.008316934
ERR719546,0.030881137,0.9481056,0.014284074,0.0067291856
SRR5548824,0.59075546,0.3850047,0.024239931,0.0
ERR525855,0.09540393,0.88917285,0.015423247,0.0
SRR1766076,0.3295645,0.6505351,0.019900389,0.0
ERR209507,0.030146599,0.9504274,0.013817102,0.0056089163
SRR6724367,0.80392784,0.14651603,0.049556162,0.0
ERR720195,0.030139208,0.95066416,0.013752669,0.0054439306
ERR525994,0.80447537,0.14626837,0.049256317,0.0
SRR5202930,0.030149907,0.95063245,0.0137627125,0.005454898
SRR5648879,0.030152857,0.95061207,0.013756275,0.0054787993
SRR6264636,0.029903233,0.9497951,0.01405111,0.0062505007
ERR719523,0.032788515,0.944819,0.014924884,0.0074676275
SRR7507714,0.030177444,0.9506018,0.013775706,0.0054450035
ERR719055,0.03461477,0.9456346,0.013784975,0.0059655905
SRR7507695,0.030348629,0.9497849,0.01386109,0.0060054064
SRR5495977,0.02922225,0.9484322,0.014487565,0.007857978
SRR5343118,0.03014788,0.95068896,0.013743848,0.0054192543
ERR209678,0.74066365,0.21962282,0.03971355,0.0
SRR6724477,0.79722506,0.14924443,0.053530533,0.0
SRR5866317,0.030170292,0.9505408,0.013796121,0.0054928064
SRR961761,0.05564624,0.85799146,0.053893685,0.032468617
SRR5610157,0.030151606,0.9506951,0.01374191,0.0054113865
SRR497944,0.03015238,0.9506928,0.013742775,0.0054121017
SRR6182377,0.030152231,0.95065564,0.013748229,0.005443871
SRR1765998,0.03015256,0.9506823,0.013743609,0.0054215193
ERR209211,0.054567784,0.92688996,0.013443589,0.0050987005
SRR5602336,0.03053391,0.9493819,0.014220178,0.005864024
SRR1687042,0.060262386,0.9269576,0.012779954,0.0
SRR6182404,0.80439174,0.14626491,0.049343355,0.0
ERR209827,0.7937867,0.14475852,0.061454773,0.0
ERR1809130,0.030153245,0.9506938,0.013741791,0.0054112077
SRR5548922,0.032508165,0.9462756,0.0138377845,0.007378459
ERR209637,0.79907954,0.15145011,0.04947038,0.0
SRR5602347,0.030155033,0.9506798,0.013747364,0.005417824
SRR6876223,0.09956425,0.88872355,0.0117122,0.0
SRR6264942,0.030151606,0.95069516,0.01374191,0.005411327
SRR5803701,0.030151606,0.95069516,0.01374191,0.005411327
ERR209601,0.804433,0.14601038,0.049556594,0.0
SRR5078568,0.030151606,0.95069516,0.01374191,0.005411327
SRR7423287,0.030680865,0.9485569,0.014515877,0.0062463284
SRR6264296,0.11272541,0.8047168,0.04912463,0.0334332
SRR5203038,0.030056268,0.94958663,0.0141170025,0.0062401295
SRR6474297,0.030988872,0.9485803,0.01386416,0.0065666437
SRR7507584,0.031340867,0.9497042,0.0136882365,0.0052667856
ERR719531,0.030739725,0.9489327,0.014027029,0.0063005686
ERR720231,0.031142086,0.9493853,0.01368925,0.0057833195
ERR695624,0.5497887,0.35667083,0.09354052,0.0
SRR5648919,0.03053227,0.9501631,0.013725907,0.0055787563
SRR6724466,0.80465597,0.14519332,0.05015072,0.0
ERR719421,0.030262113,0.95051146,0.013741583,0.0054848194
SRR5757882,0.030617535,0.94860256,0.014499396,0.0062805414
SRR5650147,0.80343956,0.146836,0.049724426,0.0
SRR5203051,0.030028552,0.9503426,0.013849765,0.005779147
SRR5549057,0.8046413,0.14402547,0.05133328,0.0
SRR5761647,0.030151457,0.9506948,0.01374197,0.005411744
