,root:Diseases,root:Health,root:Infections,Unknown
SRR5079213,0.032660834,0.50461775,0.4627214,0.0
SRR6264279,0.016682062,0.97880226,0.004515633,0.0
SRR5202973,0.015841862,0.97913253,0.005025626,0.0
ERR525700,0.5956687,0.19865867,0.0870558,0.11861682
ERR719218,0.034968585,0.9397535,0.016267091,0.009010911
SRR5983404,0.7319788,0.19329649,0.030580252,0.04414451
SRR2673279,0.057313025,0.93352526,0.008432925,0.000728786
SRR1930138,0.01664847,0.97887546,0.00447602,0.0
ERR719263,0.027288342,0.9678434,0.004868259,0.0
SRR5078567,0.016518498,0.97903174,0.004449693,0.0
SRR6182347,0.027733672,0.9682855,0.0039808047,0.0
SRR5548203,0.02892521,0.96775436,0.0033204318,0.0
SRR5813190,0.033748522,0.96067595,0.0055754357,0.0
SRR7507688,0.01657197,0.9789653,0.004462757,0.0
SRR5548620,0.065966524,0.93140924,0.002624212,0.0
ERR011143,0.019411044,0.97595274,0.0046362435,0.0
SRR1689535,0.90529275,0.068246156,0.026461083,0.0
SRR5203133,0.016498363,0.9790453,0.0044563855,0.0
SRR5803794,0.039649546,0.92255104,0.024620831,0.013178587
SRR5079265,0.016539743,0.97900546,0.004454885,0.0
SRR5203237,0.019968176,0.95105934,0.028972464,0.0
ERR719999,0.01736475,0.9781314,0.0045038,0.0
SRR5431529,0.016510691,0.9790416,0.004447675,0.0
SRR051688,0.048556075,0.94489974,0.0065441695,0.0
SRR2175771,0.3514512,0.4580452,0.048208594,0.142295
SRR7507673,0.016777972,0.9787176,0.004504436,0.0
SRR961846,0.017989133,0.97722125,0.004789544,0.0
ERR525936,0.022437762,0.9727831,0.0047790706,0.0
SRR5580556,0.03565175,0.9568491,0.0074991556,0.0
SRR6724477,0.88346183,0.09388456,0.02265356,0.0
SRR7507616,0.016527079,0.978958,0.0045149946,0.0
SRR1693255,0.9115506,0.059926346,0.028523102,0.0
SRR5218312,0.016517332,0.97903496,0.004447673,0.0
SRR5763459,0.04217809,0.9512946,0.0065273046,0.0
ERR720112,0.03980749,0.9530719,0.007120588,0.0
SRR5203205,0.016936375,0.97852373,0.0045399126,0.0
SRR5091615,0.045518696,0.94364655,0.009414852,0.0014199018
SRR5650157,0.527132,0.3013217,0.070349544,0.101196766
SRR6264521,0.03987102,0.95234364,0.0077853235,0.0
SRR6265282,0.016321395,0.9790891,0.0045895,0.0
SRR5866588,0.014521035,0.9783126,0.0071663763,0.0
SRR5577147,0.44497856,0.40872034,0.042793095,0.103507996
SRR5580413,0.0164165,0.97735465,0.006228968,0.0
SRR6264135,0.9052586,0.071026765,0.023714535,0.0
SRR5813447,0.016516972,0.9790091,0.004473916,0.0
SRR5758052,0.042470723,0.930078,0.026982546,0.00046873093
SRR6264432,0.016841048,0.97863066,0.0045283022,0.0
SRR6264651,0.016511079,0.97904116,0.004447675,0.0
SRR7464883,0.016252989,0.9783973,0.0053497176,0.0
SRR5579018,0.039950147,0.9533393,0.0067105964,0.0
SRR5651442,0.040538955,0.95016783,0.009293132,0.0
SRR5431390,0.016496452,0.97896993,0.0045335894,0.0
SRR5578979,0.04456628,0.95140475,0.0040289443,0.0
SRR5648953,0.03280316,0.96180785,0.005389061,0.0
SRR5758057,0.016726237,0.9771137,0.0061601163,0.0
ERR719373,0.030222386,0.95035315,0.014958471,0.0044659376
SRR5813428,0.01755701,0.97777694,0.0046660854,0.0
SRR5580461,0.041247874,0.8586434,0.079797894,0.020310879
SRR6264163,0.012736739,0.9783676,0.008895649,0.0
SRR5343114,0.016767738,0.97871953,0.004512748,0.0
SRR6331393,0.018159807,0.977239,0.004601223,0.0
ERR209169,0.07067296,0.9193155,0.0088015795,0.0012099743
SRR5757847,0.27992636,0.036074985,0.6839987,0.0
ERR719589,0.028893666,0.964879,0.0062273233,0.0
SRR5934931,0.23886693,0.75562406,0.0055089355,0.0
SRR5549070,0.024570618,0.9687952,0.0066341935,0.0
SRR5399516,0.01651123,0.97904104,0.004447765,0.0
SRR5947829,0.06929472,0.919628,0.008462846,0.0026144385
SRR6251469,0.6732663,0.26830852,0.024553806,0.033871412
SRR5757966,0.23629878,0.17050737,0.59319377,0.0
SRR6724527,0.91330796,0.057777114,0.028914955,0.0
SRR1009062,0.9115984,0.056032117,0.03236958,0.0
SRR5758058,0.059329018,0.9360307,0.0046403175,0.0
SRR6264304,0.01650621,0.97904295,0.0044508367,0.0
SRR5203113,0.018059969,0.9774053,0.004534772,0.0
SRR6265371,0.019869609,0.97523147,0.00489898,0.0
SRR5757929,0.048601568,0.93995136,0.008600593,0.0028464794
SRR5399513,0.016484985,0.9790458,0.004469177,0.0
SRR6724470,0.91330796,0.057777114,0.028914955,0.0
SRR6265317,0.0059418576,0.9413472,0.052710947,0.0
SRR5602145,0.030718356,0.96079314,0.008488448,0.0
ERR720003,0.018497597,0.97696245,0.00453989,0.0
SRR6724535,0.017543137,0.97791123,0.0045456067,0.0
ERR321550,0.03529011,0.9591097,0.005600114,0.0
SRR5648855,0.016543211,0.9789979,0.0044588614,0.0
ERR719764,0.08657712,0.9071818,0.006241161,0.0
SRR6928793,0.051389486,0.82195795,0.09654623,0.030106366
SRR5431501,0.016510691,0.9790416,0.004447675,0.0
SRR5602141,0.01773963,0.9775346,0.004725811,0.0
ERR719885,0.023844784,0.97062206,0.005533163,0.0
ERR719473,0.019365387,0.97534126,0.0052933935,0.0
SRR6251452,0.90792155,0.06344852,0.028629843,0.0
SRR5548656,0.7107327,0.032458227,0.256809,0.0
SRR5202992,0.015952894,0.9791803,0.0048668296,0.0
ERR209171,0.03932339,0.95417434,0.0065022907,0.0
SRR5091469,0.048682123,0.92577815,0.014514059,0.011025667
SRR5203045,0.016187772,0.97910136,0.0047109416,0.0
ERR209085,0.015229453,0.9792674,0.005503081,0.0
ERR209373,0.24704462,0.71288073,0.013302714,0.026771903
SRR5758001,0.2107544,0.105056584,0.684189,0.0
SRR6265466,0.027458983,0.96759766,0.0049432935,0.0
SRR5761713,0.7247555,0.2438944,0.016367435,0.014982641
SRR5429165,0.8994111,0.06897293,0.03161599,0.0
SRR6264689,0.016397303,0.9790739,0.0045288084,0.0
SRR5866427,0.6366853,0.29969773,0.02167055,0.04194641
SRR064887,0.91184324,0.0585949,0.029561857,0.0
SRR6185231,0.017834727,0.97737265,0.004792646,0.0
SRR5813224,0.0165976,0.9788599,0.0045425356,0.0
SRR5649084,0.01915913,0.97603154,0.0048093717,0.0
ERR209867,0.88483053,0.08772369,0.027445849,0.0
ERR209826,0.716675,0.24352804,0.019405097,0.020391822
SRR6928761,0.14592779,0.7949538,0.016387105,0.042731285
SRR6265626,0.83408284,0.14801958,0.017645359,0.00025224686
ERR719544,0.046296388,0.9318661,0.013907611,0.007929862
SRR5429342,0.50213885,0.33385554,0.057181418,0.10682422
SRR5079038,0.027636282,0.96441835,0.007945309,0.0
SRR1765928,0.016459735,0.9789446,0.004595601,0.0
SRR5548405,0.016728438,0.97879535,0.0044761463,0.0
SRR6264841,0.016512496,0.9790355,0.004452052,0.0
SRR5218364,0.13666534,0.845653,0.010118365,0.007563293
SRR5649132,0.06207956,0.93139553,0.0065248786,0.0
SRR5429327,0.8655587,0.04841307,0.08602827,0.0
ERR719740,0.08039272,0.8251065,0.039251447,0.055249333
ERR719623,0.016962314,0.97852546,0.0045122276,0.0
SRR5203305,0.016694719,0.9787875,0.004517825,0.0
SRR5431383,0.016509376,0.9790411,0.0044495794,0.0
SRR5218366,0.023671959,0.9723519,0.0039762612,0.0
SRR5202978,0.016434994,0.978976,0.00458893,0.0
SRR5983279,0.7418917,0.2139321,0.021642745,0.022533476
SRR5757925,0.2831101,0.303578,0.25871617,0.15459573
ERR209680,0.5548008,0.4392148,0.0059843985,0.0
SRR1766039,0.015506427,0.97822934,0.0062641744,0.0
SRR5399884,0.087038,0.53835773,0.37460434,0.0
SRR1930253,0.016511792,0.9790402,0.0044479724,0.0
SRR5580449,0.8782798,0.08621776,0.03550243,0.0
ERR719056,0.03319356,0.9391134,0.018152386,0.009540677
SRR6450953,0.907864,0.055662967,0.03647309,0.0
SRR6264062,0.016494028,0.97904617,0.0044597257,0.0
ERR1637160,0.029413858,0.9662971,0.004288992,0.0
ERR719114,0.024329694,0.9710391,0.0046312497,0.0
SRR7690038,0.90505224,0.067543104,0.027404603,0.0
SRR5648767,0.01867895,0.9763997,0.0049214168,0.0
SRR5757961,0.27755412,0.052015133,0.6704307,0.0
SRR5343024,0.016509669,0.97904205,0.0044483915,0.0
ERR209583,0.57197034,0.3991074,0.015710711,0.013211548
SRR5580637,0.021403123,0.9738925,0.0047042915,0.0
SRR5866464,0.15373546,0.7895086,0.019935548,0.03682041
ERR719613,0.018817965,0.9758303,0.0053518196,0.0
SRR6424544,0.48296535,0.2827334,0.13122189,0.10307932
SRR5429242,0.8105954,0.083204,0.0854758,0.020724773
SRR5758006,0.6267875,0.27525216,0.026529938,0.071430445
SRR5802285,0.016671982,0.97879004,0.004538032,0.0
ERR695627,0.91308093,0.0580088,0.028910289,0.0
SRR6881413,0.2099776,0.1059094,0.684113,0.0
SRR5803647,0.08398553,0.9119664,0.0040480774,0.0
SRR5650059,0.5451065,0.44899118,0.0059023555,0.0
SRR6942366,0.019009192,0.97504544,0.005945451,0.0
SRR5983403,0.01798551,0.9768756,0.0051389756,0.0
SRR6942400,0.84521365,0.12696186,0.024446398,0.0033781528
SRR5548556,0.054788172,0.92041254,0.013579786,0.0112195015
SRR5548507,0.8359214,0.1156393,0.032473713,0.015965581
SRR5649173,0.016508948,0.9790195,0.004471449,0.0
SRR5429324,0.29553735,0.69657505,0.007887499,0.0
SRR5866448,0.027245445,0.9678094,0.0049452274,0.0
SRR5903348,0.016760621,0.9787615,0.0044778925,0.0
SRR5429087,0.64592695,0.15238637,0.0990783,0.10260838
SRR5649071,0.016783986,0.9787945,0.004421442,0.0
SRR2914199,0.016511947,0.9790396,0.004448508,0.0
SRR5580596,0.015962513,0.97802424,0.006013264,0.0
SRR961732,0.018950012,0.97568166,0.00536832,0.0
ERR719889,0.023867488,0.9705371,0.0055954014,0.0
SRR5796789,0.022620348,0.97304857,0.004331109,0.0
ERR719834,0.019870514,0.9745836,0.005545896,0.0
SRR5610071,0.01662557,0.9787599,0.0046145925,0.0
SRR6450978,0.014293411,0.97864884,0.0070577273,0.0
SRR5711550,0.91330796,0.057777114,0.028914955,0.0
SRR5649119,0.016574804,0.9789469,0.004478283,0.0
ERR720129,0.015173018,0.97611177,0.008715193,0.0
ERR209483,0.3954823,0.5339103,0.016840875,0.05376655
SRR5580548,0.021298865,0.9728991,0.005801982,0.0
SRR5609952,0.079193175,0.74393576,0.099921376,0.076949716
SRR5218382,0.0398709,0.95507246,0.005056664,0.0
SRR6265348,0.06277536,0.9315523,0.0056723636,0.0
SRR5548517,0.88783604,0.05563578,0.05652818,0.0
SRR6264003,0.02768318,0.96763355,0.0046833637,0.0
SRR5343092,0.013969104,0.9791333,0.0068976805,0.0
SRR5578993,0.57716924,0.37876678,0.01947555,0.024588466
SRR6264256,0.016510691,0.9790416,0.004447675,0.0
SRR7690058,0.9107783,0.061362654,0.027859077,0.0
ERR525770,0.21054319,0.50294256,0.16475683,0.12175745
ERR209440,0.01801631,0.97736377,0.004619951,0.0
SRR5079269,0.01651055,0.9790415,0.0044479435,0.0
SRR5757780,0.09791079,0.22273254,0.67935663,0.0
SRR5343178,0.015415008,0.97926307,0.0053219297,0.0
SRR5079072,0.016510662,0.9790416,0.004447675,0.0
SRR2914204,0.016509729,0.97895044,0.0045398874,0.0
SRR6264286,0.023204336,0.97166115,0.005134462,0.0
SRR6185278,0.044043556,0.9506264,0.005330131,0.0
ERR525890,0.049710356,0.94584465,0.004445023,0.0
SRR5802231,0.020442571,0.9746895,0.004867981,0.0
SRR6264202,0.01652579,0.97902423,0.0044499575,0.0
SRR5649098,0.0068543847,0.95440406,0.038741592,0.0
SRR5649184,0.016564647,0.9789644,0.0044709723,0.0
ERR719816,0.031343967,0.9505036,0.0137681365,0.004384339
ERR719532,0.04101202,0.9442985,0.0112845,0.003404975
SRR064862,0.89198893,0.052486148,0.055525035,0.0
SRR5650114,0.8369314,0.07174366,0.09132493,0.0
ERR525948,0.9133067,0.057777107,0.028916186,0.0
SRR1763560,0.60626805,0.3811223,0.011619866,0.0009897947
SRR6182304,0.21766306,0.17033054,0.61200637,0.0
ERR719438,0.019091323,0.9762606,0.004648094,0.0
ERR525763,0.087836,0.90033937,0.009063095,0.0027614832
SRR5429215,0.91209,0.05861893,0.029291067,0.0
ERR720068,0.016996533,0.9784748,0.0045286985,0.0
ERR209899,0.017289607,0.97793615,0.0047742594,0.0
SRR5078953,0.016517757,0.9790319,0.0044504055,0.0
ERR1637182,0.016510691,0.9790416,0.004447675,0.0
SRR7423259,0.018822163,0.9766394,0.0045385184,0.0
SRR5431392,0.015633289,0.9791878,0.0051789023,0.0
SRR5580539,0.016699366,0.97820115,0.0050995406,0.0
SRR5548520,0.9125994,0.056021344,0.031379204,0.0
SRR5079051,0.016450498,0.9790526,0.004496939,0.0
SRR2918683,0.0619798,0.8855797,0.026510894,0.02592963
SRR5711539,0.86949396,0.104629666,0.025070429,0.000805974
SRR5649166,0.009240839,0.97135705,0.01940211,0.0
SRR6264536,0.03716132,0.9467354,0.0114017725,0.004701495
SRR5757767,0.037487477,0.9269368,0.024691433,0.010884285
SRR6901805,0.017802019,0.976772,0.005425965,0.0
SRR5203148,0.017358523,0.9780048,0.0046366164,0.0
SRR7507347,0.11705502,0.8769718,0.0059731817,0.0
DRR067938,0.9100838,0.060000222,0.029915942,0.0
SRR5431538,0.016510691,0.9790416,0.004447675,0.0
SRR5813233,0.016409898,0.9789639,0.0046261335,0.0
ERR719751,0.01689921,0.9784372,0.0046636164,0.0
SRR5803756,0.67366266,0.2739066,0.020256191,0.032174587
SRR5202989,0.01532217,0.9784359,0.006241977,0.0
SRR051679,0.74839175,0.16827017,0.03609103,0.047247052
SRR6265271,0.01650445,0.9790416,0.004454026,0.0
SRR1687439,0.8005486,0.17946237,0.0174976,0.0024914145
SRR5578944,0.030181875,0.9637321,0.006085999,0.0
ERR505106,0.022064187,0.97320825,0.00472758,0.0
SRR5429325,0.7091747,0.2836243,0.0072009778,0.0
SRR5813387,0.016618453,0.9788574,0.0045242268,0.0
SRR5758086,0.39910454,0.15004605,0.45084938,0.0
ERR719132,0.016529327,0.97900426,0.004466398,0.0
SRR5648991,0.016780095,0.9784346,0.004785318,0.0
SRR6928762,0.021954983,0.95876276,0.017799437,0.0014827847
SRR5602082,0.04008934,0.9436599,0.0114554465,0.004795313
SRR5202940,0.015817361,0.9790944,0.005088209,0.0
SRR5758122,0.49611777,0.28346163,0.06821841,0.15220219
SRR5761776,0.016510693,0.9790416,0.004447735,0.0
ERR720049,0.029570272,0.9653632,0.0050665135,0.0
ERR209180,0.89472216,0.080386825,0.024891064,0.0
ERR720051,0.030543951,0.9638864,0.0055697085,0.0
ERR719195,0.036318153,0.9559054,0.007717699,5.877018e-05
SRR5761653,0.028888196,0.96557766,0.0055341236,0.0
SRR6265576,0.017365199,0.9777887,0.0048461575,0.0
SRR5650088,0.045323394,0.9495478,0.005128712,0.0
SRR5078751,0.016510691,0.9790416,0.004447675,0.0
SRR5548310,0.32542884,0.5979236,0.018885046,0.057762504
SRR051686,0.033511505,0.9627525,0.0037359681,0.0
SRR7507694,0.016782895,0.9787094,0.0045076846,0.0
SRR5813252,0.059427384,0.93483955,0.0057330024,0.0
SRR064898,0.91308504,0.057605326,0.029309697,0.0
SRR6182376,0.07242132,0.923256,0.0043226546,0.0
SRR5548207,0.9125809,0.058353238,0.029065808,0.0
SRR497946,0.7897083,0.053089764,0.15720186,0.0
SRR5947867,0.033834707,0.9568483,0.009317046,0.0
ERR011140,0.016012868,0.97867596,0.0053111985,0.0
SRR5078753,0.016511023,0.9790414,0.004447676,0.0
SRR5399242,0.91330796,0.057777114,0.028914955,0.0
SRR5866289,0.0694567,0.92112744,0.009282708,0.00013315678
SRR5429090,0.9127999,0.058472224,0.028727919,0.0
SRR6331373,0.016817085,0.97867936,0.0045036357,0.0
SRR5548320,0.9130087,0.0581365,0.028854836,0.0
SRR5548659,0.91005254,0.057749,0.032198474,0.0
ERR719265,0.02694485,0.96817464,0.0048805284,0.0
SRR5548683,0.89763355,0.06869931,0.033667102,0.0
ERR719161,0.022163242,0.9700515,0.0077853356,0.0
ERR719120,0.025299171,0.97005856,0.0046423166,0.0
SRR7423236,0.08026971,0.9141036,0.0056266766,0.0
SRR5203181,0.016940273,0.97846794,0.0045917574,0.0
SRR5203189,0.016915642,0.97852594,0.004558474,0.0
SRR5548949,0.02371217,0.96867913,0.007608684,0.0
SRR1693228,0.9129792,0.05817195,0.028848799,0.0
SRR5983472,0.9113728,0.05910417,0.029523132,0.0
SRR6264540,0.026204532,0.8047359,0.16905956,0.0
SRR5548192,0.9121266,0.05583489,0.032038435,0.0
SRR5601899,0.09192079,0.86862653,0.015524507,0.023928165
SRR6185208,0.02675166,0.964886,0.008362322,0.0
SRR6724368,0.91214454,0.058745854,0.029109616,0.0
ERR525825,0.016522978,0.9790256,0.004451414,0.0
SRR5761757,0.016475357,0.97903454,0.004490128,0.0
SRR064854,0.7978279,0.03900071,0.1631714,0.0
SRR5802303,0.016510691,0.9790395,0.00444979,0.0
SRR5579035,0.020397078,0.972929,0.0066738334,0.0
SRR7507564,0.0060583255,0.927574,0.06636768,0.0
SRR5203395,0.016377168,0.97907734,0.00454551,0.0
SRR5757879,0.6166825,0.37186968,0.011447816,0.0
SRR6182529,0.10524121,0.7010584,0.11876905,0.07493138
SRR5758073,0.171746,0.27643773,0.5518163,0.0
ERR209551,0.8984134,0.067019545,0.034567036,0.0
SRR5579016,0.016497517,0.978988,0.0045145354,0.0
SRR1693211,0.35469636,0.63895893,0.0063447393,0.0
SRR1687063,0.6037804,0.3885583,0.007661336,0.0
SRR5091546,0.02067919,0.97470045,0.004620331,0.0
