,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic diseases:Irritable Bowel Syndrome,"root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases:Colitis, Ulcerative",root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases:Crohn Disease,Unknown
SRR5020876,0.008440614,0.010492444,0.0102163255,0.9708506
SRR5758129,0.007704526,0.046621352,0.021620989,0.92405313
ERR719178,0.011143923,0.0150024295,0.018338382,0.95551527
ERR011150,0.006358981,0.01014024,0.010039061,0.97346175
SRR5866359,0.004946202,0.009627551,0.0075500607,0.9778762
SRR5602036,0.004635781,0.008634955,0.0065972805,0.980132
ERR719029,0.021254152,0.035933495,0.042289823,0.90052253
SRR5429072,0.01800248,0.0599218,0.041918308,0.8801574
SRR5761712,0.006629169,0.012946576,0.011484057,0.9689402
SRR6265293,0.030801952,0.041136116,0.046209306,0.8818526
SRR6724380,0.005338758,0.03217891,0.01142472,0.9510576
SRR5758125,0.004278183,0.00832507,0.0058594644,0.9815373
SRR6474301,0.10012668,0.033974886,0.03715685,0.82874155
SRR5580410,0.012596041,0.017276853,0.0213041,0.948823
SRR5495956,0.009441644,0.048068315,0.026115388,0.9163747
SRR5202884,0.004523784,0.013087869,0.007816136,0.9745722
SRR6264071,0.0042393506,0.008687824,0.0059678555,0.98110497
ERR634981,0.0066432655,0.017410219,0.012760162,0.9631864
SRR5758111,0.010212421,0.027990907,0.02409017,0.9377065
SRR5903360,0.004363179,0.010206968,0.006726235,0.9787036
SRR2175767,0.014523447,0.033482134,0.025791049,0.92620337
SRR5947858,0.061337292,0.09066719,0.109237045,0.73875844
SRR5761746,0.0055678785,0.009892702,0.00857994,0.9759595
SRR5549005,0.08961329,0.5056113,0.078202546,0.32657284
SRR5803758,0.00651899,0.011442602,0.010554343,0.97148407
ERR719606,0.0066868365,0.010358214,0.009798944,0.973156
SRR6265233,0.016363442,0.017893523,0.01956144,0.9461816
SRR5711562,0.009333134,0.023396015,0.015304923,0.9519659
ERR209319,0.022515953,0.03731519,0.036588818,0.90358007
ERR526084,0.0021217465,0.36938286,0.017845362,0.61065006
SRR961843,0.0041818917,0.011338949,0.0067344904,0.9777447
SRR5343028,0.0042978525,0.009833604,0.006490946,0.9793776
SRR6264844,0.0069054663,0.0100188255,0.011446834,0.9716289
SRR5548524,0.0044683516,0.81725526,0.019768149,0.1585083
ERR209362,0.012334675,0.02723524,0.021871984,0.9385581
ERR525801,0.0033393502,0.4351486,0.016593844,0.5449182
SRR2142193,0.003430605,0.7651417,0.017889708,0.21353793
SRR5648864,0.010443002,0.031716198,0.021286637,0.9365542
ERR720077,0.0048784018,0.010105073,0.0075841546,0.97743237
ERR720128,0.0044238567,0.0104032755,0.006910801,0.97826207
ERR719452,0.0063863695,0.01039502,0.009123355,0.9740952
ERR209829,0.0039207935,0.06096503,0.011805475,0.92330873
SRR5651409,0.040089667,0.10687107,0.09109613,0.7619431
SRR6185165,0.0033478737,0.050312042,0.008826554,0.93751353
SRR1999165,0.005478412,0.009058535,0.0071407855,0.97832227
ERR209360,0.012383789,0.026830703,0.021825463,0.9389601
ERR209740,0.002180785,0.36893958,0.01766786,0.6112118
SRR5802384,0.010034442,0.010068923,0.017332703,0.96256393
SRR5602060,0.0048069656,0.008888811,0.0069878995,0.97931635
SRR6474248,0.0037328005,0.016692936,0.007796824,0.97177744
SRR6424587,0.004278213,0.008325189,0.005859554,0.98153704
SRR5079213,0.004278153,0.00832507,0.0058594346,0.98153734
SRR6264279,0.004319072,0.00871253,0.006116122,0.98085225
SRR5202973,0.0051108003,0.009264022,0.0075924695,0.9780327
ERR525700,0.0291211,0.15975118,0.075241834,0.73588586
ERR719218,0.008693278,0.01410228,0.0148901045,0.96231437
SRR5983404,0.040449202,0.13083068,0.09062719,0.7380929
SRR2673279,0.015089273,0.011823863,0.021461904,0.951625
SRR1930138,0.007919282,0.012265414,0.014114469,0.96570086
ERR719263,0.02294743,0.018970072,0.030600578,0.9274819
SRR5078567,0.004274398,0.0083498955,0.0058674216,0.98150826
SRR6182347,0.004948318,0.009655952,0.007525742,0.97787
SRR5548203,0.009072542,0.92695963,0.032286435,0.03168142
SRR5813190,0.005614102,0.13924226,0.018135488,0.8370081
SRR7507688,0.0068467557,0.009541124,0.011266917,0.97234523
SRR5548620,0.0042491555,0.84310985,0.02044493,0.13219607
ERR011143,0.008239478,0.03074056,0.01647845,0.9445415
SRR1689535,0.5353779,0.049800158,0.18648568,0.22833622
SRR5203133,0.0042434037,0.0086297095,0.00594911,0.9811778
SRR5803794,0.0036492646,0.021767676,0.0077250004,0.966858
SRR5079265,0.004270673,0.008376956,0.0058752,0.98147714
SRR5203237,0.004278451,0.008325368,0.0058599412,0.98153627
ERR719999,0.0072863996,0.023512512,0.01451391,0.9546872
SRR5431529,0.004278153,0.008325011,0.0058594644,0.98153734
SRR051688,0.06925845,0.016785204,0.032798022,0.88115835
SRR2175771,0.032234848,0.10243347,0.074854374,0.7904773
SRR7507673,0.0056954026,0.009192079,0.008777142,0.9763354
SRR961846,0.004283279,0.010066867,0.006548196,0.97910166
ERR525936,0.0065813363,0.014359951,0.012080222,0.9669785
SRR5580556,0.01761794,0.026518434,0.030265212,0.9255984
SRR6724477,0.023710757,0.01755634,0.019405335,0.9393276
SRR7507616,0.009424776,0.010651261,0.014841795,0.96508217
SRR1693255,0.746518,0.030502617,0.15138608,0.071593285
SRR5218312,0.0042823255,0.008329958,0.005867511,0.9815202
SRR5763459,0.0177055,0.019824356,0.02685988,0.9356103
ERR720112,0.011706054,0.014694005,0.02008918,0.95351076
SRR5203205,0.0068468153,0.009892553,0.010573149,0.9726875
SRR5091615,0.005646169,0.06713539,0.017432302,0.9097861
SRR5650157,0.0037612915,0.01975131,0.0072289705,0.9692584
SRR6264521,0.021126717,0.017897755,0.031147629,0.9298279
SRR6265282,0.0051985085,0.008935899,0.0072683394,0.9785973
SRR5866588,0.0078113675,0.00978303,0.012202442,0.97020316
SRR5577147,0.017125487,0.013026118,0.021609008,0.9482394
SRR5580413,0.009943366,0.011501402,0.016101897,0.96245337
SRR6264135,0.003976524,0.023475587,0.00848186,0.964066
SRR5813447,0.0050873756,0.008840144,0.007507056,0.97856545
SRR5758052,0.0042972267,0.008347958,0.005892873,0.98146194
SRR6264432,0.0042773783,0.008334339,0.005863607,0.9815247
SRR6264651,0.004278362,0.008325189,0.005859643,0.9815368
SRR7464883,0.007647693,0.011861116,0.0126494765,0.96784174
SRR5579018,0.0061221123,0.023393631,0.01258707,0.9578972
SRR5651442,0.005962163,0.009260327,0.008859038,0.9759185
SRR5431390,0.00416407,0.010100573,0.0063452125,0.97939014
SRR5578979,0.002874583,0.14323512,0.012238741,0.84165156
SRR5648953,0.030819833,0.016444772,0.03488636,0.91784906
SRR5758057,0.014211595,0.01139304,0.021296412,0.95309895
ERR719373,0.006807357,0.011861771,0.011331826,0.9699991
SRR5813428,0.0035701394,0.029622376,0.008007288,0.9588002
SRR5580461,0.02129674,0.031378448,0.041632175,0.90569264
SRR6264163,0.004572302,0.008537471,0.006455034,0.9804352
SRR5343114,0.009057522,0.01143831,0.013575166,0.96592903
SRR6331393,0.013185471,0.014341623,0.020438075,0.95203483
ERR209169,0.014755785,0.02788508,0.027515441,0.92984366
SRR5757847,0.0026361644,0.14747748,0.012825668,0.8370607
ERR719589,0.024122387,0.021860301,0.035628945,0.91838837
SRR5934931,0.061231494,0.02240917,0.030969173,0.88539016
SRR5549070,0.016551077,0.015979767,0.02489242,0.94257677
SRR5399516,0.005182922,0.0091896355,0.007665664,0.9779618
SRR5947829,0.017907709,0.020453185,0.027952671,0.93368644
SRR6251469,0.005962193,0.009824067,0.009330094,0.9748837
SRR5757966,0.0028611124,0.09115851,0.011528224,0.89445215
SRR6724527,0.004278153,0.008325011,0.0058594644,0.98153734
SRR1009062,0.016113497,0.94004947,0.043836955,0.0
SRR5758058,0.015204281,0.01336652,0.010877371,0.96055186
SRR6264304,0.004278153,0.008325011,0.0058594346,0.9815374
SRR5203113,0.009174496,0.017181098,0.016473591,0.95717084
SRR6265371,0.038238376,0.012083769,0.028281331,0.9213965
SRR5757929,0.013847321,0.036294937,0.028146088,0.9217117
SRR5399513,0.0042827427,0.008330435,0.0058684945,0.9815183
SRR6724470,0.004278153,0.008325011,0.0058594644,0.98153734
SRR6265317,0.0042226315,0.0090069175,0.0060794353,0.980691
SRR5602145,0.103290915,0.017358392,0.022664756,0.85668594
ERR720003,0.008556187,0.02875179,0.017189264,0.94550276
SRR6724535,0.0063931644,0.009604186,0.009925306,0.97407734
ERR321550,0.005555868,0.022235632,0.011767566,0.96044093
SRR5648855,0.0042904913,0.00834775,0.0058904886,0.9814713
ERR719764,0.017572641,0.013773143,0.018142134,0.95051205
SRR6928793,0.014949709,0.012117803,0.024441242,0.9484912
SRR5431501,0.004278153,0.008325011,0.0058594644,0.98153734
SRR5602141,0.005891919,0.009957194,0.009191155,0.97495973
ERR719885,0.0106984675,0.0179587,0.01875335,0.9525895
ERR719473,0.01492393,0.014299631,0.014425695,0.95635074
SRR6251452,0.007389784,0.19185397,0.02004531,0.78071094
SRR5548656,0.002990663,0.058944017,0.010765672,0.9272996
SRR5202992,0.0042854548,0.008337885,0.0058769584,0.9814997
ERR209171,0.012482911,0.031327397,0.023781508,0.9324082
SRR5091469,0.017863542,0.03133568,0.033159405,0.9176414
SRR5203045,0.0043311715,0.008479148,0.006025225,0.98116446
ERR209085,0.004514277,0.0085142255,0.0063250065,0.9806465
ERR209373,0.0046126842,0.057629794,0.013390601,0.92436695
SRR5758001,0.004278153,0.008325011,0.0058594644,0.98153734
SRR6265466,0.012200147,0.024948716,0.02088201,0.94196916
SRR5761713,0.2178191,0.12293938,0.17625579,0.48298573
SRR5429165,0.016034067,0.011538386,0.033705592,0.93872195
SRR6264689,0.005271286,0.009176403,0.007698953,0.97785336
SRR5866427,0.0032817721,0.3822904,0.015624672,0.59880316
SRR064887,0.016140077,0.9399889,0.043871038,0.0
SRR6185231,0.0035214722,0.032844514,0.008124381,0.95550966
SRR5813224,0.0040507317,0.012418181,0.0067486763,0.97678244
SRR5649084,0.014599323,0.016093135,0.020722926,0.9485846
ERR209867,0.010841876,0.92872834,0.03496629,0.025463521
ERR209826,0.0038722157,0.049454033,0.011301488,0.93537223
SRR6928761,0.0039612353,0.04986462,0.011764556,0.9344096
SRR6265626,0.02917254,0.18855888,0.07068315,0.7115854
ERR719544,0.020712614,0.014594674,0.030394554,0.93429816
SRR5429342,0.0043672025,0.008411646,0.006038815,0.98118234
SRR5079038,0.0075619817,0.02343288,0.016032904,0.95297223
SRR1765928,0.0076878965,0.0110292435,0.013175845,0.968107
SRR5548405,0.004276097,0.00833866,0.005863726,0.9815215
SRR6264841,0.005591035,0.009871542,0.008696079,0.97584134
SRR5218364,0.0036581159,0.025739163,0.00803113,0.9625716
SRR5649132,0.13464877,0.034037948,0.12280589,0.7085074
SRR5429327,0.028471977,0.7236127,0.053425908,0.19448936
ERR719740,0.012305379,0.018793136,0.022222102,0.94667935
ERR719623,0.0061181188,0.009333611,0.008925229,0.975623
SRR5203305,0.004989803,0.009069592,0.007256955,0.97868365
SRR5431383,0.0042907298,0.008340448,0.005883217,0.9814856
SRR5218366,0.041944772,0.014397502,0.008709103,0.9349486
SRR5202978,0.004374087,0.0091839135,0.006390393,0.98005164
SRR5983279,0.0070903003,0.06673738,0.020001382,0.90617096
SRR5757925,0.04141569,0.04475978,0.07368922,0.84013534
ERR209680,0.020135134,0.02923584,0.027888685,0.92274034
SRR1766039,0.004526645,0.02129376,0.009646028,0.96453357
SRR5399884,0.005234748,0.009625137,0.008135855,0.9770043
SRR1930253,0.0042124987,0.008936286,0.0060021877,0.980849
SRR5580449,0.015071258,0.942446,0.042482663,0.0
ERR719056,0.0070573986,0.012416661,0.0121151805,0.96841073
SRR6450953,0.5386995,0.022419125,0.122951835,0.31592953
SRR6264062,0.004278004,0.008326501,0.0058600307,0.98153543
ERR1637160,0.0045291185,0.009843051,0.006907463,0.97872037
ERR719114,0.006006986,0.011822283,0.009760708,0.97241
SRR7690038,0.45497057,0.045339584,0.1560165,0.34367335
SRR5648767,0.006310135,0.009340405,0.009821117,0.9745283
SRR5757961,0.0033679605,0.04491064,0.008795083,0.9429263
SRR5343024,0.004278153,0.008325011,0.0058594644,0.98153734
ERR209583,0.003285557,0.7423141,0.018046707,0.23635364
SRR5580637,0.011057347,0.013177365,0.016739905,0.9590254
SRR5866464,0.002829671,0.22011569,0.014814734,0.76223993
ERR719613,0.0068137646,0.010375977,0.009894043,0.97291625
SRR6424544,0.021614403,0.021655291,0.046453416,0.9102769
SRR5429242,0.008643389,0.010298222,0.014336199,0.9667222
SRR5758006,0.018762022,0.027456194,0.028392166,0.92538965
SRR5802285,0.006857991,0.009757936,0.009250522,0.97413355
ERR695627,0.0042500496,0.008567214,0.0059331357,0.9812496
SRR6881413,0.0042776763,0.00832811,0.0058604777,0.98153377
SRR5803647,0.10604063,0.03021115,0.06344357,0.80030465
SRR5650059,0.015033871,0.03531587,0.027434051,0.9222162
SRR6942366,0.0061707795,0.00993216,0.009640694,0.9742564
SRR5983403,0.006247431,0.009526312,0.009810567,0.97441566
SRR6942400,0.00672704,0.03759283,0.0151332915,0.9405469
SRR5548556,0.046521604,0.08099383,0.093296796,0.7791878
SRR5548507,0.017414927,0.10920572,0.04972008,0.8236593
SRR5649173,0.0064570606,0.009453893,0.010043919,0.97404516
SRR5429324,0.0058637857,0.009171426,0.009107202,0.9758576
SRR5866448,0.007414788,0.016703904,0.013244092,0.9626372
SRR5903348,0.011883169,0.015752494,0.018185705,0.95417863
SRR5429087,0.008751512,0.017041594,0.014925808,0.9592811
SRR5649071,0.0057340264,0.009539872,0.008846194,0.9758799
SRR2914199,0.004622102,0.008574039,0.0065430403,0.98026085
SRR5580596,0.021696508,0.01591003,0.031369716,0.9310237
SRR961732,0.0032579303,0.08127609,0.009326547,0.90613943
ERR719889,0.010960966,0.016901582,0.01874715,0.9533903
SRR5796789,0.07254368,0.015839607,0.020847559,0.8907691
ERR719834,0.006236911,0.011132151,0.009946942,0.972684
SRR5610071,0.004699737,0.0092301965,0.006936878,0.9791332
SRR6450978,0.010650128,0.010270536,0.016456515,0.9626228
SRR5711550,0.0059604943,0.010332614,0.009224445,0.9744824
SRR5649119,0.00481537,0.008868933,0.0068953037,0.9794204
ERR720129,0.004386157,0.010303795,0.0068195164,0.97849053
ERR209483,0.0165008,0.049164057,0.030587673,0.90374744
SRR5580548,0.020928174,0.019938082,0.030791849,0.92834187
SRR5609952,0.0063072443,0.07099432,0.0196836,0.90301484
SRR5218382,0.0048694313,0.012497485,0.00831449,0.9743186
SRR6265348,0.07208416,0.03420624,0.07298541,0.8207242
SRR5548517,0.015651163,0.94032985,0.044019036,0.0
SRR6264003,0.019768983,0.11647487,0.0455572,0.8181989
SRR5343092,0.0042763352,0.008400142,0.0058971047,0.9814264
SRR5578993,0.0042669177,0.008411288,0.0058873,0.98143446
SRR6264256,0.0058237016,0.009957314,0.008985996,0.97523296
SRR7690058,0.27363953,0.15049338,0.12259787,0.45326924
ERR525770,0.0035075247,0.033009976,0.008104026,0.9553785
ERR209440,0.011837274,0.012453109,0.018340558,0.9573691
SRR5079269,0.0042678714,0.008397907,0.0058808327,0.9814534
SRR5757780,0.005302787,0.009720802,0.008348167,0.97662824
SRR5343178,0.0042781234,0.008326352,0.0058600307,0.9815355
SRR5079072,0.004278064,0.008325666,0.0058596134,0.9815366
SRR2914204,0.016315252,0.01173681,0.024535716,0.94741225
SRR6264286,0.023793101,0.013707936,0.025836855,0.9366621
SRR6185278,0.007391393,0.027366817,0.014870077,0.95037174
ERR525890,0.04816827,0.016048193,0.021981627,0.9138019
SRR5802231,0.056214005,0.014666349,0.020903379,0.90821624
SRR6264202,0.004278481,0.008331686,0.005863577,0.98152626
SRR5649098,0.004499048,0.00854364,0.006287575,0.98066974
SRR5649184,0.004191667,0.00924018,0.0060483813,0.9805198
ERR719816,0.011306584,0.0143170655,0.019641876,0.95473444
ERR719532,0.018587321,0.013334483,0.027476043,0.9406022
SRR064862,0.016164804,0.9399297,0.04390549,0.0
SRR5650114,0.011664271,0.07417789,0.02803579,0.88612205
ERR525948,0.002262205,0.28430557,0.016078293,0.69735396
SRR1763560,0.4024411,0.029063076,0.09233704,0.47615874
SRR6182304,0.0030534565,0.06759709,0.010054916,0.91929454
ERR719438,0.0063790083,0.010573924,0.009116948,0.9739301
ERR525763,0.026898444,0.06611383,0.04192376,0.86506397
SRR5429215,0.004278153,0.008325011,0.0058594644,0.98153734
ERR720068,0.0067850947,0.019846618,0.01335299,0.9600153
ERR209899,0.0040836334,0.013121486,0.0070124567,0.9757824
SRR5078953,0.0042764544,0.008336455,0.0058627725,0.98152435
ERR1637182,0.004278153,0.008325011,0.0058594644,0.98153734
SRR7423259,0.01325646,0.028231114,0.017008811,0.94150364
SRR5431392,0.0043036044,0.008385241,0.005931884,0.9813793
SRR5580539,0.006386578,0.010346055,0.009545445,0.9737219
SRR5548520,0.016146999,0.9399721,0.04388093,0.0
SRR5079051,0.004435599,0.008488387,0.006162524,0.9809135
SRR2918683,0.009483695,0.03898853,0.021640986,0.9298868
SRR5711539,0.13971582,0.06515151,0.09678194,0.6983507
SRR5649166,0.004913509,0.008799285,0.0071312487,0.97915596
SRR6264536,0.007018566,0.010843217,0.011918575,0.9702196
SRR5757767,0.013622016,0.011381656,0.018168807,0.9568275
SRR6901805,0.004409671,0.008505851,0.0061647296,0.9809197
SRR5203148,0.0038563907,0.026026338,0.008492112,0.96162516
SRR7507347,0.23725274,0.038934797,0.09101012,0.63280237
DRR067938,0.0042788684,0.008325905,0.005860746,0.9815345
SRR5431538,0.004278153,0.008325011,0.0058594644,0.98153734
SRR5813233,0.005570084,0.009447247,0.008529395,0.9764533
ERR719751,0.0073061883,0.009727418,0.010964513,0.9720019
SRR5803756,0.008438468,0.018642157,0.017032415,0.95588696
SRR5202989,0.0077231824,0.011665642,0.012083024,0.96852815
SRR051679,0.373766,0.048159778,0.19285583,0.38521838
SRR6265271,0.0043120384,0.008359075,0.005927086,0.9814018
SRR1687439,0.005201429,0.12736312,0.016669124,0.8507663
SRR5578944,0.0043801665,0.008742183,0.0062315464,0.98064613
ERR505106,0.00992769,0.02313599,0.018838316,0.948098
SRR5429325,0.010258406,0.014896154,0.015868366,0.9589771
SRR5813387,0.00419572,0.012184292,0.0069886446,0.97663134
SRR5758086,0.024152756,0.03424719,0.05055806,0.891042
ERR719132,0.0055167675,0.009082735,0.0077641606,0.97763634
SRR5648991,0.0048401356,0.008745611,0.0067799985,0.9796343
SRR6928762,0.0038854778,0.8521889,0.020256817,0.12366885
SRR5602082,0.054933578,0.035119265,0.0742566,0.83569056
SRR5202940,0.0042904615,0.008472234,0.005955398,0.9812819
SRR5758122,0.020172626,0.2316362,0.057080895,0.69111025
SRR5761776,0.0043438673,0.008388728,0.005986482,0.9812809
ERR720049,0.016022354,0.024887562,0.0286811,0.93040895
ERR209180,0.0061974227,0.05012399,0.015023142,0.92865545
ERR720051,0.00768286,0.027293056,0.017229825,0.94779426
ERR719195,0.009988964,0.01407516,0.016460687,0.95947516
SRR5761653,0.05248463,0.015465438,0.034257352,0.8977926
SRR6265576,0.0044813156,0.008512199,0.0062792003,0.9807273
SRR5650088,0.007325709,0.014421105,0.011526853,0.9667263
SRR5078751,0.0042820573,0.00832966,0.005867064,0.98152125
SRR5548310,0.013903087,0.94546515,0.04063179,0.0
SRR051686,0.0131132305,0.010749459,0.01500386,0.9611335
SRR7507694,0.0050344467,0.010912031,0.0080397725,0.9760138
SRR5813252,0.006490499,0.12333378,0.018814772,0.8513609
SRR064898,0.01616656,0.9399256,0.043907903,0.0
SRR6182376,0.005173564,0.01013276,0.008018076,0.9766756
SRR5548207,0.0028610826,0.4902032,0.018663168,0.48827255
SRR497946,0.016204953,0.013175756,0.028268397,0.94235086
SRR5947867,0.005865872,0.009241521,0.008580297,0.9763123
ERR011140,0.0058627427,0.009361118,0.008362412,0.9764137
