,root:Engineered,root:Environmental,root:Host-associated,Unknown
ERR1689449,0.00336126,0.00528303,0.9913557,0.0
ERR2510952,0.00336126,0.00528303,0.9913557,0.0
ERR924019,0.0033613185,0.0052833254,0.99135536,0.0
SRR3416651,0.0074760234,0.9846743,0.0078497175,0.0
ERR924382,0.0074896137,0.9846672,0.007843156,0.0
SRR1747528,0.0074760234,0.9846743,0.0078497175,0.0
ERR1547034,0.0074760234,0.9846743,0.0078497175,0.0
SRR5626860,0.0074760234,0.9846743,0.0078497175,0.0
DRR047576,0.00336126,0.00528303,0.9913557,0.0
ERR498961,0.00336126,0.00528303,0.9913557,0.0
SRR1151511,0.0074760234,0.9846743,0.0078497175,0.0
ERR1309972,0.003365188,0.005318273,0.9913166,0.0
ERR1897612,0.0074760234,0.9846743,0.0078497175,0.0
SRR3633414,0.007484604,0.98462975,0.007885575,0.0
SRR7449293,0.0033613474,0.005283709,0.991355,0.0
ERR1533436,0.003359383,0.0053503304,0.9912903,0.0
SRR5180464,0.0074760234,0.9846743,0.0078497175,0.0
ERR2730382,0.0033612305,0.0052830894,0.9913557,0.0
SRR3095082,0.003364333,0.0052992105,0.9913364,0.0
ERR443771,0.0033406443,0.0055402485,0.99111915,0.0
ERR719670,0.003457517,0.0053940928,0.9911484,0.0
ERR2729961,0.8228557,0.08137644,0.095767885,0.0
ERR365975,0.0034741273,0.0060449885,0.99048084,0.0
DRR047838,0.0033613185,0.0052833254,0.99135536,0.0
ERR1677101,0.00336126,0.00528303,0.9913557,0.0
ERR1691846,0.003361319,0.005283118,0.9913556,0.0
ERR1547068,0.0074760234,0.9846743,0.0078497175,0.0
SRR2922859,0.00336126,0.00528303,0.9913557,0.0
ERR1256630,0.0033614356,0.005283886,0.99135464,0.0
SRR1295367,0.0033645649,0.0053943107,0.99124116,0.0
DRR050234,0.0074760234,0.9846743,0.0078497175,0.0
SRR1617901,0.003361319,0.005283059,0.99135566,0.0
DRR047808,0.00336126,0.00528303,0.9913558,0.0
SRR2922975,0.003361348,0.0052832365,0.9913555,0.0
ERR498739,0.0033614358,0.005283679,0.9913549,0.0
ERR1582598,0.0074760234,0.9846743,0.0078497175,0.0
ERR309244,0.0034350792,0.006002338,0.9905626,0.0
ERR499123,0.003362019,0.0052879914,0.99135,0.0
ERR1522297,0.0033596894,0.005305924,0.99133444,0.0
ERR2043540,0.007477864,0.9846733,0.00784882,0.0
SRR5180903,0.0074767377,0.9846739,0.00784942,0.0
ERR719814,0.003361836,0.0052918955,0.9913463,0.0
ERR443015,0.0033612596,0.005283089,0.99135566,0.0
ERR1428614,0.0033613185,0.005283088,0.99135554,0.0
ERR1382980,0.0033658799,0.005311028,0.9913232,0.0
ERR3040048,0.0033621981,0.0052871336,0.99135065,0.0
SRR995398,0.00336126,0.00528303,0.9913557,0.0
SRR8611197,0.0033613474,0.00528365,0.99135506,0.0
DRR048092,0.0033613478,0.0052833245,0.99135536,0.0
ERR1255929,0.00336126,0.00528303,0.9913557,0.0
ERR1314625,0.0033760567,0.005326423,0.99129754,0.0
SRR6342058,0.0074760234,0.9846743,0.0078497175,0.0
ERR1582585,0.0074760234,0.9846743,0.0078497175,0.0
SRR5176226,0.0074760234,0.9846743,0.0078497175,0.0
ERR1382311,0.0033638696,0.0052945744,0.99134153,0.0
SRR3664338,0.0074760234,0.9846743,0.0078497175,0.0
ERR1383788,0.0033613178,0.005283443,0.99135524,0.0
SRR1623180,0.0033119656,0.0060687023,0.9906193,0.0
SRR5227110,0.0074760234,0.9846743,0.0078497175,0.0
SRR6235167,0.0074760234,0.9846743,0.0078497175,0.0
ERR2511222,0.003362401,0.0052893194,0.9913483,0.0
SRR2923050,0.00336126,0.00528303,0.9913558,0.0
SRR8605236,0.0033640082,0.0052987677,0.9913372,0.0
ERR1310217,0.0033645642,0.0053021945,0.99133325,0.0
SRR516062,0.004449451,0.09157486,0.90397567,0.0
SRR5803575,0.0074760234,0.9846743,0.0078497175,0.0
ERR1533579,0.003361982,0.0053113177,0.9913267,0.0
SRR5520566,0.0074760234,0.9846743,0.0078497175,0.0
ERR1897251,0.0074760234,0.9846743,0.0078497175,0.0
ERR430956,0.00336123,0.005283148,0.9913556,0.0
ERR443643,0.0033564153,0.0053424877,0.9913011,0.0
SRR4054221,0.0074760234,0.9846743,0.0078497175,0.0
SRR6038504,0.003361875,0.005285982,0.99135214,0.0
ERR1384680,0.0033700413,0.005300733,0.9913292,0.0
ERR1256931,0.0033716296,0.005291247,0.9913371,0.0
ERR1255935,0.00336126,0.00528303,0.9913557,0.0
ERR520802,0.0033612305,0.0052830596,0.9913558,0.0
ERR1512228,0.0035702218,0.0074980725,0.98893166,0.0
SRR1618258,0.0033638696,0.005294515,0.9913416,0.0
SRR1929488,0.0074760234,0.9846743,0.0078497175,0.0
ERR833470,0.0074760234,0.9846743,0.0078497175,0.0
ERR209326,0.0033619595,0.005288228,0.99134976,0.0
SRR6408775,0.0033613774,0.0052833543,0.99135524,0.0
ERR444303,0.0033631355,0.005291799,0.9913451,0.0
SRR3130570,0.0074760234,0.9846743,0.007849688,0.0
ERR2511010,0.0033639632,0.005292181,0.99134386,0.0
ERR2495171,0.0033613774,0.0052835024,0.9913551,0.0
DRR047472,0.00336126,0.00528303,0.9913558,0.0
SRR2984222,0.0074760234,0.9846743,0.0078497175,0.0
SRR5699415,0.00336126,0.00528303,0.9913557,0.0
ERR2531970,0.00336126,0.00528303,0.9913557,0.0
SRR6239906,0.00336126,0.00528303,0.9913557,0.0
ERR2570235,0.82283926,0.08133441,0.09582631,0.0
ERR1315723,0.00336126,0.00528303,0.9913557,0.0
ERR883524,0.0033814465,0.0057613603,0.99085724,0.0
ERR2042987,0.0074760234,0.9846743,0.0078497175,0.0
ERR531844,0.00336126,0.00528303,0.9913558,0.0
ERR1366511,0.00336903,0.005350527,0.99128044,0.0
SRR6411823,0.0033613185,0.005283088,0.9913556,0.0
SRR6038460,0.00336126,0.00528303,0.9913557,0.0
ERR1385005,0.003365567,0.0053039356,0.99133044,0.0
SRR1602719,0.0074760234,0.9846743,0.0078497175,0.0
SRR7449092,0.0033620053,0.0055196914,0.9911183,0.0
DRR030452,0.0033618144,0.005286543,0.9913516,0.0
SRR5915168,0.0074760234,0.9846743,0.0078497175,0.0
SRR6931756,0.003366357,0.0053246194,0.991309,0.0
SRR7448925,0.00336126,0.00528303,0.9913557,0.0
SRR994567,0.0033582512,0.005319681,0.99132204,0.0
SRR6451782,0.003361582,0.0052844468,0.9913539,0.0
ERR2511342,0.0033708743,0.005326963,0.99130213,0.0
ERR1466919,0.003379828,0.005424499,0.9911957,0.0
ERR1924314,0.8228557,0.08137595,0.09576839,0.0
SRR5001960,0.0074820765,0.9846711,0.007846781,0.0
ERR1103115,0.0074760234,0.9846743,0.0078497175,0.0
ERR2739157,0.003365506,0.005340442,0.9912941,0.0
SRR1426506,0.0034974706,0.008608576,0.98789394,0.0
DRR044004,0.0033612596,0.005283089,0.99135566,0.0
ERR1677206,0.00336126,0.00528303,0.9913557,0.0
SRR3732503,0.0033678936,0.005294149,0.9913379,0.0
ERR1314510,0.0033624,0.0052895257,0.991348,0.0
SRR8611173,0.0033642682,0.005302284,0.9913334,0.0
ERR705763,0.0033616694,0.0052854517,0.9913529,0.0
ERR1760045,0.0033612594,0.0052832956,0.9913554,0.0
SRR1426438,0.0033633367,0.0053317663,0.99130493,0.0
ERR1689848,0.00336126,0.00528303,0.9913557,0.0
ERR1896791,0.005517453,0.56567085,0.31386974,0.114941955
ERR1103036,0.0074760234,0.9846743,0.007849658,0.0
SRR6314145,0.011618376,0.97054505,0.013118476,0.0047180653
ERR1589266,0.0074760234,0.9846743,0.0078497175,0.0
ERR1533341,0.0033609804,0.0053844326,0.9912545,0.0
SRR1949148,0.0033650592,0.005361819,0.9912731,0.0
ERR2495426,0.0033616105,0.005285037,0.99135333,0.0
ERR867005,0.0033627236,0.005290707,0.99134666,0.0
ERR1593407,0.0033705032,0.0054442827,0.9911852,0.0
SRR6663562,0.0074760234,0.9846743,0.0078497175,0.0
SRR6408730,0.00336126,0.00528303,0.9913558,0.0
SRR6457426,0.0074760234,0.9846743,0.0078497175,0.0
ERR1960828,0.0033599057,0.005299921,0.9913402,0.0
SRR8608684,0.0033650317,0.0053046737,0.99133027,0.0
ERR1690296,0.0033612596,0.005283089,0.99135566,0.0
SRR7349777,0.0074760234,0.9846743,0.0078497175,0.0
SRR6931426,0.00336126,0.00528303,0.9913558,0.0
SRR8356352,0.0034156248,0.005368427,0.9912159,0.0
SRR5786155,0.0074759647,0.9846744,0.007849689,0.0
ERR720227,0.0033631627,0.005292892,0.9913439,0.0
ERR1677349,0.0033644543,0.0054639266,0.99117166,0.0
ERR469630,0.0033622198,0.005292219,0.99134564,0.0
SRR5002131,0.007486171,0.984669,0.007844804,0.0
ERR1398147,0.0033616403,0.005285008,0.99135333,0.0
ERR3610818,0.003353109,0.005437318,0.9912096,0.0
ERR1522290,0.0033577662,0.005328111,0.9913142,0.0
ERR1690646,0.00336126,0.00528303,0.9913558,0.0
SRR2848820,0.008022135,0.98391086,0.008067059,0.0
ERR321956,0.0036704226,0.007923217,0.9884064,0.0
SRR2006052,0.007487552,0.98466635,0.007846125,0.0
DRR043944,0.0033614063,0.005283679,0.99135494,0.0
ERR1583317,0.0074760234,0.9846743,0.0078497175,0.0
SRR5177393,0.0074760234,0.9846743,0.0078497175,0.0
SRR5595789,0.0074767666,0.9846738,0.007849478,0.0
ERR1256584,0.0033613478,0.005283295,0.99135536,0.0
SRR7651508,0.0074760243,0.98467433,0.007849689,0.0
SRR7902022,0.003361107,0.0052862237,0.9913527,0.0
ERR1512183,0.0033613185,0.0052832067,0.99135554,0.0
ERR1522086,0.003361319,0.005283089,0.9913556,0.0
SRR996188,0.0033613185,0.005283088,0.9913556,0.0
SRR2168152,0.0074760234,0.9846743,0.0078497175,0.0
SRR5525242,0.0033616389,0.005285836,0.9913525,0.0
SRR3632967,0.0074760234,0.9846743,0.0078497175,0.0
ERR1467044,0.00336123,0.005283207,0.9913556,0.0
ERR526045,0.00336126,0.00528303,0.9913557,0.0
ERR2495470,0.003361553,0.005284536,0.9913539,0.0
ERR1522612,0.003357191,0.005336924,0.9913058,0.0
ERR695428,0.0033770103,0.0053792642,0.9912438,0.0
SRR5483761,0.0074760234,0.9846743,0.007849688,0.0
DRR048096,0.003361377,0.005283413,0.9913552,0.0
SRR5570767,0.007477094,0.98467344,0.007849478,0.0
SRR3236545,0.0074760234,0.9846743,0.0078497175,0.0
SRR4414214,0.00747644,0.9846738,0.007849747,0.0
ERR1533448,0.0033596805,0.0053861584,0.9912542,0.0
SRR2086925,0.00336126,0.00528303,0.9913557,0.0
SRR1980810,0.007476202,0.98467404,0.0078497175,0.0
ERR579656,0.0033612894,0.005283089,0.99135566,0.0
SRR7448685,0.00336126,0.00528303,0.9913558,0.0
ERR501084,0.00336126,0.00528303,0.9913557,0.0
ERR1201260,0.0033820414,0.005552822,0.9910651,0.0
SRR6931853,0.0033628868,0.0052991905,0.99133795,0.0
SRR1515157,0.0033612305,0.0052830596,0.9913558,0.0
ERR923926,0.0033613478,0.005283384,0.99135524,0.0
ERR2013515,0.0033596628,0.0053040027,0.99133635,0.0
SRR1231569,0.0027507718,0.5029473,0.49430194,0.0
ERR441553,0.0036804057,0.043691657,0.952628,0.0
SRR1289335,0.0033603704,0.0056017237,0.9910379,0.0
DRR043142,0.0033612594,0.0052832365,0.9913555,0.0
ERR1593429,0.0074761724,0.9846742,0.007849598,0.0
ERR441270,0.00336126,0.00528303,0.9913557,0.0
ERR1310945,0.00336126,0.00528303,0.9913557,0.0
SRR1802750,0.00340439,0.005540357,0.9910552,0.0
SRR6148467,0.00336126,0.00528303,0.9913558,0.0
ERR1303860,0.00336126,0.00528303,0.9913557,0.0
SRR1805166,0.0074770967,0.9846732,0.007849749,0.0
ERR866686,0.00336126,0.00528303,0.9913557,0.0
ERR1263658,0.003420796,0.0060430076,0.9905362,0.0
SRR5210808,0.0033793203,0.0054106703,0.99121,0.0
SRR6508106,0.007477034,0.9846736,0.007849389,0.0
SRR2005374,0.0033535273,0.0053780437,0.99126846,0.0
ERR1511892,0.0033764616,0.0053897314,0.9912338,0.0
SRR7584810,0.0033694115,0.005426053,0.99120456,0.0
SRR8605436,0.0033615232,0.005284388,0.99135405,0.0
ERR1249612,0.00336126,0.00528303,0.9913557,0.0
ERR982861,0.0034226119,0.0058248728,0.9907525,0.0
ERR2233253,0.0074760234,0.9846743,0.0078497175,0.0
ERR883462,0.0033613779,0.005283177,0.9913555,0.0
ERR192253,0.0033888144,0.005542725,0.9910685,0.0
ERR1691208,0.00336126,0.00528303,0.9913557,0.0
SRR6057230,0.0074760234,0.9846743,0.0078497175,0.0
ERR308491,0.0033706306,0.0055677444,0.99106157,0.0
ERR1897081,0.0074760234,0.9846743,0.0078497175,0.0
SRR3362146,0.003365421,0.005320134,0.9913144,0.0
DRR030608,0.003361874,0.005286455,0.99135166,0.0
ERR1759936,0.0033592144,0.005307701,0.991333,0.0
DRR066661,0.8228557,0.08137644,0.095767885,0.0
ERR924516,0.0033616687,0.005285569,0.9913527,0.0
ERR1691253,0.00336126,0.00528303,0.9913557,0.0
SRR2154898,0.00336126,0.00528303,0.9913557,0.0
SRR1119241,0.0074760234,0.9846743,0.0078497175,0.0
ERR2013521,0.0033612596,0.005283118,0.9913556,0.0
ERR107190,0.003362809,0.0052921837,0.991345,0.0
ERR2495305,0.003361377,0.005283561,0.9913551,0.0
ERR209457,0.0033658491,0.0053100483,0.9913241,0.0
SRR5525236,0.0033615525,0.005284684,0.99135375,0.0
SRR1302181,0.0074760234,0.9846743,0.0078497175,0.0
ERR1019642,0.0033616985,0.0053227907,0.99131554,0.0
ERR1523289,0.0033237704,0.00576494,0.9909113,0.0
SRR8605368,0.0033619907,0.0052872817,0.9913507,0.0
ERR1314592,0.0033783095,0.005415466,0.9912062,0.0
ERR1313364,0.0034854019,0.0059070666,0.9906075,0.0
SRR5437922,0.0074760234,0.9846743,0.0078497175,0.0
SRR6264153,0.00336126,0.00528303,0.9913557,0.0
ERR1111242,0.0033614642,0.005284003,0.99135447,0.0
ERR2233241,0.0074763205,0.98467404,0.007849627,0.0
ERR1384951,0.00336126,0.00528303,0.9913557,0.0
SRR7449108,0.0033612594,0.0052833846,0.99135536,0.0
ERR1109552,0.0033613474,0.005283443,0.9913552,0.0
SRR5687954,0.003415562,0.0056910133,0.9908935,0.0
SRR6931540,0.0033613185,0.005283088,0.99135554,0.0
ERR1315675,0.0033650447,0.005299033,0.9913359,0.0
SRR2143751,0.00336126,0.00528303,0.9913557,0.0
ERR765770,0.0033656,0.005336775,0.99129766,0.0
ERR1896884,0.0074760234,0.9846743,0.0078497175,0.0
ERR2003257,0.00336126,0.00528303,0.9913557,0.0
SRR6004952,0.0074759647,0.9846744,0.007849689,0.0
SRR769623,0.0074760234,0.9846743,0.0078497175,0.0
SRR2897445,0.0033600351,0.0053111543,0.9913288,0.0
ERR1311368,0.0033613185,0.005283088,0.99135554,0.0
ERR2198666,0.0033721274,0.0053883446,0.9912395,0.0
ERR380910,0.0033613185,0.005283088,0.99135554,0.0
ERR2200208,0.22824726,0.12858799,0.21003416,0.43313062
ERR2442763,0.00336126,0.00528303,0.9913557,0.0
SRR5587997,0.0074760234,0.9846743,0.0078497175,0.0
SRR6457198,0.0074760234,0.9846743,0.0078497175,0.0
ERR2651943,0.0053799874,0.07816022,0.9164598,0.0
SRR6028471,0.0033643602,0.0053003626,0.99133533,0.0
ERR2666941,0.0033896207,0.008663285,0.9879471,0.0
SRR5699315,0.00336126,0.00528303,0.9913557,0.0
SRR3624190,0.0074760234,0.9846743,0.0078497175,0.0
SRR921138,0.0033612596,0.005283089,0.99135566,0.0
SRR2761208,0.0033613767,0.0052838274,0.99135476,0.0
SRR1617713,0.0033640286,0.0052893157,0.99134666,0.0
ERR539152,0.0074760234,0.9846743,0.0078497175,0.0
SRR3633031,0.0074760234,0.9846743,0.0078497175,0.0
ERR981237,0.0033614642,0.0052841515,0.99135435,0.0
DRR050853,0.0033617278,0.005285599,0.9913527,0.0
SRR6411747,0.00336126,0.00528303,0.9913557,0.0
SRR935212,0.0033629548,0.005293395,0.9913437,0.0
ERR1583326,0.0074760234,0.9846743,0.0078497175,0.0
ERR1189698,0.0074760234,0.9846743,0.0078497175,0.0
ERR2249179,0.0033614356,0.0052839154,0.9913546,0.0
SRR6444012,0.003362812,0.005290677,0.99134654,0.0
SRR2658051,0.00336126,0.00528303,0.9913558,0.0
SRR3403838,0.0033621958,0.005288108,0.9913497,0.0
SRR2856995,0.0074760234,0.9846743,0.0078497175,0.0
SRR8610883,0.003364826,0.0053038467,0.9913313,0.0
SRR6028508,0.0033617567,0.0052859234,0.9913523,0.0
SRR5179783,0.0074760234,0.9846743,0.0078497175,0.0
SRR632431,0.0074760234,0.9846743,0.0078497175,0.0
ERR1255961,0.00336126,0.00528303,0.9913557,0.0
SRR6411721,0.00336126,0.00528303,0.9913557,0.0
SRR942580,0.007533239,0.98464304,0.007823682,0.0
SRR5196440,0.0033613185,0.005283088,0.99135554,0.0
