,root:Host-associated:Human:Circulatory_system:Blood,root:Host-associated:Human:Digestive_system:Intestine,root:Host-associated:Human:Digestive_system:Large_intestine,root:Host-associated:Human:Digestive_system:Oral,root:Host-associated:Human:Lympathic_system:Lymph_nodes,root:Host-associated:Human:Reproductive_system:Female,root:Host-associated:Human:Reproductive_system:Vagina,root:Host-associated:Human:Respiratory_system:Nasopharyngeal,root:Host-associated:Human:Respiratory_system:Pulmonary_system,Unknown
ERR209778,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR5870044,5.170249e-05,0.0011805892,0.0045047104,0.0035966635,0.0011897683,0.0012248158,0.0019001365,0.00079125166,0.00045630336,0.9851041
ERR1712495,0.00026023388,0.0002912283,0.00012889504,0.3438719,0.0005209744,0.0014690459,0.0026654005,0.08394197,0.3986091,0.16824126
ERR1311006,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR2511926,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR6412038,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
DRR043888,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
SRR6038497,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR441309,0.00010796606,0.00013488531,0.00041922927,0.99668443,0.00013870001,9.60585e-05,0.00013563037,0.00038388371,0.0004157126,0.0014835596
ERR1913153,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR8485004,0.0005326867,0.0012486875,0.9288697,0.0029729903,4.369097e-05,4.753178e-05,7.471076e-05,0.00024938583,2.2162018e-05,0.06593847
SRR1948839,0.00026323882,0.0006478331,0.0012536894,0.0022634498,0.00015860875,0.00019544613,0.00036222447,0.9935525,0.001303004,0.0
ERR522326,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR3362197,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
DRR048073,0.00010796904,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.60596e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
SRR5868826,5.170249e-05,0.0011805892,0.0045047104,0.0035966635,0.0011897683,0.0012248158,0.0019001365,0.00079125166,0.00045630336,0.9851041
DRR047362,0.00010796914,0.00013497472,0.00041919947,0.99668455,0.00013870001,9.60596e-05,0.00013566017,0.0003838241,0.0004156828,0.0014833808
SRR6038374,0.0005270839,0.0011775494,0.9375743,0.0026991963,4.309868e-05,4.7426685e-05,7.310555e-05,0.00024399161,2.220166e-05,0.057592034
ERR1310508,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR522546,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR1314699,0.0011202615,0.0025514008,0.99569,0.00035798582,3.420656e-05,4.971636e-05,2.4364585e-05,0.00013364169,3.850942e-05,0.0
ERR1398144,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR3951080,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
DRR047536,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
SRR7453759,0.00026323882,0.0006478331,0.0012536894,0.0022634498,0.00015860875,0.00019544613,0.00036222447,0.9935525,0.001303004,0.0
DRR048002,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
ERR500248,0.00036779046,0.00025713444,0.996631,0.00034236908,3.1973806e-05,4.4670756e-05,5.016379e-05,0.00015544891,2.1522137e-05,0.0020979047
ERR443132,5.170249e-05,0.0011805892,0.0045047104,0.0035966635,0.0011897683,0.0012248158,0.0019001365,0.00079125166,0.00045630336,0.9851041
SRR5942086,0.0040869117,0.007658392,0.9183238,0.0056529343,6.982549e-05,0.00024577975,0.004389584,0.00016182661,3.583079e-05,0.059375107
ERR522472,0.00040197372,0.0013565421,0.33942413,0.14157441,4.6559606e-05,1.8184139e-05,4.838036e-05,0.005016595,4.3632485e-06,0.5121089
SRR3503320,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
ERR209726,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR209538,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR2730402,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR6451831,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR1314867,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR867473,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR6054426,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR441732,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
SRR2086825,1.9077488e-05,0.00014325976,0.0004737079,0.9913062,3.9273018e-05,4.4890265e-05,3.7618305e-05,0.00023910403,0.000443846,0.0072529316
SRR1623066,5.170249e-05,0.0011805892,0.0045047104,0.0035966635,0.0011897683,0.0012248158,0.0019001365,0.00079125166,0.00045630336,0.9851041
SRR6393940,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
ERR719854,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR522331,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR5699336,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR1309720,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR3095096,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR139249,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR1315185,0.00036779046,0.00025713444,0.99663115,0.00034227967,3.1973348e-05,4.467033e-05,5.01626e-05,0.00015538931,2.1522117e-05,0.0020979047
SRR6264874,0.00036779046,0.00025713444,0.99663115,0.00034227967,3.1973348e-05,4.467033e-05,5.01626e-05,0.00015538931,2.1522117e-05,0.0020979047
ERR209442,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR1822432,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR2154913,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
ERR368873,0.012867871,0.07433409,0.90402573,0.0059245005,7.4617135e-05,0.00028038563,0.002292494,0.00013607297,6.4326014e-05,0.0
ERR441131,0.00010796255,0.00013497472,0.00041922927,0.9966844,0.00013872981,9.6057134e-05,0.00013568997,0.00038394332,0.0004157126,0.0014833212
SRR7448916,0.00026323882,0.0006478331,0.0012536894,0.0022634498,0.00015860875,0.00019544613,0.00036222447,0.9935525,0.001303004,0.0
ERR441461,0.00010794433,0.00013497472,0.00041922927,0.9966841,0.0001386404,9.604998e-05,0.00013566017,0.00038388371,0.0004156828,0.0014838576
ERR441900,0.00010795205,0.00013497472,0.00041919947,0.9966842,0.00013870001,9.605301e-05,0.00013566017,0.00038388371,0.0004157126,0.0014836788
ERR2511407,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR3647832,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR883566,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR1310770,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR7453321,0.00026303373,0.00064736477,0.0012529008,0.0022717926,0.00015861046,0.00019553737,0.0003630305,0.9935523,0.0012953831,0.0
ERR522532,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR6264576,0.00039732456,0.00035744905,0.9935649,0.00053721666,3.4122975e-05,4.5252054e-05,5.45046e-05,0.00017154217,2.1653921e-05,0.004816115
SRR5467753,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
SRR6408904,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
ERR866515,0.0005363226,0.001238972,0.9298027,0.0029568374,4.3898377e-05,4.7696158e-05,7.504245e-05,0.00024938583,2.2151791e-05,0.065027
SRR6444204,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
DRR042799,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
ERR1760137,5.170249e-05,0.0011805892,0.0045047104,0.0035966635,0.0011897683,0.0012248158,0.0019001365,0.00079125166,0.00045630336,0.9851041
ERR1384238,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR1461690,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR499786,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR996263,5.170249e-05,0.0011805892,0.0045047104,0.0035966635,0.0011897683,0.0012248158,0.0019001365,0.00079125166,0.00045630336,0.9851041
DRR041937,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
SRR6408795,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
SRR5467932,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
ERR500190,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR3465624,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR5165622,0.00036779046,0.00025713444,0.99663115,0.00034227967,3.1973348e-05,4.467033e-05,5.01626e-05,0.00015538931,2.1522117e-05,0.0020979047
SRR3362269,0.00036779046,0.00025713444,0.99663115,0.00034227967,3.1973348e-05,4.467033e-05,5.01626e-05,0.00015538931,2.1522117e-05,0.0020979047
SRR6444860,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR498485,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR1398101,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR2511357,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR6309260,0.008038312,0.00060635805,0.065035194,0.0045721233,8.647867e-05,0.0052729547,0.7592086,0.013274699,0.00011345043,0.14379185
SRR5189398,0.00025066733,0.00021851063,0.0048771203,0.003857255,0.00032544136,0.0011331737,0.022998512,0.54405385,0.0002616346,0.4220239
ERR139431,0.0005905518,0.026072918,0.972493,0.00050764246,5.1762207e-05,5.137306e-05,1.9091403e-05,0.00018831756,2.5336782e-05,0.0
ERR1109466,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
DRR060272,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
SRR346832,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
SRR1631040,5.170249e-05,0.0011805892,0.0045047104,0.0035966635,0.0011897683,0.0012248158,0.0019001365,0.00079125166,0.00045630336,0.9851041
ERR494417,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
SRR6264368,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR883535,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR1950707,4.573847e-05,0.0001383424,0.13330747,0.07756663,5.945911e-05,3.5205452e-05,0.0001999736,0.008836717,4.555266e-06,0.77980596
SRR995750,5.170249e-05,0.0011805892,0.0045047104,0.0035966635,0.0011897683,0.0012248158,0.0019001365,0.00079125166,0.00045630336,0.9851041
SRR5724718,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
DRR043043,0.00010232232,0.00013524294,0.0004208386,0.9965838,0.0001333952,9.382141e-05,0.00013038516,0.00037831068,0.00041654706,0.0016052723
ERR501099,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR6444037,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR3053257,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR441063,0.00010756124,0.00013497472,0.00041931868,0.9966776,0.00013831258,9.590024e-05,0.00013527274,0.00038349628,0.0004156828,0.0014919043
SRR995609,2.6541795e-05,0.00027260184,0.0007902086,0.16779855,0.00015130639,8.779671e-05,7.809903e-05,0.023691297,0.0012117326,0.8058919
SRR1704672,5.170249e-05,0.0011805892,0.0045047104,0.0035966635,0.0011897683,0.0012248158,0.0019001365,0.00079125166,0.00045630336,0.9851041
SRR6931874,5.170249e-05,0.0011805892,0.0045047104,0.0035966635,0.0011897683,0.0012248158,0.0019001365,0.00079125166,0.00045630336,0.9851041
ERR1383390,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR531535,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR525829,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR499481,0.00036785007,0.00025707483,0.9966311,0.00034230947,3.1973348e-05,4.467037e-05,5.0162307e-05,0.00015544891,2.152224e-05,0.0020979047
DRR050900,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
ERR444272,0.004353106,0.10641155,0.7663667,0.010365576,8.9194364e-05,0.00011281387,0.001476258,0.00015741587,1.9137202e-05,0.110648215
ERR531451,0.00036779046,0.00025713444,0.99663115,0.00034227967,3.1973348e-05,4.467033e-05,5.01626e-05,0.00015538931,2.1522117e-05,0.0020979047
ERR500206,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR2511603,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR6408777,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
SRR3030632,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR2666919,0.0005428195,0.018161595,0.79262626,0.0053934455,5.5231085e-05,2.1017244e-05,2.2942928e-05,0.00024482608,1.169856e-05,0.18292016
SRR1618046,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR883482,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR1311499,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR441418,0.00011353845,6.242677e-05,0.0024894269,0.9923112,7.580861e-05,3.3063767e-05,4.8283255e-05,0.004833637,3.2711425e-05,0.0
SRR1922945,0.00010680503,0.00013506413,0.0004195571,0.9966645,0.00013753772,9.560374e-05,0.00013458729,0.00038281083,0.0004158914,0.0015076399
DRR044309,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
SRR408533,5.170249e-05,0.0011805892,0.0045047104,0.0035966635,0.0011897683,0.0012248158,0.0019001365,0.00079125166,0.00045630336,0.9851041
SRR6028357,0.0003684759,0.00025817752,0.99663097,0.00034230947,3.1977128e-05,4.4678636e-05,5.0099872e-05,0.0001552999,2.1543885e-05,0.0020964742
SRR3095017,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR5165613,0.0003746152,0.003788352,0.9885913,0.00062191486,4.0413513e-05,1.9748204e-05,1.5396177e-05,0.00015252829,1.1360118e-05,0.0063843727
ERR2511220,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
DRR042834,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
SRR7449157,0.00026323882,0.0006478331,0.0012536894,0.0022634498,0.00015860875,0.00019544613,0.00036222447,0.9935525,0.001303004,0.0
SRR7704529,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR6931147,5.170249e-05,0.0011805892,0.0045047104,0.0035966635,0.0011897683,0.0012248158,0.0019001365,0.00079125166,0.00045630336,0.9851041
ERR1811232,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR1314193,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR3030624,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR2511266,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR5196346,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
ERR1297672,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR1313975,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR6414040,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
SRR5468020,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
SRR3951018,0.00010796914,0.00013491511,0.00041919947,0.99668455,0.00013870001,9.6059695e-05,0.00013566017,0.00038388371,0.000415653,0.0014834404
ERR1310369,0.00036779046,0.00025713444,0.99663115,0.00034227967,3.1973348e-05,4.467033e-05,5.01626e-05,0.00015538931,2.1522117e-05,0.0020979047
SRR3094714,0.00036779046,0.00025713444,0.99663115,0.00034227967,3.1973348e-05,4.467033e-05,5.01626e-05,0.00015538931,2.1522117e-05,0.0020979047
ERR1725730,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR1310409,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR1314667,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR2738759,0.001117746,0.0025396144,0.9957042,0.0003579908,3.4202276e-05,4.970615e-05,2.4400735e-05,0.00013367333,3.8464295e-05,0.0
SRR5687862,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
SRR1632388,0.0011304102,0.0025991634,0.9956318,0.00035808433,3.422355e-05,4.9757044e-05,2.4221079e-05,0.0001335149,3.868964e-05,0.0
SRR7453253,0.00026323882,0.0006478331,0.0012536894,0.0022634498,0.00015860875,0.00019544613,0.00036222447,0.9935525,0.001303004,0.0
DRR068157,0.00036779046,0.00025713444,0.9966311,0.00034233928,3.1973348e-05,4.4670287e-05,5.01626e-05,0.00015544891,2.1522117e-05,0.002097845
ERR2608887,0.00014856458,0.0024586022,0.008298516,0.0065701306,0.081680804,0.0105211735,0.008696824,0.0013569295,0.0015200973,0.87874836
SRR7449270,0.00026320913,0.0006478035,0.0012539272,0.0022632421,0.00015863848,0.00019547586,0.0003622245,0.9935524,0.001303123,0.0
SRR5165853,0.0003746152,0.003788352,0.9885913,0.00062191486,4.0413513e-05,1.9748204e-05,1.5396177e-05,0.00015252829,1.1360118e-05,0.0063843727
