,root:Host-associated:Human:Digestive_system:Large_intestine:Fecal,root:Host-associated:Human:Digestive_system:Oral:Saliva,root:Host-associated:Human:Respiratory_system:Nasopharyngeal:Pharynx,root:Host-associated:Mammals:Digestive_system:Stomach:Rumen,Unknown
ERR309486,0.0006592572,6.965025e-05,0.00020515919,6.0135386e-05,0.9990058
ERR309129,0.00051245093,4.5125784e-05,0.00016525388,0.00011894152,0.9991582
ERR309084,0.0024169981,0.000119220094,0.00024428964,1.0814159e-05,0.99720865
ERR309503,0.005071789,0.00021851063,0.00026869774,2.1277505e-05,0.99441975
ERR308818,0.0007035434,7.232168e-05,0.00022172928,6.858801e-05,0.9989338
ERR308935,0.0004899204,5.3175783e-05,0.00015464425,7.102824e-05,0.9992312
ERR309783,0.0031055212,8.245889e-05,0.00018709898,2.4204568e-05,0.9966007
ERR308911,0.017219156,0.00019592047,0.00030183792,1.784168e-05,0.98226523
ERR308908,0.0006312728,6.820272e-05,0.00018057227,7.907709e-05,0.9990409
ERR309746,0.0018698275,8.246652e-05,0.00017309189,2.147058e-05,0.99785316
ERR309700,0.00062319636,6.337809e-05,0.00019443035,6.8626614e-05,0.9990504
ERR309073,0.00043845177,4.63068e-05,0.00014355779,9.5818425e-05,0.99927586
ERR309303,0.0014246702,0.00010205841,0.00039762259,0.00021922588,0.99785644
ERR308999,0.99824214,3.2272772e-05,0.00033956766,0.0001642704,0.001221776
ERR309432,0.0007632673,7.949393e-05,0.0002425313,7.021814e-05,0.9988445
ERR309048,0.004068196,9.529743e-05,0.00020232797,1.765677e-05,0.9956165
ERR308781,0.00076150894,8.037524e-05,0.00024157763,6.701975e-05,0.9988495
ERR309207,0.90733635,6.4985215e-05,0.00019946694,4.429228e-05,0.09235495
ERR309314,0.00060370564,5.905364e-05,0.00018888712,7.831308e-05,0.99907005
ERR309536,0.0004749298,4.8412436e-05,0.00015223026,8.971877e-05,0.99923474
ERR308397,0.0006041229,6.6711305e-05,0.00018593669,5.095327e-05,0.9990923
ERR308575,0.0026417673,7.6633616e-05,0.00021663308,5.4320124e-05,0.99701065
ERR308590,0.0008612275,0.00011879268,0.00027635694,3.109986e-05,0.99871254
ERR308354,0.0009531975,0.00011585817,0.00028595328,4.0439576e-05,0.99860454
ERR308942,0.00064638257,5.9858623e-05,0.00020387769,9.2009635e-05,0.99899787
ERR308790,0.0010821223,0.00019162893,0.00037014484,2.8758002e-05,0.9983274
ERR308326,0.0006390214,6.3369385e-05,0.00020006299,7.447416e-05,0.9990231
ERR308449,0.0027225018,7.901565e-05,0.00016742945,2.6932656e-05,0.9970041
ERR308629,0.98520607,1.770285e-05,0.00016593933,0.00024798512,0.014362335
ERR309798,0.028917313,0.0001707077,0.00036606193,5.4774155e-05,0.9704912
ERR308402,0.0006031394,6.159228e-05,0.00018799305,6.827502e-05,0.999079
ERR308325,0.0006929636,7.566781e-05,0.00021630526,5.470827e-05,0.9989604
ERR308596,0.0011777282,0.00018262863,0.00041601062,6.360461e-05,0.99816
ERR1598805,0.9988725,1.9099298e-05,0.00022235513,0.00010999475,0.0007761121
ERR1598748,0.9701255,8.3693e-05,0.00045013428,7.354294e-05,0.029267132
ERR1599437,0.9992191,1.9424764e-05,0.0002322495,9.392589e-05,0.00043523312
ERR1599044,0.99885213,2.01835e-05,0.00022217631,0.000109285196,0.00079619884
ERR1598376,0.99891627,1.8817685e-05,0.00022360682,0.00010822047,0.0007330179
ERR1598997,0.998617,2.0810694e-05,0.00022083521,0.00010453736,0.0010368228
ERR1598222,0.9985832,2.1351882e-05,0.00022503734,0.0001233425,0.0010470748
ERR1598378,0.9985133,2.300989e-05,0.00023299456,0.000102679216,0.0011280179
ERR1598315,0.9989098,2.0322488e-05,0.00022637844,0.00010667545,0.0007368326
ERR1599278,0.99737203,2.6989634e-05,0.00022423267,8.2325554e-05,0.0022944212
ERR1598168,0.99871266,2.2103128e-05,0.00024369359,0.000121217825,0.00090026855
ERR1599219,0.99906594,1.9876194e-05,0.00022381544,9.663756e-05,0.0005937815
ERR1598319,0.99898326,1.925699e-05,0.00022384524,0.00010505546,0.0006685853
ERR1599309,0.99867725,1.9843541e-05,0.00022175908,0.00011797473,0.00096315145
ERR1599627,0.9986644,2.2007047e-05,0.0002412796,0.00012115934,0.0009511709
ERR1598834,0.99864304,2.1456393e-05,0.00022426248,0.00010905012,0.0010021925
ERR1599594,0.9990444,1.987718e-05,0.00022476912,9.985723e-05,0.0006111264
ERR1599399,0.99874055,1.9587013e-05,0.00022009015,0.00011384972,0.0009058714
ERR1598169,0.99882424,2.0885052e-05,0.00023111701,0.000111989764,0.00081175566
ERR1598649,0.99891776,2.0454825e-05,0.00022384524,0.00010140306,0.0007365346
ERR1598310,0.9987875,2.1129325e-05,0.00023332238,0.000114172646,0.00084394217
ERR1598469,0.99798596,2.3433888e-05,0.00023174286,9.503323e-05,0.0016638637
ERR1598706,0.9984002,2.0354066e-05,0.00022083521,0.000112354115,0.0012462735
ERR1599338,0.9983566,2.036686e-05,0.00022259355,0.00011617694,0.0012843013
ERR1599032,0.99902284,1.966898e-05,0.00022348762,0.000101862475,0.00063210726
ERR1599524,0.9983703,2.1405012e-05,0.00022289157,0.0001295507,0.0012558699
ERR1598300,0.9969534,3.2172255e-05,0.00024437904,6.861143e-05,0.0027014017
ERR1599234,0.9985281,2.1019408e-05,0.00022086501,0.000121569996,0.001108408
ERR1599189,0.99873143,1.9219617e-05,0.00022119284,0.00011388447,0.00091427565
ERR1598638,0.99907064,1.9580737e-05,0.00022476912,9.9940116e-05,0.0005850196
ERR1599115,0.9984671,2.226198e-05,0.00021907687,9.6690106e-05,0.0011949539
ERR1599244,0.9989403,1.9444891e-05,0.00022214651,0.00010662195,0.00071150064
ERR1599210,0.98798144,3.9013277e-05,0.00032895803,0.0008369982,0.010813594
ERR1598150,0.99879396,1.9766594e-05,0.00022125244,0.00011216291,0.00085282326
ERR1598211,0.99899936,1.9921586e-05,0.00022408366,0.00010262518,0.00065398216
ERR1599052,0.9984591,2.1305099e-05,0.00022754073,9.296877e-05,0.0011991262
ERR1598102,0.9988866,2.0513666e-05,0.00022873282,0.00010875578,0.00075536966
ERR1598672,0.99892914,1.9076615e-05,0.00022318959,0.00010691132,0.00072169304
ERR1599245,0.99727666,2.6807758e-05,0.00023242831,7.069346e-05,0.002393365
ERR1598216,0.9985926,2.062025e-05,0.00022292137,0.000121153564,0.001042664
ERR1598303,0.9987033,2.0847025e-05,0.00022393465,0.000116805066,0.00093507767
ERR1599452,0.9960179,2.8641898e-05,0.00023654103,9.084182e-05,0.0036261082
ERR1599531,0.99885726,1.957579e-05,0.00022116303,0.000109778026,0.00079226494
ERR1599159,0.99854434,1.9937059e-05,0.00022375584,0.00011027455,0.0011017323
ERR1599119,0.9989071,1.8798062e-05,0.00022315979,0.00010875931,0.00074219704
ERR1598859,0.99827623,2.1291287e-05,0.00022178888,0.00013014674,0.001350522
ERR1598816,0.9989575,1.9392392e-05,0.00022378564,0.000106499996,0.0006927848
ERR1598127,0.99830306,2.1008866e-05,0.00022220612,9.587052e-05,0.001357913
ERR1599285,0.028406978,0.00012668967,0.0002861917,6.3911393e-06,0.97117376
ERR1599621,0.99903584,1.8969416e-05,0.00022628903,0.00010379588,0.00061517954
ERR1598336,0.9989935,1.8978373e-05,0.00022551417,0.00010561499,0.00065636635
ERR1598845,0.9988475,2.0016043e-05,0.00022235513,0.00011101402,0.0007991195
ERR1598209,0.99868083,2.154518e-05,0.00023505092,0.00011819793,0.0009444356
ERR1599506,0.9984807,1.980146e-05,0.00022372603,0.00010503462,0.0011707544
ERR1598106,0.9989028,2.0399577e-05,0.00022748113,0.00010771326,0.0007416606
ERR1598944,0.99820924,2.6678019e-05,0.00028067827,0.00015076995,0.0013326406
ERR1598294,0.9991013,1.9100553e-05,0.00022792816,0.00010032782,0.00055140257
ERR1598323,0.99866915,2.1770124e-05,0.00023660064,0.000119171105,0.0009533763
ERR1598181,0.99842596,3.0146866e-05,0.00032487512,0.00016611814,0.001052916
ERR1598237,0.99888587,1.9748806e-05,0.00022286177,0.00010959685,0.0007619262
ERR1599180,0.99708855,2.5027071e-05,0.00022661686,0.0001579225,0.0025018454
ERR1598214,0.9988259,1.9580064e-05,0.00022241473,0.00010945793,0.0008226633
ERR1599287,0.9986819,1.9298779e-05,0.00022059679,0.00011643271,0.00096178055
ERR1599440,0.99903977,1.8922223e-05,0.00022631884,0.000103345476,0.00061166286
ERR1599578,0.99859464,1.8614599e-05,0.00021722913,0.00011812694,0.0010514259
ERR1598786,0.9989883,1.8977704e-05,0.00022467971,0.0001053231,0.00066274405
ERR1598078,0.99636686,3.178061e-05,0.00024178624,8.543604e-05,0.0032741427
ERR1598822,0.99847484,2.0230193e-05,0.00021910667,0.000121592486,0.0011642575
ERR1598450,0.99907225,1.983011e-05,0.00022494793,9.8249286e-05,0.00058472157
ERR1598077,0.9989771,2.0096148e-05,0.0002259016,0.00010381726,0.00067305565
ERR1598264,0.99866045,2.2147247e-05,0.0002424717,0.00012229,0.00095260143
ERR1598796,0.9987729,2.037477e-05,0.00022241473,0.00011402357,0.0008702874
ERR1598814,0.9985949,2.2235203e-05,0.00022631884,0.000100713965,0.0010558367
ERR1598905,0.99701595,2.9949113e-05,0.00029608607,0.00017520785,0.0024827719
ERR1598514,0.998749,1.9388452e-05,0.00022107363,0.00011305944,0.00089746714
ERR1599094,0.9991877,1.9242634e-05,0.00023117661,9.638279e-05,0.00046545267
ERR1599017,0.9986294,2.2537977e-05,0.000246346,0.00012493134,0.0009768009
ERR1598110,0.9992107,1.97002e-05,0.00023120642,9.184166e-05,0.0004464984
ERR1599049,0.99835634,2.3065586e-05,0.0002464056,0.00013262033,0.0012415648
ERR1599222,0.99886787,1.971422e-05,0.00022259355,0.000104457635,0.0007852912
ERR1599184,0.99350584,4.118557e-05,0.0002527535,4.350557e-05,0.006156683
ERR1598342,0.9988781,2.0309915e-05,0.0002245307,0.000107006796,0.0007700324
ERR1599031,0.99848014,2.4756242e-05,0.00026860833,0.00013938546,0.0010871887
ERR1599365,0.9987637,2.0005777e-05,0.00022223592,0.00011445347,0.00087964535
ERR1598404,0.99896705,1.985704e-05,0.00022277236,0.00010434672,0.00068598986
ERR1598882,0.9984779,2.1304328e-05,0.00022095442,0.000116107156,0.0011637807
ERR1599565,0.99879515,2.1206662e-05,0.00023290515,0.000113103866,0.00083756447
ERR1598978,0.99879086,2.0077297e-05,0.00022110343,0.00011188322,0.0008561015
ERR1598193,0.9986978,2.1016402e-05,0.00022420287,0.00011896988,0.0009379387
ERR1598588,0.99901325,1.995492e-05,0.00022473931,0.00010141292,0.0006406903
ERR1599273,0.9987237,2.1680225e-05,0.00023776293,0.00011804428,0.00089883804
ERR1598375,0.00701952,0.00021663308,0.00032001734,1.8139763e-05,0.9924257
ERR1598190,0.9988034,1.9550751e-05,0.00022143126,0.000111640635,0.00084400177
ERR1598484,0.99379444,4.183036e-05,0.00027269125,6.2430445e-05,0.005828619
ERR1598488,0.9988383,2.1230499e-05,0.00022119284,9.4196614e-05,0.0008251071
ERR1598760,0.99893355,1.9882886e-05,0.00022217631,0.00010576053,0.0007185936
ERR1599009,0.998688,2.323911e-05,0.00025731325,0.00012797117,0.0009034872
ERR1598232,0.9965398,3.842177e-05,0.00030979514,9.959246e-05,0.0030123591
ERR1598883,0.99714595,5.848081e-05,0.00047817826,0.00018078089,0.0021366477
ERR1598274,0.9985633,2.3850273e-05,0.00025835633,0.00013071299,0.001023829
ERR1599333,0.9984237,2.1670137e-05,0.00022351742,9.779665e-05,0.0012332797
ERR1599109,0.9987128,2.1862354e-05,0.00024044514,0.00011960832,0.00090527534
ERR1599006,0.9991127,1.9761315e-05,0.00022599101,9.6272925e-05,0.0005452037
ERR1598276,0.9990425,1.9565654e-05,0.00022396445,0.000101181264,0.00061273575
ERR1598659,0.9979644,2.2764016e-05,0.00022444129,0.00014057755,0.00164783
ERR1598312,0.9978907,3.2024433e-05,0.00030827522,0.00013503432,0.0016340017
ERR1598579,0.99864864,2.2522936e-05,0.000246495,0.00012412667,0.00095820427
ERR1598685,0.998288,2.3436547e-05,0.00024658442,0.00013449788,0.0013074875
ERR1598623,0.9984318,2.0412714e-05,0.00021845102,0.00012466311,0.0012047291
ERR1598414,0.9989521,2.0161915e-05,0.00022566319,0.00010461954,0.00069749355
ERR1598836,0.99855036,2.3166773e-05,0.0002502799,0.00012853742,0.0010476112
ERR1598160,0.9984521,2.4573474e-05,0.00025355816,0.00011586226,0.0011538863
ERR1599585,0.99905145,1.9279003e-05,0.00022530556,0.00010133867,0.00060266256
ERR1598263,0.9987806,2.078031e-05,0.00022545457,0.00011453886,0.0008585453
ERR1599073,0.99859357,2.1607197e-05,0.00022670627,0.0001233117,0.0010347962
ERR1599626,0.9988406,2.0578189e-05,0.00022703409,0.00010948486,0.0008023381
ERR1599329,0.9989792,1.9389672e-05,0.000223279,0.000104423176,0.0006737113
ERR1599386,0.9938744,3.0261655e-05,0.00023958087,8.170016e-05,0.0057740808
ERR1599363,0.998487,2.3864312e-05,0.0002577603,0.00013452768,0.0010969043
ERR1598757,0.9989816,1.9121568e-05,0.0002245903,0.00010532892,0.00066936016
ERR1598140,0.999022,1.9156174e-05,0.00022506714,0.00010382558,0.0006299615
ERR1598116,0.99818325,2.093842e-05,0.00022035837,0.0001269579,0.0014485121
ERR1598518,0.99887335,2.0512609e-05,0.00022745132,0.00010845811,0.0007702112
ERR1598677,0.99775326,2.1309344e-05,0.00021675229,0.0001373887,0.0018712878
ERR1598847,0.9985086,1.9975978e-05,0.00022095442,0.000120413366,0.0011301041
ERR1599581,0.9990051,1.9790605e-05,0.00022262335,0.00010164046,0.0006508827
ERR1598325,0.998587,1.9809242e-05,0.0002168715,0.00011790814,0.0010584593
ERR1598187,0.99872,1.9082074e-05,0.00022265315,0.00010931584,0.000928998
ERR1598844,0.9989442,1.9309253e-05,0.00022318959,0.00010657946,0.00070667267
ERR1598441,0.9988426,2.0398722e-05,0.00022399426,0.00010938655,0.0008036494
ERR1598424,0.99868363,2.2638924e-05,0.00024944544,0.00012466311,0.00091958046
ERR1598091,0.9987207,2.1587464e-05,0.00023591518,0.00011728616,0.0009045005
ERR1598596,0.9989325,1.9295596e-05,0.00022372603,0.00010761223,0.00071686506
ERR1598701,0.9987309,1.955228e-05,0.00022089481,0.000114270246,0.00091439486
ERR1598366,0.99860704,2.049634e-05,0.00022274256,0.00012035941,0.0010293722
ERR1599004,0.9988977,1.874777e-05,0.00022310019,0.000109234556,0.00075119734
ERR1599020,0.99859416,2.018789e-05,0.00022035837,0.00011183074,0.0010534525
ERR1599291,0.99809307,2.0847283e-05,0.00022241473,0.00011622902,0.0015474558
ERR1598904,0.9989833,1.9509476e-05,0.00022304058,0.000102485516,0.00067168474
ERR1599158,0.99852765,1.9426097e-05,0.00022047758,0.00010931793,0.0011231303
ERR1598352,0.99874413,2.0172167e-05,0.00022318959,0.0001158784,0.0008966923
ERR1599283,0.999112,1.923126e-05,0.00022754073,9.946413e-05,0.0005417466
ERR1598618,0.9989006,1.970937e-05,0.00022131205,0.000107567495,0.0007507801
ERR1598872,0.9989582,2.0153571e-05,0.00022560358,0.00010436483,0.0006917119
ERR1598419,0.9984164,2.0709129e-05,0.0002014637,0.000121004145,0.0012404323
ERR1599596,0.99873716,1.9623807e-05,0.00022107363,0.00011425085,0.00090789795
ERR1599495,0.9984803,2.1030295e-05,0.00022366643,9.4477844e-05,0.00118047
ERR1598083,0.9905157,2.437443e-05,0.00020837784,0.00010386084,0.009147704
ERR1599514,0.9985674,2.1998549e-05,0.0002270937,0.00011634214,0.0010671616
ERR1599002,0.99856883,2.1811458e-05,0.0002283454,0.0001245439,0.0010564327
ERR2189731,0.0003965199,4.4660745e-05,0.0001347065,0.0001057321,0.99931836
ERR2189362,0.00039568543,4.4648055e-05,0.00013458729,0.00010597498,0.9993191
ERR2189128,0.0004131496,4.5350294e-05,0.00013998151,0.000101724625,0.99929976
ERR2189283,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2189448,0.00039243698,4.467979e-05,0.00013643503,0.00010834935,0.9993181
ERR2189762,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2189581,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2189147,0.00040343404,4.4569482e-05,0.00013720989,0.000105530016,0.99930924
ERR2189711,0.00039574504,4.4648055e-05,0.00013458729,0.00010597377,0.999319
ERR2188913,0.00039565563,4.464831e-05,0.00013449788,0.000105983876,0.9993192
ERR2189689,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2189594,0.00039449334,4.461558e-05,0.0001360178,0.000107505344,0.99931735
ERR2189700,0.00039574504,4.464848e-05,0.00013458729,0.00010597134,0.9993191
ERR2188918,0.00039577484,4.4648143e-05,0.00013449788,0.00010598327,0.9993191
ERR2189253,0.0004040599,4.4505134e-05,0.0001373589,0.00010570084,0.99930835
ERR2189149,0.00041607022,4.4595927e-05,0.00014179945,0.00010561318,0.9992919
ERR2188953,0.00039607286,4.4642224e-05,0.0001348257,0.000105990344,0.9993185
ERR2189387,0.00039568543,4.464801e-05,0.00013458729,0.00010597761,0.9993191
ERR2189221,0.0003952384,4.4652228e-05,0.00013488531,0.00010634979,0.9993189
ERR2189087,0.00041252375,4.396386e-05,0.00014203787,0.00010943643,0.999292
ERR2189292,0.00039604306,4.4675315e-05,0.00013455749,0.00010578838,0.99931896
ERR2189372,0.00039586425,4.466322e-05,0.00013458729,0.00010586952,0.999319
ERR2189189,0.0004287064,4.4979013e-05,0.00015747547,0.000115653835,0.9992532
ERR2189077,0.00039687753,4.464286e-05,0.00013518333,0.00010591093,0.9993174
ERR2189054,0.0003902316,4.4235418e-05,0.0001488924,0.00011970966,0.9992969
ERR2189295,0.00039574504,4.4647968e-05,0.00013458729,0.00010597418,0.999319
ERR2189400,0.00039574504,4.464895e-05,0.00013458729,0.0001059667,0.9993191
ERR2189041,0.00039708614,4.50428e-05,0.00013959408,0.00010715978,0.9993111
ERR2189275,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2189673,0.0003902614,4.4086162e-05,0.00014165044,0.00011484841,0.9993092
ERR2189591,0.0004004538,4.4519227e-05,0.00013592839,0.00010577526,0.9993133
ERR2189521,0.00039628148,4.4703615e-05,0.0001347065,0.000105605526,0.9993187
ERR2189533,0.00039690733,4.464495e-05,0.00013494492,0.0001057678,0.9993177
ERR2189531,0.00039574504,4.4647884e-05,0.00013452768,0.00010597478,0.9993191
ERR2189504,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2188969,0.00039568543,4.4648397e-05,0.00013458729,0.00010597175,0.99931914
ERR2189599,0.0003938079,4.464286e-05,0.00013637543,0.00010786828,0.9993173
ERR2189368,0.00039568543,4.4648397e-05,0.00013452768,0.00010597134,0.9993192
ERR2189520,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2189256,0.0004207492,4.3975473e-05,0.00014936924,0.00011428027,0.99927163
ERR2189653,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2188904,0.00039547682,4.4652654e-05,0.00013464689,0.00010608439,0.99931914
ERR2188936,0.00036215782,4.5630986e-05,0.00015312433,0.00012928247,0.9993098
ERR2189447,0.00040486455,4.5007204e-05,0.00013691187,0.0001031639,0.9993101
ERR2189142,0.00040513277,4.4576154e-05,0.00013825297,0.00010572585,0.9993063
ERR2189098,0.0003963709,4.47153e-05,0.0001347065,0.00010554008,0.99931866
ERR2189421,0.00040969253,4.3546162e-05,0.0001423657,0.00011199553,0.9992924
ERR2189291,0.00039604306,4.4683242e-05,0.00013458729,0.00010575025,0.99931896
ERR2189300,0.00036627054,4.5489076e-05,0.000151366,0.00012665987,0.9993102
ERR2189208,0.0004158914,4.365015e-05,0.00014564395,0.0001131699,0.99928164
ERR2189501,0.0004927814,5.1269664e-05,0.00018319488,0.000104894076,0.99916786
ERR2188916,0.00039544702,4.465487e-05,0.0001347065,0.00010613539,0.9993191
ERR2189406,0.00040957332,4.420851e-05,0.00014147162,0.000108578155,0.9992962
ERR2189235,0.00042429566,4.471888e-05,0.00014770031,0.00010840909,0.99927485
ERR2189707,0.00040531158,4.3995442e-05,0.00014066696,0.00010976839,0.99930024
ERR2189392,0.00039568543,4.4647968e-05,0.00013458729,0.000105977815,0.9993191
ERR2189073,0.0003978014,4.465291e-05,0.00013536215,0.000105671614,0.9993165
ERR2189734,0.00039568543,4.4648226e-05,0.00013458729,0.00010597296,0.9993191
ERR2189701,0.00039574504,4.4647884e-05,0.00013452768,0.00010597478,0.9993191
ERR2189200,0.0004248619,4.1660205e-05,0.0001655221,0.0001424551,0.9992255
ERR2189483,0.00039589405,4.451774e-05,0.00013637543,0.00010743504,0.9993158
ERR2189196,0.00039565563,4.464925e-05,0.00013461709,0.00010600894,0.9993191
ERR2188906,0.00039422512,4.4685457e-05,0.00013515353,0.000106795764,0.99931914
ERR2189012,0.00039583445,4.4662193e-05,0.00013455749,0.00010588628,0.9993191
ERR2189003,0.00039568543,4.4650653e-05,0.00013458729,0.00010595517,0.99931914
ERR2189656,0.00040137768,4.4371e-05,0.00013762712,0.00010715385,0.9993095
ERR2189273,0.00039574504,4.4648055e-05,0.00013458729,0.00010597377,0.999319
ERR2189732,0.0003966987,4.4625238e-05,0.0001347959,0.00010583762,0.99931806
ERR2189571,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2189583,0.0005016029,5.942215e-05,0.00019693375,8.7416396e-05,0.9991546
ERR2189551,0.0004950166,5.7331206e-05,0.00018292665,8.2346436e-05,0.9991824
ERR2189092,0.0004146397,4.3627762e-05,0.00014448166,0.00011251174,0.99928474
ERR2189404,0.0004184246,4.4330565e-05,0.00014731288,0.00011122533,0.9992787
ERR2189480,0.0004054606,4.4514214e-05,0.00013819337,0.00010584469,0.99930596
ERR2189478,0.00041615963,4.59142e-05,0.00014340878,0.000100938196,0.99929357
ERR2240542,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240771,0.00039574504,4.4648525e-05,0.00013458729,0.00010597094,0.9993191
ERR2240163,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240193,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240553,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240276,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240458,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240484,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240366,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240150,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240287,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240783,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240620,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240548,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240134,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240332,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240264,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240791,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240279,0.00039574504,4.465142e-05,0.00013461709,0.00010595275,0.999319
ERR2240634,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240586,0.00039568543,4.464848e-05,0.00013458729,0.00010596852,0.99931914
ERR2240159,0.00039580464,4.4648397e-05,0.00013452768,0.00010597094,0.9993191
ERR2240221,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240352,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240336,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240219,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240703,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240688,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240715,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240736,0.00039562583,4.4647968e-05,0.00013452768,0.00010597437,0.9993192
ERR2240343,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240475,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240682,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240665,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240239,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240587,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240252,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240426,0.00039574504,4.465061e-05,0.00013458729,0.000105958,0.9993191
ERR2240415,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
ERR2240570,0.00039568543,4.4647884e-05,0.00013452768,0.00010597498,0.99931914
