,root:Engineered,root:Environmental,root:Host-associated,Unknown
ERR1598938,0.007861926,0.006782417,0.9853556,0.0
ERR1599390,0.007861868,0.006782389,0.9853558,0.0
ERR1598869,0.0078618685,0.00678236,0.9853558,0.0
ERR1599133,0.007861868,0.006782389,0.9853558,0.0
ERR1599090,0.007862623,0.006783853,0.9853536,0.0
ERR1598820,0.007861868,0.0067823296,0.9853558,0.0
ERR1598595,0.007861868,0.006782389,0.9853557,0.0
ERR1598781,0.007861955,0.0067825057,0.98535556,0.0
ERR1598853,0.0078621,0.006782739,0.9853551,0.0
ERR1599274,0.0078618685,0.00678236,0.9853558,0.0
ERR1598989,0.007862856,0.006784174,0.98535293,0.0
ERR1598322,0.007864451,0.0067875125,0.985348,0.0
ERR1599304,0.007861926,0.0067824763,0.98535556,0.0
ERR1598190,0.007862015,0.006782535,0.98535544,0.0
ERR1598628,0.007861868,0.006782389,0.9853558,0.0
ERR1598337,0.007862246,0.0067830617,0.98535466,0.0
ERR1599537,0.007861926,0.006782417,0.9853556,0.0
ERR1598568,0.007861926,0.0067824763,0.98535556,0.0
ERR1599073,0.007861868,0.006782359,0.98535573,0.0
ERR1599058,0.007862101,0.0067828284,0.9853551,0.0
ERR1598877,0.007862737,0.0067842035,0.985353,0.0
ERR1599141,0.007863813,0.006786166,0.98534995,0.0
ERR1598418,0.007861927,0.006782359,0.9853557,0.0
ERR1599509,0.007873217,0.006805023,0.9853217,0.0
ERR1598472,0.007861955,0.0067825057,0.9853555,0.0
ERR1598645,0.007862971,0.006784556,0.9853525,0.0
ERR1599006,0.007861868,0.006782389,0.9853558,0.0
ERR1598170,0.007862796,0.006784145,0.985353,0.0
ERR1599614,0.007862043,0.0067826523,0.9853553,0.0
ERR1598470,0.007862101,0.0067827106,0.9853552,0.0
ERR1599477,0.0078621,0.0067828866,0.985355,0.0
ERR1599557,0.0078621,0.0067828572,0.98535496,0.0
ERR1598142,0.007861868,0.0067823296,0.9853558,0.0
ERR1599495,0.007861926,0.006782417,0.9853557,0.0
ERR1598414,0.007861868,0.0067823296,0.9853558,0.0
ERR1598883,0.007864567,0.006787658,0.98534775,0.0
ERR1599015,0.007861927,0.006782359,0.9853557,0.0
ERR1598428,0.007861868,0.0067823296,0.9853558,0.0
ERR1598315,0.007861868,0.0067823296,0.9853558,0.0
ERR1598116,0.007862622,0.006783911,0.98535347,0.0
ERR1599326,0.007861868,0.006782389,0.9853557,0.0
ERR1599562,0.007861868,0.0067823296,0.9853558,0.0
ERR1598107,0.00786271,0.00678397,0.98535335,0.0
ERR1598614,0.007862303,0.006783238,0.9853545,0.0
ERR1598184,0.007862101,0.006782769,0.9853551,0.0
ERR1598100,0.007861868,0.006782389,0.9853558,0.0
ERR1599540,0.007861926,0.006782417,0.9853557,0.0
ERR1598969,0.007861927,0.006782359,0.9853557,0.0
ERR1598502,0.007862129,0.0067828572,0.98535496,0.0
ERR1598234,0.0078633195,0.006785229,0.9853515,0.0
ERR1599485,0.007861926,0.006782417,0.9853557,0.0
ERR1598616,0.007863581,0.0067857564,0.98535067,0.0
ERR1599031,0.007862101,0.0067826807,0.9853552,0.0
ERR1598191,0.007862071,0.0067828866,0.98535496,0.0
ERR1599106,0.007862189,0.006782975,0.98535484,0.0
ERR1599487,0.007863174,0.006784906,0.9853519,0.0
ERR1598606,0.007864742,0.0067880107,0.9853473,0.0
ERR1599208,0.007862275,0.00678312,0.98535466,0.0
ERR2189104,0.6977845,0.17169665,0.13051884,0.0
ERR2189708,0.6977845,0.17169665,0.13051884,0.0
ERR2189763,0.6977845,0.17169665,0.13051884,0.0
ERR2189074,0.6977845,0.17169665,0.13051884,0.0
ERR2189513,0.6977845,0.17169665,0.13051884,0.0
ERR2189416,0.6977845,0.17169665,0.13051884,0.0
ERR2189168,0.6977845,0.17169665,0.13051884,0.0
ERR2189750,0.6977845,0.17169665,0.13051884,0.0
ERR2189517,0.6977845,0.17169665,0.13051884,0.0
ERR2189414,0.6977845,0.17169665,0.13051884,0.0
ERR2189220,0.6977845,0.17169665,0.13051884,0.0
ERR2189490,0.6977845,0.17169665,0.13051884,0.0
ERR2189396,0.6977845,0.17169665,0.13051884,0.0
ERR2188911,0.6977845,0.17169665,0.13051884,0.0
ERR2189078,0.6977845,0.17169665,0.13051884,0.0
ERR2189323,0.6977845,0.17169665,0.13051884,0.0
ERR2189268,0.6977845,0.17169665,0.13051884,0.0
ERR2189413,0.6977845,0.17169665,0.13051884,0.0
ERR2188974,0.6977845,0.17169665,0.13051884,0.0
ERR2189183,0.6977845,0.17169665,0.13051884,0.0
ERR2189606,0.6977845,0.17169665,0.13051884,0.0
ERR2189531,0.6977845,0.17169665,0.13051884,0.0
ERR2189127,0.6977845,0.17169665,0.13051884,0.0
ERR2189284,0.6977845,0.17169665,0.13051884,0.0
ERR2189467,0.6977845,0.17169665,0.13051884,0.0
ERR2189489,0.6977845,0.17169665,0.13051884,0.0
ERR2189022,0.6977844,0.17169674,0.13051884,0.0
ERR2189297,0.6977845,0.17169665,0.13051884,0.0
ERR2189169,0.6977845,0.17169665,0.13051884,0.0
ERR2189085,0.6977845,0.17169665,0.13051884,0.0
ERR2189276,0.6977845,0.17169665,0.13051884,0.0
ERR2189150,0.6977845,0.17169665,0.13051884,0.0
ERR2189301,0.6977845,0.17169665,0.13051884,0.0
ERR2189023,0.6977845,0.17169665,0.13051884,0.0
ERR2189496,0.6977845,0.17169665,0.13051884,0.0
ERR2188907,0.6977845,0.17169665,0.13051884,0.0
ERR2189375,0.6977845,0.17169665,0.13051884,0.0
ERR2189145,0.6977845,0.17169665,0.13051884,0.0
ERR2189479,0.6977845,0.17169665,0.13051884,0.0
ERR2188904,0.6977845,0.17169665,0.13051884,0.0
ERR2189211,0.6977845,0.17169665,0.13051884,0.0
ERR2189202,0.6977845,0.17169665,0.13051884,0.0
ERR2189290,0.6977845,0.17169665,0.13051884,0.0
ERR2188951,0.6977845,0.17169665,0.13051884,0.0
ERR2189679,0.6977845,0.17169665,0.13051884,0.0
ERR2189692,0.6977845,0.17169665,0.13051884,0.0
ERR2189082,0.007866571,0.0067917886,0.98534167,0.0
ERR2189190,0.6977845,0.17169665,0.13051884,0.0
ERR2189037,0.6977845,0.17169665,0.13051884,0.0
ERR2189476,0.6977845,0.17169665,0.13051884,0.0
ERR2189221,0.6977845,0.17169665,0.13051884,0.0
ERR2189756,0.6977845,0.17169665,0.13051884,0.0
ERR2189398,0.6977845,0.17169665,0.13051884,0.0
ERR2189575,0.6977816,0.17169863,0.13051982,0.0
ERR2189102,0.6977845,0.17169665,0.13051884,0.0
ERR2189179,0.6977845,0.17169665,0.13051884,0.0
ERR2189417,0.6977845,0.17169665,0.13051884,0.0
ERR2189596,0.6977844,0.17169666,0.13051881,0.0
ERR2189447,0.6977845,0.17169665,0.13051884,0.0
ERR2189426,0.6977845,0.17169665,0.13051884,0.0
ERR2189603,0.6977845,0.17169665,0.13051884,0.0
ERR2189253,0.6977845,0.17169665,0.13051884,0.0
ERR2189401,0.6977845,0.17169665,0.13051884,0.0
ERR2189243,0.6977845,0.17169665,0.13051884,0.0
ERR2189365,0.6977845,0.17169665,0.13051884,0.0
ERR2189132,0.6977845,0.17169665,0.13051884,0.0
ERR2189449,0.6977845,0.17169665,0.13051884,0.0
ERR2189125,0.6977845,0.17169665,0.13051884,0.0
ERR2189720,0.6977845,0.17169665,0.13051884,0.0
ERR2189409,0.6977845,0.17169665,0.13051884,0.0
ERR2189140,0.6977845,0.17169665,0.13051884,0.0
ERR2189201,0.6977845,0.17169665,0.13051884,0.0
ERR2189159,0.6977845,0.17169665,0.13051884,0.0
ERR2189363,0.6977845,0.17169665,0.13051884,0.0
ERR2189257,0.6977845,0.17169665,0.13051884,0.0
ERR2189634,0.6977845,0.17169665,0.13051884,0.0
ERR2188942,0.6977845,0.17169665,0.13051884,0.0
ERR2189251,0.6977845,0.17169665,0.13051884,0.0
ERR2189349,0.6977845,0.17169665,0.13051884,0.0
ERR2189464,0.6977845,0.17169665,0.13051884,0.0
ERR2189047,0.6977845,0.17169665,0.13051884,0.0
ERR2189515,0.6977845,0.17169665,0.13051884,0.0
ERR2189213,0.6977845,0.17169665,0.13051884,0.0
ERR2189592,0.6977845,0.17169665,0.13051884,0.0
ERR2189031,0.6977845,0.17169665,0.13051884,0.0
ERR2189299,0.6977845,0.17169665,0.13051884,0.0
ERR2189080,0.69778395,0.17169735,0.13051881,0.0
ERR2189390,0.6977845,0.17169665,0.13051884,0.0
ERR2189485,0.6977845,0.17169665,0.13051884,0.0
ERR2188920,0.6977845,0.17169665,0.13051884,0.0
ERR2189439,0.6977845,0.17169665,0.13051884,0.0
ERR2188931,0.6977845,0.17169665,0.13051884,0.0
ERR2188913,0.6977845,0.17169665,0.13051884,0.0
ERR2189519,0.6977845,0.17169665,0.13051884,0.0
ERR2189547,0.6977845,0.17169665,0.13051884,0.0
ERR2189508,0.6977845,0.17169665,0.13051884,0.0
ERR2189669,0.6977845,0.17169665,0.13051884,0.0
ERR2189025,0.72416055,0.08698714,0.1670456,0.021806717
ERR2189480,0.6977845,0.17169665,0.13051884,0.0
ERR2189532,0.6977845,0.17169665,0.13051884,0.0
ERR2189427,0.6977845,0.17169665,0.13051884,0.0
ERR2189551,0.6977841,0.17169684,0.13051897,0.0
ERR2189743,0.6977845,0.17169665,0.13051884,0.0
ERR2189721,0.6977845,0.17169665,0.13051884,0.0
ERR2189087,0.6977845,0.17169665,0.13051884,0.0
ERR2189443,0.6977845,0.17169665,0.13051884,0.0
ERR2189032,0.6977845,0.17169665,0.13051884,0.0
ERR2189422,0.6977845,0.17169665,0.13051884,0.0
ERR2189376,0.6977845,0.17169665,0.13051884,0.0
ERR2188925,0.6977845,0.17169665,0.13051884,0.0
ERR2189545,0.6977845,0.17169665,0.13051884,0.0
ERR2189239,0.6977845,0.17169665,0.13051884,0.0
ERR2188906,0.6977845,0.17169665,0.13051884,0.0
ERR2189216,0.6977845,0.17169665,0.13051884,0.0
ERR2240787,0.0638746,0.90163517,0.03449011,0.0
ERR2240753,0.0638746,0.90163517,0.03449011,0.0
ERR2240364,0.0638746,0.90163517,0.03449011,0.0
ERR2240251,0.0638746,0.90163517,0.03449011,0.0
ERR2240519,0.0638746,0.90163517,0.03449011,0.0
ERR2240763,0.0638746,0.90163517,0.03449011,0.0
ERR2240745,0.0638746,0.90163517,0.03449011,0.0
ERR2240144,0.0638746,0.90163517,0.03449011,0.0
ERR2240207,0.0638746,0.90163517,0.03449011,0.0
ERR2240665,0.0638746,0.90163517,0.03449011,0.0
ERR2240667,0.0638746,0.90163517,0.03449011,0.0
ERR2240187,0.0638746,0.90163517,0.03449011,0.0
ERR2240449,0.0638746,0.90163517,0.03449011,0.0
ERR2240354,0.0638746,0.90163517,0.03449011,0.0
ERR2240395,0.0638746,0.90163517,0.03449011,0.0
ERR2240264,0.0638746,0.90163517,0.03449011,0.0
ERR2240136,0.0638746,0.90163517,0.03449011,0.0
ERR2240240,0.0638746,0.90163517,0.03449011,0.0
ERR2240535,0.0638746,0.90163517,0.03449011,0.0
ERR2240438,0.0638746,0.90163517,0.03449011,0.0
ERR2240549,0.0638746,0.90163517,0.03449011,0.0
ERR2240403,0.0638746,0.90163517,0.03449011,0.0
ERR2240437,0.0638746,0.90163517,0.03449011,0.0
ERR2240462,0.0638746,0.90163517,0.03449011,0.0
ERR2240129,0.0638746,0.90163517,0.03449011,0.0
ERR2240770,0.0638746,0.90163517,0.03449011,0.0
ERR2240599,0.0638746,0.90163517,0.03449011,0.0
ERR2240345,0.0638746,0.90163517,0.03449011,0.0
ERR2240518,0.0638746,0.90163517,0.03449011,0.0
ERR2240516,0.0638746,0.90163517,0.03449011,0.0
ERR2240500,0.0638746,0.90163517,0.03449011,0.0
ERR2240326,0.0638746,0.90163517,0.03449011,0.0
ERR2240778,0.0638746,0.90163517,0.03449011,0.0
ERR2240215,0.0638746,0.90163517,0.03449011,0.0
ERR2240551,0.0638746,0.90163517,0.03449011,0.0
ERR2240183,0.0638746,0.90163517,0.03449011,0.0
ERR2240473,0.0638746,0.90163517,0.03449011,0.0
ERR2240775,0.0638746,0.90163517,0.03449011,0.0
ERR2240581,0.0638746,0.90163517,0.03449011,0.0
ERR2240205,0.0638746,0.90163517,0.03449011,0.0
ERR2240670,0.0638746,0.90163517,0.03449011,0.0
ERR2240713,0.0638746,0.90163517,0.03449011,0.0
ERR2240643,0.0638746,0.90163517,0.03449011,0.0
ERR2240199,0.0638746,0.90163517,0.03449011,0.0
ERR2240259,0.0638746,0.90163517,0.03449011,0.0
ERR2240658,0.0638746,0.90163517,0.03449011,0.0
ERR2240419,0.0638746,0.90163517,0.03449011,0.0
ERR2240768,0.0638746,0.90163517,0.03449011,0.0
ERR2240789,0.0638746,0.90163517,0.03449011,0.0
ERR2240767,0.0638746,0.90163517,0.03449011,0.0
ERR2240333,0.0638746,0.90163517,0.03449011,0.0
ERR2240263,0.0638746,0.90163517,0.03449011,0.0
ERR2240293,0.007861868,0.0067823296,0.9853558,0.0
ERR2240579,0.0638746,0.90163517,0.03449011,0.0
ERR2240303,0.0638746,0.90163517,0.03449011,0.0
ERR2240247,0.0638746,0.90163517,0.03449011,0.0
ERR2240590,0.0638746,0.90163517,0.03449011,0.0
ERR2240302,0.0638746,0.90163517,0.03449011,0.0
ERR2240320,0.0638746,0.90163517,0.03449011,0.0
ERR2240761,0.0638746,0.90163517,0.03449011,0.0
ERR2240750,0.0638746,0.90163517,0.03449011,0.0
ERR2240332,0.0638746,0.90163517,0.03449011,0.0
ERR2240797,0.0638746,0.90163517,0.03449011,0.0
ERR2240236,0.0638746,0.90163517,0.03449011,0.0
ERR2240154,0.0638746,0.90163517,0.03449011,0.0
ERR2240350,0.0638746,0.90163517,0.03449011,0.0
ERR2539779,0.007861868,0.0067823296,0.9853558,0.0
ERR2539942,0.007863204,0.006784906,0.98535186,0.0
ERR2539618,0.007864249,0.006787045,0.98534876,0.0
ERR2539855,0.007861868,0.006782389,0.9853557,0.0
ERR2539467,0.007861868,0.006782389,0.9853557,0.0
ERR2539698,0.007862015,0.006782565,0.98535544,0.0
ERR2539921,0.007861955,0.0067825057,0.98535556,0.0
ERR2539610,0.007861868,0.0067823296,0.9853558,0.0
ERR2539678,0.007862188,0.0067829154,0.98535484,0.0
ERR2539740,0.007861927,0.006782359,0.9853557,0.0
ERR2539527,0.007861868,0.0067823296,0.9853558,0.0
ERR2539650,0.007861926,0.0067824465,0.9853556,0.0
ERR2539554,0.007861868,0.0067823296,0.9853558,0.0
ERR2539717,0.007862246,0.006783121,0.98535466,0.0
ERR2539982,0.007874872,0.006808303,0.9853168,0.0
ERR2540029,0.007864336,0.00678725,0.98534846,0.0
ERR2539994,0.007861868,0.0067823296,0.9853558,0.0
ERR2539905,0.007861868,0.0067823296,0.9853558,0.0
ERR2539987,0.007865236,0.006789036,0.9853458,0.0
ERR2539555,0.007861868,0.0067823296,0.9853558,0.0
ERR2539897,0.0078757135,0.006810001,0.98531425,0.0
ERR2539766,0.007861955,0.006782535,0.9853555,0.0
ERR2539815,0.007861927,0.006782418,0.9853557,0.0
ERR2539544,0.007862216,0.0067830617,0.9853547,0.0
ERR2539532,0.007861868,0.0067823296,0.9853558,0.0
ERR2539659,0.007861868,0.0067823296,0.9853558,0.0
ERR2540315,0.0078719985,0.006802505,0.9853255,0.0
ERR2539854,0.007861868,0.0067823296,0.9853558,0.0
ERR2539920,0.007861927,0.006782359,0.9853557,0.0
ERR2539822,0.007861868,0.0067823296,0.9853558,0.0
ERR2539642,0.007861868,0.0067823296,0.9853558,0.0
ERR2539839,0.0078633195,0.0067851995,0.9853515,0.0
ERR2539502,0.007861927,0.006782359,0.9853557,0.0
ERR2540308,0.007862827,0.0067841453,0.985353,0.0
ERR2539620,0.0078618685,0.00678236,0.9853558,0.0
ERR2539791,0.007861868,0.0067823296,0.9853558,0.0
ERR2539941,0.007861868,0.0067823296,0.9853558,0.0
ERR2540007,0.007862188,0.006782974,0.98535484,0.0
ERR2540319,0.007871359,0.0068013044,0.9853273,0.0
ERR2539597,0.007861868,0.0067823296,0.9853558,0.0
ERR2539893,0.007861868,0.0067823296,0.9853558,0.0
ERR2539996,0.007871852,0.0068023885,0.9853258,0.0
ERR2539511,0.007861868,0.0067823296,0.9853558,0.0
ERR2539535,0.007861868,0.0067823296,0.9853558,0.0
ERR2540026,0.007861868,0.0067823296,0.9853558,0.0
ERR2539944,0.007861926,0.0067824763,0.9853556,0.0
ERR2539935,0.007861868,0.0067823296,0.9853558,0.0
ERR2539743,0.007861868,0.0067823296,0.9853558,0.0
ERR2539664,0.007870924,0.0068004853,0.9853286,0.0
ERR2539501,0.007862391,0.0067833844,0.9853543,0.0
ERR2539789,0.0078620715,0.00678274,0.9853552,0.0
ERR2540031,0.007861868,0.0067823296,0.9853558,0.0
ERZ653781,0.007862129,0.006782916,0.98535496,0.0
ERZ653639,0.007861927,0.006782418,0.9853557,0.0
ERZ654274,0.007861868,0.0067823296,0.9853558,0.0
ERZ653252,0.007861868,0.006782389,0.9853557,0.0
ERZ654054,0.007861868,0.0067823296,0.9853558,0.0
ERZ653516,0.007861868,0.006782389,0.9853557,0.0
ERZ654399,0.007861868,0.0067823296,0.9853558,0.0
ERZ653968,0.007861868,0.0067823296,0.9853558,0.0
ERZ654569,0.007861868,0.0067823296,0.9853558,0.0
ERZ1027270,0.007861868,0.0067823296,0.9853558,0.0
ERZ652741,0.007861868,0.006782389,0.98535573,0.0
ERZ653120,0.007861868,0.0067823296,0.9853558,0.0
ERZ653335,0.007861868,0.0067823296,0.9853558,0.0
ERZ654427,0.007863204,0.0067849653,0.98535186,0.0
ERZ1027006,0.007861955,0.006782565,0.9853555,0.0
ERZ654498,0.007861868,0.0067823296,0.9853558,0.0
ERZ652707,0.007866571,0.00679173,0.98534167,0.0
ERZ1026918,0.007861868,0.006782389,0.9853558,0.0
ERZ653561,0.007861868,0.006782389,0.9853557,0.0
ERZ653449,0.007861868,0.0067823296,0.9853558,0.0
ERZ653539,0.007861926,0.0067824763,0.98535556,0.0
ERZ1026986,0.007861868,0.0067824475,0.9853557,0.0
ERZ1027047,0.007861868,0.0067823296,0.9853558,0.0
ERZ654353,0.007862507,0.006783737,0.9853538,0.0
ERZ652772,0.007861868,0.0067823296,0.9853558,0.0
ERZ652878,0.007861868,0.0067823296,0.9853558,0.0
ERZ653843,0.007861927,0.006782418,0.9853557,0.0
ERZ653696,0.007861927,0.006782418,0.9853557,0.0
ERZ654281,0.007861926,0.006782417,0.9853556,0.0
ERZ652758,0.007861868,0.0067823296,0.9853558,0.0
ERZ1027257,0.007861955,0.0067825057,0.98535556,0.0
ERZ652827,0.007861868,0.0067823296,0.9853558,0.0
ERZ653741,0.007861868,0.006782389,0.9853557,0.0
ERZ653775,0.007861868,0.006782389,0.9853558,0.0
ERZ654313,0.007861868,0.0067823296,0.9853558,0.0
ERZ1027269,0.007861955,0.0067824465,0.98535556,0.0
ERZ1027255,0.007861868,0.006782389,0.98535573,0.0
ERZ654525,0.007861868,0.0067823296,0.9853558,0.0
ERZ654450,0.007861868,0.0067823296,0.9853558,0.0
ERZ654469,0.007861868,0.0067823296,0.9853558,0.0
ERZ653307,0.007861868,0.0067823296,0.9853558,0.0
ERZ653242,0.007861868,0.0067823296,0.9853558,0.0
ERZ653771,0.007861868,0.0067823296,0.9853558,0.0
ERZ653837,0.007861868,0.006782389,0.9853557,0.0
ERZ654030,0.007870722,0.0068000755,0.9853292,0.0
