,root:Diseases,root:Health,root:Infections,Unknown
SRR5813190,0.034818947,0.9475516,0.014466524,0.0031629205
SRR7507688,0.03295532,0.95044714,0.014430553,0.0021669865
SRR5548620,0.032910854,0.95060766,0.014368117,0.002113402
ERR011143,0.033001423,0.950277,0.014492869,0.0022287369
SRR1689535,0.78856057,0.15362084,0.057818618,0.0
SRR5203133,0.032910883,0.9506077,0.014368117,0.0021132827
SRR5803794,0.032892406,0.9503261,0.014428794,0.0023527145
SRR5079265,0.032932073,0.950588,0.0143665075,0.0021134615
SRR5203237,0.032910883,0.9506077,0.014368117,0.0021132827
ERR719999,0.033181906,0.9497897,0.014698058,0.0023303032
SRR5431529,0.032910883,0.9506077,0.014368117,0.0021132827
SRR051688,0.043791413,0.920349,0.022729099,0.013130486
SRR2175771,0.6301482,0.28683224,0.08301961,0.0
SRR7507673,0.033065557,0.95015776,0.014554828,0.0022218227
SRR961846,0.032938004,0.94969344,0.014581859,0.002786696
ERR525936,0.04361549,0.9366644,0.014141083,0.0055789948
SRR5580556,0.05988994,0.92657524,0.01353484,0.0
SRR6724477,0.059945375,0.9220849,0.016204655,0.0017650723
SRR7507616,0.034012944,0.9473344,0.015673697,0.0029789805
SRR1693255,0.034610182,0.948914,0.014476508,0.001999259
SRR5218312,0.03342125,0.94910437,0.014840156,0.0026342869
SRR5763459,0.18435155,0.8052431,0.0104054315,0.0
ERR720112,0.05283314,0.9286339,0.014238536,0.0042943954
SRR5203205,0.033628255,0.9485011,0.015238941,0.0026317239
SRR5091615,0.033081204,0.9499596,0.0144867,0.0024725199
SRR5650157,0.63977516,0.33468747,0.02553727,0.0
SRR6264521,0.035230964,0.9477999,0.014281809,0.0026872754
SRR6265282,0.032907516,0.95051616,0.014397621,0.002178669
SRR5866588,0.032911777,0.95060515,0.01436916,0.0021139383
SRR5577147,0.03303051,0.95022255,0.014501214,0.0022457242
SRR5580413,0.032847703,0.94993055,0.014582366,0.0026394129
SRR6264135,0.032910913,0.95060754,0.014368147,0.0021133423
SRR5813447,0.03308925,0.94997084,0.0146018565,0.0023380518
SRR5758052,0.032910883,0.9506077,0.014368117,0.0021132827
SRR6264432,0.032910854,0.9506077,0.014368117,0.0021132827
SRR6264651,0.032910883,0.9506077,0.014368117,0.0021132827
SRR7464883,0.03290257,0.9503603,0.0144403875,0.0022966862
SRR5579018,0.03567773,0.94313395,0.016830653,0.0043576956
SRR5651442,0.032940745,0.95053434,0.014377922,0.0021469593
SRR5431390,0.032918364,0.95058423,0.014377683,0.0021196604
SRR5578979,0.03291297,0.95060074,0.014370918,0.0021153688
SRR5648953,0.03351313,0.94905335,0.014962614,0.0024709105
SRR5758057,0.034942687,0.9448514,0.016240567,0.003965378
ERR719373,0.038729727,0.9433007,0.015072644,0.002896905
SRR5813428,0.03309104,0.9503932,0.01435864,0.002157092
SRR5580461,0.0339348,0.9399495,0.017380506,0.00873518
SRR6264163,0.032908946,0.9506049,0.01436916,0.0021170378
SRR5343114,0.03314665,0.94991046,0.014651239,0.0022916198
SRR6331393,0.03347045,0.94902384,0.014818132,0.0026875734
ERR209169,0.03361547,0.9473827,0.015161991,0.0038398504
SRR5757847,0.27198085,0.1131438,0.6148754,0.0
ERR719589,0.04262188,0.9408144,0.014054865,0.0025088787
SRR5934931,0.041163802,0.93848634,0.016149282,0.0042005777
SRR5549070,0.033843905,0.94803727,0.015097082,0.0030217767
SRR5399516,0.032910883,0.9506077,0.014368117,0.0021132827
SRR5947829,0.033970088,0.9465607,0.014919221,0.00455004
SRR6251469,0.15927622,0.8297487,0.010975137,0.0
SRR5757966,0.20785192,0.19007424,0.60207385,0.0
SRR6724527,0.7941685,0.15117955,0.05465196,0.0
SRR1009062,0.7942041,0.15109399,0.05470196,0.0
SRR5758058,0.033048272,0.9501412,0.0145229995,0.002287507
SRR6264304,0.032910883,0.9506077,0.014368117,0.0021132827
SRR5203113,0.03325382,0.9488387,0.014884412,0.003023088
SRR6265371,0.033133984,0.94995654,0.014636278,0.002273202
SRR5757929,0.04352662,0.9099927,0.024447113,0.022033572
SRR5399513,0.032910883,0.9506077,0.014368117,0.0021132827
SRR6724470,0.7941685,0.15117955,0.05465196,0.0
SRR6265317,0.032912254,0.9505977,0.014371514,0.002118528
SRR5602145,0.051526636,0.89619994,0.030076623,0.02219677
ERR720003,0.03323263,0.9496461,0.014758408,0.0023628473
SRR6724535,0.033554465,0.94882405,0.014857084,0.0027644634
ERR321550,0.033382326,0.94920987,0.014811009,0.002596736
SRR5648855,0.03291133,0.95060635,0.014368683,0.0021137
ERR719764,0.10640877,0.87887174,0.01471947,0.0
SRR6928793,0.03322223,0.9449221,0.01580447,0.0060512424
SRR5431501,0.03289318,0.9505894,0.014375895,0.0021414757
SRR5602141,0.03287512,0.9498607,0.014593095,0.0026711226
ERR719885,0.036523372,0.94595927,0.014462709,0.0030546188
ERR719473,0.033049792,0.9501172,0.01451093,0.0023221374
SRR6251452,0.55293065,0.39453098,0.052538373,0.0
SRR5548656,0.7941685,0.15117955,0.05465196,0.0
SRR5202992,0.032910883,0.9506077,0.014368117,0.0021132827
ERR209171,0.032956332,0.9503545,0.014442623,0.0022465587
SRR5091469,0.06537115,0.9211736,0.013455319,0.0
SRR5203045,0.032910347,0.9506068,0.014368504,0.002114296
ERR209085,0.032912374,0.9505962,0.014372021,0.002119422
ERR209373,0.036527783,0.94552726,0.014501065,0.0034438372
SRR5758001,0.09214127,0.23856075,0.669298,0.0
SRR6265466,0.032982796,0.9503385,0.014413118,0.0022655725
SRR5761713,0.6676129,0.27957794,0.05280919,0.0
SRR5429165,0.794153,0.15116432,0.054682754,0.0
SRR6264689,0.032911748,0.95060426,0.014369547,0.0021144748
SRR5866427,0.03360012,0.94892323,0.0147053,0.0027713776
SRR064887,0.7942209,0.15094441,0.054834615,0.0
SRR6185231,0.032912076,0.95060515,0.0143683255,0.0021144152
SRR5813224,0.032927513,0.95049906,0.014407277,0.002166152
SRR5649084,0.033860147,0.94800496,0.015114218,0.0030206442
ERR209867,0.6251555,0.34682423,0.028020287,0.0
ERR209826,0.33537775,0.64758646,0.017035749,0.0
SRR6928761,0.033636153,0.9484815,0.015249342,0.0026329756
SRR6265626,0.70393914,0.24607047,0.04999044,0.0
ERR719544,0.035645634,0.9454907,0.015147775,0.0037158728
SRR5429342,0.03293267,0.95058465,0.014366686,0.0021160245
SRR5079038,0.03564343,0.919198,0.023670137,0.021488488
SRR1765928,0.012638558,0.822645,0.16471651,0.0
SRR5548405,0.7942135,0.150789,0.054997504,0.0
SRR6264841,0.0329113,0.9506062,0.014368653,0.0021138191
SRR5218364,0.7317873,0.20199871,0.06621395,0.0
SRR5649132,0.032905966,0.9420887,0.016554832,0.008450508
SRR5429327,0.7931847,0.1510224,0.055792946,0.0
ERR719740,0.17834325,0.79831946,0.02333724,0.0
ERR719623,0.033095628,0.95007014,0.014591128,0.0022431612
SRR5203305,0.03294158,0.95051837,0.014405042,0.0021350384
SRR5431383,0.032910883,0.9506077,0.014368117,0.0021132827
SRR5218366,0.46377218,0.02495518,0.51127267,0.0
SRR5202978,0.032908976,0.95060384,0.014369518,0.0021176338
SRR5983279,0.109313525,0.87826496,0.012421488,0.0
SRR5757925,0.3625289,0.5297003,0.10777093,0.0
ERR209680,0.7933725,0.15058906,0.056038436,0.0
SRR1766039,0.033147454,0.9498233,0.014649451,0.002379775
SRR5399884,0.032913536,0.9505621,0.014384329,0.0021399856
SRR1930253,0.032910883,0.9506077,0.014368117,0.0021132827
SRR5580449,0.046787232,0.93429565,0.015241295,0.0036758184
ERR719056,0.04393363,0.93684673,0.01531148,0.0039081573
SRR6450953,0.2643516,0.6195499,0.094269335,0.021829188
SRR6264062,0.032910883,0.9506077,0.014368117,0.0021132827
ERR1637160,0.032910883,0.9506077,0.014368117,0.0021132827
ERR719114,0.037002742,0.9463719,0.0143888,0.002236545
SRR7690038,0.78517294,0.15576215,0.059064854,0.0
SRR5648767,0.03542024,0.9432586,0.01740551,0.0039156675
SRR5757961,0.080952585,0.28323227,0.63581514,0.0
SRR5343024,0.032910883,0.9506077,0.014368117,0.0021132827
ERR209583,0.033115536,0.9501618,0.014421701,0.0023009777
SRR5580637,0.032995403,0.95032215,0.014477193,0.0022052526
SRR5866464,0.0380044,0.944664,0.014508933,0.0028226376
ERR719613,0.033078104,0.9499855,0.014591187,0.0023452044
SRR6424544,0.1523493,0.69149303,0.1321955,0.02396214
SRR5429242,0.7904183,0.15205626,0.05752533,0.0
SRR5758006,0.59902793,0.11514876,0.2858233,0.0
SRR5802285,0.032910913,0.9506076,0.014368087,0.0021134615
ERR695627,0.7883284,0.15573463,0.05593694,0.0
SRR6881413,0.27198237,0.11314305,0.61487454,0.0
SRR5803647,0.03308618,0.9500226,0.014549732,0.0023415089
SRR5650059,0.6491446,0.32081205,0.030043248,0.0
SRR6942366,0.042034417,0.9296349,0.021110922,0.0072197914
SRR5983403,0.03310305,0.95000136,0.014589012,0.0023065805
SRR6942400,0.3718144,0.58937484,0.0388108,0.0
SRR5548556,0.6119338,0.36090475,0.027161459,0.0
SRR5548507,0.7915414,0.15230446,0.056154158,0.0
SRR5649173,0.032910883,0.95060766,0.014368087,0.0021133423
SRR5429324,0.79414445,0.15114048,0.054715,0.0
SRR5866448,0.060795493,0.9255017,0.013702801,0.0
SRR5903348,0.03290683,0.9501661,0.014504045,0.002423048
SRR5429087,0.79335517,0.15016562,0.056479197,0.0
SRR5649071,0.032910854,0.9506076,0.014368147,0.0021133423
SRR2914199,0.032910198,0.9506066,0.014368534,0.0021146536
SRR5580596,0.032776922,0.94977283,0.014606923,0.0028432608
SRR961732,0.032975584,0.95055175,0.014365137,0.0021075606
ERR719889,0.038571477,0.94377077,0.014454424,0.0032033324
SRR5796789,0.7832695,0.14948334,0.06724716,0.0
ERR719834,0.033411413,0.9490428,0.014961332,0.0025844574
SRR5610071,0.033034265,0.9502461,0.014517546,0.0022020936
SRR6450978,0.033758968,0.94812477,0.015401572,0.002714634
SRR5711550,0.66547906,0.2681141,0.06640689,0.0
SRR5649119,0.032913387,0.9505961,0.014371902,0.0021185875
ERR720129,0.032984138,0.9502585,0.014488667,0.002268672
ERR209483,0.1511044,0.8228934,0.026002131,0.0
SRR5580548,0.03351769,0.94916403,0.014487028,0.0028312206
SRR5609952,0.097528815,0.7265685,0.09035918,0.08554351
SRR5218382,0.78629035,0.1564289,0.057280727,0.0
SRR6265348,0.03368506,0.948193,0.014648825,0.0034731627
SRR5548517,0.79630274,0.14731708,0.056380227,0.0
SRR6264003,0.033043504,0.95016444,0.014534473,0.0022575855
SRR5343092,0.09032551,0.8965665,0.013107921,0.0
SRR5578993,0.29631343,0.22622666,0.47745988,0.0
SRR6264256,0.032910883,0.9506077,0.014368117,0.0021132827
SRR7690058,0.6472774,0.28486314,0.0678594,0.0
ERR525770,0.047157973,0.8552712,0.027834535,0.06973624
ERR209440,0.033527553,0.9487409,0.015070945,0.0026606321
SRR5079269,0.032910883,0.9506077,0.014368117,0.0021132827
SRR5757780,0.11040312,0.22034892,0.6692479,0.0
SRR5343178,0.032910883,0.9506077,0.014368117,0.0021132827
SRR5079072,0.032910883,0.9506077,0.014368117,0.0021132827
SRR2914204,0.30608895,0.6864233,0.0074876947,0.0
SRR6264286,0.03350675,0.9492786,0.014568388,0.0026462674
SRR6185278,0.03298396,0.950127,0.01452294,0.002366066
ERR525890,0.5061276,0.4605931,0.033279274,0.0
SRR5802231,0.033535838,0.9487189,0.015057564,0.0026876926
SRR6264202,0.032924533,0.9505681,0.014384478,0.002122879
SRR5649098,0.032910496,0.9506073,0.014368266,0.0021139383
SRR5649184,0.032910913,0.9506076,0.014368176,0.0021133423
ERR719816,0.03238824,0.9463776,0.015611619,0.005622506
ERR719532,0.033525497,0.9483721,0.014772415,0.0033299923
SRR064862,0.7941685,0.15117955,0.05465196,0.0
SRR5650114,0.7948196,0.14872508,0.05645533,0.0
ERR525948,0.08238934,0.89959013,0.018020527,0.0
SRR1763560,0.61240834,0.3331919,0.054399755,0.0
SRR6182304,0.032910883,0.9506077,0.014368117,0.0021132827
ERR719438,0.032921344,0.9505787,0.014372647,0.0021273494
ERR525763,0.033154488,0.9499221,0.014539003,0.0023844242
SRR5429215,0.7941685,0.15117955,0.05465196,0.0
ERR720068,0.032961845,0.95042515,0.014438689,0.0021743178
ERR209899,0.11742095,0.86923116,0.013347839,0.0
SRR5078953,0.032910854,0.95060766,0.014368117,0.002113402
ERR1637182,0.044910103,0.88939583,0.025752276,0.039941788
SRR7423259,0.033381194,0.9491986,0.0148307085,0.0025894642
SRR5431392,0.032910794,0.95060706,0.0143683255,0.0021138191
SRR5580539,0.03340605,0.9491331,0.014966786,0.0024940372
SRR5548520,0.7941731,0.15117285,0.05465405,0.0
SRR5079051,0.06827831,0.90320575,0.025126874,0.0033890605
SRR2918683,0.79415965,0.15118049,0.05465985,0.0
SRR5711539,0.7897973,0.15194713,0.05825556,0.0
SRR5649166,0.03291002,0.9506067,0.014368534,0.0021147728
SRR6264536,0.032913923,0.95059896,0.014371723,0.0021153688
SRR5757767,0.2073712,0.21432945,0.57829934,0.0
SRR6901805,0.032941163,0.9505194,0.014404714,0.0021347404
SRR5203148,0.032912612,0.95060223,0.014370322,0.0021148324
SRR7507347,0.044490665,0.93138766,0.016378284,0.0077433586
DRR067938,0.33227313,0.11199292,0.555734,0.0
SRR5431538,0.032910883,0.9506077,0.014368117,0.0021132827
SRR5813233,0.03314531,0.94988626,0.014651418,0.0023170114
ERR719751,0.033026606,0.9502537,0.014510453,0.0022092462
SRR5803756,0.032659024,0.9486153,0.015018761,0.0037068725
SRR5202989,0.03295046,0.9504844,0.014414847,0.0021502972
SRR051679,0.033328503,0.9493643,0.014874071,0.0024330616
SRR6265271,0.032910883,0.9506077,0.014368117,0.0021132827
SRR1687439,0.7534093,0.18584324,0.06074747,0.0
SRR5578944,0.03298068,0.9504013,0.0144532025,0.0021648407
ERR505106,0.03355944,0.9486705,0.014976233,0.002793789
SRR5429325,0.794168,0.15117969,0.054652315,0.0
SRR5813387,0.03296858,0.9504353,0.014438897,0.0021572113
SRR5758086,0.27138984,0.23917921,0.48943096,0.0
ERR719132,0.03291592,0.95058095,0.014377773,0.0021253228
SRR5648991,0.03335291,0.9493179,0.014903903,0.002425313
SRR6928762,0.032910913,0.9506068,0.0143684745,0.0021137595
SRR5602082,0.032458216,0.94522583,0.015769392,0.0065466166
SRR5202940,0.032910824,0.9506077,0.014368176,0.0021132827
SRR5758122,0.7498237,0.1862524,0.06392388,0.0
SRR5761776,0.032910883,0.9506077,0.014368117,0.0021132827
ERR720049,0.033145517,0.9499171,0.014560461,0.002376914
ERR209180,0.057774484,0.91112435,0.021833211,0.009267926
ERR720051,0.03301701,0.9502642,0.014488161,0.0022305846
ERR719195,0.033584297,0.9489579,0.014699459,0.0027583241
SRR5761653,0.036272287,0.9412558,0.017066032,0.005405903
SRR6265576,0.032910883,0.9506077,0.014368117,0.0021132827
SRR5650088,0.033462524,0.9491419,0.014721453,0.0026741028
SRR5078751,0.032910883,0.9506077,0.014368117,0.0021132827
SRR5548310,0.7942889,0.15000884,0.05570236,0.0
SRR051686,0.7623929,0.17561759,0.061989535,0.0
SRR7507694,0.033976972,0.947543,0.015237272,0.003242731
SRR5813252,0.0334467,0.94941795,0.014542133,0.002593279
SRR064898,0.7941688,0.15117757,0.054653667,0.0
SRR6182376,0.032969445,0.9503997,0.014446139,0.0021847486
SRR5548207,0.7942771,0.15023385,0.055489093,0.0
SRR497946,0.6342051,0.12418563,0.24160929,0.0
SRR5947867,0.085623264,0.9010513,0.013325378,0.0
ERR011140,0.035032272,0.9478869,0.014353514,0.0027273297
SRR5078753,0.032910883,0.9506077,0.014368117,0.0021132827
SRR5399242,0.7941685,0.15117955,0.05465196,0.0
SRR5866289,0.03410521,0.9484683,0.014452994,0.002973497
SRR5429090,0.7921482,0.15160556,0.056246217,0.0
SRR6331373,0.032927662,0.95055234,0.014390498,0.0021295547
SRR5548320,0.79416865,0.15117861,0.054652758,0.0
SRR5548659,0.79416853,0.15117879,0.054652616,0.0
ERR719265,0.0336273,0.948441,0.015157461,0.0027742386
SRR5548683,0.6010901,0.10049124,0.29841867,0.0
ERR719161,0.033514917,0.9487475,0.014645278,0.003092289
ERR719120,0.0344449,0.94883347,0.014402151,0.0023194551
SRR7423236,0.033961207,0.9474946,0.015625268,0.0029189587
SRR5203181,0.03292826,0.9502878,0.01446721,0.0023167133
SRR5203189,0.034690738,0.9459344,0.016410291,0.0029645562
SRR5548949,0.8016521,0.13970645,0.058641493,0.0
SRR1693228,0.79357177,0.15089233,0.05553601,0.0
SRR5983472,0.79417,0.15116572,0.05466418,0.0
SRR6264540,0.22807647,0.23187895,0.5400446,0.0
SRR5548192,0.7936724,0.15043268,0.055894896,0.0
SRR5601899,0.041802466,0.9354779,0.016195595,0.0065240264
