,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic diseases:Irritable Bowel Syndrome,"root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases:Colitis, Ulcerative",root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases:Crohn Disease,Unknown
ERR719671,0.036043823,0.025513142,0.010798335,0.9276447
SRR5802350,0.03485185,0.028629124,0.012013763,0.92450523
SRR5602035,0.041347206,0.21738487,0.061923712,0.6793442
ERR1809133,0.037218362,0.025753409,0.011150807,0.92587745
ERR525889,0.036080033,0.025518954,0.010802031,0.92759895
SRR5020881,0.037771344,0.02592513,0.011048198,0.9252553
SRR5203283,0.036064148,0.025516331,0.0108015835,0.9276179
SRR5813354,0.036034793,0.025511593,0.010798156,0.92765546
SRR6474243,0.037639856,0.26273343,0.062009722,0.637617
SRR5761720,0.036034524,0.025511622,0.010798216,0.92765564
SRR6928813,0.03604585,0.025513351,0.010799408,0.9276414
SRR2142208,0.037593424,0.20418784,0.10891861,0.6493001
SRR5399194,0.036034524,0.025511622,0.010798216,0.92765564
SRR5803624,0.03604278,0.025512904,0.010798842,0.92764544
SRR5947870,0.057748884,0.5346523,0.22179765,0.18580121
ERR719031,0.043158352,0.060768872,0.016179264,0.87989354
SRR5813179,0.036323816,0.025598586,0.010814041,0.92726356
ERR720017,0.036561936,0.025615007,0.010934889,0.92688817
SRR5650162,0.038172185,0.24736527,0.12709129,0.58737123
SRR6251516,0.036180645,0.025537133,0.010806829,0.9274754
SRR6265039,0.036034524,0.025511622,0.010798216,0.92765564
SRR5548643,0.108971804,0.63532865,0.22688413,0.028815389
ERR719864,0.036232144,0.025545955,0.010834962,0.92738694
SRR7690042,0.21024886,0.13757312,0.018063992,0.634114
SRR5548651,0.050988406,0.3801616,0.23230517,0.3365448
SRR5020876,0.03609556,0.025521696,0.010801643,0.9275811
SRR5758129,0.044293165,0.1975404,0.049804598,0.70836186
ERR719178,0.039113313,0.026798606,0.011406958,0.9226811
ERR011150,0.037279993,0.025871515,0.011154145,0.92569435
SRR5866359,0.036148578,0.02552715,0.010853171,0.9274711
SRR5602036,0.03603643,0.02551192,0.010798305,0.9276533
ERR719029,0.041958123,0.047933638,0.014249235,0.895859
SRR5429072,0.05586967,0.029719144,0.011580974,0.90283024
SRR5761712,0.06714389,0.5398731,0.217929,0.17505395
SRR6265293,0.041612536,0.18596673,0.03772232,0.7346984
SRR6724380,0.036034524,0.025511622,0.010798216,0.92765564
SRR5758125,0.036034524,0.025511622,0.010798216,0.92765564
SRR6474301,0.03762719,0.025895447,0.011174917,0.92530245
SRR5580410,0.03552571,0.038209915,0.015400559,0.9108638
SRR5495956,0.04802257,0.034772366,0.012393653,0.9048114
SRR5202884,0.036046594,0.02551353,0.010799319,0.92764056
SRR6264071,0.036034524,0.025511622,0.010798216,0.92765564
ERR634981,0.06112665,0.5299194,0.14946434,0.25948966
SRR5758111,0.03927794,0.031969815,0.014146984,0.91460526
SRR5903360,0.036986917,0.02571094,0.0108861625,0.926416
SRR2175767,0.031547457,0.10019967,0.03210926,0.8361436
SRR5947858,0.04732737,0.3920067,0.17280069,0.38786525
SRR5761746,0.036233425,0.025545418,0.010815859,0.9274053
SRR5549005,0.098187864,0.56889856,0.16671103,0.16620255
SRR5803758,0.038888246,0.026426941,0.011476576,0.92320824
ERR719606,0.037503958,0.025855124,0.011270583,0.92537034
SRR6265233,0.03749764,0.02584675,0.011199117,0.9254565
SRR5711562,0.07927945,0.050807416,0.013225466,0.85668766
ERR209319,0.037508428,0.031265408,0.0125312805,0.91869485
ERR526084,0.029076368,0.16432172,0.075737655,0.7308643
SRR961843,0.036774904,0.025758952,0.010843158,0.926623
SRR5343028,0.036034554,0.025511593,0.010798216,0.92765564
SRR6264844,0.036038697,0.025512248,0.010798365,0.9276507
SRR5548524,0.06297094,0.60886174,0.22255534,0.10561198
ERR209362,0.03707221,0.02594176,0.010887265,0.92609876
ERR525801,0.06931901,0.47470203,0.41977865,0.036200345
SRR2142193,0.059785366,0.60390735,0.2206099,0.115697384
SRR5648864,0.036352932,0.025566667,0.010816783,0.9272636
ERR720077,0.03734228,0.025793642,0.011097044,0.92576706
ERR720128,0.03647375,0.025590062,0.010886371,0.9270498
ERR719452,0.036530644,0.025616556,0.010810226,0.9270426
ERR209829,0.041714698,0.38037688,0.08593655,0.49197185
SRR5651409,0.06591001,0.57288593,0.23401713,0.1271869
SRR6185165,0.03251958,0.19066387,0.08856034,0.6882562
SRR1999165,0.036035717,0.025511771,0.010798156,0.9276544
ERR209360,0.037009627,0.0258767,0.010876536,0.9262371
ERR209740,0.031537056,0.18326163,0.089850426,0.6953509
SRR5802384,0.05252552,0.5054107,0.16879219,0.27327162
SRR5602060,0.03604597,0.02551344,0.010798633,0.927642
SRR6474248,0.0360682,0.025516063,0.010809928,0.9276058
SRR6424587,0.036034524,0.025511622,0.010798216,0.92765564
SRR5079213,0.036034524,0.025511622,0.010798216,0.92765564
SRR6264279,0.036034524,0.025511622,0.010798216,0.92765564
SRR5202973,0.03603506,0.025511652,0.010798186,0.9276551
ERR525700,0.055601865,0.41755933,0.27354002,0.25329876
ERR719218,0.03915927,0.026718646,0.0114275515,0.92269456
SRR5983404,0.052636623,0.44391286,0.21193036,0.29152012
SRR2673279,0.043112934,0.03444618,0.012229264,0.9102116
SRR1930138,0.036077976,0.025518745,0.010799825,0.9276035
ERR719263,0.038236618,0.02610901,0.011181951,0.92447245
SRR5078567,0.036034644,0.025511622,0.010798305,0.92765546
SRR6182347,0.036035717,0.025511801,0.010798216,0.92765427
SRR5548203,0.06013775,0.60769016,0.22251183,0.10966027
SRR5813190,0.037219614,0.027202219,0.011403203,0.92417496
SRR7507688,0.036133975,0.025528222,0.0108091235,0.9275287
SRR5548620,0.030673116,0.32143772,0.05457115,0.593318
ERR011143,0.03668624,0.02564308,0.010956347,0.9267143
SRR1689535,0.20740253,0.1608921,0.021285474,0.61041987
SRR5203133,0.036034524,0.025511622,0.010798216,0.92765564
SRR5803794,0.0363802,0.025564373,0.010972887,0.92708254
SRR5079265,0.036034644,0.025511831,0.010798365,0.92765516
SRR5203237,0.036034524,0.025511622,0.010798216,0.92765564
ERR719999,0.036756903,0.025664479,0.010988206,0.92659044
SRR5431529,0.036034524,0.025511622,0.010798216,0.92765564
SRR051688,0.03903562,0.026177555,0.010978103,0.9238087
SRR2175771,0.050795972,0.41236892,0.20824939,0.32858574
SRR7507673,0.036035955,0.025511831,0.010798156,0.927654
SRR961846,0.03647676,0.025663137,0.010837615,0.92702246
ERR525936,0.040430844,0.028179884,0.012322813,0.9190664
SRR5580556,0.03478095,0.033647418,0.014183968,0.91738766
SRR6724477,0.03625527,0.025548726,0.010813892,0.9273821
SRR7507616,0.036717743,0.025644511,0.01083535,0.9268024
SRR1693255,0.03899321,0.025981635,0.010845035,0.92418015
SRR5218312,0.03626111,0.025552005,0.010835677,0.92735124
SRR5763459,0.03392604,0.054320604,0.019373536,0.8923798
ERR720112,0.03572318,0.031813025,0.014689386,0.91777444
SRR5203205,0.036161214,0.025532871,0.010802686,0.9275032
SRR5091615,0.040753186,0.02771464,0.014841586,0.9166906
SRR5650157,0.041247666,0.26061994,0.15432355,0.5438088
SRR6264521,0.03587678,0.027989298,0.012256414,0.9238775
SRR6265282,0.03609717,0.025521964,0.010802567,0.92757833
SRR5866588,0.036034584,0.025511593,0.010798216,0.9276556
SRR5577147,0.036818743,0.02564758,0.010812163,0.9267215
SRR5580413,0.036435932,0.025580615,0.010924339,0.9270591
SRR6264135,0.036034524,0.025511622,0.010798216,0.92765564
SRR5813447,0.036629826,0.025625765,0.010886788,0.9268576
SRR5758052,0.036034524,0.025511622,0.010798216,0.92765564
SRR6264432,0.036034584,0.025511533,0.010798156,0.9276557
SRR6264651,0.036034524,0.025511622,0.010798216,0.92765564
SRR7464883,0.037288368,0.025804609,0.0114398,0.92546725
SRR5579018,0.039221793,0.026260257,0.01156497,0.922953
SRR5651442,0.03630191,0.025575042,0.010815412,0.9273076
SRR5431390,0.036040008,0.025512487,0.010798633,0.9276489
SRR5578979,0.036040783,0.025512576,0.010798544,0.92764807
SRR5648953,0.03625512,0.025548995,0.010807991,0.9273879
SRR5758057,0.03890702,0.026221931,0.011097997,0.92377305
ERR719373,0.03681788,0.026262999,0.011068612,0.9258505
SRR5813428,0.035381228,0.027465522,0.0116457045,0.92550755
SRR5580461,0.037929714,0.02596137,0.01102531,0.92508364
SRR6264163,0.03603685,0.02551195,0.010798752,0.9276525
SRR5343114,0.036174834,0.025535166,0.010807157,0.92748284
SRR6331393,0.03847435,0.026340008,0.011140943,0.9240447
ERR209169,0.040322363,0.036000937,0.012437314,0.9112394
SRR5757847,0.036035955,0.025511801,0.010798156,0.9276541
ERR719589,0.034596592,0.034575403,0.014918625,0.9159094
SRR5934931,0.11196944,0.056171596,0.01367113,0.81818783
SRR5549070,0.039348483,0.027065814,0.011247128,0.9223386
SRR5399516,0.036034524,0.025511622,0.010798216,0.92765564
SRR5947829,0.038994968,0.026876777,0.011336118,0.92279214
SRR6251469,0.025638789,0.085638106,0.03410569,0.8546174
SRR5757966,0.03603679,0.02551192,0.010798395,0.9276529
SRR6724527,0.036034524,0.025511622,0.010798216,0.92765564
SRR1009062,0.06663588,0.61104333,0.2243639,0.097956896
SRR5758058,0.03621587,0.025542766,0.01080963,0.9274317
SRR6264304,0.036034524,0.025511622,0.010798216,0.92765564
SRR5203113,0.03634152,0.02556324,0.010874838,0.9272204
SRR6265371,0.036097735,0.025522023,0.010804266,0.92757595
SRR5757929,0.040577322,0.026788771,0.011492252,0.9211416
SRR5399513,0.036034524,0.025511622,0.010798216,0.92765564
SRR6724470,0.036034524,0.025511622,0.010798216,0.92765564
SRR6265317,0.036034644,0.025511622,0.010798156,0.9276556
SRR5602145,0.037535846,0.02579704,0.01115188,0.92551523
ERR720003,0.036690176,0.02564618,0.010936707,0.92672694
SRR6724535,0.03624922,0.025548458,0.010820031,0.9273823
ERR321550,0.037550062,0.025907367,0.011018753,0.9255238
SRR5648855,0.036034524,0.025511622,0.010798216,0.92765564
ERR719764,0.03838709,0.044017434,0.015052974,0.9025425
SRR6928793,0.037469327,0.025822252,0.01121065,0.9254978
SRR5431501,0.036034524,0.025511622,0.010798216,0.92765564
SRR5602141,0.036463708,0.025588214,0.010929823,0.9270183
ERR719885,0.03659168,0.0281972,0.012122273,0.92308885
ERR719473,0.03902456,0.026567101,0.0125947,0.9218136
SRR6251452,0.09018618,0.03741187,0.01198554,0.8604164
SRR5548656,0.06013167,0.60766226,0.2224645,0.10974157
SRR5202992,0.036034524,0.025511622,0.010798216,0.92765564
ERR209171,0.036453456,0.025638282,0.010821015,0.92708725
SRR5091469,0.03488627,0.033738315,0.014328271,0.91704714
SRR5203045,0.036034912,0.025511593,0.010798216,0.9276553
ERR209085,0.036041886,0.025512755,0.010798663,0.9276467
ERR209373,0.038164616,0.02853024,0.011402577,0.92190254
SRR5758001,0.036034524,0.025511622,0.010798216,0.92765564
SRR6265466,0.037079275,0.025776625,0.011149108,0.925995
SRR5761713,0.18479499,0.14619064,0.020763606,0.64825076
SRR5429165,0.036136597,0.025532812,0.010810792,0.9275198
SRR6264689,0.036035806,0.025511771,0.010798156,0.92765427
SRR5866427,0.042179078,0.030807495,0.011429399,0.915584
SRR064887,0.16158876,0.6220521,0.21635911,0.0
SRR6185231,0.03604141,0.025512666,0.010798782,0.9276471
SRR5813224,0.036161214,0.02553302,0.010821193,0.9274846
SRR5649084,0.03665507,0.025624484,0.010900408,0.92682004
ERR209867,0.036507785,0.27461028,0.052416682,0.63646525
ERR209826,0.035476536,0.05810073,0.018631846,0.8877909
SRR6928761,0.036135614,0.025528342,0.010801822,0.9275342
SRR6265626,0.047995538,0.43504044,0.13210917,0.38485485
ERR719544,0.038068444,0.027259678,0.011285096,0.9233868
SRR5429342,0.036034524,0.025511622,0.010798216,0.92765564
SRR5079038,0.036614686,0.025631726,0.0108267665,0.92692685
SRR1765928,0.036034912,0.025511563,0.0107985735,0.927655
SRR5548405,0.060180664,0.6072983,0.22237572,0.11014533
SRR6264841,0.036034733,0.025511622,0.010798156,0.92765546
SRR5218364,0.17014584,0.15658817,0.023935199,0.6493308
SRR5649132,0.03763172,0.02589506,0.010991603,0.9254816
SRR5429327,0.067322254,0.5733006,0.20012313,0.15925401
ERR719740,0.03219208,0.1313149,0.045085907,0.7914071
ERR719623,0.03604248,0.025512874,0.0107982755,0.9276464
SRR5203305,0.036036044,0.025511801,0.010798156,0.927654
SRR5431383,0.036034524,0.025511622,0.010798216,0.92765564
SRR5218366,0.05986485,0.6039527,0.2213158,0.114866674
SRR5202978,0.03603524,0.025511652,0.010798305,0.9276548
SRR5983279,0.03000772,0.12941897,0.044083685,0.7964896
SRR5757925,0.03407824,0.101427585,0.032736987,0.8317572
ERR209680,0.19258761,0.6172111,0.19020122,0.0
SRR1766039,0.036474973,0.02559036,0.010860592,0.9270741
SRR5399884,0.03604588,0.02551344,0.01079908,0.92764163
SRR1930253,0.036034524,0.025511622,0.010798216,0.92765564
SRR5580449,0.039218485,0.1618317,0.036454916,0.7624949
ERR719056,0.037418693,0.028738737,0.012292415,0.92155015
SRR6450953,0.19757429,0.12970707,0.0178456,0.654873
SRR6264062,0.036034524,0.025511622,0.010798216,0.92765564
ERR1637160,0.036034584,0.025511622,0.010798216,0.9276556
ERR719114,0.037840664,0.027849346,0.011250049,0.92305994
SRR7690038,0.20674315,0.15187302,0.020069987,0.6213138
SRR5648767,0.036742657,0.025644332,0.010839134,0.9267739
SRR5757961,0.036035687,0.025511652,0.010798663,0.927654
SRR5343024,0.036034524,0.025511622,0.010798216,0.92765564
ERR209583,0.038116932,0.028681457,0.011189222,0.9220124
SRR5580637,0.036718607,0.025662243,0.0109656155,0.9266535
SRR5866464,0.029213697,0.13466826,0.042016894,0.7941011
ERR719613,0.03753358,0.025862902,0.0112859905,0.9253175
SRR6424544,0.036034524,0.025511622,0.010798216,0.92765564
SRR5429242,0.036722004,0.025639802,0.011008024,0.92663014
SRR5758006,0.079682976,0.05331257,0.013518989,0.85348547
SRR5802285,0.03603518,0.025511652,0.010798156,0.927655
ERR695627,0.05483097,0.10203916,0.017128885,0.826001
SRR6881413,0.036034524,0.025511622,0.010798216,0.92765564
SRR5803647,0.03719589,0.025776029,0.011022568,0.9260055
SRR5650059,0.027386665,0.07630059,0.031740278,0.86457247
SRR6942366,0.050471693,0.030482233,0.011786789,0.9072593
SRR5983403,0.03681296,0.025688976,0.0108701885,0.9266279
SRR6942400,0.042446554,0.07711607,0.027080685,0.8533567
SRR5548556,0.056044936,0.45830712,0.25591403,0.22973388
SRR5548507,0.11363402,0.53074527,0.13325912,0.22236162
SRR5649173,0.036035,0.025511652,0.010798156,0.9276552
SRR5429324,0.0360367,0.02551192,0.010798246,0.92765313
SRR5866448,0.0408203,0.031298846,0.0120562315,0.91582465
SRR5903348,0.036526114,0.025603175,0.010863841,0.92700684
SRR5429087,0.036717176,0.025627881,0.010810763,0.9268442
SRR5649071,0.036034524,0.025511622,0.010798216,0.92765564
SRR2914199,0.036036283,0.025511801,0.010798752,0.9276532
SRR5580596,0.03710115,0.025732338,0.011108488,0.92605805
SRR961732,0.03603396,0.025512874,0.010798633,0.9276545
ERR719889,0.036388487,0.028691828,0.012242407,0.9226773
SRR5796789,0.19813216,0.12628964,0.017630965,0.65794724
ERR719834,0.037862718,0.025940865,0.0113199055,0.9248765
SRR5610071,0.036071926,0.025517762,0.01079905,0.92761123
SRR6450978,0.036173493,0.02561295,0.010810852,0.92740273
SRR5711550,0.21375078,0.13996023,0.018109977,0.628179
SRR5649119,0.03603539,0.025511712,0.010798246,0.9276546
ERR720129,0.03646919,0.025589138,0.010884285,0.9270574
ERR209483,0.048989862,0.1417884,0.028206736,0.78101504
SRR5580548,0.0378924,0.026174188,0.011215597,0.9247178
SRR5609952,0.043715894,0.027759522,0.012512118,0.91601247
SRR5218382,0.031691343,0.06067887,0.023903996,0.88372576
SRR6265348,0.03802499,0.02620706,0.011090308,0.9246776
SRR5548517,0.07119279,0.57627743,0.35252976,0.0
SRR6264003,0.03680697,0.0256764,0.010984838,0.9265318
SRR5343092,0.037984133,0.23619032,0.13082027,0.5950053
SRR5578993,0.036070585,0.025518358,0.010798812,0.92761225
SRR6264256,0.036034524,0.025511622,0.010798216,0.92765564
SRR7690058,0.05543554,0.05211553,0.016557246,0.8758917
ERR525770,0.036034524,0.025511622,0.010798216,0.92765564
ERR209440,0.038007468,0.02601397,0.011178434,0.92480016
SRR5079269,0.036034584,0.025511533,0.010798216,0.9276557
SRR5757780,0.036034703,0.025511682,0.010798216,0.9276554
SRR5343178,0.036034524,0.025511622,0.010798216,0.92765564
SRR5079072,0.036034524,0.025511622,0.010798216,0.92765564
SRR2914204,0.04095778,0.026424885,0.010922849,0.9216945
SRR6264286,0.039462358,0.027013123,0.01181674,0.92170775
SRR6185278,0.036225587,0.025544465,0.010804772,0.92742515
ERR525890,0.04550478,0.1553539,0.036467582,0.76267374
SRR5802231,0.038279533,0.025920898,0.010852426,0.92494714
SRR6264202,0.036034673,0.025511622,0.010798216,0.92765546
SRR5649098,0.036034644,0.025511622,0.010798156,0.9276556
SRR5649184,0.036034524,0.025511622,0.010798216,0.92765564
ERR719816,0.03819889,0.02605182,0.01153031,0.924219
ERR719532,0.038477123,0.026475638,0.011151284,0.92389596
SRR064862,0.0601393,0.6077174,0.22251722,0.109626055
SRR5650114,0.058688343,0.53227794,0.24543297,0.16360074
ERR525948,0.03601837,0.025551587,0.0108142495,0.92761576
SRR1763560,0.19402114,0.12032008,0.017464131,0.66819465
SRR6182304,0.036034524,0.025511622,0.010798216,0.92765564
ERR719438,0.03621155,0.0255467,0.010802388,0.92743933
ERR525763,0.037145734,0.026041508,0.010896951,0.92591584
SRR5429215,0.036034524,0.025511622,0.010798216,0.92765564
ERR720068,0.036302924,0.025558442,0.010862052,0.9272766
ERR209899,0.037994564,0.062050372,0.017439842,0.8825152
SRR5078953,0.036034524,0.025511622,0.010798216,0.92765564
ERR1637182,0.036034524,0.025511622,0.010798216,0.92765564
SRR7423259,0.036429077,0.025581807,0.010815501,0.9271736
SRR5431392,0.03603497,0.025511652,0.010798156,0.9276552
SRR5580539,0.036836684,0.025670588,0.010933667,0.9265591
SRR5548520,0.15379436,0.6316096,0.21459603,0.0
SRR5079051,0.036034524,0.025511622,0.010798216,0.92765564
SRR2918683,0.0684892,0.46383488,0.46767595,0.0
SRR5711539,0.17006108,0.10068387,0.016301244,0.7129538
SRR5649166,0.036034703,0.025511593,0.010798216,0.92765546
SRR6264536,0.036034852,0.025511682,0.010798156,0.92765534
SRR5757767,0.038118154,0.025927156,0.0110042095,0.9249505
SRR6901805,0.036035717,0.025511771,0.010798216,0.92765427
SRR5203148,0.036035925,0.025511801,0.010798216,0.927654
SRR7507347,0.062363386,0.03178844,0.0115861595,0.894262
DRR067938,0.036034524,0.025511622,0.010798216,0.92765564
SRR5431538,0.036034524,0.025511622,0.010798216,0.92765564
SRR5813233,0.036819607,0.025678426,0.010875553,0.92662644
ERR719751,0.036334425,0.025567502,0.01086092,0.92723715
SRR5803756,0.03606987,0.025516033,0.010811478,0.92760265
SRR5202989,0.03607434,0.02551794,0.010802984,0.92760473
SRR051679,0.036218554,0.025543839,0.010814667,0.92742294
SRR6265271,0.036034524,0.025511622,0.010798216,0.92765564
SRR1687439,0.20150712,0.13190222,0.018081278,0.6485094
SRR5578944,0.03604296,0.025512964,0.0107984245,0.9276457
ERR505106,0.039267957,0.026553929,0.011744559,0.92243356
SRR5429325,0.036035657,0.025511771,0.010798216,0.9276544
SRR5813387,0.036159515,0.025532842,0.010821044,0.9274866
SRR5758086,0.04158193,0.027307391,0.011496574,0.9196141
ERR719132,0.036067605,0.025516927,0.010802358,0.92761314
SRR5648991,0.03604588,0.02551347,0.010798365,0.9276423
SRR6928762,0.03603518,0.025511652,0.010798216,0.927655
SRR5602082,0.037993997,0.026000619,0.0111783445,0.92482704
SRR5202940,0.036034524,0.025511622,0.010798216,0.92765564
SRR5758122,0.047918707,0.4241195,0.124129474,0.40383232
SRR5761776,0.036034524,0.025511622,0.010798216,0.92765564
ERR720049,0.03772378,0.026102513,0.01099658,0.9251771
ERR209180,0.05506921,0.07726428,0.018643677,0.84902287
ERR720051,0.03676355,0.025685191,0.010854334,0.9266969
ERR719195,0.03890559,0.02654785,0.01141423,0.9231323
SRR5761653,0.037611723,0.025819331,0.0109808445,0.92558813
SRR6265576,0.036034584,0.025511622,0.010798216,0.9276556
SRR5650088,0.037364513,0.025847256,0.010970384,0.92581785
SRR5078751,0.036034524,0.025511622,0.010798216,0.92765564
SRR5548310,0.059957504,0.60073125,0.2203556,0.11895561
SRR051686,0.21281624,0.1413264,0.01831761,0.62753975
SRR7507694,0.03663048,0.025618404,0.010900587,0.92685056
SRR5813252,0.038535804,0.026579648,0.011386365,0.92349815
SRR064898,0.060207754,0.60733044,0.22371143,0.1087504
SRR6182376,0.03609997,0.02552241,0.010801047,0.92757654
SRR5548207,0.059574336,0.59250283,0.20663744,0.14128536
SRR497946,0.035811454,0.13507646,0.07637268,0.7527394
SRR5947867,0.036663562,0.026456982,0.011006683,0.9258728
ERR011140,0.041187346,0.04680291,0.01365298,0.8983568
SRR5078753,0.036034524,0.025511622,0.010798216,0.92765564
SRR5399242,0.06537918,0.45412666,0.48049417,0.0
SRR5866289,0.03926426,0.034308106,0.011981219,0.9144464
SRR5429090,0.072187245,0.03037703,0.011346847,0.88608885
SRR6331373,0.036060125,0.025515705,0.010799944,0.9276242
SRR5548320,0.06011927,0.6075592,0.2223683,0.109953225
SRR5548659,0.06728806,0.5146747,0.41803724,0.0
